day,pivot_ts,pivot_dir_new,pivot_price,atr_pts,r_price,r_trigger_ts,r_trigger_price,imminent_ts,imminent_price,edge_pts,edge_usd,leadtime_s,imminent_before_rtrig
2026_04_01,1775069489,LONG,24148.25,8.375,33.5,1775070069,24182.25,,,,,,False
2026_04_01,1775071649,SHORT,24245.5,8.375,33.5,1775072019,24212.0,,,,,,False
2026_04_01,1775072129,LONG,24204.5,8.375,33.5,1775072444,24239.0,,,,,,False
2026_04_01,1775072489,SHORT,24250.0,8.375,33.5,1775073019,24216.5,,,,,,False
2026_04_01,1775083949,LONG,24158.75,8.375,33.5,1775085274,24193.0,,,,,,False
2026_04_01,1775086169,SHORT,24202.0,8.375,33.5,1775087464,24162.5,,,,,,False
2026_04_01,1775089889,LONG,24155.0,8.375,33.5,1775090474,24188.75,,,,,,False
2026_04_01,1775091569,SHORT,24243.25,8.375,33.5,1775091644,24202.25,,,,,,False
2026_04_01,1775091989,LONG,24088.25,8.375,33.5,1775092124,24131.25,,,,,,False
2026_04_01,1775092289,SHORT,24221.0,8.375,33.5,1775092299,24178.0,,,,,,False
2026_04_01,1775093669,LONG,23917.75,8.375,33.5,1775093724,23954.0,1775093219.0,23978.0,-24.0,-48.0,505.0,True
2026_04_01,1775094089,SHORT,23974.5,8.375,33.5,1775094344,23938.75,1775093999.0,23968.75,30.0,60.0,345.0,True
2026_04_01,1775094509,LONG,23915.0,8.375,33.5,1775094664,23955.0,,,,,,False
2026_04_01,1775095649,SHORT,23965.0,8.375,33.5,1775095739,23924.5,,,,,,False
2026_04_01,1775096069,LONG,23863.0,8.375,33.5,1775096129,23902.75,,,,,,False
2026_04_01,1775096309,SHORT,23898.25,8.375,33.5,1775097019,23864.75,,,,,,False
2026_04_01,1775097509,LONG,23857.5,8.375,33.5,1775098684,23893.75,,,,,,False
2026_04_01,1775098709,SHORT,23893.75,8.375,33.5,1775098949,23859.0,,,,,,False
2026_04_01,1775099009,LONG,23853.5,8.375,33.5,1775100199,23887.5,,,,,,False
2026_04_01,1775100329,SHORT,23893.5,8.375,33.5,1775101064,23856.0,,,,,,False
2026_04_01,1775110469,LONG,23753.5,8.375,33.5,1775111024,23787.25,,,,,,False
2026_04_02,1775113259,SHORT,23822.25,4.875,19.5,1775114564,23802.0,,,,,,False
2026_04_02,1775114669,LONG,23796.0,4.875,19.5,1775114864,23815.75,,,,,,False
2026_04_02,1775116829,SHORT,23880.5,4.875,19.5,1775116934,23861.0,,,,,,False
2026_04_02,1775118509,LONG,23823.5,4.875,19.5,1775118609,23843.0,,,,,,False
2026_04_02,1775119469,SHORT,23866.5,4.875,19.5,1775119494,23846.5,,,,,,False
2026_04_02,1775121149,LONG,23824.5,4.875,19.5,1775121674,23846.25,,,,,,False
2026_04_02,1775121989,SHORT,23859.75,4.875,19.5,1775122314,23839.0,,,,,,False
2026_04_02,1775124029,LONG,23814.75,4.875,19.5,1775124324,23837.25,,,,,,False
2026_04_02,1775124329,SHORT,23840.0,4.875,19.5,1775124399,23819.0,,,,,,False
2026_04_02,1775125889,LONG,23777.5,4.875,19.5,1775126104,23798.25,,,,,,False
2026_04_02,1775126129,SHORT,23807.75,4.875,19.5,1775126424,23788.25,,,,,,False
2026_04_02,1775126429,LONG,23788.25,4.875,19.5,1775126534,23807.75,,,,,,False
2026_04_02,1775127689,SHORT,23820.75,4.875,19.5,1775127909,23801.25,,,,,,False
2026_04_02,1775128709,LONG,23731.5,4.875,19.5,1775128894,23752.0,,,,,,False
2026_04_02,1775129009,SHORT,23751.25,4.875,19.5,1775129169,23731.5,,,,,,False
2026_04_02,1775129429,LONG,23721.25,4.875,19.5,1775129509,23741.25,,,,,,False
2026_04_02,1775129609,SHORT,23749.75,4.875,19.5,1775129789,23729.75,,,,,,False
2026_04_02,1775130209,LONG,23701.5,4.875,19.5,1775130699,23721.25,,,,,,False
2026_04_02,1775130869,SHORT,23729.75,4.875,19.5,1775131079,23709.5,,,,,,False
2026_04_02,1775131349,LONG,23675.5,4.875,19.5,1775131414,23695.75,,,,,,False
2026_04_02,1775131649,SHORT,23700.25,4.875,19.5,1775131764,23680.5,,,,,,False
2026_04_02,1775131949,LONG,23667.5,4.875,19.5,1775131999,23687.0,,,,,,False
2026_04_02,1775132729,SHORT,23733.25,4.875,19.5,1775132804,23712.25,,,,,,False
2026_04_02,1775133089,LONG,23712.75,4.875,19.5,1775133194,23736.0,,,,,,False
2026_04_02,1775134229,SHORT,23756.75,4.875,19.5,1775134684,23733.25,,,,,,False
2026_04_02,1775135009,LONG,23717.25,4.875,19.5,1775135189,23738.0,,,,,,False
2026_04_02,1775135189,SHORT,23748.25,4.875,19.5,1775135394,23728.25,,,,,,False
2026_04_02,1775135609,LONG,23709.0,4.875,19.5,1775135734,23729.75,,,,,,False
2026_04_02,1775136149,SHORT,23746.0,4.875,19.5,1775136254,23723.0,,,,,,False
2026_04_02,1775136329,LONG,23725.25,4.875,19.5,1775136444,23746.0,,,,,,False
2026_04_02,1775136689,SHORT,23817.5,4.875,19.5,1775136739,23796.5,,,,,,False
2026_04_02,1775137229,LONG,23681.0,4.875,19.5,1775137234,23704.75,,,,,,False
2026_04_02,1775138429,SHORT,23917.75,4.875,19.5,1775138434,23898.0,,,,,,False
2026_04_02,1775138729,LONG,23862.0,4.875,19.5,1775138734,23882.75,,,,,,False
2026_04_02,1775139089,SHORT,23960.5,4.875,19.5,1775139129,23938.5,,,,,,False
2026_04_02,1775139269,LONG,23930.0,4.875,19.5,1775139339,23950.75,,,,,,False
2026_04_02,1775139689,SHORT,23999.0,4.875,19.5,1775139834,23977.75,,,,,,False
2026_04_02,1775140229,LONG,23935.0,4.875,19.5,1775140259,23955.75,,,,,,False
2026_04_02,1775140649,SHORT,24252.0,4.875,19.5,1775140674,24230.0,,,,,,False
2026_04_02,1775140889,LONG,24126.5,4.875,19.5,1775140929,24154.0,,,,,,False
2026_04_02,1775141129,SHORT,24209.25,4.875,19.5,1775141164,24184.25,,,,,,False
2026_04_02,1775141429,LONG,24087.25,4.875,19.5,1775141439,24111.5,,,,,,False
2026_04_02,1775141909,SHORT,24197.5,4.875,19.5,1775141954,24177.75,,,,,,False
2026_04_02,1775142149,LONG,24107.75,4.875,19.5,1775142214,24136.5,,,,,,False
2026_04_02,1775142749,SHORT,24209.25,4.875,19.5,1775142844,24177.5,,,,,,False
2026_04_02,1775143349,LONG,24121.5,4.875,19.5,1775143444,24145.75,,,,,,False
2026_04_02,1775143709,SHORT,24197.25,4.875,19.5,1775143754,24177.5,,,,,,False
2026_04_02,1775144069,LONG,24139.25,4.875,19.5,1775144094,24163.75,,,,,,False
2026_04_02,1775144249,SHORT,24205.5,4.875,19.5,1775144289,24184.0,,,,,,False
2026_04_02,1775144549,LONG,24149.75,4.875,19.5,1775144644,24173.0,,,,,,False
2026_04_02,1775144789,SHORT,24172.75,4.875,19.5,1775144829,24153.25,,,,,,False
2026_04_02,1775145089,LONG,24091.25,4.875,19.5,1775145154,24113.5,,,,,,False
2026_04_02,1775145329,SHORT,24161.5,4.875,19.5,1775145414,24138.0,,,,,,False
2026_04_02,1775145509,LONG,24130.5,4.875,19.5,1775145679,24155.75,,,,,,False
2026_04_02,1775145689,SHORT,24162.75,4.875,19.5,1775145844,24142.25,,,,,,False
2026_04_02,1775146109,LONG,24083.75,4.875,19.5,1775146169,24103.25,,,,,,False
2026_04_02,1775146409,SHORT,24126.75,4.875,19.5,1775146524,24106.0,,,,,,False
2026_04_02,1775146829,LONG,24064.25,4.875,19.5,1775146879,24084.25,,,,,,False
2026_04_02,1775147309,SHORT,24104.25,4.875,19.5,1775147404,24083.75,,,,,,False
2026_04_02,1775147489,LONG,24078.25,4.875,19.5,1775147534,24104.25,,,,,,False
2026_04_02,1775147729,SHORT,24130.25,4.875,19.5,1775147774,24091.75,,,,,,False
2026_04_02,1775147909,LONG,24070.0,4.875,19.5,1775147914,24095.0,,,,,,False
2026_04_02,1775148389,SHORT,24158.75,4.875,19.5,1775148489,24135.75,,,,,,False
2026_04_02,1775148689,LONG,24130.25,4.875,19.5,1775148799,24151.75,,,,,,False
2026_04_02,1775148869,SHORT,24158.0,4.875,19.5,1775148964,24138.5,,,,,,False
2026_04_02,1775149349,LONG,24100.75,4.875,19.5,1775149424,24121.5,,,,,,False
2026_04_02,1775150729,SHORT,24180.0,4.875,19.5,1775151114,24159.5,,,,,,False
2026_04_02,1775152349,LONG,24063.5,4.875,19.5,1775152389,24083.0,,,,,,False
2026_04_02,1775153129,SHORT,24142.0,4.875,19.5,1775153294,24121.75,,,,,,False
2026_04_02,1775154389,LONG,24099.75,4.875,19.5,1775155074,24119.5,,,,,,False
2026_04_02,1775156009,SHORT,24160.5,4.875,19.5,1775156359,24139.5,,,,,,False
2026_04_02,1775156369,LONG,24137.25,4.875,19.5,1775156574,24156.75,,,,,,False
2026_04_02,1775157089,SHORT,24181.75,4.875,19.5,1775157249,24161.25,,,,,,False
2026_04_02,1775157989,LONG,24136.25,4.875,19.5,1775158599,24158.0,,,,,,False
2026_04_02,1775158829,SHORT,24167.25,4.875,19.5,1775159054,24147.5,,,,,,False
2026_04_02,1775159129,LONG,24138.0,4.875,19.5,1775159404,24170.25,,,,,,False
2026_04_02,1775160089,SHORT,24228.5,4.875,19.5,1775160364,24208.0,,,,,,False
2026_04_02,1775160569,LONG,24200.25,4.875,19.5,1775161744,24220.75,,,,,,False
2026_04_02,1775161769,SHORT,24233.5,4.875,19.5,1775162054,24213.0,,,,,,False
2026_04_02,1775168429,LONG,24183.0,4.875,19.5,1775168769,24203.25,,,,,,False
2026_04_02,1775169209,SHORT,24218.25,4.875,19.5,1775170809,24197.5,,,,,,False
2026_04_02,1775170829,LONG,24191.25,4.875,19.5,1775172504,24211.0,,,,,,False
2026_04_02,1775174489,SHORT,24250.25,4.875,19.5,1775174944,24230.25,,,,,,False
2026_04_02,1775184689,LONG,24152.0,4.875,19.5,1775184829,24193.75,,,,,,False
2026_04_02,1775185649,SHORT,24191.75,4.875,19.5,1775186974,24170.5,,,,,,False
2026_04_02,1775187629,LONG,24162.5,4.875,19.5,1775189754,24182.25,,,,,,False
2026_04_02,1775189729,SHORT,24182.75,4.875,19.5,1775191394,24159.5,,,,,,False
2026_04_02,1775191409,LONG,24157.25,4.875,19.5,1775192714,24176.75,,,,,,False
2026_04_02,1775192729,SHORT,24187.0,4.875,19.5,1775193484,24166.75,,,,,,False
2026_04_02,1775193809,LONG,24159.25,4.875,19.5,1775194264,24179.25,,,,,,False
2026_04_02,1775195219,SHORT,24192.5,4.875,19.5,1775197644,24172.0,,,,,,False
2026_04_03,1775219429,SHORT,24227.0,10.25,41.0,1775219509,24184.5,,,,,,False
2026_04_05,1775426459,SHORT,24081.25,7.875,31.5,1775426464,24043.5,,,,,,False
2026_04_05,1775427089,LONG,23982.0,7.875,31.5,1775427249,24017.0,,,,,,False
2026_04_05,1775428289,SHORT,24075.0,7.875,31.5,1775428504,24041.0,,,,,,False
2026_04_05,1775428649,LONG,24035.75,7.875,31.5,1775428734,24068.25,,,,,,False
2026_04_05,1775429909,SHORT,24096.5,7.875,31.5,1775430124,24059.25,,,,,,False
2026_04_05,1775430269,LONG,24041.75,7.875,31.5,1775430349,24076.75,,,,,,False
2026_04_05,1775430449,SHORT,24081.25,7.875,31.5,1775430764,24048.75,,,,,,False
2026_04_05,1775430809,LONG,24046.5,7.875,31.5,1775430964,24078.0,,,,,,False
2026_04_05,1775438909,SHORT,24239.75,7.875,31.5,1775440164,24207.25,,,,,,False
2026_04_05,1775440589,LONG,24184.75,7.875,31.5,1775440839,24216.75,,,,,,False
2026_04_05,1775442269,SHORT,24325.0,7.875,31.5,1775443089,24291.75,,,,,,False
2026_04_05,1775445569,LONG,24141.25,7.875,31.5,1775445824,24173.0,,,,,,False
2026_04_05,1775452169,SHORT,24266.75,7.875,31.5,1775454029,24235.25,,,,,,False
2026_04_05,1775454509,LONG,24212.75,7.875,31.5,1775455644,24245.0,,,,,,False
2026_04_05,1775456069,SHORT,24275.75,7.875,31.5,1775456544,24243.75,,,,,,False
2026_04_05,1775457029,LONG,24216.25,7.875,31.5,1775458219,24255.75,,,,,,False
2026_04_05,1775458349,SHORT,24285.75,7.875,31.5,1775458474,24253.5,,,,,,False
2026_04_06,1775458859,SHORT,24259.5,7.875,31.5,1775459194,24228.0,,,,,,False
2026_04_06,1775459489,LONG,24209.25,7.875,31.5,1775459734,24241.0,,,,,,False
2026_04_06,1775466329,SHORT,24396.0,7.875,31.5,1775469029,24364.5,,,,,,False
2026_04_06,1775469809,LONG,24327.5,7.875,31.5,1775470379,24359.25,,,,,,False
2026_04_06,1775470349,SHORT,24359.25,7.875,31.5,1775472379,24283.5,,,,,,False
2026_04_06,1775472389,LONG,24283.5,7.875,31.5,1775472489,24316.25,,,,,,False
2026_04_06,1775472569,SHORT,24330.0,7.875,31.5,1775473414,24296.5,,,,,,False
2026_04_06,1775474129,LONG,24283.5,7.875,31.5,1775476324,24315.25,,,,,,False
2026_04_06,1775479649,SHORT,24336.75,7.875,31.5,1775480209,24305.0,,,,,,False
2026_04_06,1775480849,LONG,24275.0,7.875,31.5,1775481129,24309.25,,,,,,False
2026_04_06,1775481149,SHORT,24312.75,7.875,31.5,1775481644,24281.0,,,,,,False
2026_04_06,1775482169,LONG,24258.75,7.875,31.5,1775482204,24295.25,,,,,,False
2026_04_06,1775482409,SHORT,24368.0,7.875,31.5,1775482559,24324.75,,,,,,False
2026_04_06,1775482649,LONG,24250.0,7.875,31.5,1775482689,24281.75,,,,,,False
2026_04_06,1775483549,SHORT,24402.75,7.875,31.5,1775483759,24366.5,,,,,,False
2026_04_06,1775483789,LONG,24365.75,7.875,31.5,1775483844,24397.25,,,,,,False
2026_04_06,1775484029,SHORT,24435.25,7.875,31.5,1775484044,24397.5,,,,,,False
2026_04_06,1775484389,LONG,24279.25,7.875,31.5,1775484574,24311.75,1775484239.0,24332.25,-20.5,-41.0,335.0,True
2026_04_06,1775485889,SHORT,24388.5,7.875,31.5,1775485944,24352.5,1775484419.0,24298.75,-53.75,-107.5,1525.0,True
2026_04_06,1775486369,LONG,24292.0,7.875,31.5,1775486419,24330.75,,,,,,False
2026_04_06,1775486669,SHORT,24332.75,7.875,31.5,1775486724,24299.25,1775486699.0,24317.75,18.5,37.0,25.0,True
2026_04_06,1775486969,LONG,24264.75,7.875,31.5,1775487149,24296.5,1775486699.0,24317.75,-21.25,-42.5,450.0,True
2026_04_06,1775487749,SHORT,24337.0,7.875,31.5,1775487799,24304.25,1775486999.0,24269.25,-35.0,-70.0,800.0,True
2026_04_06,1775489849,LONG,24255.0,7.875,31.5,1775490004,24290.0,1775489159.0,24278.0,12.0,24.0,845.0,True
2026_04_06,1775490809,SHORT,24331.0,7.875,31.5,1775491489,24298.5,,,,,,False
2026_04_06,1775491829,LONG,24283.25,7.875,31.5,1775492759,24315.5,,,,,,False
2026_04_06,1775494049,SHORT,24343.75,7.875,31.5,1775494459,24310.25,,,,,,False
2026_04_06,1775495609,LONG,24209.0,7.875,31.5,1775495824,24241.0,,,,,,False
2026_04_06,1775496869,SHORT,24324.5,7.875,31.5,1775497239,24293.0,,,,,,False
2026_04_06,1775498669,LONG,24246.75,7.875,31.5,1775499004,24278.25,,,,,,False
2026_04_06,1775500109,SHORT,24358.5,7.875,31.5,1775500464,24326.5,,,,,,False
2026_04_06,1775505749,SHORT,24368.5,7.875,31.5,1775506684,24335.5,,,,,,False
2026_04_06,1775513189,SHORT,24381.5,7.875,31.5,1775514184,24343.5,,,,,,False
2026_04_06,1775520389,LONG,24279.25,7.875,31.5,1775520809,24312.25,,,,,,False
2026_04_06,1775521049,SHORT,24356.0,7.875,31.5,1775521929,24324.25,,,,,,False
2026_04_06,1775524469,LONG,24249.75,7.875,31.5,1775525279,24282.0,,,,,,False
2026_04_06,1775525309,SHORT,24283.5,7.875,31.5,1775525844,24250.5,,,,,,False
2026_04_06,1775527649,LONG,24155.5,7.875,31.5,1775527874,24187.0,,,,,,False
2026_04_06,1775537429,SHORT,24261.25,7.875,31.5,1775539699,24227.5,,,,,,False
2026_04_06,1775540729,LONG,24205.25,7.875,31.5,1775542134,24236.75,,,,,,False
2026_04_07,1775545259,SHORT,24247.5,7.625,30.5,1775546524,24216.5,,,,,,False
2026_04_07,1775546609,LONG,24209.5,7.625,30.5,1775547789,24240.0,,,,,,False
2026_04_07,1775548949,SHORT,24342.5,7.625,30.5,1775549009,24296.75,,,,,,False
2026_04_07,1775549189,LONG,24266.5,7.625,30.5,1775549464,24297.0,,,,,,False
2026_04_07,1775550269,SHORT,24364.5,7.625,30.5,1775550549,24330.0,,,,,,False
2026_04_07,1775550569,LONG,24330.0,7.625,30.5,1775550739,24364.5,,,,,,False
2026_04_07,1775550929,SHORT,24381.5,7.625,30.5,1775551314,24350.25,,,,,,False
2026_04_07,1775552009,LONG,24346.75,7.625,30.5,1775553014,24378.25,,,,,,False
2026_04_07,1775554469,SHORT,24419.5,7.625,30.5,1775555094,24389.0,,,,,,False
2026_04_07,1775556569,LONG,24298.5,7.625,30.5,1775556579,24329.25,,,,,,False
2026_04_07,1775556989,SHORT,24391.75,7.625,30.5,1775557529,24347.75,,,,,,False
2026_04_07,1775557589,LONG,24318.0,7.625,30.5,1775557719,24353.0,,,,,,False
2026_04_07,1775557829,SHORT,24349.75,7.625,30.5,1775558024,24319.25,,,,,,False
2026_04_07,1775559389,LONG,24187.25,7.625,30.5,1775559849,24218.0,1775559479.0,24201.75,16.25,32.5,370.0,True
2026_04_07,1775561189,SHORT,24257.5,7.625,30.5,1775561374,24223.0,1775559479.0,24201.75,-21.25,-42.5,1895.0,True
2026_04_07,1775561849,LONG,24179.5,7.625,30.5,1775561859,24222.25,,,,,,False
2026_04_07,1775562209,SHORT,24224.5,7.625,30.5,1775563449,24193.0,,,,,,False
2026_04_07,1775563589,LONG,24136.25,7.625,30.5,1775563594,24191.25,,,,,,False
2026_04_07,1775563829,SHORT,24185.0,7.625,30.5,1775564174,24152.25,,,,,,False
2026_04_07,1775564189,LONG,24141.0,7.625,30.5,1775564239,24172.25,,,,,,False
2026_04_07,1775565089,SHORT,24248.0,7.625,30.5,1775565154,24217.25,,,,,,False
2026_04_07,1775566229,LONG,24179.5,7.625,30.5,1775566394,24210.25,,,,,,False
2026_04_07,1775566529,SHORT,24272.25,7.625,30.5,1775566534,24203.75,,,,,,False
2026_04_07,1775566889,LONG,24206.25,7.625,30.5,1775567189,24236.75,,,,,,False
2026_04_07,1775567249,SHORT,24248.0,7.625,30.5,1775567454,24216.5,,,,,,False
2026_04_07,1775567669,LONG,24207.5,7.625,30.5,1775568164,24238.0,,,,,,False
2026_04_07,1775568629,SHORT,24295.75,7.625,30.5,1775568634,24255.25,,,,,,False
2026_04_07,1775568929,LONG,24203.75,7.625,30.5,1775568964,24235.5,,,,,,False
2026_04_07,1775569109,SHORT,24255.75,7.625,30.5,1775569154,24223.5,,,,,,False
2026_04_07,1775569889,LONG,24148.25,7.625,30.5,1775569964,24179.5,1775569259.0,24198.25,-18.75,-37.5,705.0,True
2026_04_07,1775570129,SHORT,24201.25,7.625,30.5,1775570209,24167.0,1775569919.0,24160.0,-7.0,-14.0,290.0,True
2026_04_07,1775570909,LONG,23997.0,7.625,30.5,1775571004,24030.0,1775570279.0,24148.25,-118.25,-236.5,725.0,True
2026_04_07,1775571869,SHORT,24127.75,7.625,30.5,1775572049,24095.25,1775570939.0,23997.0,-98.25,-196.5,1110.0,True
2026_04_07,1775572109,LONG,24078.75,7.625,30.5,1775572184,24112.0,,,,,,False
2026_04_07,1775572409,SHORT,24139.0,7.625,30.5,1775572414,24106.25,,,,,,False
2026_04_07,1775573009,LONG,24060.25,7.625,30.5,1775573194,24100.0,1775572919.0,24085.75,14.25,28.5,275.0,True
2026_04_07,1775573189,SHORT,24106.25,7.625,30.5,1775573329,24074.5,,,,,,False
2026_04_07,1775574389,LONG,23942.5,7.625,30.5,1775574604,23979.25,1775573399.0,24077.75,-98.5,-197.0,1205.0,True
2026_04_07,1775574989,SHORT,24081.0,7.625,30.5,1775574994,24047.75,1775574419.0,23956.0,-91.75,-183.5,575.0,True
2026_04_07,1775575469,LONG,24027.25,7.625,30.5,1775575769,24058.5,,,,,,False
2026_04_07,1775576189,SHORT,24091.5,7.625,30.5,1775576349,24061.0,,,,,,False
2026_04_07,1775576489,LONG,24043.25,7.625,30.5,1775576789,24077.0,,,,,,False
2026_04_07,1775577809,SHORT,24233.75,7.625,30.5,1775577814,24190.75,1775577659.0,24118.75,-72.0,-144.0,155.0,True
2026_04_07,1775578229,LONG,24143.75,7.625,30.5,1775578559,24174.25,1775577839.0,24192.0,-17.75,-35.5,720.0,True
2026_04_07,1775579009,SHORT,24215.25,7.625,30.5,1775579039,24184.75,1775578259.0,24149.0,-35.75,-71.5,780.0,True
2026_04_07,1775579969,LONG,24179.75,7.625,30.5,1775580309,24211.25,1775579099.0,24194.5,16.75,33.5,1210.0,True
2026_04_07,1775580509,SHORT,24237.25,7.625,30.5,1775581009,24204.75,1775580419.0,24232.5,27.75,55.5,590.0,True
2026_04_07,1775581229,LONG,24194.75,7.625,30.5,1775581409,24230.75,,,,,,False
2026_04_07,1775581469,SHORT,24234.5,7.625,30.5,1775582044,24203.75,,,,,,False
2026_04_07,1775582489,LONG,24171.5,7.625,30.5,1775583154,24206.25,,,,,,False
2026_04_07,1775583389,SHORT,24288.25,7.625,30.5,1775583604,24257.25,,,,,,False
2026_04_07,1775583929,LONG,24217.5,7.625,30.5,1775584389,24249.0,,,,,,False
2026_04_07,1775584409,SHORT,24253.0,7.625,30.5,1775584649,24221.75,,,,,,False
2026_04_07,1775588189,LONG,24079.0,7.625,30.5,1775588304,24110.25,1775585159.0,24220.25,-110.0,-220.0,3145.0,True
2026_04_07,1775588609,SHORT,24126.75,7.625,30.5,1775588764,24092.75,,,,,,False
2026_04_07,1775588849,LONG,24084.75,7.625,30.5,1775589034,24119.0,,,,,,False
2026_04_07,1775589629,SHORT,24295.25,7.625,30.5,1775589639,24261.5,,,,,,False
2026_04_07,1775590649,LONG,24194.5,7.625,30.5,1775590909,24227.0,1775589959.0,24214.5,12.5,25.0,950.0,True
2026_04_07,1775591189,SHORT,24338.25,7.625,30.5,1775591199,24303.75,1775590679.0,24203.75,-100.0,-200.0,520.0,True
2026_04_07,1775591369,LONG,24279.25,7.625,30.5,1775591404,24314.75,1775591399.0,24286.0,28.75,57.5,5.0,True
2026_04_07,1775592209,SHORT,24397.5,7.625,30.5,1775592369,24364.75,1775591399.0,24286.0,-78.75,-157.5,970.0,True
2026_04_07,1775592449,LONG,24362.0,7.625,30.5,1775592599,24393.5,1775592239.0,24393.5,0.0,0.0,360.0,True
2026_04_07,1775592929,SHORT,24401.75,7.625,30.5,1775593044,24370.75,1775592959.0,24378.75,8.0,16.0,85.0,True
2026_04_07,1775593469,LONG,24360.25,7.625,30.5,1775594034,24394.5,1775592959.0,24378.75,15.75,31.5,1075.0,True
2026_04_07,1775594069,SHORT,24404.5,7.625,30.5,1775594179,24371.75,,,,,,False
2026_04_07,1775594429,LONG,24373.75,7.625,30.5,1775594514,24435.0,,,,,,False
2026_04_07,1775595149,SHORT,24422.75,7.625,30.5,1775595449,24391.75,,,,,,False
2026_04_07,1775599589,SHORT,24645.5,7.625,30.5,1775599769,24614.25,,,,,,False
2026_04_07,1775600549,LONG,24591.0,7.625,30.5,1775600884,24622.5,1775599859.0,24607.5,15.0,30.0,1025.0,True
2026_04_07,1775601149,SHORT,24740.5,7.625,30.5,1775601159,24660.75,,,,,,False
2026_04_07,1775601329,LONG,24688.25,7.625,30.5,1775601379,24720.0,,,,,,False
2026_04_07,1775601569,SHORT,24837.75,7.625,30.5,1775601679,24806.5,,,,,,False
2026_04_07,1775601929,LONG,24768.25,7.625,30.5,1775602159,24799.25,1775602019.0,24781.25,18.0,36.0,140.0,True
2026_04_07,1775603069,SHORT,24982.5,7.625,30.5,1775603089,24950.0,1775602019.0,24781.25,-168.75,-337.5,1070.0,True
2026_04_07,1775603249,LONG,24916.25,7.625,30.5,1775603379,24951.0,1775603219.0,24934.25,16.75,33.5,160.0,True
2026_04_07,1775604329,SHORT,25083.75,7.625,30.5,1775604389,25052.75,1775603279.0,24920.5,-132.25,-264.5,1110.0,True
2026_04_07,1775605529,LONG,25015.25,7.625,30.5,1775605694,25048.25,,,,,,False
2026_04_07,1775606549,SHORT,25087.75,7.625,30.5,1775606634,25057.25,,,,,,False
2026_04_07,1775606969,LONG,25030.5,7.625,30.5,1775607064,25061.0,,,,,,False
2026_04_07,1775607269,SHORT,25066.25,7.625,30.5,1775608099,25033.5,,,,,,False
2026_04_07,1775608529,LONG,25008.75,7.625,30.5,1775608724,25040.25,,,,,,False
2026_04_07,1775609609,SHORT,25101.5,7.625,30.5,1775610279,25070.75,,,,,,False
2026_04_07,1775610269,LONG,25070.75,7.625,30.5,1775610494,25104.25,,,,,,False
2026_04_07,1775610509,SHORT,25104.25,7.625,30.5,1775611094,25070.25,,,,,,False
2026_04_07,1775611289,LONG,25048.25,7.625,30.5,1775612069,25080.0,,,,,,False
2026_04_07,1775617289,SHORT,25117.75,7.625,30.5,1775618839,25087.25,,,,,,False
2026_04_07,1775618849,LONG,25087.25,7.625,30.5,1775621104,25120.5,,,,,,False
2026_04_07,1775621789,SHORT,25154.25,7.625,30.5,1775623929,25123.5,,,,,,False
2026_04_07,1775624549,LONG,25119.75,7.625,30.5,1775625844,25151.75,,,,,,False
2026_04_07,1775626409,SHORT,25172.75,7.625,30.5,1775626749,25140.5,,,,,,False
2026_04_07,1775626769,LONG,25140.5,7.625,30.5,1775627439,25171.5,,,,,,False
2026_04_07,1775628989,SHORT,25200.5,7.625,30.5,1775629514,25169.75,,,,,,False
2026_04_08,1775631719,LONG,25151.083333333332,5.5,22.0,1775632929,25179.5,,,,,,False
2026_04_08,1775633069,SHORT,25189.25,5.5,22.0,1775633349,25165.0,,,,,,False
2026_04_08,1775635469,LONG,25135.25,5.5,22.0,1775636009,25157.5,,,,,,False
2026_04_08,1775637389,SHORT,25190.25,5.5,22.0,1775637459,25167.25,,,,,,False
2026_04_08,1775637809,LONG,25150.0,5.5,22.0,1775638009,25172.75,,,,,,False
2026_04_08,1775639609,SHORT,25244.25,5.5,22.0,1775640374,25221.5,,,,,,False
2026_04_08,1775641469,LONG,25187.0,5.5,22.0,1775641814,25210.5,,,,,,False
2026_04_08,1775642129,SHORT,25219.0,5.5,22.0,1775642709,25197.0,,,,,,False
2026_04_08,1775643389,LONG,25186.5,5.5,22.0,1775643974,25211.75,,,,,,False
2026_04_08,1775644649,SHORT,25231.75,5.5,22.0,1775644864,25208.25,,,,,,False
2026_04_08,1775646389,LONG,25182.5,5.5,22.0,1775646624,25205.5,,,,,,False
2026_04_08,1775646809,SHORT,25210.0,5.5,22.0,1775647099,25187.75,,,,,,False
2026_04_08,1775647289,LONG,25182.25,5.5,22.0,1775647464,25204.75,,,,,,False
2026_04_08,1775647949,SHORT,25234.25,5.5,22.0,1775648249,25210.0,,,,,,False
2026_04_08,1775648309,LONG,25206.5,5.5,22.0,1775649759,25230.0,,,,,,False
2026_04_08,1775650049,SHORT,25256.0,5.5,22.0,1775650109,25234.0,,,,,,False
2026_04_08,1775650889,LONG,25159.0,5.5,22.0,1775650974,25182.25,,,,,,False
2026_04_08,1775651669,SHORT,25202.5,5.5,22.0,1775652184,25178.5,,,,,,False
2026_04_08,1775652209,LONG,25176.5,5.5,22.0,1775652364,25199.5,,,,,,False
2026_04_08,1775653769,SHORT,25237.0,5.5,22.0,1775654224,25214.75,,,,,,False
2026_04_08,1775654549,LONG,25188.25,5.5,22.0,1775654704,25211.5,,,,,,False
