tf,X,Y,Z,r_min,r_max,lift,n_bins,sign_flip
5s,price_accel_1b,vol_accel_1b,price_accel_w,-0.13617542300708593,0.04232201581283778,0.17849743881992372,5,False
1h,price_mean_w,z_low_w,vol_mean_w,-0.07377945253894243,0.10469380766599953,0.17847326020494197,5,True
1h,vol_velocity_w,SE_low_w,price_mean_w,-0.04502557007481836,0.13341943398980358,0.17844500406462194,5,False
15m,price_accel_1b,vwap_w,price_accel_w,-0.07996172412291937,0.09847263751964871,0.1784343616425681,5,True
5m,hurst_w,swing_noise_w,SE_high_w,0.16766803159333143,0.3461008757406384,0.17843284414730698,5,False
5m,bar_range,vol_sigma_w,vol_accel_1b,0.34214636856858677,0.5205627419222638,0.17841637335367705,5,False
1h,vol_velocity_1b,z_high_w,vol_accel_1b,0.04240213992590477,0.22079756646219603,0.17839542653629126,5,False
1m,price_velocity_1b,price_velocity_w,bar_range,0.06061891986667647,0.2390040914243162,0.17838517155763972,5,False
1h,vol_velocity_1b,z_high_w,reversion_prob_w,0.0691111053724176,0.24749436069739372,0.17838325532497612,5,False
1m,vol_velocity_1b,z_low_w,price_velocity_w,-0.23014614299377428,-0.051771862782117026,0.17837428021165724,5,False
5s,vol_velocity_w,SE_high_w,bar_range,-0.15280836219926505,0.02548961660851131,0.17829797880777637,5,False
15m,hurst_w,reversion_prob_w,z_low_w,-0.0676955933044758,0.11057349186786257,0.17826908517233836,5,True
1m,price_mean_w,price_sigma_w,bar_range,-0.2572303525241685,-0.07898581311217466,0.1782445394119938,5,False
1h,vwap_w,SE_low_w,vol_accel_1b,-0.5199271628130859,-0.34168838885320757,0.17823877395987836,5,False
1h,vwap_w,SE_low_w,z_se_w,-0.5260288010019472,-0.3477954465408893,0.17823335446105787,5,False
1m,bar_range,price_sigma_w,price_velocity_w,0.5880756444966678,0.76630812429274,0.17823247979607215,5,False
5m,SE_low_w,reversion_prob_w,body,-0.002683281137135765,0.17550228500520995,0.1781855661423457,5,False
1m,price_velocity_1b,vol_velocity_1b,SE_high_w,-0.17030787698060473,0.00778082266579122,0.17808869964639595,5,False
5s,vol_velocity_1b,price_velocity_w,z_low_w,-0.1281791245561318,0.0498796197699613,0.17805874432609312,5,False
1m,bar_range,price_velocity_w,price_mean_w,-0.1476487335285697,0.030393605514252447,0.17804233904282213,5,False
15m,price_accel_1b,price_mean_w,z_se_w,-0.09333636536054864,0.08470560465058352,0.17804197001113214,5,True
5m,vol_sigma_w,SE_high_w,swing_noise_w,0.2971022420108091,0.4751314591345741,0.17802921712376502,5,False
1h,price_accel_w,vol_accel_w,vol_velocity_w,-0.10966916521200178,0.06835800222828244,0.1780271674402842,5,True
1m,price_accel_1b,swing_noise_w,vol_accel_w,-0.12181894807260182,0.05617531880501865,0.1779942668776205,5,True
1h,vol_accel_1b,z_low_w,body,-0.17600812925186615,0.0019771404226228027,0.17798526967448897,5,False
1m,bar_range,SE_low_w,price_accel_w,0.549175676040754,0.7271588810969932,0.1779832050562392,5,False
15m,price_velocity_1b,z_se_w,vol_accel_1b,0.4643633581436972,0.6423447358849789,0.17798137774128164,5,False
15m,z_se_w,z_low_w,price_accel_1b,0.7539613623691687,0.9319366856546288,0.17797532328546017,5,False
5m,vol_velocity_w,reversion_prob_w,vol_accel_1b,-0.25971368951120205,-0.0817604308269326,0.17795325868426945,5,False
1m,vol_sigma_w,swing_noise_w,price_mean_w,0.5282697898275035,0.706217587337731,0.1779477975102275,5,False
1m,vol_accel_1b,vol_velocity_w,z_se_w,0.09249621287945525,0.27039744545643485,0.1779012325769796,5,False
5m,bar_range,vol_mean_w,price_velocity_w,0.5009834308751112,0.6788763213632285,0.1778928904881173,5,False
1m,vol_accel_w,reversion_prob_w,z_high_w,-0.24514135601842144,-0.06729214568276383,0.1778492103356576,5,False
5m,bar_range,vol_accel_w,price_accel_w,0.0650137236358665,0.24285399597519916,0.17784027233933267,5,False
1m,price_velocity_1b,price_accel_w,z_low_w,0.5928755264843809,0.7707031618178858,0.17782763533350487,5,False
5s,price_accel_w,reversion_prob_w,SE_low_w,-0.10324987178494852,0.07457394035372322,0.17782381213867174,5,True
1h,vwap_w,z_low_w,vol_mean_w,-0.06663640308717106,0.11116980355692793,0.177806206644099,5,True
1h,vol_mean_w,reversion_prob_w,z_se_w,-0.03884385674293152,0.1389490979646008,0.1777929547075323,5,False
5m,body,price_accel_w,price_mean_w,0.5351043880722571,0.7128819679218615,0.1777775798496044,5,False
1m,price_velocity_w,price_accel_w,z_high_w,0.01278262387508018,0.19054787651050928,0.1777652526354291,5,False
1m,price_velocity_w,z_low_w,vol_accel_1b,-0.11338263663461128,0.06435467150865855,0.17773730814326982,5,True
1h,price_sigma_w,vwap_w,vol_accel_1b,-0.4953933237220961,-0.31768761509716276,0.17770570862493335,5,False
1h,SE_high_w,reversion_prob_w,price_velocity_w,-0.001158841191635771,0.17652833772536394,0.17768717891699973,5,False
1m,bar_range,SE_low_w,price_velocity_1b,0.5491101427476557,0.7267808578505851,0.17767071510292942,5,False
15m,price_accel_1b,reversion_prob_w,vol_mean_w,-0.10709202862065352,0.07055983555161463,0.17765186417226814,5,True
1m,vol_accel_1b,vol_velocity_w,z_low_w,0.10341563116363407,0.28105843676980513,0.17764280560617107,5,False
1h,bar_range,SE_low_w,z_se_w,0.3530303318399142,0.5306352535123282,0.17760492167241398,5,False
1h,price_velocity_1b,SE_high_w,vol_sigma_w,0.02737249491822925,0.2049616006521077,0.17758910573387846,5,False
5m,price_sigma_w,z_se_w,price_velocity_w,-0.06758151245069705,0.10998326706031564,0.17756477951101268,5,True
1m,bar_range,price_sigma_w,vol_velocity_1b,0.5701714275612962,0.7477013494564534,0.17752992189515715,5,False
1h,vol_velocity_1b,z_low_w,bar_range,-0.29849993113286666,-0.12097107516315378,0.17752885596971288,5,False
15m,z_low_w,reversion_prob_w,vol_accel_1b,0.06805019015768068,0.24557045302352606,0.17752026286584538,5,False
15m,price_mean_w,SE_low_w,swing_noise_w,-0.2371401125699969,-0.059631148298943594,0.1775089642710533,5,False
1h,price_velocity_1b,z_low_w,hurst_w,0.23602798104363648,0.4135339317461119,0.17750595070247543,5,False
1h,body,z_se_w,z_low_w,0.5204876536204721,0.6979848690547046,0.17749721543423247,5,False
15m,price_sigma_w,z_low_w,price_velocity_1b,-0.0024192576197934667,0.17505812340123242,0.1774773810210259,5,False
1m,vol_accel_1b,bar_range,body,-0.022842013783331255,0.1546183160840182,0.17746032986734944,5,False
15m,vwap_w,swing_noise_w,vol_accel_w,-0.5475646462960664,-0.37013160508565013,0.17743304121041625,5,False
15m,body,reversion_prob_w,hurst_w,-0.05258233529458925,0.1248432709155975,0.17742560621018677,5,True
15m,bar_range,vol_velocity_w,vol_accel_w,0.2654621896098058,0.44286187734026033,0.17739968773045456,5,False
15m,vol_velocity_1b,vol_accel_w,z_high_w,0.6170981014000716,0.7944707607600087,0.17737265935993707,5,False
15m,bar_range,reversion_prob_w,vol_mean_w,-0.5234781990230456,-0.3461162458225362,0.1773619532005094,5,False
1h,z_high_w,swing_noise_w,body,-0.12822863477976562,0.049121227177475635,0.17734986195724126,5,False
1h,vol_accel_w,z_low_w,vol_mean_w,-0.21213909655131666,-0.0348140569347547,0.17732503961656196,5,False
1h,price_accel_1b,price_accel_w,vol_mean_w,0.4014948161002107,0.5788153407533072,0.1773205246530965,5,False
1h,bar_range,SE_high_w,price_accel_w,0.28784273741741606,0.46514967023658,0.17730693281916393,5,False
1h,vwap_w,swing_noise_w,vol_velocity_1b,-0.6671134816940958,-0.4898144936381083,0.17729898805598748,5,False
5s,vol_velocity_1b,z_low_w,SE_high_w,-0.22928830283310758,-0.05200232466498195,0.17728597816812564,5,False
1h,vol_mean_w,SE_high_w,vol_accel_1b,0.3932200110263313,0.5705008434011739,0.1772808323748426,5,False
1h,z_high_w,hurst_w,SE_high_w,-0.1047459602054517,0.07252867256924606,0.17727463277469774,5,True
15m,price_sigma_w,vwap_w,SE_low_w,-0.28338601960244403,-0.1061392434665524,0.17724677613589163,5,False
5s,price_accel_1b,vol_accel_1b,body,-0.14281235736466216,0.034379647039295164,0.17719200440395733,4,False
1m,bar_range,SE_high_w,z_low_w,0.6276864703619275,0.8048559028154549,0.17716943245352745,5,False
5m,price_velocity_1b,SE_low_w,vol_velocity_w,-0.04590208719644162,0.13125861949112563,0.17716070668756725,5,False
1h,price_accel_w,price_sigma_w,SE_low_w,-0.013581295753632842,0.16357336018457747,0.1771546559382103,5,False
1m,price_velocity_w,price_accel_w,hurst_w,0.027948839937532517,0.2050934151594346,0.17714457522190208,5,False
15m,price_accel_1b,vwap_w,z_se_w,-0.09253573647472253,0.08459605976482104,0.17713179623954356,5,True
5m,bar_range,price_velocity_w,vol_mean_w,-0.1370883764395318,0.03997881397577302,0.17706719041530483,5,False
1m,z_low_w,hurst_w,price_velocity_1b,-0.09196597595805377,0.08508293249785985,0.17704890845591362,5,True
1h,price_mean_w,SE_high_w,swing_noise_w,-0.3447081434008559,-0.1676902794816015,0.17701786391925442,5,False
1h,price_velocity_w,vol_mean_w,price_accel_w,-0.1916185435541245,-0.014601174550571023,0.17701736900355347,5,False
1h,vol_accel_1b,swing_noise_w,vol_accel_w,-0.07893974655657297,0.09805272452220114,0.1769924710787741,5,True
15m,price_accel_1b,price_accel_w,z_low_w,0.39649514671130426,0.5734835145467287,0.1769883678354245,5,False
1h,price_velocity_1b,vol_accel_w,vwap_w,-0.12657404577401976,0.05041050967064779,0.17698455544466757,5,True
15m,vol_sigma_w,reversion_prob_w,vol_mean_w,-0.2398436658521771,-0.06286784230601501,0.1769758235461621,5,False
1m,vol_accel_1b,z_high_w,z_se_w,0.015117709399996754,0.19206855730820158,0.1769508479082048,5,False
1h,price_sigma_w,vol_sigma_w,price_velocity_1b,0.33994880690026896,0.5168715249279894,0.17692271802772042,5,False
5s,vwap_w,z_se_w,price_accel_w,-0.09955544878990266,0.07736613193926721,0.17692158072916986,5,True
15m,vol_mean_w,SE_high_w,SE_low_w,0.19192091988102897,0.36881936169997004,0.17689844181894107,5,False
5m,bar_range,price_velocity_w,reversion_prob_w,-0.10321199209471447,0.07364931282762693,0.17686130492234142,5,True
5s,price_mean_w,z_se_w,price_accel_w,-0.09954190081344759,0.07731671842520925,0.17685861923865684,5,True
15m,vol_accel_1b,vol_accel_w,body,0.43562250875454395,0.6124733629461935,0.17685085419164953,5,False
1h,vol_accel_1b,swing_noise_w,vol_velocity_1b,-0.01946484506385126,0.15738241346647205,0.17684725853032332,5,False
5s,price_velocity_1b,z_high_w,vol_velocity_w,0.24654751936987135,0.42339149939447074,0.1768439800245994,5,False
1m,vol_velocity_w,swing_noise_w,z_high_w,-0.09904442417780064,0.07774674033090247,0.1767911645087031,5,True
1h,vwap_w,z_low_w,SE_low_w,-0.06700836834827807,0.10977354895554729,0.17678191730382536,5,True
1m,vol_sigma_w,SE_low_w,body,0.4665428586716841,0.6433082365482828,0.17676537787659874,5,False
1m,vol_velocity_w,swing_noise_w,z_low_w,-0.09907850716308118,0.07768055947458842,0.1767590666376696,5,True
5s,body,z_high_w,price_velocity_w,0.1880904978903086,0.36475941788481575,0.17666891999450715,5,False
5m,vol_velocity_w,SE_high_w,body,-0.04542556465670858,0.13122354121502758,0.17664910587173616,5,False
1h,vol_sigma_w,z_se_w,vol_velocity_w,-0.05449903491807801,0.12214362443276802,0.17664265935084603,5,True
1m,vol_accel_w,reversion_prob_w,vol_accel_1b,-0.22523870049535424,-0.0486107350110488,0.17662796548430543,5,False
1m,vol_accel_1b,vol_accel_w,body,0.44427112256573487,0.6208908815956764,0.17661975902994154,5,False
15m,vol_accel_1b,z_low_w,vol_velocity_1b,-0.054019059305765865,0.12258661643673428,0.17660567574250013,5,True
1h,price_mean_w,price_sigma_w,SE_low_w,-0.3422759191048913,-0.1657653518649706,0.1765105672399207,5,False
15m,body,price_sigma_w,SE_high_w,-0.15216128101810167,0.024348507103709265,0.17650978812181092,5,False
1m,price_velocity_1b,price_accel_1b,vol_accel_w,0.6136340325977356,0.7901385829298992,0.1765045503321636,5,False
1h,vol_mean_w,vol_sigma_w,vol_velocity_1b,0.7811467536982747,0.9576404100874317,0.17649365638915704,5,False
15m,vol_velocity_1b,vol_mean_w,price_velocity_1b,-0.24678789822210973,-0.07030584772318547,0.17648205049892424,5,False
15m,price_mean_w,SE_high_w,vol_accel_w,-0.4706671482309544,-0.2941868049973694,0.17648034323358502,5,False
5s,z_low_w,swing_noise_w,bar_range,-0.021908419447106482,0.1545575581883825,0.17646597763548896,5,False
15m,price_sigma_w,hurst_w,vol_sigma_w,-0.1683022299845089,0.008155145084945819,0.17645737506945472,5,False
1h,bar_range,reversion_prob_w,z_high_w,-0.4235096819603267,-0.2471064001012324,0.1764032818590943,5,False
5m,bar_range,SE_high_w,SE_low_w,0.3701351608502055,0.5464049719159,0.1762698110656945,5,False
1h,price_mean_w,SE_high_w,vol_velocity_1b,-0.530682967829193,-0.35443788811772475,0.17624507971146824,5,False
5s,vol_velocity_w,SE_low_w,z_high_w,0.008954727965798043,0.18519837495077837,0.17624364698498032,5,False
1h,body,SE_low_w,vol_velocity_1b,-0.1140589309674114,0.06218117098961474,0.17624010195702614,5,True
1h,vol_accel_w,z_high_w,SE_low_w,0.030000054876902438,0.20622965233830473,0.1762295974614023,5,False
1h,price_accel_w,vwap_w,price_mean_w,-0.09071869919403087,0.08550896157884633,0.17622766077287721,5,True
15m,vol_velocity_1b,vol_mean_w,body,-0.2485248175976565,-0.07231392847824591,0.17621088911941057,5,False
5m,z_se_w,z_low_w,price_accel_1b,0.7283944623398532,0.9046030583936727,0.17620859605381956,5,False
5s,price_accel_w,z_low_w,vol_accel_1b,0.11262050950871187,0.28880656209139577,0.17618605258268388,5,False
15m,price_accel_1b,price_sigma_w,z_se_w,-0.06739563728559071,0.10877882297444383,0.17617446026003453,5,True
5m,price_velocity_w,swing_noise_w,price_sigma_w,0.024700159225008067,0.20084964766076965,0.1761494884357616,5,False
5m,vol_accel_1b,vol_sigma_w,price_accel_1b,-0.09819574464683352,0.07794405736727651,0.17613980201411003,5,True
1h,bar_range,price_sigma_w,price_velocity_w,0.2812588023411296,0.45737001616292455,0.17611121382179495,5,False
5s,body,price_velocity_w,price_accel_w,0.1558510880278013,0.33196048878105916,0.17610940075325787,5,False
15m,bar_range,vol_sigma_w,vol_velocity_w,0.2325244976232019,0.4086307860373477,0.1761062884141458,5,False
1h,vol_accel_1b,price_velocity_w,reversion_prob_w,-0.08967263728611534,0.0864289881536824,0.17610162543979774,5,True
1h,z_high_w,z_low_w,vol_sigma_w,0.6370973317768083,0.8131834576161315,0.17608612583932326,5,False
15m,price_accel_1b,price_velocity_w,z_high_w,-0.05259838875438077,0.1234677287677634,0.17606611752214416,5,True
1h,vol_velocity_w,reversion_prob_w,price_accel_1b,-0.3420252935725478,-0.16596216116511206,0.17606313240743574,5,False
1m,price_accel_1b,body,vol_accel_w,0.6140084066032163,0.7900595849950862,0.1760511783918699,5,False
1h,price_accel_w,hurst_w,z_se_w,-0.07827804276249914,0.09777273605295836,0.1760507788154575,5,True
1h,price_accel_w,vwap_w,bar_range,-0.10960002421887144,0.06642474110925878,0.17602476532813022,5,True
1m,price_accel_1b,price_accel_w,z_se_w,0.38364131521290984,0.5596433482979224,0.17600203308501255,5,False
5s,bar_range,vol_mean_w,vol_velocity_w,0.44912174255667026,0.6250863448907935,0.17596460233412325,5,False
1h,price_accel_w,SE_low_w,vol_mean_w,-0.05714394223460074,0.11878223353409716,0.1759261757686979,5,True
1h,body,price_velocity_w,z_se_w,0.23263013562964616,0.4085487094377322,0.17591857380808604,5,False
1m,price_velocity_1b,z_se_w,SE_high_w,0.4940151876792167,0.6699250088233346,0.1759098211441179,5,False
1h,vol_mean_w,z_low_w,price_mean_w,-0.015790269569672076,0.16007768585503154,0.17586795542470363,5,False
1h,body,z_low_w,vol_mean_w,0.2441235173089244,0.41996285415806117,0.17583933684913677,5,False
15m,vol_velocity_w,SE_low_w,reversion_prob_w,0.029743341566466328,0.20556376087144992,0.1758204193049836,5,False
1h,vol_mean_w,z_se_w,price_mean_w,-0.11752225541320696,0.058280843692460484,0.17580309910566744,5,True
15m,vol_velocity_w,swing_noise_w,reversion_prob_w,-0.1573477977287458,0.018455111769828454,0.17580290949857424,5,False
1h,z_high_w,SE_low_w,body,-0.16888997995931915,0.006911577199079718,0.17580155715839887,5,False
15m,vol_accel_w,vol_mean_w,z_se_w,-0.2047532054276702,-0.028985391135567477,0.17576781429210273,5,False
5m,vol_mean_w,reversion_prob_w,price_velocity_1b,0.010467931722108676,0.18621886063926682,0.17575092891715816,5,False
1h,price_accel_1b,vol_velocity_1b,price_sigma_w,-0.12934429169019482,0.046405874891015844,0.17575016658121068,5,False
1m,bar_range,vol_velocity_w,price_velocity_w,0.12791442285889632,0.3036444893073802,0.17573006644848388,5,False
15m,vol_accel_1b,vol_velocity_w,swing_noise_w,0.02786842150559346,0.20358437664739862,0.17571595514180516,5,False
1m,SE_low_w,swing_noise_w,vwap_w,0.6555301386969996,0.8312286779089728,0.1756985392119732,5,False
5m,price_velocity_w,swing_noise_w,hurst_w,-0.019905438417269793,0.15577848133645758,0.17568391975372738,5,False
1m,vol_velocity_1b,SE_low_w,price_accel_w,-0.18554690388841394,-0.009919985029707118,0.17562691885870682,5,False
5s,price_accel_1b,price_velocity_w,z_low_w,-0.010303962934752312,0.16530942963474268,0.17561339256949499,5,False
15m,vol_velocity_w,reversion_prob_w,vol_accel_1b,-0.2630600304523707,-0.08745592076998922,0.1756041096823815,5,False
1h,bar_range,SE_high_w,swing_noise_w,0.10768268155560065,0.2832410612090297,0.17555837965342905,5,False
1h,price_velocity_w,price_accel_w,price_mean_w,0.13315138175854896,0.3086798208152484,0.17552843905669946,5,False
5s,price_accel_1b,reversion_prob_w,price_velocity_w,-0.06934459131699446,0.10617400352268301,0.17551859483967747,5,True
15m,price_mean_w,swing_noise_w,vol_accel_w,-0.5481267774960299,-0.3726236341696256,0.17550314332640432,5,False
1m,vol_velocity_1b,bar_range,price_sigma_w,0.25302659019615936,0.428504771151315,0.17547818095515566,5,False
5m,vol_sigma_w,z_low_w,bar_range,-0.019927613095633845,0.15554468497652665,0.1754722980721605,5,False
1h,body,z_low_w,hurst_w,0.22471981752337863,0.40009481912242767,0.17537500159904904,5,False
1m,vol_accel_w,vol_sigma_w,SE_low_w,-0.1525844900919787,0.022780532840180737,0.17536502293215944,5,False
5s,SE_low_w,swing_noise_w,bar_range,0.5488229605447235,0.7241547123092902,0.17533175176456672,5,False
1h,body,z_high_w,price_accel_1b,0.34668916910817277,0.522017056814928,0.17532788770675528,5,False
5m,bar_range,price_velocity_w,vol_velocity_1b,-0.05810551885255009,0.11721760758140887,0.17532312643395895,5,True
1h,vol_velocity_1b,bar_range,swing_noise_w,0.2966896102701517,0.4720060980968606,0.1753164878267089,5,False
5m,price_accel_w,vol_velocity_w,price_mean_w,-0.14136884518652934,0.033912162353721506,0.17528100754025083,5,False
5m,bar_range,SE_high_w,hurst_w,0.567156721962273,0.7424062174487464,0.1752494954864734,5,False
5m,price_accel_1b,z_low_w,price_velocity_w,-0.14284914541661428,0.032350647472075646,0.17519979288868992,5,False
5s,z_low_w,hurst_w,z_se_w,-0.11453083281597613,0.0606572081049028,0.17518804092087892,5,True
15m,vol_velocity_1b,price_sigma_w,bar_range,-0.26216313432604516,-0.08697668139370308,0.17518645293234208,5,False
15m,bar_range,vol_mean_w,vol_velocity_1b,0.3964385981019155,0.571609318575007,0.17517072047309146,5,False
1h,vol_accel_1b,vwap_w,price_accel_w,-0.08416309778701492,0.090968733996114,0.1751318317831289,5,True
1h,body,price_sigma_w,vol_mean_w,-0.0712848474203712,0.10384192627541576,0.17512677369578694,5,True
