tf,X,Y,Z,r_min,r_max,lift,n_bins,sign_flip
1h,z_high_w,reversion_prob_w,price_accel_w,-0.6511993152339859,0.3006609462388463,0.9518602614728322,5,True
5s,price_velocity_1b,swing_noise_w,body,-0.4622837439489047,0.4862818274610057,0.9485655714099104,4,True
1m,price_velocity_1b,swing_noise_w,z_se_w,-0.46827726363791367,0.47858598417030945,0.9468632478082231,5,True
1m,body,swing_noise_w,z_se_w,-0.46670505981499716,0.4792874826654363,0.9459925424804334,5,True
15m,price_velocity_w,price_sigma_w,vol_sigma_w,-0.16173958471495115,0.7840457913478321,0.9457853760627832,5,True
5s,body,SE_high_w,price_velocity_1b,-0.4031223411587501,0.5391633704725667,0.9422857116313168,5,True
15m,price_velocity_1b,z_low_w,reversion_prob_w,-0.4049062502262501,0.5356319989927035,0.9405382492189536,5,True
5s,price_velocity_1b,z_low_w,reversion_prob_w,-0.30589835473434335,0.6337060015582258,0.9396043562925691,5,True
5m,price_velocity_1b,reversion_prob_w,z_low_w,-0.49667351964652817,0.442881111367778,0.9395546310143061,5,True
1m,z_low_w,reversion_prob_w,price_accel_w,-0.379437719773949,0.5596416222076068,0.9390793419815558,5,True
1m,price_velocity_1b,reversion_prob_w,z_low_w,-0.4879064395745324,0.45105263917116517,0.9389590787456976,5,True
5s,vol_velocity_w,vol_mean_w,price_sigma_w,-0.19932923092200203,0.7395417544603708,0.9388709853823729,5,True
15m,price_velocity_1b,z_high_w,reversion_prob_w,-0.4068382505648907,0.5316526286712987,0.9384908792361895,5,True
1m,z_high_w,reversion_prob_w,price_accel_w,-0.5421270031153426,0.39439098711834336,0.936517990233686,5,True
1h,price_velocity_w,SE_high_w,vwap_w,-0.33305901524927,0.6030034998749135,0.9360625151241835,5,True
1h,price_velocity_w,SE_low_w,vwap_w,-0.42373613316945224,0.5119967612146422,0.9357328943840945,5,True
5m,body,swing_noise_w,price_velocity_1b,-0.4723226808214765,0.462605682751633,0.9349283635731095,5,True
1m,body,reversion_prob_w,z_low_w,-0.48411953951897124,0.44901204317291166,0.9331315826918829,5,True
1m,vol_velocity_1b,vol_velocity_w,vol_accel_w,-0.22483286284320692,0.7064383292041334,0.9312711920473403,5,True
5m,bar_range,price_accel_w,price_accel_1b,-0.483413324917429,0.44658652492466505,0.929999849842094,5,True
5s,price_velocity_1b,z_high_w,reversion_prob_w,-0.308478328729277,0.6208588618550573,0.9293371905843344,5,True
5s,price_velocity_1b,SE_high_w,body,-0.42548597513686365,0.5026867438303271,0.9281727189671907,4,True
5s,body,reversion_prob_w,z_low_w,-0.4837793373980451,0.4443315928707911,0.9281109302688362,5,True
1h,price_velocity_w,price_sigma_w,vwap_w,-0.4137516930069281,0.513517905575411,0.9272695985823391,5,True
1h,price_velocity_w,SE_low_w,vol_mean_w,-0.22406617710443694,0.7020252522600839,0.9260914293645208,5,True
5s,vol_velocity_w,vol_sigma_w,price_sigma_w,-0.07972405074453448,0.8446662965333193,0.9243903472778537,5,True
5m,body,z_low_w,reversion_prob_w,-0.37143122447105553,0.548751171795798,0.9201823962668536,5,True
5m,body,z_high_w,reversion_prob_w,-0.3721790801731629,0.5477402431826018,0.9199193233557648,5,True
5s,body,reversion_prob_w,z_high_w,-0.42110598899033863,0.4986809144254819,0.9197869034158206,5,True
15m,price_velocity_1b,SE_high_w,body,-0.3830795547057857,0.536604197555969,0.9196837522617547,5,True
5m,price_accel_1b,bar_range,price_accel_w,-0.50298282930201,0.4157741332193034,0.9187569625213134,5,True
1m,price_velocity_1b,z_low_w,reversion_prob_w,-0.40217500768922165,0.5162264232439078,0.9184014309331294,5,True
5m,price_accel_w,SE_low_w,z_se_w,-0.5029036264915999,0.4145557552094716,0.9174593817010714,5,True
1h,z_se_w,reversion_prob_w,price_velocity_w,-0.3963916349002158,0.5202338853679571,0.9166255202681729,5,True
5m,body,vol_mean_w,z_se_w,-0.4688387338296543,0.44743705418368335,0.9162757880133376,5,True
1m,price_velocity_1b,z_high_w,reversion_prob_w,-0.40550557631074163,0.5095948633498846,0.9151004396606262,5,True
1m,price_accel_1b,bar_range,price_accel_w,-0.42744411658510983,0.48594415091743254,0.9133882675025424,5,True
15m,price_velocity_1b,bar_range,z_low_w,-0.5556843337367718,0.3572440250659175,0.9129283588026893,5,True
1m,body,z_low_w,reversion_prob_w,-0.40120220478838914,0.5117093701015126,0.9129115748899017,5,True
15m,body,reversion_prob_w,z_se_w,-0.4228188074676017,0.48898179544013837,0.9118006029077401,5,True
5s,body,price_sigma_w,z_se_w,-0.46211900706052383,0.4485952758577337,0.9107142829182575,5,True
1m,body,z_high_w,reversion_prob_w,-0.40531398535213164,0.5047928146782604,0.910106800030392,5,True
1m,price_velocity_1b,reversion_prob_w,z_high_w,-0.3952601104091323,0.5146938831974636,0.9099539936065959,5,True
5s,price_velocity_1b,price_sigma_w,z_se_w,-0.479176652075354,0.4292722112329286,0.9084488633082826,5,True
15m,vol_accel_1b,vol_velocity_w,vol_velocity_1b,-0.3343537298784897,0.5736288925655815,0.9079826224440712,5,True
15m,body,SE_high_w,price_velocity_1b,-0.3861793894977234,0.520974647695357,0.9071540371930804,5,True
15m,body,SE_high_w,z_se_w,-0.37763218336620913,0.5276623866810123,0.9052945700472215,5,True
1m,body,reversion_prob_w,z_high_w,-0.3926217688032335,0.5118738456852436,0.9044956144884772,5,True
1h,z_low_w,reversion_prob_w,price_accel_1b,-0.2866692598529101,0.6152614095393274,0.9019306693922375,5,True
15m,price_velocity_1b,price_sigma_w,z_se_w,-0.44256270559740635,0.4585902682393576,0.901152973836764,5,True
1m,vol_velocity_w,vol_sigma_w,bar_range,-0.57859711788182,0.3222815709563514,0.9008786888381715,5,True
1h,price_accel_w,reversion_prob_w,z_se_w,-0.4389946622903345,0.46099198398471936,0.8999866462750539,5,True
5m,price_velocity_w,SE_low_w,vol_mean_w,-0.21488637867749166,0.6842483691996117,0.8991347478771035,5,True
5s,bar_range,body,z_high_w,-0.4858394049821864,0.4132463369583107,0.8990857419404972,5,True
1h,body,reversion_prob_w,price_velocity_w,-0.37456452899433,0.5243316622112233,0.8988961912055533,5,True
15m,z_high_w,reversion_prob_w,price_accel_1b,-0.5329743742762075,0.3654267896680773,0.8984011639442848,5,True
15m,bar_range,body,z_low_w,-0.5372158482157593,0.3606539936178189,0.8978698418335782,5,True
5s,price_velocity_1b,bar_range,z_low_w,-0.4970543050691353,0.3987683055905864,0.8958226106597217,5,True
5s,vol_accel_1b,vol_sigma_w,bar_range,-0.19864333714699736,0.6941621474002067,0.892805484547204,5,True
15m,body,vol_velocity_w,price_accel_w,-0.47518558190622107,0.4176023720644052,0.8927879539706263,5,True
5s,z_low_w,reversion_prob_w,z_high_w,-0.24036606822952006,0.6523544776007288,0.892720545830249,5,True
1h,price_accel_1b,bar_range,z_se_w,-0.45469681176078136,0.43770908700277733,0.8924058987635587,5,True
5m,vol_accel_1b,vol_velocity_w,vol_accel_w,-0.39515098174234564,0.4964386753671828,0.8915896571095284,5,True
5m,price_accel_w,price_sigma_w,z_se_w,-0.4234357473364935,0.4648882376855401,0.8883239850220336,5,True
1m,bar_range,body,z_high_w,-0.524700914780593,0.3632007666773566,0.8879016814579497,5,True
1m,price_velocity_1b,bar_range,z_high_w,-0.5257868397784483,0.36198673114467056,0.8877735709231189,5,True
1h,body,reversion_prob_w,price_accel_1b,-0.33438655079821633,0.5530675348817556,0.887454085679972,5,True
15m,z_low_w,reversion_prob_w,price_accel_1b,-0.32753672394935013,0.5584534541709818,0.8859901781203319,5,True
5m,price_accel_w,SE_high_w,z_se_w,-0.3315867922915264,0.5540864573162276,0.885673249607754,5,True
15m,body,SE_low_w,z_se_w,-0.5395631771645707,0.3449603277468617,0.8845235049114324,5,True
5m,price_velocity_1b,z_low_w,reversion_prob_w,-0.36845718632672103,0.5147350317187475,0.8831922180454685,5,True
1h,vol_velocity_w,vol_sigma_w,vol_accel_1b,-0.4149970879644173,0.4680433646537365,0.8830404526181539,5,True
15m,price_velocity_1b,reversion_prob_w,price_accel_w,-0.4389330610215018,0.44376918569940443,0.8827022467209062,5,True
5m,price_velocity_1b,z_high_w,reversion_prob_w,-0.3690407983971032,0.5127157330535942,0.8817565314506974,5,True
5m,price_velocity_1b,swing_noise_w,body,-0.4488670144849829,0.43253612121019863,0.8814031356951815,5,True
1h,price_accel_w,reversion_prob_w,z_high_w,-0.3694887857125126,0.5114269932620492,0.8809157789745619,5,True
1m,price_velocity_1b,SE_high_w,z_se_w,-0.3881622513351793,0.49248082502354146,0.8806430763587207,5,True
15m,price_accel_1b,bar_range,z_se_w,-0.43771818951552194,0.4426224896230801,0.880340679138602,5,True
1m,body,SE_high_w,z_se_w,-0.38643929102227853,0.4926416054928558,0.8790808965151343,5,True
5s,bar_range,price_accel_w,body,-0.4452935604448306,0.43212070171516687,0.8774142621599974,4,True
5m,vol_accel_1b,vol_sigma_w,vol_velocity_1b,-0.32922584977854086,0.5472285846325108,0.8764544344110516,5,True
15m,bar_range,price_accel_w,price_accel_1b,-0.44893146139537277,0.42746938754448377,0.8764008489398565,5,True
15m,price_velocity_1b,SE_low_w,body,-0.47194425220192376,0.40374867351320926,0.875692925715133,5,True
15m,price_velocity_1b,price_sigma_w,body,-0.408435812930321,0.4655977186448137,0.8740335315751346,5,True
1m,z_high_w,reversion_prob_w,z_se_w,-0.5872782166208427,0.2836130924102642,0.8708913090311069,5,True
1h,bar_range,price_accel_w,z_low_w,-0.42131406785999453,0.4487038332554318,0.8700179011154263,5,True
1h,z_low_w,reversion_prob_w,z_se_w,-0.22369010198703776,0.6457543071540138,0.8694444091410516,5,True
5m,body,vol_sigma_w,z_se_w,-0.45821766186307206,0.4103317234798946,0.8685493853429667,5,True
5s,vol_accel_1b,vol_mean_w,vol_velocity_w,-0.15088464034961277,0.717658766479143,0.8685434068287557,5,True
1h,price_velocity_w,price_sigma_w,hurst_w,-0.3918139491586422,0.4764949507450846,0.8683088999037267,5,True
5m,bar_range,price_accel_w,z_high_w,-0.43097412981215133,0.43535805282267753,0.8663321826348289,5,True
15m,body,price_sigma_w,z_se_w,-0.4340540762310756,0.432247486005152,0.8663015622362276,5,True
15m,price_velocity_w,price_sigma_w,vol_mean_w,-0.074687268261491,0.7908467786951416,0.8655340469566326,5,True
15m,body,price_sigma_w,price_velocity_1b,-0.4027165535987636,0.4623812206615894,0.865097774260353,5,True
15m,price_velocity_w,SE_high_w,vol_sigma_w,-0.07311523286336256,0.7900335918833816,0.8631488247467441,5,True
5m,vol_velocity_1b,vol_sigma_w,vol_accel_1b,-0.5207417694231393,0.33831312446672096,0.8590548938898603,5,True
1h,vol_velocity_1b,vol_sigma_w,vol_accel_w,-0.41214196173035256,0.4463718743248903,0.8585138360552429,5,True
5s,body,z_low_w,reversion_prob_w,-0.33954846578018316,0.5174981428746822,0.8570466086548654,5,True
5m,price_velocity_1b,SE_low_w,z_low_w,-0.5370616010260314,0.31932783833153006,0.8563894393575615,5,True
15m,price_accel_w,reversion_prob_w,z_low_w,-0.4428831180159708,0.4133485575445877,0.8562316755605586,5,True
5s,z_high_w,reversion_prob_w,z_low_w,-0.6494225798840457,0.2047505642275448,0.8541731441115905,5,True
1h,price_velocity_w,SE_high_w,vol_mean_w,-0.13037553468405041,0.7222201672602951,0.8525957019443455,5,True
5s,price_accel_1b,bar_range,body,-0.40595114541560506,0.4461124559017606,0.8520636013173657,4,True
5s,body,z_high_w,reversion_prob_w,-0.3508132971279151,0.5008646047228342,0.8516779018507493,5,True
1m,z_low_w,reversion_prob_w,z_se_w,-0.2759251001597424,0.5757006773760057,0.8516257775357481,5,True
5s,price_accel_1b,reversion_prob_w,z_low_w,-0.4340760900343821,0.4172194006450026,0.8512954906793847,5,True
15m,body,SE_low_w,price_velocity_1b,-0.45419878954327714,0.3946898193586857,0.8488886089019628,5,True
5m,price_accel_1b,reversion_prob_w,z_high_w,-0.4132616618008577,0.4350624192413056,0.8483240810421633,5,True
15m,price_accel_w,reversion_prob_w,z_high_w,-0.403520568633337,0.44394526084380237,0.8474658294771393,5,True
15m,vol_velocity_w,vol_sigma_w,vol_velocity_1b,-0.28464737339544094,0.5622713507234899,0.8469187241189309,5,True
5s,bar_range,price_accel_w,price_velocity_1b,-0.4281161961931745,0.41477395033695796,0.8428901465301324,5,True
1h,vol_velocity_1b,vol_accel_w,vol_sigma_w,-0.07112532285184418,0.7715376822378766,0.8426630050897207,5,True
5s,vol_accel_1b,vol_mean_w,bar_range,-0.2293637155563115,0.6130687916442448,0.8424325072005563,5,True
5s,price_velocity_w,price_sigma_w,z_high_w,-0.5093852694579716,0.3328978810333594,0.842283150491331,5,True
1h,price_accel_1b,reversion_prob_w,z_se_w,-0.3734753515265949,0.46550038214100753,0.8389757336676025,5,True
5m,vol_velocity_w,vol_sigma_w,vol_accel_1b,-0.34018861421485136,0.4987207641153692,0.8389093783302206,5,True
15m,z_high_w,reversion_prob_w,z_se_w,-0.597635185685105,0.24048459054183796,0.838119776226943,5,True
15m,z_low_w,reversion_prob_w,z_se_w,-0.21878924432208324,0.6171564745980214,0.8359457189201046,5,True
1h,vol_velocity_w,z_se_w,price_accel_w,-0.4381147295632206,0.39732082842395716,0.8354355579871777,5,True
1h,vol_velocity_w,z_high_w,price_velocity_w,-0.4528547795721548,0.37850493723394907,0.8313597168061039,5,True
1h,body,reversion_prob_w,price_velocity_1b,-0.3320177664948537,0.4954656320817308,0.8274833985765845,5,True
1m,price_velocity_1b,SE_low_w,z_se_w,-0.46020093808403656,0.36698511221608804,0.8271860503001246,5,True
1m,bar_range,price_accel_w,price_accel_1b,-0.4264477777052331,0.40055664929837786,0.827004427003611,5,True
5s,price_accel_1b,reversion_prob_w,z_high_w,-0.40972919449085293,0.41708440531334096,0.8268135998041939,5,True
1h,vol_velocity_w,z_low_w,price_velocity_w,-0.4259805434801244,0.40073071247269526,0.8267112559528196,5,True
5m,price_velocity_1b,price_sigma_w,price_accel_w,-0.3938428494102868,0.4322829860088466,0.8261258354191334,5,True
15m,bar_range,body,price_velocity_w,-0.4079681431773244,0.4176329507138424,0.8256010938911668,5,True
1m,body,SE_low_w,z_se_w,-0.45830084251899206,0.36636498852562993,0.824665831044622,5,True
15m,price_velocity_w,SE_high_w,vol_velocity_w,-0.23262695884555043,0.5909188089519517,0.8235457677975021,5,True
1h,price_velocity_w,price_sigma_w,vol_mean_w,-0.08993524264140955,0.7318297593504066,0.8217650019918161,5,True
5m,price_accel_1b,reversion_prob_w,z_low_w,-0.390209785549376,0.4310562764970646,0.8212660620464407,5,True
1h,vol_velocity_w,z_se_w,price_velocity_w,-0.43445483210544106,0.38657603000580637,0.8210308621112474,5,True
5m,price_velocity_w,SE_low_w,price_mean_w,-0.3274429698617677,0.49348453121101443,0.8209275010727821,5,True
1h,z_high_w,reversion_prob_w,price_accel_1b,-0.5286309660493727,0.2913271676359257,0.8199581336852984,5,True
5m,vol_velocity_w,vol_sigma_w,price_sigma_w,-0.3202799469709103,0.498566829135777,0.8188467761066873,5,True
1h,z_high_w,reversion_prob_w,z_se_w,-0.5922803676427835,0.22378666940487693,0.8160670370476604,5,True
1m,price_velocity_1b,price_sigma_w,z_se_w,-0.3949330009617105,0.42024454838296604,0.8151775493446766,5,True
5s,price_accel_1b,bar_range,z_se_w,-0.39998598324324236,0.4147050219594483,0.8146910052026907,5,True
15m,body,reversion_prob_w,price_accel_w,-0.37992637895532666,0.4346640301925962,0.8145904091479228,5,True
15m,vol_velocity_1b,vol_sigma_w,vol_accel_w,-0.3808093270298992,0.43152443159160414,0.8123337586215034,5,True
15m,price_velocity_1b,swing_noise_w,z_se_w,-0.3723213417706751,0.43976166599904,0.8120830077697151,5,True
1m,body,price_sigma_w,z_se_w,-0.39206152243824033,0.41935632044539756,0.8114178428836378,5,True
1h,price_velocity_w,price_sigma_w,price_mean_w,-0.284883233636907,0.5263840966034118,0.8112673302403188,5,True
1h,body,vol_velocity_w,z_se_w,-0.461895620913274,0.34929595020526616,0.8111915711185402,5,True
15m,price_velocity_1b,bar_range,price_velocity_w,-0.4304880984273022,0.37820693011417705,0.8086950285414792,5,True
5s,vol_velocity_w,vol_mean_w,SE_low_w,-0.08201970873252873,0.7262239404641567,0.8082436491966855,5,True
5m,price_velocity_1b,SE_high_w,z_high_w,-0.2790359925405606,0.5288453271077767,0.8078813196483372,5,True
15m,price_accel_1b,reversion_prob_w,z_high_w,-0.39027885199931833,0.41753050234498523,0.8078093543443036,5,True
15m,price_velocity_1b,vol_velocity_w,price_accel_w,-0.4379194888484495,0.36841048379965785,0.8063299726481074,5,True
5m,price_velocity_w,price_sigma_w,vol_mean_w,-0.10244606471605042,0.7037548999257057,0.8062009646417562,5,True
5m,price_velocity_1b,vol_mean_w,z_se_w,-0.425180893453025,0.38057187354485095,0.8057527669978759,5,True
15m,price_accel_1b,reversion_prob_w,z_low_w,-0.38067205867486664,0.42491641266016444,0.8055884713350311,5,True
15m,price_velocity_w,price_sigma_w,vwap_w,-0.2768759555086698,0.5285140279892963,0.8053899834979661,5,True
5s,price_accel_1b,bar_range,price_velocity_1b,-0.37831184988025185,0.4264572326367949,0.8047690825170468,5,True
15m,price_velocity_w,SE_low_w,vwap_w,-0.31944609211664987,0.48497595006218147,0.8044220421788313,5,True
1m,body,vol_mean_w,price_velocity_1b,-0.4150431705275491,0.3875228657445678,0.8025660362721169,5,True
1h,bar_range,price_velocity_w,z_se_w,-0.44797492625628654,0.3543031117144565,0.802278037970743,5,True
5m,price_velocity_1b,bar_range,price_velocity_w,-0.41608992023578867,0.3843568681812399,0.8004467884170285,5,True
5m,body,price_sigma_w,price_accel_w,-0.39211027301506,0.4078179993110712,0.7999282723261312,5,True
1m,z_high_w,reversion_prob_w,z_low_w,-0.6455216824552457,0.1538991254649187,0.7994208079201643,5,True
1m,price_velocity_1b,vol_velocity_1b,z_se_w,-0.4167268623207234,0.3817475968070765,0.7984744591277999,5,True
5m,bar_range,body,price_velocity_w,-0.3899698211466654,0.4082664348623316,0.7982362560089971,5,True
1m,vol_velocity_1b,body,z_se_w,-0.41695622692546597,0.3810186908758076,0.7979749178012736,5,True
5m,body,vol_velocity_w,price_accel_w,-0.4174194360796683,0.37920256148239606,0.7966219975620643,5,True
15m,vol_velocity_1b,vol_velocity_w,vol_accel_1b,-0.2184764138996703,0.5777869223555626,0.7962633362552329,5,True
15m,price_velocity_1b,reversion_prob_w,price_accel_1b,-0.39380721180100015,0.40160284422884746,0.7954100560298476,5,True
1m,price_accel_1b,bar_range,z_se_w,-0.3050244845102267,0.49034088262512515,0.7953653671353518,5,True
1h,price_velocity_w,swing_noise_w,vol_mean_w,-0.1398128953289978,0.6554684245223489,0.7952813198513466,5,True
1h,vol_accel_1b,vol_velocity_w,vol_accel_w,-0.47819264882481083,0.3160382503422825,0.7942308991670933,5,True
15m,price_velocity_w,SE_low_w,bar_range,-0.07526174957621641,0.7179539247342439,0.7932156743104604,5,True
5m,price_velocity_1b,price_sigma_w,z_high_w,-0.35665770744657566,0.43599926186136756,0.7926569693079433,5,True
5s,body,vol_mean_w,z_se_w,-0.41034329621780913,0.38203738119995606,0.7923806774177652,5,True
15m,body,swing_noise_w,z_se_w,-0.3588507519777721,0.43318155362073624,0.7920323055985083,5,True
1m,price_velocity_1b,vol_mean_w,body,-0.40960506122236146,0.3821949284194647,0.7917999896418262,5,True
1m,vol_velocity_1b,vol_sigma_w,vol_accel_1b,-0.5241224728522051,0.2673037523549872,0.7914262252071924,5,True
5s,price_accel_1b,z_low_w,reversion_prob_w,-0.35523318193959036,0.4359875360606779,0.7912207180002683,5,True
1m,z_low_w,reversion_prob_w,z_high_w,-0.16986477718173634,0.6211429305390901,0.7910077077208264,5,True
1h,price_accel_1b,reversion_prob_w,z_high_w,-0.3557140514403714,0.4341518649170439,0.7898659163574153,5,True
