feature,regime_2d,n,mean,std,median,p10,p90
L2_15s_vol_mean_w,DOWN_CHOPPY,2988,105.13300423917893,149.2263499939421,35.625,8.666666666666666,294.9416666666667
L2_15s_vol_mean_w,DOWN_SMOOTH,4662,110.13468825968826,173.35381499017623,33.333333333333336,9.916666666666666,325.3166666666667
L2_15s_vol_mean_w,FLAT_CHOPPY,18315,96.25053690053691,146.17992377914575,28.666666666666668,6.916666666666667,278.8000000000002
L2_15s_vol_mean_w,FLAT_SMOOTH,9893,67.87388389096668,107.67781038891275,22.916666666666668,7.25,196.98333333333343
L2_15s_vol_mean_w,UP_CHOPPY,3924,96.37179323819231,154.10022936870365,30.333333333333332,8.333333333333334,245.46666666666684
L2_15s_vol_mean_w,UP_SMOOTH,7146,82.7182573001213,136.0675226523267,26.666666666666668,6.666666666666667,229.45833333333334
L2_15s_vol_sigma_w,DOWN_CHOPPY,2988,54.50368777600752,100.58746194660702,23.646223582526172,6.498017994430748,131.68235445081743
L2_15s_vol_sigma_w,DOWN_SMOOTH,4662,56.800323235146685,111.44621902293214,23.14757907673706,7.128633963476865,140.28863505063885
L2_15s_vol_sigma_w,FLAT_CHOPPY,18315,51.21189045554473,93.89769338339946,20.103519969187367,5.194110773764845,125.26615266736255
L2_15s_vol_sigma_w,FLAT_SMOOTH,9893,39.09256410840753,72.90089149050968,17.143556082432696,5.396828006749989,92.49598680889278
L2_15s_vol_sigma_w,UP_CHOPPY,3924,50.38988003923932,100.73592843072637,21.493036647297767,6.331139971074193,116.56678117640483
L2_15s_vol_sigma_w,UP_SMOOTH,7146,45.744318260850285,97.72084068312635,18.84576553756791,4.897432602088566,105.07392457494514
L2_15s_vwap_w,DOWN_CHOPPY,2988,21499.44470224629,1833.3616489725803,21472.513243920825,18902.29214120477,23690.553990229884
L2_15s_vwap_w,DOWN_SMOOTH,4662,21465.326274816503,1534.3373550964864,21434.237787285987,19576.546749251745,23476.272818958252
L2_15s_vwap_w,FLAT_CHOPPY,18315,21642.515286781923,1580.4554206507053,21687.320934256055,19504.056117082204,23600.08495940283
L2_15s_vwap_w,FLAT_SMOOTH,9893,21470.72348734444,1690.219532146912,21744.904471544716,19010.113653521126,23736.94625117151
L2_15s_vwap_w,UP_CHOPPY,3924,21825.45476392436,1582.7038953113117,21653.543550906816,20678.780973324687,23595.93683169948
L2_15s_vwap_w,UP_SMOOTH,7146,21899.689406026268,1743.8212861548311,21787.93700550604,19354.40848926843,23804.752231353836
L2_5s_price_velocity_w,DOWN_CHOPPY,2988,-0.01927153056671129,0.6723190774773447,0.0,-0.6944444444444444,0.6111111111111112
L2_5s_price_velocity_w,DOWN_SMOOTH,4662,-0.041922875256208594,0.8271092170102315,0.0,-0.75,0.6388888888888888
L2_5s_price_velocity_w,FLAT_CHOPPY,18315,-0.0052840719507386185,0.7058109388795972,0.0,-0.6111111111111112,0.6111111111111112
L2_5s_price_velocity_w,FLAT_SMOOTH,9893,-0.0008367307973089843,0.50734179130556,0.0,-0.4722222222222222,0.4722222222222222
L2_5s_price_velocity_w,UP_CHOPPY,3924,0.0004247366632687746,1.0182855539390567,0.0,-0.5555555555555556,0.5555555555555556
L2_5s_price_velocity_w,UP_SMOOTH,7146,0.033799017321267534,0.8564200380909455,0.0,-0.4722222222222222,0.5555555555555556
L2_5s_price_accel_w,DOWN_CHOPPY,2988,-0.009510263275323515,0.3301668110077578,0.0,-0.3333333333333333,0.3055555555555556
L2_5s_price_accel_w,DOWN_SMOOTH,4662,0.0020973354306687638,0.40324732182433737,0.0,-0.3611111111111111,0.3611111111111111
L2_5s_price_accel_w,FLAT_CHOPPY,18315,-0.005554038887372222,0.36469385991728875,0.0,-0.3333333333333333,0.3333333333333333
L2_5s_price_accel_w,FLAT_SMOOTH,9893,0.0010388939429675302,0.26506701733982135,0.0,-0.25,0.25
L2_5s_price_accel_w,UP_CHOPPY,3924,0.002725393589307964,0.4208549392386375,0.0,-0.2777777777777778,0.3055555555555556
L2_5s_price_accel_w,UP_SMOOTH,7146,0.0019591379792891117,0.35752277626903367,0.0,-0.25,0.2777777777777778
L2_5s_vol_velocity_w,DOWN_CHOPPY,2988,0.5514279339580546,17.900777498438718,-0.1111111111111111,-4.0,2.5555555555555554
L2_5s_vol_velocity_w,DOWN_SMOOTH,4662,0.3977072310405643,19.011654492637486,-0.1111111111111111,-4.444444444444445,2.5555555555555554
L2_5s_vol_velocity_w,FLAT_CHOPPY,18315,0.3049534382867716,15.123755371578172,-0.1111111111111111,-3.7777777777777777,2.4444444444444446
L2_5s_vol_velocity_w,FLAT_SMOOTH,9893,0.13564023945101475,11.654639950665253,-0.1111111111111111,-2.888888888888889,1.8888888888888888
L2_5s_vol_velocity_w,UP_CHOPPY,3924,0.5356495639370257,17.17436625616944,-0.1111111111111111,-3.6666666666666665,2.4444444444444446
L2_5s_vol_velocity_w,UP_SMOOTH,7146,0.5223279534782473,18.551249458264024,-0.1111111111111111,-3.111111111111111,2.3333333333333335
L2_5s_vol_accel_w,DOWN_CHOPPY,2988,0.9132827606723188,14.06109232989936,0.0,-4.111111111111111,5.033333333333354
L2_5s_vol_accel_w,DOWN_SMOOTH,4662,0.8475141808475142,14.091997033868424,0.1111111111111111,-4.0,5.0
L2_5s_vol_accel_w,FLAT_CHOPPY,18315,0.6196560196560198,12.049539666592844,0.0,-3.6666666666666665,4.555555555555555
L2_5s_vol_accel_w,FLAT_SMOOTH,9893,0.36971146826600176,9.65296841859261,0.0,-3.0,3.4222222222223437
L2_5s_vol_accel_w,UP_CHOPPY,3924,0.8374957526333673,12.69162860398062,0.1111111111111111,-3.522222222222221,4.666666666666667
L2_5s_vol_accel_w,UP_SMOOTH,7146,0.6550673259321455,14.845149509374219,0.0,-3.4444444444444446,3.888888888888889
L2_5s_price_mean_w,DOWN_CHOPPY,2988,21499.4852000595,1833.3923396737582,21473.291666666664,18898.19722222222,23688.644444444446
L2_5s_price_mean_w,DOWN_SMOOTH,4662,21465.06868773535,1534.493786826587,21433.777777777777,19575.56111111111,23477.913888888892
L2_5s_price_mean_w,FLAT_CHOPPY,18315,21642.59400764401,1580.5140506670741,21687.055555555555,19503.416666666664,23600.222222222223
L2_5s_price_mean_w,FLAT_SMOOTH,9893,21470.818120556625,1690.2529026873353,21744.777777777777,19006.683333333334,23737.71111111111
L2_5s_price_mean_w,UP_CHOPPY,3924,21825.638662362668,1582.5186484343906,21653.805555555555,20679.9,23595.95
L2_5s_price_mean_w,UP_SMOOTH,7146,21899.95464051373,1743.7268110926311,21788.23611111111,19352.444444444445,23804.819444444445
L2_5s_price_sigma_w,DOWN_CHOPPY,2988,1.9837046128376927,1.739527948844751,1.4276534749176513,0.6428020258558963,4.034414309942987
L2_5s_price_sigma_w,DOWN_SMOOTH,4662,2.1522784970973494,2.275110523172476,1.4309936979461275,0.6263873490988712,4.527021412162809
L2_5s_price_sigma_w,FLAT_CHOPPY,18315,1.9656839410918212,1.9836952949848201,1.3228756555322951,0.5605676686280713,4.075971233030617
L2_5s_price_sigma_w,FLAT_SMOOTH,9893,1.46831384465576,1.360763291404819,1.0590220855949029,0.5,2.8359056712390194
L2_5s_price_sigma_w,UP_CHOPPY,3924,1.9690182847018942,3.4828002590333393,1.192424001771182,0.5120085719768545,3.786369769874079
L2_5s_price_sigma_w,UP_SMOOTH,7146,1.696573708339537,2.4085722576934905,1.118033988749895,0.5,3.2437168838401087
L2_5s_vol_mean_w,DOWN_CHOPPY,2988,35.23631563290198,69.11095660454563,11.333333333333334,3.2222222222222223,92.35555555555564
L2_5s_vol_mean_w,DOWN_SMOOTH,4662,36.55336288669622,77.20021705645658,10.666666666666666,3.4444444444444446,97.10000000000007
L2_5s_vol_mean_w,FLAT_CHOPPY,18315,31.810422543755877,62.4776597445332,9.333333333333334,2.888888888888889,84.22222222222223
L2_5s_vol_mean_w,FLAT_SMOOTH,9893,22.728135494232735,47.356888230510336,7.555555555555555,2.888888888888889,57.888888888888886
L2_5s_vol_mean_w,UP_CHOPPY,3924,32.550232189375926,70.69383804718716,10.11111111111111,3.2222222222222223,77.66666666666667
L2_5s_vol_mean_w,UP_SMOOTH,7146,28.108965388562368,64.37503413235838,8.666666666666666,2.7777777777777777,71.16666666666667
L2_5s_vol_sigma_w,DOWN_CHOPPY,2988,22.237026788013853,56.07302214771252,9.414082850910887,2.4381231397212986,46.88256591277033
L2_5s_vol_sigma_w,DOWN_SMOOTH,4662,22.63661141252756,60.884307085253226,9.020039418489873,2.5,47.63833648728964
L2_5s_vol_sigma_w,FLAT_CHOPPY,18315,20.09340400504821,48.50282348031746,7.970431467478895,2.0682789409984763,43.72502374879939
L2_5s_vol_sigma_w,FLAT_SMOOTH,9893,15.644648055872459,37.971726149150285,6.689544080129825,2.0275875100994063,33.45859793153988
L2_5s_vol_sigma_w,UP_CHOPPY,3924,20.35037314564268,52.33892324723628,8.685075680280832,2.39791576165636,41.656130924232585
L2_5s_vol_sigma_w,UP_SMOOTH,7146,18.853361779546024,57.65720624055156,7.5,2.017259969949061,39.35803719935309
L2_5s_vwap_w,DOWN_CHOPPY,2988,21499.438753599643,1833.3990722152896,21473.6625,18898.357676930147,23688.620296312798
L2_5s_vwap_w,DOWN_SMOOTH,4662,21464.99568837163,1534.486034310511,21433.53756703795,19575.55416666667,23477.46875069979
L2_5s_vwap_w,FLAT_CHOPPY,18315,21642.54734677245,1580.5294748577803,21687.052608695652,19503.434450669665,23600.01330128205
L2_5s_vwap_w,FLAT_SMOOTH,9893,21470.794457994518,1690.2544036960778,21744.92021276596,19006.622981497054,23737.924545454545
L2_5s_vwap_w,UP_CHOPPY,3924,21825.64860855956,1582.4891811536334,21653.848430876576,20679.144403226852,23595.56055871212
L2_5s_vwap_w,UP_SMOOTH,7146,21899.963822638765,1743.7389666140382,21788.36844127895,19353.339500270304,23804.744304187192
L3_1D_z_se_w,DOWN_CHOPPY,2988,0.03699306770470811,0.6962915960966988,-0.029340060570003722,-0.9021832210562162,1.006229648731435
L3_1D_z_se_w,DOWN_SMOOTH,4662,-0.09155083334778553,0.6827541886050011,-0.24740771756389116,-0.9434582855375849,0.9060494233628325
L3_1D_z_se_w,FLAT_CHOPPY,18135,-0.0400079458265803,0.6253557349066172,-0.12509808847978476,-0.9409023855415987,0.9443885862602123
L3_1D_z_se_w,FLAT_SMOOTH,9402,0.08432948570329514,0.6331155514440975,0.1136158927896171,-0.8496865871746918,0.9112483726916172
L3_1D_z_se_w,UP_CHOPPY,3924,0.049823871023206436,0.6859103468721627,0.025635969735299594,-0.8212795505781534,0.9112483726916172
L3_1D_z_se_w,UP_SMOOTH,6978,0.05517842423034197,0.6623823084275409,0.09793354253335247,-0.8831448596340972,0.9634400245588658
L3_1D_z_high_w,DOWN_CHOPPY,2988,0.14270294092740662,0.7735321718208011,0.27588890454132553,-0.9691800880455081,1.0444479540175429
L3_1D_z_high_w,DOWN_SMOOTH,4662,0.0248993772088249,0.738492855719922,-0.04296791379268307,-0.9882267648647457,0.944704995434367
L3_1D_z_high_w,FLAT_CHOPPY,18135,0.021557968102066716,0.6282280465137755,-0.007070390265262607,-0.7849842800477316,0.9639588187761111
L3_1D_z_high_w,FLAT_SMOOTH,9402,-0.07478201941230316,0.7142731543734849,-0.09939955683375717,-1.003529291114,0.950492459396612
L3_1D_z_high_w,UP_CHOPPY,3924,0.1149207681076997,0.6835671784863063,0.3284019084735135,-0.9184734728381239,0.897984298712251
L3_1D_z_high_w,UP_SMOOTH,6978,0.14737382036202504,0.6834829140757334,0.3718188590650247,-0.8468493997396122,0.950492459396612
L3_1D_z_low_w,DOWN_CHOPPY,2988,0.05468267502876328,0.6820300395908662,0.28338600570806155,-0.9944045135930739,0.8418752674208914
L3_1D_z_low_w,DOWN_SMOOTH,4662,-0.14147933980296298,0.662947446383948,-0.32332348912785536,-0.9640256999259642,0.8137011457585097
L3_1D_z_low_w,FLAT_CHOPPY,18135,-0.11638990410086818,0.6617793895314652,-0.20375291670965343,-0.9430483128793493,0.8142854449006153
L3_1D_z_low_w,FLAT_SMOOTH,9402,0.07748531569743583,0.6502803511984266,0.3118563445712175,-0.8646489950550541,0.8041063621899217
L3_1D_z_low_w,UP_CHOPPY,3924,-0.18545789312538133,0.6684695829065502,-0.39844830710687834,-0.9604648947326682,0.7924559074304427
L3_1D_z_low_w,UP_SMOOTH,6978,0.10600067094925517,0.7198266082157009,0.3118563445712175,-0.9944045135930739,0.9024146783007864
L3_1D_SE_high_w,DOWN_CHOPPY,2988,152.17094501617882,79.46459256773839,118.2990824844668,66.75745900896256,289.3986293448304
L3_1D_SE_high_w,DOWN_SMOOTH,4662,114.57782960719658,98.66065402090746,105.69437071102645,23.227632610032177,231.61708252343263
L3_1D_SE_high_w,FLAT_CHOPPY,18135,128.70893298811265,131.89606503966485,96.43740413691496,51.10145138186608,208.60283235533214
L3_1D_SE_high_w,FLAT_SMOOTH,9402,122.02478293595202,87.85151969063313,95.9783395702738,49.72195608246494,247.43158987216302
L3_1D_SE_high_w,UP_CHOPPY,3924,156.36305418565777,147.2920711342609,108.03316427529761,58.008189077061054,276.98107636924726
L3_1D_SE_high_w,UP_SMOOTH,6978,153.60580624928392,154.4933753083071,97.80162745748794,47.913028847416406,275.62734125989755
L3_1D_SE_low_w,DOWN_CHOPPY,2988,175.15947278401487,103.19042218953159,139.27933562927933,71.39127806205275,377.7509623857149
L3_1D_SE_low_w,DOWN_SMOOTH,4662,131.58554516955536,77.37220954514396,102.0936151284701,50.69031794468545,263.0597959590183
L3_1D_SE_low_w,FLAT_CHOPPY,18135,157.26044489348217,108.74087135598076,121.5980314396581,50.69031794468545,316.591386885367
L3_1D_SE_low_w,FLAT_SMOOTH,9402,155.57746452584485,92.3609394677261,136.91143731137427,47.44354100753117,304.5293089342954
L3_1D_SE_low_w,UP_CHOPPY,3924,141.05234852888236,77.84637555023221,128.55180538081362,75.0494836757716,265.95187534589786
L3_1D_SE_low_w,UP_SMOOTH,6978,164.72521343470652,124.44180608494166,128.08176912946482,38.15134335773775,333.42964962642395
L3_1D_hurst_w,DOWN_CHOPPY,2988,0.6249794220679414,0.09765080970179453,0.6206848595021305,0.5,0.7231275371401703
L3_1D_hurst_w,DOWN_SMOOTH,4662,0.6280954613280063,0.12512538733872777,0.6204946961079666,0.5,0.7916098858870333
L3_1D_hurst_w,FLAT_CHOPPY,18315,0.6145043963218482,0.10229825951743543,0.6035659731754257,0.5,0.7522806660957432
L3_1D_hurst_w,FLAT_SMOOTH,9882,0.5985556229953755,0.0925852420328243,0.5902030822021335,0.5,0.7086052382450969
L3_1D_hurst_w,UP_CHOPPY,3924,0.6331510535074724,0.10206896159307126,0.6500721344113414,0.5,0.7643846125572509
L3_1D_hurst_w,UP_SMOOTH,7146,0.5840515120193014,0.090438484684017,0.5704463792590414,0.5,0.714953010129942
L3_1D_reversion_prob_w,DOWN_CHOPPY,2988,0.9802657657085901,0.011215667269319435,0.9828563864443045,0.9659451542903961,0.9976032546838959
L3_1D_reversion_prob_w,DOWN_SMOOTH,4662,0.9804425596391259,0.010921265427272323,0.9824910482581504,0.9646730308214235,0.9929374776813946
L3_1D_reversion_prob_w,FLAT_CHOPPY,18135,0.9831691627694455,0.011335978888274357,0.985027712987771,0.9663524383969446,0.9968673353459948
L3_1D_reversion_prob_w,FLAT_SMOOTH,9402,0.9822598278279143,0.010048757686234372,0.9824910482581504,0.9686289777286697,0.9964560913956266
L3_1D_reversion_prob_w,UP_CHOPPY,3924,0.9808528883949065,0.011289817678494735,0.9772157242919771,0.9647028883086546,0.9975875504436662
L3_1D_reversion_prob_w,UP_SMOOTH,6978,0.9813715985430636,0.010491575180953993,0.9816422889646287,0.9675564750987815,0.9967047103375758
L3_1D_swing_noise_w,DOWN_CHOPPY,2376,9318.10101010101,4794.226697481597,8016.0,4271.0,18673.0
L3_1D_swing_noise_w,DOWN_SMOOTH,4170,9566.578417266188,4081.2307414310117,9229.0,5123.0,15319.0
L3_1D_swing_noise_w,FLAT_CHOPPY,15531,9583.103341703689,4515.97546863346,8606.0,5123.0,15449.0
L3_1D_swing_noise_w,FLAT_SMOOTH,8724,10469.466299862448,4674.633826689501,8721.0,5123.0,16784.0
L3_1D_swing_noise_w,UP_CHOPPY,3372,10634.519572953737,5330.477028006171,9031.0,5123.0,18063.0
L3_1D_swing_noise_w,UP_SMOOTH,6258,9261.541706615531,4978.230848050005,7793.0,4536.0,16201.0
L3_4h_z_se_w,DOWN_CHOPPY,2988,-0.46626641043053146,1.1417217216263071,-0.7582767213687723,-1.697465184486885,1.2138798676899223
L3_4h_z_se_w,DOWN_SMOOTH,4662,-0.7580375314826313,1.1586074763523886,-0.9529183161771838,-2.2168126617035617,0.7649259322666508
L3_4h_z_se_w,FLAT_CHOPPY,18135,-0.09502435128052579,1.0310456295246997,-0.10704287733783979,-1.496084045724001,1.2764256995089056
L3_4h_z_se_w,FLAT_SMOOTH,9402,-0.14056912936423224,0.900359427587233,-0.14019567610222403,-1.2203693168456442,0.9517253059552824
L3_4h_z_se_w,UP_CHOPPY,3924,0.3636153319592726,1.0083548552783774,0.4593219435106982,-1.1023381666443146,1.8097278895234978
L3_4h_z_se_w,UP_SMOOTH,6978,0.4980462775040231,1.1105435836063546,0.48697347281893333,-0.9167269697369103,1.8989822458719035
L3_4h_z_high_w,DOWN_CHOPPY,2988,-0.3277658144655311,1.1392574736921435,-0.5039444151470666,-1.7613934480324023,1.1894816694980976
L3_4h_z_high_w,DOWN_SMOOTH,4662,-0.6361732032971575,1.2107686447414072,-0.6888925370111452,-2.282775867662733,1.1146245623964055
L3_4h_z_high_w,FLAT_CHOPPY,18135,-0.05992163353235238,1.0179146281914366,-0.1537183688304761,-1.2984987626875177,1.2856798585142144
L3_4h_z_high_w,FLAT_SMOOTH,9402,-0.12686635901219884,0.9346412700484217,-0.074988671534099,-1.2873750270284943,0.9955316006347673
L3_4h_z_high_w,UP_CHOPPY,3924,0.30029370926489624,1.110999493014959,0.48853026348002526,-1.139410830165527,1.740184142222809
L3_4h_z_high_w,UP_SMOOTH,6978,0.4022357309223574,1.1771923884233149,0.30106812954498774,-1.0596410531197067,2.082584945131814
L3_4h_z_low_w,DOWN_CHOPPY,2988,-0.40871257653711035,1.064256018787241,-0.651162000573217,-1.3374618211049514,1.0092362518698452
L3_4h_z_low_w,DOWN_SMOOTH,4662,-0.6022322806149221,1.2164150329948642,-0.6481601133586021,-2.074337972391484,0.9562351247424258
L3_4h_z_low_w,FLAT_CHOPPY,18135,-0.15469174648741876,1.0847869193916475,-0.19407397459937623,-1.5335528543248782,1.2651509893044317
L3_4h_z_low_w,FLAT_SMOOTH,9402,-0.052610561002279295,0.9087587108156641,0.03562294163894816,-1.1488397413963058,1.0902536379445609
L3_4h_z_low_w,UP_CHOPPY,3924,0.3004239284964574,1.0261115339920348,0.3997471799517324,-1.0706249416336915,1.5398787007421662
L3_4h_z_low_w,UP_SMOOTH,6978,0.34058719657113334,1.0257647443796623,0.34066910007212464,-0.915531651302594,1.7334099875728977
L3_4h_SE_high_w,DOWN_CHOPPY,2988,122.49309974720488,61.94997949099319,96.39305126330353,55.43373625099217,223.91230151291902
L3_4h_SE_high_w,DOWN_SMOOTH,4662,112.70301907166322,64.22859940797896,100.87268927485755,36.96255177332413,211.14995994581164
L3_4h_SE_high_w,FLAT_CHOPPY,18135,125.09466164353803,116.28622245188257,92.63519594261298,47.12138851782645,213.53025039960906
L3_4h_SE_high_w,FLAT_SMOOTH,9402,103.12577716366171,79.10885770672809,87.00117096048164,39.19609358826388,168.59376413628593
L3_4h_SE_high_w,UP_CHOPPY,3924,131.69266252557367,89.58697771057476,99.26899169693378,63.11350222851855,218.6512495174643
L3_4h_SE_high_w,UP_SMOOTH,6978,126.43190014585636,99.50135035544041,105.84466720300006,43.92477657498047,203.98203047042517
L3_4h_SE_low_w,DOWN_CHOPPY,2988,136.32389621165575,54.22220148232884,124.3561279639152,71.34035124403152,208.41660960743914
L3_4h_SE_low_w,DOWN_SMOOTH,4662,128.02877233651665,57.0207057047455,115.04929082070883,58.46683485508068,214.6695647296068
L3_4h_SE_low_w,FLAT_CHOPPY,18135,141.3644455295978,128.68941418212742,106.99190086399146,52.81437247460634,250.38620569466613
L3_4h_SE_low_w,FLAT_SMOOTH,9402,120.73857606698797,90.00700264559056,96.87407021813752,48.96175550145749,183.02934471419962
L3_4h_SE_low_w,UP_CHOPPY,3924,137.71218685367396,82.74849737026938,114.57303553969982,76.31630763724061,221.99133422592308
L3_4h_SE_low_w,UP_SMOOTH,6978,136.08924661885098,101.71539833230169,110.60687508334838,51.634947032949306,239.12189758728658
L3_4h_hurst_w,DOWN_CHOPPY,2988,0.5850280671380489,0.10098137975190087,0.6014660818750998,0.45771806253883945,0.7314771790058168
L3_4h_hurst_w,DOWN_SMOOTH,4662,0.5710309313968246,0.10283790205638944,0.563534030056795,0.4575564997690528,0.7214614545055656
L3_4h_hurst_w,FLAT_CHOPPY,18315,0.5594265713829522,0.10753388238490967,0.5363398745957207,0.4445336824517218,0.6976075056797179
L3_4h_hurst_w,FLAT_SMOOTH,9834,0.5564150040861006,0.10435052322622321,0.54261865456626,0.4442037127210581,0.7340637019123663
L3_4h_hurst_w,UP_CHOPPY,3924,0.5332436764535886,0.12127440678528782,0.5110115976805102,0.41646585097096994,0.6727314446331111
L3_4h_hurst_w,UP_SMOOTH,7146,0.5525463299077009,0.11727580044766998,0.5366531246511047,0.39895002107158795,0.7192020270466063
L3_4h_reversion_prob_w,DOWN_CHOPPY,2988,0.9304325788359078,0.13230438807794295,0.9693034202700758,0.9054464045980727,0.9899825868919202
L3_4h_reversion_prob_w,DOWN_SMOOTH,4662,0.9177464175185706,0.1394980502991222,0.958149076162639,0.809220785667059,0.9949839666889175
L3_4h_reversion_prob_w,FLAT_CHOPPY,18135,0.9584144385500872,0.06937600488658864,0.9774718711434224,0.9136666258882162,0.9950522385550925
L3_4h_reversion_prob_w,FLAT_SMOOTH,9402,0.9634991651830952,0.09603662862752804,0.9816976562009287,0.9370305392501733,0.996357029693289
L3_4h_reversion_prob_w,UP_CHOPPY,3924,0.9591622757146764,0.04666509329530774,0.973104421276246,0.8942434716678443,0.9930943924455431
L3_4h_reversion_prob_w,UP_SMOOTH,6978,0.9362779719643561,0.11976365383305995,0.97056864024988,0.8769348824092473,0.9948887428247792
L3_4h_swing_noise_w,DOWN_CHOPPY,2988,4280.421686746988,2278.1004445175918,3710.0,1928.0,6093.0
L3_4h_swing_noise_w,DOWN_SMOOTH,4386,4017.228910168719,2267.0303360615912,3814.0,1800.0,6372.0
L3_4h_swing_noise_w,FLAT_CHOPPY,17859,3866.800212777871,2365.822783208354,3115.0,1962.0,5926.0
L3_4h_swing_noise_w,FLAT_SMOOTH,9402,3946.2856838970433,2181.0972938498476,3324.0,1892.0,6694.0
L3_4h_swing_noise_w,UP_CHOPPY,3924,4053.8440366972477,3051.8254694586176,3149.0,1819.0,6277.0
L3_4h_swing_noise_w,UP_SMOOTH,6978,3984.746059042706,2299.462448539977,3510.0,1831.0,5863.0
L3_1h_z_se_w,DOWN_CHOPPY,2988,-0.11094590092581996,1.0332548084450315,-0.011249400233180168,-1.5964612195610408,1.1539840399439112
L3_1h_z_se_w,DOWN_SMOOTH,4662,-0.14613289635422502,1.0833952394066058,-0.0688273161681015,-1.6894542662138115,1.2356048370291424
L3_1h_z_se_w,FLAT_CHOPPY,18315,0.014790391090861688,1.0834964704741377,0.059898629092590805,-1.4374589889048264,1.4383576103607825
L3_1h_z_se_w,FLAT_SMOOTH,9750,-0.08940948477727678,1.03321889253652,-0.11647295905270999,-1.4530505678459813,1.2697438495125934
L3_1h_z_se_w,UP_CHOPPY,3924,0.05360648552627928,1.0629088291982522,0.07501164042099938,-1.2902051417025664,1.5205846394303633
L3_1h_z_se_w,UP_SMOOTH,7146,0.10198572262449775,1.0701883078852634,0.028713302076614773,-1.2041707706996132,1.5968070768571627
L3_1h_z_high_w,DOWN_CHOPPY,2988,-0.10052648584590518,1.0562356549201377,-0.04890415599127318,-1.6947655026864537,1.2180224355361788
L3_1h_z_high_w,DOWN_SMOOTH,4662,-0.1634834336271472,1.1036597217715993,-0.17497190338635435,-1.7421907805534391,1.2809958170777713
L3_1h_z_high_w,FLAT_CHOPPY,18315,0.050880334123784884,1.103869596675372,0.0719204543742017,-1.4402416898407322,1.5138650914471323
L3_1h_z_high_w,FLAT_SMOOTH,9750,-0.07027892595213969,1.0494692027381785,-0.09755532653530463,-1.4613533202178564,1.3281606077497956
L3_1h_z_high_w,UP_CHOPPY,3924,0.07113211580720408,1.0544654219415228,0.042251268603941274,-1.2429843637063684,1.4407976879344948
L3_1h_z_high_w,UP_SMOOTH,7146,0.1276917345729623,1.1077903956611683,0.004831440636927019,-1.2143799624755418,1.6059089254214491
L3_1h_z_low_w,DOWN_CHOPPY,2988,-0.14890821599778606,1.1146606611932717,-0.06379160347821668,-1.6689868952819644,1.2469660902991988
L3_1h_z_low_w,DOWN_SMOOTH,4662,-0.17609643193106067,1.0864096199663182,-0.09349582026633294,-1.7501008376494176,1.1968417718492865
L3_1h_z_low_w,FLAT_CHOPPY,18315,-0.04715750871022052,1.1090869108285595,-0.010315772915939533,-1.5314042982660234,1.3547692039023895
L3_1h_z_low_w,FLAT_SMOOTH,9750,-0.11991420621536172,1.0711174531865832,-0.1612387221724122,-1.534501938647102,1.2465526829020224
L3_1h_z_low_w,UP_CHOPPY,3924,0.015973905144333524,1.0438379103112314,-0.03365339261165362,-1.288316152238915,1.4185031515729662
L3_1h_z_low_w,UP_SMOOTH,7146,0.08724024362054061,1.085576749966437,0.0741302189755059,-1.2516797297510263,1.5392237913989504
L3_1h_SE_high_w,DOWN_CHOPPY,2988,43.31759934478805,33.52998209256429,37.193253776147046,18.01511218924694,75.30770121041209
L3_1h_SE_high_w,DOWN_SMOOTH,4662,48.5523482857679,36.78355241667264,43.366459344028776,13.780640262240794,86.15366249941421
L3_1h_SE_high_w,FLAT_CHOPPY,18315,45.278572344914465,38.312084637144814,35.479665722474756,15.107159477629164,81.58719201524433
L3_1h_SE_high_w,FLAT_SMOOTH,9750,37.069250608597976,35.2384500471959,26.607503115248797,12.343232871791606,80.44548911601105
L3_1h_SE_high_w,UP_CHOPPY,3924,50.671874319725596,57.07560849453246,35.13565546099386,15.058213573903766,95.8301044353179
L3_1h_SE_high_w,UP_SMOOTH,7146,50.25438844026019,62.60216321432272,34.496660952061454,13.091557182545914,88.9607687197684
L3_1h_SE_low_w,DOWN_CHOPPY,2988,43.56947916648367,27.35071145400798,36.81006431385599,19.31668511958874,78.08794393910179
L3_1h_SE_low_w,DOWN_SMOOTH,4662,62.68565256338875,47.041524351165826,57.57974915811846,19.294776768539403,104.47054425454812
L3_1h_SE_low_w,FLAT_CHOPPY,18315,53.70629341205507,42.571093091714054,43.685020842815916,16.174756990280876,101.60339066564353
L3_1h_SE_low_w,FLAT_SMOOTH,9750,41.16984454862649,37.543397882634785,30.622510126651544,14.183883854177795,78.25394966461366
L3_1h_SE_low_w,UP_CHOPPY,3924,50.17638851572142,39.16640878192001,39.77633893025649,20.147475649774858,90.31344101630293
L3_1h_SE_low_w,UP_SMOOTH,7146,52.06145685351544,61.52107954621432,37.196667911650486,16.175529780957188,91.53357432510596
L3_1h_hurst_w,DOWN_CHOPPY,2988,0.6267106530899083,0.134414784196665,0.6341015068094551,0.4520633947139772,0.806406749823893
L3_1h_hurst_w,DOWN_SMOOTH,4662,0.5794483744587179,0.13300521855499703,0.5781520139785935,0.4061395984488006,0.7395587121185101
L3_1h_hurst_w,FLAT_CHOPPY,18315,0.5696924550102557,0.12305038172154766,0.5643521805940153,0.416160536549672,0.7363299389932729
