**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

feature,regime_a,regime_b,pair,cohen_d,abs_d
L1_4h_bar_range,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,0.03298953345289703,0.03298953345289703
L1_4h_bar_range,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,0.15253180556838575,0.15253180556838575
L1_4h_bar_range,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,0.6361595571741768,0.6361595571741768
L1_4h_bar_range,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,0.09717558764595888,0.09717558764595888
L1_4h_bar_range,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,0.18457267916309208,0.18457267916309208
L1_4h_bar_range,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,0.38743649860308094,0.38743649860308094
L1_4h_bar_range,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.025990949864820177,0.025990949864820177
L1_4h_bar_range,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,0.07201256476550598,0.07201256476550598
L1_4h_bar_range,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.39068852274457644,0.39068852274457644
L1_4h_bar_range,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.2579143365298686,0.2579143365298686
L1_4h_bar_range,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,0.07642675652457545,0.07642675652457545
L1_4h_body,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,0.3366092429105153,0.3366092429105153
L1_4h_body,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.24788781442167201,0.24788781442167201
L1_4h_body,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,-0.37185199496496935,0.37185199496496935
L1_4h_body,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.772266300447704,0.772266300447704
L1_4h_body,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.610419319840147,0.610419319840147
L1_4h_body,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-0.5687572578404926,0.5687572578404926
L1_4h_body,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,-0.7813514081926445,0.7813514081926445
L1_4h_body,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-1.093607895997016,1.093607895997016
L1_4h_body,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.873124898645682,0.873124898645682
L1_4h_body,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,-0.009532777462107614,0.009532777462107614
L1_4h_body,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.4263871350202465,0.4263871350202465
L1_4h_body,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.4965780171509588,0.4965780171509588
L1_4h_body,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.6163579530043123,0.6163579530043123
L1_4h_body,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.5326747476896279,0.5326747476896279
L1_4h_body,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,-0.1262521239480446,0.1262521239480446
L1_1h_price_velocity_1b,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,0.15672553861202668,0.15672553861202668
L1_1h_price_velocity_1b,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.1658423269487589,0.1658423269487589
L1_1h_price_velocity_1b,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,-0.19107428731664036,0.19107428731664036
L1_1h_price_velocity_1b,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.3699754607066464,0.3699754607066464
L1_1h_price_velocity_1b,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.3987433149278102,0.3987433149278102
L1_1h_price_velocity_1b,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-0.32166927540525847,0.32166927540525847
L1_1h_price_velocity_1b,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,-0.34229757866354754,0.34229757866354754
L1_1h_price_velocity_1b,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-0.4740328486058732,0.4740328486058732
L1_1h_price_velocity_1b,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.5152046200058281,0.5152046200058281
L1_1h_price_velocity_1b,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,-0.008437769186576892,0.008437769186576892
L1_1h_price_velocity_1b,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.19390562650023044,0.19390562650023044
L1_1h_price_velocity_1b,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.2813978916724349,0.2813978916724349
L1_1h_price_velocity_1b,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.20004022385051373,0.20004022385051373
L1_1h_price_velocity_1b,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.27726804913886854,0.27726804913886854
L1_1h_price_velocity_1b,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,-0.09322285953262614,0.09322285953262614
L1_1h_price_accel_1b,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,-0.0026074572518969834,0.0026074572518969834
L1_1h_price_accel_1b,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.013256153458545286,0.013256153458545286
L1_1h_price_accel_1b,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,-0.004796037059349903,0.004796037059349903
L1_1h_price_accel_1b,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.013343113123838556,0.013343113123838556
L1_1h_price_accel_1b,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.019391388512888158,0.019391388512888158
L1_1h_price_accel_1b,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-0.009852115643123726,0.009852115643123726
L1_1h_price_accel_1b,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,-0.0014695404659640597,0.0014695404659640597
L1_1h_price_accel_1b,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-0.00932844855526062,0.00932844855526062
L1_1h_price_accel_1b,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.016084931575892226,0.016084931575892226
L1_1h_price_accel_1b,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,0.009118550824197571,0.009118550824197571
L1_1h_price_accel_1b,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.00032465374055267213,0.00032465374055267213
L1_1h_price_accel_1b,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.00884216980607571,0.00884216980607571
L1_1h_price_accel_1b,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.009643595553289749,0.009643595553289749
L1_1h_price_accel_1b,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.017268709465657194,0.017268709465657194
L1_1h_price_accel_1b,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,-0.0077309863948168975,0.0077309863948168975
L1_1h_vol_velocity_1b,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,0.047058810475912656,0.047058810475912656
L1_1h_vol_velocity_1b,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,0.026424769828962948,0.026424769828962948
L1_1h_vol_velocity_1b,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,0.07307003638830468,0.07307003638830468
L1_1h_vol_velocity_1b,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,0.023003984634636418,0.023003984634636418
L1_1h_vol_velocity_1b,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,0.04575624636705324,0.04575624636705324
L1_1h_vol_velocity_1b,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-0.025780470907644768,0.025780470907644768
L1_1h_vol_velocity_1b,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,0.008622410079685085,0.008622410079685085
L1_1h_vol_velocity_1b,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-0.026024964235959253,0.026024964235959253
L1_1h_vol_velocity_1b,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.008817203359264296,0.008817203359264296
L1_1h_vol_velocity_1b,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,0.03777133203672517,0.03777133203672517
L1_1h_vol_velocity_1b,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.002810262018295529,0.002810262018295529
L1_1h_vol_velocity_1b,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,0.017864188312355176,0.017864188312355176
L1_1h_vol_velocity_1b,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.04344418403084091,0.04344418403084091
L1_1h_vol_velocity_1b,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.02037827425654163,0.02037827425654163
L1_1h_vol_velocity_1b,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,0.020689720555484594,0.020689720555484594
L1_1h_vol_accel_1b,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,0.00867784337989979,0.00867784337989979
L1_1h_vol_accel_1b,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,0.002790738134737833,0.002790738134737833
L1_1h_vol_accel_1b,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,0.0012985556797402912,0.0012985556797402912
L1_1h_vol_accel_1b,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,0.004720042458426415,0.004720042458426415
L1_1h_vol_accel_1b,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,0.00016997812235198154,0.00016997812235198154
L1_1h_vol_accel_1b,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-0.0067687566589960885,0.0067687566589960885
L1_1h_vol_accel_1b,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,-0.008975001087763217,0.008975001087763217
L1_1h_vol_accel_1b,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-0.004450232567585642,0.004450232567585642
L1_1h_vol_accel_1b,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.008886080267849917,0.008886080267849917
L1_1h_vol_accel_1b,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,-0.0017718730979991006,0.0017718730979991006
L1_1h_vol_accel_1b,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,0.001930433931367448,0.001930433931367448
L1_1h_vol_accel_1b,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.002616397615138372,0.002616397615138372
L1_1h_vol_accel_1b,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,0.004057129246700364,0.004057129246700364
L1_1h_vol_accel_1b,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.0010503046834517069,0.0010503046834517069
L1_1h_vol_accel_1b,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,-0.0045336204340077945,0.0045336204340077945
L1_1h_bar_range,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,-0.13179490528377855,0.13179490528377855
L1_1h_bar_range,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.012435581132272352,0.012435581132272352
L1_1h_bar_range,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,0.4271070021316112,0.4271070021316112
L1_1h_bar_range,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,0.000990948957508195,0.000990948957508195
L1_1h_bar_range,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,0.11854231282116265,0.11854231282116265
L1_1h_bar_range,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,0.11576344704794257,0.11576344704794257
L1_1h_bar_range,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,0.5064893519418098,0.5064893519418098
L1_1h_bar_range,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,0.10468300029646867,0.10468300029646867
L1_1h_bar_range,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,0.22197622701643221,0.22197622701643221
L1_1h_bar_range,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,0.33352455483589233,0.33352455483589233
L1_1h_bar_range,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,0.012201057056957443,0.012201057056957443
L1_1h_bar_range,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,0.13387525734479655,0.13387525734479655
L1_1h_bar_range,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.30645157376181953,0.30645157376181953
L1_1h_bar_range,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.1667470698994212,0.1667470698994212
L1_1h_bar_range,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,0.10038281950564616,0.10038281950564616
L1_1h_body,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,0.15082626684206416,0.15082626684206416
L1_1h_body,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.16031520578754246,0.16031520578754246
L1_1h_body,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,-0.2115300371062899,0.2115300371062899
L1_1h_body,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.3614066410810116,0.3614066410810116
L1_1h_body,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.39373765846267855,0.39373765846267855
L1_1h_body,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-0.3050616504181263,0.3050616504181263
L1_1h_body,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,-0.37394979740055684,0.37394979740055684
L1_1h_body,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-0.4773514892231276,0.4773514892231276
L1_1h_body,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.5128823776724527,0.5128823776724527
L1_1h_body,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,0.009070720541427192,0.009070720541427192
L1_1h_body,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.18901824788536792,0.18901824788536792
L1_1h_body,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.27500512600205973,0.27500512600205973
L1_1h_body,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.25775418864033295,0.25775418864033295
L1_1h_body,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.32169725402501714,0.32169725402501714
L1_1h_body,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,-0.09083223588847943,0.09083223588847943
L1_15m_price_velocity_1b,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,0.07538813091664597,0.07538813091664597
L1_15m_price_velocity_1b,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.0905399154429535,0.0905399154429535
L1_15m_price_velocity_1b,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,-0.10296846487107038,0.10296846487107038
L1_15m_price_velocity_1b,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.15415596723365538,0.15415596723365538
L1_15m_price_velocity_1b,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.23873742372498252,0.23873742372498252
L1_15m_price_velocity_1b,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-0.16384309948635914,0.16384309948635914
L1_15m_price_velocity_1b,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,-0.17141449574247902,0.17141449574247902
L1_15m_price_velocity_1b,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-0.20592262064186667,0.20592262064186667
L1_15m_price_velocity_1b,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.28815995359826724,0.28815995359826724
L1_15m_price_velocity_1b,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,-0.007712699765426103,0.007712699765426103
L1_15m_price_velocity_1b,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.0852516955258613,0.0852516955258613
L1_15m_price_velocity_1b,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.14586720628247318,0.14586720628247318
L1_15m_price_velocity_1b,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.07722358450311669,0.07722358450311669
L1_15m_price_velocity_1b,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.14113997238517176,0.14113997238517176
L1_15m_price_velocity_1b,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,-0.04846824225725315,0.04846824225725315
L1_15m_price_accel_1b,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,-0.0015204564601314823,0.0015204564601314823
L1_15m_price_accel_1b,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.002936862348658282,0.002936862348658282
L1_15m_price_accel_1b,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,-0.0077081823087688526,0.0077081823087688526
L1_15m_price_accel_1b,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.0016063078717982167,0.0016063078717982167
L1_15m_price_accel_1b,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.004104033874639864,0.004104033874639864
L1_15m_price_accel_1b,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-0.0011884926983319888,0.0011884926983319888
L1_15m_price_accel_1b,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,-0.005274699522802827,0.005274699522802827
L1_15m_price_accel_1b,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-0.0002371260123538335,0.0002371260123538335
L1_15m_price_accel_1b,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.0021559421330856234,0.0021559421330856234
L1_15m_price_accel_1b,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,-0.004237679532522241,0.004237679532522241
L1_15m_price_accel_1b,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,0.000855360710758513,0.000855360710758513
L1_15m_price_accel_1b,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.0011027596094156965,0.0011027596094156965
L1_15m_price_accel_1b,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,0.0046477259978598895,0.0046477259978598895
L1_15m_price_accel_1b,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,0.0031474364606317636,0.0031474364606317636
L1_15m_price_accel_1b,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,-0.0017339776385319793,0.0017339776385319793
L1_15m_vol_velocity_1b,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,-0.0018104457427803233,0.0018104457427803233
L1_15m_vol_velocity_1b,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,0.00042736527016460274,0.00042736527016460274
L1_15m_vol_velocity_1b,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,0.0005488495659812778,0.0005488495659812778
L1_15m_vol_velocity_1b,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,0.002816811374063211,0.002816811374063211
L1_15m_vol_velocity_1b,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,0.0006901485821625873,0.0006901485821625873
L1_15m_vol_velocity_1b,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,0.002315376623926213,0.002315376623926213
L1_15m_vol_velocity_1b,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,0.0027291483845076655,0.0027291483845076655
L1_15m_vol_velocity_1b,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,0.004598193160007446,0.004598193160007446
L1_15m_vol_velocity_1b,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,0.0025843460401902604,0.0025843460401902604
L1_15m_vol_velocity_1b,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,3.2019534790503385e-05,3.2019534790503385e-05
L1_15m_vol_velocity_1b,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,0.0025300905060215784,0.0025300905060215784
L1_15m_vol_velocity_1b,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,0.00025661544121996326,0.00025661544121996326
L1_15m_vol_velocity_1b,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,0.0029388708693874263,0.0029388708693874263
L1_15m_vol_velocity_1b,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,0.0002629871062471252,0.0002629871062471252
L1_15m_vol_velocity_1b,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,-0.002296048408333318,0.002296048408333318
L1_15m_vol_accel_1b,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,0.00031516184218883164,0.00031516184218883164
L1_15m_vol_accel_1b,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,0.0003076645057469642,0.0003076645057469642
L1_15m_vol_accel_1b,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,-0.00048261798728569544,0.00048261798728569544
L1_15m_vol_accel_1b,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,0.000522064417524068,0.000522064417524068
L1_15m_vol_accel_1b,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-8.762833229940069e-05,8.762833229940069e-05
L1_15m_vol_accel_1b,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-2.4981257589090676e-05,2.4981257589090676e-05
L1_15m_vol_accel_1b,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,-0.0008581490741837175,0.0008581490741837175
L1_15m_vol_accel_1b,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,0.00021429936519855606,0.00021429936519855606
L1_15m_vol_accel_1b,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.00042155085082051265,0.00042155085082051265
L1_15m_vol_accel_1b,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,-0.0007823082638328015,0.0007823082638328015
L1_15m_vol_accel_1b,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,0.0002503638393228977,0.0002503638393228977
