trade_id,side,qty,entry_dt,exit_dt,entry_px,exit_px,entry_name,exit_name,pnl_usd,commission
757,Long,1,2026-04-09 15:41:59+00:00,2026-04-09 16:06:59+00:00,25127.25,25225.75,LongAtLowPivot,PivotExitLong,195.1,1.9
758,Short,1,2026-04-09 16:06:59+00:00,2026-04-09 16:52:59+00:00,25225.75,25200.0,ShortAtHighPivot,PivotExitShort,49.6,1.9
759,Long,1,2026-04-09 16:52:59+00:00,2026-04-09 17:31:59+00:00,25200.0,25204.25,LongAtLowPivot,PivotExitLong,6.6,1.9
760,Short,1,2026-04-09 17:31:59+00:00,2026-04-09 17:37:59+00:00,25204.25,25230.25,ShortAtHighPivot,PivotExitShort,-53.9,1.9
761,Long,1,2026-04-09 17:37:59+00:00,2026-04-09 17:52:59+00:00,25230.25,25220.5,LongAtLowPivot,PivotExitLong,-21.4,1.9
762,Short,1,2026-04-09 17:52:59+00:00,2026-04-09 18:40:59+00:00,25220.5,25187.25,ShortAtHighPivot,PivotExitShort,64.6,1.9
763,Long,1,2026-04-09 18:40:59+00:00,2026-04-09 20:04:59+00:00,25187.25,25233.5,LongAtLowPivot,PivotExitLong,90.6,1.9
764,Short,1,2026-04-09 20:04:59+00:00,2026-04-09 20:55:59+00:00,25233.5,25245.75,ShortAtHighPivot,EodExitShort,-26.4,1.9
765,Long,1,2026-04-10 00:34:59+00:00,2026-04-10 02:17:59+00:00,25239.0,25265.5,LongAtLowPivot,PivotExitLong,51.1,1.9
766,Short,1,2026-04-10 02:17:59+00:00,2026-04-10 03:13:59+00:00,25265.5,25284.5,ShortAtHighPivot,PivotExitShort,-39.9,1.9
767,Long,1,2026-04-10 03:13:59+00:00,2026-04-10 05:54:59+00:00,25284.5,25265.25,LongAtLowPivot,PivotExitLong,-40.4,1.9
768,Short,1,2026-04-10 05:54:59+00:00,2026-04-10 09:20:59+00:00,25265.25,25265.75,ShortAtHighPivot,PivotExitShort,-2.9,1.9
769,Long,1,2026-04-10 09:20:59+00:00,2026-04-10 09:25:59+00:00,25265.75,25229.75,LongAtLowPivot,PivotExitLong,-73.9,1.9
770,Short,1,2026-04-10 09:25:59+00:00,2026-04-10 09:54:59+00:00,25229.75,25256.25,ShortAtHighPivot,PivotExitShort,-54.9,1.9
771,Long,1,2026-04-10 09:54:59+00:00,2026-04-10 11:57:59+00:00,25256.25,25267.5,LongAtLowPivot,PivotExitLong,20.6,1.9
772,Short,1,2026-04-10 11:57:59+00:00,2026-04-10 12:31:59+00:00,25267.5,25329.0,ShortAtHighPivot,PivotExitShort,-124.9,1.9
773,Long,1,2026-04-10 12:31:59+00:00,2026-04-10 12:35:59+00:00,25329.0,25298.5,LongAtLowPivot,PivotExitLong,-62.9,1.9
774,Short,1,2026-04-10 12:35:59+00:00,2026-04-10 13:31:59+00:00,25298.5,25326.75,ShortAtHighPivot,PivotExitShort,-58.4,1.9
775,Long,1,2026-04-10 13:31:59+00:00,2026-04-10 13:36:59+00:00,25326.75,25313.75,LongAtLowPivot,PivotExitLong,-27.9,1.9
776,Short,1,2026-04-10 13:36:59+00:00,2026-04-10 13:38:59+00:00,25313.75,25349.25,ShortAtHighPivot,PivotExitShort,-72.9,1.9
777,Long,1,2026-04-10 13:38:59+00:00,2026-04-10 13:40:59+00:00,25349.25,25308.0,LongAtLowPivot,PivotExitLong,-84.4,1.9
778,Short,1,2026-04-10 13:40:59+00:00,2026-04-10 13:48:59+00:00,25308.0,25345.25,ShortAtHighPivot,PivotExitShort,-76.4,1.9
779,Long,1,2026-04-10 13:48:59+00:00,2026-04-10 13:51:59+00:00,25345.25,25303.25,LongAtLowPivot,PivotExitLong,-85.9,1.9
780,Short,1,2026-04-10 13:51:59+00:00,2026-04-10 13:53:59+00:00,25303.25,25335.5,ShortAtHighPivot,PivotExitShort,-66.4,1.9
781,Long,1,2026-04-10 13:53:59+00:00,2026-04-10 14:01:59+00:00,25335.5,25301.75,LongAtLowPivot,PivotExitLong,-69.4,1.9
782,Short,1,2026-04-10 14:01:59+00:00,2026-04-10 14:14:59+00:00,25301.75,25313.5,ShortAtHighPivot,PivotExitShort,-25.4,1.9
783,Long,1,2026-04-10 14:14:59+00:00,2026-04-10 14:43:59+00:00,25313.5,25307.25,LongAtLowPivot,PivotExitLong,-14.4,1.9
784,Short,1,2026-04-10 14:43:59+00:00,2026-04-10 14:48:59+00:00,25307.25,25341.25,ShortAtHighPivot,PivotExitShort,-69.9,1.9
785,Long,1,2026-04-10 14:48:59+00:00,2026-04-10 15:30:59+00:00,25341.25,25347.75,LongAtLowPivot,PivotExitLong,11.1,1.9
786,Short,1,2026-04-10 15:30:59+00:00,2026-04-10 16:11:59+00:00,25347.75,25281.0,ShortAtHighPivot,PivotExitShort,131.6,1.9
787,Long,1,2026-04-10 16:11:59+00:00,2026-04-10 16:33:59+00:00,25281.0,25264.0,LongAtLowPivot,PivotExitLong,-35.9,1.9
788,Short,1,2026-04-10 16:33:59+00:00,2026-04-10 16:54:59+00:00,25264.0,25266.0,ShortAtHighPivot,PivotExitShort,-5.9,1.9
789,Long,1,2026-04-10 16:54:59+00:00,2026-04-10 17:05:59+00:00,25266.0,25235.75,LongAtLowPivot,PivotExitLong,-62.4,1.9
790,Short,1,2026-04-10 17:05:59+00:00,2026-04-10 17:51:59+00:00,25235.75,25264.75,ShortAtHighPivot,PivotExitShort,-59.9,1.9
791,Long,1,2026-04-10 17:51:59+00:00,2026-04-10 18:08:59+00:00,25264.75,25242.5,LongAtLowPivot,PivotExitLong,-46.4,1.9
792,Short,1,2026-04-10 18:08:59+00:00,2026-04-10 18:21:59+00:00,25242.5,25277.0,ShortAtHighPivot,PivotExitShort,-70.9,1.9
793,Long,1,2026-04-10 18:21:59+00:00,2026-04-10 18:43:59+00:00,25277.0,25244.5,LongAtLowPivot,PivotExitLong,-66.9,1.9
794,Short,1,2026-04-10 18:43:59+00:00,2026-04-10 19:06:59+00:00,25244.5,25277.75,ShortAtHighPivot,PivotExitShort,-68.4,1.9
795,Long,1,2026-04-10 19:06:59+00:00,2026-04-10 19:41:59+00:00,25277.75,25265.0,LongAtLowPivot,PivotExitLong,-27.4,1.9
796,Short,1,2026-04-10 19:41:59+00:00,2026-04-10 20:09:59+00:00,25265.0,25292.75,ShortAtHighPivot,PivotExitShort,-57.4,1.9
797,Long,1,2026-04-10 20:09:59+00:00,2026-04-10 20:55:59+00:00,25292.75,25316.75,LongAtLowPivot,EodExitLong,46.1,1.9
798,Short,1,2026-04-13 00:00:59+00:00,2026-04-13 00:10:59+00:00,24983.75,24988.5,ShortAtHighPivot,PivotExitShort,-11.4,1.9
799,Long,1,2026-04-13 00:10:59+00:00,2026-04-13 03:12:59+00:00,24988.5,25056.5,LongAtLowPivot,PivotExitLong,134.1,1.9
800,Short,1,2026-04-13 03:12:59+00:00,2026-04-13 04:56:59+00:00,25056.5,25091.5,ShortAtHighPivot,PivotExitShort,-71.9,1.9
801,Long,1,2026-04-13 04:56:59+00:00,2026-04-13 07:25:59+00:00,25091.5,25091.75,LongAtLowPivot,PivotExitLong,-1.4,1.9
