**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,split,seg_idx,shape,skew,r,mean_sigma,start_ts,end_ts,length_min,parent_phrase_idx,shape_class
2026_02_13,OOS,0,NOISE,NONE,0.57780581435572,31.070431405908867,1770992100,1770996600,75.0,8,NOISE
2026_02_13,OOS,1,STEEP_LINEAR_UP,NONE,0.9699862333891128,33.601085617619624,1770996600,1771008900,205.0,8,STEEP_LINEAR_UP
2026_02_13,OOS,2,FLATLINE,NONE,0.800264387884455,15.723594924465678,1771008900,1771009500,10.0,8,FLATLINE
2026_02_13,OOS,3,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9898583468765844,19.819839728262888,1771009500,1771013700,70.0,8,STEEP_CONCAVE_DOWN
2026_02_13,OOS,0,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9232418920146888,27.948090454881623,1771013700,1771019995,104.9,9,STEEP_CONVEX_DOWN
2026_02_15,OOS,0,NOISE,NONE,-2.0,17.1013704172353,1771196400,1771199995,59.9,0,NOISE
2026_02_16,OOS,0,NOISE,NONE,-2.0,10.379670576141784,1771200000,1771203615,60.2,0,NOISE
2026_02_16,OOS,0,NOISE,NONE,0.7677195258103311,8.024481688592607,1771205425,1771210845,90.3,1,NOISE
2026_02_16,OOS,1,GENTLE_LINEAR_DOWN,NONE,0.9544041519124392,7.21711969871294,1771210845,1771211700,14.2,1,GENTLE_LINEAR_DOWN
2026_02_16,OOS,0,NOISE,NONE,0.7708922310336443,7.053205669085878,1771211700,1771216585,81.4,2,NOISE
2026_02_16,OOS,1,GENTLE_CONCAVE_DOWN,FRONT_SKEWED,0.920554998781438,4.546144028743674,1771216585,1771219986,56.7,2,GENTLE_CONCAVE_DOWN
2026_02_16,OOS,2,NOISE,NONE,0.8459378477205806,7.396811461556787,1771219986,1771225375,89.8,2,NOISE
2026_02_16,OOS,3,STEEP_LINEAR_UP,NONE,0.9386550044104374,13.30085327711671,1771225375,1771226100,12.1,2,STEEP_LINEAR_UP
2026_02_16,OOS,0,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9701051046721264,9.773593032350586,1771226100,1771237870,196.2,3,GENTLE_CONCAVE_UP
2026_02_16,OOS,1,GENTLE_LINEAR_DOWN,NONE,0.9929138164496968,9.844108680993385,1771237870,1771242364,74.9,3,GENTLE_LINEAR_DOWN
2026_02_16,OOS,0,FLATLINE,NONE,0.5313653440937424,6.929241882766575,1771242364,1771248000,93.9,4,FLATLINE
2026_02_16,OOS,1,STEEP_LINEAR_DOWN,NONE,0.9553900210658544,21.2088886493584,1771248000,1771261200,220.0,4,STEEP_LINEAR_DOWN
2026_02_16,OOS,2,STEEP_LINEAR_UP,NONE,0.9933143068047195,14.37250590763441,1771261200,1771283707,375.1,4,STEEP_LINEAR_UP
2026_02_16,OOS,0,STEEP_LINEAR_UP,NONE,0.9651443221828596,16.67659909254659,1771283707,1771286395,44.8,5,STEEP_LINEAR_UP
2026_02_17,OOS,0,FLATLINE,NONE,0.0,9.1042461616675,1771286400,1771290010,60.2,0,FLATLINE
2026_02_17,OOS,0,STEEP_CONVEX_DOWN,SYMMETRIC,0.9723057002070306,22.23386834310066,1771291805,1771303515,195.2,1,STEEP_CONVEX_DOWN
2026_02_17,OOS,1,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9834517055953896,7.784949009609406,1771303515,1771305900,39.8,1,GENTLE_CONCAVE_DOWN
2026_02_17,OOS,2,NOISE,NONE,0.452990605477974,14.099660394946108,1771305900,1771309800,65.0,1,NOISE
2026_02_17,OOS,3,GENTLE_LINEAR_UP,NONE,0.9603443790427548,11.624222280745029,1771309800,1771311640,30.7,1,GENTLE_LINEAR_UP
2026_02_17,OOS,0,GENTLE_LINEAR_DOWN,NONE,0.9099520297792896,11.356520626772111,1771311640,1771313400,29.3,2,GENTLE_LINEAR_DOWN
2026_02_17,OOS,0,FLATLINE,NONE,0.0,15.57676878127515,1771313400,1771315200,30.0,3,FLATLINE
2026_02_17,OOS,0,NOISE,NONE,0.6127941241679158,26.975717565499306,1771315200,1771319700,75.0,4,NOISE
2026_02_17,OOS,1,STEEP_LINEAR_UP,NONE,0.9684491325601724,13.596104167806203,1771319700,1771322100,40.0,4,STEEP_LINEAR_UP
2026_02_17,OOS,2,NOISE,NONE,0.7708114809173012,10.455999704653737,1771322100,1771324810,45.2,4,NOISE
2026_02_17,OOS,3,STEEP_LINEAR_DOWN,NONE,0.9912280442374538,23.19133393991981,1771324810,1771326900,34.8,4,STEEP_LINEAR_DOWN
2026_02_17,OOS,0,NOISE,NONE,0.5017085993649878,19.140888395612286,1771326900,1771337100,170.0,5,NOISE
2026_02_17,OOS,1,STEEP_LINEAR_UP,NONE,0.979375085505532,31.48642698155092,1771337100,1771338600,25.0,5,STEEP_LINEAR_UP
2026_02_17,OOS,0,NOISE,NONE,0.7138471713937097,69.8377529144908,1771338600,1771341300,45.0,6,NOISE
2026_02_17,OOS,0,NOISE,NONE,0.6085729480562787,70.05818516490773,1771341300,1771344900,60.0,7,NOISE
2026_02_17,OOS,0,STEEP_CONCAVE_UP,SYMMETRIC,0.8525610698004498,46.897219757302906,1771344900,1771350300,90.0,8,STEEP_CONCAVE_UP
2026_02_17,OOS,1,NOISE,NONE,0.5328109566330355,40.92161372464943,1771350300,1771353900,60.0,8,NOISE
2026_02_17,OOS,2,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9146722794192932,28.307246308312788,1771353900,1771359600,95.0,8,STEEP_CONCAVE_UP
2026_02_17,OOS,3,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.8856156613719014,18.60345435189021,1771359600,1771365310,95.2,8,STEEP_CONVEX_DOWN
2026_02_17,OOS,4,FLATLINE,NONE,0.0,12.993780335332486,1771365310,1771369210,65.0,8,FLATLINE
2026_02_17,OOS,0,STEEP_LINEAR_DOWN,NONE,0.9902744625246352,13.382171199013674,1771369210,1771372795,59.8,9,STEEP_LINEAR_DOWN
2026_02_18,OOS,0,FLATLINE,NONE,0.0,8.84558958858712,1771372800,1771376405,60.1,0,FLATLINE
2026_02_18,OOS,0,GENTLE_CONVEX_UP,BACK_SKEWED,0.9883776510933928,7.146692105605522,1771378206,1771380940,45.6,1,GENTLE_CONVEX_UP
2026_02_18,OOS,0,GENTLE_LINEAR_UP,NONE,0.955747795527154,10.094028212175433,1771380940,1771395115,236.2,2,GENTLE_LINEAR_UP
2026_02_18,OOS,1,NOISE,NONE,0.4356067912559555,7.04048592672052,1771395115,1771399276,69.3,2,NOISE
2026_02_18,OOS,2,FLATLINE,NONE,0.0,11.193642587507142,1771399276,1771399500,3.7,2,FLATLINE
2026_02_18,OOS,3,GENTLE_CONVEX_UP,BACK_SKEWED,0.8734361216255622,11.430098394983716,1771399500,1771401900,40.0,2,GENTLE_CONVEX_UP
2026_02_18,OOS,4,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9839450695263688,11.819257637911884,1771401900,1771413000,185.0,2,STEEP_CONCAVE_UP
2026_02_18,OOS,5,NOISE,NONE,0.589665741491654,12.324478983456467,1771413000,1771417501,75.0,2,NOISE
2026_02_18,OOS,6,GENTLE_LINEAR_DOWN,NONE,0.8971672456430629,29.44273326208197,1771417501,1771418700,20.0,2,GENTLE_LINEAR_DOWN
2026_02_18,OOS,0,GENTLE_LINEAR_DOWN,NONE,0.913501063980804,21.62624457948187,1771418700,1771427100,140.0,3,GENTLE_LINEAR_DOWN
2026_02_18,OOS,1,STEEP_LINEAR_UP,NONE,0.9827617217444669,95.57191673059276,1771427100,1771428600,25.0,3,STEEP_LINEAR_UP
2026_02_18,OOS,0,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9524891559923824,20.84738896045085,1771428600,1771436100,125.0,4,STEEP_CONCAVE_UP
2026_02_18,OOS,1,GENTLE_CONCAVE_UP,SYMMETRIC,0.8753599377924729,13.68634145148335,1771436100,1771437600,25.0,4,GENTLE_CONCAVE_UP
2026_02_18,OOS,2,FLATLINE,NONE,0.9033123708833628,11.651739548877105,1771437600,1771438800,20.0,4,FLATLINE
2026_02_18,OOS,3,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.976009177230146,18.105070260260295,1771438800,1771441200,40.0,4,STEEP_CONCAVE_DOWN
2026_02_18,OOS,0,STEEP_CONVEX_DOWN,SYMMETRIC,0.9080704166305196,27.38794119637445,1771441200,1771449000,130.0,5,STEEP_CONVEX_DOWN
2026_02_18,OOS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.8974560758951129,15.335202784390486,1771449000,1771459195,169.9,5,GENTLE_CONVEX_UP
2026_02_19,OOS,0,NOISE,NONE,-2.0,10.6432736845162,1771459200,1771462805,60.1,0,NOISE
2026_02_19,OOS,0,GENTLE_LINEAR_UP,NONE,0.8825705566662096,8.633741252830129,1771464600,1771475160,176.0,1,GENTLE_LINEAR_UP
2026_02_19,OOS,1,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9711511050242976,8.230887070360389,1771475160,1771478100,49.0,1,GENTLE_CONCAVE_DOWN
2026_02_19,OOS,0,GENTLE_CONVEX_UP,BACK_SKEWED,0.9589159627894904,11.017672624791189,1771478100,1771481700,60.0,2,GENTLE_CONVEX_UP
2026_02_19,OOS,0,GENTLE_LINEAR_UP,NONE,0.9325553381570312,7.665702325876774,1771481700,1771491000,155.0,3,GENTLE_LINEAR_UP
2026_02_19,OOS,1,STEEP_LINEAR_DOWN,NONE,0.993661515992665,27.852042197082937,1771491000,1771493400,40.0,3,STEEP_LINEAR_DOWN
2026_02_19,OOS,0,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9558586006737924,18.957498434240254,1771493400,1771500900,125.0,4,STEEP_CONVEX_DOWN
2026_02_19,OOS,1,NOISE,NONE,0.3555048378673153,11.411669037250975,1771500900,1771507500,110.0,4,NOISE
2026_02_19,OOS,2,FLATLINE,NONE,0.0,17.160369484167333,1771507500,1771511400,65.0,4,FLATLINE
2026_02_19,OOS,3,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.8679020829129921,16.40768376568731,1771511400,1771512000,10.0,4,STEEP_CONCAVE_DOWN
2026_02_19,OOS,4,FLATLINE,NONE,0.0,18.207994020522385,1771512000,1771513200,20.0,4,FLATLINE
2026_02_19,OOS,5,STEEP_LINEAR_UP,NONE,0.986225287433828,31.377103764622504,1771513200,1771515900,45.0,4,STEEP_LINEAR_UP
2026_02_19,OOS,0,STEEP_LINEAR_DOWN,NONE,0.917446183214346,27.58297484362341,1771515900,1771524000,135.0,5,STEEP_LINEAR_DOWN
2026_02_19,OOS,0,NOISE,NONE,0.6476387922349934,25.689443861011203,1771524000,1771528800,80.0,6,NOISE
2026_02_19,OOS,1,STEEP_CONCAVE_DOWN,SYMMETRIC,0.920344743317987,24.482635503712626,1771528800,1771531500,45.0,6,STEEP_CONCAVE_DOWN
2026_02_19,OOS,2,GENTLE_CONVEX_UP,FRONT_SKEWED,0.9045425213110028,15.61417849765237,1771531500,1771534500,50.0,6,GENTLE_CONVEX_UP
2026_02_19,OOS,3,STEEP_LINEAR_UP,NONE,0.990569636956956,23.81405717554069,1771534500,1771536600,35.0,6,STEEP_LINEAR_UP
2026_02_19,OOS,0,NOISE,NONE,0.3927349446942139,9.15847666158744,1771536600,1771544400,130.0,7,NOISE
2026_02_19,OOS,1,STEEP_LINEAR_UP,NONE,0.9634333201933086,13.367966348888388,1771544400,1771545595,19.9,7,STEEP_LINEAR_UP
2026_02_20,OOS,0,NOISE,NONE,-2.0,10.786260837040569,1771545600,1771549220,60.3,0,NOISE
2026_02_20,OOS,0,GENTLE_CONCAVE_DOWN,SYMMETRIC,0.9432193185260198,11.16555332226863,1771551025,1771554610,59.8,1,GENTLE_CONCAVE_DOWN
2026_02_20,OOS,0,NOISE,NONE,0.6131500989401786,8.275366329266422,1771554610,1771558246,60.6,2,NOISE
2026_02_20,OOS,0,NOISE,NONE,0.8266591099686363,5.756874539353913,1771558246,1771560900,44.2,3,NOISE
2026_02_20,OOS,0,GENTLE_CONVEX_UP,BACK_SKEWED,0.9749307078450457,6.545380094121188,1771560900,1771565400,75.0,4,GENTLE_CONVEX_UP
2026_02_20,OOS,0,GENTLE_CONCAVE_UP,SYMMETRIC,0.9366311049297552,8.147357239353514,1771565400,1771571756,105.9,5,GENTLE_CONCAVE_UP
2026_02_20,OOS,1,FLATLINE,BACK_SKEWED,0.890123634075838,5.759307010663267,1771571756,1771572375,10.3,5,FLATLINE
2026_02_20,OOS,2,NOISE,NONE,0.8440157395357347,5.962768089706407,1771572375,1771572900,8.8,5,NOISE
2026_02_20,OOS,3,FLATLINE,NONE,0.0,4.245471768794354,1771572900,1771573200,5.0,5,FLATLINE
2026_02_20,OOS,4,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9366787934475254,10.289892435451996,1771573200,1771578025,80.4,5,GENTLE_CONVEX_DOWN
2026_02_20,OOS,0,STEEP_LINEAR_UP,NONE,0.971967154823098,16.91302704910827,1771578025,1771579800,29.6,6,STEEP_LINEAR_UP
2026_02_20,OOS,0,GENTLE_CONCAVE_DOWN,FRONT_SKEWED,0.9246595014374958,14.18074402471129,1771579800,1771583405,60.1,7,GENTLE_CONCAVE_DOWN
2026_02_20,OOS,0,STEEP_LINEAR_DOWN,NONE,0.96242063135849,15.89315122016539,1771583405,1771594200,179.9,8,STEEP_LINEAR_DOWN
2026_02_20,OOS,1,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9227804295339256,23.615476524046283,1771594200,1771595100,15.0,8,STEEP_CONCAVE_DOWN
2026_02_20,OOS,2,NOISE,NONE,0.5986194522343866,40.99772868224344,1771595100,1771599300,70.0,8,NOISE
2026_02_20,OOS,3,STEEP_LINEAR_UP,NONE,0.9630933243116656,87.27656869198,1771599300,1771600500,20.0,8,STEEP_LINEAR_UP
2026_02_20,OOS,0,STEEP_CONCAVE_UP,SYMMETRIC,0.9469738114420266,50.227233393955736,1771600500,1771608000,125.0,9,STEEP_CONCAVE_UP
2026_02_20,OOS,1,NOISE,NONE,0.5444315992254577,52.164706600667074,1771608000,1771612500,75.0,9,NOISE
2026_02_20,OOS,2,STEEP_CONVEX_UP,BACK_SKEWED,0.9665407034672544,40.407582438785205,1771612500,1771614900,40.0,9,STEEP_CONVEX_UP
2026_02_20,OOS,0,FLATLINE,NONE,0.0,21.533838242757994,1771614900,1771616700,30.0,10,FLATLINE
2026_02_20,OOS,0,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9587267402379166,14.786372095397828,1771616700,1771618500,30.0,11,STEEP_CONVEX_DOWN
2026_02_20,OOS,0,GENTLE_LINEAR_UP,NONE,0.9019090083748824,14.15995649958904,1771618500,1771624795,104.9,12,GENTLE_LINEAR_UP
2026_02_22,OOS,0,NOISE,NONE,-2.0,25.2693180918418,1771801200,1771804795,59.9,0,NOISE
2026_02_23,OOS,0,NOISE,NONE,-2.0,12.801830451012176,1771804800,1771808405,60.1,0,NOISE
2026_02_23,OOS,0,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.8933601690300376,9.418743832147197,1771810200,1771817415,120.2,1,GENTLE_CONVEX_DOWN
2026_02_23,OOS,1,GENTLE_LINEAR_DOWN,NONE,0.974312659185283,11.203137598735976,1771817415,1771819210,29.9,1,GENTLE_LINEAR_DOWN
2026_02_23,OOS,2,NOISE,NONE,0.769570916828492,7.188762792463201,1771819210,1771826400,119.8,1,NOISE
2026_02_23,OOS,3,GENTLE_LINEAR_UP,NONE,0.9812422493716348,7.762023978981992,1771826400,1771828200,30.0,1,GENTLE_LINEAR_UP
2026_02_23,OOS,0,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9345253667672904,10.070065519198105,1771828200,1771836015,130.2,2,GENTLE_CONCAVE_UP
2026_02_23,OOS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.9350230910190088,9.688182856071617,1771836015,1771837200,19.8,2,GENTLE_CONVEX_UP
2026_02_23,OOS,2,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9388736935321365,16.504455637019955,1771837200,1771843505,105.1,2,STEEP_CONCAVE_UP
2026_02_23,OOS,3,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9815691880822508,10.69446685263384,1771843505,1771849800,104.9,2,STEEP_CONCAVE_DOWN
2026_02_23,OOS,0,NOISE,NONE,0.8374686424067399,15.377222952768877,1771849800,1771859100,155.0,3,NOISE
2026_02_23,OOS,1,STEEP_CONVEX_DOWN,SYMMETRIC,0.9437556453628352,37.35665172206613,1771859100,1771867500,140.0,3,STEEP_CONVEX_DOWN
2026_02_23,OOS,2,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9542906846425728,11.113995089986885,1771867500,1771868700,20.0,3,STEEP_CONCAVE_DOWN
2026_02_23,OOS,3,STEEP_CONVEX_UP,BACK_SKEWED,0.9378347529298507,27.81045013402101,1771868700,1771871100,40.0,3,STEEP_CONVEX_UP
2026_02_23,OOS,4,NOISE,NONE,0.5307665711438752,28.004347254852984,1771871100,1771874700,60.0,3,NOISE
2026_02_23,OOS,5,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.893560302073757,15.059757304392631,1771874700,1771880100,90.0,3,GENTLE_CONVEX_DOWN
2026_02_23,OOS,6,STEEP_LINEAR_UP,NONE,0.985290464501216,21.97347316835562,1771880100,1771883106,50.1,3,STEEP_LINEAR_UP
2026_02_23,OOS,0,GENTLE_LINEAR_UP,NONE,0.9207587126683434,4.037456990734738,1771883106,1771887600,74.9,4,GENTLE_LINEAR_UP
2026_02_23,OOS,0,GENTLE_LINEAR_UP,NONE,0.9866561273369716,9.205207786641244,1771887600,1771891195,59.9,5,GENTLE_LINEAR_UP
2026_02_24,OOS,0,FLATLINE,NONE,0.0,12.07285973725538,1771891200,1771894805,60.1,0,FLATLINE
2026_02_24,OOS,0,GENTLE_CONCAVE_UP,SYMMETRIC,0.9418330214507372,7.062995497288779,1771896600,1771908432,197.2,1,GENTLE_CONCAVE_UP
2026_02_24,OOS,1,FLATLINE,NONE,0.5112806747442015,4.769258002284107,1771908432,1771910700,37.8,1,FLATLINE
2026_02_24,OOS,2,STEEP_LINEAR_DOWN,NONE,0.9826930155681668,12.045555237686118,1771910700,1771913700,50.0,1,STEEP_LINEAR_DOWN
2026_02_24,OOS,0,NOISE,NONE,0.7922479582675646,12.876278561367997,1771913700,1771925700,200.0,2,NOISE
2026_02_24,OOS,1,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9054432036224488,10.812149699156809,1771925700,1771931700,100.0,2,GENTLE_CONCAVE_UP
2026_02_24,OOS,0,NOISE,NONE,0.2922757221125749,15.86602306955417,1771931700,1771938300,110.0,3,NOISE
2026_02_24,OOS,1,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.8773703190180849,12.541025537153429,1771938300,1771938900,10.0,3,GENTLE_CONCAVE_DOWN
2026_02_24,OOS,0,STEEP_LINEAR_UP,NONE,0.9675667402987888,13.85580848174432,1771938900,1771940700,30.0,4,STEEP_LINEAR_UP
2026_02_24,OOS,0,NOISE,NONE,0.1938977096512984,34.51185007031895,1771940700,1771946100,90.0,5,NOISE
2026_02_24,OOS,1,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9757238561545,26.09860325304987,1771946100,1771958100,200.0,5,STEEP_CONCAVE_UP
2026_02_24,OOS,2,GENTLE_LINEAR_DOWN,NONE,0.985397352088584,11.276478664665682,1771958100,1771963200,85.0,5,GENTLE_LINEAR_DOWN
2026_02_24,OOS,0,NOISE,NONE,0.7460933537817995,9.920217998444093,1771963200,1771974035,180.6,6,NOISE
2026_02_24,OOS,1,FLATLINE,NONE,0.0,8.504565137946738,1771974035,1771976700,44.4,6,FLATLINE
2026_02_24,OOS,0,GENTLE_LINEAR_UP,NONE,0.940903809981288,10.355653976818864,1771976700,1771977596,14.9,7,GENTLE_LINEAR_UP
2026_02_25,OOS,0,NOISE,NONE,-2.0,7.633135754590771,1771977600,1771981220,60.3,0,NOISE
2026_02_25,OOS,0,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9568390806265364,7.538917440573348,1771983005,1771989315,105.2,1,GENTLE_CONCAVE_UP
2026_02_25,OOS,1,STEEP_LINEAR_DOWN,NONE,0.9779403830167724,14.758024949033985,1771989315,1771992900,59.8,1,STEEP_LINEAR_DOWN
2026_02_25,OOS,0,FLATLINE,NONE,0.0,8.4595744554487,1771992900,1771997100,70.0,2,FLATLINE
2026_02_25,OOS,1,NOISE,NONE,0.7810872485684138,6.722672346717637,1771997100,1772002660,92.7,2,NOISE
2026_02_25,OOS,2,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9531047299758046,4.330490438119215,1772002660,1772004300,27.3,2,GENTLE_CONCAVE_DOWN
2026_02_25,OOS,3,NOISE,NONE,0.4043134838379759,8.0684830429628,1772004300,1772007600,55.0,2,NOISE
2026_02_25,OOS,4,STEEP_LINEAR_UP,NONE,0.9791292164216796,16.009550536565968,1772007600,1772009103,25.1,2,STEEP_LINEAR_UP
2026_02_25,OOS,0,STEEP_CONVEX_UP,BACK_SKEWED,0.9569985871900404,13.645780064088168,1772009103,1772036100,449.9,3,STEEP_CONVEX_UP
2026_02_25,OOS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.9714019695235804,7.601090611613445,1772036100,1772038500,40.0,3,GENTLE_CONVEX_UP
2026_02_25,OOS,2,GENTLE_LINEAR_UP,NONE,0.9703171691887086,7.228752600506294,1772038500,1772052900,240.0,3,GENTLE_LINEAR_UP
2026_02_25,OOS,3,NOISE,NONE,0.8097266227611993,27.551678207974938,1772052900,1772062500,160.0,3,NOISE
2026_02_25,OOS,4,STEEP_LINEAR_DOWN,NONE,0.9805457669617516,34.21296323988711,1772062500,1772063995,24.9,3,STEEP_LINEAR_DOWN
2026_02_26,OOS,0,NOISE,NONE,-2.0,7.147014712844856,1772064000,1772067605,60.1,0,NOISE
2026_02_26,OOS,0,FLATLINE,NONE,0.0,11.986775743969003,1772069400,1772073300,65.0,1,FLATLINE
2026_02_26,OOS,1,GENTLE_LINEAR_DOWN,NONE,0.9518628139764024,6.449603631623165,1772073311,1772074520,20.1,1,GENTLE_LINEAR_DOWN
2026_02_26,OOS,2,FLATLINE,NONE,0.6960662827265008,5.1285281416563215,1772074520,1772075400,14.7,1,FLATLINE
2026_02_26,OOS,3,GENTLE_LINEAR_UP,NONE,0.9660371635176268,4.5612464948740525,1772075400,1772077200,30.0,1,GENTLE_LINEAR_UP
2026_02_26,OOS,4,FLATLINE,NONE,0.0,5.43791665343747,1772077200,1772080280,51.3,1,FLATLINE
2026_02_26,OOS,0,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.8977770164681401,4.322950653214953,1772080280,1772081104,13.7,2,GENTLE_CONVEX_DOWN
2026_02_26,OOS,0,NOISE,NONE,0.7164885632121698,4.777794560633046,1772081104,1772085901,80.0,3,NOISE
2026_02_26,OOS,1,STEEP_CONVEX_UP,BACK_SKEWED,0.8770660296431941,7.257917626928368,1772085901,1772086500,10.0,3,STEEP_CONVEX_UP
2026_02_26,OOS,0,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.973814938702774,9.19563354922528,1772086500,1772097600,185.0,4,GENTLE_CONCAVE_UP
2026_02_26,OOS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.9308530879626165,10.095560108940962,1772097600,1772098500,15.0,4,GENTLE_CONVEX_UP
2026_02_26,OOS,2,NOISE,NONE,0.6443926004329147,10.694563844697806,1772098500,1772102725,70.4,4,NOISE
2026_02_26,OOS,3,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9699772180327988,6.135409469539885,1772102725,1772105415,44.8,4,GENTLE_CONVEX_DOWN
2026_02_26,OOS,0,GENTLE_LINEAR_UP,NONE,0.9607294989238676,4.850262338938115,1772105415,1772107200,29.8,5,GENTLE_LINEAR_UP
2026_02_26,OOS,0,GENTLE_LINEAR_UP,NONE,0.9255691435272668,6.332900364976129,1772107221,1772109000,29.6,6,GENTLE_LINEAR_UP
2026_02_26,OOS,0,GENTLE_CONCAVE_UP,SYMMETRIC,0.95488319976263,8.647960048327858,1772109000,1772110805,30.1,7,GENTLE_CONCAVE_UP
2026_02_26,OOS,0,NOISE,NONE,0.7571660044320351,7.459705375662591,1772110805,1772112600,29.9,8,NOISE
2026_02_26,OOS,0,NOISE,NONE,0.4595655843825203,11.87253241963315,1772112600,1772116500,65.0,9,NOISE
2026_02_26,OOS,1,STEEP_LINEAR_DOWN,NONE,0.880251428064382,42.27320609614852,1772116500,1772117100,10.0,9,STEEP_LINEAR_DOWN
2026_02_26,OOS,0,STEEP_CONVEX_DOWN,SYMMETRIC,0.9314790545236892,68.61941525765329,1772117100,1772124000,115.0,10,STEEP_CONVEX_DOWN
2026_02_26,OOS,1,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9733314946582596,28.540086094050483,1772124000,1772126400,40.0,10,STEEP_CONCAVE_DOWN
2026_02_26,OOS,2,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.859490541386402,22.489643213611963,1772126400,1772132100,95.0,10,GENTLE_CONVEX_DOWN
2026_02_26,OOS,3,STEEP_LINEAR_UP,NONE,0.9574918436954156,36.099625485373096,1772132100,1772133300,20.0,10,STEEP_LINEAR_UP
2026_02_26,OOS,0,NOISE,NONE,0.8476078546343042,21.318861098112997,1772133300,1772138700,90.0,11,NOISE
2026_02_26,OOS,1,STEEP_CONVEX_UP,SYMMETRIC,0.9343714398889976,17.19835530336166,1772138700,1772140500,30.0,11,STEEP_CONVEX_UP
2026_02_26,OOS,2,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.97796792000551,8.956290502463602,1772140500,1772146800,105.0,11,GENTLE_CONCAVE_DOWN
2026_02_26,OOS,3,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9791144577271272,24.516174202216384,1772146800,1772149500,45.0,11,STEEP_CONVEX_DOWN
2026_02_26,OOS,0,GENTLE_CONVEX_UP,BACK_SKEWED,0.8791125719990267,17.957399345835352,1772149500,1772150395,14.9,12,GENTLE_CONVEX_UP
2026_02_27,OOS,0,NOISE,NONE,-2.0,13.42983151738814,1772150400,1772157600,120.0,0,NOISE
2026_02_27,OOS,0,GENTLE_CONVEX_UP,BACK_SKEWED,0.9716233528607952,10.429747303857695,1772157600,1772159400,30.0,1,GENTLE_CONVEX_UP
2026_02_27,OOS,0,GENTLE_LINEAR_UP,NONE,0.9026636738992276,7.858697597942462,1772159400,1772173500,235.0,2,GENTLE_LINEAR_UP
2026_02_27,OOS,1,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.960022492073445,17.779697676382437,1772173500,1772175650,35.8,2,GENTLE_CONVEX_DOWN
2026_02_27,OOS,0,STEEP_LINEAR_UP,NONE,0.9486624645574416,13.559203717236542,1772175650,1772176500,14.2,3,STEEP_LINEAR_UP
2026_02_27,OOS,0,GENTLE_CONCAVE_UP,SYMMETRIC,0.8933476484605659,9.751044718149426,1772176500,1772181928,90.5,4,GENTLE_CONCAVE_UP
2026_02_27,OOS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.9483646688311372,7.184894949947239,1772181928,1772184300,39.5,4,GENTLE_CONVEX_UP
2026_02_27,OOS,2,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9550071643481796,15.323009596536048,1772184300,1772186400,35.0,4,GENTLE_CONCAVE_DOWN
2026_02_27,OOS,3,STEEP_LINEAR_DOWN,NONE,0.9768335477826944,23.600995247306795,1772186400,1772188200,30.0,4,STEEP_LINEAR_DOWN
2026_02_27,OOS,0,STEEP_LINEAR_DOWN,NONE,0.9657853077749096,21.272931623867933,1772188200,1772204400,270.0,5,STEEP_LINEAR_DOWN
