day,idx5s,ts,price,kind,prev_idx,next_idx,leg_in_pt,leg_out_pt
2025_12_10,11989,1765396120,25689.25,B,11976,12003,40.25,37.25
2025_12_10,12003,1765396190,25726.5,T,11989,12008,37.25,32.0
2025_12_10,12008,1765396215,25694.5,B,12003,12125,32.0,145.75
2025_12_10,12125,1765396800,25840.25,T,12008,12151,145.75,52.25
2025_12_10,12151,1765396930,25788.0,B,12125,12180,52.25,60.0
2025_12_10,12180,1765397075,25848.0,T,12151,12215,60.0,37.5
2025_12_10,12215,1765397250,25810.5,B,12180,12372,37.5,60.25
2025_12_10,12372,1765398035,25870.75,T,12215,12427,60.25,44.25
2025_12_10,12427,1765398310,25826.5,B,12372,12443,44.25,34.25
2025_12_10,12443,1765398390,25860.75,T,12427,12486,34.25,32.25
2025_12_10,12486,1765398605,25828.5,B,12443,12533,32.25,35.0
2025_12_10,12533,1765398840,25863.5,T,12486,12946,35.0,104.75
2025_12_10,12946,1765400905,25758.75,B,12533,13398,104.75,52.5
2025_12_10,13398,1765403215,25811.25,T,12946,13531,52.5,45.25
2025_12_10,13531,1765407600,25766.0,B,13398,13544,45.25,30.0
2025_12_11,1990,1765422175,25468.5,B,266,1990,265.5,35.0
2025_12_11,1990,1765422175,25503.5,T,1990,2044,35.0,87.25
2025_12_11,2044,1765422445,25416.25,B,1990,2044,87.25,42.5
2025_12_11,2044,1765422445,25458.75,T,2044,2073,42.5,75.75
2025_12_11,2073,1765422590,25383.0,B,2044,2266,75.75,95.0
2025_12_11,2266,1765423555,25478.0,T,2073,2379,95.0,43.5
2025_12_11,2379,1765424120,25434.5,B,2266,2541,43.5,63.25
2025_12_11,2541,1765424955,25497.75,T,2379,2611,63.25,31.5
2025_12_11,2611,1765425310,25466.25,B,2541,2818,31.5,67.75
2025_12_11,2818,1765426355,25534.0,T,2611,3076,67.75,39.75
2025_12_11,3076,1765427780,25494.25,B,2818,3141,39.75,31.5
2025_12_11,3141,1765428115,25525.75,T,3076,3683,31.5,42.25
2025_12_11,3683,1765431290,25483.5,B,3141,3936,42.25,40.0
2025_12_11,3936,1765432875,25523.5,T,3683,4211,40.0,52.75
2025_12_11,4211,1765434580,25470.75,B,3936,4502,52.75,44.0
2025_12_11,4502,1765436285,25514.75,T,4211,4595,44.0,39.75
2025_12_11,4595,1765436785,25475.0,B,4502,5165,39.75,68.0
2025_12_11,5165,1765440000,25543.0,T,4595,5577,68.0,68.75
2025_12_11,5577,1765442110,25474.25,B,5165,6494,68.75,149.5
2025_12_11,6494,1765446840,25623.75,T,5577,6692,149.5,43.75
2025_12_11,6692,1765447875,25580.0,B,6494,8200,43.75,121.0
2025_12_11,8200,1765456505,25701.0,T,6692,8984,121.0,69.0
2025_12_11,8984,1765460555,25632.0,B,8200,9455,69.0,49.0
2025_12_11,9455,1765462935,25681.0,T,8984,9566,49.0,105.0
2025_12_11,9566,1765463490,25576.0,B,9455,9575,105.0,43.0
2025_12_11,9575,1765463535,25619.0,T,9566,9606,43.0,55.5
2025_12_11,9606,1765463690,25563.5,B,9575,9620,55.5,48.75
2025_12_11,9620,1765463760,25612.25,T,9606,9636,48.75,30.5
2025_12_11,9636,1765463840,25581.75,B,9620,9645,30.5,49.0
2025_12_11,9645,1765463885,25630.75,T,9636,9694,49.0,74.75
2025_12_11,9694,1765464130,25556.0,B,9645,9704,74.75,49.25
2025_12_11,9704,1765464180,25605.25,T,9694,9799,49.25,147.5
2025_12_11,9799,1765464655,25457.75,B,9704,9814,147.5,44.5
2025_12_11,9814,1765464730,25502.25,T,9799,9849,44.5,74.75
2025_12_11,9849,1765464905,25427.5,B,9814,9855,74.75,35.25
2025_12_11,9855,1765464935,25462.75,T,9849,9875,35.25,59.0
2025_12_11,9875,1765465035,25403.75,B,9855,9885,59.0,34.0
2025_12_11,9885,1765465085,25437.75,T,9875,9909,34.0,47.5
2025_12_11,9909,1765465205,25390.25,B,9885,10028,47.5,152.5
2025_12_11,10028,1765465800,25542.75,T,9909,10040,152.5,32.5
2025_12_11,10040,1765465860,25510.25,B,10028,10065,32.5,57.0
2025_12_11,10065,1765465985,25567.25,T,10040,10104,57.0,33.75
2025_12_11,10104,1765466180,25533.5,B,10065,10245,33.75,95.75
2025_12_11,10245,1765466885,25629.25,T,10104,10356,95.75,83.25
2025_12_11,10356,1765467440,25546.0,B,10245,10386,83.25,39.75
2025_12_11,10386,1765467590,25585.75,T,10356,10439,39.75,62.75
2025_12_11,10439,1765467855,25523.0,B,10386,10460,62.75,40.0
2025_12_11,10460,1765467960,25563.0,T,10439,10527,40.0,107.5
2025_12_11,10527,1765468295,25455.5,B,10460,10628,107.5,99.5
2025_12_11,10628,1765468800,25555.0,T,10527,10636,99.5,50.0
2025_12_11,10636,1765468840,25505.0,B,10628,10679,50.0,57.25
2025_12_11,10679,1765469055,25562.25,T,10636,10780,57.25,71.25
2025_12_11,10780,1765469560,25491.0,B,10679,10805,71.25,31.0
2025_12_11,10805,1765469685,25522.0,T,10780,10877,31.0,47.75
2025_12_11,10877,1765470045,25474.25,B,10805,10928,47.75,50.5
2025_12_11,10928,1765470300,25524.75,T,10877,10977,50.5,68.5
2025_12_11,10977,1765470545,25456.25,B,10928,11006,68.5,44.5
2025_12_11,11006,1765470690,25500.75,T,10977,11012,44.5,32.0
2025_12_11,11012,1765470720,25468.75,B,11006,11195,32.0,120.5
2025_12_11,11195,1765471635,25589.25,T,11012,11320,120.5,123.0
2025_12_11,11320,1765472260,25466.25,B,11195,11653,123.0,170.75
2025_12_11,11653,1765473925,25637.0,T,11320,11683,170.75,37.0
2025_12_11,11683,1765474075,25600.0,B,11653,11853,37.0,47.5
2025_12_11,11853,1765474925,25647.5,T,11683,12059,47.5,68.5
2025_12_11,12059,1765475955,25579.0,B,11853,12332,68.5,65.5
2025_12_11,12332,1765477320,25644.5,T,12059,12392,65.5,35.5
2025_12_11,12392,1765477620,25609.0,B,12332,12632,35.5,78.0
2025_12_11,12632,1765478820,25687.0,T,12392,12768,78.0,57.0
2025_12_11,12768,1765479500,25630.0,B,12632,13391,57.0,92.75
2025_12_11,13391,1765482615,25722.75,T,12768,13952,92.75,62.25
2025_12_11,13952,1765485420,25660.5,B,13391,14137,62.25,58.5
2025_12_11,14137,1765486345,25719.0,T,13952,14191,58.5,37.0
2025_12_11,14191,1765486615,25682.0,B,14137,14407,37.0,114.0
2025_12_11,14407,1765487700,25796.0,T,14191,14407,114.0,51.75
2025_12_11,14407,1765487700,25744.25,B,14407,14410,51.75,71.0
2025_12_11,14410,1765487715,25815.25,T,14407,14410,71.0,35.25
2025_12_11,14410,1765487715,25780.0,B,14410,14412,35.25,42.0
2025_12_11,14412,1765487725,25822.0,T,14410,14415,42.0,47.5
2025_12_11,14415,1765487740,25774.5,B,14412,14421,47.5,60.0
2025_12_11,14421,1765487770,25834.5,T,14415,14482,60.0,44.5
2025_12_11,14482,1765488075,25790.0,B,14421,14573,44.5,35.0
2025_12_11,14573,1765488535,25825.0,T,14482,14748,35.0,39.0
2025_12_11,14748,1765489430,25786.0,B,14573,14865,39.0,75.5
2025_12_11,14865,1765490025,25861.5,T,14748,14939,75.5,165.75
2025_12_11,14939,1765494000,25695.75,B,14865,14956,165.75,37.5
2025_12_11,14956,1765494085,25733.25,T,14939,15130,37.5,84.5
2025_12_12,134,1765498300,25640.75,B,32,374,34.0,45.5
2025_12_12,374,1765499640,25686.25,T,134,630,45.5,43.75
2025_12_12,630,1765501141,25642.5,B,374,1322,43.75,61.25
2025_12_12,1322,1765505715,25703.75,T,630,2556,61.25,50.0
2025_12_12,2556,1765515325,25653.75,B,1322,3322,50.0,50.5
2025_12_12,3322,1765520940,25704.25,T,2556,4092,50.5,52.0
2025_12_12,4092,1765526490,25652.25,B,3322,4193,52.0,30.5
2025_12_12,4193,1765527025,25682.75,T,4092,5215,30.5,120.75
2025_12_12,5215,1765532780,25562.0,B,4193,5526,120.75,60.0
2025_12_12,5526,1765534467,25622.0,T,5215,6561,60.0,89.5
2025_12_12,6561,1765540325,25532.5,B,5526,6936,89.5,51.0
2025_12_12,6936,1765542385,25583.5,T,6561,7138,51.0,32.75
2025_12_12,7138,1765543626,25550.75,B,6936,7222,32.75,45.25
2025_12_12,7222,1765544135,25596.0,T,7138,7276,45.25,37.5
2025_12_12,7276,1765544405,25558.5,B,7222,7958,37.5,73.75
2025_12_12,7958,1765548010,25632.25,T,7276,8328,73.75,103.75
2025_12_12,8328,1765549860,25528.5,B,7958,8334,103.75,53.0
2025_12_12,8334,1765549890,25581.5,T,8328,8343,53.0,36.5
2025_12_12,8343,1765549935,25545.0,B,8334,8430,36.5,74.5
2025_12_12,8430,1765550370,25619.5,T,8343,8556,74.5,118.0
2025_12_12,8556,1765551000,25501.5,B,8430,8613,118.0,68.5
2025_12_12,8613,1765551285,25570.0,T,8556,8636,68.5,30.5
2025_12_12,8636,1765551400,25539.5,B,8613,8648,30.5,30.5
2025_12_12,8648,1765551460,25570.0,T,8636,8791,30.5,159.75
2025_12_12,8791,1765552175,25410.25,B,8648,8812,159.75,62.25
2025_12_12,8812,1765552280,25472.5,T,8791,8869,62.25,60.0
2025_12_12,8869,1765552565,25412.5,B,8812,8894,60.0,42.0
2025_12_12,8894,1765552690,25454.5,T,8869,9036,42.0,159.25
2025_12_12,9036,1765553400,25295.25,B,8894,9036,159.25,30.75
2025_12_12,9036,1765553400,25326.0,T,9036,9037,30.75,30.25
2025_12_12,9037,1765553405,25295.75,B,9036,9082,30.25,78.75
2025_12_12,9082,1765553630,25374.5,T,9037,9108,78.75,52.75
2025_12_12,9108,1765553760,25321.75,B,9082,9123,52.75,56.75
2025_12_12,9123,1765553835,25378.5,T,9108,9140,56.75,33.0
2025_12_12,9140,1765553920,25345.5,B,9123,9150,33.0,34.0
2025_12_12,9150,1765553970,25379.5,T,9140,9159,34.0,43.5
2025_12_12,9159,1765554015,25336.0,B,9150,9232,43.5,63.25
2025_12_12,9232,1765554380,25399.25,T,9159,9242,63.25,32.25
2025_12_12,9242,1765554430,25367.0,B,9232,9260,32.25,35.0
2025_12_12,9260,1765554520,25402.0,T,9242,9372,35.0,125.5
2025_12_12,9372,1765555080,25276.5,B,9260,9372,125.5,39.5
2025_12_12,9372,1765555080,25316.0,T,9372,9378,39.5,102.75
2025_12_12,9378,1765555110,25213.25,B,9372,9382,102.75,33.75
2025_12_12,9382,1765555130,25247.0,T,9378,9387,33.75,31.0
2025_12_12,9387,1765555155,25216.0,B,9382,9392,31.0,43.5
2025_12_12,9392,1765555180,25259.5,T,9387,9396,43.5,36.25
2025_12_12,9396,1765555200,25223.25,B,9392,9400,36.25,54.0
2025_12_12,9400,1765555220,25277.25,T,9396,9456,54.0,110.75
2025_12_12,9456,1765555500,25166.5,B,9400,9492,110.75,75.0
2025_12_12,9492,1765555680,25241.5,T,9456,9535,75.0,88.5
2025_12_12,9535,1765555895,25153.0,B,9492,9554,88.5,66.5
2025_12_12,9554,1765555990,25219.5,T,9535,9576,66.5,37.5
2025_12_12,9576,1765556100,25182.0,B,9554,9588,37.5,46.0
2025_12_12,9588,1765556160,25228.0,T,9576,9626,46.0,56.25
2025_12_12,9626,1765556350,25171.75,B,9588,9636,56.25,33.5
2025_12_12,9636,1765556400,25205.25,T,9626,9659,33.5,71.25
2025_12_12,9659,1765556515,25134.0,B,9636,9663,71.25,33.0
2025_12_12,9663,1765556535,25167.0,T,9659,9672,33.0,30.0
2025_12_12,9672,1765556580,25137.0,B,9663,9715,30.0,72.5
2025_12_12,9715,1765556795,25209.5,T,9672,9731,72.5,34.25
2025_12_12,9731,1765556875,25175.25,B,9715,9755,34.25,52.75
2025_12_12,9755,1765556995,25228.0,T,9731,9857,52.75,110.0
2025_12_12,9857,1765557505,25118.0,B,9755,9901,110.0,60.75
2025_12_12,9901,1765557725,25178.75,T,9857,9913,60.75,42.5
2025_12_12,9913,1765557785,25136.25,B,9901,9925,42.5,51.75
2025_12_12,9925,1765557845,25188.0,T,9913,9963,51.75,35.75
2025_12_12,9963,1765558035,25152.25,B,9925,9982,35.75,35.75
2025_12_12,9982,1765558130,25188.0,T,9963,10067,35.75,52.5
2025_12_12,10067,1765558555,25135.5,B,9982,10214,52.5,124.5
2025_12_12,10214,1765559290,25260.0,T,10067,10236,124.5,30.0
2025_12_12,10236,1765559400,25230.0,B,10214,10356,30.0,69.75
2025_12_12,10356,1765560000,25299.75,T,10236,10500,69.75,107.0
2025_12_12,10500,1765560720,25192.75,B,10356,10527,107.0,49.25
2025_12_12,10527,1765560855,25242.0,T,10500,10541,49.25,32.0
2025_12_12,10541,1765560925,25210.0,B,10527,10678,32.0,101.5
2025_12_12,10678,1765561610,25311.5,T,10541,10856,101.5,48.75
2025_12_12,10856,1765562500,25262.75,B,10678,10980,48.75,65.5
2025_12_12,10980,1765563120,25328.25,T,10856,10980,65.5,36.75
2025_12_12,10980,1765563120,25291.5,B,10980,10989,36.75,68.25
2025_12_12,10989,1765563165,25359.75,T,10980,11012,68.25,34.25
2025_12_12,11012,1765563280,25325.5,B,10989,11040,34.25,47.0
2025_12_12,11040,1765563420,25372.5,T,11012,11129,47.0,65.0
2025_12_12,11129,1765563865,25307.5,B,11040,11197,65.0,34.75
2025_12_12,11197,1765564205,25342.25,T,11129,11284,34.75,36.25
2025_12_12,11284,1765564640,25306.0,B,11197,11325,36.25,38.5
2025_12_12,11325,1765564845,25344.5,T,11284,11400,38.5,51.25
2025_12_12,11400,1765565220,25293.25,B,11325,11453,51.25,32.75
2025_12_12,11453,1765565485,25326.0,T,11400,11893,32.75,110.75
2025_12_12,11893,1765567685,25215.25,B,11453,12057,110.75,50.75
2025_12_12,12057,1765568505,25266.0,T,11893,12315,50.75,42.25
2025_12_12,12315,1765569795,25223.75,B,12057,12401,42.25,39.0
2025_12_12,12401,1765570225,25262.75,T,12315,12666,39.0,96.5
2025_12_12,12666,1765571550,25166.25,B,12401,12696,96.5,37.5
2025_12_12,12696,1765571700,25203.75,T,12666,12734,37.5,58.25
2025_12_12,12734,1765571890,25145.5,B,12696,12847,58.25,77.5
2025_12_12,12847,1765572455,25223.0,T,12734,12929,77.5,52.75
2025_12_15,1525,1765766055,25284.25,T,32,2403,96.25,51.0
2025_12_15,2403,1765772410,25233.25,B,1525,3079,51.0,49.25
2025_12_15,3079,1765778220,25282.5,T,2403,3175,49.25,33.25
2025_12_15,3175,1765778955,25249.25,B,3079,3524,33.25,33.0
2025_12_15,3524,1765782076,25282.25,T,3175,4137,33.0,52.0
2025_12_15,4137,1765786472,25230.25,B,3524,5874,52.0,127.25
2025_12_15,5874,1765799427,25357.5,T,4137,6068,127.25,33.5
2025_12_15,6068,1765800816,25324.0,B,5874,7425,33.5,86.0
2025_12_15,7425,1765809000,25410.0,T,6068,7427,86.0,42.5
2025_12_15,7427,1765809010,25367.5,B,7425,7431,42.5,33.75
2025_12_15,7431,1765809030,25401.25,T,7427,7484,33.75,86.75
2025_12_15,7484,1765809295,25314.5,B,7431,7508,86.75,54.5
2025_12_15,7508,1765809415,25369.0,T,7484,7545,54.5,85.5
2025_12_15,7545,1765809600,25283.5,B,7508,7574,85.5,52.75
2025_12_15,7574,1765809745,25336.25,T,7545,7618,52.75,79.25
2025_12_15,7618,1765809965,25257.0,B,7574,7665,79.25,53.0
2025_12_15,7665,1765810200,25310.0,T,7618,7794,53.0,127.25
2025_12_15,7794,1765810845,25182.75,B,7665,7806,127.25,37.0
2025_12_15,7806,1765810905,25219.75,T,7794,7836,37.0,53.0
2025_12_15,7836,1765811055,25166.75,B,7806,7857,53.0,69.0
2025_12_15,7857,1765811160,25235.75,T,7836,7869,69.0,38.0
2025_12_15,7869,1765811220,25197.75,B,7857,7874,38.0,30.25
2025_12_15,7874,1765811245,25228.0,T,7869,8025,30.25,108.5
2025_12_15,8025,1765812000,25119.5,B,7874,8038,108.5,53.0
2025_12_15,8038,1765812065,25172.5,T,8025,8102,53.0,121.0
2025_12_15,8102,1765812385,25051.5,B,8038,8114,121.0,33.75
2025_12_15,8114,1765812445,25085.25,T,8102,8135,33.75,52.0
2025_12_15,8135,1765812550,25033.25,B,8114,8176,52.0,91.75
2025_12_15,8176,1765812755,25125.0,T,8135,8181,91.75,34.0
2025_12_15,8181,1765812780,25091.0,B,8176,8209,34.0,46.75
2025_12_15,8209,1765812920,25137.75,T,8181,8229,46.75,56.0
2025_12_15,8229,1765813020,25081.75,B,8209,8247,56.0,46.25
2025_12_15,8247,1765813110,25128.0,T,8229,8271,46.25,51.0
2025_12_15,8271,1765813230,25077.0,B,8247,8331,51.0,119.25
2025_12_15,8331,1765813530,25196.25,T,8271,8433,119.25,77.75
2025_12_15,8433,1765814040,25118.5,B,8331,8454,77.75,36.0
2025_12_15,8454,1765814145,25154.5,T,8433,8476,36.0,31.0
2025_12_15,8476,1765814255,25123.5,B,8454,8509,31.0,37.5
2025_12_15,8509,1765814420,25161.0,T,8476,8553,37.5,39.75
2025_12_15,8553,1765814640,25121.25,B,8509,8570,39.75,58.75
2025_12_15,8570,1765814725,25180.0,T,8553,8577,58.75,31.25
2025_12_15,8577,1765814760,25148.75,B,8570,8626,31.25,45.75
2025_12_15,8626,1765815005,25194.5,T,8577,8662,45.75,51.25
2025_12_15,8662,1765815185,25143.25,B,8626,8855,51.25,123.5
2025_12_15,8855,1765816150,25266.75,T,8662,9075,123.5,147.75
2025_12_15,9075,1765817250,25119.0,B,8855,9175,147.75,75.25
2025_12_15,9175,1765817750,25194.25,T,9075,9189,75.25,52.25
2025_12_15,9189,1765817820,25142.0,B,9175,9232,52.25,36.25
2025_12_15,9232,1765818035,25178.25,T,9189,9264,36.25,32.75
2025_12_15,9264,1765818196,25145.5,B,9232,9353,32.75,31.75
2025_12_15,9353,1765818640,25177.25,T,9264,9417,31.75,48.25
2025_12_15,9417,1765818965,25129.0,B,9353,9588,48.25,38.0
2025_12_15,9588,1765819820,25167.0,T,9417,9627,38.0,42.25
2025_12_15,9627,1765820015,25124.75,B,9588,9738,42.25,63.0
2025_12_15,9738,1765820575,25187.75,T,9627,9857,63.0,103.5
2025_12_15,9857,1765821170,25084.25,B,9738,9942,103.5,49.75
2025_12_15,9942,1765821595,25134.0,T,9857,9968,49.75,32.25
2025_12_15,9968,1765821725,25101.75,B,9942,10129,32.25,62.0
2025_12_15,10129,1765822530,25163.75,T,9968,10315,62.0,83.5
2025_12_15,10315,1765823460,25080.25,B,10129,10355,83.5,39.5
2025_12_15,10355,1765823660,25119.75,T,10315,10367,39.5,31.5
2025_12_15,10367,1765823720,25088.25,B,10355,10753,31.5,93.25
2025_12_15,10753,1765825655,25181.5,T,10367,10874,93.25,57.5
2025_12_15,10874,1765826260,25124.0,B,10753,10908,57.5,34.0
2025_12_15,10908,1765826430,25158.0,T,10874,11219,34.0,51.75
2025_12_15,11219,1765827986,25106.25,B,10908,11377,51.75,48.25
2025_12_15,11377,1765828775,25154.5,T,11219,11407,48.25,45.5
2025_12_15,11407,1765828925,25109.0,B,11377,11520,45.5,48.25
2025_12_15,11520,1765829495,25157.25,T,11407,11764,48.25,63.25
2025_12_15,11764,1765830720,25094.0,B,11520,11864,63.25,32.75
2025_12_15,11864,1765831220,25126.75,T,11764,11911,32.75,34.25
2025_12_15,11911,1765831455,25092.5,B,11864,11989,34.25,32.25
2025_12_15,11989,1765831845,25124.75,T,11911,12144,32.25,47.75
2025_12_15,12144,1765832620,25077.0,B,11989,12631,47.75,45.0
2025_12_16,159,1765844171,24993.0,B,8,312,75.25,53.5
2025_12_16,312,1765845165,25046.5,T,159,539,53.5,64.0
2025_12_16,539,1765846861,24982.5,B,312,637,64.0,31.5
2025_12_16,637,1765847482,25014.0,T,539,875,31.5,149.25
2025_12_16,875,1765849215,24864.75,B,637,885,149.25,34.75
2025_12_16,885,1765849265,24899.5,T,875,916,34.75,34.25
2025_12_16,916,1765849420,24865.25,B,885,1031,34.25,54.25
2025_12_16,1031,1765850026,24919.5,T,916,1137,54.25,41.25
2025_12_16,1137,1765850630,24878.25,B,1031,1336,41.25,58.75
2025_12_16,1336,1765852035,24937.0,T,1137,1437,58.75,46.0
2025_12_16,1437,1765852825,24891.0,B,1336,1488,46.0,34.0
2025_12_16,1488,1765853165,24925.0,T,1437,1827,34.0,69.25
2025_12_16,1827,1765856036,24855.75,B,1488,1971,69.25,66.0
2025_12_16,1971,1765857251,24921.75,T,1827,2065,66.0,47.5
2025_12_16,2065,1765858147,24874.25,B,1971,2252,47.5,53.25
2025_12_16,2252,1765860490,24927.5,T,2065,2619,53.25,69.75
2025_12_16,2619,1765864925,24857.75,B,2252,2899,69.75,41.25
2025_12_16,2899,1765868520,24899.0,T,2619,3104,41.25,71.0
2025_12_16,3104,1765871085,24828.0,B,2899,3777,71.0,156.25
2025_12_16,3777,1765876522,24984.25,T,3104,4020,156.25,64.75
2025_12_16,4020,1765878965,24919.5,B,3777,4326,64.75,105.75
2025_12_16,4326,1765881927,25025.25,T,4020,4492,105.75,36.5
2025_12_16,4492,1765884139,24988.75,B,4326,5028,36.5,86.25
2025_12_16,5028,1765888895,25075.0,T,4492,5305,86.25,60.25
2025_12_16,5305,1765891115,25014.75,B,5028,5403,60.25,95.25
2025_12_16,5403,1765891801,25110.0,T,5305,5403,95.25,73.0
2025_12_16,5403,1765891801,25037.0,B,5403,5431,73.0,98.25
2025_12_16,5431,1765891940,25135.25,T,5403,5509,98.25,105.25
2025_12_16,5509,1765892347,25030.0,B,5431,5564,105.25,40.75
2025_12_16,5564,1765892630,25070.75,T,5509,5578,40.75,42.5
2025_12_16,5578,1765892700,25028.25,B,5564,5603,42.5,36.75
2025_12_16,5603,1765892832,25065.0,T,5578,5670,36.75,70.5
2025_12_16,5670,1765893226,24994.5,B,5603,5700,70.5,31.75
2025_12_16,5700,1765893381,25026.25,T,5670,5750,31.75,46.25
2025_12_16,5750,1765893680,24980.0,B,5700,5911,46.25,66.25
2025_12_16,5911,1765894580,25046.25,T,5750,6069,66.25,78.75
2025_12_16,6069,1765895400,24967.5,B,5911,6078,78.75,94.5
2025_12_16,6078,1765895445,25062.0,T,6069,6085,94.5,40.75
2025_12_16,6085,1765895480,25021.25,B,6078,6092,40.75,53.75
2025_12_16,6092,1765895515,25075.0,T,6085,6106,53.75,52.0
2025_12_16,6106,1765895585,25023.0,B,6092,6110,52.0,31.5
2025_12_16,6110,1765895605,25054.5,T,6106,6113,31.5,37.75
2025_12_16,6113,1765895620,25016.75,B,6110,6117,37.75,41.75
2025_12_16,6117,1765895640,25058.5,T,6113,6142,41.75,41.5
2025_12_16,6142,1765895765,25017.0,B,6117,6154,41.5,89.75
2025_12_16,6154,1765895825,25106.75,T,6142,6158,89.75,44.5
2025_12_16,6158,1765895845,25062.25,B,6154,6163,44.5,30.5
2025_12_16,6163,1765895870,25092.75,T,6158,6236,30.5,100.5
2025_12_16,6236,1765896240,24992.25,B,6163,6248,100.5,46.75
2025_12_16,6248,1765896300,25039.0,T,6236,6260,46.75,78.0
2025_12_16,6260,1765896360,24961.0,B,6248,6317,78.0,156.75
2025_12_16,6317,1765896645,25117.75,T,6260,6317,156.75,38.0
2025_12_16,6317,1765896645,25079.75,B,6317,6329,38.0,67.25
2025_12_16,6329,1765896705,25147.0,T,6317,6357,67.25,71.5
2025_12_16,6357,1765896845,25075.5,B,6329,6428,71.5,89.0
2025_12_16,6428,1765897200,25164.5,T,6357,6476,89.0,92.0
2025_12_16,6476,1765897440,25072.5,B,6428,6500,92.0,61.0
2025_12_16,6500,1765897560,25133.5,T,6476,6502,61.0,33.5
2025_12_16,6502,1765897570,25100.0,B,6500,6524,33.5,58.5
2025_12_16,6524,1765897680,25158.5,T,6502,6560,58.5,97.0
2025_12_16,6560,1765897860,25061.5,B,6524,6572,97.0,39.5
2025_12_16,6572,1765897920,25101.0,T,6560,6576,39.5,37.5
2025_12_16,6576,1765897940,25063.5,B,6572,6587,37.5,30.75
2025_12_16,6587,1765897995,25094.25,T,6576,6757,30.75,157.0
2025_12_16,6757,1765898845,24937.25,B,6587,6815,157.0,109.75
2025_12_16,6815,1765899135,25047.0,T,6757,6894,109.75,87.0
2025_12_16,6894,1765899530,24960.0,B,6815,6908,87.0,38.25
2025_12_16,6908,1765899600,24998.25,T,6894,6932,38.25,45.25
2025_12_16,6932,1765899720,24953.0,B,6908,6996,45.25,107.25
2025_12_16,6996,1765900040,25060.25,T,6932,7037,107.25,71.25
2025_12_16,7037,1765900245,24989.0,B,6996,7103,71.25,107.25
2025_12_16,7103,1765900575,25096.25,T,7037,7126,107.25,45.0
2025_12_16,7126,1765900690,25051.25,B,7103,7156,45.0,49.5
2025_12_16,7156,1765900840,25100.75,T,7126,7355,49.5,127.0
2025_12_16,7355,1765901846,24973.75,B,7156,7383,127.0,49.75
2025_12_16,7383,1765901985,25023.5,T,7355,7483,49.75,52.5
2025_12_16,7483,1765902485,24971.0,B,7383,7574,52.5,59.5
2025_12_16,7574,1765902940,25030.5,T,7483,7604,59.5,58.0
2025_12_16,7604,1765903090,24972.5,B,7574,7617,58.0,41.0
2025_12_16,7617,1765903155,25013.5,T,7604,7643,41.0,34.5
2025_12_16,7643,1765903285,24979.0,B,7617,7698,34.5,63.25
2025_12_16,7698,1765903570,25042.25,T,7643,7713,63.25,35.0
2025_12_16,7713,1765903645,25007.25,B,7698,7758,35.0,73.25
2025_12_16,7758,1765903870,25080.5,T,7713,7794,73.25,48.25
2025_12_16,7794,1765904055,25032.25,B,7758,7898,48.25,76.0
2025_12_16,7898,1765904580,25108.25,T,7794,7986,76.0,72.25
2025_12_16,7986,1765905030,25036.0,B,7898,8049,72.25,75.25
2025_12_16,8049,1765905345,25111.25,T,7986,8188,75.25,95.0
2025_12_16,8188,1765906095,25016.25,B,8049,8279,95.0,60.75
2025_12_16,8279,1765906565,25077.0,T,8188,8375,60.75,83.75
2025_12_16,8375,1765907065,24993.25,B,8279,8417,83.75,33.0
2025_12_16,8417,1765907280,25026.25,T,8375,8585,33.0,93.25
2025_12_16,8585,1765908210,24933.0,B,8417,8603,93.25,52.25
2025_12_16,8603,1765908300,24985.25,T,8585,8623,52.25,48.0
2025_12_16,8623,1765908400,24937.25,B,8603,8671,48.0,48.0
2025_12_16,8671,1765908656,24985.25,T,8623,8692,48.0,38.5
2025_12_16,8692,1765908770,24946.75,B,8671,8725,38.5,41.25
2025_12_16,8725,1765908951,24988.0,T,8692,8773,41.25,37.75
