concept,tf,regime_2d,shift_s,n,corr
reversion_prob_w,1m,FLAT_CHOPPY,-12,17463,0.022109738548548526
reversion_prob_w,1m,FLAT_CHOPPY,-8,17463,0.021174455927369572
reversion_prob_w,1m,FLAT_CHOPPY,-4,17463,0.026057962669337294
reversion_prob_w,1m,FLAT_CHOPPY,-2,17463,0.030085795579323633
reversion_prob_w,1m,FLAT_CHOPPY,-1,17463,0.01893677707129547
reversion_prob_w,1m,FLAT_CHOPPY,0,17463,0.015570922149143046
reversion_prob_w,1m,FLAT_CHOPPY,1,17462,0.016000676247446204
reversion_prob_w,1m,FLAT_CHOPPY,2,17461,0.016585170330963
reversion_prob_w,1m,FLAT_CHOPPY,4,17459,0.01594085342619346
reversion_prob_w,1m,FLAT_CHOPPY,8,17455,0.0045042437307523395
reversion_prob_w,1m,FLAT_CHOPPY,12,17451,-0.002237241968797734
reversion_prob_w,5m,UP_SMOOTH,-12,6738,-0.003920205416267422
reversion_prob_w,5m,UP_SMOOTH,-8,6738,-0.03527039036264214
reversion_prob_w,5m,UP_SMOOTH,-4,6738,-0.036009273917296664
reversion_prob_w,5m,UP_SMOOTH,-2,6738,-0.032666860720468836
reversion_prob_w,5m,UP_SMOOTH,-1,6738,-0.018552744852599865
reversion_prob_w,5m,UP_SMOOTH,0,6738,-0.021119525875624198
reversion_prob_w,5m,UP_SMOOTH,1,6738,-0.014824459391175524
reversion_prob_w,5m,UP_SMOOTH,2,6738,-0.007683266141895615
reversion_prob_w,5m,UP_SMOOTH,4,6738,0.004728593195850555
reversion_prob_w,5m,UP_SMOOTH,8,6738,-0.005020617478614476
reversion_prob_w,5m,UP_SMOOTH,12,6738,-0.008445211844877643
reversion_prob_w,5m,UP_CHOPPY,-12,3744,0.00872861672728972
reversion_prob_w,5m,UP_CHOPPY,-8,3744,-0.01734717687791405
reversion_prob_w,5m,UP_CHOPPY,-4,3744,-0.034312504859182365
reversion_prob_w,5m,UP_CHOPPY,-2,3744,-0.03527833881186684
reversion_prob_w,5m,UP_CHOPPY,-1,3744,-0.009229801845629758
reversion_prob_w,5m,UP_CHOPPY,0,3744,-0.011315809145621239
reversion_prob_w,5m,UP_CHOPPY,1,3744,-0.013984090649193703
reversion_prob_w,5m,UP_CHOPPY,2,3744,0.001336569947543014
reversion_prob_w,5m,UP_CHOPPY,4,3744,0.01533205456276608
reversion_prob_w,5m,UP_CHOPPY,8,3744,0.013451295428603387
reversion_prob_w,5m,UP_CHOPPY,12,3744,0.007282211588475165
reversion_prob_w,5m,DOWN_SMOOTH,-12,4362,0.032491519665617107
reversion_prob_w,5m,DOWN_SMOOTH,-8,4362,0.039265856344923
reversion_prob_w,5m,DOWN_SMOOTH,-4,4362,0.0360979074655592
reversion_prob_w,5m,DOWN_SMOOTH,-2,4362,0.033975512300364295
reversion_prob_w,5m,DOWN_SMOOTH,-1,4362,0.009079406258244589
reversion_prob_w,5m,DOWN_SMOOTH,0,4362,0.013461544727522666
reversion_prob_w,5m,DOWN_SMOOTH,1,4362,0.004118980330007155
reversion_prob_w,5m,DOWN_SMOOTH,2,4362,-0.0017541517361285871
reversion_prob_w,5m,DOWN_SMOOTH,4,4362,-0.002523728832068726
reversion_prob_w,5m,DOWN_SMOOTH,8,4362,-0.020317768831556875
reversion_prob_w,5m,DOWN_SMOOTH,12,4362,-0.031982696281702666
reversion_prob_w,5m,DOWN_CHOPPY,-12,2844,0.024004424663657903
reversion_prob_w,5m,DOWN_CHOPPY,-8,2844,0.032724141467357235
reversion_prob_w,5m,DOWN_CHOPPY,-4,2844,0.016390010316302016
reversion_prob_w,5m,DOWN_CHOPPY,-2,2844,0.005496936749766063
reversion_prob_w,5m,DOWN_CHOPPY,-1,2844,-0.023932613820560715
reversion_prob_w,5m,DOWN_CHOPPY,0,2844,-0.007808969465492536
reversion_prob_w,5m,DOWN_CHOPPY,1,2844,-0.003025225653554838
reversion_prob_w,5m,DOWN_CHOPPY,2,2844,-0.01014975420923207
reversion_prob_w,5m,DOWN_CHOPPY,4,2844,0.007556610639991682
reversion_prob_w,5m,DOWN_CHOPPY,8,2844,0.02275964918695743
reversion_prob_w,5m,DOWN_CHOPPY,12,2844,0.0237634466104314
reversion_prob_w,5m,FLAT_SMOOTH,-12,9282,0.0368371059715007
reversion_prob_w,5m,FLAT_SMOOTH,-8,9281,0.03541714934055653
reversion_prob_w,5m,FLAT_SMOOTH,-4,9277,0.02602724282586291
reversion_prob_w,5m,FLAT_SMOOTH,-2,9275,0.017725102746511054
reversion_prob_w,5m,FLAT_SMOOTH,-1,9274,-0.0014410818545615351
reversion_prob_w,5m,FLAT_SMOOTH,0,9273,-0.014206699216981809
reversion_prob_w,5m,FLAT_SMOOTH,1,9273,-0.02257486789441608
reversion_prob_w,5m,FLAT_SMOOTH,2,9273,-0.018157703932606736
reversion_prob_w,5m,FLAT_SMOOTH,4,9273,-0.015356879671922691
reversion_prob_w,5m,FLAT_SMOOTH,8,9273,-0.007417227180660786
reversion_prob_w,5m,FLAT_SMOOTH,12,9273,0.010319925548881732
reversion_prob_w,5m,FLAT_CHOPPY,-12,17463,0.00927140702962198
reversion_prob_w,5m,FLAT_CHOPPY,-8,17463,0.018577881965276755
reversion_prob_w,5m,FLAT_CHOPPY,-4,17463,0.016986264092344078
reversion_prob_w,5m,FLAT_CHOPPY,-2,17463,0.00849768499778156
reversion_prob_w,5m,FLAT_CHOPPY,-1,17463,0.005544775291306399
reversion_prob_w,5m,FLAT_CHOPPY,0,17463,0.003893972749860299
reversion_prob_w,5m,FLAT_CHOPPY,1,17462,0.004155417913155733
reversion_prob_w,5m,FLAT_CHOPPY,2,17461,0.0019305619448299863
reversion_prob_w,5m,FLAT_CHOPPY,4,17459,0.001645537716768364
reversion_prob_w,5m,FLAT_CHOPPY,8,17455,-0.01166416442607009
reversion_prob_w,5m,FLAT_CHOPPY,12,17451,-0.008679144408154836
reversion_prob_w,15m,UP_SMOOTH,-12,6738,-0.14661529424342398
reversion_prob_w,15m,UP_SMOOTH,-8,6738,-0.18061275029740154
reversion_prob_w,15m,UP_SMOOTH,-4,6738,-0.11057519496208092
reversion_prob_w,15m,UP_SMOOTH,-2,6738,-0.062186271055011975
reversion_prob_w,15m,UP_SMOOTH,-1,6738,-0.05363553010027373
reversion_prob_w,15m,UP_SMOOTH,0,6738,-0.04721553279745322
reversion_prob_w,15m,UP_SMOOTH,1,6738,-0.04452761023347102
reversion_prob_w,15m,UP_SMOOTH,2,6738,-0.040634856275103236
reversion_prob_w,15m,UP_SMOOTH,4,6738,-0.031684833209211366
reversion_prob_w,15m,UP_SMOOTH,8,6738,-0.03723395089337309
reversion_prob_w,15m,UP_SMOOTH,12,6738,-0.02184182932311678
reversion_prob_w,15m,UP_CHOPPY,-12,3744,-0.05003947612506098
reversion_prob_w,15m,UP_CHOPPY,-8,3744,-0.10335190439620477
reversion_prob_w,15m,UP_CHOPPY,-4,3744,-0.07256537680044484
reversion_prob_w,15m,UP_CHOPPY,-2,3744,0.0004013278471231704
reversion_prob_w,15m,UP_CHOPPY,-1,3744,0.012765736749214475
reversion_prob_w,15m,UP_CHOPPY,0,3744,0.020556705703922987
reversion_prob_w,15m,UP_CHOPPY,1,3744,0.021608075843618357
reversion_prob_w,15m,UP_CHOPPY,2,3744,0.027419613128694037
reversion_prob_w,15m,UP_CHOPPY,4,3744,0.03607728995103631
reversion_prob_w,15m,UP_CHOPPY,8,3744,0.05051344552197271
reversion_prob_w,15m,UP_CHOPPY,12,3744,-0.009183206174626549
reversion_prob_w,15m,DOWN_SMOOTH,-12,4362,0.190070955881336
reversion_prob_w,15m,DOWN_SMOOTH,-8,4362,0.20781816212055032
reversion_prob_w,15m,DOWN_SMOOTH,-4,4362,0.14021089448099655
reversion_prob_w,15m,DOWN_SMOOTH,-2,4362,0.09064410217512836
reversion_prob_w,15m,DOWN_SMOOTH,-1,4362,0.07486434912019967
reversion_prob_w,15m,DOWN_SMOOTH,0,4362,0.06031439654007424
reversion_prob_w,15m,DOWN_SMOOTH,1,4362,0.04105004380177349
reversion_prob_w,15m,DOWN_SMOOTH,2,4362,0.020306254409085806
reversion_prob_w,15m,DOWN_SMOOTH,4,4362,0.002963418312247274
reversion_prob_w,15m,DOWN_SMOOTH,8,4362,0.012253810464065939
reversion_prob_w,15m,DOWN_SMOOTH,12,4362,-0.007100530981262915
reversion_prob_w,15m,DOWN_CHOPPY,-12,2844,0.11759714579315099
reversion_prob_w,15m,DOWN_CHOPPY,-8,2844,0.07153751723046581
reversion_prob_w,15m,DOWN_CHOPPY,-4,2844,-0.01103920645608567
reversion_prob_w,15m,DOWN_CHOPPY,-2,2844,-0.04710662484552293
reversion_prob_w,15m,DOWN_CHOPPY,-1,2844,-0.03906357995921321
reversion_prob_w,15m,DOWN_CHOPPY,0,2844,-0.02352614352161899
reversion_prob_w,15m,DOWN_CHOPPY,1,2844,-0.0001416691566640236
reversion_prob_w,15m,DOWN_CHOPPY,2,2844,0.02207873573060735
reversion_prob_w,15m,DOWN_CHOPPY,4,2844,0.041572841000328514
reversion_prob_w,15m,DOWN_CHOPPY,8,2844,0.04673526247299297
reversion_prob_w,15m,DOWN_CHOPPY,12,2844,0.006521631089176626
reversion_prob_w,15m,FLAT_SMOOTH,-12,9258,0.07843896967073895
reversion_prob_w,15m,FLAT_SMOOTH,-8,9254,0.06796668821992188
reversion_prob_w,15m,FLAT_SMOOTH,-4,9250,0.02473313218844212
reversion_prob_w,15m,FLAT_SMOOTH,-2,9248,-0.010578520782774246
reversion_prob_w,15m,FLAT_SMOOTH,-1,9247,-0.021145300774128576
reversion_prob_w,15m,FLAT_SMOOTH,0,9246,-0.023359809190974468
reversion_prob_w,15m,FLAT_SMOOTH,1,9246,-0.017301915293745855
reversion_prob_w,15m,FLAT_SMOOTH,2,9246,-0.006756098100044003
reversion_prob_w,15m,FLAT_SMOOTH,4,9246,0.007147021423389957
reversion_prob_w,15m,FLAT_SMOOTH,8,9246,0.0056803545760845744
reversion_prob_w,15m,FLAT_SMOOTH,12,9246,0.02211103148284782
reversion_prob_w,15m,FLAT_CHOPPY,-12,17463,0.0858988533239155
reversion_prob_w,15m,FLAT_CHOPPY,-8,17463,0.07254216944107471
reversion_prob_w,15m,FLAT_CHOPPY,-4,17463,0.034752225509930505
reversion_prob_w,15m,FLAT_CHOPPY,-2,17463,-0.0002924308130049797
reversion_prob_w,15m,FLAT_CHOPPY,-1,17463,-0.008940137901075179
reversion_prob_w,15m,FLAT_CHOPPY,0,17463,-0.011428533731706407
reversion_prob_w,15m,FLAT_CHOPPY,1,17462,-0.012487625304860745
reversion_prob_w,15m,FLAT_CHOPPY,2,17461,-0.013438347234108815
reversion_prob_w,15m,FLAT_CHOPPY,4,17459,-0.01612891942755341
reversion_prob_w,15m,FLAT_CHOPPY,8,17455,-0.02286270911578379
reversion_prob_w,15m,FLAT_CHOPPY,12,17451,-0.02910614244760155
reversion_prob_w,1h,UP_SMOOTH,-12,6738,-0.1803898854276015
reversion_prob_w,1h,UP_SMOOTH,-8,6738,-0.07561040285502714
reversion_prob_w,1h,UP_SMOOTH,-4,6738,-0.04102713762146428
reversion_prob_w,1h,UP_SMOOTH,-2,6738,-0.051890589048316296
reversion_prob_w,1h,UP_SMOOTH,-1,6738,-0.06063815228667518
reversion_prob_w,1h,UP_SMOOTH,0,6738,-0.07269191347415214
reversion_prob_w,1h,UP_SMOOTH,1,6738,-0.08055506627713711
reversion_prob_w,1h,UP_SMOOTH,2,6738,-0.08387602456538276
reversion_prob_w,1h,UP_SMOOTH,4,6738,-0.08172604418481276
reversion_prob_w,1h,UP_SMOOTH,8,6738,-0.06540989075204016
reversion_prob_w,1h,UP_SMOOTH,12,6738,-0.026528751240338124
reversion_prob_w,1h,UP_CHOPPY,-12,3744,-0.0714735981326009
reversion_prob_w,1h,UP_CHOPPY,-8,3744,-0.03231857946367753
reversion_prob_w,1h,UP_CHOPPY,-4,3744,-0.025080820019376244
reversion_prob_w,1h,UP_CHOPPY,-2,3744,-0.005446226426691032
reversion_prob_w,1h,UP_CHOPPY,-1,3744,-0.0018690240771281007
reversion_prob_w,1h,UP_CHOPPY,0,3744,0.0004664981614061491
reversion_prob_w,1h,UP_CHOPPY,1,3744,-0.00015467496796548835
reversion_prob_w,1h,UP_CHOPPY,2,3744,-0.0014394485099239885
reversion_prob_w,1h,UP_CHOPPY,4,3744,0.001642638834925388
reversion_prob_w,1h,UP_CHOPPY,8,3744,0.008590675208272712
reversion_prob_w,1h,UP_CHOPPY,12,3744,-0.0201999720198899
reversion_prob_w,1h,DOWN_SMOOTH,-12,4362,0.2420676248510466
reversion_prob_w,1h,DOWN_SMOOTH,-8,4362,0.10016078971515524
reversion_prob_w,1h,DOWN_SMOOTH,-4,4362,0.01239113777780503
reversion_prob_w,1h,DOWN_SMOOTH,-2,4362,-0.013195795159707608
reversion_prob_w,1h,DOWN_SMOOTH,-1,4362,-0.024334757503370975
reversion_prob_w,1h,DOWN_SMOOTH,0,4362,-0.03514161898407612
reversion_prob_w,1h,DOWN_SMOOTH,1,4362,-0.04865670416044947
reversion_prob_w,1h,DOWN_SMOOTH,2,4362,-0.0530728104232126
reversion_prob_w,1h,DOWN_SMOOTH,4,4362,-0.054611826405729
reversion_prob_w,1h,DOWN_SMOOTH,8,4362,-0.06272716321562267
reversion_prob_w,1h,DOWN_SMOOTH,12,4362,-0.04859494230219137
reversion_prob_w,1h,DOWN_CHOPPY,-12,2844,0.18607574535936816
reversion_prob_w,1h,DOWN_CHOPPY,-8,2844,0.14083335920220771
reversion_prob_w,1h,DOWN_CHOPPY,-4,2844,0.10175364580560413
reversion_prob_w,1h,DOWN_CHOPPY,-2,2844,0.08932153372433481
reversion_prob_w,1h,DOWN_CHOPPY,-1,2844,0.0839021447043911
reversion_prob_w,1h,DOWN_CHOPPY,0,2844,0.07971413105484687
reversion_prob_w,1h,DOWN_CHOPPY,1,2844,0.05919891780685378
reversion_prob_w,1h,DOWN_CHOPPY,2,2844,0.0385999250873609
reversion_prob_w,1h,DOWN_CHOPPY,4,2844,0.0018922256239835744
reversion_prob_w,1h,DOWN_CHOPPY,8,2844,-0.03370776804895355
reversion_prob_w,1h,DOWN_CHOPPY,12,2844,-0.05126325769256357
reversion_prob_w,1h,FLAT_SMOOTH,-12,9162,0.066870229197523
reversion_prob_w,1h,FLAT_SMOOTH,-8,9158,-0.012131752940757662
reversion_prob_w,1h,FLAT_SMOOTH,-4,9154,-0.023947666104140043
reversion_prob_w,1h,FLAT_SMOOTH,-2,9152,-0.005921890100983187
reversion_prob_w,1h,FLAT_SMOOTH,-1,9151,-0.001618317555019774
reversion_prob_w,1h,FLAT_SMOOTH,0,9150,0.005753190987105505
reversion_prob_w,1h,FLAT_SMOOTH,1,9150,0.011778501708449598
reversion_prob_w,1h,FLAT_SMOOTH,2,9150,0.017386027714998104
reversion_prob_w,1h,FLAT_SMOOTH,4,9150,0.031412488390052486
reversion_prob_w,1h,FLAT_SMOOTH,8,9150,0.03389619553703514
reversion_prob_w,1h,FLAT_SMOOTH,12,9150,-0.005186242357929306
reversion_prob_w,1h,FLAT_CHOPPY,-12,17463,0.0989353752708482
reversion_prob_w,1h,FLAT_CHOPPY,-8,17463,0.019211876138006893
reversion_prob_w,1h,FLAT_CHOPPY,-4,17463,-0.02250484941418637
reversion_prob_w,1h,FLAT_CHOPPY,-2,17463,-0.03300269192456111
reversion_prob_w,1h,FLAT_CHOPPY,-1,17463,-0.03539557782711638
reversion_prob_w,1h,FLAT_CHOPPY,0,17463,-0.037072648203955054
reversion_prob_w,1h,FLAT_CHOPPY,1,17462,-0.03978731950968897
reversion_prob_w,1h,FLAT_CHOPPY,2,17461,-0.04083747019977519
reversion_prob_w,1h,FLAT_CHOPPY,4,17459,-0.0417004023712302
reversion_prob_w,1h,FLAT_CHOPPY,8,17455,-0.03547027637857999
reversion_prob_w,1h,FLAT_CHOPPY,12,17451,-0.025989874608156282
hurst_w,5s,UP_SMOOTH,-12,6738,0.03657643881851885
hurst_w,5s,UP_SMOOTH,-8,6738,0.035201527063434136
hurst_w,5s,UP_SMOOTH,-4,6738,0.025621390302720794
hurst_w,5s,UP_SMOOTH,-2,6738,0.02006389663344012
hurst_w,5s,UP_SMOOTH,-1,6738,0.017968101516905727
hurst_w,5s,UP_SMOOTH,0,6738,0.023072601198238268
hurst_w,5s,UP_SMOOTH,1,6738,0.024223460476317647
hurst_w,5s,UP_SMOOTH,2,6738,0.01647195333972401
hurst_w,5s,UP_SMOOTH,4,6738,0.020050954992338173
hurst_w,5s,UP_SMOOTH,8,6738,0.021525180167311884
hurst_w,5s,UP_SMOOTH,12,6738,0.006843797891430001
hurst_w,5s,UP_CHOPPY,-12,3744,0.015725300756792585
hurst_w,5s,UP_CHOPPY,-8,3744,0.010792905983127207
hurst_w,5s,UP_CHOPPY,-4,3744,-0.005132655433854171
hurst_w,5s,UP_CHOPPY,-2,3744,-0.012153569818711312
hurst_w,5s,UP_CHOPPY,-1,3744,-0.013785867695437458
hurst_w,5s,UP_CHOPPY,0,3744,0.006200143132794156
hurst_w,5s,UP_CHOPPY,1,3744,-0.006021048541897195
hurst_w,5s,UP_CHOPPY,2,3744,-0.0024930658699847483
hurst_w,5s,UP_CHOPPY,4,3744,-0.013753062382064524
hurst_w,5s,UP_CHOPPY,8,3744,-0.008007051808593133
hurst_w,5s,UP_CHOPPY,12,3744,-0.000366759706181945
hurst_w,5s,DOWN_SMOOTH,-12,4362,-0.016894084893320383
hurst_w,5s,DOWN_SMOOTH,-8,4362,-0.04122914244107506
hurst_w,5s,DOWN_SMOOTH,-4,4362,-0.04080324196111671
hurst_w,5s,DOWN_SMOOTH,-2,4362,-0.048224078258656086
hurst_w,5s,DOWN_SMOOTH,-1,4362,-0.05264225124966425
hurst_w,5s,DOWN_SMOOTH,0,4362,-0.05410916385050369
hurst_w,5s,DOWN_SMOOTH,1,4362,-0.05360642051743114
hurst_w,5s,DOWN_SMOOTH,2,4362,-0.048283138048181795
hurst_w,5s,DOWN_SMOOTH,4,4362,-0.04001574482985138
hurst_w,5s,DOWN_SMOOTH,8,4362,-0.0021713449914225864
hurst_w,5s,DOWN_SMOOTH,12,4362,0.0007156531293438325
hurst_w,5s,DOWN_CHOPPY,-12,2844,-0.02287943498916086
hurst_w,5s,DOWN_CHOPPY,-8,2844,-0.0384918487296225
hurst_w,5s,DOWN_CHOPPY,-4,2844,-0.01318611987567079
hurst_w,5s,DOWN_CHOPPY,-2,2844,0.008401086821476897
hurst_w,5s,DOWN_CHOPPY,-1,2844,0.00407783741585788
hurst_w,5s,DOWN_CHOPPY,0,2844,0.0048452904397586136
hurst_w,5s,DOWN_CHOPPY,1,2844,0.005897424254919613
hurst_w,5s,DOWN_CHOPPY,2,2844,0.007903537940623677
hurst_w,5s,DOWN_CHOPPY,4,2844,0.00426057832139528
hurst_w,5s,DOWN_CHOPPY,8,2844,-0.00580553474516044
hurst_w,5s,DOWN_CHOPPY,12,2844,0.00023145943869730238
hurst_w,5s,FLAT_SMOOTH,-12,9282,-0.01845338876557973
hurst_w,5s,FLAT_SMOOTH,-8,9282,-0.01088108987949122
hurst_w,5s,FLAT_SMOOTH,-4,9282,-0.0027415587603943823
hurst_w,5s,FLAT_SMOOTH,-2,9282,0.016248486756351502
hurst_w,5s,FLAT_SMOOTH,-1,9282,0.02212651788025221
hurst_w,5s,FLAT_SMOOTH,0,9281,0.021467474096496682
hurst_w,5s,FLAT_SMOOTH,1,9281,0.019989872011278536
hurst_w,5s,FLAT_SMOOTH,2,9281,0.016564087385837045
hurst_w,5s,FLAT_SMOOTH,4,9281,0.012628329003979413
hurst_w,5s,FLAT_SMOOTH,8,9281,0.007068214637662675
hurst_w,5s,FLAT_SMOOTH,12,9281,0.00291994904458986
hurst_w,5s,FLAT_CHOPPY,-12,17463,-0.011649725802892776
hurst_w,5s,FLAT_CHOPPY,-8,17463,-0.006529964545110409
hurst_w,5s,FLAT_CHOPPY,-4,17463,0.00539616198017805
hurst_w,5s,FLAT_CHOPPY,-2,17463,0.010480009543214985
hurst_w,5s,FLAT_CHOPPY,-1,17463,0.014419029139288752
hurst_w,5s,FLAT_CHOPPY,0,17463,0.011297945023810213
hurst_w,5s,FLAT_CHOPPY,1,17462,0.012144270230638514
hurst_w,5s,FLAT_CHOPPY,2,17461,0.009587229459171938
hurst_w,5s,FLAT_CHOPPY,4,17459,0.008203115647684294
hurst_w,5s,FLAT_CHOPPY,8,17455,0.0009166293168310521
hurst_w,5s,FLAT_CHOPPY,12,17451,-0.003826977039945644
hurst_w,1m,UP_SMOOTH,-12,6738,0.08361494377401937
hurst_w,1m,UP_SMOOTH,-8,6738,0.04474996873006646
hurst_w,1m,UP_SMOOTH,-4,6738,0.015172634961489644
hurst_w,1m,UP_SMOOTH,-2,6738,0.012151202525089604
hurst_w,1m,UP_SMOOTH,-1,6738,0.008825601688390685
hurst_w,1m,UP_SMOOTH,0,6738,0.007604451511335882
hurst_w,1m,UP_SMOOTH,1,6738,0.011064882277262204
hurst_w,1m,UP_SMOOTH,2,6738,0.014935808554245703
hurst_w,1m,UP_SMOOTH,4,6738,0.013959875359405986
hurst_w,1m,UP_SMOOTH,8,6738,0.0017720021402452995
hurst_w,1m,UP_SMOOTH,12,6738,-0.0032391647817751287
hurst_w,1m,UP_CHOPPY,-12,3744,0.04560495882560019
hurst_w,1m,UP_CHOPPY,-8,3744,0.004177481810290807
hurst_w,1m,UP_CHOPPY,-4,3744,-0.021415840947609982
hurst_w,1m,UP_CHOPPY,-2,3744,-0.026416560708079875
hurst_w,1m,UP_CHOPPY,-1,3744,-0.02986494303490419
hurst_w,1m,UP_CHOPPY,0,3744,-0.029716172981077708
hurst_w,1m,UP_CHOPPY,1,3744,-0.025428597622810557
hurst_w,1m,UP_CHOPPY,2,3744,-0.02878550220007879
hurst_w,1m,UP_CHOPPY,4,3744,-0.015086343220243548
hurst_w,1m,UP_CHOPPY,8,3744,0.0057926696086156755
hurst_w,1m,UP_CHOPPY,12,3744,0.011329259710189362
hurst_w,1m,DOWN_SMOOTH,-12,4362,-0.05975031827767432
hurst_w,1m,DOWN_SMOOTH,-8,4362,-0.0389807429523474
hurst_w,1m,DOWN_SMOOTH,-4,4362,-0.029755257208660086
hurst_w,1m,DOWN_SMOOTH,-2,4362,-0.02140466224099169
hurst_w,1m,DOWN_SMOOTH,-1,4362,-0.01610014836066689
hurst_w,1m,DOWN_SMOOTH,0,4362,-0.01715746911450333
hurst_w,1m,DOWN_SMOOTH,1,4362,-0.014341976904826088
hurst_w,1m,DOWN_SMOOTH,2,4362,-0.008671083560464716
hurst_w,1m,DOWN_SMOOTH,4,4362,0.01454726218217217
hurst_w,1m,DOWN_SMOOTH,8,4362,0.029977343326298908
hurst_w,1m,DOWN_SMOOTH,12,4362,0.06401726606850465
hurst_w,1m,DOWN_CHOPPY,-12,2844,0.018361835389355374
hurst_w,1m,DOWN_CHOPPY,-8,2844,0.0348399069640393
hurst_w,1m,DOWN_CHOPPY,-4,2844,0.008799571185570895
hurst_w,1m,DOWN_CHOPPY,-2,2844,-0.002151027972008445
hurst_w,1m,DOWN_CHOPPY,-1,2844,-0.00011049597184078393
hurst_w,1m,DOWN_CHOPPY,0,2844,-0.009779297347870832
hurst_w,1m,DOWN_CHOPPY,1,2844,-0.012525944598018703
hurst_w,1m,DOWN_CHOPPY,2,2844,-0.015667305718044453
hurst_w,1m,DOWN_CHOPPY,4,2844,-0.021767657887433615
hurst_w,1m,DOWN_CHOPPY,8,2844,0.0036675810638163815
hurst_w,1m,DOWN_CHOPPY,12,2844,0.04055163845587059
hurst_w,1m,FLAT_SMOOTH,-12,9282,-0.022372102735597303
hurst_w,1m,FLAT_SMOOTH,-8,9282,-0.009925778188989154
hurst_w,1m,FLAT_SMOOTH,-4,9282,0.006817140271747192
hurst_w,1m,FLAT_SMOOTH,-2,9282,0.011133614696930983
hurst_w,1m,FLAT_SMOOTH,-1,9282,0.011401853978586741
hurst_w,1m,FLAT_SMOOTH,0,9281,0.006292419308851387
hurst_w,1m,FLAT_SMOOTH,1,9281,0.005822000783698272
hurst_w,1m,FLAT_SMOOTH,2,9281,-0.0007880417168825752
hurst_w,1m,FLAT_SMOOTH,4,9281,-0.00585580005989107
hurst_w,1m,FLAT_SMOOTH,8,9281,-0.021385559939893058
hurst_w,1m,FLAT_SMOOTH,12,9281,-0.005747814796328506
hurst_w,1m,FLAT_CHOPPY,-12,17463,0.011354110167381123
hurst_w,1m,FLAT_CHOPPY,-8,17463,0.03458635012352158
hurst_w,1m,FLAT_CHOPPY,-4,17463,0.03760883927846963
hurst_w,1m,FLAT_CHOPPY,-2,17463,0.033605644655633336
hurst_w,1m,FLAT_CHOPPY,-1,17463,0.03005161863216276
hurst_w,1m,FLAT_CHOPPY,0,17463,0.025092090813940624
hurst_w,1m,FLAT_CHOPPY,1,17462,0.019856740540943597
hurst_w,1m,FLAT_CHOPPY,2,17461,0.014981609558008573
hurst_w,1m,FLAT_CHOPPY,4,17459,0.002818582387218103
hurst_w,1m,FLAT_CHOPPY,8,17455,-0.013185681187033997
hurst_w,1m,FLAT_CHOPPY,12,17451,-0.015040130055497631
hurst_w,5m,UP_SMOOTH,-12,6738,0.0527332152575461
hurst_w,5m,UP_SMOOTH,-8,6738,0.030111435777701645
hurst_w,5m,UP_SMOOTH,-4,6738,0.009202339405663671
hurst_w,5m,UP_SMOOTH,-2,6738,0.0049785871373076804
hurst_w,5m,UP_SMOOTH,-1,6738,0.004479667292815259
hurst_w,5m,UP_SMOOTH,0,6738,0.001004522542601031
hurst_w,5m,UP_SMOOTH,1,6738,-0.0005807624675512208
hurst_w,5m,UP_SMOOTH,2,6738,-0.0022396148081691783
hurst_w,5m,UP_SMOOTH,4,6738,-0.011350995853111827
hurst_w,5m,UP_SMOOTH,8,6738,-0.01708106230733269
hurst_w,5m,UP_SMOOTH,12,6738,-0.009035263600273196
hurst_w,5m,UP_CHOPPY,-12,3744,0.0007821422416336956
hurst_w,5m,UP_CHOPPY,-8,3744,-0.012453622738007127
hurst_w,5m,UP_CHOPPY,-4,3744,-0.03619792533039551
hurst_w,5m,UP_CHOPPY,-2,3744,-0.04618336408569014
hurst_w,5m,UP_CHOPPY,-1,3744,-0.04683735549592197
hurst_w,5m,UP_CHOPPY,0,3744,-0.050716074307790716
hurst_w,5m,UP_CHOPPY,1,3744,-0.04779323142125004
hurst_w,5m,UP_CHOPPY,2,3744,-0.05276828531238418
hurst_w,5m,UP_CHOPPY,4,3744,-0.0642414872858337
hurst_w,5m,UP_CHOPPY,8,3744,-0.04418138373855255
hurst_w,5m,UP_CHOPPY,12,3744,-0.004259386666140378
hurst_w,5m,DOWN_SMOOTH,-12,4362,-0.06577944615209821
hurst_w,5m,DOWN_SMOOTH,-8,4362,-0.03214666161347966
hurst_w,5m,DOWN_SMOOTH,-4,4362,-0.010931162654077757
hurst_w,5m,DOWN_SMOOTH,-2,4362,-0.00974497494905401
hurst_w,5m,DOWN_SMOOTH,-1,4362,-0.0065570011190516355
hurst_w,5m,DOWN_SMOOTH,0,4362,-0.008316829010510611
hurst_w,5m,DOWN_SMOOTH,1,4362,-0.016449986569150397
hurst_w,5m,DOWN_SMOOTH,2,4362,-0.018714545316906507
hurst_w,5m,DOWN_SMOOTH,4,4362,-0.027882448235190066
hurst_w,5m,DOWN_SMOOTH,8,4362,-0.04002715103892467
hurst_w,5m,DOWN_SMOOTH,12,4362,-0.038557219858103786
hurst_w,5m,DOWN_CHOPPY,-12,2844,0.012244875443891785
hurst_w,5m,DOWN_CHOPPY,-8,2844,0.029539135479365677
hurst_w,5m,DOWN_CHOPPY,-4,2844,0.01988383830794902
