pair,UP_SMOOTH,UP_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY
vol_accel_1b__z_low_w,-0.14685639062385164,-0.16443598381144275,-0.06810554638855051,-0.10379780604317182,-0.0944181941975873,-0.09810605818562422
vol_accel_1b__z_se_w,-0.041494874234402464,-0.08754705879373559,-0.05056790804672415,-0.033165615679134015,-0.04592260535367728,-0.03948614634852104
vol_accel_w__SE_high_w,-0.10039858084724418,-0.07209358617047398,-0.192741646831494,-0.14130895336073457,-0.13349036759240057,-0.16036523366814007
vol_accel_w__SE_low_w,-0.14232546442899074,-0.0494108214477611,-0.13123462875620653,-0.0949928686459992,-0.14668749394061284,-0.1555304377395665
vol_accel_w__hurst_w,-0.043337329341577545,-0.07603344220530192,-0.007890933333737861,-0.050037833034074546,0.018378794989047306,0.021849628047255223
vol_accel_w__price_mean_w,-0.0368844972388741,-0.025648020694123672,0.04969257875950644,0.010485746726258145,0.008072377136503453,0.0006360460999188766
vol_accel_w__price_sigma_w,-0.14474154755095842,-0.07290370391155648,-0.17458317911402196,-0.16253879944975522,-0.11546462982300326,-0.1363076671241744
vol_accel_w__reversion_prob_w,-0.2669438722094757,-0.22162146906852848,-0.3654299934445596,-0.29108104947740726,-0.2121075159308933,-0.23633892593226116
vol_accel_w__swing_noise_w,-0.05440912810218279,0.008488870787290426,-0.08408138022911604,-0.05034430460018983,-0.006663867116067751,-0.009259332259714457
vol_accel_w__vol_mean_w,-0.33521222367895714,-0.2810891494900919,-0.33646211776549756,-0.38358594483925773,-0.37140046547320194,-0.33215147310144794
vol_accel_w__vol_sigma_w,-0.28107988624897845,-0.25585679455103216,-0.2770926032624927,-0.3076103868945649,-0.31775169039370044,-0.2716198480929855
vol_accel_w__vwap_w,-0.03544339318905885,-0.024957930416389624,0.04729375985573852,0.008807405295628125,0.00873692261551812,0.0010207758352520542
vol_accel_w__z_high_w,0.18837936857597973,0.17910977181064155,0.04539308910763696,0.014567605328852552,0.10888898345870665,0.09963864761398439
vol_accel_w__z_low_w,-0.06533280253588729,-0.1275505834148418,-0.24744306055188808,-0.31246633681319663,-0.1596768537937328,-0.19978006005957888
vol_accel_w__z_se_w,0.1123345215470275,0.10584577667154257,-0.20707771555244295,-0.156275196718306,-0.04853841613614984,-0.07818967939152037
