1m_z_se,1m_variance_ratio,1m_velocity,1m_p_at_center,1m_reversion_prob,1m_bar_range,1m_wick_ratio,5m_z_se,5m_velocity,5m_wick_ratio,15m_z_se,15m_velocity,1h_z_se,bars_held,pnl,actual_pnl,pattern
0.15701843798160553,0.7121591567993164,-2.25,0.7787390351295471,0.9955451488494873,42.0,0.8095238208770752,-0.5476039052009583,37.75,0.38461539149284363,0.7382725477218628,32.5,1.7960855960845947,55,319.0,249.0,BASE_NMP.0
1.6438162326812744,0.1289571225643158,1.25,0.2160177379846573,0.9205198884010315,23.0,0.95652174949646,-0.42228254675865173,19.25,0.43795621395111084,-0.4886423349380493,16.75,1.9742612838745117,22,61.0,-9.0,BASE_NMP.0
2.2827746868133545,0.2286948710680008,6.0,0.07138160616159439,0.7857798337936401,38.0,0.31578946113586426,-0.39196696877479553,17.0,0.25531914830207825,-0.6618777513504028,13.75,1.9742612838745117,2,18.5,14.5,BASE_NMP.0
0.38590550422668457,0.3119683563709259,3.75,0.7378053665161133,0.9888193607330322,75.0,0.800000011920929,1.3229812383651733,23.75,0.5314009785652161,2.392726421356201,8.75,-0.5377509593963623,106,321.0,-38.5,BASE_NMP.0
-0.8218979835510254,0.40286242961883545,-9.25,0.5792123079299927,0.9738748669624329,44.0,0.13636364042758942,-1.2844271659851074,-10.75,0.5567010045051575,0.678480863571167,15.0,1.2360622882843018,85,160.5,0.5,BASE_NMP.0
1.0867769718170166,0.4596266746520996,1.25,0.4535307288169861,0.9620077610015869,8.0,0.625,-0.2648434042930603,5.25,0.5869565010070801,-1.2861629724502563,6.0,0.9524260759353638,23,71.0,14.5,BASE_NMP.0
2.698279619216919,1.1956669092178345,9.5,0.03240253031253815,0.510972261428833,63.0,0.4126984179019928,2.9202640056610107,26.25,0.1860465109348297,-0.302542507648468,31.5,0.917797863483429,10,34.5,31.0,BASE_NMP.0
-0.8927344679832458,0.5037078261375427,3.5,0.5465621948242188,0.9709833860397339,76.0,0.7894737124443054,1.214351773262024,-27.25,0.297468364238739,0.12237204611301422,27.75,-1.7780776023864746,236,1155.5,44.0,BASE_NMP.0
1.3992836475372314,1.9302366971969604,39.0,0.30954039096832275,0.9426888227462769,165.0,0.072727270424366,2.033287525177002,34.0,0.49259260296821594,2.751760721206665,111.25,1.2009984254837036,142,1185.0,394.0,BASE_NMP.0
-0.7311614751815796,0.1868649125099182,9.25,0.6190186142921448,0.9773426651954651,70.0,0.4714285731315613,-0.11334842443466187,0.5,0.9747474789619446,1.7885890007019043,49.75,2.467695951461792,71,290.0,6.5,BASE_NMP.0
-2.2284674644470215,0.39234501123428345,-5.5,0.07892310619354248,0.8053271770477295,54.0,0.5740740895271301,0.6204697489738464,-25.0,0.4482758641242981,1.0598024129867554,8.75,-0.5910786390304565,9,103.0,4.5,BASE_NMP.0
-2.130704879760742,0.390537828207016,-1.75,0.09435281157493591,0.8351016044616699,16.0,0.4375,0.5964587330818176,-3.25,0.6590909361839294,-0.6591089367866516,-14.5,0.06423022598028183,2,28.0,11.0,BASE_NMP.0
1.7779396772384644,0.5579748749732971,4.5,0.17412146925926208,0.9040952920913696,29.0,0.3448275923728943,0.33090513944625854,25.5,0.3288590610027313,0.04632692039012909,12.0,2.5932295322418213,124,228.5,41.0,BASE_NMP.0
1.2748817205429077,0.8053342700004578,2.75,0.3645094931125641,0.9512972235679626,25.0,0.5199999809265137,1.943021297454834,15.5,0.45614033937454224,-0.956922173500061,47.0,1.7657263278961182,53,278.5,77.0,BASE_NMP.0
-1.0088214874267578,0.15769726037979126,9.25,0.49120864272117615,0.9658234715461731,48.0,0.2291666716337204,1.281446933746338,-4.75,0.7142857313156128,-0.7829798460006714,16.5,2.038273811340332,35,196.0,4.5,BASE_NMP.0
2.1691949367523193,0.2958364486694336,6.0,0.08797934651374817,0.8241289258003235,70.0,0.9714285731315613,0.6191738247871399,17.5,0.40740740299224854,0.30448272824287415,23.5,1.1909363269805908,4,44.0,2.0,BASE_NMP.0
2.100576877593994,0.6034723520278931,3.5,0.0996268019080162,0.8430833220481873,32.0,0.59375,0.6191738247871399,17.5,0.40740740299224854,0.30448272824287415,23.5,1.1909363269805908,1,35.0,-15.5,BASE_NMP.0
0.8103489279747009,0.2291434109210968,3.5,0.5844184160232544,0.9743301272392273,36.0,0.6111111044883728,1.031757116317749,7.5,0.4642857015132904,0.9735032916069031,17.5,1.2810187339782715,353,185.0,34.5,BASE_NMP.0
1.1775704622268677,0.4049331247806549,6.25,0.40996673703193665,0.9571343064308167,32.0,0.1875,0.669622540473938,23.75,0.20512820780277252,0.5128950476646423,28.5,1.362665057182312,60,96.0,51.0,BASE_NMP.0
2.21567440032959,0.5145111083984375,9.25,0.08080268651247025,0.8095956444740295,45.0,0.24444444477558136,0.23633289337158203,13.5,0.40860214829444885,-0.6203526258468628,17.25,-0.0017183192539960146,6,55.5,-21.5,BASE_NMP.0
-1.220080852508545,1.0826845169067383,-0.75,0.38990122079849243,0.954669713973999,14.0,0.7142857313156128,0.4193709194660187,2.0,0.59375,0.2574206292629242,-0.5,-0.046204667538404465,33,28.5,13.5,BASE_NMP.0
1.8141146898269653,0.6439477205276489,4.75,0.16397634148597717,0.8989659547805786,24.0,0.25,-0.3139224946498871,0.0,0.9629629850387573,0.8116378784179688,5.25,-0.22994129359722137,151,70.5,-6.5,BASE_NMP.0
-2.1164183616638184,0.28909096121788025,-6.0,0.0968218445777893,0.838949978351593,81.0,0.7037037014961243,1.195631742477417,-4.0,0.8024691343307495,1.6116156578063965,-2.25,1.7302359342575073,2,17.5,2.5,BASE_NMP.0
-0.9560210108757019,0.4018954634666443,-16.25,0.5165825486183167,0.968241274356842,94.0,0.2978723347187042,0.4761940836906433,-10.0,0.875420868396759,1.6025629043579102,16.5,0.7020604610443115,37,143.5,49.0,BASE_NMP.0
-0.24155685305595398,0.5125955939292908,3.25,0.7675322890281677,0.993107795715332,30.0,0.5666666626930237,1.192177653312683,18.25,0.30909091234207153,1.1000560522079468,10.75,0.522270917892456,300,506.5,52.5,BASE_NMP.0
2.0858261585235596,0.6123183369636536,11.5,0.10230331867933273,0.8468103408813477,50.0,0.14000000059604645,0.5167557597160339,16.0,0.1527777761220932,-0.7388413548469543,16.5,1.4408434629440308,120,195.0,45.5,BASE_NMP.0
-1.8005119562149048,0.17173753678798676,-3.0,0.16773457825183868,0.9009339809417725,22.0,0.5,0.013214250095188618,5.5,0.759036123752594,0.49043023586273193,10.0,1.4442875385284424,260,350.5,24.0,BASE_NMP.0
-0.4249664545059204,0.3935985863208771,0.0,0.7275564670562744,0.9876210689544678,11.0,0.7272727489471436,-1.6257202625274658,-1.75,0.7575757503509521,-1.2158597707748413,-10.5,1.4442875385284424,233,310.0,49.5,BASE_NMP.0
1.2825968265533447,0.9341850280761719,-4.25,0.36098524928092957,0.9508034586906433,29.0,0.4482758641242981,-0.15284483134746552,64.25,0.1111111119389534,1.1698448657989502,49.0,2.132201910018921,47,348.0,62.0,BASE_NMP.0
-1.178125023841858,0.5984521508216858,-4.25,0.40970325469970703,0.9571029543876648,50.0,0.6399999856948853,-0.03938572108745575,15.25,0.49180328845977783,1.1740632057189941,45.75,0.9417366981506348,42,128.5,49.0,BASE_NMP.0
-0.4102737605571747,0.6680073738098145,9.25,0.731518030166626,0.9880740642547607,70.0,0.48571428656578064,-1.09548020362854,7.25,0.6111111044883728,0.19505661725997925,-12.0,-0.054501768201589584,53,74.0,24.5,BASE_NMP.0
-0.9556673169136047,0.3365905284881592,-1.25,0.5167516469955444,0.9682570695877075,12.0,0.4166666567325592,0.80230313539505,2.75,0.6857143044471741,-0.5353941321372986,17.0,-0.26376715302467346,26,79.5,16.0,BASE_NMP.0
2.0007717609405518,0.2158612459897995,4.0,0.11900591105222702,0.8662226796150208,18.0,0.2777777910232544,-1.087814211845398,1.5,0.8571428656578064,-0.45988646149635315,0.0,-0.29429125785827637,3,8.0,5.0,BASE_NMP.0
1.5006870031356812,1.030992865562439,0.5,0.2681865394115448,0.9344802498817444,21.0,0.9047619104385376,0.08976764231920242,10.5,0.39344263076782227,-0.2921551764011383,1.5,-0.6139539480209351,25,112.0,3.0,BASE_NMP.0
0.661551296710968,0.16999854147434235,-2.5,0.6475710272789001,0.9798499345779419,34.0,0.7352941036224365,-0.3343721628189087,5.75,0.8333333134651184,-1.7010111808776855,6.25,-0.7964583039283752,126,285.0,8.0,BASE_NMP.1
-2.2068822383880615,0.6267407536506653,-32.5,0.08211804181337357,0.8124598860740662,139.0,0.06474819779396057,-1.8598905801773071,-44.75,0.32958802580833435,-2.303941011428833,-54.25,-0.7804103493690491,336,1016.0,278.5,BASE_NMP.1
2.154247760772705,0.662551760673523,9.75,0.09040691703557968,0.8284983038902283,59.0,0.32203391194343567,1.0153135061264038,13.25,0.1428571492433548,-0.09959214925765991,23.5,0.14476986229419708,7,78.0,-19.5,BASE_NMP.1
-1.2535051107406616,0.33423689007759094,-1.25,0.3743423819541931,0.9526402950286865,20.0,0.6000000238418579,-0.4045581519603729,-5.25,0.5581395626068115,0.6751668453216553,20.0,0.8432072401046753,73,110.5,10.5,BASE_NMP.1
-1.6238855123519897,0.10942021757364273,6.0,0.22282476723194122,0.9226593971252441,44.0,0.47727271914482117,0.6926701664924622,-8.0,0.6421052813529968,1.574776291847229,-25.0,2.406310796737671,34,158.0,-1.0,BASE_NMP.1
-2.195951223373413,0.22389069199562073,-12.5,0.08378051966428757,0.8159441947937012,57.0,0.12280701845884323,-0.569331169128418,-29.25,0.1259259283542633,1.574776291847229,-25.0,2.406310796737671,28,186.5,20.0,BASE_NMP.1
1.9091688394546509,0.3231632709503174,4.25,0.1395755261182785,0.8837475776672363,27.0,0.40740740299224854,-0.23659424483776093,6.0,0.6034482717514038,-0.8033933639526367,16.75,1.3417308330535889,80,223.0,57.0,BASE_NMP.1
2.217402458190918,0.6694753170013428,8.75,0.08054643869400024,0.8090261220932007,52.0,0.38461539149284363,-0.2969505488872528,13.0,0.30263158679008484,3.1939196586608887,81.75,2.6926429271698,10,133.0,21.0,BASE_NMP.1
2.736664295196533,0.2602578401565552,7.25,0.03008020482957363,0.4674173891544342,34.0,0.11764705926179886,0.9101783633232117,6.75,0.2222222238779068,-0.7149758338928223,6.0,0.9581831693649292,7,9.0,0.5,BASE_NMP.1
1.1073176860809326,0.3893674314022064,-9.25,0.4436187744140625,0.9609483480453491,42.0,0.1428571492433548,-0.1801130473613739,0.75,0.9800000190734863,-2.14469313621521,-39.0,-2.9125685691833496,20,140.5,27.5,BASE_NMP.1
2.568795680999756,0.8072507381439209,14.5,0.04158162698149681,0.628936231136322,64.0,0.109375,1.543186068534851,23.0,0.1946902722120285,2.228527307510376,35.0,-0.671409010887146,4,43.0,16.5,BASE_NMP.1
0.6310557126998901,0.04329404607415199,-4.0,0.6594436168670654,0.9809117913246155,36.0,0.5277777910232544,-0.7485498785972595,-1.25,0.9464285969734192,-2.4275941848754883,-37.75,-3.1443872451782227,23,47.0,-4.5,BASE_NMP.1
0.6269598603248596,0.14048627018928528,2.25,0.6610065698623657,0.981052815914154,16.0,0.5625,0.0599219985306263,-0.5,0.8799999952316284,-0.027014875784516335,6.25,1.1308579444885254,448,323.0,73.0,BASE_NMP.1
2.4334659576416016,0.3502291738986969,9.25,0.05380964279174805,0.7166956067085266,39.0,0.025641025975346565,-0.40590396523475647,-6.5,0.7126436829566956,1.6458559036254883,10.25,-1.9319630861282349,2,43.5,31.5,BASE_NMP.1
-2.1392855644226074,0.3921383023262024,-6.5,0.09289711713790894,0.8327333927154541,39.0,0.3333333432674408,0.23353585600852966,-10.0,0.42424243688583374,-1.522297739982605,-47.5,1.3025447130203247,42,102.5,11.5,BASE_NMP.1
-2.1570215225219727,0.8793481588363647,-1.75,0.08995192497968674,0.8276981115341187,13.0,0.23076923191547394,-0.6813681125640869,-10.0,0.23636363446712494,-0.5911479592323303,-0.5,0.6059984564781189,18,37.0,7.5,BASE_NMP.1
2.232588768005371,0.3931472599506378,3.75,0.07832615822553635,0.8039259910583496,33.0,0.5757575631141663,1.402984380722046,18.0,0.25,2.0979206562042236,61.25,2.4224181175231934,5,97.5,28.0,BASE_NMP.1
2.6822056770324707,0.4350256323814392,24.0,0.03342569246888161,0.5279093384742737,120.0,0.19166666269302368,1.8543450832366943,37.5,0.06875000149011612,2.0979206562042236,61.25,2.4224181175231934,5,167.5,-11.0,BASE_NMP.1
-1.522432804107666,0.2383805215358734,-0.5,0.2597768008708954,0.932554304599762,18.0,0.8888888955116272,-1.1812199354171753,-11.0,0.02222222276031971,0.060449887067079544,-11.5,0.981883704662323,92,195.0,47.5,BASE_NMP.1
-0.2778276801109314,0.6519600749015808,-0.75,0.7613003849983215,0.9920477867126465,6.0,0.6666666865348816,-0.2442532628774643,-0.75,0.9375,-1.7142183780670166,-11.25,-1.9588102102279663,23,113.5,-2.5,BASE_NMP.1
0.2177961766719818,0.1395353227853775,-0.75,0.7711540460586548,0.9937971234321594,15.0,0.9333333373069763,-0.937254786491394,-3.5,0.7333333492279053,-1.8324718475341797,9.75,-1.9588102102279663,95,85.5,-2.5,BASE_NMP.1
0.7841386198997498,1.3119255304336548,-2.25,0.5960918664932251,0.9753478169441223,34.0,0.7647058963775635,0.5904890894889832,5.0,0.5744680762290955,0.5579885244369507,6.75,-1.8443224430084229,359,163.5,25.5,BASE_NMP.1
-1.8960504531860352,0.3138120174407959,-1.25,0.14275312423706055,0.8860124945640564,22.0,0.6818181872367859,-0.5686277151107788,-10.25,0.3214285671710968,0.38175997138023376,-7.0,1.2227250337600708,15,25.0,15.5,BASE_NMP.1
-1.7248294353485107,0.9030007719993591,-1.0,0.18989896774291992,0.9110543727874756,16.0,0.8125,-0.1975717693567276,-2.25,0.6000000238418579,-0.42231181263923645,-9.25,0.0764196515083313,19,24.0,-9.0,BASE_NMP.1
0.36258673667907715,0.6707316040992737,-0.75,0.7434865236282349,0.989526093006134,29.0,0.8965517282485962,0.7774967551231384,-1.5,0.9457364082336426,1.2221766710281372,28.0,1.2331948280334473,102,111.0,34.5,BASE_NMP.1
2.2673096656799316,0.38094884157180786,5.25,0.07345876842737198,0.7915927171707153,33.0,0.39393940567970276,-0.05905430018901825,4.5,0.574999988079071,1.2369688749313354,-7.5,-1.1795555353164673,2,30.5,2.5,BASE_NMP.1
-2.3203022480010986,0.09140543639659882,-5.75,0.06656467914581299,0.7707880139350891,25.0,0.0,-0.18406283855438232,-12.25,0.06122449040412903,1.4187827110290527,-12.75,-0.039849456399679184,6,21.5,3.5,BASE_NMP.1
-2.17075514793396,0.19644613564014435,-7.5,0.08772939443588257,0.823664665222168,40.0,0.2750000059604645,-0.7956701517105103,0.25,0.9607843160629272,1.4187827110290527,-12.75,-0.039849456399679184,2,20.5,17.5,BASE_NMP.1
0.8294955492019653,0.291644811630249,14.5,0.5757678747177124,0.9735729694366455,90.0,0.36666667461395264,0.9160013794898987,10.75,0.8181818127632141,-0.8841925263404846,-30.75,-1.1069881916046143,110,382.0,30.0,BASE_NMP.1
1.1898739337921143,0.39796215295791626,1.25,0.40413111448287964,0.9564338326454163,66.0,0.9090909361839294,1.5676336288452148,32.25,0.3804877996444702,-0.1340492069721222,23.0,-0.3393844962120056,33,194.5,-32.0,BASE_NMP.1
-0.728181779384613,0.18599365651607513,2.0,0.6202791929244995,0.9774525761604309,28.0,0.6785714030265808,0.32854560017585754,-4.25,0.6097561120986938,-0.09100807458162308,-4.25,0.5784412026405334,24,87.5,-1.5,BASE_NMP.1
3.0718579292297363,0.25331035256385803,7.75,0.015615993179380894,0.0,44.0,0.3181818127632141,0.33538493514060974,-5.75,0.6521739363670349,0.13417303562164307,-1.75,0.5784412026405334,12,77.5,-4.5,BASE_NMP.1
1.85037100315094,0.12981151044368744,0.5,0.15428873896598816,0.8934759497642517,17.0,0.8235294222831726,-0.8699610233306885,-7.25,0.45098039507865906,0.7763480544090271,4.25,1.0660333633422852,10,20.0,-4.5,BASE_NMP.1
0.43698880076408386,0.1274530291557312,2.25,0.7242206931114197,0.9872483015060425,20.0,0.6000000238418579,1.797103762626648,16.25,0.14473684132099152,0.2612483501434326,12.5,-1.526435375213623,63,88.0,25.0,BASE_NMP.1
-0.9432238340377808,1.0105003118515015,-6.25,0.5226911902427673,0.9688088893890381,31.0,0.12903225421905518,-1.910081386566162,-10.25,0.4225352108478546,1.1940960884094238,-22.0,-0.7371602654457092,198,309.0,51.5,BASE_NMP.1
1.7898935079574585,0.6057879328727722,18.25,0.1707156002521515,0.9024370312690735,94.0,0.23404255509376526,-1.7646697759628296,-12.25,0.7382199168205261,-0.7866092920303345,-64.5,0.8403007388114929,111,450.5,156.5,BASE_NMP.1
-1.0536136627197266,0.18111871182918549,3.0,0.4695627987384796,0.9636693000793457,51.0,0.7254902124404907,-0.19339442253112793,-15.0,0.5360000133514404,1.7360068559646606,27.75,2.8660366535186768,40,422.0,3.5,BASE_NMP.1
-2.0094547271728516,0.37895768880844116,-14.5,0.1171983927488327,0.8643911480903625,67.0,0.1492537260055542,0.8778899908065796,-31.75,0.32085561752319336,1.484458565711975,-21.5,1.897326111793518,0,50.5,-50.5,BASE_NMP.1
-2.045938730239868,0.18084251880645752,-11.5,0.10986151546239853,0.8563348650932312,67.0,0.31343284249305725,-1.3261054754257202,-18.0,0.5136986374855042,-1.34138822555542,-20.75,1.779361367225647,4,30.0,21.5,BASE_NMP.1
0.33173611760139465,0.15664586424827576,-36.0,0.7504903078079224,0.9904519319534302,164.0,0.10975609719753265,-1.4049078226089478,-13.0,0.7983193397521973,-2.0814287662506104,-80.0,-2.414580821990967,24,320.5,89.0,BASE_NMP.1
-2.1579880714416504,1.1426721811294556,-9.5,0.0897938534617424,0.8274180889129639,52.0,0.23076923191547394,-1.6565232276916504,-28.0,0.36690646409988403,1.0530710220336914,-22.0,-1.031955361366272,27,114.5,10.0,BASE_NMP.1
2.088735580444336,0.3382819890975952,5.0,0.10177039355039597,0.8460842967033386,37.0,0.45945945382118225,-0.5210479497909546,18.0,0.07692307978868484,0.7735164761543274,-5.75,-1.031955361366272,0,3.0,3.0,BASE_NMP.1
1.1078426837921143,0.20886299014091492,-0.5,0.4433657228946686,0.9609209299087524,30.0,0.8999999761581421,0.8804847598075867,23.0,0.42138364911079407,-0.7768052220344543,23.5,1.3994054794311523,37,105.0,4.5,BASE_NMP.1
-2.005438804626465,0.4842456579208374,-3.0,0.11803141981363297,0.8652422428131104,37.0,0.6486486196517944,-0.8928365111351013,-9.25,0.5952380895614624,-0.18032781779766083,2.75,1.4462499618530273,2,32.5,-15.5,BASE_NMP.1
-2.3619494438171387,0.17603100836277008,-10.5,0.06157321110367775,0.7525471448898315,69.0,0.3188405930995941,-0.8970235586166382,-9.5,0.5,1.2392723560333252,0.0,1.2892634868621826,2,97.0,-63.5,BASE_NMP.1
-3.060593843460083,0.6593672633171082,-22.5,0.015966100618243217,0.0,108.0,0.1666666716337204,0.22435900568962097,-40.75,0.10270269960165024,-1.4522132873535156,-47.25,-0.6592705845832825,4,124.0,-36.0,BASE_NMP.1
0.646061360836029,0.3353744149208069,-10.0,0.6536529660224915,0.9803919196128845,59.0,0.2711864411830902,0.7310810685157776,16.75,0.52173912525177,-0.256414532661438,9.0,0.7907876372337341,293,778.5,55.0,BASE_NMP.1
-1.9725862741470337,0.4448516070842743,-4.0,0.12503975629806519,0.8719539642333984,83.0,0.759036123752594,-0.09544404596090317,-36.75,0.2746114134788513,-1.5544794797897339,-18.5,-0.042645957320928574,199,537.0,-11.0,BASE_NMP.1
-0.5423341393470764,0.17893753945827484,-4.0,0.691501259803772,0.9838907122612,71.0,0.6901408433914185,-1.6004530191421509,-6.25,0.649350643157959,1.1627392768859863,9.75,2.6913957595825195,68,298.0,24.0,BASE_NMP.1
-1.215757131576538,0.3420473337173462,-1.75,0.39192885160446167,0.9549261927604675,10.0,0.4000000059604645,-1.4524298906326294,-1.0,0.875,-0.4672781229019165,-3.25,0.02110586129128933,21,65.5,-8.0,BASE_NMP.1
0.013263966888189316,0.3591637909412384,-9.0,0.7869270443916321,0.9996252059936523,43.0,0.13953489065170288,-0.3105340898036957,-6.75,0.6813187003135681,-1.7807643413543701,-42.0,-0.9142536520957947,136,661.0,20.5,BASE_NMP.1
0.6978563666343689,0.23543192446231842,3.25,0.632919192314148,0.9785574674606323,54.0,0.7037037014961243,-0.334075391292572,4.0,0.75,-1.0781018733978271,-15.0,-2.9186885356903076,96,562.5,77.5,BASE_NMP.1
-2.198962688446045,0.447134792804718,-11.75,0.08331947028636932,0.8149926066398621,67.0,0.43283581733703613,0.48401182889938354,-4.5,0.7534246444702148,-0.7674915194511414,-68.25,-0.668834388256073,10,151.5,38.0,BASE_NMP.1
-1.1959071159362793,1.1005500555038452,5.25,0.40127748250961304,0.9560865759849548,67.0,0.6865671873092651,-2.3234188556671143,-51.25,0.19685038924217224,-0.2859807014465332,-56.25,1.2791415452957153,105,453.0,178.5,BASE_NMP.1
-0.9784380197525024,0.428945928812027,-16.25,0.5058385729789734,0.9672300815582275,75.0,0.14666666090488434,1.3221373558044434,3.0,0.90625,-0.025857090950012207,10.0,1.2124344110488892,108,476.5,81.5,BASE_NMP.1
-2.5361485481262207,0.7310647964477539,-18.25,0.04426288977265358,0.6529150605201721,106.0,0.3113207519054413,-0.25095880031585693,-67.0,0.04301075264811516,-1.8522844314575195,-87.75,0.054147642105817795,138,1696.5,81.5,BASE_NMP.1
2.3484320640563965,0.42426955699920654,13.75,0.0631537213921547,0.7586638331413269,84.0,0.3571428656578064,1.6484646797180176,51.75,0.3850746154785156,-1.009015679359436,31.25,0.1991177648305893,59,500.5,161.0,BASE_NMP.1
2.8837814331054688,0.4813905656337738,12.75,0.022586163133382797,0.25008106231689453,56.0,0.1428571492433548,2.505683183670044,42.5,0.1785714328289032,0.599946916103363,4.25,-0.8720195889472961,21,132.0,-20.0,BASE_NMP.1
-2.168653964996338,0.19072939455509186,-8.75,0.08806617558002472,0.8242895603179932,63.0,0.4444444477558136,0.7800276875495911,-19.25,0.4794520437717438,-0.3117586374282837,-29.75,-0.7197784185409546,10,21.0,0.0,BASE_NMP.1
2.0975399017333984,0.33121517300605774,18.75,0.1001727432012558,0.8438601493835449,144.0,0.5347222089767456,0.7474017143249512,20.0,0.8181818127632141,0.69631427526474,-9.0,-1.8133900165557861,0,0.0,0.0,BASE_NMP.1
2.3743720054626465,0.5422496795654297,292.0,0.06015338376164436,0.7467512488365173,1214.0,0.037891268730163574,3.198513984680176,694.0,0.20046083629131317,3.066798448562622,681.25,1.8729466199874878,6,1529.5,333.5,BASE_NMP.1
2.0087966918945312,0.5032407641410828,10.25,0.1173345297574997,0.8645310997962952,61.0,0.32786884903907776,-0.2816177308559418,16.25,0.3913043439388275,-1.2050764560699463,36.75,1.6042343378067017,5,214.5,-12.0,BASE_NMP.1
2.4955644607543945,0.5838706493377686,6.75,0.04782614856958389,0.6800864934921265,44.0,0.4318181872367859,-0.5719791650772095,11.0,0.6488549709320068,-1.2511751651763916,-13.0,0.5360226035118103,0,22.5,-22.5,BASE_NMP.1
0.3367152810096741,0.24273760616779327,-21.0,0.7493998408317566,0.9903031587600708,102.0,0.21568627655506134,-1.3937503099441528,-41.25,0.2905983030796051,-2.045043706893921,-119.25,-2.0007455348968506,43,1134.0,240.5,BASE_NMP.1
0.2393113225698471,0.34096434712409973,2.25,0.767890214920044,0.9931731224060059,56.0,0.8392857313156128,1.3569960594177246,27.5,0.27702704071998596,0.10385134816169739,61.75,1.2555450201034546,75,451.5,-3.0,BASE_NMP.1
-2.4181759357452393,0.42134904861450195,-20.25,0.05538781359791756,0.7248870730400085,94.0,0.12765957415103912,-1.2095485925674438,-41.75,0.3373015820980072,-1.0008399486541748,-57.5,0.24302926659584045,1,36.0,-9.0,BASE_NMP.1
-0.6028191447257996,0.25707435607910156,-12.75,0.6700604557991028,0.9818769097328186,150.0,0.653333306312561,-1.5846154689788818,-16.25,0.6413043737411499,0.9497486352920532,-24.75,1.2691682577133179,128,309.5,-4.0,BASE_NMP.1
2.5315101146698,0.17841294407844543,9.25,0.044656962156295776,0.6561630368232727,65.0,0.5076923370361328,0.4742041528224945,19.0,0.18390804529190063,-0.10377402603626251,14.0,1.2902617454528809,8,23.0,6.0,BASE_NMP.1
1.8812799453735352,0.2793574929237366,12.0,0.14640261232852936,0.8884961009025574,89.0,0.4157303273677826,-0.38310328125953674,-27.5,0.37278106808662415,-1.1160619258880615,-50.5,-0.4391806721687317,59,585.5,106.5,BASE_NMP.1
-1.6801143884658813,0.3768204152584076,1.25,0.2040073126554489,0.9164379835128784,16.0,0.875,1.089285135269165,-11.0,0.1041666641831398,-0.11256568878889084,18.5,-0.5259190797805786,25,60.0,10.0,BASE_NMP.1
1.0448973178863525,0.6219243407249451,2.5,0.47377821803092957,0.9640963673591614,29.0,0.5862069129943848,-0.3658083379268646,12.5,0.203125,0.2401406615972519,35.75,0.6159942150115967,61,447.5,35.0,BASE_NMP.1
0.3738687038421631,0.9005534648895264,-15.0,0.7407791614532471,0.9891849160194397,74.0,0.22972972691059113,1.8614749908447266,12.75,0.7119565010070801,1.398787021636963,89.75,-1.3040961027145386,49,233.5,107.0,BASE_NMP.1
2.4660191535949707,0.36449727416038513,9.75,0.050589825958013535,0.6982038021087646,55.0,0.30909091234207153,0.8301393389701843,21.25,0.22807016968727112,1.072556972503662,3.0,-0.9683656096458435,7,78.0,16.5,BASE_NMP.1
1.6936750411987305,0.39023569226264954,1.0,0.1996486634016037,0.9148483276367188,45.0,0.9333333373069763,-1.119217872619629,16.25,0.5223880410194397,-2.771164894104004,-51.25,-2.991248369216919,89,642.0,-26.5,BASE_NMP.1
-0.6811031699180603,0.2606102526187897,-8.0,0.6397478580474854,0.9791578650474548,51.0,0.3529411852359772,-1.2365714311599731,-1.5,0.9558823704719543,0.46557602286338806,-22.25,1.956811785697937,85,75.5,-9.5,BASE_NMP.1
2.211697578430176,0.5542848110198975,5.0,0.0813952386379242,0.8108980655670166,32.0,0.34375,0.3731449842453003,-4.75,0.7875000238418579,-1.1592910289764404,7.0,1.5038526058197021,3,41.0,-9.5,BASE_NMP.1
-1.6622474193572998,0.6727989912033081,-6.5,0.20985673367977142,0.9184780120849609,36.0,0.3055555522441864,-1.3536332845687866,-9.5,0.6200000047683716,-0.1351718157529831,-34.75,-2.1336755752563477,81,503.5,2.5,BASE_NMP.1
-0.5045053362846375,0.24645745754241943,3.0,0.7039528489112854,0.9851166009902954,27.0,0.5925925970077515,1.5659210681915283,-4.0,0.8623853325843811,1.8966959714889526,40.5,0.8092113137245178,191,248.0,135.0,BASE_NMP.1
-2.5750198364257812,0.2731841504573822,-13.0,0.041088398545980453,0.6241329312324524,54.0,0.0,0.0372929573059082,7.75,0.7751938104629517,0.9537640810012817,-21.25,-1.1105461120605469,46,417.0,1.0,BASE_NMP.1
1.4412416219711304,0.997186005115509,16.5,0.29201582074165344,0.9394378066062927,94.0,0.28723403811454773,2.0167906284332275,100.0,0.1525423675775528,1.3367609977722168,54.25,0.7181136608123779,41,324.5,-26.5,BASE_NMP.1
2.242034435272217,0.45635634660720825,20.5,0.07697353512048721,0.8006654977798462,96.0,0.1770833283662796,-0.46426111459732056,51.5,0.25539568066596985,2.1658170223236084,211.0,2.063701868057251,5,385.5,-46.0,BASE_NMP.1
1.3953748941421509,0.2773788273334503,-2.5,0.31120121479034424,0.942982017993927,25.0,0.6399999856948853,-0.5444483160972595,2.5,0.7105262875556946,-1.8671278953552246,3.0,-2.0355052947998047,183,477.5,53.5,BASE_NMP.1
0.5656420588493347,0.26158463954925537,1.0,0.6834561824798584,0.9831229448318481,44.0,0.8636363744735718,-0.9655511379241943,-6.25,0.7448979616165161,-0.8907266855239868,-32.5,-0.2514939308166504,287,361.5,65.5,BASE_NMP.1
