**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,entry_ts,entry_price,exit_ts,exit_price,direction,pnl_pts,pnl_usd,mfe_pts,mae_pts,leg_min,exit_reason
2025_01_13,1736776620,20808.5,1736776910,20779.75,-1,28.75,54.5,36.5,9.25,4.833333333333333,trail
2025_01_13,1736779440,20776.75,1736779465,20766.75,1,-10.0,-23.0,6.0,11.25,0.4166666666666667,sl
2025_01_13,1736779560,20743.75,1736779570,20753.75,-1,-10.0,-23.0,0.0,15.5,0.16666666666666666,sl
2025_01_13,1736780040,20800.25,1736780075,20812.5,1,12.25,21.5,23.75,2.25,0.5833333333333334,trail
2025_01_13,1736780460,20792.75,1736780515,20787.5,-1,5.25,7.5,13.0,3.0,0.9166666666666666,trail
2025_01_13,1736780760,20823.75,1736780850,20844.5,1,20.75,38.5,28.5,8.25,1.5,trail
2025_01_13,1736781000,20802.75,1736781075,20786.0,-1,16.75,30.5,22.25,2.25,1.25,trail
2025_01_13,1736781540,20789.25,1736781650,20806.5,1,17.25,31.5,22.75,5.75,1.8333333333333333,trail
2025_01_13,1736781840,20762.25,1736781880,20755.5,-1,6.75,10.5,16.5,-0.0,0.6666666666666666,trail
2025_01_13,1736782260,20762.75,1736782340,20752.75,1,-10.0,-23.0,9.25,12.0,1.3333333333333333,sl
2025_01_13,1736783580,20825.75,1736783810,20819.75,-1,6.0,9.0,14.75,9.5,3.8333333333333335,trail
2025_01_13,1736786160,20807.0,1736786170,20797.0,1,-10.0,-23.0,0.0,11.5,0.16666666666666666,sl
2025_01_13,1736786280,20768.5,1736786420,20778.5,-1,-10.0,-23.0,9.0,12.25,2.3333333333333335,sl
2025_01_13,1736786520,20801.75,1736786610,20811.0,1,9.25,15.5,15.25,5.25,1.5,trail
2025_01_13,1736787240,20785.75,1736787455,20749.25,-1,36.5,70.0,42.5,3.25,3.5833333333333335,trail
2025_01_13,1736788080,20769.5,1736788115,20772.0,1,2.5,2.0,11.75,1.5,0.5833333333333334,trail
2025_01_13,1736790000,20830.75,1736790315,20825.75,-1,5.0,7.0,11.5,9.25,5.25,trail
2025_01_13,1736791080,20864.75,1736791150,20884.75,1,20.0,37.0,25.0,-0.0,1.1666666666666667,trail
2025_01_13,1736792340,20862.0,1736792700,20872.0,-1,-10.0,-23.0,5.0,13.0,6.0,sl
2025_01_13,1736793000,20893.0,1736793055,20899.0,1,6.0,9.0,11.5,0.5,0.9166666666666666,trail
2025_01_13,1736793840,20863.0,1736793935,20873.0,-1,-10.0,-23.0,0.0,13.0,1.5833333333333333,sl
2025_01_13,1736794200,20903.75,1736794405,20893.75,1,-10.0,-23.0,6.25,10.25,3.4166666666666665,sl
2025_01_13,1736794500,20875.5,1736794620,20885.5,-1,-10.0,-23.0,0.75,10.0,2.0,sl
2025_01_13,1736796420,20878.5,1736796630,20888.75,1,10.25,17.5,15.75,9.5,3.5,trail
2025_01_13,1736797680,20890.25,1736797815,20881.25,-1,9.0,15.0,17.75,4.25,2.25,trail
2025_01_13,1736798220,20909.75,1736798265,20899.75,1,-10.0,-23.0,0.0,10.5,0.75,sl
2025_01_13,1736799840,20886.75,1736799935,20883.75,-1,3.0,3.0,10.0,2.0,1.5833333333333333,trail
2025_01_14,1736820360,21014.25,1736820795,21004.25,-1,10.0,17.0,15.0,1.75,7.25,trail
2025_01_14,1736823180,21039.75,1736825225,21029.75,1,-10.0,-23.0,8.25,11.0,34.083333333333336,sl
2025_01_14,1736827445,21015.25,1736828585,21025.25,-1,-10.0,-23.0,1.25,11.5,19.0,sl
2025_01_14,1736829600,21045.0,1736832185,21035.0,1,-10.0,-23.0,1.25,13.5,43.083333333333336,sl
2025_01_14,1736838240,21034.75,1736838780,21028.0,-1,6.75,10.5,12.5,5.25,9.0,trail
2025_01_14,1736840340,21056.25,1736841805,21070.25,1,14.0,25.0,19.5,5.75,24.416666666666668,trail
2025_01_14,1736845740,21111.5,1736846315,21099.25,-1,12.25,21.5,18.25,8.5,9.583333333333334,trail
2025_01_14,1736857740,21016.5,1736857800,21006.5,1,-10.0,-23.0,0.0,12.5,1.0,sl
2025_01_14,1736859720,20988.5,1736860555,20980.0,-1,8.5,14.0,14.75,7.0,13.916666666666666,trail
2025_01_14,1736861460,21119.5,1736861485,21124.5,1,5.0,7.0,17.0,1.5,0.4166666666666667,trail
2025_01_14,1736861760,21080.75,1736861770,21090.75,-1,-10.0,-23.0,0.0,10.0,0.16666666666666666,sl
2025_01_14,1736862360,21090.5,1736862385,21080.5,1,-10.0,-23.0,2.5,13.25,0.4166666666666667,sl
2025_01_14,1736862780,21071.0,1736862880,21081.0,-1,-10.0,-23.0,6.25,10.75,1.6666666666666667,sl
2025_01_14,1736864340,21075.25,1736864420,21065.25,1,-10.0,-23.0,1.25,10.0,1.3333333333333333,sl
2025_01_14,1736865060,21051.25,1736865110,21031.25,-1,20.0,37.0,28.75,2.25,0.8333333333333334,trail
2025_01_14,1736865240,21067.75,1736865325,21072.25,1,4.5,6.0,10.0,8.0,1.4166666666666667,trail
2025_01_14,1736866020,21074.75,1736866070,21053.25,-1,21.5,40.0,27.0,1.25,0.8333333333333334,trail
2025_01_14,1736867040,21025.75,1736867050,21015.75,1,-10.0,-23.0,0.0,11.0,0.16666666666666666,sl
2025_01_14,1736868000,21068.5,1736868035,21078.5,-1,-10.0,-23.0,0.75,11.25,0.5833333333333334,sl
2025_01_14,1736869320,20996.5,1736869500,21006.75,1,10.25,17.5,22.0,6.25,3.0,trail
2025_01_14,1736869620,20983.25,1736869630,20993.25,-1,-10.0,-23.0,0.0,12.0,0.16666666666666666,sl
2025_01_14,1736871060,20910.5,1736871090,20916.5,1,6.0,9.0,11.25,1.5,0.5,trail
2025_01_14,1736872200,20906.5,1736872210,20916.5,-1,-10.0,-23.0,0.0,10.0,0.16666666666666666,sl
2025_01_14,1736874420,20844.5,1736874540,20851.0,1,6.5,10.0,12.25,4.5,2.0,trail
2025_01_14,1736875320,20836.25,1736875500,20846.25,-1,-10.0,-23.0,8.25,13.75,3.0,sl
2025_01_14,1736876520,20840.75,1736876665,20869.0,1,28.25,53.5,33.75,-0.0,2.4166666666666665,trail
2025_01_14,1736877420,20856.0,1736877530,20866.0,-1,-10.0,-23.0,4.0,10.0,1.8333333333333333,sl
2025_01_14,1736877840,20878.25,1736878040,20882.0,1,3.75,4.5,11.0,2.0,3.3333333333333335,trail
2025_01_14,1736883060,20975.25,1736883125,20985.25,-1,-10.0,-23.0,0.0,12.0,1.0833333333333333,sl
2025_01_14,1736885760,20811.25,1736885785,20801.25,1,-10.0,-23.0,0.5,12.75,0.4166666666666667,sl
2025_01_15,1736928120,20914.75,1736928295,20924.75,-1,-10.0,-23.0,5.5,11.25,2.9166666666666665,sl
2025_01_15,1736929560,20946.5,1736931145,20936.5,1,-10.0,-23.0,5.25,10.25,26.416666666666668,sl
2025_01_15,1736936280,20937.25,1736936625,20947.25,-1,-10.0,-23.0,2.25,10.25,5.75,sl
2025_01_15,1736938080,20967.5,1736941505,20992.25,1,24.75,46.5,29.75,8.25,57.083333333333336,trail
2025_01_15,1736944260,20982.5,1736944515,20992.5,-1,-10.0,-23.0,3.5,10.75,4.25,sl
2025_01_15,1736947860,21180.5,1736947865,21170.5,1,-10.0,-23.0,0.0,10.25,0.08333333333333333,sl
2025_01_15,1736949300,21278.0,1736949450,21288.0,-1,-10.0,-23.0,4.25,14.25,2.5,sl
2025_01_15,1736951640,21275.5,1736951660,21265.5,1,-10.0,-23.0,4.5,16.5,0.3333333333333333,sl
2025_01_15,1736951880,21198.5,1736951900,21208.5,-1,-10.0,-23.0,7.75,11.75,0.3333333333333333,sl
2025_01_15,1736952000,21262.25,1736952085,21281.0,1,18.75,34.5,27.0,6.75,1.4166666666666667,trail
2025_01_15,1736952960,21309.25,1736952980,21319.25,-1,-10.0,-23.0,0.0,10.75,0.3333333333333333,sl
2025_01_15,1736953140,21324.5,1736953180,21329.5,1,5.0,7.0,13.0,-0.0,0.6666666666666666,trail
2025_01_15,1736955240,21366.75,1736955260,21376.75,-1,-10.0,-23.0,0.0,11.25,0.3333333333333333,sl
2025_01_15,1736955540,21396.0,1736955565,21386.0,1,-10.0,-23.0,0.0,10.25,0.4166666666666667,sl
2025_01_15,1736956080,21357.25,1736956180,21353.75,-1,3.5,4.0,15.0,3.0,1.6666666666666667,trail
2025_01_15,1736956860,21347.25,1736956875,21337.25,1,-10.0,-23.0,0.0,14.0,0.25,sl
2025_01_15,1736957340,21330.5,1736957445,21328.75,-1,1.75,0.5,10.25,5.75,1.75,trail
2025_01_15,1736958180,21361.75,1736958275,21351.75,1,-10.0,-23.0,6.0,16.5,1.5833333333333333,sl
2025_01_15,1736958360,21330.25,1736958400,21340.25,-1,-10.0,-23.0,1.75,10.0,0.6666666666666666,sl
2025_01_15,1736960580,21284.75,1736960605,21274.75,1,-10.0,-23.0,0.25,10.75,0.4166666666666667,sl
2025_01_15,1736963760,21333.75,1736963830,21343.75,-1,-10.0,-23.0,0.5,10.5,1.1666666666666667,sl
2025_01_15,1736964180,21355.75,1736964260,21345.75,1,-10.0,-23.0,0.0,10.25,1.3333333333333333,sl
2025_01_16,1737004020,21379.25,1737005660,21389.25,-1,-10.0,-23.0,5.75,10.75,27.333333333333332,sl
2025_01_16,1737008040,21392.5,1737008515,21410.75,1,18.25,33.5,24.5,4.0,7.916666666666667,trail
2025_01_16,1737014760,21533.75,1737015010,21526.5,-1,7.25,11.5,15.25,5.5,4.166666666666667,trail
2025_01_16,1737016740,21538.25,1737016845,21528.25,1,-10.0,-23.0,5.75,10.75,1.75,sl
2025_01_16,1737018240,21514.0,1737018480,21506.0,-1,8.0,13.0,13.25,8.75,4.0,trail
2025_01_16,1737022800,21485.25,1737023185,21494.75,1,9.5,16.0,15.0,-0.0,6.416666666666667,trail
2025_01_16,1737028920,21485.0,1737029275,21478.0,-1,7.0,11.0,13.25,4.5,5.916666666666667,trail
2025_01_16,1737033960,21451.75,1737034160,21441.75,1,-10.0,-23.0,1.0,10.75,3.3333333333333335,sl
2025_01_16,1737037860,21472.75,1737037875,21482.75,-1,-10.0,-23.0,1.25,10.25,0.25,sl
2025_01_16,1737038460,21464.25,1737038495,21454.25,1,-10.0,-23.0,5.25,10.5,0.5833333333333334,sl
2025_01_16,1737038640,21414.25,1737038725,21409.5,-1,4.75,6.5,14.75,9.5,1.4166666666666667,trail
2025_01_16,1737039780,21399.25,1737039790,21389.25,1,-10.0,-23.0,0.0,15.5,0.16666666666666666,sl
2025_01_16,1737040500,21361.0,1737040515,21371.0,-1,-10.0,-23.0,3.0,10.75,0.25,sl
2025_01_16,1737040740,21402.75,1737040765,21392.75,1,-10.0,-23.0,1.75,10.5,0.4166666666666667,sl
2025_01_16,1737041220,21384.5,1737041300,21378.0,-1,6.5,10.0,13.0,2.0,1.3333333333333333,trail
2025_01_16,1737041940,21400.5,1737041990,21403.5,1,3.0,3.0,11.0,2.0,0.8333333333333334,trail
2025_01_16,1737042120,21366.0,1737042255,21376.0,-1,-10.0,-23.0,7.5,10.25,2.25,sl
2025_01_16,1737042960,21384.5,1737043200,21418.25,1,33.75,64.5,40.25,3.75,4.0,trail
2025_01_16,1737044100,21432.5,1737044125,21442.5,-1,-10.0,-23.0,0.5,10.5,0.4166666666666667,sl
2025_01_16,1737046020,21369.25,1737046045,21359.25,1,-10.0,-23.0,2.75,12.75,0.4166666666666667,sl
2025_01_16,1737048180,21377.0,1737048210,21387.0,-1,-10.0,-23.0,0.0,11.75,0.5,sl
2025_01_16,1737048300,21407.25,1737048480,21419.0,1,11.75,20.5,17.75,5.75,3.0,trail
2025_01_16,1737049080,21392.25,1737049880,21385.5,-1,6.75,10.5,12.0,8.75,13.333333333333334,trail
2025_01_16,1737051060,21411.75,1737051150,21401.75,1,-10.0,-23.0,0.5,11.75,1.5,sl
2025_01_16,1737051480,21381.0,1737052235,21336.75,-1,44.25,85.5,50.0,7.0,12.583333333333334,trail
2025_01_16,1737053580,21296.25,1737053775,21286.25,1,-10.0,-23.0,7.5,11.25,3.25,sl
2025_01_16,1737055440,21314.5,1737055510,21324.5,-1,-10.0,-23.0,5.75,10.0,1.1666666666666667,sl
2025_01_16,1737055620,21347.25,1737055840,21337.25,1,-10.0,-23.0,7.25,10.75,3.6666666666666665,sl
2025_01_16,1737058680,21356.5,1737058765,21347.0,-1,9.5,16.0,15.25,0.25,1.4166666666666667,trail
2025_01_17,1737078600,21268.0,1737080715,21276.75,1,8.75,14.5,15.0,3.0,35.25,trail
2025_01_17,1737082260,21254.0,1737084660,21264.0,-1,-10.0,-23.0,7.25,10.5,40.0,sl
2025_01_17,1737086280,21281.25,1737087630,21292.75,1,11.5,20.0,16.5,3.25,22.5,trail
2025_01_17,1737097560,21269.0,1737097615,21279.0,-1,-10.0,-23.0,0.0,11.25,0.9166666666666666,sl
2025_01_17,1737100860,21288.75,1737101010,21278.75,1,-10.0,-23.0,1.0,10.5,2.5,sl
2025_01_17,1737114720,21330.5,1737115115,21325.5,-1,5.0,7.0,10.0,2.5,6.583333333333333,trail
2025_01_17,1737116100,21336.5,1737116145,21326.5,1,-10.0,-23.0,0.25,11.5,0.75,sl
2025_01_17,1737124260,21597.25,1737124290,21575.75,-1,21.5,40.0,27.25,0.75,0.5,trail
2025_01_17,1737125160,21547.0,1737125230,21537.0,1,-10.0,-23.0,7.75,17.0,1.1666666666666667,sl
2025_01_17,1737125940,21490.5,1737125955,21500.5,-1,-10.0,-23.0,0.0,10.25,0.25,sl
2025_01_17,1737126120,21542.75,1737126175,21532.75,1,-10.0,-23.0,8.0,16.75,0.9166666666666666,sl
2025_01_17,1737126600,21534.5,1737126625,21544.5,-1,-10.0,-23.0,0.0,11.75,0.4166666666666667,sl
2025_01_17,1737127800,21534.5,1737127845,21524.5,1,-10.0,-23.0,9.0,10.0,0.75,sl
2025_01_17,1737128760,21541.75,1737128775,21551.75,-1,-10.0,-23.0,0.0,11.0,0.25,sl
2025_01_17,1737129300,21571.75,1737129590,21590.5,1,18.75,34.5,24.0,5.5,4.833333333333333,trail
2025_01_17,1737131640,21591.25,1737131705,21601.25,-1,-10.0,-23.0,3.75,11.25,1.0833333333333333,sl
2025_01_17,1737134040,21601.75,1737134800,21617.25,1,15.5,28.0,20.75,7.25,12.666666666666666,trail
2025_01_17,1737139380,21632.5,1737139565,21642.5,-1,-10.0,-23.0,2.25,11.25,3.0833333333333335,sl
2025_01_20,1737335280,21574.75,1737335725,21564.75,1,-10.0,-23.0,0.5,11.5,7.416666666666667,sl
2025_01_20,1737336120,21547.75,1737336860,21557.75,-1,-10.0,-23.0,4.25,11.0,12.333333333333334,sl
2025_01_20,1737353880,21575.0,1737354815,21581.0,1,6.0,9.0,11.0,2.5,15.583333333333334,trail
2025_01_20,1737361740,21598.5,1737361915,21608.5,-1,-10.0,-23.0,4.5,10.25,2.9166666666666665,sl
2025_01_20,1737364080,21631.25,1737364460,21621.25,1,-10.0,-23.0,1.0,10.25,6.333333333333333,sl
2025_01_20,1737375360,21601.75,1737375680,21594.5,-1,7.25,11.5,14.0,8.75,5.333333333333333,trail
2025_01_20,1737379920,21631.5,1737379935,21621.5,1,-10.0,-23.0,4.25,16.5,0.25,sl
2025_01_20,1737380220,21622.0,1737380320,21632.0,-1,-10.0,-23.0,9.5,11.25,1.6666666666666667,sl
2025_01_20,1737380820,21650.25,1737381325,21671.0,1,20.75,38.5,26.0,7.0,8.416666666666666,trail
2025_01_20,1737382500,21663.0,1737382690,21673.0,-1,-10.0,-23.0,3.5,11.0,3.1666666666666665,sl
2025_01_20,1737382920,21696.75,1737383175,21712.75,1,16.0,29.0,21.0,0.25,4.25,trail
2025_01_20,1737385020,21737.5,1737385255,21727.75,-1,9.75,16.5,14.75,7.0,3.9166666666666665,trail
2025_01_20,1737388260,21685.0,1737388380,21675.0,1,-10.0,-23.0,0.0,11.0,2.0,sl
2025_01_20,1737392880,21693.5,1737392970,21703.5,-1,-10.0,-23.0,0.0,11.25,1.5,sl
2025_01_21,1737419880,21696.75,1737420160,21689.75,-1,7.0,11.0,12.25,3.25,4.666666666666667,trail
2025_01_21,1737420960,21563.25,1737420970,21553.25,1,-10.0,-23.0,1.75,11.0,0.16666666666666666,sl
2025_01_21,1737421140,21473.5,1737421155,21469.25,-1,4.25,5.5,12.5,0.25,0.25,trail
2025_01_21,1737421380,21520.0,1737421415,21510.0,1,-10.0,-23.0,0.0,18.75,0.5833333333333334,sl
2025_01_21,1737422340,21567.5,1737422355,21577.5,-1,-10.0,-23.0,3.25,13.0,0.25,sl
2025_01_21,1737422880,21614.25,1737422895,21604.25,1,-10.0,-23.0,6.75,10.5,0.25,sl
2025_01_21,1737423060,21573.5,1737423185,21569.25,-1,4.25,5.5,13.0,7.75,2.0833333333333335,trail
2025_01_21,1737423600,21557.0,1737423640,21565.75,1,8.75,14.5,14.5,-0.0,0.6666666666666666,trail
2025_01_21,1737426600,21572.5,1737426800,21582.5,-1,-10.0,-23.0,3.0,10.75,3.3333333333333335,sl
2025_01_21,1737428640,21605.5,1737428720,21595.5,1,-10.0,-23.0,0.5,11.25,1.3333333333333333,sl
2025_01_21,1737432240,21612.5,1737433195,21622.5,-1,-10.0,-23.0,2.25,11.25,15.916666666666666,sl
2025_01_21,1737440100,21611.5,1737440640,21616.5,1,5.0,7.0,10.25,2.0,9.0,trail
2025_01_21,1737441900,21593.25,1737443055,21603.25,-1,-10.0,-23.0,9.75,12.5,19.25,sl
2025_01_21,1737444780,21628.5,1737445545,21638.5,1,10.0,17.0,15.75,9.75,12.75,trail
2025_01_21,1737446580,21609.5,1737446745,21619.5,-1,-10.0,-23.0,2.0,10.0,2.75,sl
2025_01_21,1737448020,21639.5,1737448545,21657.0,1,17.5,32.0,23.75,7.5,8.75,trail
2025_01_21,1737456840,21695.0,1737457715,21705.0,-1,-10.0,-23.0,9.5,10.0,14.583333333333334,sl
2025_01_21,1737461400,21678.5,1737461430,21668.5,1,-10.0,-23.0,0.25,12.75,0.5,sl
2025_01_21,1737469500,21712.5,1737469755,21703.75,-1,8.75,14.5,15.5,6.25,4.25,trail
2025_01_21,1737470640,21631.75,1737470655,21621.75,1,-10.0,-23.0,0.0,10.25,0.25,sl
2025_01_21,1737471240,21596.0,1737471265,21586.25,-1,9.75,16.5,16.0,2.25,0.4166666666666667,trail
2025_01_21,1737471360,21618.5,1737471380,21608.5,1,-10.0,-23.0,0.0,10.0,0.3333333333333333,sl
2025_01_21,1737471780,21598.25,1737471840,21608.25,-1,-10.0,-23.0,5.25,10.5,1.0,sl
2025_01_21,1737472140,21631.75,1737472170,21621.75,1,-10.0,-23.0,0.0,16.0,0.5,sl
2025_01_21,1737472320,21550.75,1737472400,21548.75,-1,2.0,1.0,10.0,6.25,1.3333333333333333,trail
2025_01_21,1737472680,21585.25,1737472800,21603.5,1,18.25,33.5,23.5,3.25,2.0,trail
2025_01_21,1737473820,21609.25,1737473955,21619.25,-1,-10.0,-23.0,5.5,12.25,2.25,sl
2025_01_21,1737474240,21643.5,1737474295,21633.5,1,-10.0,-23.0,3.75,10.5,0.9166666666666666,sl
2025_01_21,1737474420,21602.0,1737474445,21612.0,-1,-10.0,-23.0,4.5,10.0,0.4166666666666667,sl
2025_01_21,1737475200,21628.25,1737475210,21618.25,1,-10.0,-23.0,0.0,10.75,0.16666666666666666,sl
2025_01_21,1737476880,21625.0,1737476940,21635.0,-1,-10.0,-23.0,1.75,11.0,1.0,sl
2025_01_21,1737478260,21644.75,1737478415,21666.0,1,21.25,39.5,27.25,-0.0,2.5833333333333335,trail
2025_01_21,1737485220,21743.25,1737485585,21753.25,-1,-10.0,-23.0,6.5,10.75,6.083333333333333,sl
2025_01_21,1737491220,21736.0,1737491420,21739.75,1,3.75,4.5,10.25,2.5,3.3333333333333335,trail
2025_01_22,1737513300,21845.25,1737513770,21835.25,1,-10.0,-23.0,3.75,11.0,7.833333333333333,sl
2025_01_22,1737528720,21843.75,1737529830,21853.75,-1,-10.0,-23.0,3.75,10.75,18.5,sl
2025_01_22,1737533820,21871.5,1737534275,21876.5,1,5.0,7.0,10.0,1.0,7.583333333333333,trail
2025_01_22,1737540840,21873.75,1737541715,21883.75,-1,-10.0,-23.0,4.5,11.0,14.583333333333334,sl
2025_01_22,1737544380,21902.75,1737545465,21892.75,1,-10.0,-23.0,2.25,11.25,18.083333333333332,sl
2025_01_22,1737555780,21900.75,1737555900,21910.75,-1,-10.0,-23.0,1.5,10.0,2.0,sl
2025_01_22,1737556320,21953.25,1737556395,21971.5,1,18.25,33.5,26.0,5.5,1.25,trail
2025_01_22,1737556740,21939.25,1737556755,21949.25,-1,-10.0,-23.0,0.0,14.0,0.25,sl
2025_01_22,1737557340,21976.25,1737557425,21983.75,1,7.5,12.0,15.75,6.0,1.4166666666666667,trail
2025_01_22,1737561360,22009.75,1737561685,21997.0,-1,12.75,22.5,18.25,9.0,5.416666666666667,trail
2025_01_22,1737562020,22024.0,1737562200,22014.0,1,-10.0,-23.0,4.75,10.75,3.0,sl
2025_01_22,1737567720,22058.25,1737567970,22052.75,-1,5.5,8.0,10.75,3.75,4.166666666666667,trail
2025_01_22,1737571440,22043.75,1737572150,22033.75,1,-10.0,-23.0,6.75,10.0,11.833333333333334,sl
2025_01_22,1737574260,22010.75,1737574990,22020.75,-1,-10.0,-23.0,2.5,10.25,12.166666666666666,sl
2025_01_23,1737597960,21928.25,1737598035,21938.25,-1,-10.0,-23.0,1.0,10.25,1.25,sl
2025_01_23,1737601440,21963.25,1737602070,21953.25,1,-10.0,-23.0,1.5,13.25,10.5,sl
2025_01_23,1737614460,21940.75,1737616200,21935.5,-1,5.25,7.5,10.75,6.25,29.0,trail
2025_01_23,1737625560,21892.5,1737627475,21901.25,1,8.75,14.5,14.0,8.5,31.916666666666668,trail
2025_01_23,1737631620,21876.75,1737631945,21886.75,-1,-10.0,-23.0,0.0,10.0,5.416666666666667,sl
2025_01_23,1737637440,21904.5,1737637745,21894.5,1,-10.0,-23.0,3.0,11.5,5.083333333333333,sl
2025_01_23,1737641760,21881.5,1737641895,21891.5,-1,-10.0,-23.0,0.75,10.0,2.25,sl
2025_01_23,1737642960,21906.25,1737643005,21896.25,1,-10.0,-23.0,0.0,10.5,0.75,sl
2025_01_23,1737644220,21883.0,1737644300,21893.0,-1,-10.0,-23.0,1.75,11.0,1.3333333333333333,sl
2025_01_23,1737645840,21907.5,1737645935,21897.5,1,-10.0,-23.0,1.5,10.25,1.5833333333333333,sl
2025_01_23,1737651120,21937.5,1737651185,21947.5,-1,-10.0,-23.0,2.0,10.0,1.0833333333333333,sl
2025_01_23,1737654840,21938.0,1737654910,21928.0,1,-10.0,-23.0,1.0,10.0,1.1666666666666667,sl
2025_01_23,1737659040,21952.0,1737659345,21939.25,-1,12.75,22.5,17.75,0.75,5.083333333333333,trail
2025_01_23,1737660720,21957.5,1737660905,21947.5,1,-10.0,-23.0,5.5,10.5,3.0833333333333335,sl
2025_01_24,1737685020,22055.75,1737685335,22045.75,1,-10.0,-23.0,2.5,10.75,5.25,sl
2025_01_24,1737688920,22026.5,1737689375,22009.25,-1,17.25,31.5,22.25,2.75,7.583333333333333,trail
2025_01_24,1737699240,22013.5,1737700745,22003.5,1,-10.0,-23.0,1.75,11.0,25.083333333333332,sl
2025_01_24,1737703080,21981.75,1737703385,21991.75,-1,-10.0,-23.0,0.0,10.25,5.083333333333333,sl
2025_01_24,1737707940,22005.5,1737708065,21995.5,1,-10.0,-23.0,0.0,10.0,2.0833333333333335,sl
2025_01_24,1737715200,21987.0,1737715825,21997.0,-1,-10.0,-23.0,0.75,10.0,10.416666666666666,sl
2025_01_24,1737720240,22018.0,1737721685,22033.0,1,15.0,27.0,20.25,5.0,24.083333333333332,trail
2025_01_24,1737724260,22010.0,1737724385,22020.0,-1,-10.0,-23.0,1.0,10.75,2.0833333333333335,sl
2025_01_24,1737727680,22039.0,1737728380,22043.5,1,4.5,6.0,10.25,9.25,11.666666666666666,trail
2025_01_24,1737729180,22014.75,1737729200,22024.75,-1,-10.0,-23.0,0.0,12.75,0.3333333333333333,sl
2025_01_24,1737729780,22042.25,1737729810,22032.25,1,-10.0,-23.0,0.0,10.5,0.5,sl
2025_01_24,1737730980,22033.0,1737731095,22027.75,-1,5.25,7.5,13.5,5.5,1.9166666666666667,trail
2025_01_24,1737735120,22002.5,1737735270,21992.5,1,-10.0,-23.0,4.75,10.0,2.5,sl
2025_01_24,1737737820,21996.0,1737737990,21981.75,-1,14.25,25.5,19.25,7.0,2.8333333333333335,trail
2025_01_24,1737742980,21946.0,1737743190,21936.0,1,-10.0,-23.0,1.75,11.5,3.5,sl
2025_01_24,1737744060,21918.5,1737744160,21914.0,-1,4.5,6.0,10.25,2.0,1.6666666666666667,trail
2025_01_27,1737937620,21642.0,1737937915,21652.0,-1,-10.0,-23.0,4.0,10.0,4.916666666666667,sl
2025_01_27,1737940140,21599.5,1737940430,21609.0,1,9.5,16.0,15.5,4.25,4.833333333333333,trail
2025_01_27,1737940980,21580.75,1737941045,21590.75,-1,-10.0,-23.0,2.0,10.5,1.0833333333333333,sl
2025_01_27,1737942780,21528.0,1737942810,21518.0,1,-10.0,-23.0,0.0,10.5,0.5,sl
2025_01_27,1737944220,21501.5,1737944280,21511.5,-1,-10.0,-23.0,0.25,11.0,1.0,sl
2025_01_27,1737945060,21530.75,1737946410,21534.75,1,4.0,5.0,10.0,9.75,22.5,trail
2025_01_27,1737948960,21529.25,1737949085,21539.25,-1,-10.0,-23.0,1.75,10.25,2.0833333333333335,sl
2025_01_27,1737960900,21392.5,1737961095,21397.75,1,5.25,7.5,10.75,-0.0,3.25,trail
2025_01_27,1737961860,21382.5,1737962045,21368.5,-1,14.0,25.0,21.5,2.5,3.0833333333333335,trail
2025_01_27,1737966420,21256.0,1737966510,21246.0,1,-10.0,-23.0,7.5,10.25,1.5,sl
2025_01_27,1737967200,21231.25,1737967265,21216.5,-1,14.75,26.5,20.5,-0.0,1.0833333333333333,trail
2025_01_27,1737967740,21246.0,1737967775,21236.0,1,-10.0,-23.0,1.25,10.0,0.5833333333333334,sl
2025_01_27,1737968220,21219.25,1737968260,21229.25,-1,-10.0,-23.0,0.0,12.25,0.6666666666666666,sl
2025_01_27,1737968820,21242.25,1737968945,21242.5,1,0.25,-2.5,10.75,6.0,2.0833333333333335,trail
2025_01_27,1737969600,21231.5,1737969615,21241.5,-1,-10.0,-23.0,0.0,10.0,0.25,sl
2025_01_27,1737970680,21226.0,1737970835,21233.0,1,7.0,11.0,15.75,7.5,2.5833333333333335,trail
2025_01_27,1737971220,21194.0,1737971300,21189.5,-1,4.5,6.0,12.75,0.75,1.3333333333333333,trail
2025_01_27,1737972600,21145.5,1737972770,21135.5,1,-10.0,-23.0,0.5,12.75,2.8333333333333335,sl
2025_01_27,1737972900,21111.5,1737973080,21086.5,-1,25.0,47.0,34.25,4.25,3.0,trail
2025_01_27,1737974280,21032.0,1737974320,21022.0,1,-10.0,-23.0,6.0,12.75,0.6666666666666666,sl
2025_01_27,1737974460,20998.25,1737974480,20994.0,-1,4.25,5.5,10.25,2.0,0.3333333333333333,trail
2025_01_27,1737975240,20838.5,1737975260,20848.0,1,9.5,16.0,18.0,8.0,0.3333333333333333,trail
2025_01_27,1737976260,20928.25,1737976275,20938.25,-1,-10.0,-23.0,0.0,14.75,0.25,sl
2025_01_27,1737976320,20963.5,1737976500,20972.0,1,8.5,14.0,17.75,9.0,3.0,trail
2025_01_27,1737976800,20964.5,1737976810,20974.5,-1,-10.0,-23.0,0.0,10.5,0.16666666666666666,sl
2025_01_27,1737977280,20948.75,1737977295,20938.75,1,-10.0,-23.0,2.75,11.0,0.25,sl
