direction,entry_price,exit_price,entry_bar,exit_bar,bars_held,entry_ts,exit_ts,pnl_ticks,pnl,result,exit_reason,entry_p,exit_p,peak_mfe_ticks,day
LONG,24351.75,24327.0,24835,24871,36,1774366620.0,1774367700.0,-99.0,-49.5,LOSS,dynamic_sl,0.7627760393933956,0.13947181423187563,112.0,2026-03-24
SHORT,24327.0,24326.75,24871,24913,42,1774367700.0,1774368960.0,1.0,0.5,WIN,conviction_collapse,0.13947181423187563,0.8216983385170084,245.0,2026-03-24
LONG,24326.75,24314.25,24913,24947,34,1774368960.0,1774369980.0,-50.0,-25.0,LOSS,conviction_collapse,0.8216983385170084,0.19034357320948578,78.0,2026-03-24
SHORT,24314.25,24309.5,24947,24971,24,1774369980.0,1774370700.0,19.0,9.5,WIN,conviction_collapse,0.19034357320948578,0.7102233844476089,282.0,2026-03-24
LONG,24309.5,24285.5,24971,24977,6,1774370700.0,1774370880.0,-96.0,-48.0,LOSS,dynamic_sl,0.7102233844476089,0.3890570619352033,24.0,2026-03-24
LONG,24305.75,24285.5,24982,24989,7,1774371015.0,1774371240.0,-81.0,-40.5,LOSS,dynamic_sl,0.6575167367765586,0.3427855538602298,26.0,2026-03-24
SHORT,24285.5,24218.75,24989,25061,72,1774371240.0,1774373400.0,267.0,133.5,WIN,conviction_collapse,0.3427855538602298,0.7849067708064431,481.0,2026-03-24
LONG,24218.75,24184.0,25061,25067,6,1774373400.0,1774373580.0,-139.0,-69.5,LOSS,dynamic_sl,0.7849067708064431,0.32552473550679323,33.0,2026-03-24
SHORT,24184.0,24197.5,25067,25076,9,1774373580.0,1774373837.0,-54.0,-27.0,LOSS,dynamic_sl,0.32552473550679323,0.5749958708564956,52.0,2026-03-24
LONG,24203.0,24192.0,25080,25083,3,1774373957.0,1774374060.0,-44.0,-22.0,LOSS,dynamic_sl,0.7194130032880209,0.4913807668722374,31.0,2026-03-24
SHORT,24173.75,24185.25,25085,25106,21,1774374120.0,1774374739.0,-46.0,-23.0,LOSS,dynamic_sl,0.2080479926738064,0.6141498262898114,54.0,2026-03-24
LONG,24185.25,24282.25,25107,25201,94,1774374780.0,1774380420.0,388.0,194.0,WIN,conviction_collapse,0.6640060316426666,0.1885789875399875,655.0,2026-03-24
SHORT,24282.25,24236.5,25201,25292,91,1774380420.0,1774383227.0,183.0,91.5,WIN,conviction_collapse,0.1885789875399875,0.7453527474546805,372.0,2026-03-24
LONG,24236.5,24396.0,25292,25355,63,1774383227.0,1774385160.0,638.0,319.0,WIN,conviction_collapse,0.7453527474546805,0.23268645700526783,1245.0,2026-03-24
SHORT,24396.0,24417.0,25355,25360,5,1774385160.0,1774385292.0,-84.0,-42.0,LOSS,dynamic_sl,0.23268645700526783,0.505894747681987,84.0,2026-03-24
SHORT,24406.25,24428.75,25363,25383,20,1774385400.0,1774389660.0,-90.0,-45.0,LOSS,dynamic_sl,0.3115333462565907,0.7161572762887568,83.0,2026-03-24
LONG,24428.75,24413.75,25383,25398,15,1774389660.0,1774390560.0,-60.0,-30.0,LOSS,conviction_collapse,0.7161572762887568,0.23100333996610825,115.0,2026-03-24
SHORT,24413.75,24426.75,25398,25428,30,1774390560.0,1774392360.0,-52.0,-26.0,LOSS,conviction_collapse,0.23100333996610825,0.764809914751763,136.0,2026-03-24
LONG,24426.75,24409.25,25428,25435,7,1774392360.0,1774392780.0,-70.0,-35.0,LOSS,conviction_collapse,0.764809914751763,0.2530806191682273,0.0,2026-03-24
SHORT,24409.25,24426.0,25435,25443,8,1774392780.0,1774393260.0,-67.0,-33.5,LOSS,dynamic_sl,0.2530806191682273,0.6878380081707756,6.0,2026-03-24
LONG,24426.0,24408.25,25443,25445,2,1774393260.0,1774393380.0,-71.0,-35.5,LOSS,dynamic_sl,0.6878380081707756,0.18439340763600734,3.0,2026-03-24
SHORT,24408.25,24420.75,25445,25454,9,1774393380.0,1774393920.0,-50.0,-25.0,LOSS,conviction_collapse,0.18439340763600734,0.7052301122964207,25.0,2026-03-24
LONG,24420.75,24418.25,25454,25484,30,1774393920.0,1774395720.0,-10.0,-5.0,LOSS,conviction_collapse,0.7052301122964207,0.14020290989128364,92.0,2026-03-24
SHORT,24418.25,24413.0,25484,25502,18,1774395720.0,1774396800.0,21.0,10.5,WIN,end_of_day,0.14020290989128364,0.19563017324036608,42.0,2026-03-24
SHORT,24413.0,24434.5,25502,25513,11,1774396800.0,1774397454.0,-86.0,-43.0,LOSS,dynamic_sl,0.19563017324036608,0.8685461522058768,0.0,2026-03-25
LONG,24434.5,24415.5,25513,25533,20,1774397454.0,1774398060.0,-76.0,-38.0,LOSS,dynamic_sl,0.8685461522058768,0.23965004256426906,79.0,2026-03-25
SHORT,24415.5,24431.5,25533,25543,10,1774398060.0,1774398360.0,-64.0,-32.0,LOSS,dynamic_sl,0.23965004256426906,0.5959145655795479,6.0,2026-03-25
LONG,24434.75,24403.5,25544,25550,6,1774398390.0,1774398591.0,-125.0,-62.5,LOSS,dynamic_sl,0.6550258180449945,0.07676723514680713,21.0,2026-03-25
SHORT,24403.5,24440.5,25550,25552,2,1774398591.0,1774398651.0,-148.0,-74.0,LOSS,dynamic_sl,0.07676723514680713,0.4684130983172141,61.0,2026-03-25
LONG,24467.25,24463.75,25558,25586,28,1774398831.0,1774399680.0,-14.0,-7.0,LOSS,conviction_collapse,0.7650208126170193,0.24964077040819968,107.0,2026-03-25
SHORT,24463.75,24455.25,25586,25651,65,1774399680.0,1774401660.0,34.0,17.0,WIN,conviction_collapse,0.24964077040819968,0.7010392588075264,140.0,2026-03-25
LONG,24455.25,24441.75,25651,25665,14,1774401660.0,1774402120.0,-54.0,-27.0,LOSS,conviction_collapse,0.7010392588075264,0.1944524530709096,19.0,2026-03-25
SHORT,24441.75,24355.0,25665,25900,235,1774402120.0,1774409699.0,347.0,173.5,WIN,conviction_collapse,0.1944524530709096,0.8108715335861479,486.0,2026-03-25
LONG,24355.0,24411.75,25900,26046,146,1774409699.0,1774413120.0,227.0,113.5,WIN,conviction_collapse,0.8108715335861479,0.2744309494834389,262.0,2026-03-25
SHORT,24411.75,24417.5,26046,26104,58,1774413120.0,1774414601.0,-23.0,-11.5,LOSS,conviction_collapse,0.2744309494834389,0.8116025531562737,79.0,2026-03-25
LONG,24417.5,24404.5,26104,26122,18,1774414601.0,1774415040.0,-52.0,-26.0,LOSS,conviction_collapse,0.8116025531562737,0.254014419632322,13.0,2026-03-25
SHORT,24404.5,24418.0,26122,26130,8,1774415040.0,1774415220.0,-54.0,-27.0,LOSS,conviction_collapse,0.254014419632322,0.7458234107300503,12.0,2026-03-25
LONG,24418.0,24416.0,26130,26153,23,1774415220.0,1774415760.0,-8.0,-4.0,LOSS,conviction_collapse,0.7458234107300503,0.28288263066667885,46.0,2026-03-25
SHORT,24416.0,24420.75,26153,26189,36,1774415760.0,1774416660.0,-19.0,-9.5,LOSS,conviction_collapse,0.28288263066667885,0.7075666567404849,52.0,2026-03-25
LONG,24420.75,24413.75,26189,26216,27,1774416660.0,1774417560.0,-28.0,-14.0,LOSS,conviction_collapse,0.7075666567404849,0.2760982025382981,19.0,2026-03-25
SHORT,24413.75,24359.75,26216,26328,112,1774417560.0,1774421220.0,216.0,108.0,WIN,conviction_collapse,0.2760982025382981,0.7273802289411581,357.0,2026-03-25
LONG,24359.75,24356.0,26328,26355,27,1774421220.0,1774422087.0,-15.0,-7.5,LOSS,conviction_collapse,0.7273802289411581,0.21519408507079107,120.0,2026-03-25
SHORT,24356.0,24380.0,26355,26371,16,1774422087.0,1774422600.0,-96.0,-48.0,LOSS,dynamic_sl,0.21519408507079107,0.7367321889263615,19.0,2026-03-25
LONG,24380.0,24370.25,26371,26393,22,1774422600.0,1774423306.0,-39.0,-19.5,LOSS,conviction_collapse,0.7367321889263615,0.21090364018085245,89.0,2026-03-25
SHORT,24370.25,24382.5,26393,26414,21,1774423306.0,1774423969.0,-49.0,-24.5,LOSS,conviction_collapse,0.21090364018085245,0.7062548794000245,67.0,2026-03-25
LONG,24382.5,24369.0,26414,26418,4,1774423969.0,1774424097.0,-54.0,-27.0,LOSS,dynamic_sl,0.7062548794000245,0.290074136509412,5.0,2026-03-25
SHORT,24369.0,24386.0,26418,26427,9,1774424097.0,1774424377.0,-68.0,-34.0,LOSS,dynamic_sl,0.290074136509412,0.6612352874709055,32.0,2026-03-25
LONG,24386.0,24502.25,26427,26535,108,1774424377.0,1774427732.0,465.0,232.5,WIN,conviction_collapse,0.6612352874709055,0.2740592930989738,595.0,2026-03-25
SHORT,24502.25,24479.0,26535,26605,70,1774427732.0,1774429912.0,93.0,46.5,WIN,conviction_collapse,0.2740592930989738,0.7201751975508618,320.0,2026-03-25
LONG,24479.0,24450.25,26605,26627,22,1774429912.0,1774430628.0,-115.0,-57.5,LOSS,dynamic_sl,0.7201751975508618,0.09834081776130685,10.0,2026-03-25
SHORT,24450.25,24457.5,26627,26718,91,1774430628.0,1774432680.0,-29.0,-14.5,LOSS,conviction_collapse,0.09834081776130685,0.8458107968004911,152.0,2026-03-25
LONG,24457.5,24451.5,26718,26760,42,1774432680.0,1774433580.0,-24.0,-12.0,LOSS,conviction_collapse,0.8458107968004911,0.20996403877457795,121.0,2026-03-25
SHORT,24451.5,24469.0,26760,26767,7,1774433580.0,1774433760.0,-70.0,-35.0,LOSS,dynamic_sl,0.20996403877457795,0.6479818388666218,4.0,2026-03-25
LONG,24470.75,24462.25,26768,26773,5,1774433768.0,1774433880.0,-34.0,-17.0,LOSS,conviction_collapse,0.6777199715695663,0.2995057626313559,10.0,2026-03-25
SHORT,24462.25,24452.0,26773,26853,80,1774433880.0,1774435686.0,41.0,20.5,WIN,conviction_collapse,0.2995057626313559,0.7729369536526756,143.0,2026-03-25
LONG,24452.0,24446.75,26853,26969,116,1774435686.0,1774439220.0,-21.0,-10.5,LOSS,conviction_collapse,0.7729369536526756,0.02150624972182253,280.0,2026-03-25
SHORT,24446.75,24474.25,26969,26970,1,1774439220.0,1774439227.0,-110.0,-55.0,LOSS,dynamic_sl,0.02150624972182253,0.09457710759385818,25.0,2026-03-25
SHORT,24474.25,24495.25,26970,26993,23,1774439227.0,1774439940.0,-84.0,-42.0,LOSS,dynamic_sl,0.09457710759385818,0.7190946411016138,126.0,2026-03-25
LONG,24495.25,24499.25,26993,27025,32,1774439940.0,1774440900.0,16.0,8.0,WIN,conviction_collapse,0.7190946411016138,0.2495766611030029,179.0,2026-03-25
SHORT,24499.25,24451.25,27025,27083,58,1774440900.0,1774443300.0,192.0,96.0,WIN,conviction_collapse,0.2495766611030029,0.7124463638310455,505.0,2026-03-25
LONG,24451.25,24444.75,27083,27103,20,1774443300.0,1774444344.0,-26.0,-13.0,LOSS,conviction_collapse,0.7124463638310455,0.2437810031255824,138.0,2026-03-25
SHORT,24444.75,24454.25,27103,27131,28,1774444344.0,1774445460.0,-38.0,-19.0,LOSS,dynamic_sl,0.2437810031255824,0.7583444617781673,79.0,2026-03-25
LONG,24454.25,24436.75,27131,27133,2,1774445460.0,1774445580.0,-70.0,-35.0,LOSS,dynamic_sl,0.7583444617781673,0.37945889734094435,78.0,2026-03-25
LONG,24465.75,24450.75,27135,27155,20,1774445640.0,1774446240.0,-60.0,-30.0,LOSS,dynamic_sl,0.788972298398835,0.21382496575849325,241.0,2026-03-25
SHORT,24450.75,24423.25,27155,27205,50,1774446240.0,1774447740.0,110.0,55.0,WIN,conviction_collapse,0.21382496575849325,0.7165548875282634,489.0,2026-03-25
LONG,24423.25,24405.75,27205,27207,2,1774447740.0,1774447800.0,-70.0,-35.0,LOSS,dynamic_sl,0.7165548875282634,0.5517783267142672,13.0,2026-03-25
LONG,24414.5,24468.25,27209,27266,57,1774447860.0,1774449552.0,215.0,107.5,WIN,conviction_collapse,0.6777338440170936,0.292727906610238,378.0,2026-03-25
SHORT,24468.25,24491.0,27266,27269,3,1774449552.0,1774449660.0,-91.0,-45.5,LOSS,dynamic_sl,0.292727906610238,0.6977832299415327,7.0,2026-03-25
LONG,24491.0,24369.25,27269,27302,33,1774449660.0,1774454460.0,-487.0,-243.5,LOSS,dynamic_sl,0.6977832299415327,0.0033179288193522383,113.0,2026-03-25
SHORT,24369.25,24387.25,27302,27345,43,1774454460.0,1774455743.0,-72.0,-36.0,LOSS,dynamic_sl,0.0033179288193522383,0.7516714418796234,155.0,2026-03-25
LONG,24387.25,24420.0,27345,27394,49,1774455743.0,1774457220.0,131.0,65.5,WIN,conviction_collapse,0.7516714418796234,0.22778540958179025,254.0,2026-03-25
SHORT,24420.0,24438.0,27394,27408,14,1774457220.0,1774457640.0,-72.0,-36.0,LOSS,dynamic_sl,0.22778540958179025,0.5527005381277974,97.0,2026-03-25
SHORT,24421.5,24417.5,27413,27463,50,1774457784.0,1774459286.0,16.0,8.0,WIN,conviction_collapse,0.23317229027995073,0.7035948533538414,174.0,2026-03-25
LONG,24417.5,24428.5,27463,27519,56,1774459286.0,1774460967.0,44.0,22.0,WIN,conviction_collapse,0.7035948533538414,0.23908218536058193,305.0,2026-03-25
SHORT,24428.5,24430.5,27519,27536,17,1774460967.0,1774461480.0,-8.0,-4.0,LOSS,dynamic_sl,0.23908218536058193,0.599743148533793,105.0,2026-03-25
SHORT,24419.0,24437.5,27547,27550,3,1774461808.0,1774461900.0,-74.0,-37.0,LOSS,dynamic_sl,0.26186262659534976,0.6718221707963192,18.0,2026-03-25
LONG,24437.5,24421.25,27550,27554,4,1774461900.0,1774462020.0,-65.0,-32.5,LOSS,conviction_collapse,0.6718221707963192,0.2632349057626992,11.0,2026-03-25
SHORT,24421.25,24450.5,27554,27574,20,1774462020.0,1774462620.0,-117.0,-58.5,LOSS,dynamic_sl,0.2632349057626992,0.85176577969333,59.0,2026-03-25
LONG,24450.5,24427.75,27574,27591,17,1774462620.0,1774463138.0,-91.0,-45.5,LOSS,dynamic_sl,0.85176577969333,0.2366655242105957,13.0,2026-03-25
SHORT,24427.75,24351.75,27591,27688,97,1774463138.0,1774466040.0,304.0,152.0,WIN,conviction_collapse,0.2366655242105957,0.7706893427947619,463.0,2026-03-25
LONG,24351.75,24350.5,27688,27719,31,1774466040.0,1774466992.0,-5.0,-2.5,LOSS,conviction_collapse,0.7706893427947619,0.21603805503937998,162.0,2026-03-25
SHORT,24350.5,24359.75,27719,27745,26,1774466992.0,1774467772.0,-37.0,-18.5,LOSS,conviction_collapse,0.21603805503937998,0.7462591906949566,97.0,2026-03-25
LONG,24359.75,24337.75,27745,27747,2,1774467772.0,1774467832.0,-88.0,-44.0,LOSS,dynamic_sl,0.7462591906949566,0.25546227088330775,5.0,2026-03-25
SHORT,24337.75,24370.5,27747,27759,12,1774467832.0,1774468193.0,-131.0,-65.5,LOSS,dynamic_sl,0.25546227088330775,0.8243263633614369,13.0,2026-03-25
LONG,24370.5,24369.5,27759,27799,40,1774468193.0,1774469400.0,-4.0,-2.0,LOSS,conviction_collapse,0.8243263633614369,0.29849190770489953,92.0,2026-03-25
SHORT,24369.5,24367.75,27799,27881,82,1774469400.0,1774472280.0,7.0,3.5,WIN,conviction_collapse,0.29849190770489953,0.7123623839317443,81.0,2026-03-25
LONG,24367.75,24357.75,27881,27884,3,1774472280.0,1774476060.0,-40.0,-20.0,LOSS,dynamic_sl,0.7123623839317443,0.35127570478765496,25.0,2026-03-25
SHORT,24351.0,24328.75,27885,27997,112,1774476120.0,1774483200.0,89.0,44.5,WIN,end_of_day,0.22473902269750876,0.6928001589938149,164.0,2026-03-25
LONG,24328.75,24389.0,27997,28071,74,1774483200.0,1774485521.0,241.0,120.5,WIN,conviction_collapse,0.6928001589938149,0.23650624835411804,325.0,2026-03-26
SHORT,24389.0,24379.0,28071,28114,43,1774485521.0,1774486860.0,40.0,20.0,WIN,conviction_collapse,0.23650624835411804,0.7457493886707114,185.0,2026-03-26
LONG,24379.0,24364.25,28114,28120,6,1774486860.0,1774487040.0,-59.0,-29.5,LOSS,dynamic_sl,0.7457493886707114,0.29840205311105583,12.0,2026-03-26
SHORT,24364.25,24379.75,28120,28175,55,1774487040.0,1774497540.0,-62.0,-31.0,LOSS,conviction_collapse,0.29840205311105583,0.8455702547628554,134.0,2026-03-26
LONG,24379.75,24362.25,28175,28185,10,1774497540.0,1774497780.0,-70.0,-35.0,LOSS,dynamic_sl,0.8455702547628554,0.5092202246091093,24.0,2026-03-26
SHORT,24366.0,24258.0,28205,28575,370,1774498212.0,1774506420.0,432.0,216.0,WIN,conviction_collapse,0.3492823531162743,0.7455669669282374,535.0,2026-03-26
LONG,24258.0,24272.25,28575,28616,41,1774506420.0,1774507283.0,57.0,28.5,WIN,conviction_collapse,0.7455669669282374,0.21079326015817576,126.0,2026-03-26
SHORT,24272.25,24288.75,28616,28651,35,1774507283.0,1774508080.0,-66.0,-33.0,LOSS,dynamic_sl,0.21079326015817576,0.5615071268252506,25.0,2026-03-26
LONG,24290.75,24272.75,28652,28667,15,1774508100.0,1774508448.0,-72.0,-36.0,LOSS,conviction_collapse,0.6941104857451906,0.15702957092911238,17.0,2026-03-26
SHORT,24272.75,24283.25,28667,28673,6,1774508448.0,1774508576.0,-42.0,-21.0,LOSS,dynamic_sl,0.15702957092911238,0.5009574960388665,11.0,2026-03-26
SHORT,24263.5,24264.0,28678,28768,90,1774508666.0,1774510620.0,-2.0,-1.0,LOSS,conviction_collapse,0.19814308967967248,0.7218173975328068,245.0,2026-03-26
LONG,24264.0,24256.0,28768,28783,15,1774510620.0,1774510910.0,-32.0,-16.0,LOSS,conviction_collapse,0.7218173975328068,0.2952589494829969,26.0,2026-03-26
SHORT,24256.0,24270.0,28783,28791,8,1774510910.0,1774511100.0,-56.0,-28.0,LOSS,conviction_collapse,0.2952589494829969,0.7346804344031336,31.0,2026-03-26
LONG,24270.0,24262.25,28791,28814,23,1774511100.0,1774511575.0,-31.0,-15.5,LOSS,conviction_collapse,0.7346804344031336,0.2899907755172864,17.0,2026-03-26
SHORT,24262.25,24273.75,28814,28832,18,1774511575.0,1774511991.0,-46.0,-23.0,LOSS,conviction_collapse,0.2899907755172864,0.759021793387897,30.0,2026-03-26
LONG,24273.75,24258.75,28832,28859,27,1774511991.0,1774512554.0,-60.0,-30.0,LOSS,conviction_collapse,0.759021793387897,0.2639950091226333,60.0,2026-03-26
SHORT,24258.75,24199.0,28859,28994,135,1774512554.0,1774515360.0,239.0,119.5,WIN,conviction_collapse,0.2639950091226333,0.7413991449362404,415.0,2026-03-26
LONG,24199.0,24166.25,28994,29007,13,1774515360.0,1774515633.0,-131.0,-65.5,LOSS,dynamic_sl,0.7413991449362404,0.09780801351299272,16.0,2026-03-26
SHORT,24166.25,24191.0,29007,29019,12,1774515633.0,1774515879.0,-99.0,-49.5,LOSS,dynamic_sl,0.09780801351299272,0.5979818945247831,45.0,2026-03-26
SHORT,24169.5,24186.5,29028,29037,9,1774516063.0,1774516251.0,-68.0,-34.0,LOSS,dynamic_sl,0.19671840079709868,0.5480022151910996,22.0,2026-03-26
SHORT,24173.0,24148.5,29040,29152,112,1774516311.0,1774518600.0,98.0,49.0,WIN,conviction_collapse,0.22955280447692575,0.7584640182829709,258.0,2026-03-26
LONG,24148.5,24140.75,29152,29180,28,1774518600.0,1774519216.0,-31.0,-15.5,LOSS,conviction_collapse,0.7584640182829709,0.19396353751943304,70.0,2026-03-26
SHORT,24140.75,24168.5,29180,29192,12,1774519216.0,1774519465.0,-111.0,-55.5,LOSS,dynamic_sl,0.19396353751943304,0.7604704159646266,34.0,2026-03-26
LONG,24168.5,24192.5,29192,29281,89,1774519465.0,1774521370.0,96.0,48.0,WIN,conviction_collapse,0.7604704159646266,0.2947505586594178,136.0,2026-03-26
SHORT,24192.5,24123.5,29281,29496,215,1774521370.0,1774526879.0,276.0,138.0,WIN,conviction_collapse,0.2947505586594178,0.7518811367621931,446.0,2026-03-26
LONG,24123.5,24131.25,29496,29528,32,1774526879.0,1774527840.0,31.0,15.5,WIN,conviction_collapse,0.7518811367621931,0.2884417910304058,98.0,2026-03-26
SHORT,24131.25,24119.25,29528,29597,69,1774527840.0,1774529940.0,48.0,24.0,WIN,conviction_collapse,0.2884417910304058,0.7393916793678567,233.0,2026-03-26
LONG,24119.25,24098.5,29597,29658,61,1774529940.0,1774531770.0,-83.0,-41.5,LOSS,dynamic_sl,0.7393916793678567,0.0808954181368328,162.0,2026-03-26
SHORT,24098.5,24104.5,29658,29659,1,1774531770.0,1774531800.0,-24.0,-12.0,LOSS,dynamic_sl,0.0808954181368328,0.14815375516051119,18.0,2026-03-26
SHORT,24104.5,24122.0,29659,29672,13,1774531800.0,1774532190.0,-70.0,-35.0,LOSS,dynamic_sl,0.14815375516051119,0.6054305742091657,68.0,2026-03-26
SHORT,24094.0,24136.25,29675,29684,9,1774532280.0,1774532550.0,-169.0,-84.5,LOSS,dynamic_sl,0.21714418233103416,0.7604451045253958,112.0,2026-03-26
LONG,24136.25,24131.5,29684,29685,1,1774532550.0,1774532580.0,-19.0,-9.5,LOSS,dynamic_sl,0.7604451045253958,0.6307468039759022,11.0,2026-03-26
LONG,24136.5,24163.0,29686,29724,38,1774532610.0,1774533476.0,106.0,53.0,WIN,conviction_collapse,0.693793808539668,0.27484948481531185,387.0,2026-03-26
SHORT,24163.0,24189.75,29724,29726,2,1774533476.0,1774533510.0,-107.0,-53.5,LOSS,dynamic_sl,0.27484948481531185,0.6423265934832653,88.0,2026-03-26
LONG,24209.5,24158.75,29727,29728,1,1774533536.0,1774533540.0,-203.0,-101.5,LOSS,dynamic_sl,0.7417061136770944,0.427680415574647,0.0,2026-03-26
LONG,24210.25,24199.0,29729,29741,12,1774533570.0,1774533856.0,-45.0,-22.5,LOSS,dynamic_sl,0.8069743865043645,0.5220962604749276,72.0,2026-03-26
LONG,24216.25,24216.25,29744,29745,1,1774533916.0,1774533930.0,0.0,0.0,LOSS,dynamic_sl,0.7211832589468519,0.6445993387533115,19.0,2026-03-26
LONG,24224.0,24183.5,29746,29752,6,1774533960.0,1774534080.0,-162.0,-81.0,LOSS,dynamic_sl,0.6847818271356482,0.2799951696573285,69.0,2026-03-26
SHORT,24183.5,24183.25,29752,29753,1,1774534080.0,1774534096.0,1.0,0.5,WIN,dynamic_sl,0.2799951696573285,0.30262470175160106,35.0,2026-03-26
SHORT,24183.25,24189.5,29753,29754,1,1774534096.0,1774534110.0,-25.0,-12.5,LOSS,dynamic_sl,0.30262470175160106,0.43439825184165726,34.0,2026-03-26
SHORT,24187.5,24202.75,29756,29768,12,1774534156.0,1774534396.0,-61.0,-30.5,LOSS,dynamic_sl,0.34711450398513116,0.48554818051444454,77.0,2026-03-26
LONG,24225.5,24203.25,29773,29783,10,1774534500.0,1774534696.0,-89.0,-44.5,LOSS,dynamic_sl,0.7113606133150814,0.41386323100077893,24.0,2026-03-26
SHORT,24190.75,24228.25,29785,29794,9,1774534740.0,1774534920.0,-150.0,-75.0,LOSS,dynamic_sl,0.26735862290359136,0.7673412281265499,51.0,2026-03-26
LONG,24228.25,24211.5,29794,29795,1,1774534920.0,1774534936.0,-67.0,-33.5,LOSS,dynamic_sl,0.7673412281265499,0.5856844387619516,5.0,2026-03-26
SHORT,24203.75,24204.75,29806,29847,41,1774535160.0,1774535970.0,-4.0,-2.0,LOSS,conviction_collapse,0.3450193627038744,0.7539027663360592,190.0,2026-03-26
LONG,24204.75,24178.75,29847,29848,1,1774535970.0,1774536000.0,-104.0,-52.0,LOSS,dynamic_sl,0.7539027663360592,0.4992807713641298,85.0,2026-03-26
SHORT,24147.0,24141.25,29849,29850,1,1774536016.0,1774536030.0,23.0,11.5,WIN,dynamic_sl,0.2108818178851474,0.25514592837312045,23.0,2026-03-26
SHORT,24141.25,24174.75,29850,29851,1,1774536030.0,1774536060.0,-134.0,-67.0,LOSS,dynamic_sl,0.25514592837312045,0.5534111288608327,0.0,2026-03-26
SHORT,24150.25,24103.75,29855,30036,181,1774536136.0,1774539991.0,186.0,93.0,WIN,conviction_collapse,0.33329299370710463,0.8233003063705405,470.0,2026-03-26
LONG,24103.75,24086.5,30036,30060,24,1774539991.0,1774540711.0,-69.0,-34.5,LOSS,dynamic_sl,0.8233003063705405,0.30305290601967066,81.0,2026-03-26
SHORT,24086.5,24013.5,30060,30218,158,1774540711.0,1774544392.0,292.0,146.0,WIN,conviction_collapse,0.30305290601967066,0.7762501553992295,475.0,2026-03-26
LONG,24013.5,23999.25,30218,30227,9,1774544392.0,1774544572.0,-57.0,-28.5,LOSS,dynamic_sl,0.7762501553992295,0.5092312119636261,20.0,2026-03-26
SHORT,23992.75,23966.5,30229,30317,88,1774544613.0,1774546380.0,105.0,52.5,WIN,conviction_collapse,0.2931441798734132,0.7034274617993611,242.0,2026-03-26
LONG,23966.5,23951.0,30317,30328,11,1774546380.0,1774546594.0,-62.0,-31.0,LOSS,conviction_collapse,0.7034274617993611,0.25904547084113505,27.0,2026-03-26
SHORT,23951.0,23880.0,30328,30517,189,1774546594.0,1774550375.0,284.0,142.0,WIN,conviction_collapse,0.25904547084113505,0.7101690925967555,428.0,2026-03-26
LONG,23880.0,23861.0,30517,30523,6,1774550375.0,1774550495.0,-76.0,-38.0,LOSS,dynamic_sl,0.7101690925967555,0.22157610508090156,6.0,2026-03-26
SHORT,23861.0,23878.0,30523,30544,21,1774550495.0,1774550916.0,-68.0,-34.0,LOSS,conviction_collapse,0.22157610508090156,0.7136930617413776,48.0,2026-03-26
LONG,23878.0,23865.25,30544,30565,21,1774550916.0,1774551337.0,-51.0,-25.5,LOSS,conviction_collapse,0.7136930617413776,0.18399653625308124,48.0,2026-03-26
SHORT,23865.25,23881.5,30565,30577,12,1774551337.0,1774551577.0,-65.0,-32.5,LOSS,dynamic_sl,0.18399653625308124,0.49626212154536165,11.0,2026-03-26
SHORT,23875.75,23988.0,30580,30754,174,1774551637.0,1774555860.0,-449.0,-224.5,LOSS,dynamic_sl,0.32064406214707475,0.9991084232371817,455.0,2026-03-26
LONG,23988.0,23929.25,30754,30755,1,1774555860.0,1774555882.0,-235.0,-117.5,LOSS,dynamic_sl,0.9991084232371817,0.9907230504696072,146.0,2026-03-26
LONG,23929.25,23924.75,30755,30756,1,1774555882.0,1774555920.0,-18.0,-9.0,LOSS,dynamic_sl,0.9907230504696072,0.9785635831630772,381.0,2026-03-26
LONG,23924.75,23889.5,30756,30757,1,1774555920.0,1774555942.0,-141.0,-70.5,LOSS,dynamic_sl,0.9785635831630772,0.9729099259552485,49.0,2026-03-26
LONG,23889.5,23861.25,30757,30780,23,1774555942.0,1774556640.0,-113.0,-56.5,LOSS,dynamic_sl,0.9729099259552485,0.5512198529941108,182.0,2026-03-26
SHORT,23831.5,23832.5,30782,30783,1,1774556700.0,1774556727.0,-4.0,-2.0,LOSS,dynamic_sl,0.19204967705213102,0.24864607554750248,59.0,2026-03-26
SHORT,23832.5,23858.0,30783,30785,2,1774556727.0,1774556787.0,-102.0,-51.0,LOSS,dynamic_sl,0.24864607554750248,0.5893807713880251,47.0,2026-03-26
LONG,23881.25,23866.0,30793,30799,6,1774557031.0,1774557212.0,-61.0,-30.5,LOSS,dynamic_sl,0.7149271489437173,0.4036347220454976,28.0,2026-03-26
LONG,23886.25,23871.5,30803,30830,27,1774557332.0,1774558186.0,-59.0,-29.5,LOSS,conviction_collapse,0.6792160710113054,0.23175021989245967,63.0,2026-03-26
SHORT,23871.5,23869.5,30830,30862,32,1774558186.0,1774563180.0,8.0,4.0,WIN,conviction_collapse,0.23175021989245967,0.7936628823055131,237.0,2026-03-26
LONG,23869.5,23847.0,30862,30876,14,1774563180.0,1774564020.0,-90.0,-45.0,LOSS,dynamic_sl,0.7936628823055131,0.34902589962138336,54.0,2026-03-26
