**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

entry_index,exit_index,entry_price,exit_price,direction,pnl_ticks,pnl_dollars,hold_bars,label,entry_type,exit_type,timestamp,F_momentum,F_reversion,z_score,sigma,velocity,hurst,adx,dmi_plus,dmi_minus,dmi_diff,P_center,entropy,coherence,tunnel_prob,term_pid,volume_delta,net_force
2075,2078,21244.75,21256.5,LONG,47.0,23.5,3,REAL,LOW,HIGH,1735900560.0,157.29291615109068,-2.2554112554116728,1.0848936192161909,4.157847765831921,6.0,0.7637431429242918,27.236852184153857,15.550305508650426,26.534817112569897,-10.98451160391947,0.45444047075128874,0.6613241662048989,0.6120164544352107,0.9621037204112681,0.7989330675391244,109.0,153.74938972894262
2078,2081,21256.5,21249.5,SHORT,28.0,14.0,3,REAL,HIGH,LOW,1735900740.0,-25.398953803465723,-1.2023809523816453,0.5901298215209377,4.074970992934255,-1.5,0.7517383373607366,24.62817892449994,19.4581881346146,23.537948612378393,-4.079760477763795,0.6747087981532125,0.661146038220783,0.653839082441975,0.9823052485886727,0.18977262603614986,-69.0,-26.95689703999486
2081,2086,21249.5,21256.25,LONG,27.0,13.5,5,REAL,LOW,HIGH,1735900920.0,-9.08337186408761,0.30735930735863803,-0.20680436182421544,2.9724644552699977,-0.75,0.7548387081969953,22.97306080322362,16.597643684871272,23.73447759841573,-7.136833913544457,0.7727052010300256,0.6149929976609502,0.6639730124102035,0.9941147882522059,-0.18357250485512172,0.0,-8.602885699006029
2086,2094,21256.25,21227.0,SHORT,117.0,58.5,8,REAL,HIGH,LOW,1735901220.0,12.951349343964733,-1.0275974025971664,0.8450014568880428,2.43217900802582,0.75,0.7140601542885193,19.06290828193529,19.39472052724311,22.11208666029278,-2.7173661330496692,0.5686920180909386,0.6791486737560073,0.7455726322237204,0.9729509381856812,0.5182370538774569,42.0,11.278920573578958
2094,2099,21227.0,21242.75,LONG,63.0,31.5,5,REAL,LOW,HIGH,1735901700.0,-11.69411928742053,2.2911255411254388,-0.8372717306367748,5.472836254445033,-0.5,0.3706876268128018,32.459216944535626,8.401860951922828,35.47726995000878,-27.075408998085955,0.5722268938790587,0.6790785052496877,0.6533608005833187,0.9732620366572963,-0.35575342767613566,0.0,-8.770856682301522
2099,2109,21242.75,21219.25,SHORT,94.0,47.0,10,REAL,HIGH,LOW,1735902000.0,-59.41600537105599,-1.79599567099649,0.7963499136889608,4.51056913581326,-2.0,0.2507901924110216,33.65048498178321,16.222194701175027,25.166241921672285,-8.944047220497257,0.5906785029073047,0.6781169971422624,0.7334875895787156,0.974876319441729,0.3443830104062333,-134.0,-61.782186158743365
2109,2115,21219.25,21238.0,LONG,75.0,37.5,6,REAL,LOW,HIGH,1735902600.0,224.98447578924086,-0.17424242424385739,0.10329865738801257,3.3735660975604818,5.5,0.45426249963133714,32.12243983776533,15.011711495960755,28.19410643999576,-13.182394944035005,0.7834119824715962,0.6081830827686311,0.6266168961743748,0.9970760799227684,0.3413295926142014,138.0,224.6638919913951
2115,2130,21238.0,21237.75,SHORT,1.0,0.5,15,MARGINAL,HIGH,LOW,1735902960.0,111.40834692762549,-4.906926406927596,2.2427592184259133,4.375794215102177,3.75,0.4592390472781727,27.570141525934627,26.258751889366195,19.88972313672866,6.369028752637536,0.07687063305316032,0.2477927934963158,0.4851594659410225,0.8004124348499445,1.1860320140013196,130.0,65.35981589787212
2130,2139,21237.75,21251.75,LONG,56.0,28.0,9,REAL,LOW,HIGH,1735903860.0,-69.92684598379576,3.759199134197843,-2.389717626177008,3.1461450449371178,-2.5,0.534005843267232,28.82083223004124,28.230278683249356,23.372544876994816,4.85773380625454,0.05844174238077264,0.20331084054620296,0.39837111151589466,0.7393511703844589,-1.2794671453153432,-88.0,-51.714742625642735
2139,2141,21251.75,21241.75,SHORT,40.0,20.0,2,REAL,HIGH,LOW,1735904400.0,47.676806183858154,-0.2521645021661243,0.14333708609506274,3.5184823277192336,2.75,0.6636487561110841,27.05567513441692,31.367875351628143,14.623913245800066,16.743962105828075,0.780110867078083,0.6103207152120278,0.7665581631995134,0.9959360753197974,0.21223969972371604,61.0,47.26864233250942
2141,2145,21241.75,21250.25,LONG,34.0,17.0,4,REAL,LOW,HIGH,1735904520.0,33.56122712614917,0.7094155844151828,-0.45028572208771256,3.1509574903953697,2.25,0.764535077695497,25.552121122198024,26.466702598344252,20.067955158595876,6.398747439748377,0.7204335122348233,0.6431960392105395,0.6283101871358746,0.9868337595422274,-0.06767575144897661,47.0,34.53860875977813
2145,2149,21250.25,21234.25,SHORT,64.0,32.0,4,REAL,HIGH,LOW,1735904760.0,-29.414644943468794,0.13257575757415907,-0.09903920856267386,2.677237823245784,-1.75,0.8103065111393876,25.36909745579539,32.65994997416536,17.467363175821806,15.192586798343552,0.7837003873012033,0.6079947127306695,0.7064099383777313,0.9971970489471139,-0.16671874955360294,-45.0,-29.13670789650348
2149,2158,21234.25,21250.5,LONG,65.0,32.5,9,REAL,LOW,HIGH,1735905000.0,-324.2369591812419,3.2586580086572208,-2.2722093843841256,2.8682726434038286,-5.0,0.7510164867854653,23.47494555504079,26.036839706027507,32.3316856978511,-6.294845991823593,0.07279471188862528,0.23835971790579288,0.5277718811984705,0.7897730925925792,-1.377981178674966,-186.0,-287.8329649457929
2158,2165,21250.5,21221.0,SHORT,118.0,59.0,7,REAL,HIGH,LOW,1735905540.0,-58.734710600388944,-0.5541125541130896,0.46660416495877666,2.375086189648753,-2.25,0.5863217136753657,14.009532789163368,24.14795192590497,22.097888470118203,2.0500634557867663,0.7156470966535502,0.6453661267289623,0.6712833667337433,0.9863215818343066,0.016923205483706766,-62.0,-59.56541176257914
2165,2171,21221.0,21238.0,LONG,68.0,34.0,6,REAL,LOW,HIGH,1735905960.0,115.16151084694742,3.4702380952385283,-1.2636770341385042,5.492286401492323,2.75,0.6603408102784868,25.53205610106442,11.516408940560789,39.879724334547404,-28.363315393986618,0.3696512986057305,0.6216706738304594,0.6640720750919328,0.9520056985913044,-0.4262988935941218,230.0,121.07546207713959
2171,2178,21238.0,21208.5,SHORT,118.0,59.0,7,REAL,HIGH,LOW,1735906320.0,162.63109497142045,-5.599567099568957,2.150327576785928,5.2081061137099605,7.0,0.513448271641098,24.564462040581635,23.8059974986433,24.399156485938704,-0.5931589872954035,0.09105349911612189,0.27905459304352903,0.551232276432071,0.8296211001965059,1.3082560189705124,121.0,82.38884104846574
2178,2189,21208.5,21239.0,LONG,122.0,61.0,11,REAL,LOW,HIGH,1735906740.0,-131.8097323719466,4.6856060606060055,-1.4815195942401167,6.325405453728461,-5.75,0.5809917261368763,26.86456242602003,12.972641405780529,37.50904020245405,-24.536398796673524,0.27573750165859867,0.5481801255273927,0.6133469951773004,0.9361264350541486,-0.8617319858563588,-145.0,-120.4297406008982
2189,2195,21239.0,21221.0,SHORT,72.0,36.0,6,REAL,HIGH,LOW,1735907400.0,46.723204517230016,-5.257575757575978,1.2928988809792261,8.13300380242259,2.0,0.47106683044677566,19.700593930485756,29.009096319597063,19.87203676128199,9.137059558315073,0.35630056954759637,0.6132188740851944,0.8419967825994438,0.9501364406896627,0.6125909964499652,190.0,38.71493687230496
2195,2200,21221.0,21235.25,LONG,57.0,28.5,5,REAL,LOW,HIGH,1735907760.0,64.64428005781795,2.897727272726115,-1.0406749630515777,5.56893819032427,4.0,0.3459587737053878,15.678551525085728,18.73739397775434,25.08735770263739,-6.34996372488305,0.4758200005021427,0.6676759580521658,0.6020333816849409,0.9643018276351892,-0.4194544798763413,90.0,68.66198973027495
2200,2203,21235.25,21221.5,SHORT,55.0,27.5,3,REAL,HIGH,LOW,1735908060.0,-38.964807874288454,0.6098484848480439,-0.30464909031448645,4.003612708762747,-4.0,0.4002846398730242,11.602715242109308,22.50242570398129,22.852619957031127,-0.3501942530498354,0.7561512545790571,0.6248248128341843,0.7091214498361513,0.99125706259273,-0.2971228493156838,-39.0,-38.150158970768075
2203,2214,21221.5,21244.5,LONG,92.0,46.0,11,REAL,LOW,HIGH,1735908240.0,-49.414236483423316,2.3733766233744973,-1.267876688990877,3.743860335918795,-2.5,0.3943382736194767,12.100814466926028,18.54038721123593,29.092081619466082,-10.551694408230151,0.36772088559196003,0.620487281774671,0.6104661873285185,0.95174132157006,-0.7007445434239109,-74.0,-44.555902675025266
2214,2219,21244.5,21238.25,SHORT,25.0,12.5,5,REAL,HIGH,LOW,1735908900.0,52.3990107241332,-1.7489177489169379,0.922179218929565,3.793010540721192,1.25,0.7691968043010616,15.41821529755172,28.829753867356978,15.363315358293228,13.46643850906375,0.532689549797956,0.6777635780778086,0.8454784489813497,0.9697275261591388,0.44041845580022015,159.0,49.85776389558345
2219,2228,21238.25,21268.0,LONG,119.0,59.5,9,REAL,LOW,HIGH,1735909200.0,70.92617914308819,0.36093073592928704,-0.2155742150296191,3.348552013789743,1.25,0.7390273132672992,18.910813989454372,23.783256020719637,14.93487650635945,8.848379514360188,0.7714739594847945,0.6157533189776291,0.8055380180397289,0.9938614057329862,-0.11057324152723766,190.0,71.46279737674492
2228,2238,21268.0,21244.75,SHORT,93.0,46.5,10,REAL,HIGH,LOW,1735909740.0,-13.214091135612422,-0.4713203463215904,0.25682762929327446,3.6703243153281164,-0.25,0.8053424624838998,35.72002614164879,31.455080053561588,9.248415871094418,22.206664182467172,0.7650116222309734,0.6196672302216385,0.5934729317448184,0.9926627205034754,0.008377906344515407,-194.0,-13.873845742259238
2238,2255,21244.75,21273.5,LONG,115.0,57.5,17,REAL,LOW,HIGH,1735910340.0,-43.03821075291821,4.929653679653711,-1.3665924251454762,7.214519250871657,-2.25,0.8451451558341243,26.78682904529608,16.298457621914633,25.195413726018035,-8.896956104103403,0.32357240829197514,0.5897878887004927,0.9337861987642398,0.9450925661979156,-0.6730671114516227,-138.0,-34.32249079014922
2255,2277,21273.5,21227.0,SHORT,186.0,93.0,22,REAL,HIGH,LOW,1735911360.0,15.946177049633107,-1.0773809523816453,0.5679374352588447,3.7940128101984167,0.5,0.6606870655038641,29.5261554786215,26.727694331474,8.873174629222088,17.854519702251913,0.682648937701633,0.6584728213659569,0.6138244700614389,0.9830467618523382,0.2108297566396674,121.0,14.529453973559773
2277,2289,21227.0,21264.5,LONG,150.0,75.0,12,REAL,LOW,HIGH,1735912680.0,-103.68597578633049,0.4177489177491225,-0.18161301538994248,4.600429290292561,-2.25,0.6161705195600153,31.21346035105116,14.202359732243465,35.842639199764065,-21.6402794675206,0.7759619708348805,0.612959241201277,0.7449721055598856,0.9948401444882101,-0.09440252763199677,-212.0,-103.10218433766764
2289,2309,21264.5,21277.75,SHORT,-53.0,-26.5,20,FAKEOUT,HIGH,LOW,1735913400.0,56.32143100298595,-5.060064935065384,1.2063072935911687,8.389346498936609,1.75,0.7468615406930241,27.170990035787792,33.7729077244087,15.609363884290822,18.163543840117875,0.3963714437012051,0.6367347804879835,0.656376517358215,0.9554820637998556,0.5697069068504856,270.0,49.30052493622457
2309,2324,21277.75,21434.5,LONG,627.0,313.5,15,REAL,LOW,HIGH,1735914600.0,15024.02507664452,-4.496212121212011,1.876422323861175,4.792324269474698,18.0,0.9880943206999296,44.404674573227695,38.363242927080776,8.54753412297796,29.81570880410282,0.14761957083068894,0.38461500395456033,0.4660771432914067,0.889297939027992,1.517629838492662,4000.0,14935.404830597356
2324,2330,21434.5,21308.5,SHORT,504.0,252.0,6,REAL,HIGH,LOW,1735915500.0,-54.12914898826045,2.5514069264063437,-0.32970572521427305,15.47687365603497,-0.25,0.6846214347883667,58.442196162214664,40.53831901233576,6.660684585817414,33.87763442651835,0.7509305869995941,0.6277512866862215,0.6918523433373636,0.990512538947239,-0.25628443443612825,3351.0,-51.363605885409704
2330,2345,21308.5,21440.75,LONG,529.0,264.5,15,REAL,LOW,HIGH,1735915860.0,-6206.753631483681,39.09902597402652,-2.2332984070250252,35.014600691996456,-63.25,0.8225505719602147,44.981430644260286,23.041710963948983,31.962103053134282,-8.920392089185299,0.0782237834509834,0.2508778903817348,0.6125364930767684,0.8036834100678137,-1.3508339863962708,-3436.0,-6123.597860280665
2345,2360,21440.75,21261.5,SHORT,717.0,358.5,15,REAL,HIGH,LOW,1735916760.0,-487.81619873650124,-12.294913419913428,0.9716149975978072,25.30820016222684,-6.75,0.5099605249467388,22.898868778712956,25.57171614263347,14.289024446749503,11.282691695883967,0.5091139427285439,0.6747677755793076,0.6915394737079299,0.9675401652300091,0.38301976985895336,-1829.0,-501.0221950220276
2360,2375,21261.5,21384.75,LONG,493.0,246.5,15,REAL,LOW,HIGH,1735917660.0,-838.0500348730556,17.351731601729625,-1.185123971755578,29.282559487891746,-9.25,0.6185802322530138,31.11359845880876,9.316768862500204,35.59007093520894,-26.273302072708738,0.406381536095442,0.6417575593664441,0.7068674353611292,0.9567054818983373,-0.5418622948886541,-2653.0,-818.8837386299138
2375,2393,21384.75,21343.25,SHORT,166.0,83.0,18,REAL,HIGH,LOW,1735918560.0,1220.7816148650159,-11.769480519480567,1.2607902276846115,18.670005939203264,11.0,0.5845662756557173,24.90700354010093,23.039822351878062,20.514770157039965,2.5250521948380964,0.3709804341193593,0.6224779259618429,0.808165062187106,0.9521866167984913,0.6631759846133827,2072.0,1206.5962505849047
2393,2402,21343.25,21413.0,LONG,279.0,139.5,9,REAL,LOW,HIGH,1735919640.0,-561.3338468162576,7.5681818181819835,-1.3468420744725216,11.238410147152543,-5.5,0.8987654467956203,12.414443551690326,18.199140678662907,20.12839278562098,-1.9292521069580744,0.3322008464228459,0.5963474984304641,0.6818181117243576,0.9464934164756402,-0.6883000316564656,-1147.0,-550.3012275167717
2402,2409,21413.0,21337.25,SHORT,303.0,151.5,7,REAL,HIGH,LOW,1735920180.0,2429.959861741113,-13.02867965368023,2.2354223202066064,11.656571141757293,13.75,0.7402946595324771,14.937836978771776,26.729625797809533,11.722869567674609,15.006756230134924,0.07791812309680196,0.25018299101101127,0.5565035750689508,0.8029551043672234,1.202991245313718,2060.0,2373.5434105944673
2409,2453,21337.25,21492.25,LONG,620.0,310.0,44,REAL,LOW,HIGH,1735920600.0,-146.62217931231916,11.250541125538803,-1.4153400757351964,15.898004046405207,-2.25,0.44057266556435126,16.412495035178917,16.019659400300323,26.017378768937103,-9.99771936863678,0.30276788896141604,0.5728063977828753,0.7802071226759587,0.9414675372171987,-0.6647040353707062,-1036.0,-130.6063905054535
2453,2458,21492.25,21459.5,SHORT,131.0,65.5,5,REAL,HIGH,LOW,1735923240.0,1230.4878509193807,1.2316017316006764,-0.5149189952536519,4.78367177343684,4.25,0.6745259325174553,49.39918111426696,26.527803877490246,8.081526067550193,18.446277809940053,0.7006014200333888,0.6517427615047457,0.6188768239145662,0.9847815488322588,-0.11992875164836972,1385.0,1232.0238393143295
2458,2464,21459.5,21487.0,LONG,110.0,55.0,6,REAL,LOW,HIGH,1735923540.0,-2132.9150750781178,8.731060606060055,-2.4097581247523525,7.246420722791283,-11.5,0.6577436901406519,42.19246022450591,18.31963032743173,16.78494887855782,1.5346814488739113,0.056275161445009346,0.19774672601451126,0.713093674119306,0.7292690830240725,-1.3750161956109905,-1344.0,-2111.493513275093
2464,2480,21487.0,21441.75,SHORT,181.0,90.5,16,REAL,HIGH,LOW,1735923900.0,-189.0045641054955,-1.59577922077915,0.6303230011117461,5.063369789661996,-1.5,0.5516753282516461,31.847563538631096,17.059272681616648,11.040385642915213,6.018887038701434,0.6597238042566691,0.6656860953948505,0.5967073661454205,0.9809370445422732,0.26020689063644553,-638.0,-190.98801013979633
2480,2485,21441.75,21477.0,LONG,141.0,70.5,5,REAL,LOW,HIGH,1735924860.0,271.1120676070811,0.08170995671025594,-0.027164384191051594,6.01596238188772,1.75,0.8392792265748044,31.165512664883806,9.121574296564178,28.656722681779225,-19.535148385215045,0.7867386561748863,0.6059944979068063,0.6005306623323075,0.9992323713344247,0.11681511796744908,932.0,271.32384304918924
2485,2492,21477.0,21441.5,SHORT,142.0,71.0,7,REAL,HIGH,LOW,1735925160.0,-104.39091309854982,-5.965367965369296,1.4643861466754593,8.147260855905044,-1.5,0.4611774002233386,29.250972258051764,17.52738602719122,21.050380362865887,-3.5229943356746674,0.28259485562549497,0.5547105286922154,0.6656857199015331,0.9375588868626048,0.6233812456386737,-567.0,-116.46658125072487
2492,2499,21441.5,21466.0,LONG,98.0,49.0,7,REAL,LOW,HIGH,1735925580.0,1117.992588404927,-0.7224025974028336,0.18190106976144962,7.9428075750210105,12.0,0.5382798146513625,31.000383621230807,10.593650696809835,26.088874765907146,-15.495224069097311,0.7759270848403563,0.6129812006404234,0.6111528293242389,0.9948318699079558,0.395997065294477,740.0,1117.1040644733275
2499,2506,21466.0,21443.75,SHORT,89.0,44.5,7,REAL,HIGH,LOW,1735926000.0,915.2082175864507,-4.775974025975302,1.399619172447019,6.82467648342548,9.0,0.7624378710040755,31.70485992059985,13.913836920190079,19.27247374274098,-5.358636822550903,0.3093980431974018,0.5783998489499496,0.5662748277540539,0.9426636088156625,0.950594048155794,694.0,906.0155078484112
2506,2513,21443.75,21475.0,LONG,125.0,62.5,7,REAL,LOW,HIGH,1735926420.0,-57.836508052990006,1.785714285713766,-0.7197176213660176,4.962263623126238,-0.5,0.6581441649401317,29.755237157302453,10.397213970074718,22.084243885665103,-11.687029915590385,0.6238422425062056,0.6738846863485168,0.6881278776039218,0.9777633619369894,-0.414604729064303,-574.0,-55.576532012844275
2513,2520,21475.0,21449.75,SHORT,101.0,50.5,7,REAL,HIGH,LOW,1735926840.0,-597.3418731733894,-2.3755411255406216,0.858056045793413,5.537030214253769,-5.25,0.5436156427706315,22.653559825576064,20.832771023671906,14.534121153843918,6.2986498698279885,0.5626893945545565,0.6791836416434386,0.6734501375692586,0.9724208841388173,0.16387058671707888,-630.0,-600.3844651779895
2520,2539,21449.75,21487.25,LONG,150.0,75.0,19,REAL,LOW,HIGH,1735927260.0,-1575.647103889784,8.063311688310932,-2.5903325774907517,6.225696081174133,-11.5,0.5798653208633501,20.321851386928746,15.720949379491993,21.49064677764439,-5.769697398152397,0.039898633767158305,0.15289006325849722,0.4372906734969441,0.6119821194896684,-1.595261543471086,-853.0,-1562.948293225071
2539,2543,21487.25,21473.0,SHORT,57.0,28.5,4,REAL,HIGH,LOW,1735928400.0,764.7815375562659,-2.5119047619045887,1.516824623769678,3.3120569412459755,4.25,0.48838226037124205,18.463898772775188,21.153115250043157,9.416680554604783,11.736434695438374,0.261929494811774,0.5344265245301981,0.6340964168756204,0.933057060748476,0.8662044311050396,596.0,754.1264012741883
2543,2551,21473.0,21519.0,LONG,184.0,92.0,8,REAL,LOW,HIGH,1735928640.0,-81.04668244364787,2.1764069264063437,-1.4562688217346595,2.9890180905114474,-0.75,0.28621423506266586,18.90964504610122,16.68029220484489,13.398348644650941,3.281943560193948,0.2858785705416511,0.5577686339613208,0.4417021080830312,0.9382250694893473,-0.7564855514076801,-323.0,-73.0137820892095
2551,2569,21519.0,21512.25,SHORT,27.0,13.5,18,REAL,HIGH,LOW,1735929120.0,-1693.201842078799,-1.1553030303039122,0.3733666496292032,6.188571108058331,-9.5,0.40144283529003666,33.38147047262295,34.150616976585674,6.4006605442356586,27.749956432350015,0.7409013053995377,0.633140540088752,0.5326155457892255,0.9892001452171567,-0.20281028247193716,-1103.0,-1694.5889502682567
2569,2578,21512.25,21529.0,LONG,67.0,33.5,9,REAL,LOW,HIGH,1735930200.0,-1217.3987582944203,7.5070346320335375,-2.367017518650826,6.343032590914211,-9.0,0.540229900302888,45.85411167091083,21.42467004264539,18.386526371264623,3.038143671380766,0.06099022322513531,0.2097583392890237,0.5990080664556429,0.7502031754950282,-1.351235130371973,-858.0,-1193.067453414006
