Period,#,Cum. net profit,Net profit,Gross profit,Gross loss,Commission,Cum. max. drawdown,Max. drawdown,% Win,Avg. trade,Avg. winner,Avg. loser,Lrg. winner,Lrg. loser,MTR,Avg. MAE,Avg. MFE,Avg. ETD,% Trade,
2/11/2026 7:54 AM,497,$3058.20,($102.40),n/a,n/a,$1.90,($102.40),($102.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$100.50,$5.00,$107.40,n/a,
2/11/2026 8:05 AM,498,$3013.30,($44.90),n/a,n/a,$1.90,($147.30),($44.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$43.00,$89.50,$134.40,n/a,
2/11/2026 8:15 AM,499,$2905.40,($107.90),n/a,n/a,$1.90,($255.20),($107.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$106.00,$35.00,$142.90,n/a,
2/11/2026 8:29 AM,500,$2799.00,($106.40),n/a,n/a,$1.90,($361.60),($106.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$104.50,$29.00,$135.40,n/a,
2/11/2026 8:42 AM,501,$2704.60,($94.40),n/a,n/a,$1.90,($456.00),($94.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$92.50,$53.50,$147.90,n/a,
2/11/2026 8:51 AM,502,$2597.70,($106.90),n/a,n/a,$1.90,($562.90),($106.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$109.50,$0.00,$106.90,n/a,
2/11/2026 9:11 AM,503,$2586.30,($11.40),n/a,n/a,$1.90,($574.30),($11.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$23.00,$104.50,$115.90,n/a,
2/11/2026 9:59 AM,504,$2710.40,$124.10,n/a,n/a,$1.90,($450.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$26.00,$241.00,$116.90,n/a,
2/11/2026 10:30 AM,505,$2697.50,($12.90),n/a,n/a,$1.90,($463.10),($12.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$27.00,$123.50,$136.40,n/a,
2/11/2026 11:47 AM,506,$2816.10,$118.60,n/a,n/a,$1.90,($344.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$31.50,$173.00,$54.40,n/a,
2/11/2026 12:56 PM,507,$2885.20,$69.10,n/a,n/a,$1.90,($275.40),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.00,$115.00,$45.90,n/a,
2/12/2026 5:18 AM,508,$3013.30,$128.10,n/a,n/a,$1.90,($147.30),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$43.00,$232.50,$104.40,n/a,
2/12/2026 5:39 AM,509,$2901.90,($111.40),n/a,n/a,$1.90,($258.70),($111.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$112.50,$6.00,$117.40,n/a,
2/12/2026 6:29 AM,510,$2835.50,($66.40),n/a,n/a,$1.90,($325.10),($66.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$64.50,$71.00,$137.40,n/a,
2/12/2026 7:03 AM,511,$3077.10,$241.60,n/a,n/a,$1.90,($83.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$65.50,$349.50,$107.90,n/a,
2/12/2026 7:10 AM,512,$2955.70,($121.40),n/a,n/a,$1.90,($204.90),($121.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$120.00,$28.50,$149.90,n/a,
2/12/2026 7:17 AM,513,$2830.80,($124.90),n/a,n/a,$1.90,($329.80),($124.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$126.50,$0.00,$124.90,n/a,
2/12/2026 7:34 AM,514,$2745.90,($84.90),n/a,n/a,$1.90,($414.70),($84.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$83.00,$43.50,$128.40,n/a,
2/12/2026 8:37 AM,515,$3371.00,$625.10,n/a,n/a,$1.90,$0.00,$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$14.00,$783.50,$158.40,n/a,
2/12/2026 8:48 AM,516,$3346.60,($24.40),n/a,n/a,$1.90,($24.40),($24.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$53.00,$66.00,$90.40,n/a,
2/12/2026 9:09 AM,517,$3329.70,($16.90),n/a,n/a,$1.90,($41.30),($16.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$49.50,$75.50,$92.40,n/a,
2/12/2026 9:19 AM,518,$3265.30,($64.40),n/a,n/a,$1.90,($105.70),($64.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$72.50,$31.00,$95.40,n/a,
2/12/2026 9:26 AM,519,$3159.40,($105.90),n/a,n/a,$1.90,($211.60),($105.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$113.50,$2.00,$107.90,n/a,
2/12/2026 9:54 AM,520,$3088.50,($70.90),n/a,n/a,$1.90,($282.50),($70.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$69.00,$74.00,$144.90,n/a,
2/12/2026 10:09 AM,521,$3069.10,($19.40),n/a,n/a,$1.90,($301.90),($19.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$28.00,$129.50,$148.90,n/a,
2/12/2026 10:21 AM,522,$2977.70,($91.40),n/a,n/a,$1.90,($393.30),($91.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$137.00,$0.00,$91.40,n/a,
2/12/2026 10:40 AM,523,$2868.80,($108.90),n/a,n/a,$1.90,($502.20),($108.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$113.00,$40.00,$148.90,n/a,
2/12/2026 11:12 AM,524,$2830.90,($37.90),n/a,n/a,$1.90,($540.10),($37.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$36.00,$95.00,$132.90,n/a,
2/12/2026 11:20 AM,525,$2732.00,($98.90),n/a,n/a,$1.90,($639.00),($98.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$105.00,$18.50,$117.40,n/a,
2/12/2026 11:31 AM,526,$2660.10,($71.90),n/a,n/a,$1.90,($710.90),($71.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$85.50,$16.50,$88.40,n/a,
2/12/2026 11:37 AM,527,$2587.70,($72.40),n/a,n/a,$1.90,($783.30),($72.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$84.50,$1.50,$73.90,n/a,
2/12/2026 12:05 PM,528,$2526.80,($60.90),n/a,n/a,$1.90,($844.20),($60.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$59.00,$66.00,$126.90,n/a,
2/12/2026 12:56 PM,529,$2734.90,$208.10,n/a,n/a,$1.90,($636.10),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$30.00,$317.50,$109.40,n/a,
2/12/2026 4:26 PM,530,$2681.00,($53.90),n/a,n/a,$1.90,($690.00),($53.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$57.50,$82.50,$136.40,n/a,
2/12/2026 5:06 PM,531,$2718.10,$37.10,n/a,n/a,$1.90,($652.90),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$166.00,$128.90,n/a,
2/12/2026 7:26 PM,532,$2718.20,$0.10,n/a,n/a,$1.90,($652.80),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$8.00,$113.50,$113.40,n/a,
2/12/2026 8:19 PM,533,$2692.80,($25.40),n/a,n/a,$1.90,($678.20),($25.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$51.50,$56.50,$81.90,n/a,
2/12/2026 9:05 PM,534,$2649.40,($43.40),n/a,n/a,$1.90,($721.60),($43.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$76.00,$0.50,$43.90,n/a,
2/12/2026 10:54 PM,535,$2768.00,$118.60,n/a,n/a,$1.90,($603.00),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$6.00,$239.00,$120.40,n/a,
2/13/2026 12:18 AM,536,$2755.60,($12.40),n/a,n/a,$1.90,($615.40),($12.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$10.50,$134.00,$146.40,n/a,
2/13/2026 12:27 AM,537,$2679.70,($75.90),n/a,n/a,$1.90,($691.30),($75.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$82.00,$57.00,$132.90,n/a,
2/13/2026 2:51 AM,538,$2701.80,$22.10,n/a,n/a,$1.90,($669.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$47.50,$133.00,$110.90,n/a,
2/13/2026 3:37 AM,539,$2820.90,$119.10,n/a,n/a,$1.90,($550.10),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.00,$251.00,$131.90,n/a,
2/13/2026 4:11 AM,540,$2802.50,($18.40),n/a,n/a,$1.90,($568.50),($18.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$68.50,$93.50,$111.90,n/a,
2/13/2026 4:34 AM,541,$2716.60,($85.90),n/a,n/a,$1.90,($654.40),($85.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$86.00,$18.00,$103.90,n/a,
2/13/2026 5:09 AM,542,$2623.20,($93.40),n/a,n/a,$1.90,($747.80),($93.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$108.00,$16.00,$109.40,n/a,
2/13/2026 5:24 AM,543,$2618.80,($4.40),n/a,n/a,$1.90,($752.20),($4.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$2.50,$112.50,$116.90,n/a,
2/13/2026 5:48 AM,544,$2754.40,$135.60,n/a,n/a,$1.90,($616.60),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$5.00,$285.00,$149.40,n/a,
2/13/2026 5:57 AM,545,$2638.50,($115.90),n/a,n/a,$1.90,($732.50),($115.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$124.00,$3.00,$118.90,n/a,
2/13/2026 6:08 AM,546,$2533.10,($105.40),n/a,n/a,$1.90,($837.90),($105.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$103.50,$29.50,$134.90,n/a,
2/13/2026 6:34 AM,547,$2441.70,($91.40),n/a,n/a,$1.90,($929.30),($91.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$89.50,$97.50,$188.90,n/a,
2/13/2026 6:36 AM,548,$2253.30,($188.40),n/a,n/a,$1.90,($1117.70),($188.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$187.50,$0.00,$188.40,n/a,
2/13/2026 6:45 AM,549,$2316.40,$63.10,n/a,n/a,$1.90,($1054.60),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$54.00,$249.50,$186.40,n/a,
2/13/2026 6:51 AM,550,$2518.50,$202.10,n/a,n/a,$1.90,($852.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$352.00,$149.90,n/a,
2/13/2026 6:57 AM,551,$2502.10,($16.40),n/a,n/a,$1.90,($868.90),($16.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$93.00,$174.00,$190.40,n/a,
2/13/2026 6:58 AM,552,$2344.20,($157.90),n/a,n/a,$1.90,($1026.80),($157.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$159.50,$2.50,$160.40,n/a,
2/13/2026 7:02 AM,553,$2225.30,($118.90),n/a,n/a,$1.90,($1145.70),($118.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$117.00,$43.50,$162.40,n/a,
2/13/2026 7:16 AM,554,$2202.90,($22.40),n/a,n/a,$1.90,($1168.10),($22.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$117.50,$139.50,$161.90,n/a,
2/13/2026 7:22 AM,555,$2126.00,($76.90),n/a,n/a,$1.90,($1245.00),($76.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$82.00,$40.50,$117.40,n/a,
2/13/2026 7:24 AM,556,$2017.60,($108.40),n/a,n/a,$1.90,($1353.40),($108.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$106.50,$0.00,$108.40,n/a,
2/13/2026 7:27 AM,557,$1897.20,($120.40),n/a,n/a,$1.90,($1473.80),($120.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$132.00,$0.00,$120.40,n/a,
2/13/2026 7:40 AM,558,$1975.80,$78.60,n/a,n/a,$1.90,($1395.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$15.00,$265.50,$186.90,n/a,
2/13/2026 7:53 AM,559,$2024.90,$49.10,n/a,n/a,$1.90,($1346.10),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$36.00,$220.00,$170.90,n/a,
2/13/2026 8:14 AM,560,$2029.00,$4.10,n/a,n/a,$1.90,($1342.00),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$34.50,$153.50,$149.40,n/a,
2/13/2026 8:29 AM,561,$1949.10,($79.90),n/a,n/a,$1.90,($1421.90),($79.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$86.50,$94.00,$173.90,n/a,
2/13/2026 10:01 AM,562,$2145.20,$196.10,n/a,n/a,$1.90,($1225.80),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$103.50,$285.00,$88.90,n/a,
2/13/2026 10:24 AM,563,$2077.30,($67.90),n/a,n/a,$1.90,($1293.70),($67.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$66.00,$93.00,$160.90,n/a,
2/13/2026 10:53 AM,564,$2000.40,($76.90),n/a,n/a,$1.90,($1370.60),($76.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$86.00,$23.50,$100.40,n/a,
2/13/2026 12:56 PM,565,$2314.00,$313.60,n/a,n/a,$1.90,($1057.00),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$46.50,$429.50,$115.90,n/a,
2/16/2026 6:56 AM,566,$2516.60,$202.60,n/a,n/a,$1.90,($854.40),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$46.00,$334.00,$131.40,n/a,
2/16/2026 7:22 AM,567,$2490.70,($25.90),n/a,n/a,$1.90,($880.30),($25.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$27.50,$74.50,$100.40,n/a,
2/16/2026 8:16 AM,568,$2483.80,($6.90),n/a,n/a,$1.90,($887.20),($6.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$5.00,$131.50,$138.40,n/a,
2/16/2026 8:38 AM,569,$2365.40,($118.40),n/a,n/a,$1.90,($1005.60),($118.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$116.50,$3.50,$121.90,n/a,
2/16/2026 8:55 AM,570,$2298.50,($66.90),n/a,n/a,$1.90,($1072.50),($66.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$70.00,$37.00,$103.90,n/a,
2/16/2026 10:00 AM,571,$2344.10,$45.60,n/a,n/a,$1.90,($1026.90),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$14.00,$100.50,$54.90,n/a,
2/16/2026 8:14 PM,572,$2675.20,$331.10,n/a,n/a,$1.90,($695.80),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$59.00,$438.00,$106.90,n/a,
2/16/2026 9:22 PM,573,$2587.80,($87.40),n/a,n/a,$1.90,($783.20),($87.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$121.00,$0.00,$87.40,n/a,
2/16/2026 10:12 PM,574,$2494.90,($92.90),n/a,n/a,$1.90,($876.10),($92.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$91.00,$51.50,$144.40,n/a,
2/16/2026 11:30 PM,575,$2405.00,($89.90),n/a,n/a,$1.90,($966.00),($89.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$91.50,$19.00,$108.90,n/a,
2/16/2026 11:48 PM,576,$2294.10,($110.90),n/a,n/a,$1.90,($1076.90),($110.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$109.00,$0.00,$110.90,n/a,
2/17/2026 12:36 AM,577,$2335.70,$41.60,n/a,n/a,$1.90,($1035.30),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$31.00,$148.50,$106.90,n/a,
2/17/2026 1:07 AM,578,$2307.30,($28.40),n/a,n/a,$1.90,($1063.70),($28.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$28.50,$75.50,$103.90,n/a,
2/17/2026 2:33 AM,579,$2235.40,($71.90),n/a,n/a,$1.90,($1135.60),($71.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$77.50,$43.50,$115.40,n/a,
2/17/2026 3:32 AM,580,$2273.50,$38.10,n/a,n/a,$1.90,($1097.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$132.50,$94.40,n/a,
2/17/2026 4:32 AM,581,$2240.60,($32.90),n/a,n/a,$1.90,($1130.40),($32.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$31.00,$94.50,$127.40,n/a,
2/17/2026 5:23 AM,582,$2267.20,$26.60,n/a,n/a,$1.90,($1103.80),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$22.00,$164.50,$137.90,n/a,
2/17/2026 5:58 AM,583,$2359.80,$92.60,n/a,n/a,$1.90,($1011.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$22.50,$214.00,$121.40,n/a,
2/17/2026 6:15 AM,584,$2321.90,($37.90),n/a,n/a,$1.90,($1049.10),($37.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$62.50,$48.00,$85.90,n/a,
2/17/2026 6:45 AM,585,$2463.00,$141.10,n/a,n/a,$1.90,($908.00),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$93.50,$318.00,$176.90,n/a,
2/17/2026 7:05 AM,586,$2796.10,$333.10,n/a,n/a,$1.90,($574.90),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$1.00,$527.00,$193.90,n/a,
2/17/2026 7:13 AM,587,$2632.70,($163.40),n/a,n/a,$1.90,($738.30),($163.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$161.50,$8.50,$171.90,n/a,
2/17/2026 7:18 AM,588,$2480.30,($152.40),n/a,n/a,$1.90,($890.70),($152.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$160.00,$0.00,$152.40,n/a,
2/17/2026 7:23 AM,589,$2510.40,$30.10,n/a,n/a,$1.90,($860.60),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$171.50,$141.40,n/a,
2/17/2026 7:46 AM,590,$2631.00,$120.60,n/a,n/a,$1.90,($740.00),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$20.00,$248.00,$127.40,n/a,
2/17/2026 8:31 AM,591,$3045.10,$414.10,n/a,n/a,$1.90,($325.90),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$574.00,$159.90,n/a,
2/17/2026 8:38 AM,592,$2939.70,($105.40),n/a,n/a,$1.90,($431.30),($105.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$111.00,$44.00,$149.40,n/a,
2/17/2026 9:03 AM,593,$2877.80,($61.90),n/a,n/a,$1.90,($493.20),($61.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$99.50,$35.50,$97.40,n/a,
2/17/2026 9:31 AM,594,$2844.40,($33.40),n/a,n/a,$1.90,($526.60),($33.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$36.00,$137.50,$170.90,n/a,
2/17/2026 9:34 AM,595,$2736.00,($108.40),n/a,n/a,$1.90,($635.00),($108.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$124.50,$11.00,$119.40,n/a,
2/17/2026 9:59 AM,596,$2768.60,$32.60,n/a,n/a,$1.90,($602.40),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$57.50,$177.00,$144.40,n/a,
2/17/2026 11:54 AM,597,$3068.70,$300.10,n/a,n/a,$1.90,($302.30),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$60.00,$410.00,$109.90,n/a,
2/17/2026 12:56 PM,598,$3227.80,$159.10,n/a,n/a,$1.90,($143.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$14.50,$199.50,$40.40,n/a,
2/17/2026 6:12 PM,599,$3158.40,($69.40),n/a,n/a,$1.90,($212.60),($69.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$67.50,$29.50,$98.90,n/a,
2/18/2026 4:31 AM,600,$3440.00,$281.60,n/a,n/a,$1.90,$0.00,$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$50.00,$404.00,$122.40,n/a,
2/18/2026 5:32 AM,601,$3435.60,($4.40),n/a,n/a,$1.90,($4.40),($4.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$30.00,$108.00,$112.40,n/a,
2/18/2026 5:43 AM,602,$3328.20,($107.40),n/a,n/a,$1.90,($111.80),($107.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$105.50,$0.00,$107.40,n/a,
2/18/2026 6:40 AM,603,$3382.80,$54.60,n/a,n/a,$1.90,($57.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$4.00,$198.00,$143.40,n/a,
2/18/2026 6:50 AM,604,$3371.40,($11.40),n/a,n/a,$1.90,($68.60),($11.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$73.50,$109.00,$120.40,n/a,
2/18/2026 6:56 AM,605,$3229.50,($141.90),n/a,n/a,$1.90,($210.50),($141.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$143.50,$24.00,$165.90,n/a,
2/18/2026 8:59 AM,606,$3577.60,$348.10,n/a,n/a,$1.90,$0.00,$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$26.50,$461.50,$113.40,n/a,
2/18/2026 9:08 AM,607,$3447.70,($129.90),n/a,n/a,$1.90,($129.90),($129.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$133.50,$0.00,$129.90,n/a,
2/18/2026 9:15 AM,608,$3373.30,($74.40),n/a,n/a,$1.90,($204.30),($74.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$92.00,$10.00,$84.40,n/a,
2/18/2026 10:03 AM,609,$3292.40,($80.90),n/a,n/a,$1.90,($285.20),($80.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$79.00,$36.00,$116.90,n/a,
2/18/2026 10:24 AM,610,$3201.50,($90.90),n/a,n/a,$1.90,($376.10),($90.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$113.00,$0.00,$90.90,n/a,
2/18/2026 12:56 PM,611,$3377.10,$175.60,n/a,n/a,$1.90,($200.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.00,$462.50,$286.90,n/a,
2/18/2026 5:04 PM,612,$3292.70,($84.40),n/a,n/a,$1.90,($284.90),($84.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$94.50,$25.50,$109.90,n/a,
2/18/2026 9:09 PM,613,$3234.30,($58.40),n/a,n/a,$1.90,($343.30),($58.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$62.00,$45.00,$103.40,n/a,
2/18/2026 9:50 PM,614,$3143.40,($90.90),n/a,n/a,$1.90,($434.20),($90.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$116.00,$0.00,$90.90,n/a,
2/19/2026 12:48 AM,615,$3149.00,$5.60,n/a,n/a,$1.90,($428.60),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.00,$121.50,$115.90,n/a,
2/19/2026 4:26 AM,616,$3383.10,$234.10,n/a,n/a,$1.90,($194.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$14.00,$354.00,$119.90,n/a,
2/19/2026 5:20 AM,617,$3311.20,($71.90),n/a,n/a,$1.90,($266.40),($71.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$85.00,$40.50,$112.40,n/a,
2/19/2026 5:37 AM,618,$3292.80,($18.40),n/a,n/a,$1.90,($284.80),($18.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$16.50,$92.00,$110.40,n/a,
2/19/2026 6:13 AM,619,$3269.40,($23.40),n/a,n/a,$1.90,($308.20),($23.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$51.50,$58.50,$81.90,n/a,
2/19/2026 6:26 AM,620,$3210.00,($59.40),n/a,n/a,$1.90,($367.60),($59.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$76.50,$0.00,$59.40,n/a,
2/19/2026 6:29 AM,621,$3147.10,($62.90),n/a,n/a,$1.90,($430.50),($62.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$87.00,$0.00,$62.90,n/a,
2/19/2026 6:46 AM,622,$3109.70,($37.40),n/a,n/a,$1.90,($467.90),($37.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$46.00,$144.00,$181.40,n/a,
2/19/2026 6:47 AM,623,$2971.30,($138.40),n/a,n/a,$1.90,($606.30),($138.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$150.00,$3.00,$141.40,n/a,
2/19/2026 6:50 AM,624,$2897.40,($73.90),n/a,n/a,$1.90,($680.20),($73.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$101.50,$0.50,$74.40,n/a,
2/19/2026 7:08 AM,625,$3049.00,$151.60,n/a,n/a,$1.90,($528.60),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$249.50,$97.90,n/a,
2/19/2026 7:26 AM,626,$3042.60,($6.40),n/a,n/a,$1.90,($535.00),($6.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$58.50,$80.50,$86.90,n/a,
2/19/2026 7:30 AM,627,$2970.20,($72.40),n/a,n/a,$1.90,($607.40),($72.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$76.50,$17.50,$89.90,n/a,
2/19/2026 7:34 AM,628,$2853.80,($116.40),n/a,n/a,$1.90,($723.80),($116.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$117.00,$34.00,$150.40,n/a,
2/19/2026 7:52 AM,629,$2766.40,($87.40),n/a,n/a,$1.90,($811.20),($87.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$85.50,$39.00,$126.40,n/a,
2/19/2026 8:00 AM,630,$2682.00,($84.40),n/a,n/a,$1.90,($895.60),($84.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$84.50,$32.50,$116.90,n/a,
2/19/2026 8:07 AM,631,$2600.10,($81.90),n/a,n/a,$1.90,($977.50),($81.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$80.00,$22.50,$104.40,n/a,
2/19/2026 8:17 AM,632,$2512.20,($87.90),n/a,n/a,$1.90,($1065.40),($87.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$86.00,$59.00,$146.90,n/a,
2/19/2026 8:29 AM,633,$2456.80,($55.40),n/a,n/a,$1.90,($1120.80),($55.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$53.50,$64.50,$119.90,n/a,
2/19/2026 8:56 AM,634,$2526.40,$69.60,n/a,n/a,$1.90,($1051.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$41.50,$192.50,$122.90,n/a,
2/19/2026 9:04 AM,635,$2438.50,($87.90),n/a,n/a,$1.90,($1139.10),($87.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$90.50,$18.50,$106.40,n/a,
2/19/2026 9:20 AM,636,$2334.60,($103.90),n/a,n/a,$1.90,($1243.00),($103.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$102.00,$11.50,$115.40,n/a,
2/19/2026 9:39 AM,637,$2274.20,($60.40),n/a,n/a,$1.90,($1303.40),($60.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$66.00,$63.50,$123.90,n/a,
