Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
1,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24011.00,24023.00,3/22/2026 5:00:01 PM,3/22/2026 5:10:01 PM,ShortAtHighPivot,LongAtLowPivot,($24.00),($24.00),$0.00,$0.00,$0.00,$0.00,$0.00,$51.00,$78.00,$102.00,11,
2,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24023.00,24023.50,3/22/2026 5:10:01 PM,3/22/2026 5:33:01 PM,PivotExitShort,ShortAtHighPivot,$1.00,($23.00),$0.00,$0.00,$0.00,$0.00,$0.00,$1.00,$1.00,$0.00,24,
3,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24023.50,24007.25,3/22/2026 5:33:01 PM,3/22/2026 6:16:01 PM,PivotExitLong,LongAtLowPivot,$32.50,$9.50,$0.00,$0.00,$0.00,$0.00,$0.00,$32.50,$32.50,$0.00,44,
4,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24007.25,24015.50,3/22/2026 6:16:01 PM,3/22/2026 7:40:01 PM,PivotExitShort,ShortAtHighPivot,$16.50,$26.00,$0.00,$0.00,$0.00,$0.00,$0.00,$16.50,$16.50,$0.00,85,
5,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24015.50,23999.50,3/22/2026 7:40:01 PM,3/22/2026 9:37:01 PM,PivotExitLong,LongAtLowPivot,$32.00,$58.00,$0.00,$0.00,$0.00,$0.00,$0.00,$32.00,$32.00,$0.00,118,
6,MNQ JUN26,Playback101,ZigzagRunner,Long,1,23999.50,23962.25,3/22/2026 9:37:01 PM,3/22/2026 10:31:01 PM,PivotExitShort,ShortAtHighPivot,($74.50),($16.50),$0.00,$0.00,$0.00,$0.00,$0.00,$74.50,$74.50,$149.00,55,
7,MNQ JUN26,Playback101,ZigzagRunner,Short,1,23962.25,23999.25,3/22/2026 10:31:01 PM,3/22/2026 10:38:01 PM,PivotExitLong,LongAtLowPivot,($74.00),($90.50),$0.00,$0.00,$0.00,$0.00,$0.00,$74.00,$74.00,$148.00,8,
8,MNQ JUN26,Playback101,ZigzagRunner,Long,1,23999.25,23946.50,3/22/2026 10:38:01 PM,3/22/2026 10:49:01 PM,PivotExitShort,ShortAtHighPivot,($105.50),($196.00),$0.00,$0.00,$0.00,$0.00,$0.00,$105.50,$105.50,$211.00,12,
9,MNQ JUN26,Playback101,ZigzagRunner,Short,1,23946.50,23899.25,3/22/2026 10:49:01 PM,3/23/2026 12:08:01 AM,PivotExitLong,LongAtLowPivot,$94.50,($101.50),$0.00,$0.00,$0.00,$0.00,$0.00,$94.50,$94.50,$0.00,80,
10,MNQ JUN26,Playback101,ZigzagRunner,Long,1,23899.25,23855.75,3/23/2026 12:08:01 AM,3/23/2026 12:21:01 AM,PivotExitShort,ShortAtHighPivot,($87.00),($188.50),$0.00,$0.00,$0.00,$0.00,$0.00,$87.00,$87.00,$174.00,14,
11,MNQ JUN26,Playback101,ZigzagRunner,Short,1,23855.75,23860.75,3/23/2026 12:21:01 AM,3/23/2026 12:46:01 AM,PivotExitLong,LongAtLowPivot,($10.00),($198.50),$0.00,$0.00,$0.00,$0.00,$0.00,$10.00,$10.00,$20.00,26,
12,MNQ JUN26,Playback101,ZigzagRunner,Long,1,23860.75,23915.75,3/23/2026 12:46:01 AM,3/23/2026 2:33:01 AM,PivotExitShort,ShortAtHighPivot,$110.00,($88.50),$0.00,$0.00,$0.00,$0.00,$0.00,$110.00,$110.00,$0.00,108,
13,MNQ JUN26,Playback101,ZigzagRunner,Short,1,23915.75,23901.25,3/23/2026 2:33:01 AM,3/23/2026 3:09:01 AM,PivotExitLong,LongAtLowPivot,$29.00,($59.50),$0.00,$0.00,$0.00,$0.00,$0.00,$29.00,$29.00,$0.00,37,
14,MNQ JUN26,Playback101,ZigzagRunner,Long,1,23901.25,23866.00,3/23/2026 3:09:01 AM,3/23/2026 3:21:01 AM,PivotExitShort,ShortAtHighPivot,($70.50),($130.00),$0.00,$0.00,$0.00,$0.00,$0.00,$70.50,$70.50,$141.00,13,
15,MNQ JUN26,Playback101,ZigzagRunner,Short,1,23866.00,23893.25,3/23/2026 3:21:01 AM,3/23/2026 3:51:01 AM,PivotExitLong,LongAtLowPivot,($54.50),($184.50),$0.00,$0.00,$0.00,$0.00,$0.00,$54.50,$54.50,$109.00,31,
16,MNQ JUN26,Playback101,ZigzagRunner,Long,1,23893.25,24630.75,3/23/2026 3:51:01 AM,3/23/2026 4:11:01 AM,PivotExitShort,ShortAtHighPivot,$1475.00,$1290.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1475.00,$1475.00,$0.00,21,
17,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24630.75,24662.00,3/23/2026 4:11:01 AM,3/23/2026 4:13:01 AM,PivotExitLong,LongAtLowPivot,($62.50),$1228.00,$0.00,$0.00,$0.00,$0.00,$0.00,$62.50,$62.50,$125.00,3,
18,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24662.00,24692.00,3/23/2026 4:13:01 AM,3/23/2026 4:16:01 AM,PivotExitShort,ShortAtHighPivot,$60.00,$1288.00,$0.00,$0.00,$0.00,$0.00,$0.00,$60.00,$60.00,$0.00,4,
19,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24692.00,24692.25,3/23/2026 4:16:01 AM,3/23/2026 4:18:01 AM,PivotExitLong,LongAtLowPivot,($0.50),$1287.50,$0.00,$0.00,$0.00,$0.00,$0.00,$0.50,$0.50,$1.00,3,
20,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24692.25,24637.00,3/23/2026 4:18:01 AM,3/23/2026 4:20:00 AM,PivotExitShort,ShortAtHighPivot,($110.50),$1177.00,$0.00,$0.00,$0.00,$0.00,$0.00,$110.50,$110.50,$221.00,3,
21,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24637.00,24627.25,3/23/2026 4:20:00 AM,3/23/2026 4:23:01 AM,PivotExitLong,LongAtLowPivot,$19.50,$1196.50,$0.00,$0.00,$0.00,$0.00,$0.00,$19.50,$19.50,$0.00,4,
22,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24627.25,24568.75,3/23/2026 4:23:01 AM,3/23/2026 4:25:01 AM,PivotExitShort,ShortAtHighPivot,($117.00),$1079.50,$0.00,$0.00,$0.00,$0.00,$0.00,$117.00,$117.00,$234.00,3,
23,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24568.75,24590.00,3/23/2026 4:25:01 AM,3/23/2026 4:31:01 AM,PivotExitLong,LongAtLowPivot,($42.50),$1037.00,$0.00,$0.00,$0.00,$0.00,$0.00,$42.50,$42.50,$85.00,7,
24,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24590.00,24612.25,3/23/2026 4:31:01 AM,3/23/2026 4:39:01 AM,PivotExitShort,ShortAtHighPivot,$44.50,$1081.50,$0.00,$0.00,$0.00,$0.00,$0.00,$44.50,$44.50,$0.00,9,
25,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24612.25,24492.75,3/23/2026 4:39:01 AM,3/23/2026 4:50:01 AM,PivotExitLong,LongAtLowPivot,$239.00,$1320.50,$0.00,$0.00,$0.00,$0.00,$0.00,$239.00,$239.00,$0.00,12,
26,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24492.75,24427.00,3/23/2026 4:50:01 AM,3/23/2026 4:56:01 AM,PivotExitShort,ShortAtHighPivot,($131.50),$1189.00,$0.00,$0.00,$0.00,$0.00,$0.00,$131.50,$131.50,$263.00,7,
27,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24427.00,24433.00,3/23/2026 4:56:01 AM,3/23/2026 5:05:01 AM,PivotExitLong,LongAtLowPivot,($12.00),$1177.00,$0.00,$0.00,$0.00,$0.00,$0.00,$12.00,$12.00,$24.00,10,
28,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24433.00,24401.25,3/23/2026 5:05:01 AM,3/23/2026 5:15:01 AM,PivotExitShort,ShortAtHighPivot,($63.50),$1113.50,$0.00,$0.00,$0.00,$0.00,$0.00,$63.50,$63.50,$127.00,11,
29,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24401.25,24471.00,3/23/2026 5:15:01 AM,3/23/2026 5:18:01 AM,PivotExitLong,LongAtLowPivot,($139.50),$974.00,$0.00,$0.00,$0.00,$0.00,$0.00,$139.50,$139.50,$279.00,4,
30,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24471.00,24468.50,3/23/2026 5:18:01 AM,3/23/2026 5:39:01 AM,PivotExitShort,ShortAtHighPivot,($5.00),$969.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5.00,$5.00,$10.00,22,
31,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24468.50,24548.00,3/23/2026 5:39:01 AM,3/23/2026 5:43:01 AM,PivotExitLong,LongAtLowPivot,($159.00),$810.00,$0.00,$0.00,$0.00,$0.00,$0.00,$159.00,$159.00,$318.00,5,
32,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24548.00,24577.25,3/23/2026 5:43:01 AM,3/23/2026 6:05:01 AM,PivotExitShort,ShortAtHighPivot,$58.50,$868.50,$0.00,$0.00,$0.00,$0.00,$0.00,$58.50,$58.50,$0.00,23,
33,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24577.25,24528.25,3/23/2026 6:05:01 AM,3/23/2026 6:39:01 AM,PivotExitLong,LongAtLowPivot,$98.00,$966.50,$0.00,$0.00,$0.00,$0.00,$0.00,$98.00,$98.00,$0.00,35,
34,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24528.25,24498.50,3/23/2026 6:39:01 AM,3/23/2026 6:45:01 AM,PivotExitShort,ShortAtHighPivot,($59.50),$907.00,$0.00,$0.00,$0.00,$0.00,$0.00,$59.50,$59.50,$119.00,7,
35,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24498.50,24553.75,3/23/2026 6:45:01 AM,3/23/2026 6:49:01 AM,PivotExitLong,LongAtLowPivot,($110.50),$796.50,$0.00,$0.00,$0.00,$0.00,$0.00,$110.50,$110.50,$221.00,5,
36,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24553.75,24551.25,3/23/2026 6:49:01 AM,3/23/2026 7:05:01 AM,PivotExitShort,ShortAtHighPivot,($5.00),$791.50,$0.00,$0.00,$0.00,$0.00,$0.00,$5.00,$5.00,$10.00,17,
37,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24551.25,24595.50,3/23/2026 7:05:01 AM,3/23/2026 7:13:00 AM,PivotExitLong,LongAtLowPivot,($88.50),$703.00,$0.00,$0.00,$0.00,$0.00,$0.00,$88.50,$88.50,$177.00,9,
38,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24595.50,24621.00,3/23/2026 7:13:00 AM,3/23/2026 7:29:01 AM,PivotExitShort,ShortAtHighPivot,$51.00,$754.00,$0.00,$0.00,$0.00,$0.00,$0.00,$51.00,$51.00,$0.00,17,
39,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24621.00,24645.50,3/23/2026 7:29:01 AM,3/23/2026 8:02:01 AM,PivotExitLong,LongAtLowPivot,($49.00),$705.00,$0.00,$0.00,$0.00,$0.00,$0.00,$49.00,$49.00,$98.00,34,
40,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24645.50,24609.50,3/23/2026 8:02:01 AM,3/23/2026 8:21:01 AM,PivotExitShort,ShortAtHighPivot,($72.00),$633.00,$0.00,$0.00,$0.00,$0.00,$0.00,$72.00,$72.00,$144.00,20,
41,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24609.50,24431.00,3/23/2026 8:21:01 AM,3/23/2026 9:08:01 AM,PivotExitLong,LongAtLowPivot,$357.00,$990.00,$0.00,$0.00,$0.00,$0.00,$0.00,$357.00,$357.00,$0.00,48,
42,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24431.00,24397.50,3/23/2026 9:08:01 AM,3/23/2026 9:21:01 AM,PivotExitShort,ShortAtHighPivot,($67.00),$923.00,$0.00,$0.00,$0.00,$0.00,$0.00,$67.00,$67.00,$134.00,14,
43,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24397.50,24375.50,3/23/2026 9:21:01 AM,3/23/2026 9:35:01 AM,PivotExitLong,LongAtLowPivot,$44.00,$967.00,$0.00,$0.00,$0.00,$0.00,$0.00,$44.00,$44.00,$0.00,15,
44,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24375.50,24362.25,3/23/2026 9:35:01 AM,3/23/2026 9:58:01 AM,PivotExitShort,ShortAtHighPivot,($26.50),$940.50,$0.00,$0.00,$0.00,$0.00,$0.00,$26.50,$26.50,$53.00,24,
45,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24362.25,24365.75,3/23/2026 9:58:01 AM,3/23/2026 10:27:01 AM,PivotExitLong,LongAtLowPivot,($7.00),$933.50,$0.00,$0.00,$0.00,$0.00,$0.00,$7.00,$7.00,$14.00,30,
46,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24365.75,24408.25,3/23/2026 10:27:01 AM,3/23/2026 10:44:01 AM,PivotExitShort,ShortAtHighPivot,$85.00,$1018.50,$0.00,$0.00,$0.00,$0.00,$0.00,$85.00,$85.00,$0.00,18,
47,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24408.25,24455.00,3/23/2026 10:44:01 AM,3/23/2026 10:57:01 AM,PivotExitLong,LongAtLowPivot,($93.50),$925.00,$0.00,$0.00,$0.00,$0.00,$0.00,$93.50,$93.50,$187.00,14,
48,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24455.00,24423.75,3/23/2026 10:57:01 AM,3/23/2026 11:08:01 AM,PivotExitShort,ShortAtHighPivot,($62.50),$862.50,$0.00,$0.00,$0.00,$0.00,$0.00,$62.50,$62.50,$125.00,12,
49,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24423.75,24493.75,3/23/2026 11:08:01 AM,3/23/2026 11:34:01 AM,PivotExitLong,LongAtLowPivot,($140.00),$722.50,$0.00,$0.00,$0.00,$0.00,$0.00,$140.00,$140.00,$280.00,27,
50,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24493.75,24472.25,3/23/2026 11:34:01 AM,3/23/2026 12:17:01 PM,PivotExitShort,ShortAtHighPivot,($43.00),$679.50,$0.00,$0.00,$0.00,$0.00,$0.00,$43.00,$43.00,$86.00,44,
51,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24472.25,24423.00,3/23/2026 12:17:01 PM,3/23/2026 1:16:01 PM,PivotExitLong,LongAtLowPivot,$98.50,$778.00,$0.00,$0.00,$0.00,$0.00,$0.00,$98.50,$98.50,$0.00,60,
52,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24423.00,24408.00,3/23/2026 1:16:01 PM,3/23/2026 1:55:01 PM,PivotExitShort,EodExitLong,($30.00),$748.00,$0.00,$0.00,$0.00,$0.00,$0.00,$30.00,$30.00,$60.00,40,
53,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24402.25,24380.75,3/23/2026 5:04:01 PM,3/23/2026 5:25:01 PM,ShortAtHighPivot,LongAtLowPivot,$43.00,$791.00,$0.00,$0.00,$0.00,$0.00,$0.00,$17.50,$201.00,$158.00,22,
54,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24380.75,24333.50,3/23/2026 5:25:01 PM,3/23/2026 5:39:01 PM,PivotExitShort,ShortAtHighPivot,($94.50),$696.50,$0.00,$0.00,$0.00,$0.00,$0.00,$94.50,$94.50,$189.00,15,
55,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24333.50,24279.75,3/23/2026 5:39:01 PM,3/23/2026 7:23:01 PM,PivotExitLong,LongAtLowPivot,$107.50,$804.00,$0.00,$0.00,$0.00,$0.00,$0.00,$107.50,$107.50,$0.00,105,
56,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24279.75,24241.25,3/23/2026 7:23:01 PM,3/23/2026 8:01:01 PM,PivotExitShort,ShortAtHighPivot,($77.00),$727.00,$0.00,$0.00,$0.00,$0.00,$0.00,$77.00,$77.00,$154.00,39,
57,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24241.25,24281.50,3/23/2026 8:01:01 PM,3/23/2026 9:01:01 PM,PivotExitLong,LongAtLowPivot,($80.50),$646.50,$0.00,$0.00,$0.00,$0.00,$0.00,$80.50,$80.50,$161.00,61,
58,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24281.50,24247.50,3/23/2026 9:01:01 PM,3/23/2026 9:32:01 PM,PivotExitShort,ShortAtHighPivot,($68.00),$578.50,$0.00,$0.00,$0.00,$0.00,$0.00,$68.00,$68.00,$136.00,32,
59,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24247.50,24301.00,3/23/2026 9:32:01 PM,3/23/2026 10:19:01 PM,PivotExitLong,LongAtLowPivot,($107.00),$471.50,$0.00,$0.00,$0.00,$0.00,$0.00,$107.00,$107.00,$214.00,48,
60,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24301.00,24248.75,3/23/2026 10:19:01 PM,3/23/2026 10:22:01 PM,PivotExitShort,ShortAtHighPivot,($104.50),$367.00,$0.00,$0.00,$0.00,$0.00,$0.00,$104.50,$104.50,$209.00,4,
61,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24248.75,24253.75,3/23/2026 10:22:01 PM,3/23/2026 10:41:01 PM,PivotExitLong,LongAtLowPivot,($10.00),$357.00,$0.00,$0.00,$0.00,$0.00,$0.00,$10.00,$10.00,$20.00,20,
62,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24253.75,24443.75,3/23/2026 10:41:01 PM,3/24/2026 12:34:01 AM,PivotExitShort,ShortAtHighPivot,$380.00,$737.00,$0.00,$0.00,$0.00,$0.00,$0.00,$380.00,$380.00,$0.00,114,
63,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24443.75,24487.25,3/24/2026 12:34:01 AM,3/24/2026 1:06:00 AM,PivotExitLong,LongAtLowPivot,($87.00),$650.00,$0.00,$0.00,$0.00,$0.00,$0.00,$87.00,$87.00,$174.00,33,
64,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24487.25,24419.50,3/24/2026 1:06:00 AM,3/24/2026 1:20:01 AM,PivotExitShort,ShortAtHighPivot,($135.50),$514.50,$0.00,$0.00,$0.00,$0.00,$0.00,$135.50,$135.50,$271.00,15,
65,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24419.50,24361.25,3/24/2026 1:20:01 AM,3/24/2026 2:29:01 AM,PivotExitLong,LongAtLowPivot,$116.50,$631.00,$0.00,$0.00,$0.00,$0.00,$0.00,$116.50,$116.50,$0.00,70,
66,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24361.25,24373.25,3/24/2026 2:29:01 AM,3/24/2026 3:35:01 AM,PivotExitShort,ShortAtHighPivot,$24.00,$655.00,$0.00,$0.00,$0.00,$0.00,$0.00,$24.00,$24.00,$0.00,67,
67,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24373.25,24426.25,3/24/2026 3:35:01 AM,3/24/2026 3:46:01 AM,PivotExitLong,LongAtLowPivot,($106.00),$549.00,$0.00,$0.00,$0.00,$0.00,$0.00,$106.00,$106.00,$212.00,12,
68,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24426.25,24379.50,3/24/2026 3:46:01 AM,3/24/2026 4:02:01 AM,PivotExitShort,ShortAtHighPivot,($93.50),$455.50,$0.00,$0.00,$0.00,$0.00,$0.00,$93.50,$93.50,$187.00,17,
69,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24379.50,24358.25,3/24/2026 4:02:01 AM,3/24/2026 4:58:01 AM,PivotExitLong,LongAtLowPivot,$42.50,$498.00,$0.00,$0.00,$0.00,$0.00,$0.00,$42.50,$42.50,$0.00,57,
70,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24358.25,24337.50,3/24/2026 4:58:01 AM,3/24/2026 5:09:01 AM,PivotExitShort,ShortAtHighPivot,($41.50),$456.50,$0.00,$0.00,$0.00,$0.00,$0.00,$41.50,$41.50,$83.00,12,
71,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24337.50,24307.75,3/24/2026 5:09:01 AM,3/24/2026 6:32:01 AM,PivotExitLong,LongAtLowPivot,$59.50,$516.00,$0.00,$0.00,$0.00,$0.00,$0.00,$59.50,$59.50,$0.00,84,
72,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24307.75,24242.00,3/24/2026 6:32:01 AM,3/24/2026 6:37:01 AM,PivotExitShort,ShortAtHighPivot,($131.50),$384.50,$0.00,$0.00,$0.00,$0.00,$0.00,$131.50,$131.50,$263.00,6,
73,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24242.00,24198.50,3/24/2026 6:37:01 AM,3/24/2026 6:43:00 AM,PivotExitLong,LongAtLowPivot,$87.00,$471.50,$0.00,$0.00,$0.00,$0.00,$0.00,$87.00,$87.00,$0.00,7,
74,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24198.50,24169.00,3/24/2026 6:43:00 AM,3/24/2026 6:49:01 AM,PivotExitShort,ShortAtHighPivot,($59.00),$412.50,$0.00,$0.00,$0.00,$0.00,$0.00,$59.00,$59.00,$118.00,7,
75,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24169.00,24206.50,3/24/2026 6:49:01 AM,3/24/2026 6:58:01 AM,PivotExitLong,LongAtLowPivot,($75.00),$337.50,$0.00,$0.00,$0.00,$0.00,$0.00,$75.00,$75.00,$150.00,10,
76,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24206.50,24222.50,3/24/2026 6:58:01 AM,3/24/2026 7:13:01 AM,PivotExitShort,ShortAtHighPivot,$32.00,$369.50,$0.00,$0.00,$0.00,$0.00,$0.00,$32.00,$32.00,$0.00,16,
77,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24222.50,24238.00,3/24/2026 7:13:01 AM,3/24/2026 7:28:00 AM,PivotExitLong,LongAtLowPivot,($31.00),$338.50,$0.00,$0.00,$0.00,$0.00,$0.00,$31.00,$31.00,$62.00,16,
78,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24238.00,24202.25,3/24/2026 7:28:00 AM,3/24/2026 7:51:01 AM,PivotExitShort,ShortAtHighPivot,($71.50),$267.00,$0.00,$0.00,$0.00,$0.00,$0.00,$71.50,$71.50,$143.00,24,
79,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24202.25,24290.75,3/24/2026 7:51:01 AM,3/24/2026 7:52:00 AM,PivotExitLong,LongAtLowPivot,($177.00),$90.00,$0.00,$0.00,$0.00,$0.00,$0.00,$177.00,$177.00,$354.00,2,
80,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24290.75,24254.50,3/24/2026 7:52:00 AM,3/24/2026 8:00:01 AM,PivotExitShort,ShortAtHighPivot,($72.50),$17.50,$0.00,$0.00,$0.00,$0.00,$0.00,$72.50,$72.50,$145.00,9,
81,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24254.50,24302.25,3/24/2026 8:00:01 AM,3/24/2026 8:02:01 AM,PivotExitLong,LongAtLowPivot,($95.50),($78.00),$0.00,$0.00,$0.00,$0.00,$0.00,$95.50,$95.50,$191.00,3,
82,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24302.25,24327.75,3/24/2026 8:02:01 AM,3/24/2026 8:32:01 AM,PivotExitShort,ShortAtHighPivot,$51.00,($27.00),$0.00,$0.00,$0.00,$0.00,$0.00,$51.00,$51.00,$0.00,31,
83,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24327.75,24359.00,3/24/2026 8:32:01 AM,3/24/2026 8:51:01 AM,PivotExitLong,LongAtLowPivot,($62.50),($89.50),$0.00,$0.00,$0.00,$0.00,$0.00,$62.50,$62.50,$125.00,20,
84,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24359.00,24301.00,3/24/2026 8:51:01 AM,3/24/2026 8:57:01 AM,PivotExitShort,ShortAtHighPivot,($116.00),($205.50),$0.00,$0.00,$0.00,$0.00,$0.00,$116.00,$116.00,$232.00,7,
85,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24301.00,24326.75,3/24/2026 8:57:01 AM,3/24/2026 9:17:01 AM,PivotExitLong,LongAtLowPivot,($51.50),($257.00),$0.00,$0.00,$0.00,$0.00,$0.00,$51.50,$51.50,$103.00,21,
86,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24326.75,24280.75,3/24/2026 9:17:01 AM,3/24/2026 9:36:00 AM,PivotExitShort,ShortAtHighPivot,($92.00),($349.00),$0.00,$0.00,$0.00,$0.00,$0.00,$92.00,$92.00,$184.00,20,
87,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24280.75,24308.50,3/24/2026 9:36:00 AM,3/24/2026 9:46:01 AM,PivotExitLong,LongAtLowPivot,($55.50),($404.50),$0.00,$0.00,$0.00,$0.00,$0.00,$55.50,$55.50,$111.00,11,
88,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24308.50,24243.25,3/24/2026 9:46:01 AM,3/24/2026 10:04:01 AM,PivotExitShort,ShortAtHighPivot,($130.50),($535.00),$0.00,$0.00,$0.00,$0.00,$0.00,$130.50,$130.50,$261.00,19,
89,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24243.25,24219.00,3/24/2026 10:04:01 AM,3/24/2026 10:31:00 AM,PivotExitLong,LongAtLowPivot,$48.50,($486.50),$0.00,$0.00,$0.00,$0.00,$0.00,$48.50,$48.50,$0.00,28,
90,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24219.00,24170.50,3/24/2026 10:31:00 AM,3/24/2026 10:43:01 AM,PivotExitShort,ShortAtHighPivot,($97.00),($583.50),$0.00,$0.00,$0.00,$0.00,$0.00,$97.00,$97.00,$194.00,13,
91,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24170.50,24229.50,3/24/2026 10:43:01 AM,3/24/2026 10:56:01 AM,PivotExitLong,LongAtLowPivot,($118.00),($701.50),$0.00,$0.00,$0.00,$0.00,$0.00,$118.00,$118.00,$236.00,14,
92,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24229.50,24291.75,3/24/2026 10:56:01 AM,3/24/2026 11:43:01 AM,PivotExitShort,ShortAtHighPivot,$124.50,($577.00),$0.00,$0.00,$0.00,$0.00,$0.00,$124.50,$124.50,$0.00,48,
93,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24291.75,24258.50,3/24/2026 11:43:01 AM,3/24/2026 1:20:01 PM,PivotExitLong,LongAtLowPivot,$66.50,($510.50),$0.00,$0.00,$0.00,$0.00,$0.00,$66.50,$66.50,$0.00,98,
94,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24258.50,24481.00,3/24/2026 1:20:01 PM,3/24/2026 1:28:01 PM,PivotExitShort,ShortAtHighPivot,$445.00,($65.50),$0.00,$0.00,$0.00,$0.00,$0.00,$445.00,$445.00,$0.00,9,
95,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24481.00,24396.50,3/24/2026 1:28:01 PM,3/24/2026 1:55:01 PM,PivotExitLong,EodExitShort,$169.00,$103.50,$0.00,$0.00,$0.00,$0.00,$0.00,$169.00,$169.00,$0.00,28,
96,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24441.50,24432.75,3/24/2026 5:14:01 PM,3/24/2026 6:16:01 PM,LongAtLowPivot,ShortAtHighPivot,($17.50),$86.00,$0.00,$0.00,$0.00,$0.00,$0.00,$106.50,$105.00,$122.50,63,
