tf,c1,c2,regime_2d,n,pearson,p_q4q4,p_q0q0,p_q4q0,p_q0q4,upper_lift,lower_lift,tail_asymmetry,joint_extreme,cross_extreme
1h,vol_sigma_w,swing_noise_w,UP_CHOPPY,3924,0.46527872749977495,0.10703363914373089,0.039755351681957186,0.0028032619775739042,0.009174311926605505,2.675840978593272,0.9938837920489296,1.6819571865443426,3.669724770642202,0.2994393476044852
1h,vol_sigma_w,swing_noise_w,DOWN_SMOOTH,4662,0.4152318789463696,0.08751608751608751,0.08236808236808237,0.0,0.010296010296010296,2.187902187902188,2.0592020592020592,0.1287001287001286,4.247104247104247,0.2574002574002574
1h,vol_sigma_w,swing_noise_w,DOWN_CHOPPY,2988,0.3196063852313683,0.0963855421686747,0.0642570281124498,0.0,0.01606425702811245,2.4096385542168677,1.6064257028112447,0.8032128514056229,4.016064257028113,0.4016064257028112
1h,vol_sigma_w,swing_noise_w,FLAT_SMOOTH,9534,0.2822353352485121,0.10824417872876023,0.03146633102580239,0.0025173064820641915,0.021397105097545627,2.7061044682190056,0.7866582756450596,1.9194461925739459,3.4927627438640654,0.5978602894902454
1h,vol_sigma_w,swing_noise_w,FLAT_CHOPPY,18315,0.2980785526770045,0.09571389571389571,0.06743106743106743,0.0,0.012394212394212394,2.392847392847393,1.6857766857766856,0.7070707070707074,4.078624078624078,0.30985530985530985
1h,vwap_w,z_se_w,UP_SMOOTH,7146,-0.04286848489289071,0.030226700251889168,0.04030226700251889,0.041981528127623846,0.0436607892527288,0.7556675062972292,1.0075566750629723,-0.2518891687657431,1.7632241813602016,2.141057934508816
1h,vwap_w,z_se_w,UP_CHOPPY,3924,-0.01187143168096149,0.03695208970438328,0.03363914373088685,0.03695208970438328,0.027522935779816515,0.923802242609582,0.8409785932721712,0.08282364933741082,1.7647808358817532,1.611875637104995
1h,vwap_w,z_se_w,DOWN_SMOOTH,4662,-0.03784694983835389,0.043758043758043756,0.039897039897039896,0.04633204633204633,0.03861003861003861,1.093951093951094,0.9974259974259974,0.09652509652509655,2.0913770913770913,2.1235521235521233
1h,vwap_w,z_se_w,DOWN_CHOPPY,2988,-0.04061766691989358,0.040160642570281124,0.028112449799196786,0.05220883534136546,0.024096385542168676,1.0040160642570282,0.7028112449799196,0.3012048192771085,1.7068273092369477,1.9076305220883532
1h,vwap_w,z_se_w,FLAT_SMOOTH,9750,0.02186552791404397,0.03435897435897436,0.044307692307692305,0.0442051282051282,0.03323076923076923,0.8589743589743589,1.1076923076923075,-0.2487179487179486,1.9666666666666663,1.9358974358974357
1h,vwap_w,z_se_w,FLAT_CHOPPY,18315,-0.005180711552559014,0.04531804531804532,0.038001638001638,0.04772044772044772,0.03865683865683866,1.132951132951133,0.95004095004095,0.18291018291018302,2.082992082992083,2.1594321594321597
1h,vwap_w,z_high_w,UP_SMOOTH,7146,-0.04686927176260801,0.028687377553876296,0.03526448362720403,0.04855863420095158,0.0436607892527288,0.7171844388469074,0.8816120906801007,-0.1644276518331933,1.5987965295270081,2.3054855863420096
1h,vwap_w,z_high_w,UP_CHOPPY,3924,-0.017169100714956056,0.045871559633027525,0.03058103975535168,0.04255861365953109,0.03058103975535168,1.146788990825688,0.764525993883792,0.382262996941896,1.9113149847094801,1.8284913353720693
1h,vwap_w,z_high_w,DOWN_SMOOTH,4662,-0.018990471369731688,0.04633204633204633,0.04676104676104676,0.04118404118404118,0.043758043758043756,1.1583011583011582,1.169026169026169,-0.010725010725010753,2.3273273273273274,2.1235521235521233
1h,vwap_w,z_high_w,DOWN_CHOPPY,2988,-0.05789977116550299,0.03179384203480589,0.03614457831325301,0.04417670682730924,0.040160642570281124,0.7948460508701473,0.9036144578313252,-0.10876840696117795,1.6984605087014724,2.108433734939759
1h,vwap_w,z_high_w,FLAT_SMOOTH,9750,0.007943980508511318,0.0318974358974359,0.041846153846153845,0.04553846153846154,0.038153846153846156,0.7974358974358975,1.0461538461538462,-0.24871794871794872,1.8435897435897437,2.0923076923076924
1h,vwap_w,z_high_w,FLAT_CHOPPY,18315,0.0005332093243680874,0.044444444444444446,0.036036036036036036,0.04318864318864319,0.039912639912639915,1.1111111111111112,0.9009009009009009,0.21021021021021025,2.012012012012012,2.0775320775320774
1h,vwap_w,z_low_w,UP_SMOOTH,7146,-0.05668661473575385,0.036943744752308987,0.0436607892527288,0.041981528127623846,0.04869857262804366,0.9235936188077246,1.09151973131822,-0.1679261125104955,2.0151133501259446,2.2670025188916876
1h,vwap_w,z_low_w,UP_CHOPPY,3924,-0.0036957002956919827,0.03669724770642202,0.039755351681957186,0.03669724770642202,0.027522935779816515,0.9174311926605505,0.9938837920489296,-0.07645259938837912,1.9113149847094801,1.6055045871559632
1h,vwap_w,z_low_w,DOWN_SMOOTH,4662,-0.06734752485762395,0.036036036036036036,0.039897039897039896,0.04633204633204633,0.043758043758043756,0.9009009009009009,0.9974259974259974,-0.09652509652509644,1.8983268983268982,2.2522522522522523
1h,vwap_w,z_low_w,DOWN_CHOPPY,2988,-0.05189166690556965,0.027777777777777776,0.028112449799196786,0.040160642570281124,0.020080321285140562,0.6944444444444444,0.7028112449799196,-0.008366800535475227,1.3972556894243642,1.5060240963855422
1h,vwap_w,z_low_w,FLAT_SMOOTH,9750,0.034407492366703964,0.03825641025641026,0.04676923076923077,0.05292307692307692,0.03569230769230769,0.9564102564102565,1.1692307692307693,-0.21282051282051284,2.1256410256410256,2.2153846153846155
1h,vwap_w,z_low_w,FLAT_CHOPPY,18315,-0.007806618920187826,0.04187824187824188,0.03865683865683866,0.04318864318864319,0.041932841932841934,1.046956046956047,0.9664209664209664,0.08053508053508063,2.0133770133770135,2.128037128037128
1h,vwap_w,SE_high_w,UP_SMOOTH,7146,-0.48453375882547406,0.008396305625524769,0.0016792611251049538,0.06535124545200112,0.08900083963056256,0.20990764063811923,0.041981528127623846,0.16792611251049538,0.2518891687657431,3.8588021270640915
1h,vwap_w,SE_high_w,UP_CHOPPY,3924,-0.7773071176890065,0.0,0.0030581039755351682,0.12232415902140673,0.1437308868501529,0.0,0.0764525993883792,-0.0764525993883792,0.0764525993883792,6.651376146788991
1h,vwap_w,SE_high_w,DOWN_SMOOTH,4662,-0.5388511046781299,0.01287001287001287,0.008794508794508795,0.05662805662805663,0.07722007722007722,0.3217503217503217,0.21986271986271988,0.10188760188760182,0.5416130416130416,3.346203346203346
1h,vwap_w,SE_high_w,DOWN_CHOPPY,2988,-0.44679151816095297,0.0,0.0,0.12048192771084337,0.05622489959839357,0.0,0.0,0.0,0.0,4.417670682730924
1h,vwap_w,SE_high_w,FLAT_SMOOTH,9750,-0.356371826331026,0.0,0.0,0.08615384615384615,0.10092307692307692,0.0,0.0,0.0,0.0,4.676923076923076
1h,vwap_w,SE_high_w,FLAT_CHOPPY,18315,-0.4725335155294108,0.005951405951405951,0.004586404586404586,0.0942942942942943,0.10554190554190554,0.14878514878514879,0.11466011466011465,0.034125034125034134,0.2634452634452634,4.995904995904995
1h,vwap_w,SE_low_w,UP_SMOOTH,7146,-0.44833352991177466,0.018471872376154493,0.0,0.06381192275398824,0.07220822837951302,0.4617968094038623,0.0,0.4617968094038623,0.4617968094038623,3.4005037783375314
1h,vwap_w,SE_low_w,UP_CHOPPY,3924,-0.7160255482456639,0.0,0.0,0.07951070336391437,0.13149847094801223,0.0,0.0,0.0,0.0,5.275229357798165
1h,vwap_w,SE_low_w,DOWN_SMOOTH,4662,-0.5943478597437287,0.015444015444015444,0.00858000858000858,0.06670956670956671,0.07979407979407979,0.3861003861003861,0.21450021450021448,0.17160017160017163,0.6006006006006006,3.6625911625911627
1h,vwap_w,SE_low_w,DOWN_CHOPPY,2988,-0.4813862281510517,0.0,0.004350736278447122,0.08433734939759036,0.06827309236947791,0.0,0.10876840696117805,-0.10876840696117805,0.10876840696117805,3.815261044176707
1h,vwap_w,SE_low_w,FLAT_SMOOTH,9750,-0.3201917869141676,0.0,0.004923076923076923,0.08851282051282051,0.09476923076923077,0.0,0.12307692307692308,-0.12307692307692308,0.12307692307692308,4.582051282051282
1h,vwap_w,SE_low_w,FLAT_CHOPPY,18315,-0.4716207522935794,0.009172809172809172,0.007862407862407862,0.07922467922467923,0.09505869505869506,0.2293202293202293,0.19656019656019655,0.03276003276003275,0.42588042588042585,4.357084357084357
1h,vwap_w,hurst_w,UP_SMOOTH,7146,-0.1224926535816562,0.0218303946263644,0.023509655751469353,0.05247691015952981,0.05877413937867338,0.54575986565911,0.5877413937867338,-0.04198152812762379,1.1335012594458438,2.7812762384550798
1h,vwap_w,hurst_w,UP_CHOPPY,3924,-0.306042801068969,0.03669724770642202,0.009174311926605505,0.03363914373088685,0.04892966360856269,0.9174311926605505,0.22935779816513763,0.6880733944954129,1.146788990825688,2.0642201834862384
1h,vwap_w,hurst_w,DOWN_SMOOTH,4662,-0.037663162153388205,0.038395538395538394,0.06435006435006435,0.03088803088803089,0.03346203346203346,0.9598884598884598,1.6087516087516087,-0.6488631488631489,2.5686400686400686,1.6087516087516087
1h,vwap_w,hurst_w,DOWN_CHOPPY,2988,0.15027111862346293,0.03614457831325301,0.008032128514056224,0.03982597054886212,0.024431057563587683,0.9036144578313252,0.2008032128514056,0.7028112449799196,1.104417670682731,1.606425702811245
1h,vwap_w,hurst_w,FLAT_SMOOTH,9750,-0.24036954945861208,0.016,0.03446153846153846,0.07887179487179487,0.05169230769230769,0.4,0.8615384615384615,-0.46153846153846145,1.2615384615384615,3.264102564102564
1h,vwap_w,hurst_w,FLAT_CHOPPY,18315,-0.1345556108547962,0.018946218946218948,0.036745836745836744,0.06218946218946219,0.043243243243243246,0.47365547365547367,0.9186459186459186,-0.44499044499044493,1.3923013923013923,2.635817635817636
1h,vwap_w,reversion_prob_w,UP_SMOOTH,7146,0.03268271675467784,0.04184158970053176,0.04030226700251889,0.033585222502099076,0.04030226700251889,1.0460397425132941,1.0075566750629723,0.03848306745032182,2.0535964175762667,1.8471872376154492
1h,vwap_w,reversion_prob_w,UP_CHOPPY,3924,0.007213892208368823,0.03363914373088685,0.03058103975535168,0.027522935779816515,0.03669724770642202,0.8409785932721712,0.764525993883792,0.07645259938837912,1.6055045871559632,1.6055045871559632
1h,vwap_w,reversion_prob_w,DOWN_SMOOTH,4662,-0.07828057181237051,0.028528528528528527,0.03453453453453453,0.0489060489060489,0.04611754611754612,0.7132132132132132,0.8633633633633633,-0.1501501501501501,1.5765765765765765,2.3755898755898754
1h,vwap_w,reversion_prob_w,DOWN_CHOPPY,2988,-0.0386679120451171,0.040160642570281124,0.024096385542168676,0.044511378848728245,0.028447121820615796,1.0040160642570282,0.6024096385542169,0.40160642570281124,1.606425702811245,1.8239625167336009
1h,vwap_w,reversion_prob_w,FLAT_SMOOTH,9750,0.03132240265819029,0.043487179487179485,0.043076923076923075,0.03312820512820513,0.040615384615384616,1.087179487179487,1.0769230769230769,0.01025641025641022,2.164102564102564,1.8435897435897435
1h,vwap_w,reversion_prob_w,FLAT_CHOPPY,18315,-0.028103452509545556,0.024843024843024843,0.03865683865683866,0.045154245154245154,0.040731640731640734,0.6210756210756211,0.9664209664209664,-0.34534534534534533,1.5874965874965876,2.1471471471471473
1h,vwap_w,swing_noise_w,UP_SMOOTH,7146,-0.6181503068920077,0.0,0.0,0.07724601175482787,0.10579345088161209,0.0,0.0,0.0,0.0,4.575986565910998
1h,vwap_w,swing_noise_w,UP_CHOPPY,3924,-0.8671043998006501,0.0,0.0,0.14984709480122324,0.16819571865443425,0.0,0.0,0.0,0.0,7.951070336391437
1h,vwap_w,swing_noise_w,DOWN_SMOOTH,4662,-0.61353336326324,0.018018018018018018,0.0,0.03861003861003861,0.11583011583011583,0.45045045045045046,0.0,0.45045045045045046,0.45045045045045046,3.861003861003861
1h,vwap_w,swing_noise_w,DOWN_CHOPPY,2988,-0.6754818944221614,0.0,0.0,0.11244979919678715,0.0963855421686747,0.0,0.0,0.0,0.0,5.220883534136546
1h,vwap_w,swing_noise_w,FLAT_SMOOTH,9534,-0.6103895511675131,0.0,0.0,0.06293266205160478,0.12838263058527374,0.0,0.0,0.0,0.0,4.782882315921963
1h,vwap_w,swing_noise_w,FLAT_CHOPPY,18315,-0.5592231540139923,0.0006552006552006552,0.0,0.11466011466011466,0.08452088452088452,0.01638001638001638,0.0,0.01638001638001638,0.01638001638001638,4.97952497952498
1h,z_se_w,z_high_w,UP_SMOOTH,7146,0.8507811809511628,0.15841029946823398,0.1344808284354884,0.0,0.0033585222502099076,3.9602574867058493,3.3620207108872098,0.5982367758186395,7.322278197593059,0.08396305625524769
1h,z_se_w,z_high_w,UP_CHOPPY,3924,0.8784151495226885,0.1437308868501529,0.13149847094801223,0.0,0.0030581039755351682,3.5932721712538225,3.2874617737003056,0.3058103975535169,6.8807339449541285,0.0764525993883792
1h,z_se_w,z_high_w,DOWN_SMOOTH,4662,0.7369557086849896,0.13127413127413126,0.1108966108966109,0.0,0.007722007722007722,3.2818532818532815,2.7724152724152726,0.5094380094380089,6.054268554268554,0.19305019305019305
1h,z_se_w,z_high_w,DOWN_CHOPPY,2988,0.7228866944091356,0.13621151271753681,0.11244979919678715,0.004016064257028112,0.0,3.4052878179384205,2.8112449799196786,0.5940428380187419,6.216532797858099,0.1004016064257028
1h,z_se_w,z_high_w,FLAT_SMOOTH,9750,0.7835481303627515,0.14153846153846153,0.11323076923076923,0.0,0.0036923076923076922,3.5384615384615383,2.830769230769231,0.7076923076923074,6.36923076923077,0.0923076923076923
1h,z_se_w,z_high_w,FLAT_CHOPPY,18315,0.7726384464035853,0.14086814086814087,0.12454272454272454,0.0,0.008463008463008462,3.5217035217035217,3.1135681135681135,0.4081354081354083,6.635271635271636,0.21157521157521156
1h,z_se_w,z_low_w,UP_SMOOTH,7146,0.7744669648452919,0.11502938706968933,0.12790372236216066,0.005037783375314861,0.0,2.8757346767422334,3.1975930590540163,-0.3218583823117829,6.07332773579625,0.12594458438287154
1h,z_se_w,z_low_w,UP_CHOPPY,3924,0.7509113484244234,0.12257900101936799,0.11926605504587157,0.0061162079510703364,0.0,3.0644750254841995,2.981651376146789,0.08282364933741038,6.046126401630989,0.1529051987767584
1h,z_se_w,z_low_w,DOWN_SMOOTH,4662,0.891917675734516,0.1364221364221364,0.16859716859716858,0.005148005148005148,0.0,3.41055341055341,4.214929214929215,-0.8043758043758045,7.625482625482625,0.1287001287001287
1h,z_se_w,z_low_w,DOWN_CHOPPY,2988,0.8191569593736481,0.12416331994645248,0.14457831325301204,0.008032128514056224,0.0,3.104082998661312,3.614457831325301,-0.510374832663989,6.718540829986613,0.2008032128514056
1h,z_se_w,z_low_w,FLAT_SMOOTH,9750,0.8164490584280313,0.12564102564102564,0.13651282051282052,0.0012307692307692308,0.0,3.141025641025641,3.4128205128205127,-0.2717948717948717,6.553846153846154,0.03076923076923077
1h,z_se_w,z_low_w,FLAT_CHOPPY,18315,0.800195146188427,0.11984711984711985,0.14736554736554736,0.006552006552006552,0.0,2.996177996177996,3.684138684138684,-0.6879606879606879,6.68031668031668,0.1638001638001638
1h,z_se_w,SE_high_w,UP_SMOOTH,7146,0.014868914722320391,0.0436607892527288,0.031766022949902044,0.0368038063252169,0.033585222502099076,1.09151973131822,0.794150573747551,0.29736915757066906,1.885670305065771,1.7597257206828996
1h,z_se_w,SE_high_w,UP_CHOPPY,3924,0.008622192114922699,0.04281345565749235,0.033893985728848115,0.04918450560652395,0.027522935779816515,1.0703363914373087,0.8473496432212029,0.22298674821610587,1.9176860346585116,1.9176860346585114
1h,z_se_w,SE_high_w,DOWN_SMOOTH,4662,0.03305706167510236,0.036036036036036036,0.04740454740454741,0.05148005148005148,0.036036036036036036,0.9009009009009009,1.1851136851136852,-0.2842127842127843,2.0860145860145862,2.187902187902188
1h,z_se_w,SE_high_w,DOWN_CHOPPY,2988,0.13057594876863962,0.05220883534136546,0.06827309236947791,0.028112449799196786,0.03614457831325301,1.3052208835341363,1.706827309236948,-0.4016064257028116,3.0120481927710845,1.606425702811245
1h,z_se_w,SE_high_w,FLAT_SMOOTH,9750,0.06284395888134017,0.039384615384615386,0.039384615384615386,0.03435897435897436,0.03569230769230769,0.9846153846153847,0.9846153846153847,0.0,1.9692307692307693,1.7512820512820513
1h,z_se_w,SE_high_w,FLAT_CHOPPY,18315,0.026640261513190534,0.03407043407043407,0.05165165165165165,0.03942123942123942,0.024187824187824187,0.8517608517608518,1.2912912912912913,-0.43953043953043947,2.143052143052143,1.5902265902265902
1h,z_se_w,SE_low_w,UP_SMOOTH,7146,-0.04248252039866351,0.03190596137699412,0.036943744752308987,0.05009795689896446,0.028547439126784216,0.797649034424853,0.9235936188077246,-0.1259445843828716,1.7212426532325775,1.9661349006437168
1h,z_se_w,SE_low_w,UP_CHOPPY,3924,-0.008798909898890175,0.03058103975535168,0.033893985728848115,0.06116207951070336,0.03363914373088685,0.764525993883792,0.8473496432212029,-0.08282364933741082,1.611875637104995,2.3700305810397553
1h,z_se_w,SE_low_w,DOWN_SMOOTH,4662,-0.03578769297419532,0.04118404118404118,0.03968253968253968,0.06692406692406692,0.036036036036036036,1.0296010296010296,0.992063492063492,0.037537537537537635,2.0216645216645217,2.574002574002574
1h,z_se_w,SE_low_w,DOWN_CHOPPY,2988,0.013792008799551995,0.03614457831325301,0.040160642570281124,0.04417670682730924,0.060240963855421686,0.9036144578313252,1.0040160642570282,-0.10040160642570295,1.9076305220883534,2.6104417670682727
1h,z_se_w,SE_low_w,FLAT_SMOOTH,9750,0.06440392923771653,0.039384615384615386,0.036923076923076927,0.04297435897435897,0.025846153846153845,0.9846153846153847,0.9230769230769231,0.06153846153846154,1.9076923076923078,1.7205128205128204
1h,z_se_w,SE_low_w,FLAT_CHOPPY,18315,0.006030743066162019,0.0386022386022386,0.036745836745836744,0.045263445263445265,0.027518427518427518,0.965055965055965,0.9186459186459186,0.046410046410046424,1.8837018837018835,1.8195468195468194
1h,z_se_w,hurst_w,UP_SMOOTH,7146,-0.04454859570297721,0.035964175762664426,0.04897844948222782,0.04534005037783375,0.03848306745032186,0.8991043940666106,1.2244612370556955,-0.32535684298908496,2.123565631122306,2.0955779457038903
1h,z_se_w,hurst_w,UP_CHOPPY,3924,0.027019572168763398,0.04281345565749235,0.04281345565749235,0.04281345565749235,0.03669724770642202,1.0703363914373087,1.0703363914373087,0.0,2.1406727828746175,1.9877675840978593
1h,z_se_w,hurst_w,DOWN_SMOOTH,4662,0.051753083042907516,0.036036036036036036,0.046546546546546545,0.036036036036036036,0.02574002574002574,0.9009009009009009,1.1636636636636637,-0.2627627627627628,2.0645645645645647,1.5444015444015444
1h,z_se_w,hurst_w,DOWN_CHOPPY,2988,0.025305800185529328,0.028112449799196786,0.04819277108433735,0.05187416331994645,0.024096385542168676,0.7028112449799196,1.2048192771084338,-0.5020080321285142,1.9076305220883536,1.8992637215528783
1h,z_se_w,hurst_w,FLAT_SMOOTH,9750,-0.04424591335548998,0.028307692307692308,0.039282051282051283,0.04676923076923077,0.03682051282051282,0.7076923076923077,0.9820512820512821,-0.2743589743589744,1.68974358974359,2.08974358974359
1h,z_se_w,hurst_w,FLAT_CHOPPY,18315,-0.024635642052940044,0.041277641277641275,0.03996723996723997,0.046628446628446625,0.03073983073983074,1.0319410319410318,0.9991809991809992,0.03276003276003259,2.031122031122031,1.9342069342069341
1h,z_se_w,reversion_prob_w,UP_SMOOTH,7146,-0.34326730219382956,0.0,0.05877413937867338,0.14007836551917158,0.0,0.0,1.4693534844668346,-1.4693534844668346,1.4693534844668346,3.501959137979289
1h,z_se_w,reversion_prob_w,UP_CHOPPY,3924,-0.2083165350650801,0.0,0.09174311926605505,0.10703363914373089,0.0,0.0,2.293577981651376,-2.293577981651376,2.293577981651376,2.675840978593272
1h,z_se_w,reversion_prob_w,DOWN_SMOOTH,4662,0.4749286609023198,0.0,0.14264264264264265,0.05662805662805663,0.0,0.0,3.566066066066066,-3.566066066066066,3.566066066066066,1.4157014157014158
