tf,c1,c2,regime_2d,n,pearson,p_q4q4,p_q0q0,p_q4q0,p_q0q4,upper_lift,lower_lift,tail_asymmetry,joint_extreme,cross_extreme,abs_asym
1h,price_velocity_w,SE_high_w,FLAT_CHOPPY,18315,-0.1540908036194304,0.043243243243243246,0.012394212394212394,0.020256620256620256,0.08321048321048322,1.0810810810810811,0.30985530985530985,0.7712257712257713,1.390936390936391,2.586677586677587,0.7712257712257713
5s,vol_velocity_w,reversion_prob_w,UP_SMOOTH,7146,-0.10274065003884765,0.033445284075007,0.029107192835152534,0.061992723201791215,0.04142177441925553,0.836132101875175,0.7276798208788133,0.10845228099636162,1.5638119227539882,2.5853624405261684,0.10845228099636162
15m,vol_mean_w,hurst_w,UP_SMOOTH,7146,-0.13096437970004807,0.02434928631402183,0.02490904002239015,0.049958018471872374,0.05345647914917436,0.6087321578505458,0.6227260005597537,-0.013993842709207893,1.2314581584102995,2.5853624405261684,0.013993842709207893
5m,bar_range,reversion_prob_w,UP_SMOOTH,7146,-0.18645213494931556,0.031206269241533725,0.01903162608452281,0.061712846347607056,0.04142177441925553,0.7801567310383432,0.4757906521130702,0.30436607892527295,1.2559473831514134,2.578365519171564,0.30436607892527295
15m,price_sigma_w,hurst_w,FLAT_CHOPPY,18315,-0.03671223379709825,0.03423423423423423,0.024843024843024843,0.04777504777504778,0.0552006552006552,0.8558558558558558,0.6210756210756211,0.2347802347802347,1.476931476931477,2.5743925743925744,0.2347802347802347
1h,vol_velocity_1b,vol_sigma_w,DOWN_SMOOTH,4662,-0.15655933893701696,0.04118404118404118,0.005148005148005148,0.028314028314028315,0.07464607464607464,1.0296010296010296,0.1287001287001287,0.9009009009009009,1.1583011583011582,2.574002574002574,0.9009009009009009
1h,price_velocity_1b,vol_sigma_w,DOWN_SMOOTH,4662,-0.1288855745650222,0.043758043758043756,0.011583011583011582,0.03861003861003861,0.06435006435006435,1.093951093951094,0.28957528957528955,0.8043758043758044,1.3835263835263834,2.574002574002574,0.8043758043758044
1h,price_velocity_1b,SE_low_w,DOWN_SMOOTH,4662,-0.20319295806572363,0.05405405405405406,0.006435006435006435,0.036036036036036036,0.06692406692406692,1.3513513513513513,0.16087516087516085,1.1904761904761905,1.5122265122265122,2.574002574002574,1.1904761904761905
15m,SE_low_w,hurst_w,DOWN_SMOOTH,4662,-0.13996165958053294,0.01866151866151866,0.04096954096954097,0.04954954954954955,0.05341055341055341,0.46653796653796653,1.0242385242385241,-0.5577005577005576,1.4907764907764907,2.574002574002574,0.5577005577005576
1h,vol_accel_w,vol_mean_w,FLAT_CHOPPY,18315,-0.3321514731014488,0.010483210483210484,0.005296205296205296,0.028774228774228774,0.07414687414687415,0.2620802620802621,0.1324051324051324,0.12967512967512967,0.3944853944853945,2.573027573027573,0.12967512967512967
15m,vol_accel_w,vol_sigma_w,UP_SMOOTH,7146,-0.09604750022987212,0.0593338930870417,0.0016792611251049538,0.0065771060733277355,0.09627763783935069,1.4833473271760425,0.041981528127623846,1.4413657990484186,1.5253288553036664,2.5713685978169605,1.4413657990484186
15m,vol_velocity_1b,vol_sigma_w,FLAT_CHOPPY,18315,-0.023648697862245497,0.057439257439257436,0.0004914004914004914,0.007207207207207207,0.0956046956046956,1.4359814359814358,0.012285012285012284,1.4236964236964236,1.448266448266448,2.57029757029757,1.4236964236964236
5s,bar_range,reversion_prob_w,DOWN_CHOPPY,2988,-0.17180795350742148,0.03614457831325301,0.019076305220883535,0.06693440428380187,0.035809906291834004,0.9036144578313252,0.4769076305220884,0.4267068273092368,1.3805220883534135,2.568607764390897,0.4267068273092368
5m,price_velocity_w,swing_noise_w,DOWN_CHOPPY,2988,-0.24793026948603955,0.05287817938420348,0.0006693440428380187,0.01572958500669344,0.08701472556894244,1.321954484605087,0.01673360107095047,1.3052208835341366,1.3386880856760375,2.568607764390897,1.3052208835341366
15m,vol_accel_w,SE_low_w,UP_CHOPPY,3924,-0.09564365569802676,0.04918450560652395,0.012232415902140673,0.023955147808358817,0.07874617737003058,1.2296126401630987,0.3058103975535168,0.9238022426095819,1.5354230377166154,2.5675331294597346,0.9238022426095819
1m,bar_range,reversion_prob_w,UP_SMOOTH,7146,-0.21836087852668118,0.03470472991883571,0.016792611251049538,0.057794570389028826,0.04478029666946544,0.8676182479708928,0.41981528127623846,0.44780296669465436,1.2874335292471313,2.5643716764623568,0.44780296669465436
1h,vol_velocity_1b,SE_low_w,UP_SMOOTH,7146,-0.13658368668265566,0.033585222502099076,0.015113350125944584,0.033585222502099076,0.0688497061293031,0.8396305625524769,0.3778337531486146,0.4617968094038623,1.2174643157010916,2.5608732157850547,0.4617968094038623
5s,price_mean_w,vol_mean_w,FLAT_CHOPPY,18315,-0.09539156531703308,0.030685230685230686,0.02566202566202566,0.04984984984984985,0.05257985257985258,0.7671307671307671,0.6415506415506416,0.12558012558012555,1.4086814086814088,2.5607425607425607,0.12558012558012555
1m,bar_range,reversion_prob_w,FLAT_SMOOTH,9890,-0.20961941465059375,0.03609706774519717,0.015369059656218402,0.0641051567239636,0.038321536905965625,0.9024266936299292,0.38422649140546006,0.5182002022244692,1.2866531850353893,2.5606673407482305,0.5182002022244692
5m,vol_accel_1b,reversion_prob_w,DOWN_CHOPPY,2988,-0.13832313731825396,0.03179384203480589,0.029116465863453816,0.060240963855421686,0.04216867469879518,0.7948460508701473,0.7279116465863454,0.06693440428380182,1.5227576974564927,2.5602409638554215,0.06693440428380182
5m,bar_range,z_low_w,DOWN_CHOPPY,2988,-0.13608636210415767,0.03413654618473896,0.023761713520749666,0.055890227576974566,0.046519410977242305,0.853413654618474,0.5940428380187416,0.2593708165997324,1.4474564926372155,2.5602409638554215,0.2593708165997324
5s,vol_accel_w,z_low_w,DOWN_CHOPPY,2988,-0.0351205611484623,0.03179384203480589,0.029116465863453816,0.056559571619812586,0.045850066934404285,0.7948460508701473,0.7279116465863454,0.06693440428380182,1.5227576974564927,2.5602409638554215,0.06693440428380182
5s,vol_mean_w,vwap_w,FLAT_CHOPPY,18315,-0.0954178264813538,0.030685230685230686,0.02566202566202566,0.05257985257985258,0.049795249795249796,0.7671307671307671,0.6415506415506416,0.12558012558012555,1.4086814086814088,2.5593775593775594,0.12558012558012555
15m,vol_velocity_1b,SE_low_w,FLAT_CHOPPY,18315,-0.08324211765159152,0.05662025662025662,0.005241605241605242,0.01812721812721813,0.08419328419328419,1.4155064155064154,0.13104013104013104,1.2844662844662844,1.5465465465465464,2.558012558012558,1.2844662844662844
1m,bar_range,reversion_prob_w,UP_CHOPPY,3924,-0.1486027806106591,0.034403669724770644,0.021916411824668705,0.05784913353720693,0.04434250764525994,0.8600917431192661,0.5479102956167177,0.3121814475025484,1.4080020387359837,2.554791029561672,0.3121814475025484
15m,vol_velocity_1b,SE_high_w,UP_SMOOTH,7146,-0.020921332299713997,0.053316540722082285,0.005877413937867338,0.021410579345088162,0.08074447243212986,1.332913518052057,0.14693534844668346,1.1859781696053735,1.4798488664987406,2.5538762944304505,1.1859781696053735
15m,vol_velocity_1b,SE_low_w,UP_CHOPPY,3924,-0.08192928241593352,0.05045871559633028,0.006625891946992864,0.01834862385321101,0.0835881753312946,1.261467889908257,0.1656472986748216,1.0958205912334353,1.4271151885830786,2.5484199796126403,1.0958205912334353
5m,bar_range,z_low_w,DOWN_SMOOTH,4662,-0.1278151965626365,0.03667953667953668,0.02445302445302445,0.05791505791505792,0.04397254397254397,0.916988416988417,0.6113256113256113,0.3056628056628058,1.5283140283140284,2.547190047190047,0.3056628056628058
5m,vol_accel_1b,reversion_prob_w,FLAT_SMOOTH,9885,-0.1331615262524584,0.034092058674759736,0.027010622154779968,0.06079919069296914,0.0409711684370258,0.8523014668689933,0.6752655538694992,0.17703591299949417,1.5275670207384926,2.5442589782498732,0.17703591299949417
1m,bar_range,reversion_prob_w,DOWN_CHOPPY,2988,-0.21669290224314008,0.04116465863453815,0.018741633199464525,0.05923694779116466,0.04250334672021419,1.0291164658634537,0.4685408299866131,0.5605756358768406,1.497657295850067,2.5435073627844713,0.5605756358768406
15m,vol_accel_w,vol_sigma_w,UP_CHOPPY,3924,-0.10823871336508165,0.05045871559633028,0.0030581039755351682,0.011213047910295617,0.09021406727828746,1.261467889908257,0.0764525993883792,1.1850152905198779,1.337920489296636,2.535677879714577,1.1850152905198779
15m,SE_low_w,hurst_w,DOWN_CHOPPY,2988,-0.09836936016120443,0.018072289156626505,0.030789825970548863,0.03815261044176707,0.06291834002677377,0.4518072289156626,0.7697456492637216,-0.31793842034805897,1.2215528781793843,2.526773761713521,0.31793842034805897
5s,price_mean_w,vol_sigma_w,FLAT_CHOPPY,18315,-0.05398574945493423,0.032978432978432975,0.0273000273000273,0.048867048867048866,0.052088452088452086,0.8244608244608244,0.6825006825006824,0.14196014196014195,1.5069615069615068,2.523887523887524,0.14196014196014195
1h,price_accel_1b,z_low_w,UP_CHOPPY,3924,-0.141655974565079,0.024464831804281346,0.03058103975535168,0.04281345565749235,0.0581039755351682,0.6116207951070336,0.764525993883792,-0.15290519877675846,1.3761467889908257,2.522935779816514,0.15290519877675846
5s,vol_sigma_w,vwap_w,FLAT_CHOPPY,18315,-0.054041291704697535,0.032978432978432975,0.0273000273000273,0.05203385203385203,0.04881244881244881,0.8244608244608244,0.6825006825006824,0.14196014196014195,1.5069615069615068,2.5211575211575212,0.14196014196014195
5m,bar_range,z_low_w,FLAT_SMOOTH,9885,-0.1338517303736002,0.034699038947900857,0.023773394031360646,0.05624683864441073,0.04451188669701568,0.8674759736975214,0.5943348507840162,0.27314112291350523,1.4618108244815375,2.51896813353566,0.27314112291350523
1h,vol_accel_w,vol_mean_w,UP_SMOOTH,7146,-0.3352122236789568,0.011754827875734676,0.008396305625524769,0.03190596137699412,0.0688497061293031,0.2938706968933669,0.20990764063811923,0.08396305625524769,0.5037783375314862,2.5188916876574305,0.08396305625524769
15m,SE_low_w,hurst_w,FLAT_SMOOTH,9858,-0.08515209186862586,0.02008520998174072,0.03570703996753905,0.04361939541489146,0.05690809494826537,0.5021302495435179,0.8926759991884763,-0.39054574964495836,1.394806248731994,2.5131872590789204,0.39054574964495836
1h,vol_accel_w,SE_high_w,DOWN_CHOPPY,2988,-0.14130895336073407,0.028112449799196786,0.008032128514056224,0.04819277108433735,0.05220883534136546,0.7028112449799196,0.2008032128514056,0.5020080321285141,0.9036144578313252,2.5100401606425704,0.5020080321285141
1h,z_high_w,SE_low_w,DOWN_CHOPPY,2988,-0.04174486994794026,0.028112449799196786,0.028112449799196786,0.03614457831325301,0.0642570281124498,0.7028112449799196,0.7028112449799196,0.0,1.4056224899598393,2.51004016064257,0.0
1h,vol_velocity_1b,SE_high_w,DOWN_SMOOTH,4662,-0.17145472960416078,0.04118404118404118,0.010510510510510511,0.036036036036036036,0.06435006435006435,1.0296010296010296,0.2627627627627628,0.7668382668382668,1.2923637923637923,2.5096525096525095,0.7668382668382668
1h,body,vol_mean_w,DOWN_SMOOTH,4662,-0.10205814944180817,0.0489060489060489,0.006435006435006435,0.03346203346203346,0.06692406692406692,1.2226512226512225,0.16087516087516085,1.0617760617760617,1.3835263835263834,2.5096525096525095,1.0617760617760617
1h,body,vol_sigma_w,DOWN_SMOOTH,4662,-0.14074898955412238,0.04633204633204633,0.011583011583011582,0.036036036036036036,0.06435006435006435,1.1583011583011582,0.28957528957528955,0.8687258687258687,1.4478764478764479,2.5096525096525095,0.8687258687258687
1h,price_velocity_1b,vol_mean_w,DOWN_SMOOTH,4662,-0.13068393541918563,0.0489060489060489,0.006435006435006435,0.036036036036036036,0.06435006435006435,1.2226512226512225,0.16087516087516085,1.0617760617760617,1.3835263835263834,2.5096525096525095,1.0617760617760617
1h,vol_velocity_1b,SE_low_w,FLAT_CHOPPY,18315,-0.122755274556534,0.04198744198744199,0.010483210483210484,0.038001638001638,0.0622986622986623,1.0496860496860496,0.2620802620802621,0.7876057876057876,1.3117663117663116,2.5075075075075075,0.7876057876057876
1h,vol_velocity_1b,SE_high_w,FLAT_CHOPPY,18315,-0.1374458208523584,0.03538083538083538,0.009828009828009828,0.03931203931203931,0.06098826098826099,0.8845208845208846,0.24570024570024568,0.638820638820639,1.1302211302211302,2.5075075075075075,0.638820638820639
5m,bar_range,reversion_prob_w,UP_CHOPPY,3924,-0.16587424841917325,0.030835881753312946,0.02217125382262997,0.0581039755351682,0.04204892966360856,0.7708970438328236,0.5542813455657493,0.21661569826707439,1.325178389398573,2.5038226299694193,0.21661569826707439
15m,vol_velocity_1b,vol_sigma_w,UP_CHOPPY,3924,-0.029418410683009207,0.05657492354740061,0.001783893985728848,0.009938837920489297,0.08970438328236494,1.4143730886850152,0.0445973496432212,1.369775739041794,1.4589704383282365,2.491080530071356,1.369775739041794
1m,bar_range,reversion_prob_w,DOWN_SMOOTH,4662,-0.19041943210216292,0.03324753324753325,0.02145002145002145,0.05577005577005577,0.043758043758043756,0.8311883311883311,0.5362505362505362,0.29493779493779493,1.3674388674388673,2.488202488202488,0.29493779493779493
1h,vol_velocity_1b,vol_mean_w,FLAT_CHOPPY,18315,-0.23970196946998534,0.03013923013923014,0.00404040404040404,0.019055419055419055,0.07933387933387934,0.7534807534807535,0.10101010101010101,0.6524706524706525,0.8544908544908545,2.45973245973246,0.6524706524706525
1h,vol_mean_w,z_se_w,UP_SMOOTH,7146,-0.0897318997775239,0.023509655751469353,0.02672823957458718,0.047019311502938706,0.050937587461516935,0.5877413937867338,0.6682059893646795,-0.08046459557794561,1.2559473831514132,2.448922474111391,0.08046459557794561
1h,vol_velocity_1b,vol_sigma_w,UP_CHOPPY,3924,-0.15169941994523112,0.04892966360856269,0.0,0.03058103975535168,0.0672782874617737,1.2232415902140672,0.0,1.2232415902140672,1.2232415902140672,2.4464831804281344,1.2232415902140672
1h,vol_accel_w,price_sigma_w,DOWN_SMOOTH,4662,-0.1745831791140226,0.028314028314028315,0.01565851565851566,0.04118404118404118,0.05662805662805663,0.7078507078507079,0.3914628914628915,0.31638781638781643,1.0993135993135994,2.4453024453024454,0.31638781638781643
1h,vol_velocity_1b,vol_mean_w,UP_SMOOTH,7146,-0.2265222806046335,0.036943744752308987,0.0033585222502099076,0.02518891687657431,0.07220822837951302,0.9235936188077246,0.08396305625524769,0.8396305625524769,1.0075566750629723,2.434928631402183,0.8396305625524769
15m,vol_velocity_w,swing_noise_w,FLAT_SMOOTH,9804,-0.14349203484182066,0.044471644226846185,0.005711954304365565,0.017645858833129333,0.07925336597307221,1.1117911056711547,0.14279885760913913,0.9689922480620156,1.254589963280294,2.4224806201550386,0.9689922480620156
5m,price_mean_w,vol_mean_w,DOWN_CHOPPY,2988,-0.08531797443635891,0.020414993306559572,0.005689424364123159,0.04852744310575636,0.04819277108433735,0.5103748326639893,0.14223560910307897,0.36813922356091033,0.6526104417670683,2.418005354752343,0.36813922356091033
1h,vol_velocity_1b,price_sigma_w,DOWN_CHOPPY,2988,-0.11687467628996975,0.040160642570281124,0.01606425702811245,0.0321285140562249,0.0642570281124498,1.0040160642570282,0.4016064257028112,0.602409638554217,1.4056224899598393,2.4096385542168672,0.602409638554217
5m,vol_mean_w,vwap_w,DOWN_CHOPPY,2988,-0.08560478238702376,0.020414993306559572,0.005689424364123159,0.04785809906291834,0.04852744310575636,0.5103748326639893,0.14223560910307897,0.36813922356091033,0.6526104417670683,2.4096385542168672,0.36813922356091033
1h,vol_velocity_1b,price_sigma_w,FLAT_CHOPPY,18315,-0.0975910278667765,0.041932841932841934,0.010483210483210484,0.03407043407043407,0.0622986622986623,1.0483210483210483,0.2620802620802621,0.7862407862407863,1.3104013104013104,2.4092274092274093,0.7862407862407863
15m,SE_low_w,hurst_w,UP_CHOPPY,3924,-0.18527040943410894,0.0191131498470948,0.033893985728848115,0.06116207951070336,0.03491335372069317,0.47782874617737,0.8473496432212029,-0.3695208970438329,1.325178389398573,2.4018858307849134,0.3695208970438329
1m,vol_mean_w,vwap_w,DOWN_CHOPPY,2988,-0.08011981982271825,0.023427041499330656,0.006358768406961178,0.04685408299866131,0.04919678714859438,0.5856760374832664,0.15896921017402946,0.4267068273092369,0.7446452476572958,2.4012717536813923,0.4267068273092369
1m,price_mean_w,vol_mean_w,DOWN_CHOPPY,2988,-0.07992071499003987,0.023427041499330656,0.006358768406961178,0.04919678714859438,0.04685408299866131,0.5856760374832664,0.15896921017402946,0.4267068273092369,0.7446452476572958,2.4012717536813923,0.4267068273092369
1h,vol_velocity_1b,vol_sigma_w,FLAT_CHOPPY,18315,-0.15570339289352023,0.04062244062244062,0.0033306033306033304,0.016434616434616436,0.07736827736827737,1.0155610155610155,0.08326508326508326,0.9322959322959322,1.0988260988260987,2.345072345072345,0.9322959322959322
5s,bar_range,vwap_w,UP_SMOOTH,7146,-0.3437204748261676,0.020011195074167366,0.0,0.09333893087041702,0.0,0.5002798768541842,0.0,0.5002798768541842,0.5002798768541842,2.3334732717604254,0.5002798768541842
5s,bar_range,price_mean_w,UP_SMOOTH,7146,-0.3436453233878719,0.020011195074167366,0.0,0.09319899244332494,0.0,0.5002798768541842,0.0,0.5002798768541842,0.5002798768541842,2.3299748110831233,0.5002798768541842
1h,vol_velocity_1b,SE_high_w,FLAT_SMOOTH,9750,-0.12122347061428175,0.024615384615384615,0.017333333333333333,0.035076923076923075,0.057846153846153846,0.6153846153846154,0.4333333333333333,0.18205128205128213,1.0487179487179488,2.323076923076923,0.18205128205128213
1h,vol_velocity_1b,SE_low_w,DOWN_SMOOTH,4662,-0.0861226657338848,0.04633204633204633,0.004933504933504933,0.036036036036036036,0.05662805662805663,1.1583011583011582,0.12333762333762333,1.0349635349635349,1.2816387816387815,2.316602316602317,1.0349635349635349
1h,vol_accel_w,SE_low_w,DOWN_SMOOTH,4662,-0.13123462875620678,0.03861003861003861,0.0075075075075075074,0.04118404118404118,0.05148005148005148,0.9652509652509652,0.18768768768768768,0.7775632775632775,1.152938652938653,2.3166023166023164,0.7775632775632775
1h,price_velocity_w,swing_noise_w,DOWN_CHOPPY,2988,-0.39917875144115694,0.0321285140562249,0.0,0.012048192771084338,0.08032128514056225,0.8032128514056224,0.0,0.8032128514056224,0.8032128514056224,2.309236947791165,0.8032128514056224
