tf,c1,c2,regime_2d,n,pearson,p_q4q4,p_q0q0,p_q4q0,p_q0q4,upper_lift,lower_lift,tail_asymmetry,joint_extreme,cross_extreme,abs_asym
5s,vol_accel_1b,body,FLAT_CHOPPY,18315,-0.030045056698468763,0.06868686868686869,0.04335244335244335,0.06360906360906361,0.05187005187005187,1.7171717171717171,1.0838110838110837,0.6333606333606334,2.800982800982801,2.886977886977887,0.6333606333606334
15m,price_velocity_1b,vwap_w,DOWN_SMOOTH,4662,0.060854528161706174,0.03238953238953239,0.0577005577005577,0.05190905190905191,0.032175032175032175,0.8097383097383097,1.4425139425139426,-0.6327756327756329,2.2522522522522523,2.1021021021021022,0.6327756327756329
5m,price_velocity_1b,z_high_w,DOWN_SMOOTH,4662,0.2566838605688399,0.08966108966108965,0.06435006435006435,0.01673101673101673,0.014157014157014158,2.2415272415272414,1.6087516087516087,0.6327756327756326,3.8502788502788503,0.7722007722007722,0.6327756327756326
5m,price_velocity_1b,z_high_w,FLAT_SMOOTH,9885,0.26855900197188065,0.08861911987860395,0.06332827516439049,0.014466363176530096,0.013151239251390997,2.215477996965099,1.5832068791097622,0.6322711178553366,3.7986848760748613,0.6904400606980272,0.6322711178553366
5s,price_accel_1b,z_high_w,FLAT_CHOPPY,18315,-0.002878463316771307,0.05711165711165711,0.03183183183183183,0.04908544908544909,0.028665028665028666,1.4277914277914276,0.7957957957957957,0.6319956319956319,2.2235872235872236,1.9437619437619438,0.6319956319956319
5m,vol_velocity_1b,body,FLAT_CHOPPY,18315,-0.07506318845292746,0.0677040677040677,0.04242424242424243,0.07616707616707617,0.05443625443625444,1.6926016926016925,1.0606060606060606,0.6319956319956319,2.753207753207753,3.2650832650832653,0.6319956319956319
5m,vol_velocity_1b,vol_velocity_w,UP_CHOPPY,3924,0.3471608308821047,0.10499490316004077,0.07976554536187563,0.03058103975535168,0.053771661569826705,2.6248725790010194,1.9941386340468907,0.6307339449541287,4.61901121304791,2.10881753312946,0.6307339449541287
1m,price_velocity_1b,vol_velocity_w,UP_CHOPPY,3924,-0.07056237033555757,0.07161060142711519,0.046381243628950054,0.052497451580020386,0.06880733944954129,1.7902650356778795,1.1595310907237513,0.6307339449541283,2.9497961264016306,3.032619775739042,0.6307339449541283
15m,body,z_high_w,DOWN_CHOPPY,2988,0.2805601510574343,0.0823293172690763,0.0572289156626506,0.018072289156626505,0.018072289156626505,2.0582329317269075,1.4307228915662649,0.6275100401606426,3.488955823293172,0.9036144578313252,0.6275100401606426
1m,body,price_mean_w,DOWN_CHOPPY,2988,0.018006975896632454,0.030789825970548863,0.055890227576974566,0.056559571619812586,0.024431057563587683,0.7697456492637216,1.3972556894243642,-0.6275100401606426,2.1670013386880855,2.0247657295850066,0.6275100401606426
1m,body,vwap_w,DOWN_CHOPPY,2988,0.0181678574342729,0.030789825970548863,0.055890227576974566,0.056559571619812586,0.024431057563587683,0.7697456492637216,1.3972556894243642,-0.6275100401606426,2.1670013386880855,2.0247657295850066,0.6275100401606426
5m,vol_velocity_1b,z_se_w,DOWN_CHOPPY,2988,-0.11248836967094232,0.04919678714859438,0.024096385542168676,0.07061579651941098,0.04049531459170013,1.2299196787148594,0.6024096385542169,0.6275100401606425,1.8323293172690764,2.7777777777777777,0.6275100401606425
1m,bar_range,price_sigma_w,DOWN_CHOPPY,2988,0.6735023536697267,0.13319946452476572,0.10809906291834002,0.00033467202141900936,0.001004016064257028,3.329986613119143,2.7024765729585005,0.6275100401606424,6.032463186077644,0.03346720214190094,0.6275100401606424
5s,price_sigma_w,vol_mean_w,DOWN_SMOOTH,4662,0.4440217323443251,0.1154011154011154,0.0903045903045903,0.011368511368511369,0.0010725010725010724,2.885027885027885,2.2576147576147574,0.6274131274131278,5.142642642642643,0.31102531102531106,0.6274131274131278
1m,SE_low_w,swing_noise_w,DOWN_SMOOTH,4662,0.7860127759070589,0.15165165165165165,0.12655512655512655,0.0,0.0,3.7912912912912913,3.1638781638781635,0.6274131274131278,6.955169455169455,0.0,0.6274131274131278
1m,price_sigma_w,swing_noise_w,DOWN_SMOOTH,4662,0.8129877963873753,0.15637065637065636,0.13127413127413126,0.0,0.0,3.909266409266409,3.2818532818532815,0.6274131274131274,7.19111969111969,0.0,0.6274131274131274
15m,price_velocity_w,SE_high_w,DOWN_SMOOTH,4662,-0.6988279965587821,0.025096525096525095,0.0,0.03625053625053625,0.12548262548262548,0.6274131274131274,0.0,0.6274131274131274,0.6274131274131274,4.043329043329043,0.6274131274131274
15m,price_accel_w,price_mean_w,DOWN_SMOOTH,4662,-0.006944068026936839,0.029601029601029602,0.0546975546975547,0.059845559845559844,0.027670527670527672,0.7400257400257401,1.3674388674388673,-0.6274131274131273,2.1074646074646073,2.187902187902188,0.6274131274131273
5s,body,z_low_w,DOWN_SMOOTH,4662,0.22662176902180484,0.059845559845559844,0.08494208494208494,0.028743028743028743,0.018018018018018018,1.4961389961389961,2.1235521235521233,-0.6274131274131272,3.6196911196911197,1.169026169026169,0.6274131274131272
15m,price_velocity_1b,z_low_w,DOWN_SMOOTH,4662,0.33563574531692314,0.06456456456456457,0.08966108966108965,0.01951951951951952,0.01866151866151866,1.6141141141141142,2.2415272415272414,-0.6274131274131272,3.855641355641356,0.9545259545259546,0.6274131274131272
5m,body,z_high_w,FLAT_SMOOTH,9885,0.32742946628916847,0.08841679312089024,0.06332827516439049,0.014769853313100658,0.012544258978249874,2.210419828022256,1.5832068791097622,0.6272129489124938,3.7936267071320184,0.6828528072837633,0.6272129489124938
5m,vol_accel_1b,body,FLAT_SMOOTH,9890,-0.03801512135353952,0.06693629929221435,0.04186046511627907,0.07037411526794742,0.050657229524772494,1.6734074823053589,1.0465116279069766,0.6268958543983822,2.7199191102123352,3.0257836198179975,0.6268958543983822
1h,vol_velocity_1b,swing_noise_w,FLAT_SMOOTH,9534,-0.01075868616799603,0.05286343612334802,0.027795259072792112,0.021292217327459617,0.05538074260541221,1.3215859030837005,0.6948814768198028,0.6267044262638977,2.0164673799035033,1.9168239983217954,0.6267044262638977
5s,vol_velocity_w,z_high_w,FLAT_CHOPPY,18315,0.025767851170987482,0.061861861861861864,0.0368004368004368,0.04116844116844117,0.03128583128583129,1.5465465465465467,0.92001092001092,0.6265356265356267,2.4665574665574668,1.8113568113568115,0.6265356265356267
5m,price_velocity_1b,vol_velocity_1b,FLAT_CHOPPY,18315,-0.07509495180121051,0.06792246792246792,0.04291564291564291,0.054490854490854494,0.07665847665847667,1.698061698061698,1.0728910728910728,0.6251706251706253,2.770952770952771,3.278733278733279,0.6251706251706253
1m,price_velocity_w,vol_velocity_w,UP_CHOPPY,3924,0.04220488628178744,0.06855249745158003,0.04357798165137615,0.059887869520897044,0.06498470948012232,1.7138124362895006,1.0894495412844036,0.624362895005097,2.8032619775739045,3.121814475025484,0.624362895005097
5s,price_accel_w,z_high_w,UP_CHOPPY,3924,0.17547547624773008,0.07594291539245668,0.0509683995922528,0.023445463812436288,0.017074413863404688,1.898572884811417,1.27420998980632,0.624362895005097,3.172782874617737,1.0129969418960245,0.624362895005097
1m,price_velocity_1b,vol_velocity_1b,UP_CHOPPY,3924,-0.06971109557949542,0.07466870540265036,0.04969418960244648,0.04969418960244648,0.06702344546381243,1.8667176350662589,1.242354740061162,0.6243628950050968,3.109072375127421,2.917940876656473,0.6243628950050968
1m,vol_velocity_1b,price_mean_w,UP_CHOPPY,3924,-0.011595506004883474,0.03058103975535168,0.05555555555555555,0.05122324159021407,0.03134556574923547,0.764525993883792,1.3888888888888888,-0.6243628950050968,2.153414882772681,2.0642201834862384,0.6243628950050968
5m,price_velocity_1b,vol_accel_1b,UP_SMOOTH,7146,0.06074313447081379,0.07402742793171005,0.0491183879093199,0.0484186957738595,0.058914077805765463,1.850685698292751,1.2279596977329974,0.6227260005597537,3.0786453960257485,2.683319339490624,0.6227260005597537
5m,z_se_w,z_high_w,FLAT_CHOPPY,18315,0.7712614885643712,0.13873873873873874,0.11384111384111384,0.0003276003276003276,0.003549003549003549,3.4684684684684686,2.846027846027846,0.6224406224406227,6.314496314496314,0.09691509691509691,0.6224406224406227
1h,vol_velocity_1b,swing_noise_w,FLAT_CHOPPY,18315,-0.0031075598684176453,0.05307125307125307,0.028173628173628174,0.03407043407043407,0.06164346164346164,1.3267813267813269,0.7043407043407043,0.6224406224406226,2.031122031122031,2.392847392847393,0.6224406224406226
1h,vol_velocity_1b,z_se_w,FLAT_CHOPPY,18315,-0.12173841489860229,0.05176085176085176,0.026863226863226862,0.07278187278187279,0.04788424788424788,1.294021294021294,0.6715806715806716,0.6224406224406225,1.9656019656019657,3.0166530166530166,0.6224406224406225
5m,vol_velocity_1b,z_se_w,FLAT_CHOPPY,18315,-0.04976943367499399,0.05268905268905269,0.027791427791427792,0.0622986622986623,0.03554463554463554,1.3172263172263172,0.6947856947856947,0.6224406224406225,2.012012012012012,2.446082446082446,0.6224406224406225
5m,price_accel_1b,z_low_w,DOWN_SMOOTH,4662,-0.02383297635839261,0.02531102531102531,0.05019305019305019,0.03389103389103389,0.055984555984555984,0.6327756327756328,1.2548262548262548,-0.622050622050622,1.8876018876018876,2.246889746889747,0.622050622050622
15m,body,vwap_w,DOWN_SMOOTH,4662,0.051358238097818885,0.03346203346203346,0.05834405834405834,0.052552552552552555,0.032175032175032175,0.8365508365508365,1.4586014586014584,-0.6220506220506219,2.295152295152295,2.1181896181896183,0.6220506220506219
1h,price_accel_1b,price_accel_w,FLAT_SMOOTH,9726,0.5285298530787185,0.0788607855233395,0.10363972856261566,0.016039481801357187,0.016039481801357187,1.9715196380834874,2.5909932140653917,-0.6194735759819043,4.562512852148879,0.8019740900678594,0.6194735759819043
1h,vol_velocity_1b,vol_accel_w,FLAT_SMOOTH,9726,0.6709260704371035,0.0863664404688464,0.11114538350812256,0.004935225169648365,0.004935225169648365,2.1591610117211597,2.778634587703064,-0.6194735759819041,4.9377955994242235,0.24676125848241826,0.6194735759819041
15m,z_se_w,z_high_w,UP_SMOOTH,7146,0.8333285750300058,0.1480548558634201,0.12328575426812202,0.00041981528127623844,0.002378953260565351,3.701371396585502,3.0821438567030506,0.6192275398824516,6.783515253288552,0.06996921354603974,0.6192275398824516
5s,price_sigma_w,SE_low_w,UP_SMOOTH,7146,0.8565291050893385,0.14609571788413098,0.12132661628883291,0.0008396305625524769,0.0,3.6523929471032743,3.0331654072208227,0.6192275398824516,6.6855583543240975,0.020990764063811923,0.6192275398824516
1m,vol_velocity_1b,body,FLAT_SMOOTH,9893,-0.06701519321332673,0.07166683513595472,0.04690184979278277,0.07298089558273527,0.05276458101688062,1.791670878398868,1.1725462448195694,0.6191246335792986,2.9642171232184373,3.143636914990397,0.6191246335792986
1h,price_velocity_1b,price_velocity_w,FLAT_CHOPPY,18315,0.24435074425421624,0.05776685776685777,0.0825006825006825,0.04455364455364455,0.021567021567021567,1.4441714441714442,2.0625170625170623,-0.6183456183456182,3.5066885066885067,1.6530166530166528,0.6183456183456182
1m,vol_velocity_1b,vwap_w,UP_CHOPPY,3924,-0.011557909627010875,0.03058103975535168,0.05530071355759429,0.05122324159021407,0.03134556574923547,0.764525993883792,1.3825178389398574,-0.6179918450560653,2.147043832823649,2.0642201834862384,0.6179918450560653
5s,price_accel_w,vwap_w,UP_CHOPPY,3924,0.017327855943535,0.029306829765545363,0.05402650356778797,0.06396534148827727,0.018093781855249746,0.7326707441386341,1.3506625891946993,-0.6179918450560652,2.0833333333333335,2.0514780835881754,0.6179918450560652
5s,price_accel_w,price_mean_w,UP_CHOPPY,3924,0.017320293147046084,0.0290519877675841,0.053771661569826705,0.06422018348623854,0.01834862385321101,0.7262996941896025,1.3442915392456676,-0.6179918450560651,2.07059123343527,2.064220183486239,0.6179918450560651
1h,price_accel_w,vol_sigma_w,UP_CHOPPY,3924,-0.04856427785993742,0.04918450560652395,0.024464831804281346,0.05198776758409786,0.04892966360856269,1.2296126401630987,0.6116207951070336,0.6179918450560651,1.8412334352701323,2.5229357798165135,0.6179918450560651
1h,body,vol_sigma_w,FLAT_SMOOTH,9750,-0.018215163036005164,0.057846153846153846,0.03312820512820513,0.03435897435897436,0.059076923076923075,1.4461538461538461,0.8282051282051281,0.617948717948718,2.2743589743589743,2.3358974358974356,0.617948717948718
5s,body,vol_accel_w,FLAT_CHOPPY,18315,-0.03706886933123148,0.06803166803166803,0.04335244335244335,0.0527982527982528,0.06502866502866503,1.7007917007917008,1.0838110838110837,0.6169806169806171,2.7846027846027845,2.9456729456729454,0.6169806169806171
5s,price_sigma_w,SE_high_w,DOWN_SMOOTH,4662,0.8397773317411602,0.14821964821964823,0.12355212355212356,0.000858000858000858,0.0,3.7054912054912057,3.088803088803089,0.6166881166881168,6.7942942942942945,0.02145002145002145,0.6166881166881168
15m,price_velocity_1b,price_mean_w,DOWN_SMOOTH,4662,0.05924815379998109,0.03303303303303303,0.0577005577005577,0.05190905190905191,0.03346203346203346,0.8258258258258258,1.4425139425139426,-0.6166881166881168,2.2683397683397684,2.1342771342771343,0.6166881166881168
1h,price_accel_w,SE_low_w,DOWN_SMOOTH,4662,-0.014156890366855265,0.04118404118404118,0.016516516516516516,0.0280995280995281,0.04633204633204633,1.0296010296010296,0.4129129129129129,0.6166881166881167,1.4425139425139424,1.8607893607893606,0.6166881166881167
1h,price_accel_w,vol_mean_w,DOWN_SMOOTH,4662,0.01166793991666677,0.04633204633204633,0.021664521664521666,0.020806520806520807,0.05148005148005148,1.1583011583011582,0.5416130416130417,0.6166881166881165,1.6999141999142,1.807164307164307,0.6166881166881165
15m,SE_high_w,SE_low_w,DOWN_SMOOTH,4662,0.9566838544767007,0.16859716859716858,0.14392964392964394,0.0,0.0,4.214929214929215,3.5982410982410986,0.616688116688116,7.813170313170313,0.0,0.616688116688116
5s,vol_sigma_w,SE_high_w,FLAT_SMOOTH,9893,0.4337220887876473,0.10573132517941979,0.08106742140907712,0.007985444253512585,0.004245426058829475,2.6432831294854946,2.0266855352269277,0.6165975942585669,4.669968664712423,0.30577175780855154,0.6165975942585669
1h,price_accel_w,reversion_prob_w,FLAT_SMOOTH,9726,0.012238101882723005,0.0482212625951059,0.07279457125231338,0.049352251696483655,0.029714168208924533,1.2055315648776475,1.8198642813078345,-0.614332716430187,3.025395846185482,1.9766604976352047,0.614332716430187
1m,bar_range,SE_high_w,FLAT_SMOOTH,9890,0.46000926218908034,0.1269969666329626,0.10242669362992922,0.0019211324570273002,0.0007077856420626896,3.1749241658240646,2.5606673407482305,0.614256825075834,5.735591506572295,0.06572295247724974,0.614256825075834
5s,price_accel_w,z_high_w,FLAT_SMOOTH,9893,0.2395559518593614,0.08126958455473567,0.05670676235722228,0.026483372081269583,0.017082785808147174,2.0317396138683916,1.417669058930557,0.6140705549378347,3.4494086727989486,1.0891539472354188,0.6140705549378347
5m,bar_range,SE_low_w,FLAT_CHOPPY,18315,0.6844095241525149,0.1316953316953317,0.10717990717990718,0.0007098007098007098,0.0012012012012012011,3.2923832923832927,2.6794976794976795,0.6128856128856133,5.971880971880973,0.04777504777504778,0.6128856128856133
1h,price_velocity_1b,z_high_w,FLAT_SMOOTH,9750,0.2861946161789797,0.07989743589743589,0.055384615384615386,0.022153846153846152,0.022153846153846152,1.9974358974358972,1.3846153846153846,0.6128205128205126,3.3820512820512816,1.1076923076923075,0.6128205128205126
5s,price_sigma_w,SE_high_w,UP_SMOOTH,7146,0.8510344696468398,0.14539602574867058,0.12090680100755667,0.00041981528127623844,0.0,3.6349006437167644,3.022670025188917,0.6122306185278474,6.657570668905681,0.010495382031905962,0.6122306185278474
5m,bar_range,z_se_w,FLAT_SMOOTH,9885,-0.04158682083090058,0.05058168942842691,0.026100151745068287,0.05786545270612038,0.0291350531107739,1.2645422357106728,0.6525037936267072,0.6120384420839656,1.91704602933738,2.175012645422357,0.6120384420839656
5m,vol_accel_1b,vwap_w,FLAT_SMOOTH,9885,9.522387045986104e-05,0.02620131512392514,0.05068285280728376,0.05270612038442084,0.02751643904906424,0.6550328780981285,1.267071320182094,-0.6120384420839655,1.9221041982802225,2.005563985837127,0.6120384420839655
1h,price_accel_w,hurst_w,UP_CHOPPY,3924,-0.01928783319274006,0.0581039755351682,0.03363914373088685,0.03058103975535168,0.05198776758409786,1.452599388379205,0.8409785932721712,0.6116207951070338,2.293577981651376,2.0642201834862384,0.6116207951070338
15m,price_sigma_w,swing_noise_w,UP_CHOPPY,3924,0.8405171528209049,0.13685015290519878,0.11238532110091744,0.0,0.0,3.4212538226299696,2.8096330275229358,0.6116207951070338,6.230886850152905,0.0,0.6116207951070338
1h,body,z_se_w,UP_CHOPPY,3924,0.49782114662824756,0.11009174311926606,0.0856269113149847,0.0,0.0,2.7522935779816513,2.1406727828746175,0.6116207951070338,4.892966360856269,0.0,0.6116207951070338
1h,price_accel_w,SE_low_w,UP_CHOPPY,3924,0.15331562868798645,0.0581039755351682,0.03363914373088685,0.03363914373088685,0.0672782874617737,1.452599388379205,0.8409785932721712,0.6116207951070338,2.293577981651376,2.5229357798165135,0.6116207951070338
1m,price_velocity_1b,reversion_prob_w,UP_CHOPPY,3924,-0.010849865695603656,0.035168195718654434,0.05963302752293578,0.06422018348623854,0.03211009174311927,0.8792048929663608,1.4908256880733946,-0.6116207951070337,2.3700305810397553,2.408256880733945,0.6116207951070337
1h,body,vol_sigma_w,UP_CHOPPY,3924,0.05627804338112949,0.05504587155963303,0.03058103975535168,0.024464831804281346,0.0581039755351682,1.3761467889908257,0.764525993883792,0.6116207951070336,2.140672782874618,2.0642201834862384,0.6116207951070336
1h,body,price_velocity_w,UP_CHOPPY,3924,0.20812483136688303,0.07033639143730887,0.045871559633027525,0.03058103975535168,0.0581039755351682,1.7584097859327217,1.146788990825688,0.6116207951070336,2.90519877675841,2.217125382262997,0.6116207951070336
1h,price_accel_1b,price_accel_w,UP_CHOPPY,3924,0.4670206040718016,0.10397553516819572,0.07951070336391437,0.01834862385321101,0.01834862385321101,2.5993883792048926,1.9877675840978593,0.6116207951070334,4.587155963302752,0.9174311926605505,0.6116207951070334
5s,body,z_se_w,FLAT_SMOOTH,9893,0.4976965976754424,0.11907409279288386,0.09461235216819974,0.007277873243707672,0.00313352875770747,2.9768523198220964,2.3653088042049935,0.611543515617103,5.34216112402709,0.26028505003537855,0.611543515617103
