trade_id,time,timestamp,dir,entry_price,exit_price,pnl,held,peak,entry_tier,cnn_flipped,exit_reason,day
49,23:00,1768518000.0,short,25705.5,25721.0,-31.0,193,2.5,BASE_NMP,False,cnn_risk_cut,2026_01_15
50,23:05,1768518300.0,long,25721.0,25709.5,-23.0,55,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_15
51,23:59,1768521595.0,long,25737.0,25741.5,9.0,132,26.5,BASE_NMP,True,end_of_day,2026_01_15
0,00:46,1768524360.0,long,25746.5,25760.25,27.5,324,27.5,BASE_NMP,True,cnn_exit,2026_01_16
1,01:08,1768525680.0,short,25760.25,25774.0,-27.5,230,13.0,BASE_NMP,False,cnn_risk_cut,2026_01_16
2,01:32,1768527120.0,short,25774.0,25777.25,-6.5,267,44.5,BASE_NMP,False,cnn_risk_cut,2026_01_16
3,02:29,1768530540.0,short,25782.5,25789.0,-13.0,203,1.5,BASE_NMP,False,cnn_risk_cut,2026_01_16
4,03:04,1768532640.0,short,25794.0,25787.5,13.0,289,14.0,BASE_NMP,False,cnn_exit,2026_01_16
5,03:51,1768535460.0,short,25793.0,25789.75,6.5,322,11.5,BASE_NMP,False,cnn_exit,2026_01_16
6,04:46,1768538760.0,short,25801.75,25802.0,-0.5,68,11.0,BASE_NMP,False,cnn_risk_cut,2026_01_16
7,05:20,1768540800.0,short,25807.5,25814.5,-14.0,140,7.0,BASE_NMP,True,cnn_risk_cut,2026_01_16
8,05:26,1768541160.0,short,25814.5,25818.75,-8.5,63,0.5,BASE_NMP,False,cnn_risk_cut,2026_01_16
9,05:46,1768542360.0,short,25807.5,25809.75,-4.5,64,4.5,BASE_NMP,True,cnn_risk_cut,2026_01_16
10,06:16,1768544160.0,short,25809.25,25811.75,-5.0,65,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_16
11,07:16,1768547760.0,long,25813.0,25819.75,13.5,353,26.5,BASE_NMP,False,cnn_exit,2026_01_16
12,07:41,1768549260.0,short,25814.75,25819.25,-9.0,81,11.0,BASE_NMP,True,cnn_risk_cut,2026_01_16
13,08:00,1768550400.0,short,25832.0,25833.5,-3.0,49,16.5,BASE_NMP,True,cnn_risk_cut,2026_01_16
14,08:26,1768551960.0,short,25814.0,25822.5,-17.0,40,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_16
15,08:52,1768553520.0,short,25818.25,25820.25,-4.0,56,3.0,BASE_NMP,False,cnn_risk_cut,2026_01_16
16,09:00,1768554000.0,short,25817.75,25823.25,-11.0,35,9.5,BASE_NMP,True,cnn_risk_cut,2026_01_16
17,09:21,1768555260.0,short,25812.25,25819.25,-14.0,10,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_16
18,10:17,1768558620.0,short,25830.0,25831.5,-3.0,273,36.5,BASE_NMP,False,cnn_risk_cut,2026_01_16
19,10:31,1768559460.0,short,25845.5,25848.25,-5.5,10,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_16
20,10:33,1768559580.0,short,25848.25,25849.5,-2.5,22,0.5,BASE_NMP,False,cnn_risk_cut,2026_01_16
21,10:58,1768561080.0,long,25854.75,25857.25,5.0,74,9.0,KILL_SHOT,False,kill_shot_center,2026_01_16
22,11:13,1768561980.0,short,25858.0,25859.0,-2.0,49,1.0,BASE_NMP,False,cnn_risk_cut,2026_01_16
23,11:25,1768562700.0,short,25865.75,25872.0,-12.5,9,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_16
24,11:50,1768564200.0,short,25863.75,25840.75,46.0,239,48.5,BASE_NMP,True,cnn_exit,2026_01_16
25,12:04,1768565040.0,short,25838.5,25841.5,-6.0,22,7.0,BASE_NMP,False,cnn_risk_cut,2026_01_16
26,12:33,1768566780.0,short,25841.5,25828.25,26.5,310,38.5,BASE_NMP,False,cnn_exit,2026_01_16
27,13:15,1768569300.0,short,25835.25,25818.75,33.0,298,44.5,BASE_NMP,True,cnn_exit,2026_01_16
28,13:42,1768570920.0,short,25822.25,25823.0,-1.5,202,20.0,BASE_NMP,False,cnn_risk_cut,2026_01_16
29,14:30,1768573800.0,short,25851.25,25882.75,-63.0,131,22.0,BASE_NMP,False,cnn_risk_cut,2026_01_16
30,14:53,1768575180.0,short,25882.75,25794.0,177.5,276,177.5,BASE_NMP,False,cnn_exit,2026_01_16
31,15:11,1768576260.0,short,25747.25,25745.0,4.5,96,33.0,KILL_SHOT,False,kill_shot_center,2026_01_16
32,15:20,1768576800.0,short,25676.25,25686.25,-20.0,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_16
33,15:44,1768578240.0,short,25727.25,25622.75,209.0,240,269.0,BASE_NMP,False,cnn_exit,2026_01_16
34,17:20,1768584000.0,short,25724.75,25709.0,31.5,312,62.0,BASE_NMP,True,cnn_exit,2026_01_16
35,17:33,1768584780.0,long,25686.5,25699.0,25.0,36,25.0,CASCADE,False,cascade_center,2026_01_16
36,18:00,1768586400.0,short,25660.25,25671.75,-23.0,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_16
37,18:32,1768588320.0,long,25684.0,25725.0,82.0,324,86.0,BASE_NMP,True,cnn_exit,2026_01_16
38,19:28,1768591680.0,short,25739.0,25678.0,122.0,288,125.0,BASE_NMP,False,cnn_exit,2026_01_16
39,19:43,1768592580.0,short,25701.25,25712.25,-22.0,144,21.5,BASE_NMP,False,cnn_risk_cut,2026_01_16
40,20:51,1768596660.0,short,25711.5,25713.5,-4.0,264,36.0,BASE_NMP,True,cnn_risk_cut,2026_01_16
41,21:59,1768600795.0,short,25687.0,25681.75,10.5,149,11.5,BASE_NMP,False,end_of_day,2026_01_16
0,23:55,1768780500.0,short,25447.75,25450.0,-4.5,11,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_18
1,23:56,1768780560.0,long,25450.0,25448.75,-2.5,11,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_18
0,00:17,1768781820.0,long,25407.25,25403.75,-7.0,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_19
1,00:45,1768783500.0,long,25434.25,25429.5,-9.5,81,13.0,BASE_NMP,True,cnn_risk_cut,2026_01_19
2,01:12,1768785120.0,short,25426.5,25434.75,-16.5,36,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_19
3,01:34,1768786440.0,short,25409.75,25416.75,-14.0,145,15.0,BASE_NMP,True,cnn_risk_cut,2026_01_19
4,02:18,1768789080.0,short,25417.75,25418.0,-0.5,202,41.0,BASE_NMP,False,cnn_risk_cut,2026_01_19
5,02:50,1768791000.0,long,25411.75,25409.25,-5.0,193,13.5,BASE_NMP,False,cnn_risk_cut,2026_01_19
6,03:07,1768792020.0,long,25406.0,25399.5,-13.0,19,1.5,BASE_NMP,False,cnn_risk_cut,2026_01_19
7,03:45,1768794300.0,short,25406.75,25380.25,53.0,305,68.0,BASE_NMP,False,cnn_exit,2026_01_19
8,04:22,1768796520.0,long,25377.75,25374.75,-6.0,113,8.0,BASE_NMP,False,cnn_risk_cut,2026_01_19
9,05:10,1768799400.0,short,25383.75,25385.75,-4.0,179,14.5,BASE_NMP,True,cnn_risk_cut,2026_01_19
10,05:55,1768802100.0,long,25390.5,25397.75,14.5,307,51.5,BASE_NMP,True,cnn_exit,2026_01_19
11,06:23,1768803780.0,long,25398.75,25396.5,-4.5,170,22.5,BASE_NMP,True,cnn_risk_cut,2026_01_19
12,06:54,1768805640.0,long,25396.5,25395.0,-3.0,260,31.0,BASE_NMP,False,cnn_risk_cut,2026_01_19
13,07:16,1768806960.0,long,25375.75,25372.5,-6.5,48,12.5,BASE_NMP,True,cnn_risk_cut,2026_01_19
14,07:50,1768809000.0,long,25348.0,25344.75,-6.5,23,0.5,BASE_NMP,True,cnn_risk_cut,2026_01_19
15,08:19,1768810740.0,short,25368.75,25378.5,-19.5,223,36.0,BASE_NMP,False,cnn_risk_cut,2026_01_19
16,09:36,1768815360.0,short,25380.25,25286.0,188.5,378,188.5,BASE_NMP,True,cnn_exit,2026_01_19
17,10:32,1768818720.0,long,25299.25,25283.0,-32.5,24,1.5,BASE_NMP,False,cnn_risk_cut,2026_01_19
18,10:42,1768819320.0,long,25283.0,25278.5,-9.0,109,21.0,BASE_NMP,False,cnn_risk_cut,2026_01_19
19,10:58,1768820280.0,long,25289.5,25273.0,-33.0,83,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_19
20,11:40,1768822800.0,long,25299.75,25297.5,-4.5,223,31.5,BASE_NMP,True,cnn_risk_cut,2026_01_19
21,12:00,1768824000.0,long,25288.75,25282.25,-13.0,51,3.0,BASE_NMP,True,cnn_risk_cut,2026_01_19
22,12:48,1768826880.0,long,25294.25,25331.0,73.5,390,100.5,BASE_NMP,True,cnn_exit,2026_01_19
23,13:35,1768829700.0,short,25343.25,25312.0,62.5,286,113.5,BASE_NMP,False,cnn_exit,2026_01_19
24,14:26,1768832760.0,short,25337.0,25294.75,84.5,308,96.0,BASE_NMP,False,cnn_exit,2026_01_19
25,14:38,1768833480.0,long,25259.75,25254.5,-10.5,60,13.0,BASE_NMP,False,cnn_risk_cut,2026_01_19
26,14:50,1768834200.0,short,25254.25,25271.75,-35.0,36,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_19
27,14:54,1768834440.0,short,25271.75,25289.25,-35.0,48,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_19
28,15:34,1768836840.0,short,25331.75,25332.0,-0.5,322,78.0,BASE_NMP,True,cnn_risk_cut,2026_01_19
29,16:27,1768840020.0,long,25341.0,25339.25,-3.5,288,79.5,BASE_NMP,True,cnn_risk_cut,2026_01_19
30,16:39,1768840740.0,short,25367.5,25372.75,-10.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_19
31,17:07,1768842420.0,short,25385.75,25395.0,-18.5,36,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_19
32,17:44,1768844640.0,short,25403.25,25408.5,-10.5,96,18.0,BASE_NMP,True,cnn_risk_cut,2026_01_19
33,23:15,1768864500.0,short,25408.5,25370.25,76.5,347,76.5,BASE_NMP,False,cnn_exit,2026_01_19
34,23:29,1768865340.0,short,25386.5,25389.25,-5.5,115,26.0,BASE_NMP,False,cnn_risk_cut,2026_01_19
35,23:59,1768867190.0,short,25398.75,25378.5,40.5,278,48.5,BASE_NMP,False,end_of_day,2026_01_19
0,00:45,1768869900.0,long,25326.0,25401.5,151.0,236,151.0,BASE_NMP,False,cnn_exit,2026_01_20
1,01:13,1768871580.0,short,25398.75,25396.0,5.5,284,75.0,BASE_NMP,True,cnn_exit,2026_01_20
2,02:01,1768874460.0,short,25426.5,25427.5,-2.0,158,14.5,BASE_NMP,False,cnn_risk_cut,2026_01_20
3,02:30,1768876200.0,short,25407.25,25415.0,-15.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_20
4,02:31,1768876260.0,short,25415.0,25424.5,-19.0,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_20
5,03:08,1768878480.0,long,25416.5,25416.5,0.0,20,0.0,KILL_SHOT,False,kill_shot_center,2026_01_20
6,03:46,1768880760.0,short,25423.0,25408.75,28.5,308,31.5,BASE_NMP,False,cnn_exit,2026_01_20
7,04:22,1768882920.0,short,25416.5,25400.25,32.5,321,41.5,BASE_NMP,False,cnn_exit,2026_01_20
8,05:18,1768886280.0,short,25402.25,25388.75,27.0,379,60.0,BASE_NMP,True,cnn_exit,2026_01_20
9,05:39,1768887540.0,long,25411.75,25391.75,-40.0,117,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_20
10,05:42,1768887720.0,long,25391.75,25380.75,-22.0,36,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_20
11,06:45,1768891500.0,short,25281.75,25295.25,-27.0,153,12.5,BASE_NMP,True,cnn_risk_cut,2026_01_20
12,07:28,1768894080.0,short,25299.25,25301.0,-3.5,262,53.0,BASE_NMP,True,cnn_risk_cut,2026_01_20
13,07:55,1768895700.0,short,25286.25,25292.25,-12.0,33,9.0,BASE_NMP,False,cnn_risk_cut,2026_01_20
14,08:12,1768896720.0,short,25251.0,25276.5,-51.0,120,44.5,BASE_NMP,True,cnn_risk_cut,2026_01_20
15,08:45,1768898700.0,short,25198.0,25213.25,-30.5,24,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_20
16,08:51,1768899060.0,short,25213.25,25219.5,-12.5,72,23.0,BASE_NMP,False,cnn_risk_cut,2026_01_20
17,09:21,1768900860.0,short,25199.75,25145.25,109.0,276,109.0,BASE_NMP,True,cnn_exit,2026_01_20
18,10:39,1768905540.0,long,25152.25,25178.0,51.5,332,104.5,BASE_NMP,True,cnn_exit,2026_01_20
19,11:21,1768908060.0,short,25210.5,25193.75,33.5,222,65.0,BASE_NMP,False,cnn_exit,2026_01_20
20,11:49,1768909740.0,short,25202.0,25194.25,15.5,311,38.5,BASE_NMP,False,cnn_exit,2026_01_20
21,12:08,1768910880.0,short,25211.75,25225.75,-28.0,188,16.0,BASE_NMP,False,cnn_risk_cut,2026_01_20
22,12:30,1768912200.0,short,25218.75,25230.5,-23.5,143,9.0,BASE_NMP,True,cnn_risk_cut,2026_01_20
23,12:48,1768913280.0,short,25259.75,25277.25,-35.0,96,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_20
24,13:00,1768914000.0,short,25255.5,25267.25,-23.5,46,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_20
25,13:45,1768916700.0,short,25250.0,25221.0,58.0,335,105.5,BASE_NMP,False,cnn_exit,2026_01_20
26,14:40,1768920000.0,long,25209.5,25251.25,83.5,264,275.0,BASE_NMP,False,cnn_exit,2026_01_20
27,14:50,1768920600.0,long,25251.25,25335.75,169.0,120,169.0,BASE_NMP,False,cnn_exit,2026_01_20
28,15:50,1768924200.0,long,25331.5,25340.25,17.5,348,141.0,BASE_NMP,True,cnn_exit,2026_01_20
29,16:23,1768926180.0,long,25363.25,25380.75,35.0,288,116.5,BASE_NMP,True,cnn_exit,2026_01_20
30,16:28,1768926480.0,short,25355.0,25386.75,-63.5,48,21.0,BASE_NMP,True,cnn_risk_cut,2026_01_20
31,16:39,1768927140.0,short,25403.5,25424.5,-42.0,120,47.0,BASE_NMP,False,cnn_risk_cut,2026_01_20
32,16:54,1768928040.0,long,25366.75,25346.25,-41.0,144,58.5,BASE_NMP,False,cnn_risk_cut,2026_01_20
33,17:38,1768930680.0,short,25312.75,25324.0,-22.5,84,31.0,BASE_NMP,True,cnn_risk_cut,2026_01_20
34,18:01,1768932060.0,short,25324.0,25306.25,35.5,276,113.5,BASE_NMP,False,cnn_exit,2026_01_20
35,18:55,1768935300.0,short,25225.0,25198.5,53.0,264,97.5,BASE_NMP,True,cnn_exit,2026_01_20
36,19:27,1768937220.0,short,25220.5,25157.25,126.5,324,131.5,BASE_NMP,False,cnn_exit,2026_01_20
37,19:42,1768938120.0,short,25151.25,25159.0,-15.5,48,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_20
38,20:15,1768940100.0,short,25121.5,25125.5,-8.0,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_20
39,20:46,1768941960.0,short,25139.0,25125.0,28.0,336,59.0,BASE_NMP,False,cnn_exit,2026_01_20
40,21:40,1768945200.0,long,25137.0,25125.25,-23.5,167,19.0,BASE_NMP,False,cnn_risk_cut,2026_01_20
41,23:03,1768950180.0,short,25153.0,25160.0,-14.0,36,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_20
42,23:59,1768953540.0,short,25161.5,25116.25,90.5,226,107.5,BASE_NMP,False,cnn_exit,2026_01_20
0,00:45,1768956300.0,long,25135.75,25174.0,76.5,327,91.0,BASE_NMP,False,cnn_exit,2026_01_21
1,01:55,1768960500.0,long,25206.5,25209.25,5.5,302,18.0,BASE_NMP,False,cnn_exit,2026_01_21
2,02:16,1768961760.0,long,25201.75,25197.5,-8.5,171,11.0,BASE_NMP,False,cnn_risk_cut,2026_01_21
3,02:45,1768963500.0,long,25185.5,25183.75,-3.5,46,7.5,BASE_NMP,True,cnn_risk_cut,2026_01_21
4,03:24,1768965840.0,long,25194.25,25222.5,56.5,250,59.0,BASE_NMP,True,cnn_exit,2026_01_21
5,03:44,1768967040.0,long,25211.5,25203.75,-15.5,11,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_21
6,03:50,1768967400.0,long,25203.75,25197.5,-12.5,67,12.0,BASE_NMP,False,cnn_risk_cut,2026_01_21
7,04:07,1768968420.0,long,25209.75,25202.5,-14.5,34,1.5,BASE_NMP,True,cnn_risk_cut,2026_01_21
8,05:39,1768973940.0,long,25204.0,25219.75,31.5,315,35.5,BASE_NMP,True,cnn_exit,2026_01_21
9,06:00,1768975200.0,long,25221.0,25215.0,-12.0,154,1.0,BASE_NMP,False,cnn_risk_cut,2026_01_21
10,06:41,1768977660.0,long,25212.5,25218.75,12.5,362,34.0,BASE_NMP,False,cnn_exit,2026_01_21
11,06:48,1768978080.0,long,25203.25,25199.5,-7.5,11,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_21
12,07:32,1768980720.0,long,25218.75,25239.25,41.0,299,54.0,BASE_NMP,True,cnn_exit,2026_01_21
13,07:53,1768981980.0,long,25227.75,25220.0,-15.5,84,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_21
14,08:02,1768982520.0,long,25208.75,25206.0,-5.5,81,22.0,BASE_NMP,False,cnn_risk_cut,2026_01_21
15,08:10,1768983000.0,long,25216.25,25200.0,-32.5,33,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_21
16,08:45,1768985100.0,short,25229.0,25223.25,11.5,195,30.0,BASE_NMP,False,cnn_exit,2026_01_21
17,09:08,1768986480.0,long,25211.0,25199.0,-24.0,146,25.0,BASE_NMP,False,cnn_risk_cut,2026_01_21
18,10:02,1768989720.0,short,25175.25,25150.25,50.0,224,96.0,BASE_NMP,True,cnn_exit,2026_01_21
19,10:29,1768991340.0,long,25150.25,25177.0,53.5,311,59.5,BASE_NMP,True,cnn_exit,2026_01_21
20,10:59,1768993140.0,long,25165.5,25153.0,-25.0,67,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_21
21,11:20,1768994400.0,short,25148.75,25152.75,-8.0,158,21.0,BASE_NMP,False,cnn_risk_cut,2026_01_21
22,11:35,1768995300.0,long,25134.25,25133.0,-2.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_21
23,11:37,1768995420.0,long,25126.75,25119.0,-15.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_21
24,11:39,1768995540.0,long,25119.0,25115.25,-7.5,24,9.0,BASE_NMP,False,cnn_risk_cut,2026_01_21
25,12:25,1768998300.0,long,25057.75,25075.75,36.0,275,58.0,BASE_NMP,True,cnn_exit,2026_01_21
26,12:59,1769000340.0,long,25051.75,25086.25,69.0,329,72.5,BASE_NMP,False,cnn_exit,2026_01_21
27,13:53,1769003580.0,short,25068.25,25092.0,-47.5,48,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_21
28,14:00,1769004000.0,short,25092.0,25101.75,-19.5,84,14.0,BASE_NMP,False,cnn_risk_cut,2026_01_21
29,14:36,1769006160.0,long,25222.5,25160.0,-125.0,108,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_21
30,15:00,1769007600.0,long,25193.25,25328.75,271.0,204,275.0,BASE_NMP,True,cnn_exit,2026_01_21
31,15:33,1769009580.0,long,25318.25,25419.75,203.0,348,203.0,BASE_NMP,False,cnn_exit,2026_01_21
32,16:00,1769011200.0,long,25465.75,25469.25,7.0,96,41.5,BASE_NMP,False,cnn_exit,2026_01_21
33,16:30,1769013000.0,short,25481.0,25440.75,80.5,228,80.5,BASE_NMP,False,cnn_exit,2026_01_21
34,16:48,1769014080.0,short,25417.5,25296.0,243.0,180,278.5,BASE_NMP,True,cnn_exit,2026_01_21
35,17:00,1769014800.0,short,25296.0,25249.5,93.0,144,132.5,BASE_NMP,False,cnn_exit,2026_01_21
36,17:02,1769014920.0,long,25257.25,25248.25,-18.0,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_21
37,17:30,1769016600.0,long,25166.75,25188.75,44.0,216,107.5,BASE_NMP,False,cnn_exit,2026_01_21
38,18:00,1769018400.0,long,25223.25,25214.5,-17.5,96,66.0,BASE_NMP,True,cnn_risk_cut,2026_01_21
39,18:03,1769018580.0,long,25201.75,25161.75,-80.0,24,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_21
40,18:51,1769021460.0,short,25246.75,25289.25,-85.0,48,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_21
41,19:44,1769024640.0,long,25273.5,25557.5,568.0,240,576.0,BASE_NMP,True,cnn_exit,2026_01_21
42,20:00,1769025600.0,long,25575.75,25620.75,90.0,108,126.5,BASE_NMP,False,cnn_exit,2026_01_21
43,20:58,1769029080.0,long,25465.25,25474.5,18.5,336,81.0,BASE_NMP,False,cnn_exit,2026_01_21
44,21:28,1769030880.0,long,25495.0,25509.75,29.5,332,66.5,BASE_NMP,True,cnn_exit,2026_01_21
45,23:11,1769037060.0,long,25502.25,25546.0,87.5,240,125.0,BASE_NMP,False,cnn_exit,2026_01_21
46,23:36,1769038560.0,long,25542.5,25528.25,-28.5,56,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_21
47,23:59,1769039995.0,long,25547.0,25552.25,10.5,46,18.0,BASE_NMP,False,end_of_day,2026_01_21
0,00:49,1769042940.0,short,25563.25,25563.75,-1.0,157,30.0,BASE_NMP,True,cnn_risk_cut,2026_01_22
1,01:35,1769045700.0,long,25564.25,25594.25,60.0,247,60.5,BASE_NMP,True,cnn_exit,2026_01_22
2,02:12,1769047920.0,long,25591.25,25598.75,15.0,373,17.0,BASE_NMP,False,cnn_exit,2026_01_22
3,02:15,1769048100.0,long,25594.25,25589.25,-10.0,22,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_22
4,02:27,1769048820.0,long,25589.25,25579.0,-20.5,126,6.5,BASE_NMP,False,cnn_risk_cut,2026_01_22
5,02:30,1769049000.0,long,25579.0,25578.75,-0.5,31,8.0,BASE_NMP,False,cnn_risk_cut,2026_01_22
6,02:41,1769049660.0,long,25574.25,25571.5,-5.5,29,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_22
7,02:52,1769050320.0,long,25574.5,25568.5,-12.0,40,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_22
8,03:05,1769051100.0,short,25581.5,25589.0,-15.0,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_22
9,03:13,1769051580.0,long,25589.0,25583.75,-10.5,86,8.5,BASE_NMP,True,cnn_risk_cut,2026_01_22
10,03:36,1769052960.0,long,25583.75,25581.5,-4.5,203,13.5,BASE_NMP,False,cnn_risk_cut,2026_01_22
11,04:13,1769055180.0,long,25585.25,25584.0,-2.5,212,13.5,BASE_NMP,True,cnn_risk_cut,2026_01_22
12,05:02,1769058120.0,long,25570.5,25569.0,-3.0,188,10.0,BASE_NMP,False,cnn_risk_cut,2026_01_22
13,05:10,1769058600.0,long,25569.0,25567.75,-2.5,63,14.0,BASE_NMP,False,cnn_risk_cut,2026_01_22
14,05:48,1769060880.0,short,25567.75,25538.5,58.5,315,60.5,BASE_NMP,True,cnn_exit,2026_01_22
15,06:05,1769061900.0,long,25542.0,25535.75,-12.5,55,9.5,BASE_NMP,True,cnn_risk_cut,2026_01_22
16,06:10,1769062200.0,long,25517.0,25507.75,-18.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_22
17,06:11,1769062260.0,long,25507.75,25500.75,-14.0,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_22
18,06:13,1769062380.0,long,25500.75,25497.0,-7.5,24,17.5,BASE_NMP,False,cnn_risk_cut,2026_01_22
19,07:19,1769066340.0,short,25541.75,25507.75,68.0,309,76.5,BASE_NMP,False,cnn_exit,2026_01_22
20,07:54,1769068440.0,long,25536.0,25571.75,71.5,271,107.0,BASE_NMP,True,cnn_exit,2026_01_22
21,08:04,1769069040.0,short,25609.25,25611.0,-3.5,24,10.0,BASE_NMP,False,cnn_risk_cut,2026_01_22
22,08:39,1769071140.0,short,25666.0,25667.0,-2.0,144,47.5,BASE_NMP,False,cnn_risk_cut,2026_01_22
23,09:01,1769072460.0,short,25694.5,25699.0,-9.0,119,31.0,BASE_NMP,False,cnn_risk_cut,2026_01_22
24,09:32,1769074320.0,short,25693.5,25699.25,-11.5,113,6.0,BASE_NMP,True,cnn_risk_cut,2026_01_22
25,10:23,1769077380.0,short,25677.75,25693.75,-32.0,80,9.5,BASE_NMP,True,cnn_risk_cut,2026_01_22
26,10:39,1769078340.0,long,25693.75,25690.75,-6.0,166,6.0,BASE_NMP,True,cnn_risk_cut,2026_01_22
27,11:10,1769080200.0,short,25705.0,25711.5,-13.0,93,23.5,BASE_NMP,False,cnn_risk_cut,2026_01_22
28,11:42,1769082120.0,short,25689.0,25677.25,23.5,328,34.5,BASE_NMP,True,cnn_exit,2026_01_22
29,12:30,1769085000.0,long,25663.75,25675.0,22.5,287,48.0,BASE_NMP,False,cnn_exit,2026_01_22
30,12:57,1769086620.0,long,25675.0,25694.0,38.0,294,38.0,BASE_NMP,False,cnn_exit,2026_01_22
31,13:00,1769086800.0,short,25694.0,25702.75,-17.5,33,5.5,BASE_NMP,False,cnn_risk_cut,2026_01_22
32,13:05,1769087100.0,long,25702.75,25702.25,-1.0,58,9.5,BASE_NMP,True,cnn_risk_cut,2026_01_22
33,13:15,1769087700.0,short,25692.5,25695.0,-5.0,84,20.0,BASE_NMP,True,cnn_risk_cut,2026_01_22
34,13:32,1769088720.0,short,25681.25,25701.5,-40.5,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_22
35,14:18,1769091480.0,short,25715.5,25724.75,-18.5,190,18.0,BASE_NMP,True,cnn_risk_cut,2026_01_22
36,14:46,1769093160.0,short,25737.5,25611.5,252.0,240,252.0,BASE_NMP,False,cnn_exit,2026_01_22
37,15:20,1769095200.0,short,25577.0,25582.75,-11.5,60,67.5,BASE_NMP,False,cnn_risk_cut,2026_01_22
38,15:25,1769095500.0,short,25549.5,25560.5,-22.0,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_22
39,16:06,1769097960.0,short,25638.25,25642.75,-9.0,204,64.5,BASE_NMP,True,cnn_risk_cut,2026_01_22
40,16:15,1769098500.0,short,25642.75,25663.25,-41.0,108,33.5,BASE_NMP,False,cnn_risk_cut,2026_01_22
41,16:44,1769100240.0,long,25643.0,25680.75,75.5,324,82.5,BASE_NMP,False,cnn_exit,2026_01_22
42,17:01,1769101260.0,short,25673.0,25675.75,-5.5,72,34.0,BASE_NMP,True,cnn_risk_cut,2026_01_22
43,17:26,1769102760.0,short,25666.0,25672.75,-13.5,108,11.5,BASE_NMP,True,cnn_risk_cut,2026_01_22
44,17:57,1769104620.0,long,25690.75,25716.25,51.0,324,51.0,BASE_NMP,True,cnn_exit,2026_01_22
45,18:32,1769106720.0,short,25705.0,25703.25,3.5,348,27.5,BASE_NMP,True,cnn_exit,2026_01_22
46,19:05,1769108700.0,short,25692.25,25696.5,-8.5,252,45.5,BASE_NMP,True,cnn_risk_cut,2026_01_22
47,19:56,1769111760.0,short,25700.25,25649.25,102.0,300,102.0,BASE_NMP,True,cnn_exit,2026_01_22
48,20:22,1769113320.0,long,25658.5,25649.25,-18.5,84,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_22
49,20:29,1769113740.0,long,25629.0,25609.0,-40.0,48,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_22
50,21:14,1769116440.0,long,25613.25,25644.5,62.5,372,96.5,BASE_NMP,True,cnn_exit,2026_01_22
51,21:46,1769118360.0,long,25648.25,25639.0,-18.5,80,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_22
