day,entry_ts,leg_dir,entry_price,leg_amplitude_pts,leg_amplitude_usd,leg_duration_min,r_price,pnl_at_R_usd,entry_zone,entry_cloud_state,entry_p_mid,entry_p_early,entry_p_late,entry_p_b6_long,entry_p_b6_short,entry_p_b6_match
2026_03_30,1774877489,SHORT,23534.75,237.5,475.0,27.0,44.5,386.0,NEAR_PIVOT,RISING,0.2607832162435216,0.46065840727543167,0.27855837648104664,0.45874021297232975,0.2849543394686374,0.2849543394686374
2026_03_30,1774879109,LONG,23295.75,84.5,169.0,16.0,44.5,80.0,WATCH,RISING,0.22546690738535086,0.18307068777194277,0.5914624048427063,0.7302627141990111,0.11902145229327524,0.7302627141990111
2026_03_30,1774880069,SHORT,23380.25,114.25,228.5,30.0,44.5,139.5,WATCH,DECAYING,0.25562579426400234,0.44506080254185215,0.2993134031941454,0.26256854853424916,0.4882988312521278,0.4882988312521278
2026_03_30,1774881869,LONG,23266.0,81.5,163.0,4.0,44.5,74.0,CLEAR,FLAT,0.30619112033039547,0.3003606075906119,0.39344827207899263,0.5962268764212276,0.20288898505095374,0.5962268764212276
2026_03_30,1774882109,SHORT,23347.5,52.0,104.0,4.0,44.5,15.0,WIDE_ZONE,FLAT,0.3060947541488823,0.5320864058792113,0.16181883997190655,0.19045036649085462,0.6189096286591681,0.6189096286591681
2026_03_30,1774882349,LONG,23297.25,127.5,255.0,13.0,44.5,166.0,WATCH,FLAT,0.38149732313865625,0.3243054665763258,0.294197210285018,0.5396975421647143,0.27636593106531704,0.5396975421647143
2026_03_30,1774883129,SHORT,23424.75,140.0,280.0,11.0,44.5,191.0,WATCH,FLAT,0.24900605531989634,0.40865509243063963,0.34233885224946387,0.32490362076063567,0.522092515549984,0.522092515549984
2026_03_30,1774883789,LONG,23284.75,148.5,297.0,36.0,44.5,208.0,NEAR_5m,RISING,0.3396439170666075,0.2676618311607691,0.39269425177262335,0.7027704067022761,0.15624284133589403,0.7027704067022761
2026_03_30,1774885949,SHORT,23433.25,163.0,326.0,38.0,44.5,237.0,WATCH,FLAT,0.3083411008153361,0.4492952919270095,0.24236360725765438,0.22780129729393203,0.6406206366178333,0.6406206366178333
2026_03_30,1774888229,LONG,23269.25,45.5,91.0,9.0,44.5,2.0,CLEAR,RISING,0.29496785625028116,0.18685282116169505,0.5181793225880238,0.7268543608439052,0.12219833054904286,0.7268543608439052
2026_03_30,1774888769,SHORT,23314.75,136.25,272.5,53.0,44.5,183.5,CLEAR,DECAYING,0.3369664664086522,0.35401422019792866,0.3090193133934192,0.22004798545002427,0.5785848527723308,0.5785848527723308
2026_03_30,1774891949,LONG,23172.0,73.5,147.0,15.0,44.5,58.0,CLEAR,RISING,0.202350894110374,0.1275612100408352,0.6700878958487908,0.6800532097765227,0.10967835220209898,0.6800532097765227
2026_03_30,1774892849,SHORT,23245.5,220.0,440.0,102.0,44.5,351.0,CLEAR,FLAT,0.32320133427954423,0.33854315810276675,0.338255507617689,0.37493109549599135,0.3588452750211388,0.3588452750211388
2026_03_30,1774898969,LONG,23025.5,138.25,276.5,28.0,44.5,187.5,CLEAR,FLAT,0.15393533536600443,0.37094982998329357,0.47511483465070187,0.5400964524437915,0.30249518596925545,0.5400964524437915
2026_03_30,1774900649,SHORT,23163.75,69.75,139.5,16.0,44.5,50.5,CLEAR,RISING,0.2485787611072221,0.32646504037213947,0.4249561985206385,0.18087898882538847,0.5247288009427469,0.5247288009427469
2026_03_30,1774901609,LONG,23092.25,54.75,109.5,112.0,44.5,20.5,CLEAR,FLAT,0.29449297713969086,0.20123780004002742,0.5042692228202817,0.5527744302953391,0.13086841950839964,0.5527744302953391
2026_03_30,1774908329,SHORT,23147.0,121.0,242.0,112.0,44.5,153.0,CLEAR,RISING,0.1164027639735076,0.2951770893708082,0.5884201466556843,0.1277010636075897,0.4906579073484566,0.4906579073484566
2026_03_30,1774915049,LONG,23025.5,38.5,77.0,5.0,44.5,-12.0,CLEAR,DECAYING,0.35540464559429,0.2803233077345756,0.3642720466711343,0.2927443119748027,0.15185099612625513,0.2927443119748027
2026_03_30,1774915349,SHORT,23080.5,98.5,197.0,21.0,44.5,108.0,CLEAR,RISING,0.25616713379859485,0.4146213354351882,0.3292115307662169,0.13298333066363505,0.4472644080245518,0.4472644080245518
2026_03_30,1774916609,LONG,22966.5,316.5,633.0,25.0,44.5,544.0,CLEAR,FLAT,0.19590485005231528,0.30180534385461943,0.5022898060930652,0.6392252639068076,0.16286556668256308,0.6392252639068076
2026_03_30,1774918109,SHORT,23283.0,95.25,190.5,10.0,44.5,101.5,NEAR_PIVOT,RISING,0.20933603850865426,0.434460855836166,0.3562031056551798,0.34352741103044787,0.4215792759896441,0.4215792759896441
2026_03_30,1774918709,LONG,23184.0,55.25,110.5,4.0,44.5,21.5,WATCH,RISING,0.3293210847612872,0.3241800101961387,0.346498905042574,0.5841587553088011,0.2610709316606593,0.5841587553088011
2026_03_30,1774918949,SHORT,23239.25,78.25,156.5,8.0,44.5,67.5,CLEAR,DECAYING,0.33696824581272,0.42307115229622616,0.23996060189105392,0.20613822786929178,0.5443525009421771,0.5443525009421771
2026_03_30,1774919429,LONG,23161.0,230.75,461.5,30.0,44.5,372.5,CLEAR,FLAT,0.3337639287509879,0.35444411160774447,0.31179195964126755,0.49556788124916723,0.20989742304435052,0.49556788124916723
2026_03_30,1774921229,SHORT,23396.75,73.75,147.5,23.0,44.5,58.5,CLEAR,DECAYING,0.263957933811864,0.24423242242967186,0.49180964375846403,0.342599608370712,0.46126308409691197,0.46126308409691197
2026_03_30,1774922609,LONG,23323.0,78.75,157.5,50.0,44.5,68.5,CLEAR,RISING,0.367761826631884,0.36404846577901506,0.2681897075891009,0.4512602356518155,0.21508415145093415,0.4512602356518155
2026_03_30,1774925609,SHORT,23401.75,61.25,122.5,7.0,44.5,33.5,CLEAR,RISING,0.26510952094026946,0.44196973668920875,0.2929207423705217,0.25677127847540954,0.44422671754333576,0.44422671754333576
2026_03_30,1774926029,LONG,23340.5,56.5,113.0,12.0,44.5,24.0,CLEAR,DECAYING,0.3135937742146628,0.3351585490871973,0.35124767669814,0.5677447390170564,0.14991633455492703,0.5677447390170564
2026_03_30,1774926749,SHORT,23397.0,158.75,317.5,123.0,44.5,228.5,CLEAR,FLAT,0.31148208381508086,0.3927529807765336,0.2957649354083855,0.2295779617499875,0.3882214773170501,0.3882214773170501
2026_03_30,1774934129,LONG,23235.25,102.0,204.0,36.0,44.5,115.0,CLEAR,RISING,0.22647210953918542,0.19350938193286918,0.5800185085279456,0.5850318835872209,0.05221073749389957,0.5850318835872209
2026_03_30,1774936289,SHORT,23338.5,72.0,144.0,23.0,44.5,55.0,CLEAR,RISING,0.26893295952277896,0.3860516159399738,0.34501542453724726,0.045651352076321886,0.36055307907589607,0.36055307907589607
2026_03_30,1774937669,LONG,23266.5,48.75,97.5,8.0,44.5,8.5,CLEAR,DECAYING,0.30200852988267857,0.3154230197806177,0.3825684503367037,0.34708182508925967,0.09203279816369637,0.34708182508925967
2026_03_31,1774940459,SHORT,23292.5,53.25,106.5,19.5,43.0,20.5,CLEAR,FLAT,0.3571275676943495,0.4062184282982995,0.23665400400735104,0.4485239018386127,0.15410420053680593,0.15410420053680593
2026_03_31,1774941629,LONG,23239.25,148.5,297.0,45.0,43.0,211.0,CLEAR,FLAT,0.2374857678718663,0.516964850265431,0.24554938186270267,0.43665137561009065,0.08897591450259562,0.43665137561009065
2026_03_31,1774944329,SHORT,23387.75,86.75,173.5,47.0,43.0,87.5,CLEAR,RISING,0.21381868693487552,0.2699871414887748,0.5161941715763497,0.07639596311631977,0.5384254904153729,0.5384254904153729
2026_03_31,1774947149,LONG,23301.0,46.0,92.0,13.0,43.0,6.0,CLEAR,RISING,0.3589647555533433,0.44030063965979405,0.20073460478686272,0.3254275136938798,0.2248915065120877,0.3254275136938798
2026_03_31,1774947929,SHORT,23351.5,110.25,220.5,98.0,43.0,134.5,CLEAR,RISING,0.25830385247404647,0.3587940231174954,0.3829021244084581,0.11345775125471075,0.5889462301002191,0.5889462301002191
2026_03_31,1774953809,LONG,23240.25,132.0,264.0,28.0,43.0,178.0,CLEAR,RISING,0.21110780889076539,0.32974075877788617,0.4591514323313486,0.49777025984562207,0.16708484321074737,0.49777025984562207
2026_03_31,1774955489,SHORT,23372.25,74.75,149.5,3.0,43.0,63.5,CLEAR,DECAYING,0.2922279604727605,0.4011521064229129,0.30661993310432667,0.11052508938746068,0.4060422962577649,0.4060422962577649
2026_03_31,1774955669,LONG,23322.75,58.25,116.5,4.0,43.0,30.5,CLEAR,RISING,0.3686683467805421,0.3603420171617512,0.27098963605770676,0.22468627474415315,0.44599311567683286,0.22468627474415315
2026_03_31,1774955909,SHORT,23374.5,47.5,95.0,18.0,43.0,9.0,CLEAR,RISING,0.368159874440953,0.3285004774275755,0.30333964813147146,0.24621654590623432,0.4710713461267556,0.4710713461267556
2026_03_31,1774956989,LONG,23327.0,96.75,193.5,33.0,43.0,107.5,CLEAR,DECAYING,0.3430719939456311,0.3841586493424762,0.2727693567118928,0.4680822203356383,0.21996927348456838,0.4680822203356383
2026_03_31,1774958969,SHORT,23423.75,110.0,220.0,8.0,43.0,134.0,CLEAR,FLAT,0.27447387554188063,0.31867495044141037,0.4068511740167091,0.12203085497193945,0.4862920595749834,0.4862920595749834
2026_03_31,1774959449,LONG,23313.75,103.5,207.0,18.0,43.0,121.0,CLEAR,RISING,0.3343055208031239,0.392372313335916,0.27332216586096003,0.4405468049679591,0.3826305774675629,0.4405468049679591
2026_03_31,1774960529,SHORT,23435.0,72.25,144.5,29.0,43.0,58.5,CLEAR,DECAYING,0.3124058564412292,0.24468975498809217,0.44290438857067876,0.12400800794797383,0.61973679354422,0.61973679354422
2026_03_31,1774962269,LONG,23359.0,83.25,166.5,30.0,43.0,80.5,CLEAR,FLAT,0.3389430529116196,0.39083000607004686,0.27022694101833356,0.6028419462229072,0.0898792494511516,0.6028419462229072
2026_03_31,1774964069,SHORT,23458.0,51.5,103.0,4.0,43.0,17.0,NEAR_PIVOT,RISING,0.3121344250007647,0.5262375488671371,0.16162802613209803,0.0734240254374944,0.6829066206891503,0.6829066206891503
2026_03_31,1774964309,LONG,23406.5,159.0,318.0,21.0,43.0,232.0,WATCH,RISING,0.32139031890664765,0.5135065432675919,0.1651031378257603,0.3578464003280609,0.38200896195820494,0.3578464003280609
2026_03_31,1774965569,SHORT,23577.5,78.5,157.0,11.0,43.0,71.0,WATCH,FLAT,0.3227398778680236,0.3469505710255502,0.3303095511064262,0.14507404565852108,0.5739009625414772,0.5739009625414772
2026_03_31,1774966229,LONG,23498.75,57.25,114.5,8.0,43.0,28.5,WATCH,FLAT,0.3046993567619842,0.3587919580306227,0.33650868520739324,0.5775434191836415,0.2734423083403796,0.5775434191836415
2026_03_31,1774966709,SHORT,23572.25,67.25,134.5,4.0,43.0,48.5,NEAR_PIVOT,DECAYING,0.24594701959916623,0.5701064692370161,0.18394651116381766,0.08111838616996543,0.6679495517373067,0.6679495517373067
2026_03_31,1774966949,LONG,23524.0,51.5,103.0,11.0,43.0,17.0,WATCH,DECAYING,0.2684809561726855,0.5937612024246857,0.13775784140262884,0.5127984449530762,0.17244077334807897,0.5127984449530762
2026_03_31,1774967609,SHORT,23584.25,206.0,412.0,23.0,43.0,326.0,WATCH,FLAT,0.25814917826914235,0.5041994003220411,0.23765142140881645,0.2671021584399095,0.41755212938762165,0.41755212938762165
2026_03_31,1774968989,LONG,23378.25,122.25,244.5,10.0,43.0,158.5,CLEAR,RISING,0.20736819868470036,0.3730294381699079,0.4196023631453917,0.6520570815175534,0.189991541012776,0.6520570815175534
2026_03_31,1774969589,SHORT,23514.0,44.75,89.5,4.0,43.0,3.5,WATCH,FLAT,0.3426285461661962,0.4164546737760807,0.24091678005772316,0.15352719903836132,0.6156382150219859,0.6156382150219859
2026_03_31,1774969829,LONG,23469.25,84.25,168.5,8.0,43.0,82.5,NEAR_5m,RISING,0.3396495389456457,0.47446390656588944,0.18588655448846494,0.7177162537097062,0.07118779999283345,0.7177162537097062
2026_03_31,1774970309,SHORT,23554.75,59.25,118.5,4.0,43.0,32.5,NEAR_5m,FLAT,0.35047694580642746,0.3694592074105995,0.2800638467829731,0.3073495534574292,0.45355017408421405,0.45355017408421405
2026_03_31,1774970549,LONG,23495.5,43.75,87.5,3.0,43.0,1.5,WIDE_ZONE,FLAT,0.4101016152820864,0.3798351757026084,0.2100632090153052,0.6329117087885768,0.14761632337874578,0.6329117087885768
2026_03_31,1774970729,SHORT,23539.25,65.25,130.5,7.0,43.0,44.5,WATCH,DECAYING,0.36418797810611686,0.3980136053355948,0.23779841655828832,0.1883604655097455,0.5875854199315321,0.5875854199315321
2026_03_31,1774971149,LONG,23460.5,59.5,119.0,5.0,43.0,33.0,NEAR_3m,RISING,0.385009456840458,0.24367781649319806,0.3713127266663439,0.6957813175019283,0.15449961342840512,0.6957813175019283
2026_03_31,1774971449,SHORT,23520.0,60.25,120.5,9.0,43.0,34.5,WATCH,FLAT,0.3727561110145026,0.41201204025789134,0.2152318487276061,0.20737522338001188,0.6358469885368729,0.6358469885368729
2026_03_31,1774971989,LONG,23459.75,36.0,72.0,5.0,43.0,-14.0,WATCH,FLAT,0.3624223474263315,0.45496642344723487,0.18261122912643368,0.662403414721334,0.13253608825279173,0.662403414721334
2026_03_31,1774972289,SHORT,23509.0,71.75,143.5,9.0,43.0,57.5,WATCH,DECAYING,0.29966010745410726,0.5295670247261116,0.1707728678197812,0.11609838572981554,0.5879915322997888,0.5879915322997888
2026_03_31,1774972829,LONG,23437.25,93.0,186.0,8.0,43.0,100.0,CLEAR,FLAT,0.26295440314366386,0.5445860154222487,0.19245958143408742,0.5239427969610557,0.28699365758491524,0.5239427969610557
2026_03_31,1774973309,SHORT,23530.25,44.25,88.5,4.0,43.0,2.5,WATCH,FLAT,0.3330204876978909,0.4481565251191473,0.2188229871829619,0.09621703273781466,0.6634823362145282,0.6634823362145282
2026_03_31,1774973549,LONG,23482.5,366.0,732.0,31.0,43.0,646.0,IMMINENT,RISING,0.30969711196291383,0.37738687905113394,0.3129160089859522,0.7339063802767014,0.10315734242696055,0.7339063802767014
2026_03_31,1774975409,SHORT,23848.5,146.0,292.0,5.0,43.0,206.0,NEAR_PIVOT,RISING,0.2533995237595662,0.5580962582809905,0.18850421795944325,0.26343728483913664,0.5964975204682323,0.5964975204682323
2026_03_31,1774975709,LONG,23699.25,102.5,205.0,5.0,43.0,119.0,NEAR_PIVOT,RISING,0.34598087469912564,0.34298289987145064,0.31103622542942366,0.8298329826589176,0.0867608981665446,0.8298329826589176
2026_03_31,1774976009,SHORT,23784.0,47.0,94.0,4.0,43.0,8.0,NEAR_PIVOT,FLAT,0.29106868011196557,0.5335315686701784,0.1753997512178561,0.7007326623800372,0.23060808978605202,0.23060808978605202
2026_03_31,1774976249,LONG,23737.0,118.5,237.0,7.0,43.0,151.0,NEAR_3m,FLAT,0.29251486544330624,0.4417008955435039,0.26578423901318976,0.5619805522947424,0.34636670254847773,0.5619805522947424
2026_03_31,1774976669,SHORT,23860.5,73.5,147.0,5.0,43.0,61.0,IMMINENT,FLAT,0.23376620809925,0.3259495471341516,0.44028424476659844,0.1541833752786139,0.6916136063827706,0.6916136063827706
2026_03_31,1774976969,LONG,23766.0,94.75,189.5,10.0,43.0,103.5,NEAR_5m,DECAYING,0.22334342545513133,0.5486463564628502,0.22801021808201846,0.3576995754321124,0.4479763363276086,0.3576995754321124
2026_03_31,1774977569,SHORT,23875.0,74.25,148.5,10.0,43.0,62.5,WATCH,FLAT,0.34700181323756624,0.4257015493816772,0.22729663738075664,0.45832955116858576,0.3120831816271736,0.3120831816271736
2026_03_31,1774978169,LONG,23797.5,68.5,137.0,6.0,43.0,51.0,NEAR_3m,RISING,0.3239381844614184,0.3332147115257992,0.3428471040127824,0.6450701639526557,0.15654926591095564,0.6450701639526557
2026_03_31,1774978529,SHORT,23871.0,106.0,212.0,9.0,43.0,126.0,WATCH,DECAYING,0.31850333706370687,0.3498670951186017,0.33162956781769143,0.07518425001531774,0.7674326012722186,0.7674326012722186
2026_03_31,1774979069,LONG,23765.0,54.75,109.5,7.0,43.0,23.5,WATCH,DECAYING,0.3772506158186657,0.40964707198547334,0.213102312195861,0.5275999383260079,0.3070027909067495,0.5275999383260079
2026_03_31,1774979489,SHORT,23819.75,64.0,128.0,7.0,43.0,42.0,WATCH,FLAT,0.3787718843501577,0.39103836343372267,0.2301897522161196,0.5099234023371422,0.27936848725714175,0.27936848725714175
2026_03_31,1774979909,LONG,23752.0,86.25,172.5,19.0,43.0,86.5,WATCH,FLAT,0.32718937518971475,0.3803154388953009,0.29249518591498436,0.6679365307923252,0.13816866583452234,0.6679365307923252
2026_03_31,1774981049,SHORT,23838.25,44.25,88.5,10.0,43.0,2.5,WATCH,RISING,0.30646247029078333,0.310758203703624,0.3827793260055926,0.3250875804294543,0.4462139760819349,0.4462139760819349
2026_03_31,1774981649,LONG,23794.0,175.0,350.0,83.0,43.0,264.0,WATCH,FLAT,0.3337687071196017,0.39103952878059667,0.2751917640998016,0.5886698227237915,0.21491910099709807,0.5886698227237915
2026_03_31,1774986629,SHORT,23969.0,96.0,192.0,14.0,43.0,106.0,CLEAR,RISING,0.2909970252546262,0.4537580195295934,0.2552449552157805,0.15781776213519294,0.4817636859401391,0.4817636859401391
2026_03_31,1774987469,LONG,23873.0,71.5,143.0,26.0,43.0,57.0,CLEAR,RISING,0.3892034908038047,0.3350467240848677,0.2757497851113276,0.5906775308197474,0.12175357978097022,0.5906775308197474
2026_03_31,1774989029,SHORT,23944.5,57.25,114.5,90.5,43.0,28.5,CLEAR,DECAYING,0.29317798505847326,0.3553605488906429,0.3514614660508838,0.1062103833363845,0.25177279475863107,0.25177279475863107
2026_03_31,1774994459,LONG,23887.25,159.5,319.0,123.5,43.0,233.0,CLEAR,RISING,0.2831232322336102,0.45041572613012737,0.2664610416362625,0.21408852246738733,0.30735453698850024,0.21408852246738733
2026_03_31,1775001869,SHORT,24047.0,90.75,181.5,153.0,43.0,95.5,CLEAR,RISING,0.17289393544067883,0.2982121285340832,0.528893936025238,0.12800973505675292,0.5881962590501747,0.5881962590501747
2026_04_01,1775026859,SHORT,24170.75,38.5,77.0,21.5,33.5,10.0,CLEAR,FLAT,0.26229850532422655,0.46652616938375274,0.27117532529202065,0.3044277549757363,0.2955760122133858,0.2955760122133858
2026_04_01,1775028149,LONG,24132.25,45.75,91.5,16.0,33.5,24.5,CLEAR,RISING,0.28355322132146665,0.3458354910988517,0.37061128757968176,0.4233192330339231,0.10811960273725078,0.4233192330339231
2026_04_01,1775029109,SHORT,24178.0,140.25,280.5,33.0,33.5,213.5,CLEAR,RISING,0.22325121731612005,0.28059650539066755,0.49615227729321243,0.06760325833929294,0.5555840510828909,0.5555840510828909
2026_04_01,1775031089,LONG,24037.75,68.25,136.5,16.0,33.5,69.5,NEAR_5m,FLAT,0.2507159046293402,0.26978768650650325,0.47949640886415656,0.6694271905506671,0.11846803979930647,0.6694271905506671
2026_04_01,1775032049,SHORT,24106.0,59.0,118.0,27.0,33.5,51.0,CLEAR,FLAT,0.18865923997585093,0.47722666725138607,0.33411409277276305,0.15074287870032152,0.5879738140369485,0.5879738140369485
2026_04_01,1775033669,LONG,24047.0,38.75,77.5,4.0,33.5,10.5,NEAR_PIVOT,RISING,0.27627492300111006,0.42557813726231647,0.2981469397365733,0.467245327788176,0.23538604851899558,0.467245327788176
2026_04_01,1775033909,SHORT,24085.75,79.75,159.5,25.0,33.5,92.5,CLEAR,RISING,0.300964744809458,0.4360894316582548,0.2629458235322872,0.3370238132588881,0.41154211861978957,0.41154211861978957
2026_04_01,1775035409,LONG,24005.5,78.75,157.5,34.0,33.5,90.5,CLEAR,RISING,0.2850047492872411,0.2141925821310167,0.5008026685817422,0.6071791832113517,0.15596916675216946,0.6071791832113517
2026_04_01,1775037449,SHORT,24088.25,34.0,68.0,13.0,33.5,1.0,NEAR_PIVOT,FLAT,0.349069809570903,0.38828594565495245,0.26264424477414444,0.21148099960133643,0.42286270066308623,0.42286270066308623
2026_04_01,1775038229,LONG,24052.0,152.25,304.5,108.0,33.5,237.5,CLEAR,RISING,0.29504568500535117,0.2258163562633301,0.4791379587313188,0.5918818583213468,0.07966206480496862,0.5918818583213468
2026_04_01,1775044709,SHORT,24204.25,98.25,196.5,40.0,33.5,129.5,CLEAR,RISING,0.2448656043122447,0.16781151609482656,0.5873228795929288,0.1551935794404348,0.5451245312616224,0.5451245312616224
2026_04_01,1775047109,LONG,24106.0,81.0,162.0,7.0,33.5,95.0,NEAR_PIVOT,RISING,0.21522193591429872,0.39319446613247516,0.39158359795322606,0.6771512166306505,0.17349259454490326,0.6771512166306505
2026_04_01,1775047529,SHORT,24187.0,148.25,296.5,21.0,33.5,229.5,NEAR_PIVOT,FLAT,0.20139182278144716,0.60281241550257,0.19579576171598273,0.15598783852131343,0.6943991961810142,0.6943991961810142
2026_04_01,1775048789,LONG,24038.0,56.0,112.0,21.0,33.5,45.0,WATCH,DECAYING,0.25604665069213806,0.2573898608146284,0.4865634884932336,0.7954962477776516,0.07442918657585303,0.7954962477776516
2026_04_01,1775050049,SHORT,24099.5,49.0,98.0,4.0,33.5,31.0,WATCH,FLAT,0.2776294634860394,0.256098468409992,0.46627206810396854,0.16111110949534557,0.7060391985018306,0.7060391985018306
2026_04_01,1775050289,LONG,24048.5,141.75,283.5,8.0,33.5,216.5,NEAR_PIVOT,FLAT,0.27360078232097784,0.5259053912274237,0.2004938264515984,0.5140900975033909,0.2916936101146397,0.5140900975033909
2026_04_01,1775050769,SHORT,24190.25,128.0,256.0,9.0,33.5,189.0,NEAR_PIVOT,RISING,0.25298373633425963,0.29521008742140076,0.45180617624433955,0.29010972306305943,0.5575122816542905,0.5575122816542905
2026_04_01,1775051309,LONG,24062.25,72.0,144.0,5.0,33.5,77.0,NEAR_5m,DECAYING,0.48219170380288123,0.30422353337265723,0.21358476282446154,0.5618003820531738,0.3226736455105117,0.5618003820531738
2026_04_01,1775051609,SHORT,24134.25,46.75,93.5,3.0,33.5,26.5,NEAR_5m,RISING,0.3535480474889451,0.3020310322073042,0.34442092030375077,0.15598914161818705,0.6611921479069857,0.6611921479069857
2026_04_01,1775051789,LONG,24100.0,63.75,127.5,7.0,33.5,60.5,NEAR_PIVOT,DECAYING,0.3940026767624998,0.3914498144232771,0.21454750881422316,0.6285549206404626,0.25496568899847155,0.6285549206404626
2026_04_01,1775052209,SHORT,24163.75,36.25,72.5,3.0,33.5,5.5,NEAR_PIVOT,FLAT,0.27291689912498157,0.4414865182112703,0.2855965826637481,0.32398397123394546,0.5206712775295087,0.5206712775295087
2026_04_01,1775052389,LONG,24127.0,79.0,158.0,16.0,33.5,91.0,NEAR_PIVOT,FLAT,0.32430505801387144,0.37929185259307613,0.2964030893930524,0.5085699474023245,0.3627275296987337,0.5085699474023245
