concept,tf,regime_2d,lag_k,n_pairs,p_q4_given_q4
price_velocity_w,1m,DOWN_CHOPPY,7,594,0.2441077441077441
price_velocity_w,1m,DOWN_CHOPPY,8,593,0.2209106239460371
price_velocity_w,1m,DOWN_CHOPPY,9,591,0.2182741116751269
price_velocity_w,1m,DOWN_CHOPPY,10,589,0.23429541595925296
price_velocity_w,1m,DOWN_CHOPPY,11,585,0.22393162393162394
price_velocity_w,1m,DOWN_CHOPPY,12,582,0.23539518900343642
price_velocity_w,1m,DOWN_CHOPPY,13,578,0.2231833910034602
price_velocity_w,1m,DOWN_CHOPPY,14,576,0.2204861111111111
price_velocity_w,1m,DOWN_CHOPPY,15,572,0.2202797202797203
price_velocity_w,1m,DOWN_CHOPPY,16,569,0.2179261862917399
price_velocity_w,1m,DOWN_CHOPPY,17,566,0.2314487632508834
price_velocity_w,1m,DOWN_CHOPPY,18,564,0.23049645390070922
price_velocity_w,1m,DOWN_CHOPPY,19,563,0.23623445825932504
price_velocity_w,1m,DOWN_CHOPPY,20,561,0.23351158645276293
price_velocity_w,1m,FLAT_SMOOTH,1,1977,0.5756196256954982
price_velocity_w,1m,FLAT_SMOOTH,2,1965,0.3979643765903308
price_velocity_w,1m,FLAT_SMOOTH,3,1957,0.2565150740929995
price_velocity_w,1m,FLAT_SMOOTH,4,1951,0.26345463864684776
price_velocity_w,1m,FLAT_SMOOTH,5,1945,0.25038560411311056
price_velocity_w,1m,FLAT_SMOOTH,6,1937,0.2514197212183789
price_velocity_w,1m,FLAT_SMOOTH,7,1930,0.24715025906735752
price_velocity_w,1m,FLAT_SMOOTH,8,1916,0.25156576200417535
price_velocity_w,1m,FLAT_SMOOTH,9,1902,0.24605678233438485
price_velocity_w,1m,FLAT_SMOOTH,10,1892,0.23784355179704017
price_velocity_w,1m,FLAT_SMOOTH,11,1886,0.24019088016967127
price_velocity_w,1m,FLAT_SMOOTH,12,1881,0.2482721956406167
price_velocity_w,1m,FLAT_SMOOTH,13,1872,0.2548076923076923
price_velocity_w,1m,FLAT_SMOOTH,14,1866,0.2545551982851018
price_velocity_w,1m,FLAT_SMOOTH,15,1857,0.2579429186860528
price_velocity_w,1m,FLAT_SMOOTH,16,1849,0.253650621957815
price_velocity_w,1m,FLAT_SMOOTH,17,1844,0.2543383947939262
price_velocity_w,1m,FLAT_SMOOTH,18,1843,0.24633749321758003
price_velocity_w,1m,FLAT_SMOOTH,19,1835,0.23705722070844687
price_velocity_w,1m,FLAT_SMOOTH,20,1828,0.24070021881838075
price_velocity_w,1m,FLAT_CHOPPY,1,3658,0.5885729907053034
price_velocity_w,1m,FLAT_CHOPPY,2,3648,0.4133771929824561
price_velocity_w,1m,FLAT_CHOPPY,3,3638,0.27020340846619023
price_velocity_w,1m,FLAT_CHOPPY,4,3628,0.2607497243660419
price_velocity_w,1m,FLAT_CHOPPY,5,3617,0.2557367984517556
price_velocity_w,1m,FLAT_CHOPPY,6,3606,0.25346644481419855
price_velocity_w,1m,FLAT_CHOPPY,7,3597,0.25938281901584653
price_velocity_w,1m,FLAT_CHOPPY,8,3583,0.2598381244766955
price_velocity_w,1m,FLAT_CHOPPY,9,3570,0.25546218487394956
price_velocity_w,1m,FLAT_CHOPPY,10,3559,0.25540882270300647
price_velocity_w,1m,FLAT_CHOPPY,11,3549,0.2564102564102564
price_velocity_w,1m,FLAT_CHOPPY,12,3536,0.26611990950226244
price_velocity_w,1m,FLAT_CHOPPY,13,3526,0.27056154282473055
price_velocity_w,1m,FLAT_CHOPPY,14,3523,0.26454726085722396
price_velocity_w,1m,FLAT_CHOPPY,15,3518,0.24843661171119955
price_velocity_w,1m,FLAT_CHOPPY,16,3510,0.2376068376068376
price_velocity_w,1m,FLAT_CHOPPY,17,3505,0.24479315263908702
price_velocity_w,1m,FLAT_CHOPPY,18,3498,0.24671240708976558
price_velocity_w,1m,FLAT_CHOPPY,19,3489,0.24648896531957581
price_velocity_w,1m,FLAT_CHOPPY,20,3478,0.25014376078205863
price_velocity_w,5m,UP_SMOOTH,1,1443,0.8031878031878031
price_velocity_w,5m,UP_SMOOTH,2,1440,0.7069444444444445
price_velocity_w,5m,UP_SMOOTH,3,1435,0.6313588850174217
price_velocity_w,5m,UP_SMOOTH,4,1431,0.5576519916142557
price_velocity_w,5m,UP_SMOOTH,5,1427,0.4982480728801682
price_velocity_w,5m,UP_SMOOTH,6,1424,0.4417134831460674
price_velocity_w,5m,UP_SMOOTH,7,1419,0.386892177589852
price_velocity_w,5m,UP_SMOOTH,8,1414,0.33663366336633666
price_velocity_w,5m,UP_SMOOTH,9,1408,0.2919034090909091
price_velocity_w,5m,UP_SMOOTH,10,1404,0.2913105413105413
price_velocity_w,5m,UP_SMOOTH,11,1400,0.2892857142857143
price_velocity_w,5m,UP_SMOOTH,12,1396,0.29083094555873923
price_velocity_w,5m,UP_SMOOTH,13,1390,0.2906474820143885
price_velocity_w,5m,UP_SMOOTH,14,1384,0.2984104046242775
price_velocity_w,5m,UP_SMOOTH,15,1379,0.29876722262509064
price_velocity_w,5m,UP_SMOOTH,16,1373,0.3022578295702841
price_velocity_w,5m,UP_SMOOTH,17,1368,0.31140350877192985
price_velocity_w,5m,UP_SMOOTH,18,1362,0.30983847283406757
price_velocity_w,5m,UP_SMOOTH,19,1357,0.30803242446573326
price_velocity_w,5m,UP_SMOOTH,20,1353,0.3074648928307465
price_velocity_w,5m,UP_CHOPPY,1,788,0.7715736040609137
price_velocity_w,5m,UP_CHOPPY,2,786,0.6615776081424937
price_velocity_w,5m,UP_CHOPPY,3,785,0.5923566878980892
price_velocity_w,5m,UP_CHOPPY,4,783,0.5351213282247765
price_velocity_w,5m,UP_CHOPPY,5,780,0.4705128205128205
price_velocity_w,5m,UP_CHOPPY,6,777,0.4195624195624196
price_velocity_w,5m,UP_CHOPPY,7,774,0.36046511627906974
price_velocity_w,5m,UP_CHOPPY,8,771,0.3086900129701686
price_velocity_w,5m,UP_CHOPPY,9,767,0.25554106910039115
price_velocity_w,5m,UP_CHOPPY,10,763,0.25557011795543905
price_velocity_w,5m,UP_CHOPPY,11,758,0.2559366754617414
price_velocity_w,5m,UP_CHOPPY,12,754,0.2506631299734748
price_velocity_w,5m,UP_CHOPPY,13,752,0.25930851063829785
price_velocity_w,5m,UP_CHOPPY,14,750,0.2613333333333333
price_velocity_w,5m,UP_CHOPPY,15,748,0.26871657754010697
price_velocity_w,5m,UP_CHOPPY,16,746,0.2640750670241287
price_velocity_w,5m,UP_CHOPPY,17,743,0.27456258411843876
price_velocity_w,5m,UP_CHOPPY,18,741,0.26855600539811064
price_velocity_w,5m,UP_CHOPPY,19,738,0.27371273712737126
price_velocity_w,5m,UP_CHOPPY,20,736,0.2608695652173913
price_velocity_w,5m,DOWN_SMOOTH,1,936,0.7361111111111112
price_velocity_w,5m,DOWN_SMOOTH,2,934,0.6156316916488223
price_velocity_w,5m,DOWN_SMOOTH,3,931,0.5349087003222341
price_velocity_w,5m,DOWN_SMOOTH,4,927,0.46062567421790723
price_velocity_w,5m,DOWN_SMOOTH,5,924,0.3874458874458874
price_velocity_w,5m,DOWN_SMOOTH,6,922,0.3329718004338395
price_velocity_w,5m,DOWN_SMOOTH,7,920,0.27717391304347827
price_velocity_w,5m,DOWN_SMOOTH,8,919,0.22089227421109903
price_velocity_w,5m,DOWN_SMOOTH,9,917,0.17121046892039257
price_velocity_w,5m,DOWN_SMOOTH,10,915,0.1726775956284153
price_velocity_w,5m,DOWN_SMOOTH,11,911,0.17892425905598244
price_velocity_w,5m,DOWN_SMOOTH,12,906,0.18211920529801323
price_velocity_w,5m,DOWN_SMOOTH,13,901,0.17647058823529413
price_velocity_w,5m,DOWN_SMOOTH,14,897,0.1850613154960981
price_velocity_w,5m,DOWN_SMOOTH,15,892,0.18834080717488788
price_velocity_w,5m,DOWN_SMOOTH,16,889,0.17547806524184478
price_velocity_w,5m,DOWN_SMOOTH,17,883,0.18799546998867497
price_velocity_w,5m,DOWN_SMOOTH,18,877,0.18814139110604333
price_velocity_w,5m,DOWN_SMOOTH,19,871,0.18714121699196326
price_velocity_w,5m,DOWN_SMOOTH,20,867,0.18685121107266436
price_velocity_w,5m,DOWN_CHOPPY,1,597,0.7386934673366834
price_velocity_w,5m,DOWN_CHOPPY,2,596,0.6174496644295302
price_velocity_w,5m,DOWN_CHOPPY,3,594,0.5252525252525253
price_velocity_w,5m,DOWN_CHOPPY,4,592,0.4510135135135135
price_velocity_w,5m,DOWN_CHOPPY,5,589,0.37860780984719866
price_velocity_w,5m,DOWN_CHOPPY,6,584,0.3167808219178082
price_velocity_w,5m,DOWN_CHOPPY,7,580,0.2637931034482759
price_velocity_w,5m,DOWN_CHOPPY,8,577,0.2027729636048527
price_velocity_w,5m,DOWN_CHOPPY,9,574,0.15505226480836237
price_velocity_w,5m,DOWN_CHOPPY,10,571,0.15411558669001751
price_velocity_w,5m,DOWN_CHOPPY,11,569,0.1546572934973638
price_velocity_w,5m,DOWN_CHOPPY,12,567,0.13403880070546736
price_velocity_w,5m,DOWN_CHOPPY,13,564,0.1347517730496454
price_velocity_w,5m,DOWN_CHOPPY,14,560,0.14642857142857144
price_velocity_w,5m,DOWN_CHOPPY,15,558,0.15232974910394265
price_velocity_w,5m,DOWN_CHOPPY,16,556,0.15467625899280577
price_velocity_w,5m,DOWN_CHOPPY,17,554,0.15703971119133575
price_velocity_w,5m,DOWN_CHOPPY,18,553,0.16455696202531644
price_velocity_w,5m,DOWN_CHOPPY,19,552,0.161231884057971
price_velocity_w,5m,DOWN_CHOPPY,20,552,0.16847826086956522
price_velocity_w,5m,FLAT_SMOOTH,1,1969,0.7475876079228034
price_velocity_w,5m,FLAT_SMOOTH,2,1955,0.6296675191815857
price_velocity_w,5m,FLAT_SMOOTH,3,1940,0.5520618556701031
price_velocity_w,5m,FLAT_SMOOTH,4,1926,0.48805815160955346
price_velocity_w,5m,FLAT_SMOOTH,5,1915,0.42140992167101826
price_velocity_w,5m,FLAT_SMOOTH,6,1906,0.3646379853095488
price_velocity_w,5m,FLAT_SMOOTH,7,1896,0.3090717299578059
price_velocity_w,5m,FLAT_SMOOTH,8,1888,0.2584745762711864
price_velocity_w,5m,FLAT_SMOOTH,9,1878,0.21458998935037274
price_velocity_w,5m,FLAT_SMOOTH,10,1869,0.2108079186730872
price_velocity_w,5m,FLAT_SMOOTH,11,1863,0.22061191626409019
price_velocity_w,5m,FLAT_SMOOTH,12,1857,0.23209477652127086
price_velocity_w,5m,FLAT_SMOOTH,13,1851,0.23068611561318206
price_velocity_w,5m,FLAT_SMOOTH,14,1847,0.23226854358419058
price_velocity_w,5m,FLAT_SMOOTH,15,1845,0.22872628726287264
price_velocity_w,5m,FLAT_SMOOTH,16,1842,0.2269272529858849
price_velocity_w,5m,FLAT_SMOOTH,17,1838,0.22850924918389554
price_velocity_w,5m,FLAT_SMOOTH,18,1836,0.23039215686274508
price_velocity_w,5m,FLAT_SMOOTH,19,1832,0.23253275109170304
price_velocity_w,5m,FLAT_SMOOTH,20,1826,0.22836801752464403
price_velocity_w,5m,FLAT_CHOPPY,1,3662,0.767613326051338
price_velocity_w,5m,FLAT_CHOPPY,2,3651,0.6650232812927965
price_velocity_w,5m,FLAT_CHOPPY,3,3641,0.5913210656413074
price_velocity_w,5m,FLAT_CHOPPY,4,3627,0.5307416597739179
price_velocity_w,5m,FLAT_CHOPPY,5,3614,0.4748201438848921
price_velocity_w,5m,FLAT_CHOPPY,6,3600,0.42694444444444446
price_velocity_w,5m,FLAT_CHOPPY,7,3589,0.379771524101421
price_velocity_w,5m,FLAT_CHOPPY,8,3579,0.3330539256775636
price_velocity_w,5m,FLAT_CHOPPY,9,3569,0.28355281591482207
price_velocity_w,5m,FLAT_CHOPPY,10,3561,0.2749227745015445
price_velocity_w,5m,FLAT_CHOPPY,11,3557,0.27326398650548217
price_velocity_w,5m,FLAT_CHOPPY,12,3553,0.26737967914438504
price_velocity_w,5m,FLAT_CHOPPY,13,3550,0.2616901408450704
price_velocity_w,5m,FLAT_CHOPPY,14,3541,0.25755436317424457
price_velocity_w,5m,FLAT_CHOPPY,15,3535,0.24582743988684583
price_velocity_w,5m,FLAT_CHOPPY,16,3530,0.24277620396600566
price_velocity_w,5m,FLAT_CHOPPY,17,3525,0.24198581560283688
price_velocity_w,5m,FLAT_CHOPPY,18,3516,0.24488054607508533
price_velocity_w,5m,FLAT_CHOPPY,19,3506,0.24358243011979464
price_velocity_w,5m,FLAT_CHOPPY,20,3499,0.24035438696770506
price_velocity_w,15m,UP_SMOOTH,1,1431,0.9475890985324947
price_velocity_w,15m,UP_SMOOTH,2,1428,0.8949579831932774
price_velocity_w,15m,UP_SMOOTH,3,1425,0.8421052631578947
price_velocity_w,15m,UP_SMOOTH,4,1423,0.814476458186929
price_velocity_w,15m,UP_SMOOTH,5,1421,0.7874736101337086
price_velocity_w,15m,UP_SMOOTH,6,1419,0.7603946441155743
price_velocity_w,15m,UP_SMOOTH,7,1418,0.7383638928067701
price_velocity_w,15m,UP_SMOOTH,8,1417,0.7155963302752294
price_velocity_w,15m,UP_SMOOTH,9,1416,0.6927966101694916
price_velocity_w,15m,UP_SMOOTH,10,1415,0.6706713780918728
price_velocity_w,15m,UP_SMOOTH,11,1414,0.6492220650636492
price_velocity_w,15m,UP_SMOOTH,12,1413,0.6277423920736023
price_velocity_w,15m,UP_SMOOTH,13,1412,0.6111898016997167
price_velocity_w,15m,UP_SMOOTH,14,1411,0.5946137491141035
price_velocity_w,15m,UP_SMOOTH,15,1410,0.5780141843971631
price_velocity_w,15m,UP_SMOOTH,16,1410,0.5588652482269504
price_velocity_w,15m,UP_SMOOTH,17,1410,0.5390070921985816
price_velocity_w,15m,UP_SMOOTH,18,1410,0.5198581560283688
price_velocity_w,15m,UP_SMOOTH,19,1410,0.5028368794326241
price_velocity_w,15m,UP_SMOOTH,20,1410,0.4858156028368794
price_velocity_w,15m,UP_CHOPPY,1,784,0.9298469387755102
price_velocity_w,15m,UP_CHOPPY,2,782,0.8593350383631714
price_velocity_w,15m,UP_CHOPPY,3,780,0.7884615384615384
price_velocity_w,15m,UP_CHOPPY,4,778,0.7570694087403599
price_velocity_w,15m,UP_CHOPPY,5,776,0.7255154639175257
price_velocity_w,15m,UP_CHOPPY,6,774,0.6937984496124031
price_velocity_w,15m,UP_CHOPPY,7,772,0.6761658031088082
price_velocity_w,15m,UP_CHOPPY,8,770,0.6584415584415585
price_velocity_w,15m,UP_CHOPPY,9,768,0.640625
price_velocity_w,15m,UP_CHOPPY,10,767,0.6284224250325945
price_velocity_w,15m,UP_CHOPPY,11,766,0.6161879895561357
price_velocity_w,15m,UP_CHOPPY,12,765,0.6039215686274509
price_velocity_w,15m,UP_CHOPPY,13,764,0.581151832460733
price_velocity_w,15m,UP_CHOPPY,14,763,0.5583224115334207
price_velocity_w,15m,UP_CHOPPY,15,762,0.5354330708661418
price_velocity_w,15m,UP_CHOPPY,16,762,0.520997375328084
price_velocity_w,15m,UP_CHOPPY,17,762,0.5065616797900262
price_velocity_w,15m,UP_CHOPPY,18,762,0.4921259842519685
price_velocity_w,15m,UP_CHOPPY,19,762,0.4763779527559055
price_velocity_w,15m,UP_CHOPPY,20,762,0.46062992125984253
price_velocity_w,15m,DOWN_SMOOTH,1,933,0.9121114683815649
price_velocity_w,15m,DOWN_SMOOTH,2,929,0.8234660925726588
price_velocity_w,15m,DOWN_SMOOTH,3,925,0.7362162162162162
price_velocity_w,15m,DOWN_SMOOTH,4,919,0.7018498367791077
price_velocity_w,15m,DOWN_SMOOTH,5,913,0.6681270536692223
price_velocity_w,15m,DOWN_SMOOTH,6,907,0.6350606394707828
price_velocity_w,15m,DOWN_SMOOTH,7,899,0.6095661846496107
price_velocity_w,15m,DOWN_SMOOTH,8,891,0.5824915824915825
price_velocity_w,15m,DOWN_SMOOTH,9,884,0.5542986425339367
price_velocity_w,15m,DOWN_SMOOTH,10,877,0.5416191562143672
price_velocity_w,15m,DOWN_SMOOTH,11,870,0.5287356321839081
price_velocity_w,15m,DOWN_SMOOTH,12,862,0.5162412993039444
price_velocity_w,15m,DOWN_SMOOTH,13,854,0.4964871194379391
price_velocity_w,15m,DOWN_SMOOTH,14,846,0.47754137115839246
price_velocity_w,15m,DOWN_SMOOTH,15,838,0.45823389021479716
price_velocity_w,15m,DOWN_SMOOTH,16,831,0.43922984356197353
price_velocity_w,15m,DOWN_SMOOTH,17,824,0.4211165048543689
price_velocity_w,15m,DOWN_SMOOTH,18,817,0.40269277845777235
price_velocity_w,15m,DOWN_SMOOTH,19,809,0.3819530284301607
price_velocity_w,15m,DOWN_SMOOTH,20,801,0.36079900124843944
price_velocity_w,15m,DOWN_CHOPPY,1,596,0.9077181208053692
price_velocity_w,15m,DOWN_CHOPPY,2,594,0.8148148148148148
price_velocity_w,15m,DOWN_CHOPPY,3,592,0.7212837837837838
price_velocity_w,15m,DOWN_CHOPPY,4,590,0.676271186440678
price_velocity_w,15m,DOWN_CHOPPY,5,588,0.6326530612244898
price_velocity_w,15m,DOWN_CHOPPY,6,586,0.5921501706484642
price_velocity_w,15m,DOWN_CHOPPY,7,584,0.5787671232876712
price_velocity_w,15m,DOWN_CHOPPY,8,582,0.5652920962199313
price_velocity_w,15m,DOWN_CHOPPY,9,580,0.5482758620689655
price_velocity_w,15m,DOWN_CHOPPY,10,580,0.5120689655172413
price_velocity_w,15m,DOWN_CHOPPY,11,580,0.47758620689655173
price_velocity_w,15m,DOWN_CHOPPY,12,580,0.44655172413793104
price_velocity_w,15m,DOWN_CHOPPY,13,580,0.4224137931034483
price_velocity_w,15m,DOWN_CHOPPY,14,580,0.39827586206896554
price_velocity_w,15m,DOWN_CHOPPY,15,580,0.3741379310344828
price_velocity_w,15m,DOWN_CHOPPY,16,577,0.36048526863084923
price_velocity_w,15m,DOWN_CHOPPY,17,574,0.34668989547038326
price_velocity_w,15m,DOWN_CHOPPY,18,571,0.3327495621716287
price_velocity_w,15m,DOWN_CHOPPY,19,569,0.3181019332161687
price_velocity_w,15m,DOWN_CHOPPY,20,567,0.30511463844797176
price_velocity_w,15m,FLAT_SMOOTH,1,1972,0.9239350912778904
price_velocity_w,15m,FLAT_SMOOTH,2,1964,0.8472505091649695
price_velocity_w,15m,FLAT_SMOOTH,3,1956,0.7699386503067485
price_velocity_w,15m,FLAT_SMOOTH,4,1947,0.7390857729840781
price_velocity_w,15m,FLAT_SMOOTH,5,1938,0.7084623323013416
price_velocity_w,15m,FLAT_SMOOTH,6,1929,0.678589942975635
price_velocity_w,15m,FLAT_SMOOTH,7,1918,0.6517205422314911
price_velocity_w,15m,FLAT_SMOOTH,8,1907,0.6245411641321448
price_velocity_w,15m,FLAT_SMOOTH,9,1896,0.5965189873417721
price_velocity_w,15m,FLAT_SMOOTH,10,1891,0.5769434161819144
price_velocity_w,15m,FLAT_SMOOTH,11,1886,0.5577942735949099
price_velocity_w,15m,FLAT_SMOOTH,12,1881,0.5390749601275917
price_velocity_w,15m,FLAT_SMOOTH,13,1875,0.5168
price_velocity_w,15m,FLAT_SMOOTH,14,1869,0.4943820224719101
price_velocity_w,15m,FLAT_SMOOTH,15,1863,0.4718196457326892
price_velocity_w,15m,FLAT_SMOOTH,16,1857,0.45934302638664515
price_velocity_w,15m,FLAT_SMOOTH,17,1851,0.4473257698541329
price_velocity_w,15m,FLAT_SMOOTH,18,1845,0.435230352303523
price_velocity_w,15m,FLAT_SMOOTH,19,1836,0.42211328976034856
price_velocity_w,15m,FLAT_SMOOTH,20,1827,0.4088669950738916
price_velocity_w,15m,FLAT_CHOPPY,1,3657,0.9242548537052229
price_velocity_w,15m,FLAT_CHOPPY,2,3651,0.8482607504793207
price_velocity_w,15m,FLAT_CHOPPY,3,3644,0.7733260153677278
price_velocity_w,15m,FLAT_CHOPPY,4,3636,0.7414741474147415
price_velocity_w,15m,FLAT_CHOPPY,5,3628,0.7105843439911798
price_velocity_w,15m,FLAT_CHOPPY,6,3620,0.6801104972375691
price_velocity_w,15m,FLAT_CHOPPY,7,3613,0.6543039025740381
price_velocity_w,15m,FLAT_CHOPPY,8,3606,0.6283971159179146
price_velocity_w,15m,FLAT_CHOPPY,9,3599,0.6023895526535149
price_velocity_w,15m,FLAT_CHOPPY,10,3593,0.5808516559977734
price_velocity_w,15m,FLAT_CHOPPY,11,3587,0.5595204906607193
price_velocity_w,15m,FLAT_CHOPPY,12,3581,0.5378385925719072
price_velocity_w,15m,FLAT_CHOPPY,13,3573,0.5197313182199832
price_velocity_w,15m,FLAT_CHOPPY,14,3565,0.5015427769985975
price_velocity_w,15m,FLAT_CHOPPY,15,3557,0.4835535563677256
price_velocity_w,15m,FLAT_CHOPPY,16,3549,0.46830092983939137
price_velocity_w,15m,FLAT_CHOPPY,17,3541,0.45354419655464556
price_velocity_w,15m,FLAT_CHOPPY,18,3533,0.43843758845174075
price_velocity_w,15m,FLAT_CHOPPY,19,3525,0.4258156028368794
price_velocity_w,15m,FLAT_CHOPPY,20,3517,0.41256752914415695
price_velocity_w,1h,UP_SMOOTH,1,1433,0.9825540823447313
price_velocity_w,1h,UP_SMOOTH,2,1426,0.9649368863955119
price_velocity_w,1h,UP_SMOOTH,3,1419,0.9471458773784355
price_velocity_w,1h,UP_SMOOTH,4,1412,0.9291784702549575
price_velocity_w,1h,UP_SMOOTH,5,1405,0.9110320284697508
price_velocity_w,1h,UP_SMOOTH,6,1398,0.8927038626609443
price_velocity_w,1h,UP_SMOOTH,7,1391,0.8741912293314162
price_velocity_w,1h,UP_SMOOTH,8,1384,0.8554913294797688
price_velocity_w,1h,UP_SMOOTH,9,1377,0.8366013071895425
price_velocity_w,1h,UP_SMOOTH,10,1370,0.8175182481751825
price_velocity_w,1h,UP_SMOOTH,11,1363,0.7982391782831988
price_velocity_w,1h,UP_SMOOTH,12,1356,0.7794985250737463
price_velocity_w,1h,UP_SMOOTH,13,1347,0.7735708982925018
price_velocity_w,1h,UP_SMOOTH,14,1338,0.7690582959641256
price_velocity_w,1h,UP_SMOOTH,15,1329,0.764484574868322
price_velocity_w,1h,UP_SMOOTH,16,1320,0.7598484848484849
price_velocity_w,1h,UP_SMOOTH,17,1311,0.7551487414187643
price_velocity_w,1h,UP_SMOOTH,18,1302,0.7503840245775729
price_velocity_w,1h,UP_SMOOTH,19,1293,0.745552977571539
price_velocity_w,1h,UP_SMOOTH,20,1284,0.7406542056074766
price_velocity_w,1h,UP_CHOPPY,1,790,0.9886075949367089
price_velocity_w,1h,UP_CHOPPY,2,788,0.9771573604060914
price_velocity_w,1h,UP_CHOPPY,3,786,0.9656488549618321
price_velocity_w,1h,UP_CHOPPY,4,784,0.9540816326530612
price_velocity_w,1h,UP_CHOPPY,5,782,0.9424552429667519
price_velocity_w,1h,UP_CHOPPY,6,780,0.9307692307692308
price_velocity_w,1h,UP_CHOPPY,7,778,0.9190231362467867
price_velocity_w,1h,UP_CHOPPY,8,776,0.9072164948453608
price_velocity_w,1h,UP_CHOPPY,9,774,0.8953488372093024
price_velocity_w,1h,UP_CHOPPY,10,772,0.883419689119171
price_velocity_w,1h,UP_CHOPPY,11,770,0.8714285714285714
price_velocity_w,1h,UP_CHOPPY,12,768,0.859375
price_velocity_w,1h,UP_CHOPPY,13,767,0.8513689700130378
price_velocity_w,1h,UP_CHOPPY,14,766,0.8433420365535248
price_velocity_w,1h,UP_CHOPPY,15,765,0.8352941176470589
price_velocity_w,1h,UP_CHOPPY,16,764,0.8272251308900523
price_velocity_w,1h,UP_CHOPPY,17,763,0.8191349934469201
price_velocity_w,1h,UP_CHOPPY,18,762,0.8110236220472441
price_velocity_w,1h,UP_CHOPPY,19,761,0.8028909329829172
price_velocity_w,1h,UP_CHOPPY,20,760,0.7947368421052632
price_velocity_w,1h,DOWN_SMOOTH,1,934,0.974304068522484
price_velocity_w,1h,DOWN_SMOOTH,2,932,0.9484978540772532
price_velocity_w,1h,DOWN_SMOOTH,3,930,0.9225806451612903
price_velocity_w,1h,DOWN_SMOOTH,4,928,0.896551724137931
price_velocity_w,1h,DOWN_SMOOTH,5,926,0.8704103671706264
price_velocity_w,1h,DOWN_SMOOTH,6,924,0.8441558441558441
price_velocity_w,1h,DOWN_SMOOTH,7,922,0.8177874186550976
price_velocity_w,1h,DOWN_SMOOTH,8,920,0.7913043478260869
price_velocity_w,1h,DOWN_SMOOTH,9,918,0.7647058823529411
price_velocity_w,1h,DOWN_SMOOTH,10,916,0.7379912663755459
price_velocity_w,1h,DOWN_SMOOTH,11,914,0.7111597374179431
price_velocity_w,1h,DOWN_SMOOTH,12,912,0.6842105263157895
price_velocity_w,1h,DOWN_SMOOTH,13,912,0.668859649122807
price_velocity_w,1h,DOWN_SMOOTH,14,912,0.6535087719298246
price_velocity_w,1h,DOWN_SMOOTH,15,912,0.6381578947368421
price_velocity_w,1h,DOWN_SMOOTH,16,912,0.6228070175438597
price_velocity_w,1h,DOWN_SMOOTH,17,912,0.6074561403508771
price_velocity_w,1h,DOWN_SMOOTH,18,912,0.5921052631578947
price_velocity_w,1h,DOWN_SMOOTH,19,912,0.5767543859649122
price_velocity_w,1h,DOWN_SMOOTH,20,912,0.5614035087719298
price_velocity_w,1h,DOWN_CHOPPY,1,600,0.9733333333333334
price_velocity_w,1h,DOWN_CHOPPY,2,600,0.9466666666666667
price_velocity_w,1h,DOWN_CHOPPY,3,600,0.92
price_velocity_w,1h,DOWN_CHOPPY,4,600,0.8933333333333333
price_velocity_w,1h,DOWN_CHOPPY,5,600,0.8666666666666667
price_velocity_w,1h,DOWN_CHOPPY,6,600,0.84
price_velocity_w,1h,DOWN_CHOPPY,7,600,0.8133333333333334
price_velocity_w,1h,DOWN_CHOPPY,8,600,0.7866666666666666
price_velocity_w,1h,DOWN_CHOPPY,9,600,0.76
price_velocity_w,1h,DOWN_CHOPPY,10,600,0.7333333333333333
price_velocity_w,1h,DOWN_CHOPPY,11,600,0.7066666666666667
price_velocity_w,1h,DOWN_CHOPPY,12,600,0.68
price_velocity_w,1h,DOWN_CHOPPY,13,599,0.667779632721202
price_velocity_w,1h,DOWN_CHOPPY,14,598,0.6555183946488294
price_velocity_w,1h,DOWN_CHOPPY,15,597,0.6432160804020101
price_velocity_w,1h,DOWN_CHOPPY,16,596,0.6308724832214765
price_velocity_w,1h,DOWN_CHOPPY,17,595,0.6184873949579832
price_velocity_w,1h,DOWN_CHOPPY,18,594,0.6060606060606061
price_velocity_w,1h,DOWN_CHOPPY,19,593,0.5935919055649241
price_velocity_w,1h,DOWN_CHOPPY,20,592,0.581081081081081
price_velocity_w,1h,FLAT_SMOOTH,1,1946,0.9809866392600206
price_velocity_w,1h,FLAT_SMOOTH,2,1936,0.9617768595041323
price_velocity_w,1h,FLAT_SMOOTH,3,1926,0.942367601246106
price_velocity_w,1h,FLAT_SMOOTH,4,1916,0.9227557411273486
price_velocity_w,1h,FLAT_SMOOTH,5,1906,0.9029380902413431
price_velocity_w,1h,FLAT_SMOOTH,6,1896,0.8829113924050633
price_velocity_w,1h,FLAT_SMOOTH,7,1886,0.8626723223753977
price_velocity_w,1h,FLAT_SMOOTH,8,1876,0.8422174840085288
price_velocity_w,1h,FLAT_SMOOTH,9,1866,0.8215434083601286
price_velocity_w,1h,FLAT_SMOOTH,10,1856,0.8006465517241379
price_velocity_w,1h,FLAT_SMOOTH,11,1846,0.7795232936078007
price_velocity_w,1h,FLAT_SMOOTH,12,1836,0.7581699346405228
price_velocity_w,1h,FLAT_SMOOTH,13,1828,0.7478118161925602
price_velocity_w,1h,FLAT_SMOOTH,14,1820,0.7373626373626374
price_velocity_w,1h,FLAT_SMOOTH,15,1812,0.7268211920529801
price_velocity_w,1h,FLAT_SMOOTH,16,1804,0.7161862527716186
