**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

concept,tf,regime_2d,run_len,count
price_velocity_w,1m,UP_SMOOTH,3,91
price_velocity_w,1m,UP_SMOOTH,4,48
price_velocity_w,1m,UP_SMOOTH,5,22
price_velocity_w,1m,UP_SMOOTH,6,15
price_velocity_w,1m,UP_SMOOTH,7,10
price_velocity_w,1m,UP_SMOOTH,8,12
price_velocity_w,1m,UP_SMOOTH,9,5
price_velocity_w,1m,UP_SMOOTH,10,3
price_velocity_w,1m,UP_SMOOTH,11,3
price_velocity_w,1m,UP_SMOOTH,12,1
price_velocity_w,1m,UP_SMOOTH,15,1
price_velocity_w,1m,UP_SMOOTH,16,1
price_velocity_w,1m,UP_CHOPPY,1,124
price_velocity_w,1m,UP_CHOPPY,2,51
price_velocity_w,1m,UP_CHOPPY,3,63
price_velocity_w,1m,UP_CHOPPY,4,28
price_velocity_w,1m,UP_CHOPPY,5,16
price_velocity_w,1m,UP_CHOPPY,6,7
price_velocity_w,1m,UP_CHOPPY,7,7
price_velocity_w,1m,UP_CHOPPY,8,3
price_velocity_w,1m,UP_CHOPPY,9,3
price_velocity_w,1m,UP_CHOPPY,10,1
price_velocity_w,1m,UP_CHOPPY,11,2
price_velocity_w,1m,UP_CHOPPY,13,1
price_velocity_w,1m,DOWN_SMOOTH,1,180
price_velocity_w,1m,DOWN_SMOOTH,2,97
price_velocity_w,1m,DOWN_SMOOTH,3,71
price_velocity_w,1m,DOWN_SMOOTH,4,32
price_velocity_w,1m,DOWN_SMOOTH,5,18
price_velocity_w,1m,DOWN_SMOOTH,6,10
price_velocity_w,1m,DOWN_SMOOTH,7,5
price_velocity_w,1m,DOWN_SMOOTH,8,6
price_velocity_w,1m,DOWN_CHOPPY,1,119
price_velocity_w,1m,DOWN_CHOPPY,2,42
price_velocity_w,1m,DOWN_CHOPPY,3,69
price_velocity_w,1m,DOWN_CHOPPY,4,17
price_velocity_w,1m,DOWN_CHOPPY,5,6
price_velocity_w,1m,DOWN_CHOPPY,6,4
price_velocity_w,1m,DOWN_CHOPPY,7,3
price_velocity_w,1m,DOWN_CHOPPY,8,3
price_velocity_w,1m,DOWN_CHOPPY,9,3
price_velocity_w,1m,FLAT_SMOOTH,1,370
price_velocity_w,1m,FLAT_SMOOTH,2,163
price_velocity_w,1m,FLAT_SMOOTH,3,181
price_velocity_w,1m,FLAT_SMOOTH,4,53
price_velocity_w,1m,FLAT_SMOOTH,5,27
price_velocity_w,1m,FLAT_SMOOTH,6,28
price_velocity_w,1m,FLAT_SMOOTH,7,10
price_velocity_w,1m,FLAT_SMOOTH,8,4
price_velocity_w,1m,FLAT_SMOOTH,9,4
price_velocity_w,1m,FLAT_SMOOTH,10,5
price_velocity_w,1m,FLAT_SMOOTH,12,1
price_velocity_w,1m,FLAT_SMOOTH,14,2
price_velocity_w,1m,FLAT_CHOPPY,1,633
price_velocity_w,1m,FLAT_CHOPPY,2,292
price_velocity_w,1m,FLAT_CHOPPY,3,321
price_velocity_w,1m,FLAT_CHOPPY,4,103
price_velocity_w,1m,FLAT_CHOPPY,5,55
price_velocity_w,1m,FLAT_CHOPPY,6,44
price_velocity_w,1m,FLAT_CHOPPY,7,28
price_velocity_w,1m,FLAT_CHOPPY,8,13
price_velocity_w,1m,FLAT_CHOPPY,9,10
price_velocity_w,1m,FLAT_CHOPPY,10,7
price_velocity_w,1m,FLAT_CHOPPY,11,2
price_velocity_w,1m,FLAT_CHOPPY,12,2
price_velocity_w,1m,FLAT_CHOPPY,13,1
price_velocity_w,1m,FLAT_CHOPPY,14,1
price_velocity_w,5m,UP_SMOOTH,1,89
price_velocity_w,5m,UP_SMOOTH,2,43
price_velocity_w,5m,UP_SMOOTH,3,26
price_velocity_w,5m,UP_SMOOTH,4,16
price_velocity_w,5m,UP_SMOOTH,5,15
price_velocity_w,5m,UP_SMOOTH,6,8
price_velocity_w,5m,UP_SMOOTH,7,13
price_velocity_w,5m,UP_SMOOTH,8,9
price_velocity_w,5m,UP_SMOOTH,9,22
price_velocity_w,5m,UP_SMOOTH,10,9
price_velocity_w,5m,UP_SMOOTH,11,7
price_velocity_w,5m,UP_SMOOTH,12,6
price_velocity_w,5m,UP_SMOOTH,13,4
price_velocity_w,5m,UP_SMOOTH,14,1
price_velocity_w,5m,UP_SMOOTH,15,4
price_velocity_w,5m,UP_SMOOTH,16,1
price_velocity_w,5m,UP_SMOOTH,17,2
price_velocity_w,5m,UP_SMOOTH,18,2
price_velocity_w,5m,UP_SMOOTH,19,4
price_velocity_w,5m,UP_SMOOTH,20,1
price_velocity_w,5m,UP_SMOOTH,21,1
price_velocity_w,5m,UP_SMOOTH,22,1
price_velocity_w,5m,UP_SMOOTH,24,1
price_velocity_w,5m,UP_SMOOTH,30,1
price_velocity_w,5m,UP_CHOPPY,1,63
price_velocity_w,5m,UP_CHOPPY,2,30
price_velocity_w,5m,UP_CHOPPY,3,19
price_velocity_w,5m,UP_CHOPPY,4,8
price_velocity_w,5m,UP_CHOPPY,5,11
price_velocity_w,5m,UP_CHOPPY,6,5
price_velocity_w,5m,UP_CHOPPY,7,4
price_velocity_w,5m,UP_CHOPPY,8,1
price_velocity_w,5m,UP_CHOPPY,9,10
price_velocity_w,5m,UP_CHOPPY,10,7
price_velocity_w,5m,UP_CHOPPY,11,4
price_velocity_w,5m,UP_CHOPPY,12,4
price_velocity_w,5m,UP_CHOPPY,13,5
price_velocity_w,5m,UP_CHOPPY,14,4
price_velocity_w,5m,UP_CHOPPY,15,2
price_velocity_w,5m,UP_CHOPPY,16,2
price_velocity_w,5m,UP_CHOPPY,20,1
price_velocity_w,5m,DOWN_SMOOTH,1,92
price_velocity_w,5m,DOWN_SMOOTH,2,41
price_velocity_w,5m,DOWN_SMOOTH,3,25
price_velocity_w,5m,DOWN_SMOOTH,4,16
price_velocity_w,5m,DOWN_SMOOTH,5,11
price_velocity_w,5m,DOWN_SMOOTH,6,12
price_velocity_w,5m,DOWN_SMOOTH,7,10
price_velocity_w,5m,DOWN_SMOOTH,8,8
price_velocity_w,5m,DOWN_SMOOTH,9,10
price_velocity_w,5m,DOWN_SMOOTH,10,14
price_velocity_w,5m,DOWN_SMOOTH,11,4
price_velocity_w,5m,DOWN_SMOOTH,13,2
price_velocity_w,5m,DOWN_SMOOTH,14,1
price_velocity_w,5m,DOWN_SMOOTH,22,1
price_velocity_w,5m,DOWN_SMOOTH,27,1
price_velocity_w,5m,DOWN_CHOPPY,1,60
price_velocity_w,5m,DOWN_CHOPPY,2,22
price_velocity_w,5m,DOWN_CHOPPY,3,18
price_velocity_w,5m,DOWN_CHOPPY,4,12
price_velocity_w,5m,DOWN_CHOPPY,5,8
price_velocity_w,5m,DOWN_CHOPPY,6,7
price_velocity_w,5m,DOWN_CHOPPY,7,4
price_velocity_w,5m,DOWN_CHOPPY,8,8
price_velocity_w,5m,DOWN_CHOPPY,9,6
price_velocity_w,5m,DOWN_CHOPPY,10,3
price_velocity_w,5m,DOWN_CHOPPY,11,2
price_velocity_w,5m,DOWN_CHOPPY,13,1
price_velocity_w,5m,DOWN_CHOPPY,14,2
price_velocity_w,5m,DOWN_CHOPPY,16,1
price_velocity_w,5m,DOWN_CHOPPY,17,1
price_velocity_w,5m,DOWN_CHOPPY,19,2
price_velocity_w,5m,FLAT_SMOOTH,1,169
price_velocity_w,5m,FLAT_SMOOTH,2,102
price_velocity_w,5m,FLAT_SMOOTH,3,58
price_velocity_w,5m,FLAT_SMOOTH,4,28
price_velocity_w,5m,FLAT_SMOOTH,5,30
price_velocity_w,5m,FLAT_SMOOTH,6,17
price_velocity_w,5m,FLAT_SMOOTH,7,16
price_velocity_w,5m,FLAT_SMOOTH,8,24
price_velocity_w,5m,FLAT_SMOOTH,9,17
price_velocity_w,5m,FLAT_SMOOTH,10,13
price_velocity_w,5m,FLAT_SMOOTH,11,6
price_velocity_w,5m,FLAT_SMOOTH,12,5
price_velocity_w,5m,FLAT_SMOOTH,13,7
price_velocity_w,5m,FLAT_SMOOTH,14,2
price_velocity_w,5m,FLAT_SMOOTH,15,3
price_velocity_w,5m,FLAT_SMOOTH,16,5
price_velocity_w,5m,FLAT_SMOOTH,17,1
price_velocity_w,5m,FLAT_SMOOTH,18,1
price_velocity_w,5m,FLAT_SMOOTH,20,1
price_velocity_w,5m,FLAT_SMOOTH,22,1
price_velocity_w,5m,FLAT_SMOOTH,26,1
price_velocity_w,5m,FLAT_CHOPPY,1,301
price_velocity_w,5m,FLAT_CHOPPY,2,149
price_velocity_w,5m,FLAT_CHOPPY,3,87
price_velocity_w,5m,FLAT_CHOPPY,4,47
price_velocity_w,5m,FLAT_CHOPPY,5,47
price_velocity_w,5m,FLAT_CHOPPY,6,30
price_velocity_w,5m,FLAT_CHOPPY,7,34
price_velocity_w,5m,FLAT_CHOPPY,8,9
price_velocity_w,5m,FLAT_CHOPPY,9,42
price_velocity_w,5m,FLAT_CHOPPY,10,25
price_velocity_w,5m,FLAT_CHOPPY,11,20
price_velocity_w,5m,FLAT_CHOPPY,12,14
price_velocity_w,5m,FLAT_CHOPPY,13,5
price_velocity_w,5m,FLAT_CHOPPY,14,10
price_velocity_w,5m,FLAT_CHOPPY,15,8
price_velocity_w,5m,FLAT_CHOPPY,16,4
price_velocity_w,5m,FLAT_CHOPPY,17,5
price_velocity_w,5m,FLAT_CHOPPY,18,4
price_velocity_w,5m,FLAT_CHOPPY,19,5
price_velocity_w,5m,FLAT_CHOPPY,20,2
price_velocity_w,5m,FLAT_CHOPPY,22,3
price_velocity_w,5m,FLAT_CHOPPY,24,3
price_velocity_w,5m,FLAT_CHOPPY,25,1
price_velocity_w,5m,FLAT_CHOPPY,28,1
price_velocity_w,15m,UP_SMOOTH,3,19
price_velocity_w,15m,UP_SMOOTH,6,12
price_velocity_w,15m,UP_SMOOTH,9,7
price_velocity_w,15m,UP_SMOOTH,12,5
price_velocity_w,15m,UP_SMOOTH,15,2
price_velocity_w,15m,UP_SMOOTH,17,1
price_velocity_w,15m,UP_SMOOTH,18,5
price_velocity_w,15m,UP_SMOOTH,21,4
price_velocity_w,15m,UP_SMOOTH,24,1
price_velocity_w,15m,UP_SMOOTH,28,1
price_velocity_w,15m,UP_SMOOTH,30,1
price_velocity_w,15m,UP_SMOOTH,33,2
price_velocity_w,15m,UP_SMOOTH,36,9
price_velocity_w,15m,UP_SMOOTH,39,3
price_velocity_w,15m,UP_SMOOTH,42,1
price_velocity_w,15m,UP_SMOOTH,45,1
price_velocity_w,15m,UP_SMOOTH,54,1
price_velocity_w,15m,UP_SMOOTH,69,1
price_velocity_w,15m,UP_SMOOTH,72,1
price_velocity_w,15m,UP_SMOOTH,90,1
price_velocity_w,15m,UP_CHOPPY,3,18
price_velocity_w,15m,UP_CHOPPY,6,9
price_velocity_w,15m,UP_CHOPPY,9,6
price_velocity_w,15m,UP_CHOPPY,12,3
price_velocity_w,15m,UP_CHOPPY,15,3
price_velocity_w,15m,UP_CHOPPY,18,2
price_velocity_w,15m,UP_CHOPPY,24,3
price_velocity_w,15m,UP_CHOPPY,27,3
price_velocity_w,15m,UP_CHOPPY,30,2
price_velocity_w,15m,UP_CHOPPY,36,4
price_velocity_w,15m,UP_CHOPPY,39,1
price_velocity_w,15m,UP_CHOPPY,48,1
price_velocity_w,15m,UP_CHOPPY,54,1
price_velocity_w,15m,DOWN_SMOOTH,2,2
price_velocity_w,15m,DOWN_SMOOTH,3,30
price_velocity_w,15m,DOWN_SMOOTH,4,1
price_velocity_w,15m,DOWN_SMOOTH,5,1
price_velocity_w,15m,DOWN_SMOOTH,6,12
price_velocity_w,15m,DOWN_SMOOTH,9,14
price_velocity_w,15m,DOWN_SMOOTH,12,5
price_velocity_w,15m,DOWN_SMOOTH,15,2
price_velocity_w,15m,DOWN_SMOOTH,18,3
price_velocity_w,15m,DOWN_SMOOTH,21,4
price_velocity_w,15m,DOWN_SMOOTH,24,1
price_velocity_w,15m,DOWN_SMOOTH,27,2
price_velocity_w,15m,DOWN_SMOOTH,30,2
price_velocity_w,15m,DOWN_SMOOTH,33,3
price_velocity_w,15m,DOWN_SMOOTH,36,1
price_velocity_w,15m,DOWN_SMOOTH,39,1
price_velocity_w,15m,DOWN_SMOOTH,45,1
price_velocity_w,15m,DOWN_SMOOTH,51,1
price_velocity_w,15m,DOWN_CHOPPY,3,22
price_velocity_w,15m,DOWN_CHOPPY,4,1
price_velocity_w,15m,DOWN_CHOPPY,5,1
price_velocity_w,15m,DOWN_CHOPPY,6,11
price_velocity_w,15m,DOWN_CHOPPY,9,6
price_velocity_w,15m,DOWN_CHOPPY,11,1
price_velocity_w,15m,DOWN_CHOPPY,12,1
price_velocity_w,15m,DOWN_CHOPPY,15,2
price_velocity_w,15m,DOWN_CHOPPY,18,1
price_velocity_w,15m,DOWN_CHOPPY,21,3
price_velocity_w,15m,DOWN_CHOPPY,24,1
price_velocity_w,15m,DOWN_CHOPPY,27,1
price_velocity_w,15m,DOWN_CHOPPY,30,1
price_velocity_w,15m,DOWN_CHOPPY,36,1
price_velocity_w,15m,DOWN_CHOPPY,37,2
price_velocity_w,15m,DOWN_CHOPPY,39,2
price_velocity_w,15m,FLAT_SMOOTH,3,54
price_velocity_w,15m,FLAT_SMOOTH,4,1
price_velocity_w,15m,FLAT_SMOOTH,5,1
price_velocity_w,15m,FLAT_SMOOTH,6,21
price_velocity_w,15m,FLAT_SMOOTH,8,1
price_velocity_w,15m,FLAT_SMOOTH,9,16
price_velocity_w,15m,FLAT_SMOOTH,10,2
price_velocity_w,15m,FLAT_SMOOTH,12,9
price_velocity_w,15m,FLAT_SMOOTH,13,1
price_velocity_w,15m,FLAT_SMOOTH,15,8
price_velocity_w,15m,FLAT_SMOOTH,16,1
price_velocity_w,15m,FLAT_SMOOTH,18,8
price_velocity_w,15m,FLAT_SMOOTH,21,2
price_velocity_w,15m,FLAT_SMOOTH,24,7
price_velocity_w,15m,FLAT_SMOOTH,27,3
price_velocity_w,15m,FLAT_SMOOTH,30,2
price_velocity_w,15m,FLAT_SMOOTH,33,3
price_velocity_w,15m,FLAT_SMOOTH,36,4
price_velocity_w,15m,FLAT_SMOOTH,39,5
price_velocity_w,15m,FLAT_SMOOTH,42,2
price_velocity_w,15m,FLAT_SMOOTH,45,1
price_velocity_w,15m,FLAT_SMOOTH,48,1
price_velocity_w,15m,FLAT_SMOOTH,60,1
price_velocity_w,15m,FLAT_SMOOTH,72,1
price_velocity_w,15m,FLAT_CHOPPY,2,2
price_velocity_w,15m,FLAT_CHOPPY,3,94
price_velocity_w,15m,FLAT_CHOPPY,4,2
price_velocity_w,15m,FLAT_CHOPPY,5,3
price_velocity_w,15m,FLAT_CHOPPY,6,36
price_velocity_w,15m,FLAT_CHOPPY,8,1
price_velocity_w,15m,FLAT_CHOPPY,9,26
price_velocity_w,15m,FLAT_CHOPPY,12,27
price_velocity_w,15m,FLAT_CHOPPY,13,1
price_velocity_w,15m,FLAT_CHOPPY,14,1
price_velocity_w,15m,FLAT_CHOPPY,15,16
price_velocity_w,15m,FLAT_CHOPPY,16,1
price_velocity_w,15m,FLAT_CHOPPY,18,17
price_velocity_w,15m,FLAT_CHOPPY,21,4
price_velocity_w,15m,FLAT_CHOPPY,22,2
price_velocity_w,15m,FLAT_CHOPPY,24,6
price_velocity_w,15m,FLAT_CHOPPY,25,1
price_velocity_w,15m,FLAT_CHOPPY,27,2
price_velocity_w,15m,FLAT_CHOPPY,30,4
price_velocity_w,15m,FLAT_CHOPPY,33,5
price_velocity_w,15m,FLAT_CHOPPY,36,11
price_velocity_w,15m,FLAT_CHOPPY,39,10
price_velocity_w,15m,FLAT_CHOPPY,42,1
price_velocity_w,15m,FLAT_CHOPPY,45,2
price_velocity_w,15m,FLAT_CHOPPY,51,3
price_velocity_w,15m,FLAT_CHOPPY,57,3
price_velocity_w,15m,FLAT_CHOPPY,60,1
price_velocity_w,1h,UP_SMOOTH,11,1
price_velocity_w,1h,UP_SMOOTH,12,12
price_velocity_w,1h,UP_SMOOTH,13,1
price_velocity_w,1h,UP_SMOOTH,24,4
price_velocity_w,1h,UP_SMOOTH,36,3
price_velocity_w,1h,UP_SMOOTH,48,1
price_velocity_w,1h,UP_SMOOTH,60,2
price_velocity_w,1h,UP_SMOOTH,72,3
price_velocity_w,1h,UP_SMOOTH,96,1
price_velocity_w,1h,UP_SMOOTH,120,1
price_velocity_w,1h,UP_SMOOTH,144,1
price_velocity_w,1h,UP_SMOOTH,156,1
price_velocity_w,1h,UP_SMOOTH,168,1
price_velocity_w,1h,UP_CHOPPY,12,2
price_velocity_w,1h,UP_CHOPPY,24,1
price_velocity_w,1h,UP_CHOPPY,36,1
price_velocity_w,1h,UP_CHOPPY,60,3
price_velocity_w,1h,UP_CHOPPY,72,1
price_velocity_w,1h,UP_CHOPPY,108,1
price_velocity_w,1h,UP_CHOPPY,156,1
price_velocity_w,1h,UP_CHOPPY,192,1
price_velocity_w,1h,DOWN_SMOOTH,12,10
price_velocity_w,1h,DOWN_SMOOTH,24,6
price_velocity_w,1h,DOWN_SMOOTH,36,1
price_velocity_w,1h,DOWN_SMOOTH,48,2
price_velocity_w,1h,DOWN_SMOOTH,60,1
price_velocity_w,1h,DOWN_SMOOTH,72,2
price_velocity_w,1h,DOWN_SMOOTH,84,4
price_velocity_w,1h,DOWN_CHOPPY,12,3
price_velocity_w,1h,DOWN_CHOPPY,24,6
price_velocity_w,1h,DOWN_CHOPPY,36,1
price_velocity_w,1h,DOWN_CHOPPY,48,2
price_velocity_w,1h,DOWN_CHOPPY,60,1
price_velocity_w,1h,DOWN_CHOPPY,72,2
price_velocity_w,1h,DOWN_CHOPPY,84,1
price_velocity_w,1h,FLAT_SMOOTH,12,17
price_velocity_w,1h,FLAT_SMOOTH,24,6
price_velocity_w,1h,FLAT_SMOOTH,36,6
price_velocity_w,1h,FLAT_SMOOTH,48,2
price_velocity_w,1h,FLAT_SMOOTH,60,3
price_velocity_w,1h,FLAT_SMOOTH,72,2
price_velocity_w,1h,FLAT_SMOOTH,84,4
price_velocity_w,1h,FLAT_SMOOTH,96,1
price_velocity_w,1h,FLAT_SMOOTH,108,2
price_velocity_w,1h,FLAT_SMOOTH,156,1
price_velocity_w,1h,FLAT_CHOPPY,11,1
price_velocity_w,1h,FLAT_CHOPPY,12,41
price_velocity_w,1h,FLAT_CHOPPY,13,2
price_velocity_w,1h,FLAT_CHOPPY,24,19
price_velocity_w,1h,FLAT_CHOPPY,36,7
price_velocity_w,1h,FLAT_CHOPPY,48,9
price_velocity_w,1h,FLAT_CHOPPY,60,6
price_velocity_w,1h,FLAT_CHOPPY,72,4
price_velocity_w,1h,FLAT_CHOPPY,84,3
price_velocity_w,1h,FLAT_CHOPPY,96,1
price_velocity_w,1h,FLAT_CHOPPY,108,2
price_velocity_w,1h,FLAT_CHOPPY,120,1
price_velocity_w,1h,FLAT_CHOPPY,123,1
price_velocity_w,1h,FLAT_CHOPPY,132,2
body,5s,UP_SMOOTH,1,784
body,5s,UP_SMOOTH,2,201
body,5s,UP_SMOOTH,3,60
body,5s,UP_SMOOTH,4,18
body,5s,UP_SMOOTH,5,8
body,5s,UP_SMOOTH,6,6
body,5s,UP_SMOOTH,7,2
body,5s,UP_CHOPPY,1,451
body,5s,UP_CHOPPY,2,107
body,5s,UP_CHOPPY,3,35
body,5s,UP_CHOPPY,4,3
body,5s,UP_CHOPPY,5,4
body,5s,UP_CHOPPY,6,6
body,5s,UP_CHOPPY,7,2
body,5s,UP_CHOPPY,9,1
body,5s,DOWN_SMOOTH,1,560
body,5s,DOWN_SMOOTH,2,172
body,5s,DOWN_SMOOTH,3,52
body,5s,DOWN_SMOOTH,4,9
body,5s,DOWN_SMOOTH,5,4
body,5s,DOWN_SMOOTH,6,1
body,5s,DOWN_SMOOTH,10,1
body,5s,DOWN_CHOPPY,1,385
body,5s,DOWN_CHOPPY,2,95
body,5s,DOWN_CHOPPY,3,24
body,5s,DOWN_CHOPPY,4,11
body,5s,DOWN_CHOPPY,5,3
body,5s,DOWN_CHOPPY,6,1
body,5s,FLAT_SMOOTH,1,1280
body,5s,FLAT_SMOOTH,2,354
body,5s,FLAT_SMOOTH,3,114
body,5s,FLAT_SMOOTH,4,34
body,5s,FLAT_SMOOTH,5,16
body,5s,FLAT_SMOOTH,6,4
body,5s,FLAT_SMOOTH,7,5
body,5s,FLAT_SMOOTH,8,1
body,5s,FLAT_SMOOTH,11,1
body,5s,FLAT_CHOPPY,1,2139
body,5s,FLAT_CHOPPY,2,557
body,5s,FLAT_CHOPPY,3,142
body,5s,FLAT_CHOPPY,4,44
body,5s,FLAT_CHOPPY,5,20
body,5s,FLAT_CHOPPY,6,8
body,5s,FLAT_CHOPPY,7,4
body,5s,FLAT_CHOPPY,8,2
body,1m,UP_SMOOTH,1,778
body,1m,UP_SMOOTH,2,189
body,1m,UP_SMOOTH,3,60
body,1m,UP_SMOOTH,4,22
body,1m,UP_SMOOTH,5,9
body,1m,UP_SMOOTH,7,1
body,1m,UP_SMOOTH,8,1
body,1m,UP_CHOPPY,1,427
body,1m,UP_CHOPPY,2,105
body,1m,UP_CHOPPY,3,31
body,1m,UP_CHOPPY,4,18
body,1m,UP_CHOPPY,5,4
body,1m,UP_CHOPPY,8,1
body,1m,DOWN_SMOOTH,1,542
body,1m,DOWN_SMOOTH,2,122
body,1m,DOWN_SMOOTH,3,29
body,1m,DOWN_SMOOTH,4,11
body,1m,DOWN_SMOOTH,5,4
body,1m,DOWN_SMOOTH,6,3
body,1m,DOWN_SMOOTH,8,2
body,1m,DOWN_CHOPPY,1,336
body,1m,DOWN_CHOPPY,2,86
body,1m,DOWN_CHOPPY,3,19
body,1m,DOWN_CHOPPY,4,7
body,1m,DOWN_CHOPPY,5,1
body,1m,FLAT_SMOOTH,1,1216
body,1m,FLAT_SMOOTH,2,275
body,1m,FLAT_SMOOTH,3,59
body,1m,FLAT_SMOOTH,4,27
body,1m,FLAT_SMOOTH,5,13
body,1m,FLAT_SMOOTH,6,4
body,1m,FLAT_SMOOTH,7,1
body,1m,FLAT_CHOPPY,1,2002
body,1m,FLAT_CHOPPY,2,471
body,1m,FLAT_CHOPPY,3,164
body,1m,FLAT_CHOPPY,4,43
body,1m,FLAT_CHOPPY,5,12
body,1m,FLAT_CHOPPY,6,5
body,1m,FLAT_CHOPPY,7,2
body,1m,FLAT_CHOPPY,8,1
body,1m,FLAT_CHOPPY,10,1
body,5m,UP_SMOOTH,1,687
body,5m,UP_SMOOTH,2,201
body,5m,UP_SMOOTH,3,58
body,5m,UP_SMOOTH,4,19
body,5m,UP_SMOOTH,5,8
body,5m,UP_SMOOTH,6,7
body,5m,UP_SMOOTH,7,1
body,5m,UP_SMOOTH,8,1
body,5m,UP_SMOOTH,10,1
body,5m,UP_CHOPPY,1,391
body,5m,UP_CHOPPY,2,110
body,5m,UP_CHOPPY,3,37
body,5m,UP_CHOPPY,4,8
body,5m,UP_CHOPPY,5,7
body,5m,UP_CHOPPY,6,1
body,5m,DOWN_SMOOTH,1,502
body,5m,DOWN_SMOOTH,2,146
body,5m,DOWN_SMOOTH,3,31
body,5m,DOWN_SMOOTH,4,12
body,5m,DOWN_SMOOTH,5,1
body,5m,DOWN_SMOOTH,6,2
body,5m,DOWN_SMOOTH,7,1
body,5m,DOWN_CHOPPY,1,335
body,5m,DOWN_CHOPPY,2,97
body,5m,DOWN_CHOPPY,3,22
body,5m,DOWN_CHOPPY,4,3
body,5m,DOWN_CHOPPY,6,1
body,5m,FLAT_SMOOTH,1,1033
body,5m,FLAT_SMOOTH,2,301
body,5m,FLAT_SMOOTH,3,90
body,5m,FLAT_SMOOTH,4,13
body,5m,FLAT_SMOOTH,5,4
body,5m,FLAT_SMOOTH,6,3
body,5m,FLAT_CHOPPY,1,1782
body,5m,FLAT_CHOPPY,2,557
body,5m,FLAT_CHOPPY,3,156
body,5m,FLAT_CHOPPY,4,53
body,5m,FLAT_CHOPPY,5,19
body,5m,FLAT_CHOPPY,6,7
body,5m,FLAT_CHOPPY,7,3
body,5m,FLAT_CHOPPY,8,1
body,5m,FLAT_CHOPPY,9,1
body,15m,UP_SMOOTH,2,7
body,15m,UP_SMOOTH,3,219
body,15m,UP_SMOOTH,4,11
body,15m,UP_SMOOTH,6,70
body,15m,UP_SMOOTH,7,1
body,15m,UP_SMOOTH,9,20
body,15m,UP_SMOOTH,12,4
body,15m,UP_SMOOTH,15,2
body,15m,UP_SMOOTH,18,2
body,15m,UP_CHOPPY,2,3
body,15m,UP_CHOPPY,3,137
body,15m,UP_CHOPPY,4,2
body,15m,UP_CHOPPY,5,1
body,15m,UP_CHOPPY,6,36
body,15m,UP_CHOPPY,9,9
body,15m,UP_CHOPPY,12,3
body,15m,UP_CHOPPY,15,1
body,15m,UP_CHOPPY,18,1
body,15m,DOWN_SMOOTH,2,9
body,15m,DOWN_SMOOTH,3,177
body,15m,DOWN_SMOOTH,4,5
body,15m,DOWN_SMOOTH,6,37
body,15m,DOWN_SMOOTH,7,1
body,15m,DOWN_SMOOTH,9,13
body,15m,DOWN_SMOOTH,12,2
body,15m,DOWN_CHOPPY,2,4
body,15m,DOWN_CHOPPY,3,114
body,15m,DOWN_CHOPPY,4,4
body,15m,DOWN_CHOPPY,6,18
body,15m,DOWN_CHOPPY,9,8
body,15m,DOWN_CHOPPY,12,2
body,15m,DOWN_CHOPPY,15,2
body,15m,FLAT_SMOOTH,2,18
body,15m,FLAT_SMOOTH,3,336
body,15m,FLAT_SMOOTH,4,10
body,15m,FLAT_SMOOTH,6,83
body,15m,FLAT_SMOOTH,7,3
body,15m,FLAT_SMOOTH,9,23
body,15m,FLAT_SMOOTH,10,1
body,15m,FLAT_SMOOTH,12,10
body,15m,FLAT_SMOOTH,15,2
body,15m,FLAT_CHOPPY,2,11
body,15m,FLAT_CHOPPY,3,628
body,15m,FLAT_CHOPPY,4,23
body,15m,FLAT_CHOPPY,5,2
body,15m,FLAT_CHOPPY,6,161
body,15m,FLAT_CHOPPY,7,4
body,15m,FLAT_CHOPPY,9,44
body,15m,FLAT_CHOPPY,12,11
body,15m,FLAT_CHOPPY,15,11
body,15m,FLAT_CHOPPY,18,1
body,1h,UP_SMOOTH,12,61
body,1h,UP_SMOOTH,13,1
body,1h,UP_SMOOTH,17,1
body,1h,UP_SMOOTH,24,13
body,1h,UP_SMOOTH,36,6
body,1h,UP_SMOOTH,48,2
body,1h,UP_SMOOTH,60,1
body,1h,UP_CHOPPY,12,30
body,1h,UP_CHOPPY,24,12
body,1h,UP_CHOPPY,36,1
body,1h,UP_CHOPPY,48,2
body,1h,DOWN_SMOOTH,12,53
body,1h,DOWN_SMOOTH,24,9
body,1h,DOWN_SMOOTH,36,1
body,1h,DOWN_SMOOTH,48,1
body,1h,DOWN_CHOPPY,12,36
body,1h,DOWN_CHOPPY,24,7
body,1h,FLAT_SMOOTH,11,1
body,1h,FLAT_SMOOTH,12,94
body,1h,FLAT_SMOOTH,24,25
body,1h,FLAT_SMOOTH,36,6
body,1h,FLAT_CHOPPY,11,3
body,1h,FLAT_CHOPPY,12,168
body,1h,FLAT_CHOPPY,13,4
body,1h,FLAT_CHOPPY,24,43
body,1h,FLAT_CHOPPY,25,1
body,1h,FLAT_CHOPPY,36,9
body,1h,FLAT_CHOPPY,48,5
price_velocity_1b,5s,UP_SMOOTH,1,930
price_velocity_1b,5s,UP_SMOOTH,2,273
price_velocity_1b,5s,UP_SMOOTH,3,83
price_velocity_1b,5s,UP_SMOOTH,4,28
price_velocity_1b,5s,UP_SMOOTH,5,8
price_velocity_1b,5s,UP_SMOOTH,6,1
price_velocity_1b,5s,UP_SMOOTH,9,1
price_velocity_1b,5s,UP_CHOPPY,1,437
