**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

entry_idx,entry_dt,entry_px,side,exit_idx,exit_dt,exit_px,exit_reason,pnl_pts,pnl_usd,mfe_usd,bars_held,slope_at_entry,slope_at_exit,slope_min,slope_max
73,2025-01-02 00:13:00+00:00,21206.5,Short,99,2025-01-02 00:39:00+00:00,21186.25,PivotExitShort,20.25,38.6,137.0,26,-1.5292547274749722,-1.0877085650723026,-4.784649610678532,-1.4259176863181313
99,2025-01-02 00:39:00+00:00,21186.25,Long,566,2025-01-02 08:26:00+00:00,21366.75,PivotExitLong,180.5,359.1,465.0,467,-1.0877085650723026,0.6381535038932147,-1.6290322580645162,3.7088431590656286
566,2025-01-02 08:26:00+00:00,21366.75,Short,597,2025-01-02 08:57:00+00:00,21379.5,PivotExitShort,-12.75,-27.4,69.0,31,0.6381535038932147,1.1273637374860956,-3.2014460511679643,1.0459955506117908
597,2025-01-02 08:57:00+00:00,21379.5,Long,830,2025-01-02 12:50:00+00:00,21441.5,PivotExitLong,62.0,122.1,215.5,233,1.1273637374860956,-1.4278086763070077,-1.328865406006674,2.721857619577308
830,2025-01-02 12:50:00+00:00,21441.5,Short,884,2025-01-02 13:44:00+00:00,21456.5,PivotExitShort,-15.0,-31.9,61.0,54,-1.4278086763070077,1.1693548387096775,-2.1140155728587318,0.9802558398220245
884,2025-01-02 13:44:00+00:00,21456.5,Long,899,2025-01-02 13:59:00+00:00,21413.5,PivotExitLong,-43.0,-87.9,8.0,15,1.1693548387096775,-0.6803114571746385,-0.4399888765294772,1.285761957730812
899,2025-01-02 13:59:00+00:00,21413.5,Short,946,2025-01-02 14:46:00+00:00,21222.75,PivotExitShort,190.75,379.6,473.5,47,-0.6803114571746385,-7.449499443826474,-7.697219132369299,-0.4399888765294772
946,2025-01-02 14:46:00+00:00,21222.75,Long,978,2025-01-02 15:18:00+00:00,21390.0,PivotExitLong,167.25,332.6,430.0,32,-7.449499443826474,3.439265850945495,-7.623804226918798,9.21774193548387
978,2025-01-02 15:18:00+00:00,21390.0,Short,1009,2025-01-02 15:49:00+00:00,21274.25,PivotExitShort,115.75,229.6,337.5,31,3.439265850945495,-1.9023915461624026,-7.572747497219132,4.210233592880979
1009,2025-01-02 15:49:00+00:00,21274.25,Long,1023,2025-01-02 16:03:00+00:00,21240.25,PivotExitLong,-34.0,-69.9,83.5,14,-1.9023915461624026,1.0244716351501668,-2.7058398220244717,1.7162958843159066
1023,2025-01-02 16:03:00+00:00,21240.25,Short,1035,2025-01-02 16:15:00+00:00,21250.0,PivotExitShort,-9.75,-21.4,74.5,12,1.0244716351501668,-2.4674082313681867,-2.26329254727475,1.375528364849833
1035,2025-01-02 16:15:00+00:00,21250.0,Long,1075,2025-01-02 16:55:00+00:00,21306.0,PivotExitLong,56.0,110.1,211.0,40,-2.4674082313681867,1.5737486095661846,-2.985483870967742,3.275695216907675
1075,2025-01-02 16:55:00+00:00,21306.0,Short,1094,2025-01-02 17:14:00+00:00,21339.75,PivotExitShort,-33.75,-69.4,32.5,19,1.5737486095661846,-0.6468854282536152,-0.6293103448275862,1.7478865406006674
1094,2025-01-02 17:14:00+00:00,21339.75,Long,1099,2025-01-02 17:19:00+00:00,21292.75,PivotExitLong,-47.0,-95.9,0.0,5,-0.6468854282536152,-0.8917686318131257,-0.9710789766407119,-0.5853170189098998
1099,2025-01-02 17:19:00+00:00,21292.75,Short,1132,2025-01-02 17:52:00+00:00,21053.25,PivotExitShort,239.5,477.1,583.5,33,-0.8917686318131257,-7.530812013348164,-11.223248053392659,-0.8917686318131257
1132,2025-01-02 17:52:00+00:00,21053.25,Long,1142,2025-01-02 18:02:00+00:00,21029.75,PivotExitLong,-23.5,-48.9,46.0,10,-7.530812013348164,-1.4709121245828698,-8.292602892102336,-1.6399332591768632
1142,2025-01-02 18:02:00+00:00,21029.75,Short,1148,2025-01-02 18:08:00+00:00,21061.25,PivotExitShort,-31.5,-64.9,43.0,6,-1.4709121245828698,-0.15611790878754173,-1.6399332591768632,-0.44482758620689655
1148,2025-01-02 18:08:00+00:00,21061.25,Long,1154,2025-01-02 18:14:00+00:00,21029.5,PivotExitLong,-31.75,-65.4,24.5,6,-0.15611790878754173,0.05050055617352614,-0.44482758620689655,0.19977753058954395
1154,2025-01-02 18:14:00+00:00,21029.5,Short,1170,2025-01-02 18:30:00+00:00,21064.25,PivotExitShort,-34.75,-71.4,24.5,16,0.05050055617352614,0.6008898776418242,-0.7772525027808677,0.5981090100111235
1170,2025-01-02 18:30:00+00:00,21064.25,Long,1172,2025-01-02 18:32:00+00:00,21000.0,PivotExitLong,-64.25,-130.4,0.0,2,0.6008898776418242,-0.06023359288097887,0.28292547274749724,0.6008898776418242
1172,2025-01-02 18:32:00+00:00,21000.0,Short,1185,2025-01-02 18:45:00+00:00,21063.75,PivotExitShort,-63.75,-129.4,0.5,13,-0.06023359288097887,-0.5056729699666296,-1.1027252502780867,0.28292547274749724
1185,2025-01-02 18:45:00+00:00,21063.75,Long,1189,2025-01-02 18:49:00+00:00,21014.25,PivotExitLong,-49.5,-100.9,0.0,4,-0.5056729699666296,-0.5037819799777531,-0.5271412680756395,-0.4317575083426029
1189,2025-01-02 18:49:00+00:00,21014.25,Short,1200,2025-01-02 19:00:00+00:00,21048.75,PivotExitShort,-34.5,-70.9,33.5,11,-0.5037819799777531,0.47030033370411567,-0.6763626251390433,0.2914349276974416
1200,2025-01-02 19:00:00+00:00,21048.75,Long,1236,2025-01-02 19:36:00+00:00,21069.5,PivotExitLong,20.75,39.6,135.0,36,0.47030033370411567,1.253893214682981,0.2914349276974416,2.8367630700778643
1236,2025-01-02 19:36:00+00:00,21069.5,Short,1249,2025-01-02 19:49:00+00:00,21131.0,PivotExitShort,-61.5,-124.9,1.5,13,1.253893214682981,-0.007842046718576195,-0.20478309232480535,1.253893214682981
1249,2025-01-02 19:49:00+00:00,21131.0,Long,1258,2025-01-02 19:58:00+00:00,21081.75,PivotExitLong,-49.25,-100.4,20.5,9,-0.007842046718576195,0.6117908787541713,-0.04293659621802002,0.707230255839822
1258,2025-01-02 19:58:00+00:00,21081.75,Short,1265,2025-01-02 20:05:00+00:00,21129.0,PivotExitShort,-47.25,-96.4,37.0,7,0.6117908787541713,0.3828698553948832,0.1917686318131257,0.6508342602892102
1265,2025-01-02 20:05:00+00:00,21129.0,Long,1315,2025-01-02 20:55:00+00:00,21156.5,EodExitLong,27.5,53.1,115.5,49,0.3828698553948832,0.2432146829810901,-0.6575639599555061,3.0304226918798665
1447,2025-01-03 00:07:00+00:00,21176.5,Long,1759,2025-01-03 05:19:00+00:00,21211.75,PivotExitLong,35.25,68.6,162.0,312,0.6422135706340378,-0.7499443826473859,-0.9375417130144605,2.1918798665183536
1759,2025-01-03 05:19:00+00:00,21211.75,Short,1921,2025-01-03 08:01:00+00:00,21260.0,PivotExitShort,-48.25,-98.4,4.0,162,-0.7499443826473859,0.6016129032258064,-1.0451612903225806,1.0720244716351501
1921,2025-01-03 08:01:00+00:00,21260.0,Long,1951,2025-01-03 08:31:00+00:00,21225.0,PivotExitLong,-35.0,-71.9,22.0,30,0.6016129032258064,-1.2521690767519467,-1.103281423804227,1.0390433815350388
1951,2025-01-03 08:31:00+00:00,21225.0,Short,1989,2025-01-03 09:09:00+00:00,21262.25,PivotExitShort,-37.25,-76.4,18.5,38,-1.2521690767519467,1.2832591768631814,-1.95706340378198,1.1382091212458287
1989,2025-01-03 09:09:00+00:00,21262.25,Long,2091,2025-01-03 10:51:00+00:00,21238.5,PivotExitLong,-23.75,-49.4,49.5,102,1.2832591768631814,-0.11067853170189099,-0.8049499443826473,1.91412680756396
2091,2025-01-03 10:51:00+00:00,21238.5,Short,2224,2025-01-03 13:04:00+00:00,21258.0,PivotExitShort,-19.5,-40.9,57.5,133,-0.11067853170189099,0.9205784204671857,-1.1441045606229143,0.899944382647386
2224,2025-01-03 13:04:00+00:00,21258.0,Long,2328,2025-01-03 14:48:00+00:00,21372.0,PivotExitLong,114.0,226.1,332.5,104,0.9205784204671857,5.3803670745272525,-1.6485539488320355,5.948164627363737
2328,2025-01-03 14:48:00+00:00,21372.0,Short,2336,2025-01-03 14:56:00+00:00,21363.25,PivotExitShort,8.75,15.6,108.0,8,5.3803670745272525,2.150500556173526,2.457842046718576,5.704505005561735
2336,2025-01-03 14:56:00+00:00,21363.25,Long,2352,2025-01-03 15:12:00+00:00,21377.0,PivotExitLong,13.75,25.6,125.0,16,2.150500556173526,0.43832035595105673,-0.3979977753058954,2.457842046718576
2352,2025-01-03 15:12:00+00:00,21377.0,Short,2365,2025-01-03 15:25:00+00:00,21322.5,PivotExitShort,54.5,107.1,213.0,13,0.43832035595105673,-3.502502780867631,-3.3021690767519467,0.7085650723025584
2365,2025-01-03 15:25:00+00:00,21322.5,Long,2409,2025-01-03 16:09:00+00:00,21351.5,PivotExitLong,29.0,56.1,157.5,44,-3.502502780867631,-0.04538375973303671,-3.8546162402669633,3.302280311457175
2409,2025-01-03 16:09:00+00:00,21351.5,Short,2422,2025-01-03 16:22:00+00:00,21398.0,PivotExitShort,-46.5,-94.9,12.5,13,-0.04538375973303671,0.08887652947719689,-0.6162402669632926,0.2289766407119021
2422,2025-01-03 16:22:00+00:00,21398.0,Long,2642,2025-01-03 20:02:00+00:00,21509.0,PivotExitLong,111.0,220.1,320.0,220,0.08887652947719689,-0.9809788654060067,-0.9401001112347053,4.285706340378198
2642,2025-01-03 20:02:00+00:00,21509.0,Short,2695,2025-01-03 20:55:00+00:00,21504.25,EodExitShort,4.75,7.6,53.5,52,-0.9809788654060067,-0.8438264738598442,-1.6089543937708566,0.09371523915461624
2821,2025-01-06 00:01:00+00:00,21529.25,Long,2860,2025-01-06 00:40:00+00:00,21486.0,PivotExitLong,-43.25,-88.4,3.5,39,0.6012791991101224,-0.8895439377085651,-1.3280311457174638,0.6012791991101224
2860,2025-01-06 00:40:00+00:00,21486.0,Short,3130,2025-01-06 05:10:00+00:00,21527.0,PivotExitShort,-41.0,-83.9,8.5,270,-0.8895439377085651,0.19944382647385983,-0.9380978865406007,0.982313681868743
3130,2025-01-06 05:10:00+00:00,21527.0,Long,3676,2025-01-06 14:16:00+00:00,21684.0,PivotExitLong,157.0,312.1,453.5,546,0.19944382647385983,-0.946384872080089,-0.924972191323693,2.22091212458287
3676,2025-01-06 14:16:00+00:00,21684.0,Short,3688,2025-01-06 14:28:00+00:00,21717.25,PivotExitShort,-33.25,-68.4,23.5,12,-0.946384872080089,-2.18642936596218,-2.665072302558398,-0.39938820912124584
3688,2025-01-06 14:28:00+00:00,21717.25,Long,3841,2025-01-06 17:01:00+00:00,21838.25,PivotExitLong,121.0,240.1,352.5,153,-2.18642936596218,-0.9364849833147942,-2.391434927697442,5.492769744160178
3841,2025-01-06 17:01:00+00:00,21838.25,Short,4043,2025-01-06 20:23:00+00:00,21710.5,PivotExitShort,127.75,253.6,363.0,202,-0.9364849833147942,1.0170189098998887,-2.7615127919911013,0.8936596218020022
4043,2025-01-06 20:23:00+00:00,21710.5,Long,4075,2025-01-06 20:55:00+00:00,21739.5,EodExitLong,29.0,56.1,71.5,31,1.0170189098998887,-0.3760845383759733,-0.5804783092324806,2.138375973303671
4372,2025-01-07 02:52:00+00:00,21735.25,Short,4632,2025-01-07 07:12:00+00:00,21724.5,PivotExitShort,10.75,19.6,121.5,260,-1.3411568409343715,0.8414349276974415,-1.6876529477196884,0.867853170189099
4632,2025-01-07 07:12:00+00:00,21724.5,Long,4801,2025-01-07 10:01:00+00:00,21723.0,PivotExitLong,-1.5,-4.9,94.5,169,0.8414349276974415,-1.3661846496106784,-1.3234149054505007,2.026140155728587
4801,2025-01-07 10:01:00+00:00,21723.0,Short,4821,2025-01-07 10:21:00+00:00,21765.75,PivotExitShort,-42.75,-87.4,7.5,20,-1.3661846496106784,1.267463848720801,-1.5564516129032258,1.1993882091212458
4821,2025-01-07 10:21:00+00:00,21765.75,Long,4914,2025-01-07 11:54:00+00:00,21725.25,PivotExitLong,-40.5,-82.9,9.0,93,1.267463848720801,-1.1174082313681868,-1.1841490545050055,1.614182424916574
4914,2025-01-07 11:54:00+00:00,21725.25,Short,5038,2025-01-07 13:58:00+00:00,21769.25,PivotExitShort,-44.0,-89.9,3.0,124,-1.1174082313681868,0.9291991101223582,-1.142880978865406,1.0779199110122357
5038,2025-01-07 13:58:00+00:00,21769.25,Long,5075,2025-01-07 14:35:00+00:00,21749.25,PivotExitLong,-20.0,-41.9,51.5,37,0.9291991101223582,-0.8516685205784205,-0.5491101223581758,1.774638487208009
5075,2025-01-07 14:35:00+00:00,21749.25,Short,5084,2025-01-07 14:44:00+00:00,21749.75,PivotExitShort,-0.5,-2.9,94.5,9,-0.8516685205784205,-2.3481646273637375,-2.5664071190211346,-0.5491101223581758
5084,2025-01-07 14:44:00+00:00,21749.75,Long,5097,2025-01-07 14:57:00+00:00,21735.0,PivotExitLong,-14.75,-31.4,82.0,13,-2.3481646273637375,-0.40489432703003336,-2.5084538375973304,-0.3867630700778643
5097,2025-01-07 14:57:00+00:00,21735.0,Short,5122,2025-01-07 15:22:00+00:00,21594.0,PivotExitShort,141.0,280.1,399.5,25,-0.40489432703003336,-7.067463848720801,-9.050667408231368,-0.3867630700778643
5122,2025-01-07 15:22:00+00:00,21594.0,Long,5130,2025-01-07 15:30:00+00:00,21576.75,PivotExitLong,-17.25,-36.4,75.0,8,-7.067463848720801,-0.7866518353726363,-7.859121245828699,-0.9078976640711902
5130,2025-01-07 15:30:00+00:00,21576.75,Short,5153,2025-01-07 15:53:00+00:00,21476.0,PivotExitShort,100.75,199.6,317.5,23,-0.7866518353726363,-6.391323692992214,-7.468687430478309,-0.7866518353726363
5153,2025-01-07 15:53:00+00:00,21476.0,Long,5173,2025-01-07 16:13:00+00:00,21506.75,PivotExitLong,30.75,59.6,150.5,20,-6.391323692992214,3.7416017797552836,-6.816017797552837,4.7012235817575085
5173,2025-01-07 16:13:00+00:00,21506.75,Short,5189,2025-01-07 16:29:00+00:00,21570.25,PivotExitShort,-63.5,-128.9,0.0,16,3.7416017797552836,0.24182424916573972,-0.4174638487208009,3.9731368186874305
5189,2025-01-07 16:29:00+00:00,21570.25,Long,5191,2025-01-07 16:31:00+00:00,21522.5,PivotExitLong,-47.75,-97.4,0.0,2,0.24182424916573972,0.33414905450500554,-0.03670745272525028,0.3248053392658509
5191,2025-01-07 16:31:00+00:00,21522.5,Short,5200,2025-01-07 16:40:00+00:00,21542.5,PivotExitShort,-20.0,-41.9,59.5,9,0.33414905450500554,0.3231924360400445,-0.14221357063403783,0.4878754171301446
5200,2025-01-07 16:40:00+00:00,21542.5,Long,5205,2025-01-07 16:45:00+00:00,21504.0,PivotExitLong,-38.5,-78.9,16.5,5,0.3231924360400445,-0.4663515016685206,-0.28448275862068967,0.3231924360400445
5205,2025-01-07 16:45:00+00:00,21504.0,Short,5254,2025-01-07 17:34:00+00:00,21463.25,PivotExitShort,40.75,79.6,181.5,49,-0.4663515016685206,-0.19794215795328143,-3.9449944382647386,0.4850389321468298
5254,2025-01-07 17:34:00+00:00,21463.25,Long,5265,2025-01-07 17:45:00+00:00,21418.5,PivotExitLong,-44.75,-91.4,0.0,11,-0.19794215795328143,-1.0851501668520578,-1.0726362625139043,-0.19794215795328143
5265,2025-01-07 17:45:00+00:00,21418.5,Short,5280,2025-01-07 18:00:00+00:00,21445.5,PivotExitShort,-27.0,-55.9,51.0,15,-1.0851501668520578,-0.8757508342602892,-1.435428253615128,-1.0452725250278088
5280,2025-01-07 18:00:00+00:00,21445.5,Long,5318,2025-01-07 18:38:00+00:00,21462.75,PivotExitLong,17.25,32.6,137.0,38,-0.8757508342602892,-0.13848720800889877,-1.1151279199110122,3.5982758620689657
5318,2025-01-07 18:38:00+00:00,21462.75,Short,5455,2025-01-07 20:55:00+00:00,21358.25,EodExitShort,104.5,207.1,356.5,136,-0.13848720800889877,1.2978865406006674,-3.146607341490545,0.8784204671857619
5873,2025-01-08 04:53:00+00:00,21389.25,Short,5950,2025-01-08 06:10:00+00:00,21434.25,PivotExitShort,-45.0,-91.9,0.0,77,-0.5126807563959955,0.3903781979977753,-0.9333147942157953,0.8485539488320356
5950,2025-01-08 06:10:00+00:00,21434.25,Long,6002,2025-01-08 07:02:00+00:00,21386.0,PivotExitLong,-48.25,-98.4,0.0,52,0.3903781979977753,-0.43047830923248054,-0.9206896551724137,0.39221357063403783
6002,2025-01-08 07:02:00+00:00,21386.0,Short,6079,2025-01-08 08:19:00+00:00,21408.5,PivotExitShort,-22.5,-46.9,46.0,77,-0.43047830923248054,0.5567296996662959,-1.213959955506118,0.5566740823136819
6079,2025-01-08 08:19:00+00:00,21408.5,Long,6267,2025-01-08 11:27:00+00:00,21392.75,PivotExitLong,-15.75,-33.4,76.5,188,0.5567296996662959,-1.7148498331479423,-1.5692436040044493,0.8888765294771969
6267,2025-01-08 11:27:00+00:00,21392.75,Short,6289,2025-01-08 11:49:00+00:00,21342.75,PivotExitShort,50.0,98.1,210.5,22,-1.7148498331479423,-3.8865962180200224,-5.403893214682981,-1.5692436040044493
6289,2025-01-08 11:49:00+00:00,21342.75,Long,6306,2025-01-08 12:06:00+00:00,21317.75,PivotExitLong,-25.0,-51.9,48.5,17,-3.8865962180200224,1.3051724137931036,-4.314293659621802,1.675472747497219
6306,2025-01-08 12:06:00+00:00,21317.75,Short,6338,2025-01-08 12:38:00+00:00,21276.0,PivotExitShort,41.75,81.6,180.5,32,1.3051724137931036,-2.9634593993325917,-3.975973303670745,1.3328698553948832
6338,2025-01-08 12:38:00+00:00,21276.0,Long,6369,2025-01-08 13:09:00+00:00,21297.0,PivotExitLong,21.0,40.1,138.5,31,-2.9634593993325917,1.7155172413793103,-3.4808676307007786,1.5481646273637375
6369,2025-01-08 13:09:00+00:00,21297.0,Short,6384,2025-01-08 13:24:00+00:00,21360.0,PivotExitShort,-63.0,-127.9,0.0,15,1.7155172413793103,2.5480533926585096,1.5481646273637375,2.645606229143493
6384,2025-01-08 13:24:00+00:00,21360.0,Long,6395,2025-01-08 13:35:00+00:00,21325.25,PivotExitLong,-34.75,-71.4,53.0,11,2.5480533926585096,2.3485539488320355,1.9159621802002225,2.653281423804227
6395,2025-01-08 13:35:00+00:00,21325.25,Short,6416,2025-01-08 13:56:00+00:00,21367.5,PivotExitShort,-42.25,-86.4,11.0,21,2.3485539488320355,-0.5948832035595105,-1.3846496106785318,2.5221913236929923
6416,2025-01-08 13:56:00+00:00,21367.5,Long,6436,2025-01-08 14:16:00+00:00,21335.25,PivotExitLong,-32.25,-66.4,29.0,20,-0.5948832035595105,-0.02903225806451613,-0.8981646273637375,1.6971635150166853
6436,2025-01-08 14:16:00+00:00,21335.25,Short,6455,2025-01-08 14:35:00+00:00,21371.75,PivotExitShort,-36.5,-74.9,18.5,19,-0.02903225806451613,0.03242491657397108,-1.4687430478309234,0.19060066740823137
6455,2025-01-08 14:35:00+00:00,21371.75,Long,6459,2025-01-08 14:39:00+00:00,21323.75,PivotExitLong,-48.0,-97.9,0.0,4,0.03242491657397108,-0.2826473859844271,-0.14944382647385984,0.11167964404894327
6459,2025-01-08 14:39:00+00:00,21323.75,Short,6465,2025-01-08 14:45:00+00:00,21355.75,PivotExitShort,-32.0,-65.9,46.0,6,-0.2826473859844271,-0.13665183537263625,-0.39115684093437153,-0.031201334816462735
6465,2025-01-08 14:45:00+00:00,21355.75,Long,6473,2025-01-08 14:53:00+00:00,21321.0,PivotExitLong,-34.75,-71.4,44.5,8,-0.13665183537263625,-0.299944382647386,-0.2916017797552837,0.24165739710789766
6473,2025-01-08 14:53:00+00:00,21321.0,Short,6477,2025-01-08 14:57:00+00:00,21343.0,PivotExitShort,-22.0,-45.9,51.5,4,-0.299944382647386,-0.5527252502780867,-0.5375417130144605,0.009121245828698554
6477,2025-01-08 14:57:00+00:00,21343.0,Long,6489,2025-01-08 15:09:00+00:00,21351.5,PivotExitLong,8.5,15.1,109.5,12,-0.5527252502780867,1.4754727474972191,-0.5527252502780867,1.914015572858732
6489,2025-01-08 15:09:00+00:00,21351.5,Short,6500,2025-01-08 15:20:00+00:00,21289.5,PivotExitShort,62.0,122.1,214.5,11,1.4754727474972191,-3.2047274749721915,-2.9915461624026696,1.7810901001112347
6500,2025-01-08 15:20:00+00:00,21289.5,Long,6523,2025-01-08 15:43:00+00:00,21318.25,PivotExitLong,28.75,55.6,148.5,23,-3.2047274749721915,2.856896551724138,-4.081145717463849,3.0341490545050056
6523,2025-01-08 15:43:00+00:00,21318.25,Short,6533,2025-01-08 15:53:00+00:00,21362.25,PivotExitShort,-44.0,-89.9,38.0,10,2.856896551724138,1.1389877641824249,1.2081757508342603,3.0341490545050056
6533,2025-01-08 15:53:00+00:00,21362.25,Long,6546,2025-01-08 16:06:00+00:00,21315.5,PivotExitLong,-46.75,-95.4,0.0,13,1.1389877641824249,0.14972191323692993,0.2421579532814238,1.6373192436040045
6546,2025-01-08 16:06:00+00:00,21315.5,Short,6551,2025-01-08 16:11:00+00:00,21343.5,PivotExitShort,-28.0,-57.9,41.0,5,0.14972191323692993,0.27869855394883203,0.14972191323692993,0.27402669632925475
6551,2025-01-08 16:11:00+00:00,21343.5,Long,6603,2025-01-08 17:03:00+00:00,21360.0,PivotExitLong,16.5,31.1,142.0,52,0.27869855394883203,-0.46763070077864294,-0.642880978865406,2.5817018909899887
6603,2025-01-08 17:03:00+00:00,21360.0,Short,6642,2025-01-08 17:42:00+00:00,21231.0,PivotExitShort,129.0,256.1,357.0,39,-0.46763070077864294,-3.2512235817575084,-5.5532814238042265,-0.04471635150166852
6642,2025-01-08 17:42:00+00:00,21231.0,Long,6708,2025-01-08 18:48:00+00:00,21346.75,PivotExitLong,115.75,229.6,327.0,66,-3.2512235817575084,0.05817575083426029,-3.6304226918798665,4.354060066740823
6708,2025-01-08 18:48:00+00:00,21346.75,Short,6727,2025-01-08 19:07:00+00:00,21342.75,PivotExitShort,4.0,6.1,106.5,19,0.05817575083426029,-2.304338153503893,-3.070745272525028,0.23081201334816462
6727,2025-01-08 19:07:00+00:00,21342.75,Long,6733,2025-01-08 19:13:00+00:00,21343.75,PivotExitLong,1.0,0.10000000000000009,95.5,6,-2.304338153503893,0.3900444938820912,-2.6266963292547274,0.1560066740823137
6733,2025-01-08 19:13:00+00:00,21343.75,Short,6739,2025-01-08 19:19:00+00:00,21375.25,PivotExitShort,-31.5,-64.9,29.5,6,0.3900444938820912,2.354115684093437,0.1560066740823137,2.0257508342602892
6739,2025-01-08 19:19:00+00:00,21375.25,Long,6752,2025-01-08 19:32:00+00:00,21373.5,PivotExitLong,-1.75,-5.4,100.5,13,2.354115684093437,2.265294771968854,2.0257508342602892,3.216796440489433
6752,2025-01-08 19:32:00+00:00,21373.5,Short,6804,2025-01-08 20:24:00+00:00,21351.0,PivotExitShort,22.5,43.1,139.5,52,2.265294771968854,-0.14304783092324805,-2.6206340378197996,2.746996662958843
6804,2025-01-08 20:24:00+00:00,21351.0,Long,6835,2025-01-08 20:55:00+00:00,21354.25,EodExitLong,3.25,4.6,3.0,30,-0.14304783092324805,0.15650723025583982,-0.48476084538375974,0.79265850945495
6972,2025-01-09 00:12:00+00:00,21303.75,Short,7050,2025-01-09 01:30:00+00:00,21324.0,PivotExitShort,-20.25,-42.4,60.5,78,-0.8995550611790879,0.22975528364849834,-1.3010011123470522,1.3655728587319245
7050,2025-01-09 01:30:00+00:00,21324.0,Long,7208,2025-01-09 04:08:00+00:00,21301.0,PivotExitLong,-23.0,-47.9,46.0,158,0.22975528364849834,-1.14293659621802,-1.1456618464961068,0.985817575083426
7208,2025-01-09 04:08:00+00:00,21301.0,Short,7466,2025-01-09 08:26:00+00:00,21272.75,PivotExitShort,28.25,54.6,150.5,258,-1.14293659621802,0.8979421579532815,-1.7652391546162403,0.728476084538376
7466,2025-01-09 08:26:00+00:00,21272.75,Long,7664,2025-01-09 11:44:00+00:00,21278.5,PivotExitLong,5.75,9.6,112.5,198,0.8979421579532815,-0.4961624026696329,-1.4650166852057842,1.9014460511679645
7664,2025-01-09 11:44:00+00:00,21278.5,Short,7748,2025-01-09 13:08:00+00:00,21324.75,PivotExitShort,-46.25,-94.4,0.0,84,-0.4961624026696329,1.078197997775306,-0.6325361512791992,0.9635150166852058
7748,2025-01-09 13:08:00+00:00,21324.75,Long,7805,2025-01-09 14:05:00+00:00,21280.75,PivotExitLong,-44.0,-89.9,15.5,57,1.078197997775306,-1.7744160177975528,-1.5754171301446052,1.21440489432703
7805,2025-01-09 14:05:00+00:00,21280.75,Short,7831,2025-01-09 23:01:00+00:00,21306.0,EodExitShort,-25.25,-52.4,24.0,25,-1.7744160177975528,1.0453281423804226,-2.1627919911012237,0.8293103448275863
7965,2025-01-10 01:15:00+00:00,21228.5,Long,8276,2025-01-10 06:26:00+00:00,21277.75,PivotExitLong,49.25,96.6,190.0,311,0.6073971078976641,-0.5634593993325918,-0.8480533926585094,1.2711345939933258
8276,2025-01-10 06:26:00+00:00,21277.75,Short,8331,2025-01-10 07:21:00+00:00,21281.25,PivotExitShort,-3.5,-8.9,84.5,55,-0.5634593993325918,1.0839265850945494,-1.2614015572858732,0.8887652947719689
8331,2025-01-10 07:21:00+00:00,21281.25,Long,8441,2025-01-10 09:11:00+00:00,21252.25,PivotExitLong,-29.0,-59.9,33.0,110,1.0839265850945494,-1.1683537263626251,-1.1442714126807565,1.7021134593993326
8441,2025-01-10 09:11:00+00:00,21252.25,Short,8528,2025-01-10 10:38:00+00:00,21304.0,PivotExitShort,-51.75,-105.4,0.0,87,-1.1683537263626251,0.6363737486095662,-1.1683537263626251,0.8430478309232481
8528,2025-01-10 10:38:00+00:00,21304.0,Long,8605,2025-01-10 11:55:00+00:00,21320.75,PivotExitLong,16.75,31.6,123.0,77,0.6363737486095662,-0.6117908787541713,-0.7775862068965518,2.157842046718576
8605,2025-01-10 11:55:00+00:00,21320.75,Short,8647,2025-01-10 12:37:00+00:00,21309.0,PivotExitShort,11.75,21.6,120.5,42,-0.6117908787541713,0.9546718576195773,-2.699777530589544,0.8187430478309232
8647,2025-01-10 12:37:00+00:00,21309.0,Long,8701,2025-01-10 13:31:00+00:00,21154.25,PivotExitLong,-154.75,-311.4,25.0,54,0.9546718576195773,-2.6288097886540602,-1.875472747497219,1.4368743047830923
8701,2025-01-10 13:31:00+00:00,21154.25,Short,8707,2025-01-10 13:37:00+00:00,21125.75,PivotExitShort,28.5,55.1,173.5,6,-2.6288097886540602,-7.326751946607342,-6.87686318131257,-1.875472747497219
8707,2025-01-10 13:37:00+00:00,21125.75,Long,8721,2025-01-10 13:51:00+00:00,21109.0,PivotExitLong,-16.75,-35.4,58.0,14,-7.326751946607342,-6.5568965517241375,-8.175083426028921,-6.808008898776419
8721,2025-01-10 13:51:00+00:00,21109.0,Short,8725,2025-01-10 13:55:00+00:00,21150.5,PivotExitShort,-41.5,-84.9,19.0,4,-6.5568965517241375,-4.002447163515017,-6.808008898776419,-4.829755283648498
8725,2025-01-10 13:55:00+00:00,21150.5,Long,8731,2025-01-10 14:01:00+00:00,21096.75,PivotExitLong,-53.75,-109.4,0.0,6,-4.002447163515017,0.3304226918798665,-4.829755283648498,0.1657397107897664
8731,2025-01-10 14:01:00+00:00,21096.75,Short,8734,2025-01-10 14:04:00+00:00,21145.25,PivotExitShort,-48.5,-98.9,0.0,3,0.3304226918798665,0.22736373748609567,0.16529477196885428,0.43648498331479424
8734,2025-01-10 14:04:00+00:00,21145.25,Long,8762,2025-01-10 14:32:00+00:00,21141.25,PivotExitLong,-4.0,-9.9,95.5,28,0.22736373748609567,0.10139043381535039,0.1432703003337041,2.843159065628476
