day,idx,parent_chain,shape,parent_shape,length_min,subshape_id
2025_06_10,0,1/0/1/2,NOISE,STEEP_LINEAR_DOWN,1.33,0
2025_02_21,0,3/2/1/4,NOISE,STEEP_LINEAR_DOWN,1.83,0
2025_05_23,0,6/0/4/0,NOISE,STEEP_LINEAR_DOWN,1.67,0
2025_06_10,3,3/1/1/1,NOISE,STEEP_LINEAR_DOWN,1.33,0
2025_07_22,0,9/1/0/1,NOISE,STEEP_LINEAR_DOWN,1.42,0
2025_03_05,0,2/0/0/0,NOISE,STEEP_LINEAR_DOWN,2.67,0
2025_05_14,2,2/0/1/1,NOISE,STEEP_LINEAR_DOWN,1.83,0
2025_04_04,1,1/0/3/3,NOISE,STEEP_LINEAR_DOWN,1.5,0
2025_12_17,3,2/0/0/2,NOISE,STEEP_LINEAR_DOWN,1.67,0
2025_10_09,0,5/0/1/2,NOISE,STEEP_LINEAR_DOWN,1.67,0
2025_10_01,4,3/1/1/1,NOISE,STEEP_LINEAR_DOWN,0.83,0
2025_11_03,2,1/0/4/0,NOISE,STEEP_LINEAR_DOWN,1.58,0
2025_05_13,0,1/0/6/0,NOISE,STEEP_LINEAR_DOWN,2.67,0
2025_09_16,0,1/4/0/1,NOISE,STEEP_LINEAR_DOWN,2.58,0
2025_10_13,3,5/1/2/10,NOISE,STEEP_LINEAR_DOWN,0.92,0
2025_12_18,4,4/1/1/0,NOISE,STEEP_LINEAR_DOWN,1.57,0
2025_11_12,0,0/0/0/1,NOISE,STEEP_LINEAR_DOWN,1.33,0
2025_08_01,0,2/0/6/4,NOISE,STEEP_LINEAR_DOWN,3.67,0
2025_07_07,0,2/0/0/4,NOISE,STEEP_LINEAR_DOWN,5.33,0
2025_12_01,2,3/0/1/0,NOISE,STEEP_LINEAR_DOWN,1.33,0
2025_05_13,3,4/2/2/4,NOISE,STEEP_LINEAR_DOWN,1.83,0
2025_08_27,1,4/1/0/6,NOISE,STEEP_LINEAR_DOWN,1.92,0
2026_02_18,3,2/6/0/11,NOISE,STEEP_LINEAR_DOWN,1.93,0
2025_02_25,1,3/5/0/0,NOISE,STEEP_LINEAR_DOWN,4.75,0
2025_03_06,0,2/2/0/1,NOISE,STEEP_LINEAR_DOWN,2.33,0
2025_04_14,7,6/1/0/4,NOISE,STEEP_LINEAR_DOWN,1.25,0
2026_02_23,2,2/0/2/2,NOISE,STEEP_LINEAR_DOWN,1.58,0
2025_03_05,2,2/0/0/0,NOISE,STEEP_LINEAR_DOWN,1.33,0
2025_04_03,3,6/0/4/0,NOISE,STEEP_LINEAR_DOWN,3.33,0
2025_12_03,0,4/1/2/0,NOISE,STEEP_LINEAR_DOWN,1.58,0
2025_10_20,7,0/0/1/0,NOISE,STEEP_LINEAR_DOWN,1.33,0
2025_11_14,2,3/6/5/3,NOISE,STEEP_LINEAR_DOWN,0.92,0
2025_08_26,5,7/3/2/0,NOISE,STEEP_LINEAR_DOWN,2.67,0
2025_02_07,0,1/1/3/8,NOISE,STEEP_LINEAR_DOWN,3.92,0
2026_03_18,4,1/0/0/0,NOISE,STEEP_LINEAR_DOWN,1.87,0
2025_04_16,0,5/0/4/0,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_07_16,3,5/2/2/1,NOISE,STEEP_LINEAR_DOWN,4.75,0
2025_05_30,10,6/0/0/2,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_06_11,1,5/4/0/5,NOISE,STEEP_LINEAR_DOWN,1.17,0
2026_01_30,7,1/0/0/0,NOISE,STEEP_LINEAR_DOWN,1.92,0
2026_02_18,1,2/2/5/0,NOISE,STEEP_LINEAR_DOWN,3.07,0
2026_02_09,1,2/1/5/6,NOISE,STEEP_LINEAR_DOWN,2.92,0
2025_05_16,2,4/1/0/1,NOISE,STEEP_LINEAR_DOWN,2.0,0
2026_03_03,0,4/1/1/1,NOISE,STEEP_LINEAR_DOWN,1.25,0
2026_02_06,0,1/1/3/0,NOISE,STEEP_LINEAR_DOWN,2.08,0
2025_01_23,0,3/3/0/1,NOISE,STEEP_LINEAR_DOWN,2.08,0
2025_08_22,0,4/1/0/0,NOISE,STEEP_LINEAR_DOWN,2.75,0
2025_03_13,2,1/0/2/12,NOISE,STEEP_LINEAR_DOWN,1.08,0
2025_04_01,1,5/1/3/1,NOISE,STEEP_LINEAR_DOWN,0.58,0
2025_09_09,2,1/0/1/0,NOISE,STEEP_LINEAR_DOWN,3.42,0
2025_01_16,9,3/9/0/1,NOISE,STEEP_LINEAR_DOWN,2.58,0
2025_10_28,0,3/2/0/2,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_10_06,0,2/0/3/2,NOISE,STEEP_LINEAR_DOWN,1.5,0
2025_08_19,2,3/9/0/0,NOISE,STEEP_LINEAR_DOWN,1.92,0
2025_12_17,6,0/2/0/0,NOISE,STEEP_LINEAR_DOWN,3.72,0
2026_01_19,5,4/1/0/1,NOISE,STEEP_LINEAR_DOWN,2.67,0
2025_10_22,0,3/0/5/3,NOISE,STEEP_LINEAR_DOWN,1.83,0
2025_01_29,3,1/4/3/0,NOISE,STEEP_LINEAR_DOWN,2.0,0
2025_05_29,0,6/6/0/0,NOISE,STEEP_LINEAR_DOWN,1.67,0
2025_04_30,0,0/1/0/0,NOISE,STEEP_LINEAR_DOWN,1.83,0
2025_03_04,0,3/1/3/4,NOISE,STEEP_LINEAR_DOWN,1.83,0
2025_01_03,0,2/0/1/2,NOISE,STEEP_LINEAR_DOWN,2.25,0
2026_01_14,0,6/0/3/6,NOISE,STEEP_LINEAR_DOWN,5.5,0
2025_01_02,2,2/3/3/0,NOISE,STEEP_LINEAR_DOWN,1.42,0
2025_11_06,0,0/1/2/2,NOISE,STEEP_LINEAR_DOWN,1.0,0
2025_07_08,5,5/1/0/0,NOISE,STEEP_LINEAR_DOWN,1.67,0
2025_07_11,7,2/4/2/0,NOISE,STEEP_LINEAR_DOWN,1.83,0
2025_03_04,0,2/2/0/3,NOISE,STEEP_LINEAR_DOWN,1.83,0
2026_03_06,0,2/5/2/1,NOISE,STEEP_LINEAR_DOWN,1.17,0
2025_04_09,1,2/0/1/1,NOISE,STEEP_LINEAR_DOWN,0.17,0
2025_08_07,0,2/3/3/0,NOISE,STEEP_LINEAR_DOWN,4.25,0
2025_02_11,3,0/1/0/1,NOISE,STEEP_LINEAR_DOWN,0.92,0
2025_05_28,4,1/2/0/0,NOISE,STEEP_LINEAR_DOWN,1.25,0
2026_03_02,0,4/0/1/0,NOISE,STEEP_LINEAR_DOWN,3.33,0
2025_12_05,1,6/0/1/1,NOISE,STEEP_LINEAR_DOWN,1.25,0
2026_01_19,1,3/2/3/3,NOISE,STEEP_LINEAR_DOWN,0.57,0
2025_11_18,0,2/3/0/0,NOISE,STEEP_LINEAR_DOWN,1.33,0
2025_04_11,0,2/0/6/4,NOISE,STEEP_LINEAR_DOWN,1.83,0
2025_10_27,0,4/0/2/6,NOISE,STEEP_LINEAR_DOWN,2.0,0
2025_07_17,2,5/3/2/0,NOISE,STEEP_LINEAR_DOWN,2.17,0
2025_01_22,3,3/9/1/0,NOISE,STEEP_LINEAR_DOWN,1.5,0
2026_03_03,0,4/2/1/1,NOISE,STEEP_LINEAR_DOWN,1.83,0
2025_11_10,1,3/2/0/0,NOISE,STEEP_LINEAR_DOWN,0.75,0
2025_01_22,1,4/1/0/4,NOISE,STEEP_LINEAR_DOWN,2.58,0
2025_03_11,2,2/5/1/3,NOISE,STEEP_LINEAR_DOWN,1.58,0
2025_01_09,2,5/0/2/1,NOISE,STEEP_LINEAR_DOWN,0.25,0
2025_11_23,0,0/1/0/1,NOISE,STEEP_LINEAR_DOWN,1.17,0
2025_01_13,3,2/0/0/3,NOISE,STEEP_LINEAR_DOWN,2.58,0
2026_02_05,0,5/0/1/1,NOISE,STEEP_LINEAR_DOWN,2.42,0
2025_06_17,1,5/2/0/4,NOISE,STEEP_LINEAR_DOWN,1.5,0
2025_03_20,8,2/2/0/5,NOISE,STEEP_LINEAR_DOWN,2.58,0
2025_09_04,2,3/2/0/4,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_03_17,6,1/0/4/0,NOISE,STEEP_LINEAR_DOWN,2.67,0
2025_03_10,3,2/0/0/0,NOISE,STEEP_LINEAR_DOWN,2.08,0
2025_09_12,5,4/6/3/2,NOISE,STEEP_LINEAR_DOWN,1.58,0
2025_05_23,3,5/0/5/0,NOISE,STEEP_LINEAR_DOWN,1.75,0
2025_04_24,0,4/2/15/0,NOISE,STEEP_LINEAR_DOWN,1.5,0
2025_07_16,9,5/2/2/5,NOISE,STEEP_LINEAR_DOWN,1.5,0
2026_02_13,7,6/1/1/8,NOISE,STEEP_LINEAR_DOWN,1.42,0
2025_04_09,2,4/0/3/0,NOISE,STEEP_LINEAR_DOWN,1.67,0
2025_10_27,7,2/7/0/0,NOISE,STEEP_LINEAR_DOWN,2.08,0
2025_10_30,0,8/0/4/3,NOISE,STEEP_LINEAR_DOWN,1.25,0
2026_01_08,2,1/1/0/0,NOISE,STEEP_LINEAR_DOWN,0.15,0
2025_04_04,5,3/6/1/1,NOISE,STEEP_LINEAR_DOWN,2.42,0
2025_11_05,0,4/3/0/4,NOISE,STEEP_LINEAR_DOWN,1.17,0
2025_10_01,2,2/1/2/0,NOISE,STEEP_LINEAR_DOWN,2.25,0
2025_02_20,0,1/7/1/2,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_02_10,3,4/4/3/0,NOISE,STEEP_LINEAR_DOWN,1.83,0
2025_10_30,0,1/0/2/0,NOISE,STEEP_LINEAR_DOWN,1.83,0
2025_07_31,3,4/0/2/6,NOISE,STEEP_LINEAR_DOWN,0.92,0
2025_08_14,2,3/0/1/0,NOISE,STEEP_LINEAR_DOWN,1.08,0
2025_09_11,0,1/1/1/0,NOISE,STEEP_LINEAR_DOWN,4.33,0
2026_01_12,0,4/6/12/0,NOISE,STEEP_LINEAR_DOWN,0.5,0
2025_10_10,3,7/0/4/0,NOISE,STEEP_LINEAR_DOWN,1.08,0
2025_02_25,1,1/0/0/2,NOISE,STEEP_LINEAR_DOWN,0.17,0
2025_06_13,5,1/0/1/1,NOISE,STEEP_LINEAR_DOWN,1.5,0
2025_12_09,4,1/4/2/0,NOISE,STEEP_LINEAR_DOWN,3.5,0
2026_02_27,0,5/3/1/2,NOISE,STEEP_LINEAR_DOWN,1.5,0
2025_03_12,2,9/0/3/3,NOISE,STEEP_LINEAR_DOWN,2.25,0
2025_02_21,5,3/0/0/5,NOISE,STEEP_LINEAR_DOWN,1.0,0
2025_04_14,1,4/0/7/0,NOISE,STEEP_LINEAR_DOWN,1.58,0
2026_03_02,2,5/0/0/5,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_01_09,5,2/2/2/5,NOISE,STEEP_LINEAR_DOWN,1.33,0
2026_01_30,0,4/0/0/9,NOISE,STEEP_LINEAR_DOWN,1.9,0
2025_11_18,7,5/2/0/6,NOISE,STEEP_LINEAR_DOWN,0.75,0
2025_12_04,0,11/0/0/0,NOISE,STEEP_LINEAR_DOWN,2.58,0
2025_07_28,5,3/3/0/4,NOISE,STEEP_LINEAR_DOWN,4.08,0
2026_02_02,1,0/1/0/0,NOISE,STEEP_LINEAR_DOWN,1.03,0
2025_12_19,0,0/0/0/2,NOISE,STEEP_LINEAR_DOWN,14.7,0
2026_02_16,0,2/1/1/1,NOISE,STEEP_LINEAR_DOWN,7.63,0
2025_08_28,3,6/0/0/0,NOISE,STEEP_LINEAR_DOWN,3.42,0
2025_03_07,1,4/0/2/1,NOISE,STEEP_LINEAR_DOWN,0.92,0
2025_03_17,4,0/2/4/0,NOISE,STEEP_LINEAR_DOWN,1.75,0
2025_02_07,0,2/0/3/0,NOISE,STEEP_LINEAR_DOWN,5.92,0
2026_02_27,1,6/1/1/0,NOISE,STEEP_LINEAR_DOWN,1.5,0
2025_07_08,0,1/0/0/3,NOISE,STEEP_LINEAR_DOWN,1.58,0
2025_02_11,0,4/0/0/5,NOISE,STEEP_LINEAR_DOWN,1.83,0
2025_09_09,0,6/3/1/1,NOISE,STEEP_LINEAR_DOWN,2.17,0
2026_03_10,1,2/0/3/1,NOISE,STEEP_LINEAR_DOWN,1.33,0
2025_11_07,7,3/4/4/5,NOISE,STEEP_LINEAR_DOWN,1.58,0
2025_03_07,5,1/0/5/0,NOISE,STEEP_LINEAR_DOWN,5.75,0
2025_12_02,4,1/1/0/0,NOISE,STEEP_LINEAR_DOWN,2.17,0
2026_01_06,2,3/3/0/0,NOISE,STEEP_LINEAR_DOWN,0.92,0
2025_04_07,0,1/0/1/0,NOISE,STEEP_LINEAR_DOWN,4.0,0
2025_03_07,0,4/1/4/2,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_09_14,4,0/1/0/3,NOISE,STEEP_LINEAR_DOWN,3.67,0
2025_07_09,2,5/8/0/4,NOISE,STEEP_LINEAR_DOWN,1.83,0
2026_02_02,3,0/1/0/0,NOISE,STEEP_LINEAR_DOWN,1.2,0
2025_08_12,0,1/0/0/1,NOISE,STEEP_LINEAR_DOWN,1.42,0
2025_10_06,0,4/0/6/2,NOISE,STEEP_LINEAR_DOWN,3.42,0
2026_01_07,0,2/1/1/0,NOISE,STEEP_LINEAR_DOWN,3.52,0
2025_12_17,5,2/0/5/0,NOISE,STEEP_LINEAR_DOWN,0.83,0
2025_11_21,5,2/0/0/8,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_10_15,2,2/2/0/1,NOISE,STEEP_LINEAR_DOWN,2.92,0
2025_02_19,3,3/2/3/0,NOISE,STEEP_LINEAR_DOWN,2.42,0
2025_04_29,1,3/2/4/2,NOISE,STEEP_LINEAR_DOWN,1.42,0
2026_02_12,4,4/0/7/0,NOISE,STEEP_LINEAR_DOWN,1.42,0
2026_01_05,1,1/10/10/2,NOISE,STEEP_LINEAR_DOWN,2.42,0
2025_08_06,0,2/1/0/12,NOISE,STEEP_LINEAR_DOWN,1.17,0
2025_12_11,1,4/0/6/7,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_04_14,0,3/1/0/11,NOISE,STEEP_LINEAR_DOWN,1.67,0
2025_11_06,2,1/0/7/2,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_01_14,2,3/4/2/1,NOISE,STEEP_LINEAR_DOWN,3.33,0
2025_09_18,0,4/1/0/5,NOISE,STEEP_LINEAR_DOWN,1.58,0
2025_05_20,0,3/1/3/0,NOISE,STEEP_LINEAR_DOWN,1.42,0
2025_07_16,0,0/2/0/0,NOISE,STEEP_LINEAR_DOWN,2.08,0
2025_10_31,0,1/0/4/0,NOISE,STEEP_LINEAR_DOWN,1.42,0
2025_11_10,4,0/1/0/0,NOISE,STEEP_LINEAR_DOWN,1.33,0
2025_11_07,1,3/3/1/2,NOISE,STEEP_LINEAR_DOWN,0.83,0
2025_04_09,2,1/0/1/0,NOISE,STEEP_LINEAR_DOWN,2.0,0
2026_02_05,1,6/0/4/2,NOISE,STEEP_LINEAR_DOWN,0.17,0
2025_05_26,0,0/1/0/1,NOISE,STEEP_LINEAR_DOWN,3.08,0
2025_10_28,1,1/3/0/2,NOISE,STEEP_LINEAR_DOWN,2.0,0
2025_04_25,4,6/4/2/0,NOISE,STEEP_LINEAR_DOWN,1.17,0
2025_09_04,0,4/1/1/3,NOISE,STEEP_LINEAR_DOWN,1.08,0
2025_07_24,2,2/0/0/0,NOISE,STEEP_LINEAR_DOWN,2.58,0
2025_06_13,3,2/4/5/0,NOISE,STEEP_LINEAR_DOWN,0.75,0
2025_01_15,0,6/1/0/0,NOISE,STEEP_LINEAR_DOWN,2.75,0
2026_03_04,0,2/4/4/2,NOISE,STEEP_LINEAR_DOWN,1.5,0
2025_07_08,1,1/2/3/0,NOISE,STEEP_LINEAR_DOWN,1.08,0
2025_10_16,2,3/5/0/1,NOISE,STEEP_LINEAR_DOWN,1.08,0
2025_05_16,5,6/2/1/2,NOISE,STEEP_LINEAR_DOWN,1.0,0
2025_08_04,0,1/5/1/1,NOISE,STEEP_LINEAR_DOWN,2.08,0
2025_07_22,6,0/1/0/0,NOISE,STEEP_LINEAR_DOWN,7.25,0
2026_03_02,8,5/3/0/0,NOISE,STEEP_LINEAR_DOWN,1.58,0
2025_10_01,2,2/0/0/1,NOISE,STEEP_LINEAR_DOWN,3.5,0
2025_03_04,2,3/7/0/3,NOISE,STEEP_LINEAR_DOWN,3.33,0
2026_03_17,5,4/0/2/1,NOISE,STEEP_LINEAR_DOWN,1.27,0
2025_12_12,3,4/3/0/0,NOISE,STEEP_LINEAR_DOWN,3.13,0
2025_01_20,0,1/4/2/0,NOISE,STEEP_LINEAR_DOWN,2.08,0
2025_03_19,3,8/0/2/1,NOISE,STEEP_LINEAR_DOWN,1.92,0
2025_10_15,0,2/1/1/2,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_07_07,2,4/5/0/0,NOISE,STEEP_LINEAR_DOWN,1.5,0
2025_03_18,0,3/3/0/0,NOISE,STEEP_LINEAR_DOWN,3.5,0
2025_03_11,3,4/1/0/1,NOISE,STEEP_LINEAR_DOWN,2.75,0
2025_02_04,1,3/0/6/2,NOISE,STEEP_LINEAR_DOWN,2.0,0
2026_01_20,1,3/2/1/0,NOISE,STEEP_LINEAR_DOWN,1.33,0
2026_02_20,2,8/0/8/1,NOISE,STEEP_LINEAR_DOWN,1.17,0
2025_11_06,4,4/0/0/4,NOISE,STEEP_LINEAR_DOWN,1.08,0
2025_08_15,6,1/5/2/0,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_01_15,0,3/0/1/1,NOISE,STEEP_LINEAR_DOWN,6.0,0
2025_04_10,7,5/4/0/0,NOISE,STEEP_LINEAR_DOWN,2.92,0
2025_12_12,0,5/0/1/2,NOISE,STEEP_LINEAR_DOWN,1.17,0
2025_08_14,0,6/1/0/5,NOISE,STEEP_LINEAR_DOWN,1.83,0
2025_12_04,0,8/0/3/1,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_04_08,0,6/0/0/0,NOISE,STEEP_LINEAR_DOWN,1.17,0
2026_03_02,3,5/1/0/6,NOISE,STEEP_LINEAR_DOWN,1.58,0
2026_01_02,2,2/6/1/0,NOISE,STEEP_LINEAR_DOWN,2.58,0
2025_11_05,0,4/2/8/0,NOISE,STEEP_LINEAR_DOWN,2.25,0
2025_01_26,1,0/0/1/0,NOISE,STEEP_LINEAR_DOWN,3.67,0
2025_11_28,0,1/0/4/0,NOISE,STEEP_LINEAR_DOWN,1.5,0
2025_10_08,0,4/0/1/0,NOISE,STEEP_LINEAR_DOWN,1.92,0
2025_07_31,0,4/0/2/6,NOISE,STEEP_LINEAR_DOWN,2.75,0
2025_03_06,1,4/4/1/0,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_10_02,0,5/1/0/5,NOISE,STEEP_LINEAR_DOWN,1.5,0
2025_02_25,0,2/2/0/1,NOISE,STEEP_LINEAR_DOWN,3.33,0
2025_05_13,0,4/0/8/4,NOISE,STEEP_LINEAR_DOWN,1.5,0
2026_02_10,4,3/0/2/1,NOISE,STEEP_LINEAR_DOWN,0.5,0
2026_02_24,5,5/5/2/3,NOISE,STEEP_LINEAR_DOWN,2.42,0
2025_01_31,0,3/1/2/0,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_12_12,6,1/0/1/2,NOISE,STEEP_LINEAR_DOWN,3.27,0
2026_02_24,3,6/0/0/0,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_07_24,0,1/0/1/3,NOISE,STEEP_LINEAR_DOWN,1.5,0
2025_05_30,1,0/0/1/3,NOISE,STEEP_LINEAR_DOWN,3.08,0
2025_08_11,1,6/0/0/1,NOISE,STEEP_LINEAR_DOWN,2.08,0
2025_11_21,0,6/1/0/5,NOISE,STEEP_LINEAR_DOWN,1.25,0
2026_02_11,2,1/0/4/2,NOISE,STEEP_LINEAR_DOWN,2.12,0
2025_03_05,4,2/5/1/0,NOISE,STEEP_LINEAR_DOWN,1.5,0
2025_08_06,1,3/2/0/6,NOISE,STEEP_LINEAR_DOWN,0.67,0
2026_02_11,2,3/2/1/1,NOISE,STEEP_LINEAR_DOWN,1.5,0
2025_02_24,9,3/0/0/0,NOISE,STEEP_LINEAR_DOWN,7.33,0
2026_02_04,2,6/0/7/2,NOISE,STEEP_LINEAR_DOWN,0.75,0
2026_02_17,0,4/0/1/5,NOISE,STEEP_LINEAR_DOWN,2.73,0
2025_05_28,8,9/0/2/3,NOISE,STEEP_LINEAR_DOWN,1.17,0
2025_06_09,0,2/4/6/1,NOISE,STEEP_LINEAR_DOWN,1.67,0
2026_01_20,0,2/1/5/0,NOISE,STEEP_LINEAR_DOWN,3.08,0
2025_04_11,1,5/3/0/0,NOISE,STEEP_LINEAR_DOWN,1.42,0
2025_10_28,0,2/0/2/1,NOISE,STEEP_LINEAR_DOWN,1.75,0
2026_02_20,0,8/0/7/3,NOISE,STEEP_LINEAR_DOWN,2.5,0
2025_01_22,0,3/6/2/4,NOISE,STEEP_LINEAR_DOWN,2.08,0
2025_01_27,1,0/0/1/0,NOISE,STEEP_LINEAR_DOWN,1.75,0
2025_12_17,0,2/3/3/1,NOISE,STEEP_LINEAR_DOWN,1.02,0
2025_05_27,0,4/2/2/3,NOISE,STEEP_LINEAR_DOWN,1.17,0
2025_04_28,7,7/0/2/0,NOISE,STEEP_LINEAR_DOWN,1.0,0
2025_09_15,1,2/1/2/1,NOISE,STEEP_LINEAR_DOWN,1.5,0
2025_03_07,0,6/0/3/3,NOISE,STEEP_LINEAR_DOWN,2.25,0
2025_01_27,0,0/0/1/3,NOISE,STEEP_LINEAR_DOWN,1.92,0
2025_07_09,0,5/6/2/0,NOISE,STEEP_LINEAR_DOWN,1.92,0
2025_04_17,0,1/5/0/6,NOISE,STEEP_LINEAR_DOWN,1.33,0
2025_10_27,0,4/4/2/5,NOISE,STEEP_LINEAR_DOWN,2.08,0
2025_05_26,0,3/2/5/4,NOISE,STEEP_LINEAR_DOWN,3.5,0
2026_02_10,6,7/0/2/2,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_01_30,1,1/0/2/6,NOISE,STEEP_LINEAR_DOWN,0.17,0
2025_04_08,1,9/2/3/3,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_01_31,2,7/0/6/0,NOISE,STEEP_LINEAR_DOWN,1.83,0
2025_07_18,5,5/1/1/0,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_08_01,4,2/0/2/3,NOISE,STEEP_LINEAR_DOWN,1.17,0
2026_01_20,0,1/2/2/2,NOISE,STEEP_LINEAR_DOWN,4.92,0
2025_03_14,0,5/1/1/5,NOISE,STEEP_LINEAR_DOWN,0.67,0
2025_06_13,0,0/0/0/2,NOISE,STEEP_LINEAR_DOWN,4.08,0
2025_08_29,0,1/3/0/1,NOISE,STEEP_LINEAR_DOWN,1.67,0
2025_07_29,2,7/0/0/1,NOISE,STEEP_LINEAR_DOWN,1.17,0
2025_01_17,1,1/3/2/0,NOISE,STEEP_LINEAR_DOWN,0.5,0
2025_02_05,3,2/6/3/3,NOISE,STEEP_LINEAR_DOWN,3.17,0
2026_02_17,1,9/0/2/2,NOISE,STEEP_LINEAR_DOWN,2.42,0
2025_11_10,0,1/2/0/5,NOISE,STEEP_LINEAR_DOWN,1.08,0
2025_05_06,0,3/3/5/0,NOISE,STEEP_LINEAR_DOWN,1.33,0
2025_05_22,0,6/0/8/0,NOISE,STEEP_LINEAR_DOWN,2.42,0
2025_08_27,4,6/0/0/0,NOISE,STEEP_LINEAR_DOWN,2.08,0
2025_03_05,3,4/4/0/0,NOISE,STEEP_LINEAR_DOWN,2.83,0
2025_11_18,4,2/2/0/2,NOISE,STEEP_LINEAR_DOWN,1.5,0
2026_02_27,8,2/2/4/0,NOISE,STEEP_LINEAR_DOWN,5.08,0
2026_02_10,1,3/0/1/1,NOISE,STEEP_LINEAR_DOWN,3.17,0
2026_03_09,1,4/4/4/0,NOISE,STEEP_LINEAR_DOWN,1.68,0
2025_01_16,0,1/2/3/0,NOISE,STEEP_LINEAR_DOWN,5.17,0
2026_03_05,5,6/4/1/1,NOISE,STEEP_LINEAR_DOWN,1.17,0
2025_02_04,0,2/1/2/1,NOISE,STEEP_LINEAR_DOWN,0.92,0
2026_02_24,3,3/1/1/2,NOISE,STEEP_LINEAR_DOWN,0.92,0
2025_06_06,0,4/1/0/9,NOISE,STEEP_LINEAR_DOWN,2.0,0
2025_02_05,0,2/3/4/3,NOISE,STEEP_LINEAR_DOWN,1.33,0
2025_04_22,0,4/0/3/1,NOISE,STEEP_LINEAR_DOWN,2.83,0
2025_05_26,0,3/0/8/5,NOISE,STEEP_LINEAR_DOWN,1.75,0
2025_04_03,1,7/1/9/2,NOISE,STEEP_LINEAR_DOWN,2.5,0
2025_12_16,0,5/0/2/0,NOISE,STEEP_LINEAR_DOWN,2.0,0
2026_02_27,1,5/0/1/4,NOISE,STEEP_LINEAR_DOWN,0.73,0
2025_04_25,1,5/2/2/2,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_07_28,3,7/0/2/0,NOISE,STEEP_LINEAR_DOWN,3.75,0
2025_08_13,0,5/1/0/6,NOISE,STEEP_LINEAR_DOWN,1.25,0
2026_01_30,0,5/1/1/1,NOISE,STEEP_LINEAR_DOWN,2.83,0
2025_10_28,0,0/1/0/3,NOISE,STEEP_LINEAR_DOWN,6.83,0
2025_11_05,2,4/2/9/0,NOISE,STEEP_LINEAR_DOWN,2.58,0
2025_08_11,5,6/0/0/5,NOISE,STEEP_LINEAR_DOWN,0.92,0
2025_01_14,0,4/0/2/4,NOISE,STEEP_LINEAR_DOWN,1.5,0
2026_03_06,0,1/1/1/1,NOISE,STEEP_LINEAR_DOWN,1.42,0
2025_04_09,3,1/1/2/4,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_10_22,0,3/0/0/1,NOISE,STEEP_LINEAR_DOWN,3.0,0
2026_02_23,0,3/2/0/2,NOISE,STEEP_LINEAR_DOWN,1.42,0
2025_01_20,0,3/0/2/4,NOISE,STEEP_LINEAR_DOWN,1.08,0
2026_01_05,3,2/5/0/0,NOISE,STEEP_LINEAR_DOWN,1.52,0
2025_02_26,3,5/3/0/6,NOISE,STEEP_LINEAR_DOWN,1.08,0
2025_04_01,0,3/0/0/1,NOISE,STEEP_LINEAR_DOWN,1.92,0
2025_10_08,0,5/6/4/3,NOISE,STEEP_LINEAR_DOWN,3.92,0
2025_01_29,2,7/0/0/0,NOISE,STEEP_LINEAR_DOWN,1.58,0
2025_01_03,2,6/1/3/0,NOISE,STEEP_LINEAR_DOWN,1.17,0
2025_03_05,0,1/0/1/0,NOISE,STEEP_LINEAR_DOWN,7.42,0
2025_03_11,2,2/5/0/7,NOISE,STEEP_LINEAR_DOWN,3.25,0
2025_08_11,6,6/0/11/2,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_05_01,1,3/2/6/0,NOISE,STEEP_LINEAR_DOWN,0.75,0
2025_03_20,0,4/1/5/0,NOISE,STEEP_LINEAR_DOWN,4.58,0
2025_03_20,4,3/1/0/2,NOISE,STEEP_LINEAR_DOWN,1.42,0
2025_04_02,4,2/0/1/1,NOISE,STEEP_LINEAR_DOWN,4.25,0
2025_05_30,0,5/4/0/0,NOISE,STEEP_LINEAR_DOWN,1.25,0
2025_08_20,2,4/1/7/1,NOISE,STEEP_LINEAR_DOWN,2.17,0
2025_04_17,1,2/1/1/0,NOISE,STEEP_LINEAR_DOWN,0.75,0
2025_10_31,2,5/3/1/0,NOISE,STEEP_LINEAR_DOWN,2.5,0
2026_03_12,2,3/3/0/0,NOISE,STEEP_LINEAR_DOWN,2.92,0
2025_01_20,3,1/4/1/0,NOISE,STEEP_LINEAR_DOWN,4.67,0
