**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

X,Y,tfX,tfY,regime_2d,n,pearson
price_velocity_w,price_sigma_w,1h,1m,DOWN_SMOOTH,4662,-0.35183885911658397
price_velocity_w,price_sigma_w,1h,1m,DOWN_CHOPPY,2988,-0.17591842492717558
price_velocity_w,price_sigma_w,1h,1m,FLAT_SMOOTH,9738,-0.03286083213001729
price_velocity_w,price_sigma_w,1h,1m,FLAT_CHOPPY,18315,-0.2386626550711855
price_velocity_w,price_sigma_w,1h,5m,ALL,46773,-0.1014475044790867
price_velocity_w,price_sigma_w,1h,5m,UP_SMOOTH,7146,0.17495311257582397
price_velocity_w,price_sigma_w,1h,5m,UP_CHOPPY,3924,0.14857298325523846
price_velocity_w,price_sigma_w,1h,5m,DOWN_SMOOTH,4662,-0.3808865503495878
price_velocity_w,price_sigma_w,1h,5m,DOWN_CHOPPY,2988,-0.20607033136017436
price_velocity_w,price_sigma_w,1h,5m,FLAT_SMOOTH,9738,-0.030198245390350747
price_velocity_w,price_sigma_w,1h,5m,FLAT_CHOPPY,18315,-0.24475771847546074
price_velocity_w,price_sigma_w,1h,15m,ALL,46773,-0.05596320817092259
price_velocity_w,price_sigma_w,1h,15m,UP_SMOOTH,7146,0.43114211648073936
price_velocity_w,price_sigma_w,1h,15m,UP_CHOPPY,3924,0.31879826178672166
price_velocity_w,price_sigma_w,1h,15m,DOWN_SMOOTH,4662,-0.5885922500073597
price_velocity_w,price_sigma_w,1h,15m,DOWN_CHOPPY,2988,-0.3687345048096493
price_velocity_w,price_sigma_w,1h,15m,FLAT_SMOOTH,9738,0.09887573115871609
price_velocity_w,price_sigma_w,1h,15m,FLAT_CHOPPY,18315,-0.3311582039714389
price_velocity_w,price_sigma_w,1h,1h,ALL,46773,0.10719175332356064
price_velocity_w,price_sigma_w,1h,1h,UP_SMOOTH,7146,0.8872957470571483
price_velocity_w,price_sigma_w,1h,1h,UP_CHOPPY,3924,0.37544569628826824
price_velocity_w,price_sigma_w,1h,1h,DOWN_SMOOTH,4662,-0.8375531557001227
price_velocity_w,price_sigma_w,1h,1h,DOWN_CHOPPY,2988,-0.7591735871643497
price_velocity_w,price_sigma_w,1h,1h,FLAT_SMOOTH,9738,0.14813277772318822
price_velocity_w,price_sigma_w,1h,1h,FLAT_CHOPPY,18315,-0.21156683671919946
price_velocity_w,price_sigma_w,1h,4h,ALL,46089,0.045021877844986354
price_velocity_w,price_sigma_w,1h,4h,UP_SMOOTH,6978,0.5720105405074243
price_velocity_w,price_sigma_w,1h,4h,UP_CHOPPY,3924,0.25376572393680963
price_velocity_w,price_sigma_w,1h,4h,DOWN_SMOOTH,4662,-0.6308730447947587
price_velocity_w,price_sigma_w,1h,4h,DOWN_CHOPPY,2988,-0.19886353527188347
price_velocity_w,price_sigma_w,1h,4h,FLAT_SMOOTH,9402,0.19335052501048516
price_velocity_w,price_sigma_w,1h,4h,FLAT_CHOPPY,18135,-0.11569632591337031
price_velocity_w,price_sigma_w,1h,1D,ALL,46089,0.016087512842316562
price_velocity_w,price_sigma_w,1h,1D,UP_SMOOTH,6978,0.5971460918264148
price_velocity_w,price_sigma_w,1h,1D,UP_CHOPPY,3924,0.234959413322254
price_velocity_w,price_sigma_w,1h,1D,DOWN_SMOOTH,4662,-0.5522860806243839
price_velocity_w,price_sigma_w,1h,1D,DOWN_CHOPPY,2988,-0.22650530364086038
price_velocity_w,price_sigma_w,1h,1D,FLAT_SMOOTH,9402,0.0966855052354993
price_velocity_w,price_sigma_w,1h,1D,FLAT_CHOPPY,18135,-0.1564688558326456
price_velocity_w,price_sigma_w,4h,5s,ALL,46041,-0.2070364725751785
price_velocity_w,price_sigma_w,4h,5s,UP_SMOOTH,6978,-0.1074420353802007
price_velocity_w,price_sigma_w,4h,5s,UP_CHOPPY,3924,-0.48273332004115027
price_velocity_w,price_sigma_w,4h,5s,DOWN_SMOOTH,4662,-0.39717326790931695
price_velocity_w,price_sigma_w,4h,5s,DOWN_CHOPPY,2988,-0.12441017293639872
price_velocity_w,price_sigma_w,4h,5s,FLAT_SMOOTH,9402,0.06442719735709879
price_velocity_w,price_sigma_w,4h,5s,FLAT_CHOPPY,18087,-0.11153681185644979
price_velocity_w,price_sigma_w,4h,15s,ALL,46041,-0.2164469739672994
price_velocity_w,price_sigma_w,4h,15s,UP_SMOOTH,6978,-0.12353353477025852
price_velocity_w,price_sigma_w,4h,15s,UP_CHOPPY,3924,-0.5440427673233612
price_velocity_w,price_sigma_w,4h,15s,DOWN_SMOOTH,4662,-0.42341652559935594
price_velocity_w,price_sigma_w,4h,15s,DOWN_CHOPPY,2988,-0.12131914964347233
price_velocity_w,price_sigma_w,4h,15s,FLAT_SMOOTH,9402,0.07792597246145978
price_velocity_w,price_sigma_w,4h,15s,FLAT_CHOPPY,18087,-0.11231528047418125
price_velocity_w,price_sigma_w,4h,1m,ALL,46041,-0.20359696567208174
price_velocity_w,price_sigma_w,4h,1m,UP_SMOOTH,6978,-0.12136433041478406
price_velocity_w,price_sigma_w,4h,1m,UP_CHOPPY,3924,-0.5434495305221757
price_velocity_w,price_sigma_w,4h,1m,DOWN_SMOOTH,4662,-0.36673967676903696
price_velocity_w,price_sigma_w,4h,1m,DOWN_CHOPPY,2988,-0.1406963040066659
price_velocity_w,price_sigma_w,4h,1m,FLAT_SMOOTH,9402,0.04884004732567778
price_velocity_w,price_sigma_w,4h,1m,FLAT_CHOPPY,18087,-0.11538872216488863
price_velocity_w,price_sigma_w,4h,5m,ALL,46041,-0.21609978510385414
price_velocity_w,price_sigma_w,4h,5m,UP_SMOOTH,6978,-0.13108179332104583
price_velocity_w,price_sigma_w,4h,5m,UP_CHOPPY,3924,-0.5733945772029666
price_velocity_w,price_sigma_w,4h,5m,DOWN_SMOOTH,4662,-0.3918379267371617
price_velocity_w,price_sigma_w,4h,5m,DOWN_CHOPPY,2988,-0.15237716100287152
price_velocity_w,price_sigma_w,4h,5m,FLAT_SMOOTH,9402,0.03444927195090796
price_velocity_w,price_sigma_w,4h,5m,FLAT_CHOPPY,18087,-0.13019851045289857
price_velocity_w,price_sigma_w,4h,15m,ALL,46041,-0.23216870216544844
price_velocity_w,price_sigma_w,4h,15m,UP_SMOOTH,6978,-0.06971463794851127
price_velocity_w,price_sigma_w,4h,15m,UP_CHOPPY,3924,-0.6393962786027891
price_velocity_w,price_sigma_w,4h,15m,DOWN_SMOOTH,4662,-0.4808279388449493
price_velocity_w,price_sigma_w,4h,15m,DOWN_CHOPPY,2988,-0.15488953680253514
price_velocity_w,price_sigma_w,4h,15m,FLAT_SMOOTH,9402,-0.037169267998765354
price_velocity_w,price_sigma_w,4h,15m,FLAT_CHOPPY,18087,-0.1666617598878805
price_velocity_w,price_sigma_w,4h,1h,ALL,46041,-0.13646768139505638
price_velocity_w,price_sigma_w,4h,1h,UP_SMOOTH,6978,0.47116781619458775
price_velocity_w,price_sigma_w,4h,1h,UP_CHOPPY,3924,-0.583687299805081
price_velocity_w,price_sigma_w,4h,1h,DOWN_SMOOTH,4662,-0.7566165010421616
price_velocity_w,price_sigma_w,4h,1h,DOWN_CHOPPY,2988,-0.33627131398721694
price_velocity_w,price_sigma_w,4h,1h,FLAT_SMOOTH,9402,-0.03677199252815399
price_velocity_w,price_sigma_w,4h,1h,FLAT_CHOPPY,18087,-0.18526617902945067
price_velocity_w,price_sigma_w,4h,4h,ALL,46041,-0.05594990800257657
price_velocity_w,price_sigma_w,4h,4h,UP_SMOOTH,6978,0.29971282342291
price_velocity_w,price_sigma_w,4h,4h,UP_CHOPPY,3924,-0.8062898743536617
price_velocity_w,price_sigma_w,4h,4h,DOWN_SMOOTH,4662,-0.7909294272622098
price_velocity_w,price_sigma_w,4h,4h,DOWN_CHOPPY,2988,-0.28366480245171466
price_velocity_w,price_sigma_w,4h,4h,FLAT_SMOOTH,9402,0.4976086234764194
price_velocity_w,price_sigma_w,4h,4h,FLAT_CHOPPY,18087,0.14181091659015263
price_velocity_w,price_sigma_w,4h,1D,ALL,46041,-0.034237534816724556
price_velocity_w,price_sigma_w,4h,1D,UP_SMOOTH,6978,0.27392502939078595
price_velocity_w,price_sigma_w,4h,1D,UP_CHOPPY,3924,-0.8371443862899588
price_velocity_w,price_sigma_w,4h,1D,DOWN_SMOOTH,4662,-0.6520995394055393
price_velocity_w,price_sigma_w,4h,1D,DOWN_CHOPPY,2988,-0.41513973235489227
price_velocity_w,price_sigma_w,4h,1D,FLAT_SMOOTH,9402,0.555695093453988
price_velocity_w,price_sigma_w,4h,1D,FLAT_CHOPPY,18087,0.10962485218389187
price_velocity_w,price_sigma_w,1D,5s,ALL,45813,-0.2484173007030956
price_velocity_w,price_sigma_w,1D,5s,UP_SMOOTH,6978,-0.33862239223023216
price_velocity_w,price_sigma_w,1D,5s,UP_CHOPPY,3924,-0.45720747232664327
price_velocity_w,price_sigma_w,1D,5s,DOWN_SMOOTH,4482,-0.3597731737532855
price_velocity_w,price_sigma_w,1D,5s,DOWN_CHOPPY,2988,0.0029406033768398752
price_velocity_w,price_sigma_w,1D,5s,FLAT_SMOOTH,9402,0.0659605078149588
price_velocity_w,price_sigma_w,1D,5s,FLAT_CHOPPY,18039,-0.17235872732940768
price_velocity_w,price_sigma_w,1D,15s,ALL,45813,-0.2610337694666293
price_velocity_w,price_sigma_w,1D,15s,UP_SMOOTH,6978,-0.3707664035827024
price_velocity_w,price_sigma_w,1D,15s,UP_CHOPPY,3924,-0.5107265576505434
price_velocity_w,price_sigma_w,1D,15s,DOWN_SMOOTH,4482,-0.38241037852335497
price_velocity_w,price_sigma_w,1D,15s,DOWN_CHOPPY,2988,0.04238536104463212
price_velocity_w,price_sigma_w,1D,15s,FLAT_SMOOTH,9402,0.08159336032713495
price_velocity_w,price_sigma_w,1D,15s,FLAT_CHOPPY,18039,-0.18222687689660955
price_velocity_w,price_sigma_w,1D,1m,ALL,45813,-0.2422044610760908
price_velocity_w,price_sigma_w,1D,1m,UP_SMOOTH,6978,-0.3573186195499381
price_velocity_w,price_sigma_w,1D,1m,UP_CHOPPY,3924,-0.5132666816778815
price_velocity_w,price_sigma_w,1D,1m,DOWN_SMOOTH,4482,-0.3333872837667989
price_velocity_w,price_sigma_w,1D,1m,DOWN_CHOPPY,2988,0.04697620979722464
price_velocity_w,price_sigma_w,1D,1m,FLAT_SMOOTH,9402,0.05149714310819046
price_velocity_w,price_sigma_w,1D,1m,FLAT_CHOPPY,18039,-0.18327103221250246
price_velocity_w,price_sigma_w,1D,5m,ALL,45813,-0.25349186892121295
price_velocity_w,price_sigma_w,1D,5m,UP_SMOOTH,6978,-0.3694591254703978
price_velocity_w,price_sigma_w,1D,5m,UP_CHOPPY,3924,-0.5466401258542094
price_velocity_w,price_sigma_w,1D,5m,DOWN_SMOOTH,4482,-0.3561520548752436
price_velocity_w,price_sigma_w,1D,5m,DOWN_CHOPPY,2988,0.04542020093104165
price_velocity_w,price_sigma_w,1D,5m,FLAT_SMOOTH,9402,0.03851224757778436
price_velocity_w,price_sigma_w,1D,5m,FLAT_CHOPPY,18039,-0.19092277110179592
price_velocity_w,price_sigma_w,1D,15m,ALL,45813,-0.2918243588555193
price_velocity_w,price_sigma_w,1D,15m,UP_SMOOTH,6978,-0.41530913684359816
price_velocity_w,price_sigma_w,1D,15m,UP_CHOPPY,3924,-0.6387854674868488
price_velocity_w,price_sigma_w,1D,15m,DOWN_SMOOTH,4482,-0.4370129330798108
price_velocity_w,price_sigma_w,1D,15m,DOWN_CHOPPY,2988,0.032425427013880084
price_velocity_w,price_sigma_w,1D,15m,FLAT_SMOOTH,9402,-0.0008556228640939112
price_velocity_w,price_sigma_w,1D,15m,FLAT_CHOPPY,18039,-0.2109291641804436
price_velocity_w,price_sigma_w,1D,1h,ALL,45813,-0.31121366007538437
price_velocity_w,price_sigma_w,1D,1h,UP_SMOOTH,6978,-0.17090015050591958
price_velocity_w,price_sigma_w,1D,1h,UP_CHOPPY,3924,-0.6329164705501121
price_velocity_w,price_sigma_w,1D,1h,DOWN_SMOOTH,4482,-0.6555852352753689
price_velocity_w,price_sigma_w,1D,1h,DOWN_CHOPPY,2988,-0.2574963709595887
price_velocity_w,price_sigma_w,1D,1h,FLAT_SMOOTH,9402,-0.1157821971978433
price_velocity_w,price_sigma_w,1D,1h,FLAT_CHOPPY,18039,-0.2527988470064189
price_velocity_w,price_sigma_w,1D,4h,ALL,45813,-0.23424734721255616
price_velocity_w,price_sigma_w,1D,4h,UP_SMOOTH,6978,-0.14310048188160818
price_velocity_w,price_sigma_w,1D,4h,UP_CHOPPY,3924,-0.8539950377681441
price_velocity_w,price_sigma_w,1D,4h,DOWN_SMOOTH,4482,-0.737968304753234
price_velocity_w,price_sigma_w,1D,4h,DOWN_CHOPPY,2988,-0.12237270115163042
price_velocity_w,price_sigma_w,1D,4h,FLAT_SMOOTH,9402,0.36379764555890953
price_velocity_w,price_sigma_w,1D,4h,FLAT_CHOPPY,18039,-0.09937861852916502
price_velocity_w,price_sigma_w,1D,1D,ALL,45813,-0.15556928773041462
price_velocity_w,price_sigma_w,1D,1D,UP_SMOOTH,6978,-0.2321247739744414
price_velocity_w,price_sigma_w,1D,1D,UP_CHOPPY,3924,-0.8771237020761019
price_velocity_w,price_sigma_w,1D,1D,DOWN_SMOOTH,4482,-0.542486268037673
price_velocity_w,price_sigma_w,1D,1D,DOWN_CHOPPY,2988,-0.08958826327881374
price_velocity_w,price_sigma_w,1D,1D,FLAT_SMOOTH,9402,0.5745355691107399
price_velocity_w,price_sigma_w,1D,1D,FLAT_CHOPPY,18039,-0.07629772668539236
bar_range,body,5s,5s,ALL,46928,-0.060020700903951396
bar_range,body,5s,5s,UP_SMOOTH,7146,0.03413087971361341
bar_range,body,5s,5s,UP_CHOPPY,3924,-0.10109734034072268
bar_range,body,5s,5s,DOWN_SMOOTH,4662,-0.1625954767715757
bar_range,body,5s,5s,DOWN_CHOPPY,2988,-0.07964254499021386
bar_range,body,5s,5s,FLAT_SMOOTH,9893,-0.029080919279417076
bar_range,body,5s,5s,FLAT_CHOPPY,18315,-0.05024219034077572
bar_range,body,5s,15s,ALL,46928,-0.07291109745735265
bar_range,body,5s,15s,UP_SMOOTH,7146,-0.05443062436394132
bar_range,body,5s,15s,UP_CHOPPY,3924,-0.11233214126700901
bar_range,body,5s,15s,DOWN_SMOOTH,4662,-0.11157558428342498
bar_range,body,5s,15s,DOWN_CHOPPY,2988,-0.06208876985678167
bar_range,body,5s,15s,FLAT_SMOOTH,9893,-0.033002421900133624
bar_range,body,5s,15s,FLAT_CHOPPY,18315,-0.06721209906408127
bar_range,body,5s,1m,ALL,46928,-0.0820864800571608
bar_range,body,5s,1m,UP_SMOOTH,7146,0.114790281145768
bar_range,body,5s,1m,UP_CHOPPY,3924,-0.24375050024413691
bar_range,body,5s,1m,DOWN_SMOOTH,4662,-0.20019996054098893
bar_range,body,5s,1m,DOWN_CHOPPY,2988,-0.06875909858656062
bar_range,body,5s,1m,FLAT_SMOOTH,9893,-0.04643291648705121
bar_range,body,5s,1m,FLAT_CHOPPY,18315,-0.07779080470728103
bar_range,body,5s,5m,ALL,46928,-0.0427403544282679
bar_range,body,5s,5m,UP_SMOOTH,7146,0.182800602725324
bar_range,body,5s,5m,UP_CHOPPY,3924,0.023071464472819825
bar_range,body,5s,5m,DOWN_SMOOTH,4662,-0.2301910273781202
bar_range,body,5s,5m,DOWN_CHOPPY,2988,-0.08483950375913686
bar_range,body,5s,5m,FLAT_SMOOTH,9893,-0.0947626339784725
bar_range,body,5s,5m,FLAT_CHOPPY,18315,-0.07295206182796761
bar_range,body,5s,15m,ALL,46925,-0.017030784376359794
bar_range,body,5s,15m,UP_SMOOTH,7146,0.26756143546905814
bar_range,body,5s,15m,UP_CHOPPY,3924,0.05310102039869772
bar_range,body,5s,15m,DOWN_SMOOTH,4662,-0.19537556252663704
bar_range,body,5s,15m,DOWN_CHOPPY,2988,-0.13761232556114392
bar_range,body,5s,15m,FLAT_SMOOTH,9890,-0.06736514332563996
bar_range,body,5s,15m,FLAT_CHOPPY,18315,-0.07068963668617825
bar_range,body,5s,1h,ALL,46917,-0.002114444233199486
bar_range,body,5s,1h,UP_SMOOTH,7146,0.33181290061645446
bar_range,body,5s,1h,UP_CHOPPY,3924,0.1605760719233014
bar_range,body,5s,1h,DOWN_SMOOTH,4662,-0.3014372224719503
bar_range,body,5s,1h,DOWN_CHOPPY,2988,-0.14010258663480532
bar_range,body,5s,1h,FLAT_SMOOTH,9882,-0.06156657397749012
bar_range,body,5s,1h,FLAT_CHOPPY,18315,-0.08194747154191398
bar_range,body,5s,4h,ALL,46869,-0.04076516040123483
bar_range,body,5s,4h,UP_SMOOTH,7146,0.14716649989566627
bar_range,body,5s,4h,UP_CHOPPY,3924,0.365619049829651
bar_range,body,5s,4h,DOWN_SMOOTH,4662,-0.322504825231392
bar_range,body,5s,4h,DOWN_CHOPPY,2988,-0.14753706166182606
bar_range,body,5s,4h,FLAT_SMOOTH,9834,-0.12318422958125314
bar_range,body,5s,4h,FLAT_CHOPPY,18315,-0.12234651358239938
bar_range,body,5s,1D,ALL,46917,-0.05629467327850702
bar_range,body,5s,1D,UP_SMOOTH,7146,-0.25221776754463043
bar_range,body,5s,1D,UP_CHOPPY,3924,-0.2999239110869088
bar_range,body,5s,1D,DOWN_SMOOTH,4662,-0.10387937364519727
bar_range,body,5s,1D,DOWN_CHOPPY,2988,-0.05706760798888676
bar_range,body,5s,1D,FLAT_SMOOTH,9882,0.11502165973421948
bar_range,body,5s,1D,FLAT_CHOPPY,18315,0.0766146172782941
bar_range,body,15s,5s,ALL,46928,-0.04297971667238616
bar_range,body,15s,5s,UP_SMOOTH,7146,0.0056539962479777465
bar_range,body,15s,5s,UP_CHOPPY,3924,-0.07782084812876791
bar_range,body,15s,5s,DOWN_SMOOTH,4662,-0.1308423645883437
bar_range,body,15s,5s,DOWN_CHOPPY,2988,-0.0695994357965959
bar_range,body,15s,5s,FLAT_SMOOTH,9893,-0.029572335227888383
bar_range,body,15s,5s,FLAT_CHOPPY,18315,-0.019279324163175727
bar_range,body,15s,15s,ALL,46928,-0.07206688607632064
bar_range,body,15s,15s,UP_SMOOTH,7146,-0.13498608869879225
bar_range,body,15s,15s,UP_CHOPPY,3924,-0.0925107199136016
bar_range,body,15s,15s,DOWN_SMOOTH,4662,-0.08475926667327942
bar_range,body,15s,15s,DOWN_CHOPPY,2988,-0.03701957978026682
bar_range,body,15s,15s,FLAT_SMOOTH,9893,-0.03530759081091625
bar_range,body,15s,15s,FLAT_CHOPPY,18315,-0.049294011592182725
bar_range,body,15s,1m,ALL,46928,-0.05907295895720133
bar_range,body,15s,1m,UP_SMOOTH,7146,0.12694431421283717
bar_range,body,15s,1m,UP_CHOPPY,3924,-0.19701144138354698
bar_range,body,15s,1m,DOWN_SMOOTH,4662,-0.13889638186947317
bar_range,body,15s,1m,DOWN_CHOPPY,2988,-0.06586227098098398
bar_range,body,15s,1m,FLAT_SMOOTH,9893,-0.060180938631370334
bar_range,body,15s,1m,FLAT_CHOPPY,18315,-0.06866106052986923
bar_range,body,15s,5m,ALL,46928,-0.03633473164605014
bar_range,body,15s,5m,UP_SMOOTH,7146,0.18059377836843854
bar_range,body,15s,5m,UP_CHOPPY,3924,0.04497163243039451
bar_range,body,15s,5m,DOWN_SMOOTH,4662,-0.1874383461815544
bar_range,body,15s,5m,DOWN_CHOPPY,2988,-0.11876279529069564
bar_range,body,15s,5m,FLAT_SMOOTH,9893,-0.11374372948089947
bar_range,body,15s,5m,FLAT_CHOPPY,18315,-0.07249733938201328
bar_range,body,15s,15m,ALL,46925,-0.026467439846480048
bar_range,body,15s,15m,UP_SMOOTH,7146,0.23746100278908197
bar_range,body,15s,15m,UP_CHOPPY,3924,0.029235033660334194
bar_range,body,15s,15m,DOWN_SMOOTH,4662,-0.20623003036402174
bar_range,body,15s,15m,DOWN_CHOPPY,2988,-0.1407411725852308
bar_range,body,15s,15m,FLAT_SMOOTH,9890,-0.0837565645719585
bar_range,body,15s,15m,FLAT_CHOPPY,18315,-0.06901550127656263
bar_range,body,15s,1h,ALL,46917,-0.026209468380655774
bar_range,body,15s,1h,UP_SMOOTH,7146,0.300413182095507
bar_range,body,15s,1h,UP_CHOPPY,3924,0.16504087200547626
bar_range,body,15s,1h,DOWN_SMOOTH,4662,-0.33890278582508554
bar_range,body,15s,1h,DOWN_CHOPPY,2988,-0.191963396350659
bar_range,body,15s,1h,FLAT_SMOOTH,9882,-0.08510704723379814
bar_range,body,15s,1h,FLAT_CHOPPY,18315,-0.10946898927328906
bar_range,body,15s,4h,ALL,46869,-0.050662060800420364
bar_range,body,15s,4h,UP_SMOOTH,7146,0.14077821009239197
bar_range,body,15s,4h,UP_CHOPPY,3924,0.38852731078470204
bar_range,body,15s,4h,DOWN_SMOOTH,4662,-0.33535307425882005
bar_range,body,15s,4h,DOWN_CHOPPY,2988,-0.15504610975495742
bar_range,body,15s,4h,FLAT_SMOOTH,9834,-0.1490185405350062
bar_range,body,15s,4h,FLAT_CHOPPY,18315,-0.13468571131911752
bar_range,body,15s,1D,ALL,46917,-0.06318798983429995
bar_range,body,15s,1D,UP_SMOOTH,7146,-0.251669133230369
bar_range,body,15s,1D,UP_CHOPPY,3924,-0.31580504518273966
bar_range,body,15s,1D,DOWN_SMOOTH,4662,-0.13531896813947794
bar_range,body,15s,1D,DOWN_CHOPPY,2988,-0.059741229503055195
bar_range,body,15s,1D,FLAT_SMOOTH,9882,0.11388449006838416
bar_range,body,15s,1D,FLAT_CHOPPY,18315,0.0751282508697854
bar_range,body,1m,5s,ALL,46928,-0.01762429592359344
bar_range,body,1m,5s,UP_SMOOTH,7146,0.029474314121716756
bar_range,body,1m,5s,UP_CHOPPY,3924,-0.03369716248396404
bar_range,body,1m,5s,DOWN_SMOOTH,4662,-0.09526117552186834
bar_range,body,1m,5s,DOWN_CHOPPY,2988,-0.018325854507777087
bar_range,body,1m,5s,FLAT_SMOOTH,9893,-0.030954184230718197
bar_range,body,1m,5s,FLAT_CHOPPY,18315,-0.001314021266902724
bar_range,body,1m,15s,ALL,46928,-0.033125541095813955
bar_range,body,1m,15s,UP_SMOOTH,7146,0.009328565909916884
bar_range,body,1m,15s,UP_CHOPPY,3924,-0.07086929865978159
bar_range,body,1m,15s,DOWN_SMOOTH,4662,-0.06851941699733102
bar_range,body,1m,15s,DOWN_CHOPPY,2988,-0.02220343507730123
bar_range,body,1m,15s,FLAT_SMOOTH,9893,-0.028889132219751416
bar_range,body,1m,15s,FLAT_CHOPPY,18315,-0.031827043475223527
bar_range,body,1m,1m,ALL,46928,-0.012337170864240998
bar_range,body,1m,1m,UP_SMOOTH,7146,0.36683779411218215
bar_range,body,1m,1m,UP_CHOPPY,3924,-0.2547203984829027
bar_range,body,1m,1m,DOWN_SMOOTH,4662,-0.19649574725935104
bar_range,body,1m,1m,DOWN_CHOPPY,2988,-0.11255363376947924
bar_range,body,1m,1m,FLAT_SMOOTH,9893,-0.022937508438321104
bar_range,body,1m,1m,FLAT_CHOPPY,18315,-0.045757302408271
bar_range,body,1m,5m,ALL,46928,-0.01724824520878836
bar_range,body,1m,5m,UP_SMOOTH,7146,0.27261468042855547
bar_range,body,1m,5m,UP_CHOPPY,3924,0.0858608331273986
bar_range,body,1m,5m,DOWN_SMOOTH,4662,-0.243443644511863
bar_range,body,1m,5m,DOWN_CHOPPY,2988,-0.1759092526021404
bar_range,body,1m,5m,FLAT_SMOOTH,9893,-0.1009988220904209
bar_range,body,1m,5m,FLAT_CHOPPY,18315,-0.08067521640684797
bar_range,body,1m,15m,ALL,46925,-0.02249131534658162
bar_range,body,1m,15m,UP_SMOOTH,7146,0.25363736348018756
bar_range,body,1m,15m,UP_CHOPPY,3924,0.07918653614539234
bar_range,body,1m,15m,DOWN_SMOOTH,4662,-0.21642385900675773
bar_range,body,1m,15m,DOWN_CHOPPY,2988,-0.14610989910417105
bar_range,body,1m,15m,FLAT_SMOOTH,9890,-0.11622021356703724
bar_range,body,1m,15m,FLAT_CHOPPY,18315,-0.0981362860533173
bar_range,body,1m,1h,ALL,46917,-0.016874655270528942
bar_range,body,1m,1h,UP_SMOOTH,7146,0.2902930252121032
bar_range,body,1m,1h,UP_CHOPPY,3924,0.15566631944639917
bar_range,body,1m,1h,DOWN_SMOOTH,4662,-0.32067212914646603
bar_range,body,1m,1h,DOWN_CHOPPY,2988,-0.16693985374622003
bar_range,body,1m,1h,FLAT_SMOOTH,9882,-0.10929408206181379
bar_range,body,1m,1h,FLAT_CHOPPY,18315,-0.11349415646659546
bar_range,body,1m,4h,ALL,46869,-0.05827695852249547
bar_range,body,1m,4h,UP_SMOOTH,7146,0.11130114265658056
bar_range,body,1m,4h,UP_CHOPPY,3924,0.3705938182444589
bar_range,body,1m,4h,DOWN_SMOOTH,4662,-0.3554936112713904
bar_range,body,1m,4h,DOWN_CHOPPY,2988,-0.17595735216432826
bar_range,body,1m,4h,FLAT_SMOOTH,9834,-0.17405341644722427
bar_range,body,1m,4h,FLAT_CHOPPY,18315,-0.14763972656548557
bar_range,body,1m,1D,ALL,46917,-0.06362146886860098
bar_range,body,1m,1D,UP_SMOOTH,7146,-0.22109300671351062
bar_range,body,1m,1D,UP_CHOPPY,3924,-0.29355545271365324
bar_range,body,1m,1D,DOWN_SMOOTH,4662,-0.15188300302068303
bar_range,body,1m,1D,DOWN_CHOPPY,2988,-0.08183930024142931
bar_range,body,1m,1D,FLAT_SMOOTH,9882,0.09304871768047461
bar_range,body,1m,1D,FLAT_CHOPPY,18315,0.0868464082119685
bar_range,body,5m,5s,ALL,46928,-0.010628556519700247
bar_range,body,5m,5s,UP_SMOOTH,7146,0.01571815971205678
bar_range,body,5m,5s,UP_CHOPPY,3924,-0.01610644896435366
bar_range,body,5m,5s,DOWN_SMOOTH,4662,-0.025455589969160874
bar_range,body,5m,5s,DOWN_CHOPPY,2988,-0.05656563789240736
bar_range,body,5m,5s,FLAT_SMOOTH,9893,-0.03092859229017751
bar_range,body,5m,5s,FLAT_CHOPPY,18315,-0.0001178657997704185
bar_range,body,5m,15s,ALL,46928,-0.02407538571237803
bar_range,body,5m,15s,UP_SMOOTH,7146,-0.026157293875834868
bar_range,body,5m,15s,UP_CHOPPY,3924,-0.04812681237802668
bar_range,body,5m,15s,DOWN_SMOOTH,4662,-0.030797158017447628
bar_range,body,5m,15s,DOWN_CHOPPY,2988,-0.008825942244763296
bar_range,body,5m,15s,FLAT_SMOOTH,9893,-0.018894151847857872
bar_range,body,5m,15s,FLAT_CHOPPY,18315,-0.015003671082425616
bar_range,body,5m,1m,ALL,46928,-0.02811592063127253
bar_range,body,5m,1m,UP_SMOOTH,7146,0.18209998176674966
bar_range,body,5m,1m,UP_CHOPPY,3924,-0.18112126526713507
bar_range,body,5m,1m,DOWN_SMOOTH,4662,-0.13806107583586355
bar_range,body,5m,1m,DOWN_CHOPPY,2988,-0.08761184527759731
bar_range,body,5m,1m,FLAT_SMOOTH,9893,0.00876851219798149
bar_range,body,5m,1m,FLAT_CHOPPY,18315,-0.026880662535986335
bar_range,body,5m,5m,ALL,46928,0.001313818706311547
bar_range,body,5m,5m,UP_SMOOTH,7146,0.33500165957447336
bar_range,body,5m,5m,UP_CHOPPY,3924,0.19017251220880027
bar_range,body,5m,5m,DOWN_SMOOTH,4662,-0.2661170387843859
bar_range,body,5m,5m,DOWN_CHOPPY,2988,-0.1756291633784783
bar_range,body,5m,5m,FLAT_SMOOTH,9893,-0.14602947487845697
bar_range,body,5m,5m,FLAT_CHOPPY,18315,-0.06387456530142879
bar_range,body,5m,15m,ALL,46925,-0.023479164259454427
bar_range,body,5m,15m,UP_SMOOTH,7146,0.27759213658261767
