**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,seg_idx,shape_class,cluster_id,ride_pnl_pts,resolved_as_cascade,length_min,peak_abs_z
2025_09_05,1,LOGARITHMIC_UP,0,11.5,False,75.0,2.969
2025_09_05,2,EXPONENTIAL_DOWN,1,12.75,False,30.0,1.748
2025_09_05,3,LINEAR_UP,0,59.75,True,405.0,4.521
2025_09_05,4,LINEAR_UP,0,2.5,False,150.0,3.344
2025_09_05,5,EXPONENTIAL_UP,-1,60.5,True,135.0,8.4
2025_09_05,6,LINEAR_DOWN,1,215.0,False,210.0,3.984
2025_09_05,7,EXPONENTIAL_UP,0,15.0,False,60.0,1.228
2025_09_05,8,EXPONENTIAL_UP,0,29.0,False,149.92,2.89
2025_09_07,0,NOISE,0,0.0,False,119.92,2.28
2025_09_08,1,LINEAR_DOWN,1,26.75,False,224.92,3.361
2025_09_08,2,LOGARITHMIC_DOWN,-1,-15.0,False,105.0,1.9
2025_09_08,3,LOGARITHMIC_UP,0,25.5,False,285.0,3.628
2025_09_08,4,LOGARITHMIC_DOWN,1,-3.25,False,90.0,3.405
2025_09_08,5,EXPONENTIAL_UP,0,51.5,True,195.0,6.028
2025_09_08,6,LINEAR_DOWN,1,29.0,False,210.0,3.666
2025_09_08,7,NOISE,0,-7.75,False,45.0,1.165
2025_09_08,8,EXPONENTIAL_UP,0,13.25,False,194.92,1.888
2025_09_09,1,EXPONENTIAL_UP,0,28.75,False,210.0,2.697
2025_09_09,2,STEP_DOWN,0,7.75,False,30.0,5.838
2025_09_09,3,LINEAR_UP,0,17.75,False,195.0,3.221
2025_09_09,4,STEP_DOWN,0,-5.5,False,30.0,2.079
2025_09_09,5,EXPONENTIAL_DOWN,0,-0.25,False,60.0,1.357
2025_09_09,6,EXPONENTIAL_DOWN,1,11.5,True,75.0,5.694
2025_09_09,7,LINEAR_UP,-1,13.5,False,45.0,1.154
2025_09_09,8,EXPONENTIAL_DOWN,-1,23.5,True,90.0,4.047
2025_09_09,9,LINEAR_DOWN,1,15.75,True,165.0,7.713
2025_09_09,10,LINEAR_UP,0,75.0,True,434.92,5.336
2025_09_10,2,LINEAR_UP,0,48.0,True,420.0,5.577
2025_09_10,3,LINEAR_DOWN,1,1.5,False,180.0,3.364
2025_09_10,4,LOGARITHMIC_UP,0,39.25,True,240.0,5.957
2025_09_10,5,LINEAR_DOWN,1,95.5,False,420.0,3.474
2025_09_10,6,EXPONENTIAL_UP,0,29.5,False,104.92,1.883
2025_09_11,0,NOISE,0,0.0,True,255.0,14.445
2025_09_11,1,LOGARITHMIC_DOWN,1,2.5,True,135.0,8.712
2025_09_11,2,EXPONENTIAL_UP,0,19.0,False,180.0,2.103
2025_09_11,3,LINEAR_UP,0,59.5,True,240.0,5.003
2025_09_11,4,LINEAR_UP,0,42.5,False,285.0,3.837
2025_09_11,5,SYMMETRIC_V_UP,0,6.75,False,45.0,2.166
2025_09_11,6,NOISE,0,-26.0,False,60.0,2.52
2025_09_11,7,LINEAR_DOWN,1,-12.75,False,239.92,2.934
2025_09_12,1,LINEAR_DOWN,1,-0.0,False,180.0,2.97
2025_09_12,2,LOGARITHMIC_UP,0,12.25,False,210.0,3.155
2025_09_12,3,LINEAR_DOWN,1,7.0,True,180.0,4.175
2025_09_12,4,LINEAR_UP,0,97.5,True,555.0,5.225
2025_09_12,5,EXPONENTIAL_UP,0,3.25,False,74.92,1.414
2025_09_15,1,LINEAR_UP,0,39.25,True,435.0,4.098
2025_09_15,2,LINEAR_DOWN,1,12.25,True,180.0,9.599
2025_09_15,3,LINEAR_UP,0,138.75,True,375.0,4.813
2025_09_15,4,EXPONENTIAL_UP,0,-0.25,False,75.0,1.868
2025_09_15,5,EXPONENTIAL_DOWN,0,-6.5,False,45.0,2.231
2025_09_15,6,BACK_SKEWED_UP,0,-6.0,False,30.0,1.319
2025_09_15,7,LINEAR_UP,0,27.25,True,254.67,4.157
2025_09_16,0,NOISE,0,0.0,True,660.0,4.935
2025_09_16,1,LINEAR_DOWN,1,93.75,True,360.0,5.172
2025_09_16,2,DAMPED_OSCILLATOR,0,-2.75,False,75.0,2.184
2025_09_16,3,LINEAR_UP,0,-1.0,False,105.0,3.39
2025_09_16,4,EXPONENTIAL_UP,0,17.5,False,45.0,1.54
2025_09_16,5,NOISE,0,12.75,False,75.0,0.884
2025_09_16,6,LINEAR_UP,0,16.25,False,45.0,1.651
2025_09_16,7,EXPONENTIAL_DOWN,-1,1.0,False,30.0,1.418
2025_09_16,8,EXPONENTIAL_UP,-1,-1.25,False,44.83,1.144
2025_09_17,2,LINEAR_DOWN,1,18.75,True,285.0,4.107
2025_09_17,3,EXPONENTIAL_UP,0,6.75,False,135.08,3.989
2025_09_17,4,EXPONENTIAL_DOWN,1,22.75,True,179.92,6.585
2025_09_17,5,EXPONENTIAL_DOWN,0,-4.75,False,75.0,2.205
2025_09_17,6,EXPONENTIAL_UP,0,15.0,False,45.0,2.621
2025_09_17,7,EXPONENTIAL_DOWN,1,114.75,True,240.0,4.125
2025_09_17,8,EXPONENTIAL_UP,0,75.0,False,30.0,3.991
2025_09_17,9,STEP_DOWN,1,41.0,False,30.0,5.666
2025_09_17,10,STEP_DOWN,1,61.75,False,30.0,3.698
2025_09_17,11,EXPONENTIAL_UP,0,197.75,False,299.92,3.512
2025_09_18,1,EXPONENTIAL_UP,0,49.5,True,285.0,4.674
2025_09_18,2,LOGARITHMIC_DOWN,1,-27.25,False,120.17,3.68
2025_09_18,3,LOGARITHMIC_UP,0,90.0,False,299.83,3.596
2025_09_18,4,LINEAR_DOWN,1,34.25,False,75.0,3.787
2025_09_18,5,EXPONENTIAL_UP,-1,56.25,False,45.0,2.128
2025_09_18,6,EXPONENTIAL_UP,0,28.75,False,150.0,1.902
2025_09_18,7,EXPONENTIAL_DOWN,1,53.5,False,90.0,2.178
2025_09_18,8,EXPONENTIAL_DOWN,1,17.5,False,195.0,2.266
2025_09_18,9,EXPONENTIAL_UP,0,25.25,False,30.25,1.018
2025_09_18,10,EXPONENTIAL_DOWN,0,4.25,False,45.42,1.149
2025_09_18,11,STEP_UP,0,6.25,False,44.25,1.665
2025_09_19,9,LOGARITHMIC_UP,0,97.5,True,269.58,6.37
2025_10_01,1,LINEAR_UP,0,14.25,False,45.0,0.821
2025_10_01,2,EXPONENTIAL_DOWN,1,65.75,True,435.0,9.117
2025_10_01,3,LINEAR_UP,0,278.0,True,795.0,5.021
2025_10_01,4,EXPONENTIAL_DOWN,0,-2.25,False,45.0,0.853
2025_10_01,5,EXPONENTIAL_UP,0,4.25,False,44.92,2.114
2025_10_02,0,NOISE,0,0.0,False,120.0,2.372
2025_10_02,1,EXPONENTIAL_DOWN,-1,20.75,False,30.0,1.335
2025_10_02,2,LOGARITHMIC_UP,0,12.5,False,105.0,2.294
2025_10_02,3,LINEAR_DOWN,0,0.5,False,45.0,1.519
2025_10_02,4,LINEAR_UP,0,6.5,False,105.0,2.846
2025_10_02,5,EXPONENTIAL_UP,0,79.5,True,405.0,6.151
2025_10_02,6,EXPONENTIAL_DOWN,1,91.5,True,180.0,5.303
2025_10_02,7,LINEAR_UP,-1,44.75,False,345.0,2.373
2025_10_02,8,LOGARITHMIC_DOWN,1,-17.5,True,104.92,4.092
2025_10_03,0,NOISE,0,0.0,False,495.0,3.974
2025_10_03,1,EXPONENTIAL_DOWN,0,6.0,False,30.0,1.467
2025_10_03,2,LINEAR_UP,0,2.75,False,30.0,2.265
2025_10_03,3,STEP_DOWN,0,0.75,False,30.0,4.629
2025_10_03,4,LOGARITHMIC_UP,0,-1.0,False,45.0,5.944
2025_10_03,5,LINEAR_DOWN,1,46.25,True,300.0,5.062
2025_10_03,6,EXPONENTIAL_UP,0,8.75,False,60.0,1.989
2025_10_03,7,SYMMETRIC_V_UP,1,-63.0,False,45.0,4.598
2025_10_03,8,LINEAR_DOWN,1,96.0,True,224.92,4.843
2025_10_05,0,NOISE,0,0.0,False,119.92,3.818
2025_10_06,1,LINEAR_UP,0,31.75,False,315.0,2.736
2025_10_06,2,STEP_DOWN,0,-4.5,False,30.0,1.605
2025_10_06,3,EXPONENTIAL_UP,0,8.75,False,45.0,2.052
2025_10_06,4,EXPONENTIAL_DOWN,1,18.0,False,45.0,5.996
2025_10_06,5,EXPONENTIAL_UP,0,134.75,True,330.0,4.56
2025_10_06,6,NOISE,0,65.75,False,30.0,2.202
2025_10_06,7,EXPONENTIAL_DOWN,1,-26.75,False,105.0,2.343
2025_10_06,8,SYMMETRIC_V_DOWN,-1,-23.5,False,45.0,2.014
2025_10_06,9,LINEAR_UP,0,6.75,False,195.0,2.566
2025_10_06,10,EXPONENTIAL_DOWN,1,67.25,False,254.92,2.712
2025_10_07,1,EXPONENTIAL_UP,0,34.25,False,315.0,3.26
2025_10_07,2,STEP_DOWN,-1,12.0,False,30.08,3.335
2025_10_07,3,EXPONENTIAL_DOWN,1,1.5,False,119.92,2.781
2025_10_07,4,LINEAR_UP,0,44.5,True,360.0,5.329
2025_10_07,5,LINEAR_DOWN,1,157.25,True,240.0,7.716
2025_10_07,6,STEP_UP,0,-1.25,False,30.0,1.008
2025_10_07,7,EXPONENTIAL_DOWN,0,-29.5,False,30.0,2.082
2025_10_07,8,LINEAR_UP,0,-34.75,False,254.92,2.601
2025_10_08,0,NOISE,0,0.0,True,300.0,5.162
2025_10_08,1,LINEAR_DOWN,1,3.0,True,180.0,4.35
2025_10_08,2,LINEAR_UP,0,8.25,False,195.0,2.285
2025_10_08,3,STEP_DOWN,1,16.0,False,30.0,3.835
2025_10_08,4,LINEAR_DOWN,-1,-13.5,False,105.0,3.48
2025_10_08,5,LOGARITHMIC_UP,0,288.0,True,629.92,4.973
2025_10_09,0,NOISE,1,0.0,True,270.0,26.163
2025_10_09,1,LINEAR_UP,0,9.25,False,165.0,3.038
2025_10_09,2,STEP_DOWN,0,6.25,False,30.0,2.5
2025_10_09,3,LINEAR_DOWN,1,16.5,False,195.0,3.446
2025_10_09,4,EXPONENTIAL_UP,0,-3.5,False,60.0,2.049
2025_10_09,5,STEP_DOWN,0,-12.0,False,30.0,1.278
2025_10_09,6,NOISE,0,5.75,False,30.0,1.677
2025_10_09,7,BACK_SKEWED_DOWN,-1,-10.25,False,30.0,1.707
2025_10_09,8,LOGARITHMIC_DOWN,1,110.0,True,300.0,7.54
2025_10_09,9,EXPONENTIAL_DOWN,0,-35.25,False,45.0,1.623
2025_10_09,10,LINEAR_UP,0,85.5,False,284.92,2.528
2025_10_10,1,LINEAR_UP,0,25.25,True,120.0,13.306
2025_10_10,2,STEP_UP,0,-25.0,False,60.0,1.868
2025_10_10,3,LINEAR_DOWN,1,-6.75,False,135.0,3.188
2025_10_10,4,STEP_UP,0,6.0,False,30.0,3.705
2025_10_10,5,EXPONENTIAL_DOWN,1,20.5,False,75.0,2.394
2025_10_10,6,LINEAR_UP,0,20.25,False,75.0,1.285
2025_10_10,7,LOGARITHMIC_DOWN,1,14.5,True,180.0,4.371
2025_10_10,8,LINEAR_UP,0,15.25,True,165.0,5.446
2025_10_10,9,LOGARITHMIC_DOWN,1,1150.5,True,374.92,8.567
2025_10_12,1,EXPONENTIAL_UP,0,98.0,True,74.92,13.029
2025_10_13,0,NOISE,0,0.0,True,165.0,7.354
2025_10_13,1,EXPONENTIAL_UP,0,-13.25,False,45.0,1.097
2025_10_13,2,LINEAR_DOWN,1,-1.75,False,135.0,3.874
2025_10_13,3,NOISE,0,7.5,False,45.0,1.77
2025_10_13,4,LOGARITHMIC_UP,0,33.25,True,195.0,4.3
2025_10_13,5,LOGARITHMIC_DOWN,1,41.5,True,240.0,9.65
2025_10_13,6,LINEAR_UP,0,30.5,False,60.0,3.165
2025_10_13,7,LINEAR_UP,0,101.5,False,300.0,2.72
2025_10_13,8,STEP_DOWN,0,22.25,False,30.0,1.33
2025_10_13,9,STEP_UP,0,-9.75,False,30.0,1.025
2025_10_13,10,EXPONENTIAL_DOWN,0,1.25,False,105.0,1.383
2025_10_13,11,SYMMETRIC_V_DOWN,-1,8.0,False,89.83,1.541
2025_10_14,0,NOISE,0,0.0,False,135.0,1.879
2025_10_14,1,LOGARITHMIC_DOWN,1,390.25,True,645.0,4.127
2025_10_14,2,EXPONENTIAL_UP,-1,-0.25,False,30.0,1.14
2025_10_14,3,EXPONENTIAL_UP,0,280.5,True,360.0,4.397
2025_10_14,4,LOGARITHMIC_DOWN,1,127.25,True,269.92,19.062
2025_10_15,0,NOISE,0,0.0,True,810.0,5.311
2025_10_15,1,EXPONENTIAL_UP,-1,62.5,True,120.0,4.245
2025_10_15,2,EXPONENTIAL_DOWN,1,122.0,True,195.0,4.054
2025_10_15,3,EXPONENTIAL_DOWN,0,22.5,False,60.0,0.928
2025_10_15,4,LOGARITHMIC_UP,0,56.5,False,210.0,3.229
2025_10_15,5,EXPONENTIAL_UP,-1,-19.5,False,44.92,1.109
2025_10_16,1,EXPONENTIAL_UP,0,49.0,False,90.33,1.865
2025_10_16,2,BACK_SKEWED_DOWN,0,-2.25,False,44.67,1.774
2025_10_16,3,EXPONENTIAL_UP,0,-3.0,False,75.0,1.667
2025_10_16,4,EXPONENTIAL_DOWN,0,1.5,False,60.0,1.255
2025_10_16,5,LOGARITHMIC_UP,0,145.75,True,480.0,5.013
2025_10_16,6,NOISE,1,-15.0,False,45.0,2.962
2025_10_16,7,EXPONENTIAL_UP,0,58.75,True,75.0,5.571
2025_10_16,8,LINEAR_DOWN,1,327.5,False,405.0,3.642
2025_10_16,9,LINEAR_UP,0,-18.5,False,45.0,2.463
2025_10_16,10,LOGARITHMIC_DOWN,1,19.0,False,74.92,1.723
2025_10_17,0,NOISE,0,0.0,True,105.0,5.544
2025_10_17,1,EXPONENTIAL_DOWN,1,312.0,False,495.0,3.64
2025_10_17,2,STEP_UP,0,-3.0,False,30.0,2.065
2025_10_17,3,LINEAR_UP,0,264.75,True,270.0,6.197
2025_10_17,4,EXPONENTIAL_DOWN,0,17.25,False,30.0,1.106
2025_10_17,5,EXPONENTIAL_UP,-1,152.75,False,90.0,1.875
2025_10_17,6,STEP_DOWN,0,40.75,False,30.0,0.701
2025_10_17,7,LOGARITHMIC_UP,0,177.0,False,209.92,2.231
2025_10_19,1,EXPONENTIAL_DOWN,1,48.25,True,74.92,4.607
2025_10_20,0,NOISE,0,0.0,False,495.0,3.843
2025_10_20,1,EXPONENTIAL_DOWN,1,51.75,False,210.0,3.156
2025_10_20,2,STEP_UP,0,22.25,False,30.08,1.202
2025_10_20,3,LOGARITHMIC_UP,0,224.25,True,449.92,4.908
2025_10_20,4,LINEAR_DOWN,1,-7.75,False,195.0,2.611
2025_10_20,5,LINEAR_UP,0,2.5,False,59.92,3.639
2025_10_21,0,NOISE,-1,0.0,False,210.0,2.752
2025_10_21,1,LINEAR_DOWN,1,76.0,False,330.0,3.436
2025_10_21,2,LOGARITHMIC_UP,0,5.5,False,75.0,2.425
2025_10_21,3,LINEAR_UP,0,27.75,False,195.0,2.908
2025_10_21,4,LOGARITHMIC_DOWN,1,17.25,True,135.0,5.816
2025_10_21,5,LINEAR_UP,0,14.25,False,180.0,2.26
2025_10_21,6,EXPONENTIAL_DOWN,0,-15.25,False,60.0,0.935
2025_10_21,7,EXPONENTIAL_DOWN,1,67.5,True,254.92,6.995
2025_10_22,1,EXPONENTIAL_UP,0,91.5,True,360.0,4.282
2025_10_22,2,LINEAR_DOWN,1,31.75,True,210.0,4.648
2025_10_22,3,EXPONENTIAL_DOWN,1,64.0,False,90.0,2.984
2025_10_22,4,BACK_SKEWED_UP,1,-30.75,False,30.0,1.473
2025_10_22,5,BACK_SKEWED_UP,0,-9.25,False,30.0,0.541
2025_10_22,6,EXPONENTIAL_DOWN,1,246.5,True,390.0,6.289
2025_10_22,7,LINEAR_UP,0,-18.75,True,269.92,5.997
2025_10_23,0,NOISE,0,0.0,False,270.0,2.746
2025_10_23,1,LOGARITHMIC_DOWN,1,-5.5,False,120.0,2.912
2025_10_23,2,LINEAR_UP,0,0.5,False,135.0,3.962
2025_10_23,3,EXPONENTIAL_DOWN,1,70.75,True,285.0,4.721
2025_10_23,4,LOGARITHMIC_UP,0,264.0,True,435.0,4.536
2025_10_23,5,NOISE,0,0.5,False,75.0,1.611
2025_10_23,6,LINEAR_UP,-1,16.0,False,119.92,3.297
2025_10_24,0,NOISE,0,0.0,True,150.25,14.566
2025_10_24,1,LINEAR_UP,0,29.5,False,389.75,3.775
2025_10_24,2,STEP_DOWN,0,-27.25,False,30.0,2.377
2025_10_24,3,LINEAR_UP,0,-3.75,False,165.0,3.576
2025_10_24,4,LOGARITHMIC_UP,0,166.75,True,450.0,20.611
2025_10_24,5,LINEAR_DOWN,1,32.25,True,74.92,7.132
2025_10_26,1,STEP_DOWN,0,6.25,False,59.92,1.382
2025_10_27,0,NOISE,1,0.0,False,150.17,2.558
2025_10_27,1,LINEAR_UP,0,67.25,False,344.83,3.402
2025_10_27,2,EXPONENTIAL_UP,0,9.75,False,60.0,2.201
2025_10_27,3,LINEAR_UP,0,31.75,False,210.0,3.707
2025_10_27,4,EXPONENTIAL_DOWN,0,-4.25,False,60.0,3.699
2025_10_27,5,LINEAR_UP,0,157.5,True,614.92,4.596
2025_10_28,0,NOISE,1,0.0,False,120.0,3.334
2025_10_28,1,EXPONENTIAL_UP,0,7.75,False,30.08,0.999
2025_10_28,2,STEP_DOWN,0,-0.5,False,30.0,1.769
2025_10_28,3,LOGARITHMIC_DOWN,0,-0.0,False,44.92,1.375
2025_10_28,4,EXPONENTIAL_UP,0,1.25,False,30.0,3.75
2025_10_28,5,LINEAR_DOWN,1,18.0,False,180.0,3.694
2025_10_28,6,LINEAR_UP,0,-2.75,False,45.0,2.837
2025_10_28,7,EXPONENTIAL_DOWN,1,5.25,False,30.0,2.177
2025_10_28,8,EXPONENTIAL_UP,0,233.75,True,840.25,4.369
2025_10_28,9,LINEAR_DOWN,0,3.25,False,89.67,1.658
2025_10_29,1,LOGARITHMIC_UP,0,94.75,True,480.0,4.175
2025_10_29,2,LINEAR_DOWN,1,-18.5,True,150.0,5.319
2025_10_29,3,LINEAR_UP,0,7.75,False,180.0,3.604
2025_10_29,4,EXPONENTIAL_DOWN,1,92.5,True,315.0,14.761
2025_10_29,5,BACK_SKEWED_UP,0,-22.25,False,30.0,2.761
2025_10_29,6,STEP_UP,1,40.75,False,30.0,1.03
2025_10_29,7,EXPONENTIAL_DOWN,1,83.5,False,105.0,1.073
2025_10_29,8,EXPONENTIAL_UP,0,15.75,False,30.0,0.628
2025_10_29,9,STEP_UP,0,36.5,False,59.92,1.556
2025_10_30,1,EXPONENTIAL_UP,0,93.75,True,165.0,5.572
2025_10_30,2,EXPONENTIAL_DOWN,1,155.25,False,180.0,3.779
2025_10_30,3,LINEAR_UP,0,46.75,False,60.0,1.273
2025_10_30,4,STEP_DOWN,0,-3.0,False,60.0,1.611
2025_10_30,5,STEP_UP,0,-32.0,False,30.0,2.125
2025_10_30,6,LINEAR_DOWN,1,8.75,False,90.0,2.88
2025_10_30,7,EXPONENTIAL_UP,0,50.75,False,45.0,1.667
2025_10_30,8,LINEAR_DOWN,1,203.25,False,285.0,3.521
2025_10_30,9,SYMMETRIC_V_DOWN,0,73.0,False,45.0,1.351
2025_10_30,10,STEP_UP,0,42.25,False,30.0,1.079
2025_10_30,11,EXPONENTIAL_DOWN,1,99.25,False,165.0,3.334
2025_10_30,12,EXPONENTIAL_UP,0,220.0,False,209.92,2.695
2025_10_31,0,NOISE,0,0.0,False,150.0,1.5
2025_10_31,1,STEP_DOWN,0,4.75,False,30.0,1.636
2025_10_31,2,STEP_UP,0,-17.0,False,30.0,3.466
2025_10_31,3,STEP_UP,0,24.75,False,30.08,2.327
2025_10_31,4,STEP_UP,-1,4.5,False,30.0,1.768
2025_10_31,5,EXPONENTIAL_DOWN,0,15.25,False,59.92,1.02
2025_10_31,6,NOISE,1,4.25,False,45.0,2.549
2025_10_31,7,EXPONENTIAL_DOWN,1,1.25,False,75.0,2.845
2025_10_31,8,EXPONENTIAL_UP,0,41.25,False,30.0,3.004
2025_10_31,9,EXPONENTIAL_UP,1,-37.25,False,135.0,2.054
2025_10_31,10,EXPONENTIAL_DOWN,0,-4.75,False,45.0,1.568
2025_10_31,11,LINEAR_UP,0,5.25,False,150.0,3.875
2025_10_31,12,EXPONENTIAL_DOWN,1,177.0,True,330.0,4.548
2025_10_31,13,LINEAR_UP,0,-29.0,False,119.92,2.756
2025_11_03,1,EXPONENTIAL_DOWN,0,15.5,False,60.0,2.102
2025_11_03,2,LINEAR_DOWN,1,15.25,True,390.0,5.759
2025_11_03,3,LOGARITHMIC_UP,0,86.5,True,360.0,6.068
2025_11_03,4,LINEAR_DOWN,1,27.25,True,180.0,4.058
2025_11_03,5,LINEAR_UP,0,-45.5,False,120.0,2.299
2025_11_03,6,EXPONENTIAL_DOWN,1,23.0,False,254.92,3.025
2025_11_04,2,LINEAR_DOWN,-1,245.75,True,585.0,4.016
2025_11_04,3,STEP_UP,0,6.5,False,30.0,0.949
2025_11_04,4,BACK_SKEWED_DOWN,-1,-4.0,False,30.0,1.493
2025_11_04,5,EXPONENTIAL_UP,-1,-20.0,False,75.0,1.357
2025_11_04,6,LINEAR_DOWN,1,-31.5,False,90.0,3.883
2025_11_04,7,LOGARITHMIC_UP,0,-18.5,True,135.0,5.556
2025_11_04,8,LOGARITHMIC_DOWN,1,252.0,False,419.92,3.45
2025_11_05,0,NOISE,1,0.0,False,165.0,2.726
2025_11_05,1,STEP_UP,0,92.0,False,30.0,1.538
2025_11_05,2,LOGARITHMIC_UP,0,2.5,False,285.0,2.846
2025_11_05,3,STEP_DOWN,0,-53.0,False,30.08,2.381
2025_11_05,4,LINEAR_UP,0,0.0,False,44.92,1.89
2025_11_05,5,EXPONENTIAL_DOWN,0,1.5,False,45.0,1.607
2025_11_05,6,EXPONENTIAL_DOWN,1,15.75,True,150.0,5.915
2025_11_05,7,LINEAR_UP,0,328.0,True,480.0,4.324
2025_11_05,8,LINEAR_DOWN,1,58.25,True,209.92,5.075
2025_11_06,1,LOGARITHMIC_DOWN,1,28.0,True,90.0,4.156
2025_11_06,2,EXPONENTIAL_UP,0,62.25,False,180.0,1.871
2025_11_06,3,EXPONENTIAL_DOWN,1,51.75,False,210.0,3.237
2025_11_06,4,LINEAR_UP,0,91.0,False,300.0,3.197
2025_11_06,5,LINEAR_DOWN,1,436.25,True,270.0,4.679
2025_11_06,6,EXPONENTIAL_UP,0,-26.25,False,135.0,2.485
2025_11_06,7,STEP_DOWN,-1,19.0,False,30.0,2.509
2025_11_06,8,EXPONENTIAL_DOWN,1,-33.0,False,164.92,1.635
2025_11_07,1,LINEAR_DOWN,1,147.5,True,210.0,4.997
2025_11_07,2,NOISE,0,-55.0,False,45.0,1.756
2025_11_07,3,LINEAR_UP,0,55.75,False,210.0,3.227
2025_11_07,4,EXPONENTIAL_DOWN,1,389.75,True,600.0,5.526
2025_11_07,5,LINEAR_UP,0,309.25,False,209.92,3.3
2025_11_10,0,NOISE,0,0.0,True,375.0,29.143
2025_11_10,1,EXPONENTIAL_UP,0,8.5,False,105.0,2.541
2025_11_10,2,STEP_DOWN,1,0.25,False,30.08,3.521
2025_11_10,3,LINEAR_UP,0,50.5,False,209.92,3.843
2025_11_10,4,LINEAR_DOWN,0,13.5,False,75.0,1.679
2025_11_10,5,STEP_UP,0,14.5,False,30.0,2.168
2025_11_10,6,EXPONENTIAL_UP,0,74.75,True,120.0,9.44
2025_11_10,7,EXPONENTIAL_DOWN,1,102.0,False,90.0,2.033
2025_11_10,8,EXPONENTIAL_DOWN,-1,-126.75,False,45.0,1.436
2025_11_10,9,STEP_UP,0,-6.0,False,30.0,1.566
2025_11_10,10,LOGARITHMIC_UP,0,107.25,False,329.92,2.237
2025_11_11,2,EXPONENTIAL_DOWN,1,107.0,True,390.0,4.909
2025_11_11,3,LOGARITHMIC_DOWN,1,59.25,False,300.0,3.534
2025_11_11,4,LINEAR_DOWN,-1,-19.25,False,105.0,3.213
2025_11_11,5,LINEAR_DOWN,1,-9.25,True,195.0,4.181
2025_11_11,6,LOGARITHMIC_UP,0,48.25,False,225.0,2.848
2025_11_11,7,LOGARITHMIC_DOWN,0,18.75,False,134.92,3.988
2025_11_12,0,NOISE,0,0.0,False,270.0,3.054
2025_11_12,1,EXPONENTIAL_DOWN,1,-11.0,False,60.0,2.214
2025_11_12,2,LINEAR_UP,0,86.5,False,300.08,3.183
2025_11_12,3,SYMMETRIC_V_UP,-1,-22.5,False,44.92,1.165
2025_11_12,4,LOGARITHMIC_DOWN,1,-6.0,False,135.0,3.894
2025_11_12,5,LINEAR_UP,0,-24.0,False,60.0,1.387
2025_11_12,6,LINEAR_DOWN,1,170.0,True,195.0,7.621
2025_11_12,7,STEP_UP,0,15.75,False,30.0,1.477
2025_11_12,8,EXPONENTIAL_UP,0,-25.25,False,60.0,1.948
2025_11_12,9,LINEAR_UP,0,47.0,False,225.0,2.819
2025_11_12,10,LINEAR_DOWN,1,90.75,False,59.92,2.533
2025_11_13,1,LOGARITHMIC_UP,0,113.25,True,180.0,15.358
2025_11_13,2,EXPAND_OSCILLATOR,0,3.25,False,30.08,0.579
2025_11_13,3,EXPONENTIAL_UP,0,24.5,False,194.92,2.307
2025_11_13,4,LINEAR_DOWN,1,134.75,True,270.0,4.84
2025_11_13,5,EXPONENTIAL_UP,0,16.75,False,45.0,1.47
2025_11_13,6,LINEAR_DOWN,1,475.25,True,480.0,5.273
2025_11_13,7,LINEAR_UP,0,4.5,False,179.92,2.328
2025_11_14,2,BACK_SKEWED_UP,0,-12.75,False,30.0,2.064
2025_11_14,3,LINEAR_UP,0,14.25,False,75.0,2.454
2025_11_14,4,STEP_DOWN,0,14.5,False,30.0,1.509
2025_11_14,5,LINEAR_DOWN,1,146.25,True,390.0,5.596
2025_11_14,6,EXPONENTIAL_DOWN,1,255.75,True,255.0,5.486
2025_11_14,7,LINEAR_UP,0,432.5,True,285.0,4.642
2025_11_14,8,LINEAR_DOWN,1,6.0,False,164.92,2.379
2025_11_17,0,NOISE,0,0.0,False,105.0,3.211
2025_11_17,1,BACK_SKEWED_DOWN,0,12.75,False,30.0,1.027
2025_11_17,2,LINEAR_UP,0,20.75,False,210.0,2.008
2025_11_17,3,EXPONENTIAL_DOWN,0,7.0,False,30.0,1.757
2025_11_17,4,BACK_SKEWED_UP,0,11.75,False,45.0,2.878
2025_11_17,5,EXPONENTIAL_UP,0,35.5,False,180.0,3.839
2025_11_17,6,LOGARITHMIC_DOWN,1,205.0,False,390.0,3.951
2025_11_17,7,EXPONENTIAL_UP,-1,84.75,False,60.0,1.564
2025_11_17,8,LINEAR_DOWN,1,265.5,False,255.0,2.302
2025_11_17,9,EXPONENTIAL_UP,-1,30.25,False,134.92,1.733
2025_11_18,1,LINEAR_UP,0,68.75,False,90.0,2.141
2025_11_18,2,LINEAR_DOWN,1,291.0,False,285.0,3.363
2025_11_18,3,STEP_UP,1,84.75,False,30.0,2.052
2025_11_18,4,STEP_DOWN,-1,-27.0,False,30.0,1.995
2025_11_18,5,LINEAR_UP,0,48.75,False,195.0,3.635
2025_11_18,6,EXPONENTIAL_DOWN,1,260.75,True,360.0,5.912
2025_11_18,7,LOGARITHMIC_UP,0,166.0,False,180.0,2.529
2025_11_18,8,LINEAR_DOWN,1,111.25,True,209.92,4.354
2025_11_19,1,EXPONENTIAL_UP,0,18.75,False,45.0,4.106
2025_11_19,2,LINEAR_UP,0,-2.0,False,120.0,2.763
2025_11_19,3,EXPONENTIAL_DOWN,1,26.25,False,180.0,2.516
2025_11_19,4,LINEAR_UP,0,150.75,False,375.0,3.869
2025_11_19,5,EXPONENTIAL_DOWN,1,85.0,True,90.0,5.611
