level,parent_motif_idx,seg_idx,start_ts,end_ts,start_iso,end_iso,length_min,slope_pts_per_min,mean_sigma,sigma_rank_mid,r2adj,shape_class,shape_pearson_r,peak_abs_z,tod_start_hour_utc,net_move_pts,day,split,sequence_position,prev_seg_shape,next_seg_idx,next_seg_continued,ride_pnl_pts,fade_pnl_pts,max_mfe_ride_pts,max_mae_ride_pts,max_mfe_fade_pts,max_mae_fade_pts,time_to_max_z_min,time_to_revert_min,resolved_as_cascade,extended_60m,extended_120m
motif,-1,1,1739930400,1739938505,2025-02-19T02:00:00+00:00,2025-02-19T04:15:05+00:00,135.08,0.0593,7.417,0.726,0.373,EXPONENTIAL_UP,0.976,2.332,2,4.0,2025_02_19,IS,1,NOISE,5,False,4.0,-4.0,17.5,-9.5,9.5,-17.5,50.33,51.08,False,True,True
motif,-1,2,1739938505,1739953800,2025-02-19T04:15:05+00:00,2025-02-19T08:30:00+00:00,254.92,-0.086,7.559,0.622,0.521,LINEAR_DOWN,0.982,3.153,4,-18.25,2025_02_19,IS,2,EXPONENTIAL_UP,4,True,18.25,-18.25,30.0,-0.5,0.5,-30.0,165.17,169.92,False,True,True
motif,-1,3,1739953800,1739981700,2025-02-19T08:30:00+00:00,2025-02-19T16:15:00+00:00,465.0,-0.1582,17.66,0.028,0.665,LINEAR_DOWN,0.976,5.68,8,-42.5,2025_02_19,IS,3,LINEAR_DOWN,3,False,42.5,-42.5,138.5,-16.5,16.5,-138.5,399.0,405.67,True,True,True
motif,-1,4,1739981700,1739996100,2025-02-19T16:15:00+00:00,2025-02-19T20:15:00+00:00,240.0,0.2818,28.043,0.001,0.667,LINEAR_UP,0.988,2.885,16,50.25,2025_02_19,IS,4,LINEAR_DOWN,2,False,50.25,-50.25,82.25,-20.5,20.5,-82.25,224.58,233.67,False,True,True
motif,-1,5,1739996100,1739997900,2025-02-19T20:15:00+00:00,2025-02-19T20:45:00+00:00,30.0,-0.0111,26.58,0.875,0.62,FLATLINE,0.0,1.67,20,-43.75,2025_02_19,IS,5,LINEAR_UP,1,False,43.75,-43.75,59.0,-14.75,14.75,-59.0,13.67,15.42,False,False,False
motif,-1,6,1739997900,1739999700,2025-02-19T20:45:00+00:00,2025-02-19T21:15:00+00:00,30.0,0.0278,26.857,0.75,0.149,FLATLINE,0.0,1.379,20,-5.75,2025_02_19,IS,6,FLATLINE,0,False,-5.75,5.75,34.25,-7.75,7.75,-34.25,14.5,26.25,False,False,False
motif,-1,7,1739999700,1740009595,2025-02-19T21:15:00+00:00,2025-02-19T23:59:55+00:00,164.92,-0.1064,26.878,0.966,0.023,FLATLINE,0.0,1.379,21,0.75,2025_02_19,IS,7,FLATLINE,-1,False,-0.75,0.75,5.0,-17.0,17.0,-5.0,121.67,121.83,False,True,True
motif,-1,0,1740009600,1740013200,2025-02-20T00:00:00+00:00,2025-02-20T01:00:00+00:00,60.0,,5.953,,0.096,FLATLINE,0.0,3.154,0,12.0,2025_02_20,IS,0,NONE,10,False,0.0,-0.0,14.25,-13.75,13.75,-14.25,59.58,,False,True,False
motif,-1,1,1740013200,1740026700,2025-02-20T01:00:00+00:00,2025-02-20T04:45:00+00:00,225.0,-0.1612,14.309,0.711,0.268,LINEAR_DOWN,0.993,4.109,1,-48.75,2025_02_20,IS,1,FLATLINE,9,True,48.75,-48.75,67.25,-2.75,2.75,-67.25,60.33,72.33,True,True,True
motif,-1,2,1740026700,1740028500,2025-02-20T04:45:00+00:00,2025-02-20T05:15:00+00:00,30.0,-0.0056,5.114,0.011,0.036,FLATLINE,0.0,2.355,4,0.0,2025_02_20,IS,2,LINEAR_DOWN,8,True,-0.0,0.0,8.0,-0.5,0.5,-8.0,17.17,,False,False,False
motif,-1,3,1740028500,1740039300,2025-02-20T05:15:00+00:00,2025-02-20T08:15:00+00:00,180.0,-0.0951,7.913,0.961,0.349,LINEAR_DOWN,0.986,5.352,5,-12.5,2025_02_20,IS,3,FLATLINE,7,False,12.5,-12.5,34.75,-5.75,5.75,-34.75,111.83,112.58,True,True,True
motif,-1,4,1740039300,1740052800,2025-02-20T08:15:00+00:00,2025-02-20T12:00:00+00:00,225.0,0.159,13.598,0.956,0.332,EXPONENTIAL_UP,0.973,2.626,8,24.25,2025_02_20,IS,4,LINEAR_DOWN,6,False,24.25,-24.25,54.75,-8.25,8.25,-54.75,113.75,117.17,False,True,True
motif,-1,5,1740052800,1740054600,2025-02-20T12:00:00+00:00,2025-02-20T12:30:00+00:00,30.0,-0.0153,10.585,0.115,0.281,FLATLINE,0.0,2.213,12,-0.75,2025_02_20,IS,5,EXPONENTIAL_UP,5,False,0.75,-0.75,13.75,-13.5,13.5,-13.75,12.25,12.33,False,False,False
motif,-1,6,1740054600,1740056400,2025-02-20T12:30:00+00:00,2025-02-20T13:00:00+00:00,30.0,0.0556,10.696,0.565,0.333,FLATLINE,0.0,1.116,12,19.75,2025_02_20,IS,6,FLATLINE,4,False,19.75,-19.75,21.5,-2.5,2.5,-21.5,29.0,,False,False,False
motif,-1,7,1740056400,1740060000,2025-02-20T13:00:00+00:00,2025-02-20T14:00:00+00:00,60.0,-0.0545,9.468,0.008,0.024,FLATLINE,0.0,1.31,13,-3.0,2025_02_20,IS,7,FLATLINE,3,False,3.0,-3.0,20.0,-3.75,3.75,-20.0,31.58,31.67,False,True,False
motif,-1,8,1740060000,1740061800,2025-02-20T14:00:00+00:00,2025-02-20T14:30:00+00:00,30.0,0.0896,9.029,0.742,-0.001,FLATLINE,0.0,3.07,14,1.5,2025_02_20,IS,8,FLATLINE,2,False,1.5,-1.5,16.75,-2.0,2.0,-16.75,18.75,18.83,False,False,False
motif,-1,9,1740061800,1740073500,2025-02-20T14:30:00+00:00,2025-02-20T17:45:00+00:00,195.0,-0.7518,63.816,0.938,0.093,LINEAR_DOWN,0.996,14.088,14,-114.5,2025_02_20,IS,9,FLATLINE,1,False,114.5,-114.5,250.25,-13.5,13.5,-250.25,31.58,33.75,True,True,True
motif,-1,10,1740073500,1740075300,2025-02-20T17:45:00+00:00,2025-02-20T18:15:00+00:00,30.0,0.1771,30.237,0.001,0.308,FLATLINE,0.0,1.256,17,-26.75,2025_02_20,IS,10,LINEAR_DOWN,0,True,-26.75,26.75,0.0,-63.5,63.5,-0.0,17.08,18.75,False,False,False
motif,-1,11,1740075300,1740095995,2025-02-20T18:15:00+00:00,2025-02-20T23:59:55+00:00,344.92,0.2158,23.805,0.878,0.894,EXPONENTIAL_UP,0.993,2.602,18,96.25,2025_02_20,IS,11,FLATLINE,-1,False,96.25,-96.25,108.25,-34.25,34.25,-108.25,327.75,,False,True,True
motif,-1,0,1740096000,1740103200,2025-02-21T00:00:00+00:00,2025-02-21T02:00:00+00:00,120.0,,8.723,0.093,0.585,NOISE,-999.0,2.686,0,-17.75,2025_02_21,IS,0,NONE,3,False,0.0,-0.0,10.5,-31.25,31.25,-10.5,94.17,96.42,False,True,True
motif,-1,1,1740103200,1740105905,2025-02-21T02:00:00+00:00,2025-02-21T02:45:05+00:00,45.08,-0.0184,9.092,0.363,0.045,FLATLINE,0.0,1.132,2,4.0,2025_02_21,IS,1,NOISE,2,True,-4.0,4.0,1.75,-11.75,11.75,-1.75,23.42,24.42,False,False,False
motif,-1,2,1740105905,1740119400,2025-02-21T02:45:05+00:00,2025-02-21T06:30:00+00:00,224.92,-0.0741,7.691,0.833,0.476,EXPONENTIAL_DOWN,0.99,3.252,2,-4.0,2025_02_21,IS,2,FLATLINE,1,False,4.0,-4.0,32.0,-12.5,12.5,-32.0,142.42,142.5,False,True,True
motif,-1,3,1740119400,1740148200,2025-02-21T06:30:00+00:00,2025-02-21T14:30:00+00:00,480.0,0.1513,14.104,0.918,0.812,EXPONENTIAL_UP,0.996,7.885,6,34.75,2025_02_21,IS,3,EXPONENTIAL_DOWN,0,False,34.75,-34.75,103.75,-33.75,33.75,-103.75,435.0,446.08,True,True,True
motif,-1,4,1740148200,1740175195,2025-02-21T14:30:00+00:00,2025-02-21T21:59:55+00:00,449.92,-1.1244,72.535,0.37,0.943,LINEAR_DOWN,0.996,3.894,14,-515.5,2025_02_21,IS,4,EXPONENTIAL_UP,-1,False,515.5,-515.5,522.5,-7.25,7.25,-522.5,444.58,,False,True,True
motif,-1,0,1740351600,1740355195,2025-02-23T23:00:00+00:00,2025-02-23T23:59:55+00:00,59.92,,8.967,,0.703,FLATLINE,0.0,10.341,23,60.0,2025_02_23,IS,0,NONE,-1,False,0.0,-0.0,75.75,-18.25,18.25,-75.75,44.58,,False,False,False
motif,-1,0,1740355200,1740362400,2025-02-24T00:00:00+00:00,2025-02-24T02:00:00+00:00,120.0,,10.853,0.243,0.449,NOISE,-999.0,2.928,0,-17.75,2025_02_24,IS,0,NONE,9,False,0.0,-0.0,29.0,-27.25,27.25,-29.0,26.17,116.58,False,True,True
motif,-1,1,1740362400,1740366900,2025-02-24T02:00:00+00:00,2025-02-24T03:15:00+00:00,75.0,0.0465,12.047,0.526,0.66,FLATLINE,0.0,1.911,2,31.0,2025_02_24,IS,1,NOISE,8,True,31.0,-31.0,40.0,-5.25,5.25,-40.0,70.42,,False,True,False
motif,-1,2,1740366900,1740379500,2025-02-24T03:15:00+00:00,2025-02-24T06:45:00+00:00,210.0,0.0893,9.299,0.41,0.451,LINEAR_UP,0.984,3.536,3,9.5,2025_02_24,IS,2,FLATLINE,7,False,9.5,-9.5,24.75,-9.75,9.75,-24.75,149.75,151.08,False,True,True
motif,-1,3,1740379500,1740388500,2025-02-24T06:45:00+00:00,2025-02-24T09:15:00+00:00,150.0,-0.1539,17.608,0.973,0.029,EXPONENTIAL_DOWN,0.977,3.863,6,2.25,2025_02_24,IS,3,LINEAR_UP,6,False,-2.25,2.25,83.5,-23.25,23.25,-83.5,91.5,142.17,False,True,True
motif,-1,4,1740388500,1740390300,2025-02-24T09:15:00+00:00,2025-02-24T09:45:00+00:00,30.0,0.0361,24.932,0.123,0.185,FLATLINE,0.0,1.98,9,-1.0,2025_02_24,IS,4,EXPONENTIAL_DOWN,5,True,-1.0,1.0,24.0,-6.0,6.0,-24.0,9.83,27.08,False,False,False
motif,-1,5,1740390300,1740398400,2025-02-24T09:45:00+00:00,2025-02-24T12:00:00+00:00,135.0,0.0991,22.378,0.059,0.077,FLATLINE,0.0,1.311,9,-17.5,2025_02_24,IS,5,FLATLINE,4,False,-17.5,17.5,6.5,-38.0,38.0,-6.5,79.25,80.0,False,True,True
motif,-1,6,1740398400,1740402900,2025-02-24T12:00:00+00:00,2025-02-24T13:15:00+00:00,75.0,-0.1919,13.169,0.062,0.089,LOGARITHMIC_DOWN,0.978,2.704,12,-5.0,2025_02_24,IS,6,FLATLINE,3,False,5.0,-5.0,28.0,-6.75,6.75,-28.0,48.5,48.67,False,True,False
motif,-1,7,1740402900,1740406500,2025-02-24T13:15:00+00:00,2025-02-24T14:15:00+00:00,60.0,0.1205,12.668,1.0,0.112,FLATLINE,0.0,2.641,13,10.5,2025_02_24,IS,7,LOGARITHMIC_DOWN,2,False,10.5,-10.5,40.0,0.0,-0.0,-40.0,45.08,45.75,False,True,False
motif,-1,8,1740406500,1740419100,2025-02-24T14:15:00+00:00,2025-02-24T17:45:00+00:00,210.0,-0.982,83.642,1.0,0.056,LINEAR_DOWN,0.99,8.626,14,-118.25,2025_02_24,IS,8,FLATLINE,1,False,118.25,-118.25,332.5,-22.25,22.25,-332.5,52.67,53.83,True,True,True
motif,-1,9,1740419100,1740424500,2025-02-24T17:45:00+00:00,2025-02-24T19:15:00+00:00,90.0,0.553,51.413,0.501,0.055,FLATLINE,0.0,1.698,17,-57.0,2025_02_24,IS,9,LINEAR_DOWN,0,False,-57.0,57.0,0.0,-69.25,69.25,-0.0,88.42,,False,True,False
motif,-1,10,1740424500,1740441595,2025-02-24T19:15:00+00:00,2025-02-24T23:59:55+00:00,284.92,-0.5375,50.754,0.958,0.868,EXPONENTIAL_DOWN,0.994,3.853,19,-215.0,2025_02_24,IS,10,FLATLINE,-1,False,215.0,-215.0,232.0,-3.25,3.25,-232.0,280.5,,False,True,True
motif,-1,0,1740441600,1740445200,2025-02-25T00:00:00+00:00,2025-02-25T01:00:00+00:00,60.0,,15.477,,0.747,FLATLINE,0.0,1.391,0,40.75,2025_02_25,IS,0,NONE,12,False,0.0,-0.0,55.75,-2.0,2.0,-55.75,41.92,,False,True,False
motif,-1,1,1740445200,1740447000,2025-02-25T01:00:00+00:00,2025-02-25T01:30:00+00:00,30.0,-0.0694,11.451,0.003,0.484,FLATLINE,0.0,2.028,1,1.5,2025_02_25,IS,1,FLATLINE,11,False,-1.5,1.5,24.25,-15.5,15.5,-24.25,28.0,5.25,False,False,False
motif,-1,2,1740447000,1740449700,2025-02-25T01:30:00+00:00,2025-02-25T02:15:00+00:00,45.0,0.0951,9.985,0.047,0.038,FLATLINE,0.0,1.846,1,10.75,2025_02_25,IS,2,FLATLINE,10,True,10.75,-10.75,16.25,-8.25,8.25,-16.25,34.0,35.0,False,False,False
motif,-1,3,1740449700,1740453300,2025-02-25T02:15:00+00:00,2025-02-25T03:15:00+00:00,60.0,0.0273,9.803,0.687,0.038,FLATLINE,0.0,2.428,2,-7.75,2025_02_25,IS,3,FLATLINE,9,False,-7.75,7.75,1.75,-36.5,36.5,-1.75,9.08,9.17,False,True,False
motif,-1,4,1740453300,1740456900,2025-02-25T03:15:00+00:00,2025-02-25T04:15:00+00:00,60.0,-0.0326,6.992,0.003,0.533,FLATLINE,0.0,2.847,3,-14.0,2025_02_25,IS,4,FLATLINE,8,True,14.0,-14.0,23.5,-1.0,1.0,-23.5,48.17,49.83,False,True,False
motif,-1,5,1740456900,1740460500,2025-02-25T04:15:00+00:00,2025-02-25T05:15:00+00:00,60.0,-0.0462,7.167,0.52,0.322,FLATLINE,0.0,2.013,4,7.75,2025_02_25,IS,5,FLATLINE,7,False,-7.75,7.75,4.0,-16.5,16.5,-4.0,22.83,23.08,False,True,False
motif,-1,6,1740460500,1740463200,2025-02-25T05:15:00+00:00,2025-02-25T06:00:00+00:00,45.0,0.0111,5.779,0.035,0.508,FLATLINE,0.0,1.722,5,4.25,2025_02_25,IS,6,FLATLINE,6,False,4.25,-4.25,9.75,-2.0,2.0,-9.75,40.58,40.75,False,False,False
motif,-1,7,1740463200,1740483000,2025-02-25T06:00:00+00:00,2025-02-25T11:30:00+00:00,330.0,-0.3004,26.672,0.224,0.744,LINEAR_DOWN,0.986,7.194,6,-110.5,2025_02_25,IS,7,FLATLINE,5,False,110.5,-110.5,149.5,-9.0,9.0,-149.5,299.5,,True,True,True
motif,-1,8,1740483000,1740493800,2025-02-25T11:30:00+00:00,2025-02-25T14:30:00+00:00,180.0,0.3811,34.386,0.991,0.432,EXPONENTIAL_UP,0.993,2.686,11,54.75,2025_02_25,IS,8,LINEAR_DOWN,4,False,54.75,-54.75,125.0,0.0,-0.0,-125.0,120.42,125.58,False,True,True
motif,-1,9,1740493800,1740506400,2025-02-25T14:30:00+00:00,2025-02-25T18:00:00+00:00,210.0,-1.3156,105.939,1.0,0.077,LINEAR_DOWN,0.988,5.196,14,-157.0,2025_02_25,IS,9,EXPONENTIAL_UP,3,False,157.0,-157.0,384.5,-14.5,14.5,-384.5,123.33,135.83,True,True,True
motif,-1,10,1740506400,1740515400,2025-02-25T18:00:00+00:00,2025-02-25T20:30:00+00:00,150.0,0.4856,53.795,0.001,0.068,LOGARITHMIC_UP,0.993,2.47,18,-7.5,2025_02_25,IS,10,LINEAR_DOWN,2,False,-7.5,7.5,56.25,-97.5,97.5,-56.25,76.33,76.42,False,True,True
motif,-1,11,1740515400,1740518100,2025-02-25T20:30:00+00:00,2025-02-25T21:15:00+00:00,45.0,-0.2565,33.192,0.814,0.032,FLATLINE,0.0,2.143,20,-27.25,2025_02_25,IS,11,LOGARITHMIC_UP,1,True,27.25,-27.25,92.0,-7.75,7.75,-92.0,25.75,26.0,False,False,False
motif,-1,12,1740518100,1740524400,2025-02-25T21:15:00+00:00,2025-02-25T23:00:00+00:00,105.0,-0.0135,31.376,0.207,-0.002,FLATLINE,0.0,1.702,21,45.0,2025_02_25,IS,12,FLATLINE,0,False,-45.0,45.0,8.0,-45.0,45.0,-8.0,105.0,,False,True,False
motif,-1,13,1740524400,1740527995,2025-02-25T23:00:00+00:00,2025-02-25T23:59:55+00:00,59.92,0.2476,25.362,0.084,0.35,FLATLINE,0.0,1.841,23,-7.75,2025_02_25,IS,13,FLATLINE,-1,False,-7.75,7.75,4.0,-21.25,21.25,-4.0,47.25,47.5,False,False,False
motif,-1,0,1740528000,1740532500,2025-02-26T00:00:00+00:00,2025-02-26T01:15:00+00:00,75.0,,13.422,0.507,0.43,FLATLINE,0.0,2.472,0,8.5,2025_02_26,IS,0,NONE,8,False,0.0,-0.0,26.0,-13.5,13.5,-26.0,60.5,61.08,False,True,False
motif,-1,1,1740532500,1740536100,2025-02-26T01:15:00+00:00,2025-02-26T02:15:00+00:00,60.0,-0.0908,12.246,0.327,0.68,FLATLINE,0.0,2.226,1,-22.0,2025_02_26,IS,1,FLATLINE,7,False,22.0,-22.0,31.75,-5.0,5.0,-31.75,54.5,56.75,False,True,False
motif,-1,2,1740536100,1740541500,2025-02-26T02:15:00+00:00,2025-02-26T03:45:00+00:00,90.0,0.1176,12.757,0.097,0.726,FLATLINE,0.0,3.196,2,34.75,2025_02_26,IS,2,FLATLINE,6,True,34.75,-34.75,55.0,0.0,-0.0,-55.0,58.92,68.08,False,True,False
motif,-1,3,1740541500,1740570300,2025-02-26T03:45:00+00:00,2025-02-26T11:45:00+00:00,480.0,0.1603,14.005,0.041,0.869,LINEAR_UP,0.995,3.362,3,75.5,2025_02_26,IS,3,FLATLINE,5,False,75.5,-75.5,82.5,-13.75,13.75,-82.5,452.75,,False,True,True
motif,-1,4,1740570300,1740575700,2025-02-26T11:45:00+00:00,2025-02-26T13:15:00+00:00,90.0,-0.0676,10.602,0.592,0.201,FLATLINE,0.0,4.261,11,-23.25,2025_02_26,IS,4,LINEAR_UP,4,True,23.25,-23.25,60.75,-0.0,0.0,-60.75,67.25,68.17,True,True,False
motif,-1,5,1740575700,1740581100,2025-02-26T13:15:00+00:00,2025-02-26T14:45:00+00:00,90.0,-0.2657,16.9,0.999,0.803,EXPONENTIAL_DOWN,0.975,3.808,13,-69.0,2025_02_26,IS,5,FLATLINE,3,False,69.0,-69.0,107.0,-33.25,33.25,-107.0,80.25,82.42,False,True,False
motif,-1,6,1740581100,1740582900,2025-02-26T14:45:00+00:00,2025-02-26T15:15:00+00:00,30.0,0.1097,28.884,1.0,0.654,FLATLINE,0.0,2.278,14,99.5,2025_02_26,IS,6,EXPONENTIAL_DOWN,2,True,99.5,-99.5,106.0,-11.5,11.5,-106.0,29.58,,False,False,False
motif,-1,7,1740582900,1740591900,2025-02-26T15:15:00+00:00,2025-02-26T17:45:00+00:00,150.0,0.419,45.52,1.0,0.149,EXPONENTIAL_UP,0.993,2.83,15,3.5,2025_02_26,IS,7,FLATLINE,1,False,3.5,-3.5,78.5,-55.0,55.0,-78.5,99.33,99.42,False,True,True
motif,-1,8,1740591900,1740604500,2025-02-26T17:45:00+00:00,2025-02-26T21:15:00+00:00,210.0,-0.9635,79.355,1.0,0.111,LINEAR_DOWN,0.986,3.164,17,-116.25,2025_02_26,IS,8,EXPONENTIAL_UP,0,False,116.25,-116.25,264.75,-0.0,0.0,-264.75,82.92,95.5,False,True,True
motif,-1,9,1740604500,1740614395,2025-02-26T21:15:00+00:00,2025-02-26T23:59:55+00:00,164.92,0.2564,48.571,0.954,0.038,FLATLINE,0.0,4.119,21,-2.5,2025_02_26,IS,9,LINEAR_DOWN,-1,False,-2.5,2.5,100.5,-160.75,160.75,-100.5,5.17,5.25,True,True,True
motif,-1,0,1740614400,1740618900,2025-02-27T00:00:00+00:00,2025-02-27T01:15:00+00:00,75.0,,28.774,0.506,0.708,FLATLINE,0.0,2.003,0,-58.25,2025_02_27,IS,0,NONE,8,False,0.0,-0.0,13.0,-107.5,107.5,-13.0,67.17,72.08,False,True,False
motif,-1,1,1740618900,1740625200,2025-02-27T01:15:00+00:00,2025-02-27T03:00:00+00:00,105.0,0.1334,21.068,0.044,0.364,FLATLINE,0.0,2.548,1,31.25,2025_02_27,IS,1,FLATLINE,7,True,31.25,-31.25,56.75,-3.25,3.25,-56.75,72.5,90.08,False,True,False
motif,-1,2,1740625200,1740629700,2025-02-27T03:00:00+00:00,2025-02-27T04:15:00+00:00,75.0,0.1053,19.31,0.187,0.482,FLATLINE,0.0,1.827,3,-31.25,2025_02_27,IS,2,FLATLINE,6,False,-31.25,31.25,19.25,-35.25,35.25,-19.25,70.0,,False,True,False
motif,-1,3,1740629700,1740631500,2025-02-27T04:15:00+00:00,2025-02-27T04:45:00+00:00,30.0,-0.0924,16.067,0.387,0.457,FLATLINE,0.0,2.196,4,8.5,2025_02_27,IS,3,FLATLINE,5,False,-8.5,8.5,8.5,-11.0,11.0,-8.5,26.83,28.0,False,False,False
motif,-1,4,1740631500,1740663900,2025-02-27T04:45:00+00:00,2025-02-27T13:45:00+00:00,540.0,0.3082,24.909,0.048,0.786,LOGARITHMIC_UP,0.986,3.93,4,199.25,2025_02_27,IS,4,FLATLINE,4,True,199.25,-199.25,217.75,-5.75,5.75,-217.75,474.75,,False,True,True
motif,-1,5,1740663900,1740666600,2025-02-27T13:45:00+00:00,2025-02-27T14:30:00+00:00,45.0,0.05,19.238,0.938,0.479,FLATLINE,0.0,4.026,13,-32.25,2025_02_27,IS,5,LOGARITHMIC_UP,3,False,-32.25,32.25,3.75,-91.5,91.5,-3.75,9.5,10.08,False,False,False
motif,-1,6,1740666600,1740678300,2025-02-27T14:30:00+00:00,2025-02-27T17:45:00+00:00,195.0,-1.5015,105.705,0.938,0.304,LINEAR_DOWN,0.996,9.586,14,-322.5,2025_02_27,IS,6,FLATLINE,2,False,322.5,-322.5,427.25,-43.75,43.75,-427.25,31.67,43.33,True,True,True
motif,-1,7,1740678300,1740680100,2025-02-27T17:45:00+00:00,2025-02-27T18:15:00+00:00,30.0,0.159,44.465,0.001,0.699,FLATLINE,0.0,1.236,17,83.25,2025_02_27,IS,7,LINEAR_DOWN,1,False,83.25,-83.25,91.25,-11.25,11.25,-91.25,29.17,,False,False,False
motif,-1,8,1740680100,1740681900,2025-02-27T18:15:00+00:00,2025-02-27T18:45:00+00:00,30.0,-0.1688,42.903,0.001,0.001,FLATLINE,0.0,1.318,18,-14.75,2025_02_27,IS,8,FLATLINE,0,True,14.75,-14.75,21.5,-22.25,22.25,-21.5,10.92,3.83,False,False,False
motif,-1,9,1740681900,1740700795,2025-02-27T18:45:00+00:00,2025-02-27T23:59:55+00:00,314.92,-1.2212,106.226,0.958,0.714,EXPONENTIAL_DOWN,0.981,4.194,18,-405.25,2025_02_27,IS,9,FLATLINE,-1,False,405.25,-405.25,493.75,-17.0,17.0,-493.75,136.33,,True,True,True
motif,-1,0,1740700800,1740704400,2025-02-28T00:00:00+00:00,2025-02-28T01:00:00+00:00,60.0,,16.369,,0.901,NOISE,-999.0,2.169,0,-55.5,2025_02_28,IS,0,NONE,9,False,0.0,-0.0,12.0,-57.75,57.75,-12.0,59.92,,False,True,False
motif,-1,1,1740704400,1740718800,2025-02-28T01:00:00+00:00,2025-02-28T05:00:00+00:00,240.0,-0.2235,25.263,0.894,0.27,EXPONENTIAL_DOWN,0.988,5.03,1,-3.0,2025_02_28,IS,1,NOISE,8,True,3.0,-3.0,101.5,-46.25,46.25,-101.5,168.25,168.33,True,True,True
motif,-1,2,1740718800,1740720600,2025-02-28T05:00:00+00:00,2025-02-28T05:30:00+00:00,30.0,-0.0194,31.115,0.115,0.074,FLATLINE,0.0,1.711,5,2.5,2025_02_28,IS,2,EXPONENTIAL_DOWN,7,False,-2.5,2.5,-0.0,-27.5,27.5,0.0,9.67,9.75,False,False,False
motif,-1,3,1740720600,1740726900,2025-02-28T05:30:00+00:00,2025-02-28T07:15:00+00:00,105.0,0.2728,30.023,0.772,0.434,FLATLINE,0.0,1.857,5,-28.5,2025_02_28,IS,3,FLATLINE,6,False,-28.5,28.5,25.75,-34.0,34.0,-25.75,85.75,90.17,False,True,False
motif,-1,4,1740726900,1740728700,2025-02-28T07:15:00+00:00,2025-02-28T07:45:00+00:00,30.0,-0.1076,16.92,0.231,0.041,FLATLINE,0.0,3.297,7,20.25,2025_02_28,IS,4,FLATLINE,5,True,-20.25,20.25,33.5,-22.25,22.25,-33.5,19.42,,False,False,False
motif,-1,5,1740728700,1740730500,2025-02-28T07:45:00+00:00,2025-02-28T08:15:00+00:00,30.0,-0.0368,18.547,0.692,0.423,FLATLINE,0.0,1.127,7,7.75,2025_02_28,IS,5,FLATLINE,4,False,-7.75,7.75,5.25,-27.25,27.25,-5.25,24.92,25.33,False,False,False
motif,-1,6,1740730500,1740744000,2025-02-28T08:15:00+00:00,2025-02-28T12:00:00+00:00,225.0,0.2174,22.503,0.519,0.05,LINEAR_UP,0.991,3.003,8,42.0,2025_02_28,IS,6,FLATLINE,3,False,42.0,-42.0,64.25,-2.0,2.0,-64.25,61.92,79.75,False,True,True
motif,-1,7,1740744000,1740754800,2025-02-28T12:00:00+00:00,2025-02-28T15:00:00+00:00,180.0,-0.3225,25.588,0.998,0.214,LINEAR_DOWN,0.995,7.761,12,-75.5,2025_02_28,IS,7,LINEAR_UP,2,False,75.5,-75.5,198.0,-2.25,2.25,-198.0,154.67,155.25,True,True,True
motif,-1,8,1740754800,1740764700,2025-02-28T15:00:00+00:00,2025-02-28T17:45:00+00:00,165.0,0.5177,52.66,0.938,0.016,LINEAR_UP,0.994,5.811,15,29.75,2025_02_28,IS,8,LINEAR_DOWN,1,False,29.75,-29.75,192.25,-25.5,25.5,-192.25,31.58,32.17,True,True,True
motif,-1,9,1740764700,1740771900,2025-02-28T17:45:00+00:00,2025-02-28T19:45:00+00:00,120.0,-0.5896,67.47,0.5,0.239,LINEAR_DOWN,0.987,2.927,17,67.5,2025_02_28,IS,9,LINEAR_UP,0,False,-67.5,67.5,127.25,-83.75,83.75,-127.25,36.58,,False,True,True
motif,-1,10,1740771900,1740779995,2025-02-28T19:45:00+00:00,2025-02-28T21:59:55+00:00,134.92,0.9444,96.277,0.942,0.813,EXPONENTIAL_UP,0.984,3.481,19,226.75,2025_02_28,IS,10,LINEAR_DOWN,-1,False,226.75,-226.75,261.25,-3.0,3.0,-261.25,74.42,,False,True,True
motif,-1,0,1740956400,1740959995,2025-03-02T23:00:00+00:00,2025-03-02T23:59:55+00:00,59.92,,23.372,,0.421,FLATLINE,0.0,2.454,23,-10.25,2025_03_02,IS,0,NONE,-1,False,0.0,-0.0,56.0,-27.75,27.75,-56.0,9.83,54.92,False,False,False
motif,-1,0,1740960000,1740963600,2025-03-03T00:00:00+00:00,2025-03-03T01:00:00+00:00,60.0,,10.01,,0.382,FLATLINE,0.0,4.2,0,-82.5,2025_03_03,IS,0,NONE,5,False,0.0,-0.0,3.0,-126.25,126.25,-3.0,37.58,40.42,True,True,False
motif,-1,1,1740963600,1740986100,2025-03-03T01:00:00+00:00,2025-03-03T07:15:00+00:00,375.0,0.2248,20.369,0.102,0.663,EXPONENTIAL_UP,0.984,5.285,1,91.75,2025_03_03,IS,1,FLATLINE,4,True,91.75,-91.75,136.25,-16.5,16.5,-136.25,353.92,368.42,True,True,True
motif,-1,2,1740986100,1740989700,2025-03-03T07:15:00+00:00,2025-03-03T08:15:00+00:00,60.0,0.0424,20.444,0.856,0.195,FLATLINE,0.0,2.455,7,-2.25,2025_03_03,IS,2,EXPONENTIAL_UP,3,False,-2.25,2.25,12.5,-52.5,52.5,-12.5,14.42,14.5,False,True,False
