day,pivot_ts,pivot_bar,n_bars,entry_ts,entry_bar,dir,entry_px,exit_ts,exit_bar,exit_px,exit_reason,ride_pnl_usd,stop_pnl_usd,combiner_P
2024_08_23,1724439120.0,322,6,1724439480,328,-1,19734.75,1724440140,339,19743.0,R_TRIGGER,-17.5,-17.5,0.9735
2024_08_23,1724439720.0,332,9,1724440260,341,1,19758.25,1724441760,366,19774.0,R_TRIGGER,30.5,30.5,0.9635
2024_08_23,1724441340.0,359,7,1724441760,366,-1,19774.0,1724442540,379,19763.0,R_TRIGGER,21.0,21.0,0.9642
2024_08_23,1724442300.0,375,4,1724442540,379,1,19763.0,1724443920,402,19777.0,R_TRIGGER,27.0,27.0,0.833
2024_08_23,1724442900.0,385,17,1724443920,402,-1,19777.0,1724444100,405,19786.0,SESSION_CLOSE,-19.0,-19.0,0.9594
2024_08_26,,-46,46,1724679000,0,1,19768.25,1724679060,1,19760.0,R_TRIGGER,-17.5,-17.5,0.7684
2024_08_26,,-6,7,1724679060,1,-1,19760.0,1724679240,4,19792.0,R_TRIGGER,-65.0,-65.0,0.9723
2024_08_26,1724679060.0,1,3,1724679240,4,1,19792.0,1724679660,11,19767.25,R_TRIGGER,-50.5,-50.5,0.9749
2024_08_26,1724679240.0,4,14,1724680080,18,-1,19732.75,1724681100,35,19716.5,R_TRIGGER,31.5,31.5,0.9737
2024_08_26,1724680860.0,31,5,1724681160,36,-1,19716.25,1724682180,53,19636.25,R_TRIGGER,159.0,159.0,0.792
2024_08_26,1724682300.0,55,3,1724682480,58,-1,19622.5,1724683380,73,19551.75,R_TRIGGER,140.5,140.5,0.7568
2024_08_26,1724683200.0,70,12,1724683920,82,1,19576.5,1724684820,97,19591.75,R_TRIGGER,29.5,29.5,0.9667
2024_08_26,1724684580.0,93,5,1724684880,98,-1,19596.5,1724685180,103,19607.25,R_TRIGGER,-22.5,-22.5,0.7657
2024_08_26,1724685180.0,103,4,1724685420,107,-1,19586.75,1724685780,113,19627.25,R_TRIGGER,-82.0,-82.0,0.7535
2024_08_26,1724685360.0,106,8,1724685840,114,1,19622.0,1724686020,117,19605.25,R_TRIGGER,-34.5,-34.5,0.8279
2024_08_26,1724686620.0,127,5,1724686920,132,1,19611.0,1724687160,136,19584.5,R_TRIGGER,-54.0,-54.0,0.8402
2024_08_26,1724686980.0,133,4,1724687220,137,-1,19579.0,1724687400,140,19586.0,R_TRIGGER,-15.0,-15.0,0.9661
2024_08_26,1724687400.0,140,3,1724687580,143,-1,19567.0,1724688960,166,19572.0,R_TRIGGER,-11.0,-11.0,0.7643
2024_08_26,1724688060.0,151,19,1724689200,170,1,19588.5,1724691180,203,19604.75,R_TRIGGER,31.5,31.5,0.9584
2024_08_26,1724690700.0,195,8,1724691180,203,-1,19604.75,1724692560,226,19598.75,R_TRIGGER,11.0,11.0,0.965
2024_08_26,1724692260.0,221,12,1724692980,233,1,19608.75,1724693340,239,19595.25,R_TRIGGER,-28.0,-28.0,0.7437
2024_08_26,1724693100.0,235,13,1724693880,248,-1,19581.0,1724696040,284,19551.25,R_TRIGGER,58.5,58.5,0.969
2024_08_26,1724695740.0,279,6,1724696100,285,-1,19549.75,1724697350,,19593.5,CAT_STOP,-88.5,-101.0,0.7435
2024_08_26,1724701560.0,376,10,1724702160,386,-1,19571.0,1724703300,405,19572.25,SESSION_CLOSE,-3.5,-3.5,0.7476
2024_08_27,,-26,28,1724765520,2,1,19512.0,1724765880,8,19478.25,R_TRIGGER,-68.5,-68.5,0.7723
2024_08_27,1724765640.0,4,4,1724765880,8,-1,19478.25,1724766480,18,19493.25,R_TRIGGER,-31.0,-31.0,0.7979
2024_08_27,1724766300.0,15,4,1724766540,19,1,19495.25,1724771880,108,19655.75,R_TRIGGER,320.0,320.0,0.7343
2024_08_27,1724770800.0,90,18,1724771880,108,-1,19655.75,1724775180,163,19635.5,R_TRIGGER,39.5,39.5,0.7888
2024_08_27,1724776380.0,183,9,1724776920,192,-1,19597.75,1724777340,199,19629.25,R_TRIGGER,-64.0,-64.0,0.9663
2024_08_27,1724776920.0,192,7,1724777340,199,1,19629.25,1724785380,333,19644.5,R_TRIGGER,29.5,29.5,0.9538
2024_08_27,1724781660.0,271,62,1724785380,333,-1,19644.5,1724789700,405,19645.5,SESSION_CLOSE,-3.0,-3.0,0.7652
2024_08_28,,-12,12,1724851800,0,1,19653.75,1724852160,6,19605.25,R_TRIGGER,-98.0,-98.0,0.9721
2024_08_28,1724851920.0,2,8,1724852400,10,1,19607.0,1724852860,,19557.25,CAT_STOP,-100.5,-101.0,0.7561
2024_08_28,1724855160.0,56,9,1724855700,65,-1,19557.25,1724858880,118,19377.25,R_TRIGGER,359.0,359.0,0.7702
2024_08_28,1724858100.0,105,15,1724859000,120,-1,19379.75,1724860715,,19404.75,CAT_STOP,-51.0,-101.0,0.763
2024_08_28,1724862180.0,173,10,1724862780,183,1,19421.5,1724865240,224,19417.25,R_TRIGGER,-9.5,-9.5,0.9628
2024_08_28,1724864520.0,212,12,1724865240,224,-1,19417.25,1724868480,278,19324.75,R_TRIGGER,184.0,184.0,0.9685
2024_08_28,1724868000.0,270,17,1724869020,287,1,19326.75,1724872020,337,19427.0,R_TRIGGER,199.5,199.5,0.9599
2024_08_28,1724871720.0,332,5,1724872020,337,1,19427.0,1724875020,387,19432.25,R_TRIGGER,9.5,9.5,0.7898
2024_08_28,1724874780.0,383,4,1724875020,387,-1,19432.25,1724876100,405,19409.5,SESSION_CLOSE,44.5,44.5,0.7604
2024_08_29,,-46,47,1724938260,1,1,19529.5,1724938860,11,19552.25,R_TRIGGER,44.5,44.5,0.7435
2024_08_29,1724938560.0,6,5,1724938860,11,1,19552.25,1724939520,22,19550.75,R_TRIGGER,-4.0,-4.0,0.8245
2024_08_29,1724939340.0,19,3,1724939520,22,1,19550.75,1724940180,33,19629.25,R_TRIGGER,156.0,156.0,0.7941
2024_08_29,1724940000.0,30,3,1724940180,33,1,19629.25,1724940595,,19638.25,CAT_STOP,17.0,-101.0,0.7854
2024_08_29,1724943120.0,82,6,1724943480,88,1,19651.25,1724944680,108,19643.5,R_TRIGGER,-16.5,-16.5,0.7356
2024_08_29,1724944500.0,105,6,1724944860,111,-1,19599.5,1724945400,120,19645.75,R_TRIGGER,-93.5,-93.5,0.9782
2024_08_29,1724944920.0,112,22,1724946240,134,-1,19622.75,1724947640,,19618.25,CAT_STOP,8.0,-101.0,0.784
2024_08_29,1724953680.0,258,7,1724954100,265,1,19618.25,1724954520,272,19591.0,R_TRIGGER,-55.5,-55.5,0.7532
2024_08_29,1724954340.0,269,6,1724954700,275,1,19597.5,1724956080,298,19367.75,CAT_STOP,-460.5,-101.0,0.7668
2024_08_29,1724957700.0,325,5,1724958000,330,-1,19367.75,1724958300,335,19406.75,R_TRIGGER,-79.0,-79.0,0.8123
2024_08_29,1724958120.0,332,3,1724958300,335,-1,19406.75,1724958960,346,19394.75,R_TRIGGER,23.0,23.0,0.8403
2024_08_29,1724958720.0,342,6,1724959080,348,1,19383.5,1724959260,351,19367.0,R_TRIGGER,-34.0,-34.0,0.8464
2024_08_29,1724959020.0,347,5,1724959320,352,-1,19361.0,1724959500,355,19401.25,R_TRIGGER,-81.5,-81.5,0.8116
2024_08_29,1724959320.0,352,3,1724959500,355,1,19401.25,1724960760,376,19407.75,R_TRIGGER,12.0,12.0,0.7822
2024_08_29,1724960280.0,368,8,1724960760,376,1,19407.75,1724962500,405,19441.5,SESSION_CLOSE,66.5,66.5,0.7502
2024_08_30,,-26,26,1725024600,0,1,19557.0,1725024780,3,19525.5,R_TRIGGER,-64.0,-64.0,0.7579
2024_08_30,1725024600.0,0,3,1725024780,3,-1,19525.5,1725025260,11,19565.0,R_TRIGGER,-80.0,-80.0,0.8619
2024_08_30,1725025020.0,7,4,1725025260,11,1,19565.0,1725025800,20,19540.25,R_TRIGGER,-50.5,-50.5,0.7649
2024_08_30,1725025560.0,16,5,1725025860,21,1,19586.75,1725025865,,19588.25,CAT_STOP,2.0,-101.0,0.7371
2024_08_30,1725026520.0,32,4,1725026760,36,-1,19588.25,1725028260,61,19562.25,R_TRIGGER,51.0,51.0,0.7425
2024_08_30,1725027900.0,55,9,1725028440,64,-1,19559.0,1725029280,78,19574.0,R_TRIGGER,-31.0,-31.0,0.7351
2024_08_30,1725029340.0,79,7,1725029760,86,-1,19526.0,1725030180,93,19489.0,R_TRIGGER,73.0,73.0,0.9737
2024_08_30,1725030000.0,90,3,1725030180,93,-1,19489.0,1725032100,125,19459.0,R_TRIGGER,59.0,59.0,0.7594
2024_08_30,1725031920.0,122,3,1725032100,125,-1,19459.0,1725033900,155,19457.5,R_TRIGGER,2.0,2.0,0.7388
2024_08_30,1725033660.0,151,13,1725034440,164,1,19467.25,1725035220,177,19432.0,R_TRIGGER,-71.5,-71.5,0.7678
2024_08_30,1725034200.0,160,17,1725035220,177,-1,19432.0,1725036540,199,19413.5,R_TRIGGER,36.0,36.0,0.9795
2024_08_30,1725035820.0,187,13,1725036600,200,1,19423.25,1725038580,233,19458.25,R_TRIGGER,69.0,69.0,0.9535
2024_08_30,1725037380.0,213,22,1725038700,235,-1,19471.0,1725039360,246,19479.0,R_TRIGGER,-17.0,-17.0,0.7425
2024_08_30,1725038580.0,233,17,1725039600,250,-1,19472.75,1725041520,282,19465.5,R_TRIGGER,13.5,13.5,0.7413
2024_08_30,1725040800.0,270,16,1725041760,286,1,19470.0,1725046440,364,19534.75,R_TRIGGER,128.5,128.5,0.9561
2024_08_30,1725046200.0,360,5,1725046500,365,1,19531.5,1725048900,405,19603.25,SESSION_CLOSE,142.5,142.5,0.7354
2024_09_02,1725284160.0,6,8,1725284640,14,1,19640.25,1725285540,29,19619.5,R_TRIGGER,-42.5,-42.5,0.9474
2024_09_02,1725284760.0,16,16,1725285720,32,-1,19614.0,1725287340,59,19607.0,R_TRIGGER,13.0,13.0,0.9628
2024_09_02,1725286920.0,52,8,1725287400,60,1,19611.5,1725290820,117,19651.0,R_TRIGGER,78.0,78.0,0.9331
2024_09_02,1725290400.0,110,7,1725290820,117,-1,19651.0,1725296280,208,19646.75,R_TRIGGER,7.5,7.5,0.9434
2024_09_02,1725296100.0,205,3,1725296280,208,-1,19646.75,1725296340,209,19646.75,SESSION_CLOSE,-1.0,-1.0,0.7428
2024_09_03,,-6,6,1725370200,0,-1,19453.25,1725371160,16,19387.25,R_TRIGGER,131.0,131.0,0.971
2024_09_03,1725370920.0,12,5,1725371220,17,-1,19396.5,1725372180,33,19354.75,R_TRIGGER,82.5,82.5,0.7742
2024_09_03,1725372000.0,30,3,1725372180,33,-1,19354.75,1725373380,53,19305.5,R_TRIGGER,97.5,97.5,0.8127
2024_09_03,1725373020.0,47,12,1725373740,59,-1,19317.0,1725375780,93,19193.0,R_TRIGGER,247.0,247.0,0.8042
2024_09_03,1725375600.0,90,4,1725375840,94,-1,19203.0,1725377700,125,19218.75,R_TRIGGER,-32.5,-32.5,0.752
2024_09_03,1725377760.0,126,18,1725378840,144,-1,19168.75,1725380100,165,19176.5,R_TRIGGER,-16.5,-16.5,0.7712
2024_09_03,1725379920.0,162,3,1725380100,165,-1,19176.5,1725384060,231,19168.0,R_TRIGGER,16.0,16.0,0.7863
2024_09_03,1725383640.0,224,8,1725384120,232,1,19165.25,1725384720,242,19141.5,R_TRIGGER,-48.5,-48.5,0.9624
2024_09_03,1725384360.0,236,6,1725384720,242,1,19141.5,1725386520,272,19044.75,CAT_STOP,-194.5,-101.0,0.7444
2024_09_03,1725388500.0,305,10,1725389100,315,-1,19044.75,1725393000,380,18969.75,R_TRIGGER,149.0,149.0,0.7592
2024_09_03,1725392820.0,377,3,1725393000,380,-1,18969.75,1725393630,,19019.0,CAT_STOP,-99.5,-101.0,0.8186
2024_09_04,,-42,43,1725456660,1,-1,18867.0,1725456890,,18910.5,CAT_STOP,-88.0,-101.0,0.7514
2024_09_04,1725456720.0,2,3,1725456900,5,1,18910.5,1725457200,10,18904.0,R_TRIGGER,-14.0,-14.0,0.7394
2024_09_04,1725457200.0,10,5,1725457500,15,-1,18967.5,1725458160,26,18973.0,R_TRIGGER,-12.0,-12.0,0.7537
2024_09_04,1725457980.0,23,3,1725458160,26,-1,18973.0,1725458580,33,18945.5,R_TRIGGER,54.0,54.0,0.7549
2024_09_04,1725458400.0,30,3,1725458580,33,-1,18945.5,1725459000,40,18998.75,R_TRIGGER,-107.5,-107.5,0.7884
2024_09_04,1725458820.0,37,4,1725459060,41,-1,18973.0,1725459420,47,18920.0,R_TRIGGER,105.0,105.0,0.7949
2024_09_04,1725459240.0,44,3,1725459420,47,-1,18920.0,1725459425,,18969.0,CAT_STOP,-99.0,-101.0,0.7943
2024_09_04,1725459660.0,51,3,1725459840,54,1,18969.0,1725461280,78,19019.75,R_TRIGGER,100.5,100.5,0.9728
2024_09_04,1725461280.0,78,3,1725461460,81,1,19046.5,1725462540,99,19064.0,R_TRIGGER,34.0,34.0,0.7859
2024_09_04,1725462360.0,96,8,1725462840,104,-1,19056.5,1725463980,123,19014.75,R_TRIGGER,82.5,82.5,0.9659
2024_09_04,1725463800.0,120,6,1725464160,126,-1,19009.0,1725464820,137,19014.5,R_TRIGGER,-12.0,-12.0,0.7349
2024_09_04,1725465240.0,144,3,1725465420,147,-1,18991.5,1725466200,160,19014.75,R_TRIGGER,-47.5,-47.5,0.7692
2024_09_04,1725465900.0,155,5,1725466200,160,-1,19014.75,1725467445,,19058.5,CAT_STOP,-88.5,-101.0,0.7767
2024_09_04,1725468360.0,196,7,1725468780,203,-1,19054.25,1725470520,232,19058.75,R_TRIGGER,-10.0,-10.0,0.739
2024_09_04,1725470220.0,227,9,1725470760,236,-1,19036.25,1725473400,280,19010.25,R_TRIGGER,51.0,51.0,0.7456
2024_09_04,1725473100.0,275,13,1725473880,288,-1,19000.5,1725474300,295,19012.75,R_TRIGGER,-25.5,-25.5,0.7405
2024_09_04,1725474060.0,291,11,1725474720,302,1,19014.25,1725474900,305,18980.75,R_TRIGGER,-68.0,-68.0,0.9641
2024_09_04,1725474720.0,302,3,1725474900,305,-1,18980.75,1725477720,352,18946.5,R_TRIGGER,67.5,67.5,0.9731
2024_09_04,1725477000.0,340,13,1725477780,353,1,18937.75,1725479640,384,18975.75,R_TRIGGER,75.0,75.0,0.809
2024_09_04,1725479460.0,381,4,1725479700,385,1,18974.75,1725480900,405,18938.25,SESSION_CLOSE,-74.0,-74.0,0.7401
2024_09_05,,-49,49,1725543000,0,-1,18896.5,1725543220,,19014.0,CAT_STOP,-236.0,-101.0,0.7374
2024_09_05,1725544140.0,19,3,1725544320,22,1,19014.0,1725545400,40,19069.5,R_TRIGGER,110.0,110.0,0.7484
2024_09_05,1725545220.0,37,8,1725545700,45,1,19031.0,1725546720,62,19108.0,R_TRIGGER,153.0,153.0,0.7903
2024_09_05,1725546420.0,57,18,1725547500,75,-1,19036.0,1725548760,96,18973.0,R_TRIGGER,125.0,125.0,0.9746
2024_09_05,1725548460.0,91,5,1725548760,96,-1,18973.0,1725550560,126,18889.75,R_TRIGGER,165.5,165.5,0.7472
2024_09_05,1725550380.0,123,9,1725550920,132,-1,18882.25,1725552120,152,18896.75,R_TRIGGER,-30.0,-30.0,0.7351
2024_09_05,1725551880.0,148,5,1725552180,153,1,18906.75,1725552780,163,18887.75,R_TRIGGER,-39.0,-39.0,0.7728
2024_09_05,1725552540.0,159,6,1725552900,165,1,18887.5,1725555960,216,18914.0,R_TRIGGER,52.0,52.0,0.7378
2024_09_05,1725554520.0,192,34,1725556560,226,-1,18912.25,1725557760,246,18931.25,R_TRIGGER,-39.0,-39.0,0.9629
2024_09_05,1725557340.0,239,8,1725557820,247,1,18950.25,1725562680,328,18992.5,R_TRIGGER,83.5,83.5,0.9592
2024_09_05,1725562260.0,321,9,1725562800,330,-1,18976.25,1725564180,353,18943.0,R_TRIGGER,65.5,65.5,0.968
2024_09_05,1725563700.0,345,14,1725564540,359,1,18963.25,1725565200,370,18950.75,R_TRIGGER,-26.0,-26.0,0.962
2024_09_05,1725564840.0,364,7,1725565260,371,-1,18942.5,1725566100,385,18938.75,R_TRIGGER,6.5,6.5,0.9704
2024_09_05,1725565860.0,381,4,1725566100,385,-1,18938.75,1725566580,393,18958.5,CAT_STOP,-40.5,-101.0,0.7961
2024_09_06,,-57,57,1725629400,0,1,18958.25,1725629520,2,18893.0,R_TRIGGER,-131.5,-131.5,0.7569
2024_09_06,,-6,9,1725629580,3,1,18906.5,1725629865,,18818.5,CAT_STOP,-177.0,-101.0,0.8126
2024_09_06,1725630420.0,17,3,1725630600,20,-1,18818.5,1725631680,38,18777.25,R_TRIGGER,81.5,81.5,0.854
2024_09_06,1725631200.0,30,8,1725631680,38,-1,18777.25,1725634800,90,18627.5,R_TRIGGER,298.5,298.5,0.8129
2024_09_06,1725634620.0,87,3,1725634800,90,1,18627.5,1725634805,,18559.0,CAT_STOP,-138.0,-101.0,0.9814
2024_09_06,1725634860.0,91,4,1725635100,95,1,18554.0,1725635850,,18476.0,CAT_STOP,-157.0,-101.0,0.8182
2024_09_06,1725643500.0,235,11,1725644160,246,-1,18476.0,1725649440,334,18502.25,R_TRIGGER,-53.5,-53.5,0.7498
2024_09_06,1725647160.0,296,40,1725649560,336,1,18496.75,1725652380,383,18469.75,R_TRIGGER,-55.0,-55.0,0.8709
2024_09_06,1725650760.0,356,27,1725652380,383,-1,18469.75,1725653700,405,18435.25,SESSION_CLOSE,68.0,68.0,0.838
2024_09_09,,-61,62,1725888660,1,1,18632.0,1725891480,48,18656.5,R_TRIGGER,48.0,48.0,0.7565
2024_09_09,1725891060.0,41,7,1725891480,48,1,18656.5,1725892255,,18533.5,CAT_STOP,-247.0,-101.0,0.7438
2024_09_09,1725893700.0,85,3,1725893880,88,-1,18533.5,1725895560,116,18541.5,R_TRIGGER,-17.0,-17.0,0.7792
2024_09_09,1725894780.0,103,15,1725895680,118,1,18558.25,1725903060,241,18688.75,R_TRIGGER,260.0,260.0,0.9529
2024_09_09,1725901920.0,222,19,1725903060,241,-1,18688.75,1725907500,315,18612.75,R_TRIGGER,151.0,151.0,0.9671
2024_09_09,1725907200.0,310,10,1725907800,320,1,18619.75,1725911580,383,18627.0,R_TRIGGER,13.5,13.5,0.9662
2024_09_09,1725911400.0,380,4,1725911640,384,1,18652.0,1725912900,405,18708.5,SESSION_CLOSE,112.0,112.0,0.7597
2024_09_10,1725975120.0,2,3,1725975300,5,1,18769.5,1725976260,21,18755.5,R_TRIGGER,-29.0,-29.0,0.763
2024_09_10,1725976080.0,18,3,1725976260,21,-1,18755.5,1725976440,24,18777.5,R_TRIGGER,-45.0,-45.0,0.7928
2024_09_10,1725976560.0,26,4,1725976800,30,-1,18770.5,1725976920,32,18778.75,R_TRIGGER,-17.5,-17.5,0.7922
2024_09_10,1725976980.0,33,3,1725977160,36,-1,18758.75,1725977310,,18796.0,CAT_STOP,-75.5,-101.0,0.8138
2024_09_10,1725977160.0,36,3,1725977340,39,-1,18796.0,1725977940,49,18729.5,R_TRIGGER,132.0,132.0,0.8062
2024_09_10,1725977760.0,46,3,1725977940,49,-1,18729.5,1725978420,57,18744.75,R_TRIGGER,-31.5,-31.5,0.7987
2024_09_10,1725978240.0,54,5,1725978540,59,1,18781.0,1725978720,62,18749.5,R_TRIGGER,-64.0,-64.0,0.9744
2024_09_10,1725978540.0,59,3,1725978720,62,1,18749.5,1725979380,73,18734.0,R_TRIGGER,-32.0,-32.0,0.8057
2024_09_10,1725979200.0,70,3,1725979380,73,1,18734.0,1725979865,,18759.0,CAT_STOP,49.0,-101.0,0.7556
2024_09_10,1725982200.0,120,7,1725982620,127,-1,18757.5,1725984360,156,18627.5,R_TRIGGER,259.0,259.0,0.8435
2024_09_10,1725984180.0,153,3,1725984360,156,-1,18627.5,1725985080,168,18631.25,R_TRIGGER,-8.5,-8.5,0.747
2024_09_10,1725984900.0,165,10,1725985500,175,1,18644.5,1725987540,209,18688.5,R_TRIGGER,87.0,87.0,0.9751
2024_09_10,1725987300.0,205,8,1725987780,213,1,18697.75,1725989340,239,18747.75,R_TRIGGER,99.0,99.0,0.7672
2024_09_10,1725988680.0,228,17,1725989700,245,1,18760.75,1725992520,292,18808.0,R_TRIGGER,93.5,93.5,0.7471
2024_09_10,1725992100.0,285,8,1725992580,293,-1,18818.25,1725993060,301,18836.25,R_TRIGGER,-37.0,-37.0,0.7593
2024_09_10,1725992520.0,292,30,1725994320,322,-1,18820.75,1725996715,,18855.25,CAT_STOP,-70.0,-101.0,0.7762
2024_09_10,1725997800.0,380,10,1725998400,390,-1,18849.0,1725999300,405,18846.75,SESSION_CLOSE,3.5,3.5,0.7376
2024_09_11,,-8,8,1726061400,0,-1,18860.75,1726062180,13,18830.0,R_TRIGGER,60.5,60.5,0.9649
2024_09_11,1726062000.0,10,3,1726062180,13,-1,18830.0,1726063380,33,18791.0,R_TRIGGER,77.0,77.0,0.8534
2024_09_11,1726063200.0,30,4,1726063440,34,-1,18800.0,1726064580,53,18682.0,R_TRIGGER,235.0,235.0,0.7649
2024_09_11,1726064220.0,47,12,1726064940,59,-1,18655.25,1726066740,89,18604.0,R_TRIGGER,101.5,101.5,0.7717
2024_09_11,1726066500.0,85,6,1726066860,91,1,18584.25,1726070100,145,18764.75,R_TRIGGER,360.0,360.0,0.7541
2024_09_11,1726069620.0,137,9,1726070160,146,-1,18734.25,1726070340,149,18789.25,R_TRIGGER,-111.0,-111.0,0.9652
2024_09_11,1726070160.0,146,6,1726070520,152,1,18811.0,1726073040,194,18893.25,R_TRIGGER,163.5,163.5,0.97
2024_09_11,1726072740.0,189,15,1726073640,204,1,18916.5,1726077420,267,19025.25,R_TRIGGER,216.5,216.5,0.7666
2024_09_11,1726077060.0,261,11,1726077720,272,1,19038.75,1726080420,317,19136.75,R_TRIGGER,195.0,195.0,0.7343
2024_09_11,1726080120.0,312,11,1726080780,323,1,19116.75,1726084920,392,19241.0,R_TRIGGER,247.5,247.5,0.7749
2024_09_11,1726084740.0,389,5,1726085040,394,1,19234.25,1726085700,405,19251.5,SESSION_CLOSE,33.5,33.5,0.7734
2024_09_12,,-45,45,1726147800,0,-1,19235.75,1726148040,4,19267.75,R_TRIGGER,-65.0,-65.0,0.7365
2024_09_12,1726147860.0,1,3,1726148040,4,1,19267.75,1726148820,17,19221.75,R_TRIGGER,-93.0,-93.0,0.9738
2024_09_12,1726148400.0,10,7,1726148820,17,-1,19221.75,1726149180,23,19245.25,R_TRIGGER,-48.0,-48.0,0.779
2024_09_12,1726149000.0,20,3,1726149180,23,1,19245.25,1726150080,38,19237.25,R_TRIGGER,-17.0,-17.0,0.7753
2024_09_12,1726149780.0,33,6,1726150140,39,1,19245.5,1726151820,67,19301.5,R_TRIGGER,111.0,111.0,0.7399
2024_09_12,1726151640.0,64,3,1726151820,67,-1,19301.5,1726152240,74,19312.75,R_TRIGGER,-23.5,-23.5,0.9461
2024_09_12,1726151940.0,69,6,1726152300,75,-1,19317.25,1726152840,84,19328.75,R_TRIGGER,-24.0,-24.0,0.8005
2024_09_12,1726152480.0,78,7,1726152900,85,1,19347.75,1726153030,,19305.75,CAT_STOP,-85.0,-101.0,0.965
2024_09_12,1726152900.0,85,5,1726153200,90,-1,19266.25,1726153380,93,19305.5,R_TRIGGER,-79.5,-79.5,0.7671
2024_09_12,1726153980.0,103,12,1726154700,115,-1,19304.0,1726156320,142,19289.25,R_TRIGGER,28.5,28.5,0.9675
2024_09_12,1726155960.0,136,7,1726156380,143,1,19271.5,1726167060,321,19380.25,R_TRIGGER,216.5,216.5,0.7765
2024_09_12,1726166160.0,306,15,1726167060,321,-1,19380.25,1726167065,,19433.5,CAT_STOP,-107.5,-101.0,0.9766
2024_09_12,1726167120.0,322,3,1726167300,325,-1,19433.5,1726171200,390,19450.25,R_TRIGGER,-34.5,-34.5,0.7729
2024_09_12,1726171200.0,390,7,1726171620,397,-1,19404.75,1726172100,405,19421.0,SESSION_CLOSE,-33.5,-33.5,0.9678
2024_09_13,,-33,33,1726234200,0,-1,19419.5,1726234380,3,19436.5,R_TRIGGER,-35.0,-35.0,0.8602
2024_09_13,1726234200.0,0,5,1726234500,5,1,19445.25,1726235700,25,19472.0,R_TRIGGER,52.5,52.5,0.7842
2024_09_13,1726235040.0,14,16,1726236000,30,1,19458.25,1726237680,58,19481.0,R_TRIGGER,44.5,44.5,0.9727
2024_09_13,1726237500.0,55,5,1726237800,60,-1,19430.75,1726238040,64,19455.5,R_TRIGGER,-50.5,-50.5,0.9759
2024_09_13,1726237860.0,61,3,1726238040,64,-1,19455.5,1726238640,74,19526.75,CAT_STOP,-143.5,-101.0,0.7493
2024_09_13,1726239420.0,87,16,1726240380,103,1,19532.75,1726241820,127,19507.0,R_TRIGGER,-52.5,-52.5,0.7737
2024_09_13,1726240860.0,111,19,1726242000,130,1,19526.0,1726243560,156,19522.0,R_TRIGGER,-9.0,-9.0,0.7801
2024_09_13,1726243320.0,152,4,1726243560,156,-1,19522.0,1726246260,201,19518.5,R_TRIGGER,6.0,6.0,0.7465
2024_09_13,1726246020.0,197,4,1726246260,201,1,19518.5,1726249020,247,19545.5,R_TRIGGER,53.0,53.0,0.7448
2024_09_13,1726248660.0,241,9,1726249200,250,1,19560.75,1726250400,270,19515.5,R_TRIGGER,-91.5,-91.5,0.7561
2024_09_13,1726249980.0,263,7,1726250400,270,-1,19515.5,1726250580,273,19546.0,R_TRIGGER,-62.0,-62.0,0.971
2024_09_13,1726250400.0,270,3,1726250580,273,-1,19546.0,1726255380,353,19525.0,R_TRIGGER,41.0,41.0,0.7503
2024_09_13,1726254120.0,332,21,1726255380,353,1,19525.0,1726257660,391,19515.75,R_TRIGGER,-19.5,-19.5,0.965
2024_09_13,1726257300.0,385,16,1726258260,401,-1,19514.75,1726258500,405,19511.0,SESSION_CLOSE,6.5,6.5,0.9707
2024_09_16,,-153,154,1726493460,1,-1,19646.0,1726493880,8,19597.25,R_TRIGGER,96.5,96.5,0.757
2024_09_16,1726493700.0,5,5,1726494000,10,-1,19598.5,1726494540,19,19685.0,CAT_STOP,-174.0,-101.0,0.7381
2024_09_16,1726495800.0,40,5,1726496100,45,1,19688.75,1726496220,47,19667.0,R_TRIGGER,-44.5,-44.5,0.7803
2024_09_16,1726496040.0,44,10,1726496640,54,-1,19639.0,1726497480,68,19560.75,R_TRIGGER,155.5,155.5,0.9671
2024_09_16,1726497660.0,71,4,1726497900,75,-1,19573.25,1726498260,81,19585.25,R_TRIGGER,-25.0,-25.0,0.8014
2024_09_16,1726498080.0,78,7,1726498500,85,-1,19576.75,1726499220,97,19572.5,R_TRIGGER,7.5,7.5,0.7414
2024_09_16,1726498980.0,93,5,1726499280,98,-1,19572.75,1726499920,,19588.0,CAT_STOP,-31.5,-101.0,0.7404
2024_09_16,1726501680.0,138,12,1726502400,150,-1,19603.25,1726502880,158,19609.75,R_TRIGGER,-14.0,-14.0,0.7463
2024_09_16,1726502700.0,155,3,1726502880,158,1,19609.75,1726503180,163,19583.5,R_TRIGGER,-53.5,-53.5,0.9736
2024_09_16,1726503000.0,160,8,1726503480,168,-1,19559.0,1726503900,175,19579.0,R_TRIGGER,-41.0,-41.0,0.9673
2024_09_16,1726503660.0,171,5,1726503960,176,1,19593.0,1726504380,183,19576.75,R_TRIGGER,-33.5,-33.5,0.9592
2024_09_16,1726504380.0,183,17,1726505400,200,1,19599.5,1726507260,231,19599.25,R_TRIGGER,-1.5,-1.5,0.7632
2024_09_16,1726505880.0,208,24,1726507320,232,1,19601.0,1726507740,239,19618.5,R_TRIGGER,34.0,34.0,0.7419
2024_09_16,1726507740.0,239,11,1726508400,250,1,19644.25,1726509900,275,19648.0,R_TRIGGER,6.5,6.5,0.8265
