p10,p25,p50,p75,p90,predicted_dir,actual_dir,actual_signed_mfe,consensus,ci_width
-139.1,-34.1875,17.375,97.4375,175.875,LONG,LONG,0.75,0.56,131.625
-82.69999999999999,-28.6875,42.875,91.0625,129.32500000000002,LONG,SHORT,-24.25,0.66,119.75
-127.12499999999999,-40.0625,29.0,77.25,109.45000000000002,LONG,SHORT,-3.75,0.58,117.3125
-126.77499999999999,-38.8125,15.75,49.625,111.22500000000001,LONG,LONG,4.25,0.6,88.4375
-61.3,-23.0625,21.875,53.5,106.55,LONG,SHORT,-25.0,0.64,76.5625
-166.1,-72.75,-5.375,33.6875,88.50000000000003,SHORT,SHORT,-25.5,0.54,106.4375
-108.8,-39.3125,28.5,73.25,115.525,LONG,SHORT,-45.0,0.64,112.5625
-106.225,-37.3125,2.75,57.25,81.65,LONG,SHORT,-0.5,0.54,94.5625
-138.55,-80.75,-7.875,34.0,98.85000000000002,SHORT,SHORT,-49.75,0.54,114.75
-130.85,-68.625,20.5,73.9375,115.75,LONG,SHORT,-18.5,0.54,142.5625
-110.42499999999998,-58.4375,4.0,38.9375,73.775,LONG,SHORT,-38.75,0.52,97.375
-62.15,-29.8125,20.125,71.875,90.17500000000001,LONG,SHORT,-0.25,0.6,101.6875
-61.92499999999999,-32.375,8.625,47.875,79.05,LONG,SHORT,-32.5,0.6,80.25
-165.2,-37.4375,18.375,45.875,83.025,LONG,SHORT,-41.25,0.6,83.3125
-75.175,-20.5,15.375,48.9375,83.025,LONG,SHORT,-32.75,0.62,69.4375
-113.32499999999999,-30.25,10.125,43.6875,91.47500000000002,LONG,SHORT,-51.25,0.58,73.9375
-86.8,-24.8125,15.625,59.0,87.07500000000002,LONG,SHORT,-63.0,0.6,83.8125
-130.85,-67.375,17.125,70.25,122.37500000000003,LONG,SHORT,-36.0,0.58,137.625
-60.875,-31.0,12.75,35.6875,54.95000000000002,LONG,SHORT,-28.5,0.62,66.6875
-89.27499999999999,-33.6875,-2.25,22.9375,46.67500000000003,SHORT,SHORT,-25.0,0.54,56.625
-66.425,-35.875,12.875,34.75,51.975,LONG,SHORT,-19.5,0.58,70.625
-96.425,-38.5,9.375,39.125,76.90000000000005,LONG,SHORT,-20.5,0.56,77.625
-86.2,-29.5625,23.375,49.3125,81.65,LONG,SHORT,-22.5,0.6,78.875
-42.025,-32.875,24.0,42.1875,86.75000000000001,LONG,SHORT,-25.0,0.6,75.0625
-112.22499999999998,-23.5,13.5,49.5,102.45000000000002,LONG,SHORT,-10.0,0.58,73.0
-85.5,-27.9375,12.375,38.8125,67.40000000000002,LONG,SHORT,-47.75,0.56,66.75
-115.75,-51.0625,-11.0,30.5625,72.35000000000001,SHORT,SHORT,-18.25,0.62,81.625
-55.525,-19.5625,22.5,49.4375,77.875,LONG,LONG,10.25,0.66,69.0
-106.25,-40.4375,15.75,58.6875,118.875,LONG,LONG,46.75,0.58,99.125
-126.39999999999999,-39.0625,21.75,55.0,106.325,LONG,LONG,53.25,0.7,94.0625
-52.349999999999994,-26.0,17.75,50.75,79.25,LONG,LONG,46.0,0.7,76.75
-87.2,-17.625,12.875,38.1875,47.300000000000004,LONG,LONG,51.0,0.6,55.8125
-156.075,-38.75,6.625,32.3125,67.00000000000001,LONG,LONG,52.5,0.58,71.0625
-92.6,-36.25,2.0,28.3125,44.150000000000006,LONG,LONG,45.75,0.52,64.5625
-92.39999999999998,-38.3125,-6.75,24.6875,44.10000000000001,SHORT,LONG,36.25,0.56,63.0
-122.425,-67.125,-4.25,23.0,49.52500000000001,SHORT,LONG,33.5,0.52,90.125
-98.14999999999999,-50.6875,-1.0,30.375,57.625,SHORT,LONG,27.5,0.5,81.0625
-102.55,-42.75,-2.125,34.75,96.85000000000002,SHORT,LONG,22.5,0.54,77.5
-117.94999999999999,-67.25,-5.5,47.25,79.20000000000002,SHORT,LONG,45.25,0.52,114.5
-70.69999999999999,-28.5,19.375,40.0625,66.3,LONG,LONG,55.5,0.62,68.5625
-83.6,-24.375,18.625,35.3125,59.95000000000001,LONG,LONG,51.25,0.6,59.6875
-98.45,-66.4375,-24.125,20.6875,63.52500000000003,SHORT,LONG,50.5,0.62,87.125
-108.375,-48.625,-3.125,23.5625,59.52500000000003,SHORT,LONG,46.5,0.54,72.1875
-96.425,-64.0,-14.625,22.25,55.97500000000003,SHORT,LONG,29.5,0.62,86.25
-69.35,-33.3125,3.375,34.625,78.35000000000001,LONG,LONG,26.5,0.52,67.9375
-97.25,-34.8125,17.0,60.375,107.85000000000002,LONG,LONG,71.25,0.62,95.1875
-137.3,-68.125,-14.875,30.625,60.22500000000001,SHORT,LONG,64.75,0.54,98.75
-78.125,-37.875,10.125,38.5,87.12500000000003,LONG,LONG,57.75,0.6,76.375
-97.2,-19.375,8.125,42.6875,112.525,LONG,LONG,63.75,0.6,62.0625
-109.89999999999999,-63.4375,-6.5,39.25,92.275,SHORT,LONG,33.5,0.54,102.6875
-65.625,-29.0,1.0,30.5625,57.82500000000006,LONG,SHORT,-29.0,0.54,59.5625
-121.49999999999997,-41.6875,-2.5,57.0,101.575,SHORT,SHORT,-42.75,0.54,98.6875
-84.9,-42.25,-6.5,32.8125,72.9,SHORT,SHORT,-45.75,0.54,75.0625
-68.64999999999999,-37.1875,-0.375,31.875,68.72500000000001,SHORT,SHORT,-50.25,0.5,69.0625
-89.3,-41.5625,-5.375,35.9375,112.25,SHORT,SHORT,-66.75,0.52,77.5
-109.45,-48.1875,-0.25,28.9375,62.77500000000001,SHORT,SHORT,-89.25,0.52,77.125
-88.1,-30.0,4.875,27.625,57.6,LONG,SHORT,-94.75,0.54,57.625
-78.87499999999999,-36.4375,-9.75,33.4375,98.57500000000005,SHORT,SHORT,-110.75,0.54,69.875
-101.375,-49.5625,-7.25,25.0,38.2,SHORT,SHORT,-107.25,0.54,74.5625
-61.3,-37.25,4.375,33.1875,72.52500000000002,LONG,SHORT,-93.0,0.56,70.4375
-105.8,-45.0,-9.75,22.875,37.12500000000002,SHORT,SHORT,-91.0,0.6,67.875
-70.625,-22.125,0.375,25.75,49.87500000000001,LONG,SHORT,-87.5,0.5,47.875
-106.55,-32.75,5.875,35.5625,68.7,LONG,SHORT,-79.5,0.6,68.3125
-63.67499999999999,-29.5625,20.5,44.75,82.25000000000001,LONG,SHORT,-63.5,0.62,74.3125
-48.325,-29.75,2.75,27.3125,40.80000000000001,LONG,SHORT,-68.5,0.56,57.0625
-71.8,-38.9375,2.625,37.9375,121.10000000000001,LONG,SHORT,-72.0,0.52,76.875
-68.77499999999999,-32.1875,23.125,63.4375,127.92500000000001,LONG,LONG,69.5,0.66,95.625
-243.525,-111.4375,-16.75,33.9375,136.20000000000002,SHORT,SHORT,-18.5,0.62,145.375
-94.54999999999998,-41.8125,7.625,34.1875,126.67500000000001,LONG,SHORT,-13.5,0.52,76.0
-152.525,-88.3125,-25.0,22.5625,88.77500000000003,SHORT,SHORT,-58.5,0.6599999999999999,110.875
-62.025,-28.6875,23.875,101.6875,138.425,LONG,SHORT,-45.0,0.62,130.375
-95.55,-35.75,4.875,32.8125,92.85000000000002,LONG,SHORT,-29.75,0.56,68.5625
-54.925,-20.0,21.125,57.75,119.10000000000002,LONG,SHORT,-60.75,0.7,77.75
-112.675,-59.6875,8.0,43.3125,95.32500000000005,LONG,SHORT,-34.25,0.52,103.0
-107.02499999999999,-18.875,29.375,67.3125,133.57500000000002,LONG,SHORT,-45.75,0.62,86.1875
-109.575,-21.1875,16.375,39.8125,66.75,LONG,SHORT,-19.75,0.66,61.0
-83.47499999999998,-25.6875,15.5,39.8125,86.62500000000004,LONG,SHORT,-47.75,0.66,65.5
-109.175,-50.3125,-16.875,27.875,55.1,SHORT,SHORT,-81.75,0.5800000000000001,78.1875
-79.75,-38.0,-15.0,25.75,48.875,SHORT,SHORT,-168.75,0.56,63.75
-156.725,-74.3125,-9.125,39.6875,73.07500000000005,SHORT,SHORT,-148.0,0.56,114.0
-132.125,-54.625,-6.625,26.3125,37.67500000000001,SHORT,SHORT,-133.5,0.5800000000000001,80.9375
-78.675,-3.625,16.375,48.6875,97.45,LONG,SHORT,-116.0,0.72,52.3125
-96.22499999999998,-49.875,22.875,55.75,92.9,LONG,SHORT,-83.5,0.6,105.625
-118.69999999999999,-44.6875,7.25,46.4375,88.67500000000001,LONG,SHORT,-74.0,0.54,91.125
-125.875,-58.1875,4.5,77.375,121.10000000000001,LONG,SHORT,-51.5,0.5,135.5625
-145.175,-80.5625,0.125,37.6875,57.800000000000026,LONG,LONG,20.25,0.5,118.25
-147.825,-84.75,-11.25,40.6875,87.875,SHORT,SHORT,-1.75,0.54,125.4375
-91.25,-70.6875,0.0,55.3125,93.60000000000002,SHORT,LONG,136.25,0.5,126.0
-130.425,-78.6875,10.375,54.9375,84.85,LONG,LONG,230.0,0.56,133.625
-137.85,-81.4375,-9.125,48.0,194.75000000000003,SHORT,LONG,237.0,0.52,129.4375
-95.49999999999997,-38.75,3.75,59.9375,154.52500000000006,LONG,LONG,170.25,0.52,98.6875
-134.62499999999997,-76.25,-3.125,40.625,108.47500000000007,SHORT,LONG,214.75,0.52,116.875
-91.87499999999997,-23.3125,37.0,80.8125,127.3250000000001,LONG,LONG,164.75,0.56,104.125
-97.07499999999999,-39.5,15.625,51.25,92.95000000000002,LONG,LONG,198.25,0.58,90.75
-58.724999999999994,-0.75,25.875,64.625,92.275,LONG,LONG,218.25,0.74,65.375
-55.949999999999996,-19.0625,20.125,58.625,92.275,LONG,LONG,203.25,0.66,77.6875
-56.675,-10.625,27.0,49.0,65.85,LONG,LONG,135.25,0.72,59.625
-90.8,-48.9375,0.375,47.75,80.80000000000001,LONG,LONG,166.75,0.52,96.6875
-59.024999999999984,-15.4375,19.75,57.9375,80.80000000000001,LONG,LONG,251.75,0.7,73.375
-143.39999999999998,-71.4375,18.25,59.8125,87.62500000000001,LONG,LONG,250.25,0.56,131.25
-136.95,-69.6875,20.25,53.1875,86.85000000000001,LONG,LONG,239.75,0.6,122.875
-181.2,-65.5625,18.0,68.125,134.75,LONG,LONG,202.0,0.54,133.6875
-77.52499999999999,-9.875,34.75,76.625,127.50000000000001,LONG,LONG,263.0,0.68,86.5
-105.975,-32.375,31.0,74.25,160.65,LONG,LONG,317.75,0.64,106.625
-150.92499999999998,-58.1875,27.0,86.8125,157.175,LONG,LONG,56.75,0.6,145.0
-107.675,-28.875,16.75,64.25,93.05000000000001,LONG,SHORT,-12.25,0.6,93.125
-119.12499999999999,-34.3125,21.875,69.3125,118.42500000000003,LONG,LONG,30.25,0.58,103.625
-90.35,0.5,35.25,69.625,108.875,LONG,LONG,26.25,0.76,69.125
-100.25,-32.625,28.625,75.375,118.42500000000003,LONG,LONG,103.75,0.66,108.0
-44.49999999999999,-20.1875,21.0,66.1875,80.9,LONG,LONG,127.25,0.6,86.375
-95.125,-31.4375,15.375,40.75,75.42500000000003,LONG,LONG,110.75,0.64,72.1875
-44.7,-4.75,17.75,47.375,90.80000000000001,LONG,LONG,103.75,0.68,52.125
-47.525,-29.375,11.25,31.4375,119.65000000000002,LONG,LONG,102.75,0.62,60.8125
-143.3,-33.9375,0.375,62.3125,104.22500000000004,LONG,LONG,138.0,0.5,96.25
-234.725,-59.625,-4.0,63.25,98.2,SHORT,LONG,174.5,0.56,122.875
-86.57499999999999,-26.75,15.5,55.25,139.65,LONG,LONG,174.0,0.62,82.0
-32.25,-8.6875,18.125,52.5625,138.775,LONG,LONG,171.5,0.66,61.25
-86.075,-48.125,-1.0,49.9375,110.525,SHORT,SHORT,-307.5,0.54,98.0625
-44.925,-23.625,-2.75,38.625,84.82500000000003,SHORT,SHORT,-344.5,0.52,62.25
-50.824999999999996,-30.3125,-11.5,22.5,84.40000000000002,SHORT,SHORT,-326.5,0.5800000000000001,52.8125
-37.074999999999996,-21.375,-1.125,30.375,69.87500000000004,SHORT,SHORT,-294.0,0.5,51.75
-61.875,-22.9375,-9.0,20.9375,52.15000000000005,SHORT,SHORT,-277.0,0.6,43.875
-71.125,-38.4375,-5.875,18.25,80.05,SHORT,SHORT,-273.0,0.56,56.6875
-68.8,-26.4375,11.5,36.3125,56.375000000000036,LONG,SHORT,-290.75,0.6,62.75
-76.075,-42.0625,9.875,34.8125,74.42500000000001,LONG,SHORT,-269.0,0.58,76.875
-87.94999999999999,-37.375,10.625,37.8125,63.75000000000001,LONG,SHORT,-225.75,0.56,75.1875
-81.775,-38.5625,4.625,40.6875,85.325,LONG,SHORT,-217.75,0.54,79.25
-92.35,-44.0625,-4.0,28.8125,98.72500000000001,SHORT,SHORT,-189.5,0.5800000000000001,72.875
-84.95,-18.1875,16.5,50.9375,109.45000000000002,LONG,SHORT,-160.0,0.64,69.125
-56.675,-41.0625,5.0,38.4375,73.07500000000005,LONG,LONG,123.0,0.5,79.5
-107.575,-34.4375,7.75,33.8125,77.7,LONG,LONG,20.0,0.56,68.25
-120.2,-41.75,-12.75,13.4375,60.150000000000034,SHORT,LONG,54.5,0.6,55.1875
-64.92499999999998,-39.625,-4.625,30.25,58.125,SHORT,LONG,21.5,0.56,69.875
-94.27499999999999,-36.25,-8.75,38.4375,128.07500000000002,SHORT,SHORT,-39.0,0.56,74.6875
-80.24999999999999,-31.9375,-2.0,28.0625,117.325,SHORT,LONG,0.5,0.5,60.0
-83.52499999999999,-43.3125,-10.5,31.125,63.7,SHORT,SHORT,-29.0,0.56,74.4375
-76.05,-27.1875,25.5,62.375,147.9,LONG,SHORT,-9.0,0.58,89.5625
-63.599999999999994,-36.1875,-5.625,43.5625,140.925,SHORT,LONG,55.5,0.54,79.75
-70.35,-29.25,4.125,36.4375,63.7,LONG,LONG,79.75,0.54,65.6875
-83.925,-30.375,3.375,30.875,69.30000000000003,LONG,LONG,70.75,0.54,61.25
-83.52499999999999,-32.9375,-3.875,49.25,109.77500000000002,SHORT,LONG,58.5,0.52,82.1875
-100.25,-58.9375,-19.625,37.9375,111.35000000000002,SHORT,LONG,79.0,0.64,96.875
-63.35,-25.5625,9.625,67.375,147.0,LONG,LONG,157.25,0.58,92.9375
-81.62499999999999,-40.5,-8.0,42.875,113.82500000000002,SHORT,LONG,80.0,0.56,83.375
-98.2,-35.75,-9.75,36.875,58.175000000000004,SHORT,LONG,83.5,0.6,72.625
-82.05,-41.4375,-10.5,30.0,143.175,SHORT,LONG,93.0,0.6,71.4375
-98.2,-36.25,9.25,66.625,161.125,LONG,LONG,69.0,0.56,102.875
-98.2,-45.625,-14.375,22.1875,112.30000000000001,SHORT,LONG,33.5,0.6599999999999999,67.8125
-98.2,-45.625,-19.5,34.3125,110.175,SHORT,LONG,28.75,0.7,79.9375
-93.02499999999999,-37.6875,5.0,36.5,120.35000000000001,LONG,LONG,122.25,0.54,74.1875
-94.99999999999999,-53.0625,8.375,47.1875,94.52500000000002,LONG,LONG,170.0,0.56,100.25
-178.12499999999991,-45.1875,8.375,61.875,125.85000000000004,LONG,LONG,204.5,0.56,107.0625
-63.324999999999996,-9.3125,22.5,76.0,143.175,LONG,LONG,168.75,0.66,85.3125
-89.0,-36.9375,-2.75,47.3125,86.97500000000002,SHORT,LONG,124.25,0.54,84.25
-76.025,-30.5,-19.875,20.5625,55.925000000000004,SHORT,LONG,115.5,0.64,51.0625
-87.39999999999999,-41.125,-16.125,30.75,98.30000000000001,SHORT,LONG,106.75,0.5800000000000001,71.875
-70.6,-33.5625,-10.875,18.3125,41.97500000000002,SHORT,LONG,77.75,0.62,51.875
-78.52499999999999,-34.3125,-9.875,27.6875,92.75,SHORT,LONG,69.75,0.56,62.0
-96.625,-34.875,-12.875,17.625,36.6,SHORT,LONG,76.25,0.62,52.5
-72.6,-44.125,-7.5,22.25,111.35000000000002,SHORT,LONG,72.25,0.56,66.375
-69.25,-39.1875,-14.75,20.375,47.475000000000016,SHORT,SHORT,-103.0,0.56,59.5625
-82.35,-38.9375,-9.375,20.9375,60.10000000000001,SHORT,SHORT,-122.25,0.5800000000000001,59.875
-84.25,-46.6875,-29.0,3.875,31.275000000000013,SHORT,SHORT,-117.75,0.72,50.5625
-84.25,-46.6875,-25.375,17.25,30.5,SHORT,SHORT,-107.75,0.7,63.9375
-98.875,-57.6875,-11.25,22.4375,63.475,SHORT,SHORT,-154.75,0.62,80.125
-100.25,-45.625,-24.875,12.1875,43.92500000000009,SHORT,SHORT,-199.75,0.6799999999999999,57.8125
-66.55,-33.75,-16.875,24.0625,52.10000000000005,SHORT,SHORT,-263.75,0.6,57.8125
-66.775,-30.3125,-2.75,43.6875,79.85000000000001,SHORT,SHORT,-288.75,0.54,74.0
-56.525,-33.5625,-13.0,7.125,38.925000000000004,SHORT,SHORT,-317.75,0.6599999999999999,40.6875
-66.175,-30.1875,4.0,29.25,101.45000000000002,LONG,SHORT,-280.75,0.52,59.4375
-70.45,-35.6875,-4.125,24.5,35.97500000000001,SHORT,SHORT,-288.5,0.56,60.1875
-131.09999999999997,-44.0,-1.375,26.125,71.275,SHORT,SHORT,-205.5,0.52,70.125
-64.94999999999999,-36.75,2.375,24.9375,47.950000000000024,LONG,SHORT,-210.0,0.52,61.6875
-84.32499999999999,-37.5,-9.125,24.9375,73.32500000000007,SHORT,SHORT,-277.0,0.56,62.4375
-43.35,-30.4375,-10.75,26.625,77.025,SHORT,SHORT,-263.25,0.6,57.0625
-169.95,-44.4375,16.375,68.4375,127.575,LONG,SHORT,-100.5,0.58,112.875
-109.45,-48.1875,-4.5,47.4375,77.20000000000005,SHORT,LONG,249.25,0.54,95.625
-137.925,-82.0,-12.875,47.625,115.72500000000002,SHORT,LONG,27.5,0.52,129.625
-117.54999999999998,-49.875,8.375,56.4375,138.425,LONG,SHORT,-40.5,0.54,106.3125
-109.125,-70.875,-15.5,23.5,95.52500000000002,SHORT,LONG,91.25,0.62,94.375
-104.39999999999999,-49.0625,-1.5,50.625,85.175,SHORT,LONG,117.75,0.54,99.6875
-92.77499999999999,-23.9375,-2.75,33.5,87.27500000000006,SHORT,LONG,149.25,0.52,57.4375
-118.12499999999999,-32.625,9.125,42.125,66.75,LONG,LONG,257.5,0.56,74.75
-188.9,-90.9375,-4.25,36.5,78.42500000000001,SHORT,LONG,69.5,0.54,127.4375
-83.02499999999999,-23.0,5.0,53.875,120.575,LONG,LONG,218.25,0.6,76.875
-106.575,-50.5625,-3.0,29.5,64.72500000000001,SHORT,LONG,168.5,0.52,80.0625
-74.675,-31.9375,-10.875,20.125,78.35000000000004,SHORT,LONG,200.0,0.5800000000000001,52.0625
-94.55,-55.1875,-16.0,23.0,102.57500000000002,SHORT,LONG,136.0,0.6,78.1875
-65.625,-23.6875,2.375,32.1875,102.57500000000002,LONG,LONG,265.0,0.54,55.875
-65.975,-41.875,-7.125,22.75,64.72500000000001,SHORT,LONG,215.75,0.6,64.625
-111.59999999999998,-37.5,-3.125,31.75,56.57500000000002,SHORT,LONG,229.25,0.54,69.25
-61.65,-24.75,17.5,38.1875,52.45000000000002,LONG,LONG,139.5,0.62,62.9375
-66.225,-22.625,6.625,24.8125,58.725000000000044,LONG,LONG,218.25,0.6,47.4375
-92.975,-46.875,0.125,36.4375,74.72500000000001,LONG,LONG,166.5,0.5,83.3125
-52.37499999999999,-26.625,-9.25,28.3125,63.22500000000002,SHORT,LONG,111.0,0.56,54.9375
-78.44999999999999,-38.5,-10.875,20.5625,60.27500000000008,SHORT,LONG,82.0,0.56,59.0625
-78.44999999999999,-37.3125,-0.5,22.25,59.02500000000002,SHORT,LONG,120.5,0.5,59.5625
-71.925,-30.75,-2.0,30.0625,50.17500000000001,SHORT,LONG,102.5,0.52,60.8125
-46.75,-19.8125,5.375,49.6875,92.70000000000002,LONG,LONG,146.5,0.6,69.5
-67.375,-44.5,4.875,30.875,53.575,LONG,LONG,148.0,0.52,75.375
-78.87499999999999,-37.875,-10.5,31.625,59.27500000000001,SHORT,LONG,67.0,0.54,69.5
-87.225,-33.8125,11.375,45.25,82.3,LONG,LONG,8.0,0.54,79.0625
-194.5,-76.25,18.0,59.8125,121.25000000000003,LONG,SHORT,-132.5,0.54,136.0625
-51.05,-29.75,-7.0,22.5,76.62500000000003,SHORT,SHORT,-95.5,0.6,52.25
-61.65,-34.5,-9.875,27.625,80.07500000000003,SHORT,SHORT,-305.25,0.54,62.125
-171.975,-70.375,-1.875,54.75,129.125,SHORT,LONG,35.0,0.5,125.125
-182.97499999999997,-46.1875,4.625,38.0625,76.35000000000001,LONG,LONG,14.5,0.52,84.25
-110.44999999999999,-37.5,2.25,37.5625,81.15000000000002,LONG,SHORT,-20.0,0.5,75.0625
-38.72499999999999,-19.875,0.125,37.4375,110.00000000000003,LONG,SHORT,-1.5,0.5,57.3125
-113.85,-67.1875,-14.75,27.0,121.57500000000005,SHORT,LONG,38.75,0.6,94.1875
-93.15,-28.625,0.375,63.625,122.25000000000003,LONG,LONG,5.75,0.52,92.25
-97.075,-39.625,-16.375,20.9375,110.95000000000002,SHORT,LONG,20.25,0.6,60.5625
-104.79999999999998,-49.9375,0.125,34.6875,125.72500000000004,LONG,LONG,62.25,0.5,84.625
-50.22499999999998,-30.625,14.75,66.625,123.72500000000001,LONG,LONG,42.5,0.54,97.25
-101.125,-48.75,-18.5,27.0625,123.72500000000001,SHORT,LONG,5.0,0.62,75.8125
-93.55,-42.8125,-20.75,16.0,123.5,SHORT,LONG,18.0,0.6,58.8125
-68.1,-30.4375,-6.875,23.75,48.72500000000001,SHORT,SHORT,-2.5,0.54,54.1875
-100.075,-34.625,-19.75,-8.9375,30.750000000000004,SHORT,SHORT,-42.75,0.8,25.6875
-103.225,-46.6875,-25.125,10.5625,67.17500000000005,SHORT,SHORT,-15.75,0.6799999999999999,57.25
-100.3,-43.1875,-7.0,15.4375,37.05,SHORT,SHORT,-38.25,0.54,58.625
-76.95,-32.9375,-6.25,21.875,51.40000000000002,SHORT,SHORT,-25.25,0.54,54.8125
-76.64999999999999,-38.9375,-19.5,28.625,67.925,SHORT,SHORT,-2.75,0.6599999999999999,67.5625
-70.05,-35.3125,-5.25,31.625,68.075,SHORT,LONG,28.25,0.54,66.9375
-101.425,-41.25,-3.625,30.875,63.325,SHORT,LONG,3.75,0.52,72.125
-68.55,-35.9375,-9.375,30.6875,55.75,SHORT,LONG,23.25,0.6,66.625
-69.92499999999998,-37.9375,1.5,32.9375,81.0,LONG,LONG,43.75,0.52,70.875
-88.77499999999999,-36.3125,-1.0,25.0625,72.25000000000006,SHORT,LONG,40.25,0.5,61.375
-92.875,-29.125,-1.625,22.8125,66.4,SHORT,LONG,37.75,0.5,51.9375
-66.75,-30.375,-1.75,38.1875,102.75000000000001,SHORT,LONG,42.25,0.52,68.5625
-74.27499999999999,-38.3125,-3.25,36.25,108.92500000000001,SHORT,SHORT,-15.75,0.52,74.5625
-100.075,-42.5625,-20.5,12.1875,71.67500000000004,SHORT,SHORT,-52.0,0.6599999999999999,54.75
-87.225,-45.5,-2.0,34.5,81.8,SHORT,SHORT,-117.25,0.5,80.0
-66.6,-35.8125,-8.875,21.3125,77.52500000000003,SHORT,SHORT,-114.0,0.56,57.125
-36.675,-24.8125,15.25,50.9375,101.22500000000001,LONG,SHORT,-119.5,0.56,75.75
-48.62499999999999,-29.625,11.25,35.0,93.275,LONG,SHORT,-142.0,0.52,64.625
-128.975,-57.5,-6.125,27.0,75.65000000000005,SHORT,SHORT,-117.75,0.52,84.5
-68.69999999999999,-29.75,-5.5,26.0625,58.97500000000001,SHORT,SHORT,-122.0,0.54,55.8125
-146.425,-85.125,-35.375,28.625,113.82500000000002,SHORT,SHORT,-100.5,0.64,113.75
-96.25,-50.6875,-10.125,23.0,67.925,SHORT,SHORT,-85.5,0.6,73.6875
-93.15,-35.375,8.625,42.3125,111.85,LONG,SHORT,-121.5,0.52,77.6875
-72.79999999999998,-40.375,-9.5,28.5625,60.375000000000036,SHORT,SHORT,-121.0,0.52,68.9375
-123.35,-66.875,-14.375,44.125,125.72500000000004,SHORT,SHORT,-135.75,0.6,111.0
-86.225,-43.9375,-15.0,44.125,111.85,SHORT,SHORT,-129.75,0.56,88.0625
-86.225,-46.1875,-7.875,20.75,56.05000000000001,SHORT,SHORT,-123.75,0.56,66.9375
-113.95,-44.5,-9.5,38.9375,96.15000000000003,SHORT,SHORT,-123.5,0.54,83.4375
-95.8,-50.1875,7.875,39.0625,67.85,LONG,SHORT,-95.75,0.54,89.25
-97.825,-39.6875,0.125,42.3125,95.07500000000002,LONG,SHORT,-25.25,0.5,82.0
-108.39999999999999,-64.6875,-14.625,29.0,69.82500000000002,SHORT,LONG,13.25,0.5800000000000001,93.6875
-97.15,-48.75,0.75,42.6875,68.87500000000001,LONG,SHORT,-11.25,0.5,91.4375
-101.125,-38.9375,-9.25,28.0625,101.50000000000001,SHORT,SHORT,-70.5,0.6,67.0
-90.15,-46.5625,-10.75,26.125,81.57500000000003,SHORT,SHORT,-0.5,0.54,72.6875
-101.64999999999999,-47.25,-18.0,13.8125,48.65000000000001,SHORT,SHORT,-11.0,0.6599999999999999,61.0625
-93.15,-50.25,-18.875,17.625,52.550000000000075,SHORT,SHORT,-34.0,0.6599999999999999,67.875
-101.64999999999999,-67.0625,-20.75,13.125,48.500000000000014,SHORT,SHORT,-107.0,0.6599999999999999,80.1875
-89.375,-56.75,-10.75,26.875,66.3,SHORT,SHORT,-197.25,0.5800000000000001,83.625
-93.15,-48.75,-7.875,42.25,125.85000000000004,SHORT,SHORT,-193.75,0.54,91.0
-101.75,-35.875,-6.0,62.4375,108.92500000000001,SHORT,SHORT,-256.75,0.52,98.3125
-92.875,-35.4375,17.25,64.125,147.32500000000002,LONG,SHORT,-362.5,0.64,99.5625
-91.55,-39.4375,8.125,38.75,100.4,LONG,SHORT,-398.25,0.56,78.1875
-119.32499999999999,-49.3125,2.5,34.75,89.50000000000004,LONG,SHORT,-373.25,0.56,84.0625
-82.82499999999999,-31.0,1.125,48.9375,97.27500000000008,LONG,SHORT,-402.75,0.52,79.9375
-44.925,-32.3125,1.0,47.8125,76.92500000000007,LONG,SHORT,-432.25,0.52,80.125
-78.425,-33.6875,-4.5,38.75,121.12500000000001,SHORT,SHORT,-432.25,0.52,72.4375
-66.6,-24.0625,-4.25,30.1875,42.20000000000002,SHORT,SHORT,-421.75,0.52,54.25
-89.175,-27.9375,2.125,30.9375,48.55,LONG,SHORT,-508.75,0.54,58.875
-75.02499999999999,-32.6875,-10.5,17.9375,48.025000000000006,SHORT,SHORT,-477.0,0.56,50.625
-162.475,-59.0625,-7.25,41.375,103.22500000000001,SHORT,SHORT,-386.5,0.56,100.4375
-134.29999999999998,-59.5625,-7.875,36.1875,74.42500000000008,SHORT,SHORT,-430.75,0.56,95.75
-181.5,-68.1875,-10.75,35.125,53.300000000000004,SHORT,SHORT,-452.75,0.5800000000000001,103.3125
-91.0,-47.0625,3.125,43.75,123.10000000000004,LONG,SHORT,-316.75,0.52,90.8125
-59.949999999999996,-8.375,25.875,56.25,80.025,LONG,SHORT,-115.75,0.7,64.625
-104.89999999999999,-47.0,4.25,66.3125,193.80000000000007,LONG,SHORT,-249.25,0.54,113.3125
-124.35,-50.8125,3.875,51.9375,91.37500000000003,LONG,LONG,2.5,0.52,102.75
-127.3,-81.0625,-0.125,72.9375,115.42500000000003,SHORT,LONG,102.0,0.5,154.0
-105.175,-51.5625,20.375,69.0625,165.275,LONG,LONG,33.5,0.54,120.625
-186.525,-78.875,-20.875,42.3125,130.5,SHORT,LONG,134.0,0.56,121.1875
-176.29999999999998,-72.875,-17.5,39.875,72.575,SHORT,LONG,181.25,0.56,112.75
-139.7,-75.0,-11.5,50.0,194.65,SHORT,LONG,16.25,0.52,125.0
-113.17499999999998,-69.25,-18.875,42.3125,80.40000000000005,SHORT,LONG,72.75,0.62,111.5625
