**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,entry_ts,leg_dir,entry_price,exit_ts,exit_price,pnl_pts,pnl_usd,r_price,atr_pts
2026_04_06,1775459734,LONG,24241.0,1775469029,24364.5,123.5,241.0,31.5,7.875
2026_04_06,1775469029,SHORT,24364.5,1775470379,24359.25,5.25,4.5,31.5,7.875
2026_04_06,1775470379,LONG,24359.25,1775472379,24283.5,-75.75,-157.5,31.5,7.875
2026_04_06,1775472379,SHORT,24283.5,1775472489,24316.25,-32.75,-71.5,31.5,7.875
2026_04_06,1775472489,LONG,24316.25,1775473414,24296.5,-19.75,-45.5,31.5,7.875
2026_04_06,1775473414,SHORT,24296.5,1775476324,24315.25,-18.75,-43.5,31.5,7.875
2026_04_06,1775476324,LONG,24315.25,1775480209,24305.0,-10.25,-26.5,31.5,7.875
2026_04_06,1775480209,SHORT,24305.0,1775481129,24309.25,-4.25,-14.5,31.5,7.875
2026_04_06,1775481129,LONG,24309.25,1775481644,24281.0,-28.25,-62.5,31.5,7.875
2026_04_06,1775481644,SHORT,24281.0,1775482204,24295.25,-14.25,-34.5,31.5,7.875
2026_04_06,1775482204,LONG,24295.25,1775482559,24324.75,29.5,53.0,31.5,7.875
2026_04_06,1775482559,SHORT,24324.75,1775482689,24281.75,43.0,80.0,31.5,7.875
2026_04_06,1775482689,LONG,24281.75,1775483759,24366.5,84.75,163.5,31.5,7.875
2026_04_06,1775483759,SHORT,24366.5,1775483844,24397.25,-30.75,-67.5,31.5,7.875
2026_04_06,1775483844,LONG,24397.25,1775484044,24397.5,0.25,-5.5,31.5,7.875
2026_04_06,1775484044,SHORT,24397.5,1775484574,24311.75,85.75,165.5,31.5,7.875
2026_04_06,1775484574,LONG,24311.75,1775485944,24352.5,40.75,75.5,31.5,7.875
2026_04_06,1775485944,SHORT,24352.5,1775486419,24330.75,21.75,37.5,31.5,7.875
2026_04_06,1775486419,LONG,24330.75,1775486724,24299.25,-31.5,-69.0,31.5,7.875
2026_04_06,1775486724,SHORT,24299.25,1775487149,24296.5,2.75,-0.5,31.5,7.875
2026_04_06,1775487149,LONG,24296.5,1775487799,24304.25,7.75,9.5,31.5,7.875
2026_04_06,1775487799,SHORT,24304.25,1775490004,24290.0,14.25,22.5,31.5,7.875
2026_04_06,1775490004,LONG,24290.0,1775491489,24298.5,8.5,11.0,31.5,7.875
2026_04_06,1775491489,SHORT,24298.5,1775492759,24315.5,-17.0,-40.0,31.5,7.875
2026_04_06,1775492759,LONG,24315.5,1775494459,24310.25,-5.25,-16.5,31.5,7.875
2026_04_06,1775494459,SHORT,24310.25,1775495824,24241.0,69.25,132.5,31.5,7.875
2026_04_06,1775495824,LONG,24241.0,1775497239,24293.0,52.0,98.0,31.5,7.875
2026_04_06,1775497239,SHORT,24293.0,1775499004,24278.25,14.75,23.5,31.5,7.875
2026_04_06,1775499004,LONG,24278.25,1775500464,24326.5,48.25,90.5,31.5,7.875
2026_04_06,1775500464,SHORT,24326.5,1775504959,24357.75,-31.25,-68.5,31.5,7.875
2026_04_06,1775504959,LONG,24357.75,1775506684,24335.5,-22.25,-50.5,31.5,7.875
2026_04_06,1775506684,SHORT,24335.5,1775513069,24367.0,-31.5,-69.0,31.5,7.875
2026_04_06,1775513069,LONG,24367.0,1775514184,24343.5,-23.5,-53.0,31.5,7.875
2026_04_06,1775514184,SHORT,24343.5,1775520809,24312.25,31.25,56.5,31.5,7.875
2026_04_06,1775520809,LONG,24312.25,1775521929,24324.25,12.0,18.0,31.5,7.875
2026_04_06,1775521929,SHORT,24324.25,1775525279,24282.0,42.25,78.5,31.5,7.875
2026_04_06,1775525279,LONG,24282.0,1775525844,24250.5,-31.5,-69.0,31.5,7.875
2026_04_06,1775525844,SHORT,24250.5,1775527874,24187.0,63.5,121.0,31.5,7.875
2026_04_06,1775527874,LONG,24187.0,1775539699,24227.5,40.5,75.0,31.5,7.875
2026_04_06,1775539699,SHORT,24227.5,1775542134,24236.75,-9.25,-24.5,31.5,7.875
2026_04_07,1775546524,SHORT,24216.5,1775547789,24240.0,-23.5,-53.0,30.5,7.625
2026_04_07,1775547789,LONG,24240.0,1775549009,24296.75,56.75,107.5,30.5,7.625
2026_04_07,1775549009,SHORT,24296.75,1775549464,24297.0,-0.25,-6.5,30.5,7.625
2026_04_07,1775549464,LONG,24297.0,1775550549,24330.0,33.0,60.0,30.5,7.625
2026_04_07,1775550549,SHORT,24330.0,1775550739,24364.5,-34.5,-75.0,30.5,7.625
2026_04_07,1775550739,LONG,24364.5,1775551314,24350.25,-14.25,-34.5,30.5,7.625
2026_04_07,1775551314,SHORT,24350.25,1775553014,24378.25,-28.0,-62.0,30.5,7.625
2026_04_07,1775553014,LONG,24378.25,1775555094,24389.0,10.75,15.5,30.5,7.625
2026_04_07,1775555094,SHORT,24389.0,1775556579,24329.25,59.75,113.5,30.5,7.625
2026_04_07,1775556579,LONG,24329.25,1775557529,24347.75,18.5,31.0,30.5,7.625
2026_04_07,1775557529,SHORT,24347.75,1775557719,24353.0,-5.25,-16.5,30.5,7.625
2026_04_07,1775557719,LONG,24353.0,1775558024,24319.25,-33.75,-73.5,30.5,7.625
2026_04_07,1775558024,SHORT,24319.25,1775559849,24218.0,101.25,196.5,30.5,7.625
2026_04_07,1775559849,LONG,24218.0,1775561374,24223.0,5.0,4.0,30.5,7.625
2026_04_07,1775561374,SHORT,24223.0,1775561859,24222.25,0.75,-4.5,30.5,7.625
2026_04_07,1775561859,LONG,24222.25,1775563449,24193.0,-29.25,-64.5,30.5,7.625
2026_04_07,1775563449,SHORT,24193.0,1775563594,24191.25,1.75,-2.5,30.5,7.625
2026_04_07,1775563594,LONG,24191.25,1775564174,24152.25,-39.0,-84.0,30.5,7.625
2026_04_07,1775564174,SHORT,24152.25,1775564239,24172.25,-20.0,-46.0,30.5,7.625
2026_04_07,1775564239,LONG,24172.25,1775565154,24217.25,45.0,84.0,30.5,7.625
2026_04_07,1775565154,SHORT,24217.25,1775566394,24210.25,7.0,8.0,30.5,7.625
2026_04_07,1775566394,LONG,24210.25,1775566534,24203.75,-6.5,-19.0,30.5,7.625
2026_04_07,1775566534,SHORT,24203.75,1775567189,24236.75,-33.0,-72.0,30.5,7.625
2026_04_07,1775567189,LONG,24236.75,1775567454,24216.5,-20.25,-46.5,30.5,7.625
2026_04_07,1775567454,SHORT,24216.5,1775568164,24238.0,-21.5,-49.0,30.5,7.625
2026_04_07,1775568164,LONG,24238.0,1775568634,24255.25,17.25,28.5,30.5,7.625
2026_04_07,1775568634,SHORT,24255.25,1775568964,24235.5,19.75,33.5,30.5,7.625
2026_04_07,1775568964,LONG,24235.5,1775569154,24223.5,-12.0,-30.0,30.5,7.625
2026_04_07,1775569154,SHORT,24223.5,1775569964,24179.5,44.0,82.0,30.5,7.625
2026_04_07,1775569964,LONG,24179.5,1775570209,24167.0,-12.5,-31.0,30.5,7.625
2026_04_07,1775570209,SHORT,24167.0,1775571004,24030.0,137.0,268.0,30.5,7.625
2026_04_07,1775571004,LONG,24030.0,1775572049,24095.25,65.25,124.5,30.5,7.625
2026_04_07,1775572049,SHORT,24095.25,1775572184,24112.0,-16.75,-39.5,30.5,7.625
2026_04_07,1775572184,LONG,24112.0,1775572414,24106.25,-5.75,-17.5,30.5,7.625
2026_04_07,1775572414,SHORT,24106.25,1775573194,24100.0,6.25,6.5,30.5,7.625
2026_04_07,1775573194,LONG,24100.0,1775573329,24074.5,-25.5,-57.0,30.5,7.625
2026_04_07,1775573329,SHORT,24074.5,1775574604,23979.25,95.25,184.5,30.5,7.625
2026_04_07,1775574604,LONG,23979.25,1775574994,24047.75,68.5,131.0,30.5,7.625
2026_04_07,1775574994,SHORT,24047.75,1775575769,24058.5,-10.75,-27.5,30.5,7.625
2026_04_07,1775575769,LONG,24058.5,1775576349,24061.0,2.5,-1.0,30.5,7.625
2026_04_07,1775576349,SHORT,24061.0,1775576789,24077.0,-16.0,-38.0,30.5,7.625
2026_04_07,1775576789,LONG,24077.0,1775577814,24190.75,113.75,221.5,30.5,7.625
2026_04_07,1775577814,SHORT,24190.75,1775578559,24174.25,16.5,27.0,30.5,7.625
2026_04_07,1775578559,LONG,24174.25,1775579039,24184.75,10.5,15.0,30.5,7.625
2026_04_07,1775579039,SHORT,24184.75,1775580309,24211.25,-26.5,-59.0,30.5,7.625
2026_04_07,1775580309,LONG,24211.25,1775581009,24204.75,-6.5,-19.0,30.5,7.625
2026_04_07,1775581009,SHORT,24204.75,1775581409,24230.75,-26.0,-58.0,30.5,7.625
2026_04_07,1775581409,LONG,24230.75,1775582044,24203.75,-27.0,-60.0,30.5,7.625
2026_04_07,1775582044,SHORT,24203.75,1775583154,24206.25,-2.5,-11.0,30.5,7.625
2026_04_07,1775583154,LONG,24206.25,1775583604,24257.25,51.0,96.0,30.5,7.625
2026_04_07,1775583604,SHORT,24257.25,1775584389,24249.0,8.25,10.5,30.5,7.625
2026_04_07,1775584389,LONG,24249.0,1775584649,24221.75,-27.25,-60.5,30.5,7.625
2026_04_07,1775584649,SHORT,24221.75,1775588304,24110.25,111.5,217.0,30.5,7.625
2026_04_07,1775588304,LONG,24110.25,1775588764,24092.75,-17.5,-41.0,30.5,7.625
2026_04_07,1775588764,SHORT,24092.75,1775589034,24119.0,-26.25,-58.5,30.5,7.625
2026_04_07,1775589034,LONG,24119.0,1775589639,24261.5,142.5,279.0,30.5,7.625
2026_04_07,1775589639,SHORT,24261.5,1775590909,24227.0,34.5,63.0,30.5,7.625
2026_04_07,1775590909,LONG,24227.0,1775591199,24303.75,76.75,147.5,30.5,7.625
2026_04_07,1775591199,SHORT,24303.75,1775591404,24314.75,-11.0,-28.0,30.5,7.625
2026_04_07,1775591404,LONG,24314.75,1775592369,24364.75,50.0,94.0,30.5,7.625
2026_04_07,1775592369,SHORT,24364.75,1775592599,24393.5,-28.75,-63.5,30.5,7.625
2026_04_07,1775592599,LONG,24393.5,1775593044,24370.75,-22.75,-51.5,30.5,7.625
2026_04_07,1775593044,SHORT,24370.75,1775594034,24394.5,-23.75,-53.5,30.5,7.625
2026_04_07,1775594034,LONG,24394.5,1775594179,24371.75,-22.75,-51.5,30.5,7.625
2026_04_07,1775594179,SHORT,24371.75,1775594514,24435.0,-63.25,-132.5,30.5,7.625
2026_04_07,1775594514,LONG,24435.0,1775595449,24391.75,-43.25,-92.5,30.5,7.625
2026_04_07,1775595449,SHORT,24391.75,1775599204,24531.75,-140.0,-286.0,30.5,7.625
2026_04_07,1775599204,LONG,24531.75,1775599769,24614.25,82.5,159.0,30.5,7.625
2026_04_07,1775599769,SHORT,24614.25,1775600884,24622.5,-8.25,-22.5,30.5,7.625
2026_04_07,1775600884,LONG,24622.5,1775601159,24660.75,38.25,70.5,30.5,7.625
2026_04_07,1775601159,SHORT,24660.75,1775601379,24720.0,-59.25,-124.5,30.5,7.625
2026_04_07,1775601379,LONG,24720.0,1775601679,24806.5,86.5,167.0,30.5,7.625
2026_04_07,1775601679,SHORT,24806.5,1775602159,24799.25,7.25,8.5,30.5,7.625
2026_04_07,1775602159,LONG,24799.25,1775603089,24950.0,150.75,295.5,30.5,7.625
2026_04_07,1775603089,SHORT,24950.0,1775603379,24951.0,-1.0,-8.0,30.5,7.625
2026_04_07,1775603379,LONG,24951.0,1775604389,25052.75,101.75,197.5,30.5,7.625
2026_04_07,1775604389,SHORT,25052.75,1775605694,25048.25,4.5,3.0,30.5,7.625
2026_04_07,1775605694,LONG,25048.25,1775606634,25057.25,9.0,12.0,30.5,7.625
2026_04_07,1775606634,SHORT,25057.25,1775607064,25061.0,-3.75,-13.5,30.5,7.625
2026_04_07,1775607064,LONG,25061.0,1775608099,25033.5,-27.5,-61.0,30.5,7.625
2026_04_07,1775608099,SHORT,25033.5,1775608724,25040.25,-6.75,-19.5,30.5,7.625
2026_04_07,1775608724,LONG,25040.25,1775610279,25070.75,30.5,55.0,30.5,7.625
2026_04_07,1775610279,SHORT,25070.75,1775610494,25104.25,-33.5,-73.0,30.5,7.625
2026_04_07,1775610494,LONG,25104.25,1775611094,25070.25,-34.0,-74.0,30.5,7.625
2026_04_07,1775611094,SHORT,25070.25,1775612069,25080.0,-9.75,-25.5,30.5,7.625
2026_04_07,1775612069,LONG,25080.0,1775618839,25087.25,7.25,8.5,30.5,7.625
2026_04_07,1775618839,SHORT,25087.25,1775621104,25120.5,-33.25,-72.5,30.5,7.625
2026_04_07,1775621104,LONG,25120.5,1775623929,25123.5,3.0,0.0,30.5,7.625
2026_04_07,1775623929,SHORT,25123.5,1775625844,25151.75,-28.25,-62.5,30.5,7.625
2026_04_07,1775625844,LONG,25151.75,1775626749,25140.5,-11.25,-28.5,30.5,7.625
2026_04_07,1775626749,SHORT,25140.5,1775627439,25171.5,-31.0,-68.0,30.5,7.625
2026_04_07,1775627439,LONG,25171.5,1775629514,25169.75,-1.75,-9.5,30.5,7.625
2026_04_08,1775632929,LONG,25179.5,1775633349,25165.0,-14.5,-35.0,22.0,5.5
2026_04_08,1775633349,SHORT,25165.0,1775636009,25157.5,7.5,9.0,22.0,5.5
2026_04_08,1775636009,LONG,25157.5,1775637459,25167.25,9.75,13.5,22.0,5.5
2026_04_08,1775637459,SHORT,25167.25,1775638009,25172.75,-5.5,-17.0,22.0,5.5
2026_04_08,1775638009,LONG,25172.75,1775640374,25221.5,48.75,91.5,22.0,5.5
2026_04_08,1775640374,SHORT,25221.5,1775641814,25210.5,11.0,16.0,22.0,5.5
2026_04_08,1775641814,LONG,25210.5,1775642709,25197.0,-13.5,-33.0,22.0,5.5
2026_04_08,1775642709,SHORT,25197.0,1775643974,25211.75,-14.75,-35.5,22.0,5.5
2026_04_08,1775643974,LONG,25211.75,1775644864,25208.25,-3.5,-13.0,22.0,5.5
2026_04_08,1775644864,SHORT,25208.25,1775646624,25205.5,2.75,-0.5,22.0,5.5
2026_04_08,1775646624,LONG,25205.5,1775647099,25187.75,-17.75,-41.5,22.0,5.5
2026_04_08,1775647099,SHORT,25187.75,1775647464,25204.75,-17.0,-40.0,22.0,5.5
2026_04_08,1775647464,LONG,25204.75,1775648249,25210.0,5.25,4.5,22.0,5.5
2026_04_08,1775648249,SHORT,25210.0,1775649759,25230.0,-20.0,-46.0,22.0,5.5
2026_04_08,1775649759,LONG,25230.0,1775650109,25234.0,4.0,2.0,22.0,5.5
2026_04_08,1775650109,SHORT,25234.0,1775650974,25182.25,51.75,97.5,22.0,5.5
2026_04_08,1775650974,LONG,25182.25,1775652184,25178.5,-3.75,-13.5,22.0,5.5
2026_04_08,1775652184,SHORT,25178.5,1775652364,25199.5,-21.0,-48.0,22.0,5.5
2026_04_08,1775652364,LONG,25199.5,1775654224,25214.75,15.25,24.5,22.0,5.5
2026_04_08,1775654224,SHORT,25214.75,1775654704,25211.5,3.25,0.5,22.0,5.5
2026_04_08,1775654704,LONG,25211.5,1775655034,25195.0,-16.5,-39.0,22.0,5.5
2026_04_08,1775655034,SHORT,25195.0,1775655244,25168.5,26.5,47.0,22.0,5.5
2026_04_08,1775655244,LONG,25168.5,1775655434,25152.75,-15.75,-37.5,22.0,5.5
2026_04_08,1775655434,SHORT,25152.75,1775655854,25122.75,30.0,54.0,22.0,5.5
2026_04_08,1775655854,LONG,25122.75,1775656114,25126.5,3.75,1.5,22.0,5.5
2026_04_08,1775656114,SHORT,25126.5,1775656354,25098.25,28.25,50.5,22.0,5.5
2026_04_08,1775656354,LONG,25098.25,1775656699,25078.0,-20.25,-46.5,22.0,5.5
2026_04_08,1775656699,SHORT,25078.0,1775656769,25092.5,-14.5,-35.0,22.0,5.5
2026_04_08,1775656769,LONG,25092.5,1775657194,25065.25,-27.25,-60.5,22.0,5.5
2026_04_08,1775657194,SHORT,25065.25,1775657539,25084.75,-19.5,-45.0,22.0,5.5
2026_04_08,1775657539,LONG,25084.75,1775657934,25067.75,-17.0,-40.0,22.0,5.5
2026_04_08,1775657934,SHORT,25067.75,1775658709,25056.75,11.0,16.0,22.0,5.5
2026_04_08,1775658709,LONG,25056.75,1775659329,25037.25,-19.5,-45.0,22.0,5.5
2026_04_08,1775659329,SHORT,25037.25,1775659699,25026.5,10.75,15.5,22.0,5.5
2026_04_08,1775659699,LONG,25026.5,1775659899,25011.25,-15.25,-36.5,22.0,5.5
2026_04_08,1775659899,SHORT,25011.25,1775660259,24961.5,49.75,93.5,22.0,5.5
2026_04_08,1775660259,LONG,24961.5,1775660904,25014.25,52.75,99.5,22.0,5.5
2026_04_08,1775660904,SHORT,25014.25,1775661099,25009.0,5.25,4.5,22.0,5.5
2026_04_08,1775661099,LONG,25009.0,1775661964,25011.0,2.0,-2.0,22.0,5.5
2026_04_08,1775661964,SHORT,25011.0,1775662414,25032.25,-21.25,-48.5,22.0,5.5
2026_04_08,1775662414,LONG,25032.25,1775664624,25092.0,59.75,113.5,22.0,5.5
2026_04_08,1775664624,SHORT,25092.0,1775665304,25089.75,2.25,-1.5,22.0,5.5
2026_04_08,1775665304,LONG,25089.75,1775667939,25133.0,43.25,80.5,22.0,5.5
2026_04_08,1775667939,SHORT,25133.0,1775669499,25096.0,37.0,68.0,22.0,5.5
2026_04_08,1775669499,LONG,25096.0,1775672289,25106.5,10.5,15.0,22.0,5.5
2026_04_08,1775672289,SHORT,25106.5,1775672529,25070.5,36.0,66.0,22.0,5.5
2026_04_08,1775672529,LONG,25070.5,1775672724,25052.25,-18.25,-42.5,22.0,5.5
2026_04_08,1775672724,SHORT,25052.25,1775674924,24970.25,82.0,158.0,22.0,5.5
2026_04_08,1775674924,LONG,24970.25,1775675859,24984.25,14.0,22.0,22.0,5.5
2026_04_08,1775675859,SHORT,24984.25,1775676634,24977.75,6.5,7.0,22.0,5.5
2026_04_08,1775676634,LONG,24977.75,1775677304,24990.75,13.0,20.0,22.0,5.5
2026_04_08,1775677304,SHORT,24990.75,1775677449,25010.75,-20.0,-46.0,22.0,5.5
2026_04_08,1775677449,LONG,25010.75,1775678714,25069.5,58.75,111.5,22.0,5.5
2026_04_08,1775678714,SHORT,25069.5,1775685919,25061.0,8.5,11.0,22.0,5.5
2026_04_08,1775685919,LONG,25061.0,1775686384,25039.5,-21.5,-49.0,22.0,5.5
2026_04_08,1775686384,SHORT,25039.5,1775687639,25038.75,0.75,-4.5,22.0,5.5
2026_04_08,1775687639,LONG,25038.75,1775688509,25026.5,-12.25,-30.5,22.0,5.5
2026_04_08,1775688509,SHORT,25026.5,1775689514,25047.25,-20.75,-47.5,22.0,5.5
2026_04_08,1775689514,LONG,25047.25,1775691144,25030.25,-17.0,-40.0,22.0,5.5
2026_04_08,1775691144,SHORT,25030.25,1775693804,25023.75,6.5,7.0,22.0,5.5
2026_04_08,1775693804,LONG,25023.75,1775696034,25008.5,-15.25,-36.5,22.0,5.5
2026_04_08,1775696034,SHORT,25008.5,1775698474,25006.25,2.25,-1.5,22.0,5.5
2026_04_08,1775698474,LONG,25006.25,1775703999,25025.75,19.5,33.0,22.0,5.5
2026_04_08,1775703999,SHORT,25025.75,1775711709,25017.0,8.75,11.5,22.0,5.5
2026_04_08,1775711709,LONG,25017.0,1775713839,25022.25,5.25,4.5,22.0,5.5
2026_04_08,1775713839,SHORT,25022.25,1775714559,25044.5,-22.25,-50.5,22.0,5.5
2026_04_08,1775714559,LONG,25044.5,1775715004,25034.75,-9.75,-25.5,22.0,5.5
2026_04_09,1775718329,SHORT,25023.75,1775719499,25015.0,8.75,11.5,17.5,4.375
2026_04_09,1775719499,LONG,25015.0,1775719939,24997.0,-18.0,-42.0,17.5,4.375
2026_04_09,1775719939,SHORT,24997.0,1775721334,24983.25,13.75,21.5,17.5,4.375
2026_04_09,1775721334,LONG,24983.25,1775721744,24970.0,-13.25,-32.5,17.5,4.375
2026_04_09,1775721744,SHORT,24970.0,1775722824,24971.0,-1.0,-8.0,17.5,4.375
2026_04_09,1775722824,LONG,24971.0,1775724604,24984.25,13.25,20.5,17.5,4.375
2026_04_09,1775724604,SHORT,24984.25,1775725684,24984.25,0.0,-6.0,17.5,4.375
2026_04_09,1775725684,LONG,24984.25,1775727419,24997.75,13.5,21.0,17.5,4.375
2026_04_09,1775727419,SHORT,24997.75,1775728474,25011.75,-14.0,-34.0,17.5,4.375
2026_04_09,1775728474,LONG,25011.75,1775729734,25007.0,-4.75,-15.5,17.5,4.375
2026_04_09,1775729734,SHORT,25007.0,1775730114,25022.5,-15.5,-37.0,17.5,4.375
2026_04_09,1775730114,LONG,25022.5,1775730909,25006.25,-16.25,-38.5,17.5,4.375
2026_04_09,1775730909,SHORT,25006.25,1775731709,25021.5,-15.25,-36.5,17.5,4.375
2026_04_09,1775731709,LONG,25021.5,1775732004,25006.25,-15.25,-36.5,17.5,4.375
2026_04_09,1775732004,SHORT,25006.25,1775734339,24995.0,11.25,16.5,17.5,4.375
2026_04_09,1775734339,LONG,24995.0,1775735019,25014.75,19.75,33.5,17.5,4.375
2026_04_09,1775735019,SHORT,25014.75,1775735269,25037.0,-22.25,-50.5,17.5,4.375
2026_04_09,1775735269,LONG,25037.0,1775736984,25032.0,-5.0,-16.0,17.5,4.375
2026_04_09,1775736984,SHORT,25032.0,1775737834,25046.0,-14.0,-34.0,17.5,4.375
2026_04_09,1775737834,LONG,25046.0,1775737869,25020.25,-25.75,-57.5,17.5,4.375
2026_04_09,1775737869,SHORT,25020.25,1775738499,25052.25,-32.0,-70.0,17.5,4.375
2026_04_09,1775738499,LONG,25052.25,1775738524,25034.75,-17.5,-41.0,17.5,4.375
2026_04_09,1775738524,SHORT,25034.75,1775739604,25045.5,-10.75,-27.5,17.5,4.375
2026_04_09,1775739604,LONG,25045.5,1775739779,25026.75,-18.75,-43.5,17.5,4.375
2026_04_09,1775739779,SHORT,25026.75,1775739904,25047.75,-21.0,-48.0,17.5,4.375
2026_04_09,1775739904,LONG,25047.75,1775741434,25072.0,24.25,42.5,17.5,4.375
2026_04_09,1775741434,SHORT,25072.0,1775741729,25039.5,32.5,59.0,17.5,4.375
2026_04_09,1775741729,LONG,25039.5,1775742339,25086.5,47.0,88.0,17.5,4.375
2026_04_09,1775742339,SHORT,25086.5,1775743029,25031.0,55.5,105.0,17.5,4.375
2026_04_09,1775743029,LONG,25031.0,1775743254,25015.75,-15.25,-36.5,17.5,4.375
2026_04_09,1775743254,SHORT,25015.75,1775743414,25030.5,-14.75,-35.5,17.5,4.375
2026_04_09,1775743414,LONG,25030.5,1775743624,25028.25,-2.25,-10.5,17.5,4.375
2026_04_09,1775743624,SHORT,25028.25,1775744434,24997.0,31.25,56.5,17.5,4.375
2026_04_09,1775744434,LONG,24997.0,1775744719,24986.0,-11.0,-28.0,17.5,4.375
2026_04_09,1775744719,SHORT,24986.0,1775745464,24981.5,4.5,3.0,17.5,4.375
2026_04_09,1775745464,LONG,24981.5,1775746619,25031.0,49.5,93.0,17.5,4.375
2026_04_09,1775746619,SHORT,25031.0,1775747209,25035.0,-4.0,-14.0,17.5,4.375
2026_04_09,1775747209,LONG,25035.0,1775748099,25084.5,49.5,93.0,17.5,4.375
2026_04_09,1775748099,SHORT,25084.5,1775748664,25068.0,16.5,27.0,17.5,4.375
2026_04_09,1775748664,LONG,25068.0,1775748824,25125.25,57.25,108.5,17.5,4.375
2026_04_09,1775748824,SHORT,25125.25,1775749174,25110.0,15.25,24.5,17.5,4.375
2026_04_09,1775749174,LONG,25110.0,1775749799,25151.75,41.75,77.5,17.5,4.375
2026_04_09,1775749799,SHORT,25151.75,1775749999,25171.0,-19.25,-44.5,17.5,4.375
2026_04_09,1775749999,LONG,25171.0,1775750664,25240.25,69.25,132.5,17.5,4.375
2026_04_09,1775750664,SHORT,25240.25,1775750904,25241.25,-1.0,-8.0,17.5,4.375
2026_04_09,1775750904,LONG,25241.25,1775751224,25221.75,-19.5,-45.0,17.5,4.375
2026_04_09,1775751224,SHORT,25221.75,1775751369,25225.0,-3.25,-12.5,17.5,4.375
2026_04_09,1775751369,LONG,25225.0,1775751674,25218.5,-6.5,-19.0,17.5,4.375
2026_04_09,1775751674,SHORT,25218.5,1775753449,25182.5,36.0,66.0,17.5,4.375
2026_04_09,1775753449,LONG,25182.5,1775753789,25192.25,9.75,13.5,17.5,4.375
2026_04_09,1775753789,SHORT,25192.25,1775754239,25206.0,-13.75,-33.5,17.5,4.375
2026_04_09,1775754239,LONG,25206.0,1775755299,25234.0,28.0,50.0,17.5,4.375
2026_04_09,1775755299,SHORT,25234.0,1775755954,25214.25,19.75,33.5,17.5,4.375
2026_04_09,1775755954,LONG,25214.25,1775756664,25234.75,20.5,35.0,17.5,4.375
2026_04_09,1775756664,SHORT,25234.75,1775757904,25180.0,54.75,103.5,17.5,4.375
2026_04_09,1775757904,LONG,25180.0,1775758359,25169.75,-10.25,-26.5,17.5,4.375
2026_04_09,1775758359,SHORT,25169.75,1775758629,25183.5,-13.75,-33.5,17.5,4.375
2026_04_09,1775758629,LONG,25183.5,1775758904,25172.75,-10.75,-27.5,17.5,4.375
2026_04_09,1775758904,SHORT,25172.75,1775759284,25170.75,2.0,-2.0,17.5,4.375
2026_04_09,1775759284,LONG,25170.75,1775759609,25151.75,-19.0,-44.0,17.5,4.375
2026_04_09,1775759609,SHORT,25151.75,1775759864,25167.0,-15.25,-36.5,17.5,4.375
2026_04_09,1775759864,LONG,25167.0,1775760204,25169.75,2.75,-0.5,17.5,4.375
2026_04_09,1775760204,SHORT,25169.75,1775760904,25180.5,-10.75,-27.5,17.5,4.375
2026_04_09,1775760904,LONG,25180.5,1775762309,25210.0,29.5,53.0,17.5,4.375
2026_04_09,1775762309,SHORT,25210.0,1775762724,25223.75,-13.75,-33.5,17.5,4.375
2026_04_09,1775762724,LONG,25223.75,1775763699,25236.25,12.5,19.0,17.5,4.375
2026_04_09,1775763699,SHORT,25236.25,1775764019,25251.0,-14.75,-35.5,17.5,4.375
2026_04_09,1775764019,LONG,25251.0,1775764509,25249.0,-2.0,-10.0,17.5,4.375
2026_04_09,1775764509,SHORT,25249.0,1775765409,25238.0,11.0,16.0,17.5,4.375
2026_04_09,1775765409,LONG,25238.0,1775768329,25235.75,-2.25,-10.5,17.5,4.375
2026_04_09,1775768329,SHORT,25235.75,1775772194,25244.5,-8.75,-23.5,17.5,4.375
2026_04_09,1775772194,LONG,25244.5,1775773769,25231.0,-13.5,-33.0,17.5,4.375
2026_04_09,1775773769,SHORT,25231.0,1775774239,25231.0,0.0,-6.0,17.5,4.375
2026_04_09,1775774239,LONG,25231.0,1775775319,25210.5,-20.5,-47.0,17.5,4.375
2026_04_09,1775775319,SHORT,25210.5,1775776154,25211.5,-1.0,-8.0,17.5,4.375
2026_04_09,1775776154,LONG,25211.5,1775779229,25214.0,2.5,-1.0,17.5,4.375
2026_04_09,1775779229,SHORT,25214.0,1775780389,25225.5,-11.5,-29.0,17.5,4.375
2026_04_09,1775780389,LONG,25225.5,1775786574,25279.5,54.0,102.0,17.5,4.375
2026_04_09,1775786574,SHORT,25279.5,1775788879,25271.25,8.25,10.5,17.5,4.375
2026_04_09,1775788879,LONG,25271.25,1775793984,25278.5,7.25,8.5,17.5,4.375
2026_04_09,1775793984,SHORT,25278.5,1775797359,25283.25,-4.75,-15.5,17.5,4.375
2026_04_09,1775797359,LONG,25283.25,1775800389,25265.25,-18.0,-42.0,17.5,4.375
2026_04_10,1775806204,LONG,25248.5,1775806899,25236.0,-12.5,-31.0,15.5,3.875
2026_04_10,1775806899,SHORT,25236.0,1775807534,25245.25,-9.25,-24.5,15.5,3.875
2026_04_10,1775807534,LONG,25245.25,1775808039,25235.0,-10.25,-26.5,15.5,3.875
2026_04_10,1775808039,SHORT,25235.0,1775809504,25221.25,13.75,21.5,15.5,3.875
2026_04_10,1775809504,LONG,25221.25,1775810924,25218.5,-2.75,-11.5,15.5,3.875
