**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

concept,tf,regime_2d,hour_bucket,n,mean_fwd,win_rate
body,1m,DOWN_SMOOTH,us_morning,118,-42.014830508474574,0.3559322033898305
body,1m,DOWN_SMOOTH,us_lunch,74,-58.4527027027027,0.1891891891891892
body,1m,DOWN_SMOOTH,us_pm,84,-46.401785714285715,0.34523809523809523
body,1m,DOWN_SMOOTH,after_close,175,-28.501428571428573,0.44
body,1m,DOWN_CHOPPY,pre_market,42,1.4285714285714286,0.4523809523809524
body,1m,DOWN_CHOPPY,asia_close,40,3.75625,0.65
body,1m,DOWN_CHOPPY,eu_open,93,-15.551075268817204,0.45161290322580644
body,1m,DOWN_CHOPPY,us_pre,55,-22.813636363636363,0.4
body,1m,DOWN_CHOPPY,us_open,95,-26.960526315789473,0.3473684210526316
body,1m,DOWN_CHOPPY,us_morning,87,-19.977011494252874,0.40229885057471265
body,1m,DOWN_CHOPPY,us_lunch,57,-21.017543859649123,0.38596491228070173
body,1m,DOWN_CHOPPY,us_pm,54,-27.805555555555557,0.25925925925925924
body,1m,DOWN_CHOPPY,after_close,75,-17.8,0.6
body,1m,FLAT_SMOOTH,pre_market,360,-0.6486111111111111,0.4722222222222222
body,1m,FLAT_SMOOTH,asia_close,222,7.26463963963964,0.6081081081081081
body,1m,FLAT_SMOOTH,eu_open,308,-0.8344155844155844,0.5
body,1m,FLAT_SMOOTH,us_pre,140,-6.364285714285714,0.5285714285714286
body,1m,FLAT_SMOOTH,us_open,215,-13.19767441860465,0.4930232558139535
body,1m,FLAT_SMOOTH,us_morning,242,-3.2799586776859506,0.5330578512396694
body,1m,FLAT_SMOOTH,us_lunch,154,18.4025974025974,0.6298701298701299
body,1m,FLAT_SMOOTH,us_pm,141,1.7039007092198581,0.524822695035461
body,1m,FLAT_SMOOTH,after_close,367,-0.46934604904632155,0.5177111716621253
body,1m,FLAT_CHOPPY,pre_market,402,9.9863184079602,0.572139303482587
body,1m,FLAT_CHOPPY,asia_close,277,3.595667870036101,0.5415162454873647
body,1m,FLAT_CHOPPY,eu_open,564,-1.00354609929078,0.5053191489361702
body,1m,FLAT_CHOPPY,us_pre,293,2.924061433447099,0.5187713310580204
body,1m,FLAT_CHOPPY,us_open,495,-3.551010101010101,0.5373737373737374
body,1m,FLAT_CHOPPY,us_morning,515,8.550485436893204,0.5689320388349515
body,1m,FLAT_CHOPPY,us_lunch,333,1.240990990990991,0.4924924924924925
body,1m,FLAT_CHOPPY,us_pm,338,-0.16642011834319526,0.46745562130177515
body,1m,FLAT_CHOPPY,after_close,514,-9.238813229571985,0.4980544747081712
body,5m,UP_SMOOTH,pre_market,146,-0.7157534246575342,0.541095890410959
body,5m,UP_SMOOTH,asia_close,110,3.2409090909090907,0.5818181818181818
body,5m,UP_SMOOTH,eu_open,206,2.191747572815534,0.5679611650485437
body,5m,UP_SMOOTH,us_pre,116,106.5625,0.7758620689655172
body,5m,UP_SMOOTH,us_open,201,47.541044776119406,0.7562189054726368
body,5m,UP_SMOOTH,us_morning,200,43.45125,0.655
body,5m,UP_SMOOTH,us_lunch,114,57.18421052631579,0.6578947368421053
body,5m,UP_SMOOTH,us_pm,125,17.3,0.504
body,5m,UP_SMOOTH,after_close,228,21.38267543859649,0.6578947368421053
body,5m,UP_CHOPPY,pre_market,63,-2.1547619047619047,0.4444444444444444
body,5m,UP_CHOPPY,asia_close,69,35.141304347826086,0.5942028985507246
body,5m,UP_CHOPPY,eu_open,137,16.333941605839417,0.5766423357664233
body,5m,UP_CHOPPY,us_pre,69,18.442028985507246,0.6086956521739131
body,5m,UP_CHOPPY,us_open,112,21.761160714285715,0.6428571428571429
body,5m,UP_CHOPPY,us_morning,119,23.014705882352942,0.7142857142857143
body,5m,UP_CHOPPY,us_lunch,79,8.212025316455696,0.5822784810126582
body,5m,UP_CHOPPY,us_pm,68,32.87867647058823,0.7058823529411765
body,5m,UP_CHOPPY,after_close,79,14.294303797468354,0.5569620253164557
body,5m,DOWN_SMOOTH,pre_market,149,-3.228187919463087,0.436241610738255
body,5m,DOWN_SMOOTH,asia_close,78,-10.948717948717949,0.44871794871794873
body,5m,DOWN_SMOOTH,eu_open,139,-20.3705035971223,0.39568345323741005
body,5m,DOWN_SMOOTH,us_pre,68,-103.98897058823529,0.14705882352941177
body,5m,DOWN_SMOOTH,us_open,86,-46.26162790697674,0.3372093023255814
body,5m,DOWN_SMOOTH,us_morning,121,-36.93801652892562,0.3884297520661157
body,5m,DOWN_SMOOTH,us_lunch,68,-66.19117647058823,0.17647058823529413
body,5m,DOWN_SMOOTH,us_pm,84,-34.61904761904762,0.4166666666666667
body,5m,DOWN_SMOOTH,after_close,166,-30.378012048192772,0.3132530120481928
body,5m,DOWN_CHOPPY,pre_market,54,1.0601851851851851,0.4074074074074074
body,5m,DOWN_CHOPPY,asia_close,46,3.244565217391304,0.5217391304347826
body,5m,DOWN_CHOPPY,eu_open,102,-19.17401960784314,0.35294117647058826
body,5m,DOWN_CHOPPY,us_pre,48,-9.817708333333334,0.4583333333333333
body,5m,DOWN_CHOPPY,us_open,82,-24.16768292682927,0.32926829268292684
body,5m,DOWN_CHOPPY,us_morning,96,-11.072916666666666,0.4583333333333333
body,5m,DOWN_CHOPPY,us_lunch,59,-19.911016949152543,0.4406779661016949
body,5m,DOWN_CHOPPY,us_pm,50,-34.745,0.22
body,5m,DOWN_CHOPPY,after_close,76,-6.190789473684211,0.47368421052631576
body,5m,FLAT_SMOOTH,pre_market,313,0.8426517571884984,0.48562300319488816
body,5m,FLAT_SMOOTH,asia_close,186,7.654569892473118,0.6075268817204301
body,5m,FLAT_SMOOTH,eu_open,281,-3.4466192170818504,0.4804270462633452
body,5m,FLAT_SMOOTH,us_pre,145,-8.305172413793104,0.4896551724137931
body,5m,FLAT_SMOOTH,us_open,201,-13.99502487562189,0.4925373134328358
body,5m,FLAT_SMOOTH,us_morning,235,-9.557446808510639,0.4723404255319149
body,5m,FLAT_SMOOTH,us_lunch,155,18.635483870967743,0.6064516129032258
body,5m,FLAT_SMOOTH,us_pm,149,-5.401006711409396,0.44966442953020136
body,5m,FLAT_SMOOTH,after_close,330,2.588636363636364,0.5242424242424243
body,5m,FLAT_CHOPPY,pre_market,410,12.185975609756097,0.5634146341463414
body,5m,FLAT_CHOPPY,asia_close,273,2.411172161172161,0.5347985347985348
body,5m,FLAT_CHOPPY,eu_open,580,0.4038793103448276,0.5051724137931034
body,5m,FLAT_CHOPPY,us_pre,262,0.13931297709923665,0.4770992366412214
body,5m,FLAT_CHOPPY,us_open,476,-0.6470588235294118,0.5651260504201681
body,5m,FLAT_CHOPPY,us_morning,521,7.622360844529751,0.5566218809980806
body,5m,FLAT_CHOPPY,us_lunch,357,11.640756302521009,0.5406162464985994
body,5m,FLAT_CHOPPY,us_pm,364,-6.258241758241758,0.45604395604395603
body,5m,FLAT_CHOPPY,after_close,508,-4.90748031496063,0.515748031496063
body,15m,UP_SMOOTH,pre_market,150,-5.976666666666667,0.4066666666666667
body,15m,UP_SMOOTH,asia_close,107,15.425233644859814,0.6355140186915887
body,15m,UP_SMOOTH,eu_open,191,7.7539267015706805,0.6596858638743456
body,15m,UP_SMOOTH,us_pre,121,98.2107438016529,0.7520661157024794
body,15m,UP_SMOOTH,us_open,222,38.001126126126124,0.7027027027027027
body,15m,UP_SMOOTH,us_morning,195,46.32948717948718,0.676923076923077
body,15m,UP_SMOOTH,us_lunch,111,79.77027027027027,0.6216216216216216
body,15m,UP_SMOOTH,us_pm,93,15.71774193548387,0.4946236559139785
body,15m,UP_SMOOTH,after_close,246,22.447154471544714,0.6463414634146342
body,15m,UP_CHOPPY,pre_market,47,-7.909574468085107,0.46808510638297873
body,15m,UP_CHOPPY,asia_close,77,19.17207792207792,0.5194805194805194
body,15m,UP_CHOPPY,eu_open,136,-0.3474264705882353,0.5514705882352942
body,15m,UP_CHOPPY,us_pre,81,11.929012345679013,0.6296296296296297
body,15m,UP_CHOPPY,us_open,120,5.058333333333334,0.6083333333333333
body,15m,UP_CHOPPY,us_morning,99,11.030303030303031,0.7171717171717171
body,15m,UP_CHOPPY,us_lunch,81,0.6944444444444444,0.5555555555555556
body,15m,UP_CHOPPY,us_pm,54,55.745370370370374,0.8703703703703703
body,15m,UP_CHOPPY,after_close,101,5.74009900990099,0.5643564356435643
body,15m,DOWN_SMOOTH,pre_market,156,-3.8108974358974357,0.4166666666666667
body,15m,DOWN_SMOOTH,asia_close,84,-11.860119047619047,0.4523809523809524
body,15m,DOWN_SMOOTH,eu_open,155,-18.246774193548386,0.38064516129032255
body,15m,DOWN_SMOOTH,us_pre,55,-116.6,0.14545454545454545
body,15m,DOWN_SMOOTH,us_open,57,-41.03947368421053,0.2631578947368421
body,15m,DOWN_SMOOTH,us_morning,129,-29.99031007751938,0.3875968992248062
body,15m,DOWN_SMOOTH,us_lunch,63,-66.9484126984127,0.2222222222222222
body,15m,DOWN_SMOOTH,us_pm,69,-54.36594202898551,0.34782608695652173
body,15m,DOWN_SMOOTH,after_close,171,-27.203216374269005,0.3567251461988304
body,15m,DOWN_CHOPPY,pre_market,69,-2.7355072463768115,0.43478260869565216
body,15m,DOWN_CHOPPY,asia_close,46,-5.576086956521739,0.34782608695652173
body,15m,DOWN_CHOPPY,eu_open,76,-26.37171052631579,0.25
body,15m,DOWN_CHOPPY,us_pre,42,-9.678571428571429,0.38095238095238093
body,15m,DOWN_CHOPPY,us_open,78,-37.330128205128204,0.3333333333333333
body,15m,DOWN_CHOPPY,us_morning,96,-15.940104166666666,0.375
body,15m,DOWN_CHOPPY,us_lunch,54,-15.416666666666666,0.3888888888888889
body,15m,DOWN_CHOPPY,us_pm,54,-37.93518518518518,0.18518518518518517
body,15m,DOWN_CHOPPY,after_close,85,-17.95294117647059,0.43529411764705883
body,15m,FLAT_SMOOTH,pre_market,286,-2.9694055944055946,0.4020979020979021
body,15m,FLAT_SMOOTH,asia_close,197,2.8578680203045685,0.49746192893401014
body,15m,FLAT_SMOOTH,eu_open,289,-4.6280276816609,0.42560553633217996
body,15m,FLAT_SMOOTH,us_pre,141,-2.801418439716312,0.48226950354609927
body,15m,FLAT_SMOOTH,us_open,189,-15.857142857142858,0.49206349206349204
body,15m,FLAT_SMOOTH,us_morning,198,-6.390151515151516,0.48484848484848486
body,15m,FLAT_SMOOTH,us_lunch,189,9.767195767195767,0.544973544973545
body,15m,FLAT_SMOOTH,us_pm,111,4.711711711711712,0.5585585585585585
body,15m,FLAT_SMOOTH,after_close,379,-5.344986807387863,0.48021108179419525
body,15m,FLAT_CHOPPY,pre_market,400,6.19,0.495
body,15m,FLAT_CHOPPY,asia_close,270,7.226851851851852,0.5777777777777777
body,15m,FLAT_CHOPPY,eu_open,526,3.4348859315589353,0.4923954372623574
body,15m,FLAT_CHOPPY,us_pre,231,14.562770562770563,0.5541125541125541
body,15m,FLAT_CHOPPY,us_open,483,-5.608695652173913,0.5196687370600414
body,15m,FLAT_CHOPPY,us_morning,492,13.136178861788618,0.6178861788617886
body,15m,FLAT_CHOPPY,us_lunch,372,3.849462365591398,0.48655913978494625
body,15m,FLAT_CHOPPY,us_pm,364,-5.720467032967033,0.45054945054945056
body,15m,FLAT_CHOPPY,after_close,573,-3.9336823734729496,0.5410122164048866
body,1h,UP_SMOOTH,pre_market,108,2.1481481481481484,0.5092592592592593
body,1h,UP_SMOOTH,asia_close,84,-8.806547619047619,0.5476190476190477
body,1h,UP_SMOOTH,eu_open,193,17.047927461139896,0.7823834196891192
body,1h,UP_SMOOTH,us_pre,83,238.4277108433735,0.8795180722891566
body,1h,UP_SMOOTH,us_open,210,38.31309523809524,0.7047619047619048
body,1h,UP_SMOOTH,us_morning,264,48.99242424242424,0.6742424242424242
body,1h,UP_SMOOTH,us_lunch,114,85.78508771929825,0.6842105263157895
body,1h,UP_SMOOTH,us_pm,114,-1.5021929824561404,0.2807017543859649
body,1h,UP_SMOOTH,after_close,276,16.732789855072465,0.6666666666666666
body,1h,UP_CHOPPY,asia_close,84,-1.5297619047619047,0.40476190476190477
body,1h,UP_CHOPPY,eu_open,156,21.40544871794872,0.6410256410256411
body,1h,UP_CHOPPY,us_open,72,35.78819444444444,0.6388888888888888
body,1h,UP_CHOPPY,us_morning,168,13.505952380952381,0.7559523809523809
body,1h,UP_CHOPPY,us_lunch,84,-34.276785714285715,0.2261904761904762
body,1h,UP_CHOPPY,us_pm,72,16.635416666666668,0.5277777777777778
body,1h,UP_CHOPPY,after_close,108,9.939814814814815,0.5277777777777778
body,1h,DOWN_SMOOTH,pre_market,192,-0.1640625,0.5416666666666666
body,1h,DOWN_SMOOTH,asia_close,95,-20.294736842105262,0.3368421052631579
body,1h,DOWN_SMOOTH,eu_open,145,-6.037931034482758,0.3931034482758621
body,1h,DOWN_SMOOTH,us_pre,78,-102.36538461538461,0.20512820512820512
body,1h,DOWN_SMOOTH,us_open,42,-151.11309523809524,0.0
body,1h,DOWN_SMOOTH,us_morning,120,-48.604166666666664,0.36666666666666664
body,1h,DOWN_SMOOTH,us_lunch,84,-64.61309523809524,0.14285714285714285
body,1h,DOWN_SMOOTH,us_pm,48,-9.197916666666666,0.3333333333333333
body,1h,DOWN_SMOOTH,after_close,132,-3.3768939393939394,0.3333333333333333
body,1h,DOWN_CHOPPY,pre_market,60,0.4791666666666667,0.5166666666666667
body,1h,DOWN_CHOPPY,asia_close,72,-6.052083333333333,0.375
body,1h,DOWN_CHOPPY,eu_open,132,-29.59280303030303,0.20454545454545456
body,1h,DOWN_CHOPPY,us_open,54,-7.467592592592593,0.4074074074074074
body,1h,DOWN_CHOPPY,us_morning,96,-62.317708333333336,0.1875
body,1h,DOWN_CHOPPY,us_lunch,72,-19.00347222222222,0.3888888888888889
body,1h,DOWN_CHOPPY,us_pm,72,-47.291666666666664,0.20833333333333334
body,1h,FLAT_SMOOTH,pre_market,444,1.0168918918918919,0.44819819819819817
body,1h,FLAT_SMOOTH,asia_close,96,2.5546875,0.5104166666666666
body,1h,FLAT_SMOOTH,eu_open,323,-2.2074303405572757,0.43034055727554177
body,1h,FLAT_SMOOTH,us_pre,144,0.6423611111111112,0.5347222222222222
body,1h,FLAT_SMOOTH,us_open,132,-9.297348484848484,0.5227272727272727
body,1h,FLAT_SMOOTH,us_morning,228,-15.963815789473685,0.3991228070175439
body,1h,FLAT_SMOOTH,us_lunch,144,12.427083333333334,0.5555555555555556
body,1h,FLAT_SMOOTH,us_pm,144,-25.24652777777778,0.4097222222222222
body,1h,FLAT_SMOOTH,after_close,324,-6.378086419753086,0.5061728395061729
body,1h,FLAT_CHOPPY,pre_market,481,6.349272349272349,0.5426195426195426
body,1h,FLAT_CHOPPY,asia_close,132,20.65719696969697,0.5151515151515151
body,1h,FLAT_CHOPPY,eu_open,481,1.4417879417879418,0.49272349272349275
body,1h,FLAT_CHOPPY,us_pre,257,0.43190661478599224,0.45525291828793774
body,1h,FLAT_CHOPPY,us_open,414,-14.53743961352657,0.5144927536231884
body,1h,FLAT_CHOPPY,us_morning,636,-6.234276729559748,0.45125786163522014
body,1h,FLAT_CHOPPY,us_lunch,378,14.123015873015873,0.5687830687830688
body,1h,FLAT_CHOPPY,us_pm,354,-13.975282485875706,0.4180790960451977
body,1h,FLAT_CHOPPY,after_close,589,-13.963497453310696,0.5365025466893039
price_velocity_1b,5s,UP_SMOOTH,pre_market,306,6.9452614379084965,0.6601307189542484
price_velocity_1b,5s,UP_SMOOTH,asia_close,164,12.041158536585366,0.6219512195121951
price_velocity_1b,5s,UP_SMOOTH,eu_open,300,5.8825,0.5733333333333334
price_velocity_1b,5s,UP_SMOOTH,us_pre,132,96.11174242424242,0.8106060606060606
price_velocity_1b,5s,UP_SMOOTH,us_open,204,45.39828431372549,0.7696078431372549
price_velocity_1b,5s,UP_SMOOTH,us_morning,209,40.572966507177036,0.6507177033492823
price_velocity_1b,5s,UP_SMOOTH,us_lunch,144,46.66840277777778,0.6805555555555556
price_velocity_1b,5s,UP_SMOOTH,us_pm,121,15.820247933884298,0.512396694214876
price_velocity_1b,5s,UP_SMOOTH,after_close,312,10.979166666666666,0.6282051282051282
price_velocity_1b,5s,UP_CHOPPY,pre_market,113,-2.814159292035398,0.4336283185840708
price_velocity_1b,5s,UP_CHOPPY,asia_close,71,35.151408450704224,0.6056338028169014
price_velocity_1b,5s,UP_CHOPPY,eu_open,152,15.006578947368421,0.5592105263157895
price_velocity_1b,5s,UP_CHOPPY,us_pre,60,33.608333333333334,0.5666666666666667
price_velocity_1b,5s,UP_CHOPPY,us_open,104,50.61298076923077,0.7403846153846154
price_velocity_1b,5s,UP_CHOPPY,us_morning,94,30.47340425531915,0.7021276595744681
price_velocity_1b,5s,UP_CHOPPY,us_lunch,54,18.041666666666668,0.6111111111111112
price_velocity_1b,5s,UP_CHOPPY,us_pm,62,38.185483870967744,0.7419354838709677
price_velocity_1b,5s,UP_CHOPPY,after_close,107,13.376168224299066,0.5981308411214953
price_velocity_1b,5s,DOWN_SMOOTH,pre_market,217,-9.162442396313365,0.4423963133640553
price_velocity_1b,5s,DOWN_SMOOTH,asia_close,100,-15.9825,0.44
price_velocity_1b,5s,DOWN_SMOOTH,eu_open,167,-7.553892215568863,0.47904191616766467
price_velocity_1b,5s,DOWN_SMOOTH,us_pre,64,-90.60546875,0.21875
price_velocity_1b,5s,DOWN_SMOOTH,us_open,93,-48.41935483870968,0.3870967741935484
price_velocity_1b,5s,DOWN_SMOOTH,us_morning,101,-34.37376237623762,0.46534653465346537
price_velocity_1b,5s,DOWN_SMOOTH,us_lunch,71,-50.57394366197183,0.23943661971830985
price_velocity_1b,5s,DOWN_SMOOTH,us_pm,91,-29.423076923076923,0.42857142857142855
price_velocity_1b,5s,DOWN_SMOOTH,after_close,186,-19.881720430107528,0.43548387096774194
price_velocity_1b,5s,DOWN_CHOPPY,pre_market,99,0.23737373737373738,0.4444444444444444
price_velocity_1b,5s,DOWN_CHOPPY,asia_close,49,-6.423469387755102,0.42857142857142855
price_velocity_1b,5s,DOWN_CHOPPY,eu_open,106,-18.879716981132077,0.3490566037735849
price_velocity_1b,5s,DOWN_CHOPPY,us_pre,50,-21.635,0.38
price_velocity_1b,5s,DOWN_CHOPPY,us_open,81,-16.083333333333332,0.3950617283950617
price_velocity_1b,5s,DOWN_CHOPPY,us_morning,83,-26.94578313253012,0.3614457831325301
price_velocity_1b,5s,DOWN_CHOPPY,us_lunch,55,-14.936363636363636,0.41818181818181815
price_velocity_1b,5s,DOWN_CHOPPY,us_pm,55,-28.509090909090908,0.3090909090909091
price_velocity_1b,5s,DOWN_CHOPPY,after_close,85,-14.679411764705883,0.5647058823529412
price_velocity_1b,5s,FLAT_SMOOTH,pre_market,536,-0.5802238805970149,0.47574626865671643
price_velocity_1b,5s,FLAT_SMOOTH,asia_close,242,7.308884297520661,0.5950413223140496
price_velocity_1b,5s,FLAT_SMOOTH,eu_open,389,-2.4749357326478147,0.5089974293059126
price_velocity_1b,5s,FLAT_SMOOTH,us_pre,145,-3.9827586206896552,0.496551724137931
price_velocity_1b,5s,FLAT_SMOOTH,us_open,227,-14.667400881057269,0.4801762114537445
price_velocity_1b,5s,FLAT_SMOOTH,us_morning,229,-13.450873362445416,0.48034934497816595
price_velocity_1b,5s,FLAT_SMOOTH,us_lunch,144,17.00347222222222,0.6388888888888888
price_velocity_1b,5s,FLAT_SMOOTH,us_pm,152,-0.5444078947368421,0.5197368421052632
price_velocity_1b,5s,FLAT_SMOOTH,after_close,485,-1.111340206185567,0.5257731958762887
price_velocity_1b,5s,FLAT_CHOPPY,pre_market,617,6.842787682333873,0.5672609400324149
price_velocity_1b,5s,FLAT_CHOPPY,asia_close,313,6.460862619808307,0.5654952076677316
price_velocity_1b,5s,FLAT_CHOPPY,eu_open,684,-1.677266081871345,0.5146198830409356
price_velocity_1b,5s,FLAT_CHOPPY,us_pre,315,8.543650793650794,0.526984126984127
price_velocity_1b,5s,FLAT_CHOPPY,us_open,432,-6.063078703703703,0.5208333333333334
price_velocity_1b,5s,FLAT_CHOPPY,us_morning,465,-1.4747311827956988,0.5010752688172043
price_velocity_1b,5s,FLAT_CHOPPY,us_lunch,317,6.96608832807571,0.5457413249211357
price_velocity_1b,5s,FLAT_CHOPPY,us_pm,309,-1.0841423948220066,0.47572815533980584
price_velocity_1b,5s,FLAT_CHOPPY,after_close,657,-10.618340943683409,0.502283105022831
price_velocity_1b,1m,UP_SMOOTH,pre_market,173,3.0722543352601157,0.6358381502890174
price_velocity_1b,1m,UP_SMOOTH,asia_close,115,20.715217391304346,0.6695652173913044
price_velocity_1b,1m,UP_SMOOTH,eu_open,269,5.982342007434944,0.587360594795539
price_velocity_1b,1m,UP_SMOOTH,us_pre,124,100.55443548387096,0.8306451612903226
price_velocity_1b,1m,UP_SMOOTH,us_open,194,52.57345360824742,0.7938144329896907
price_velocity_1b,1m,UP_SMOOTH,us_morning,180,56.96805555555556,0.6666666666666666
price_velocity_1b,1m,UP_SMOOTH,us_lunch,112,65.64285714285714,0.7142857142857143
price_velocity_1b,1m,UP_SMOOTH,us_pm,110,19.62727272727273,0.4909090909090909
price_velocity_1b,1m,UP_SMOOTH,after_close,233,13.200643776824034,0.6180257510729614
price_velocity_1b,1m,UP_CHOPPY,pre_market,83,-7.424698795180723,0.3855421686746988
price_velocity_1b,1m,UP_CHOPPY,asia_close,72,32.15277777777778,0.5833333333333334
price_velocity_1b,1m,UP_CHOPPY,eu_open,158,7.17879746835443,0.6012658227848101
price_velocity_1b,1m,UP_CHOPPY,us_pre,70,29.142857142857142,0.6285714285714286
price_velocity_1b,1m,UP_CHOPPY,us_open,107,49.68691588785047,0.6915887850467289
price_velocity_1b,1m,UP_CHOPPY,us_morning,110,26.727272727272727,0.7
price_velocity_1b,1m,UP_CHOPPY,us_lunch,76,20.279605263157894,0.5921052631578947
price_velocity_1b,1m,UP_CHOPPY,us_pm,61,32.15163934426229,0.6885245901639344
price_velocity_1b,1m,UP_CHOPPY,after_close,84,3.6398809523809526,0.47619047619047616
price_velocity_1b,1m,DOWN_SMOOTH,pre_market,162,-7.103395061728395,0.4506172839506173
price_velocity_1b,1m,DOWN_SMOOTH,asia_close,73,-14.270547945205479,0.410958904109589
price_velocity_1b,1m,DOWN_SMOOTH,eu_open,144,-11.618055555555555,0.4791666666666667
price_velocity_1b,1m,DOWN_SMOOTH,us_pre,57,-83.15789473684211,0.19298245614035087
price_velocity_1b,1m,DOWN_SMOOTH,us_open,91,-32.79945054945055,0.34065934065934067
price_velocity_1b,1m,DOWN_SMOOTH,us_morning,113,-43.56637168141593,0.35398230088495575
price_velocity_1b,1m,DOWN_SMOOTH,us_lunch,74,-57.33783783783784,0.1891891891891892
price_velocity_1b,1m,DOWN_SMOOTH,us_pm,84,-46.06547619047619,0.35714285714285715
price_velocity_1b,1m,DOWN_SMOOTH,after_close,170,-30.31764705882353,0.4294117647058823
price_velocity_1b,1m,DOWN_CHOPPY,pre_market,50,0.355,0.48
price_velocity_1b,1m,DOWN_CHOPPY,asia_close,41,3.658536585365854,0.6341463414634146
price_velocity_1b,1m,DOWN_CHOPPY,eu_open,94,-17.44148936170213,0.425531914893617
price_velocity_1b,1m,DOWN_CHOPPY,us_pre,54,-25.53240740740741,0.3888888888888889
price_velocity_1b,1m,DOWN_CHOPPY,us_open,94,-25.31382978723404,0.3617021276595745
price_velocity_1b,1m,DOWN_CHOPPY,us_morning,84,-20.169642857142858,0.40476190476190477
price_velocity_1b,1m,DOWN_CHOPPY,us_lunch,61,-17.368852459016395,0.39344262295081966
price_velocity_1b,1m,DOWN_CHOPPY,us_pm,56,-29.705357142857142,0.26785714285714285
price_velocity_1b,1m,DOWN_CHOPPY,after_close,66,-23.78409090909091,0.5757575757575758
price_velocity_1b,1m,FLAT_SMOOTH,pre_market,322,-0.7135093167701864,0.4906832298136646
price_velocity_1b,1m,FLAT_SMOOTH,asia_close,196,8.540816326530612,0.6224489795918368
price_velocity_1b,1m,FLAT_SMOOTH,eu_open,288,0.08333333333333333,0.5173611111111112
price_velocity_1b,1m,FLAT_SMOOTH,us_pre,123,-9.357723577235772,0.5121951219512195
price_velocity_1b,1m,FLAT_SMOOTH,us_open,208,-11.846153846153847,0.4951923076923077
price_velocity_1b,1m,FLAT_SMOOTH,us_morning,235,-4.017021276595744,0.5234042553191489
price_velocity_1b,1m,FLAT_SMOOTH,us_lunch,144,20.180555555555557,0.6527777777777778
price_velocity_1b,1m,FLAT_SMOOTH,us_pm,133,1.5300751879699248,0.518796992481203
price_velocity_1b,1m,FLAT_SMOOTH,after_close,336,-0.6272321428571429,0.5148809523809523
price_velocity_1b,1m,FLAT_CHOPPY,pre_market,412,9.623179611650485,0.5631067961165048
price_velocity_1b,1m,FLAT_CHOPPY,asia_close,295,2.977966101694915,0.5491525423728814
price_velocity_1b,1m,FLAT_CHOPPY,eu_open,585,-0.7555555555555555,0.5025641025641026
price_velocity_1b,1m,FLAT_CHOPPY,us_pre,296,1.370777027027027,0.5135135135135135
price_velocity_1b,1m,FLAT_CHOPPY,us_open,496,-4.274193548387097,0.5282258064516129
price_velocity_1b,1m,FLAT_CHOPPY,us_morning,516,8.037790697674419,0.562015503875969
price_velocity_1b,1m,FLAT_CHOPPY,us_lunch,326,2.401073619631902,0.49693251533742333
price_velocity_1b,1m,FLAT_CHOPPY,us_pm,334,-1.062874251497006,0.46107784431137727
price_velocity_1b,1m,FLAT_CHOPPY,after_close,527,-11.41223908918406,0.4876660341555977
price_velocity_1b,5m,UP_SMOOTH,pre_market,144,-0.2569444444444444,0.5347222222222222
price_velocity_1b,5m,UP_SMOOTH,asia_close,107,3.3130841121495327,0.5700934579439252
price_velocity_1b,5m,UP_SMOOTH,eu_open,208,1.4290865384615385,0.5721153846153846
price_velocity_1b,5m,UP_SMOOTH,us_pre,116,115.99353448275862,0.7758620689655172
price_velocity_1b,5m,UP_SMOOTH,us_open,202,47.021039603960396,0.7524752475247525
price_velocity_1b,5m,UP_SMOOTH,us_morning,204,42.55024509803921,0.6470588235294118
price_velocity_1b,5m,UP_SMOOTH,us_lunch,113,57.243362831858406,0.6548672566371682
price_velocity_1b,5m,UP_SMOOTH,us_pm,123,11.571138211382113,0.4959349593495935
price_velocity_1b,5m,UP_SMOOTH,after_close,226,21.325221238938052,0.6504424778761062
price_velocity_1b,5m,UP_CHOPPY,pre_market,62,0.07661290322580645,0.45161290322580644
price_velocity_1b,5m,UP_CHOPPY,asia_close,68,28.580882352941178,0.5882352941176471
price_velocity_1b,5m,UP_CHOPPY,eu_open,141,14.641843971631205,0.5531914893617021
price_velocity_1b,5m,UP_CHOPPY,us_pre,70,20.382142857142856,0.6
price_velocity_1b,5m,UP_CHOPPY,us_open,113,21.4070796460177,0.6371681415929203
price_velocity_1b,5m,UP_CHOPPY,us_morning,119,22.842436974789916,0.7142857142857143
price_velocity_1b,5m,UP_CHOPPY,us_lunch,77,10.525974025974026,0.5844155844155844
price_velocity_1b,5m,UP_CHOPPY,us_pm,65,34.13076923076923,0.7076923076923077
price_velocity_1b,5m,UP_CHOPPY,after_close,84,15.041666666666666,0.5595238095238095
price_velocity_1b,5m,DOWN_SMOOTH,pre_market,150,-3.533333333333333,0.44666666666666666
price_velocity_1b,5m,DOWN_SMOOTH,asia_close,78,-10.926282051282051,0.44871794871794873
price_velocity_1b,5m,DOWN_SMOOTH,eu_open,136,-20.522058823529413,0.39705882352941174
price_velocity_1b,5m,DOWN_SMOOTH,us_pre,66,-103.64015151515152,0.15151515151515152
price_velocity_1b,5m,DOWN_SMOOTH,us_open,86,-46.26162790697674,0.3372093023255814
price_velocity_1b,5m,DOWN_SMOOTH,us_morning,120,-36.89791666666667,0.39166666666666666
